,m/z,I,RelInt,S/N,Res.
4209,319.08058,4803916,0.003967658528910129,20.0,426540
4210,319.08232,2224716,0.0018374412483071784,8.3,341015
4211,319.08501,4013389,0.003314745115377558,16.4,410288
4212,319.08773,3944783,0.0032580819303771515,16.1,418297
4213,319.09614,2480466,0.0020486707262515817,9.5,436255
4214,319.09764,17466706,0.01442613172937781,77.3,398024
4215,319.10039,3212628,0.00265337921904036,12.8,394875
4216,319.109,3024216,0.002497765657365049,12.0,463036
4217,319.11292,4527450,0.003739319256771802,18.8,420988
4218,319.11704,2320731,0.0019167421215225521,8.8,499193
4219,319.11884,2085212,0.0017222218657415634,7.7,425389
4220,319.13407,11666787,0.00963585269715953,51.1,429466
4221,319.15533,1626476,0.0013433418430854392,5.6,451078
4222,319.17044,8945010,0.007387877976568783,38.8,416270
4223,319.19151,2400124,0.001982314524034537,9.1,452671
4224,319.20676,4028802,0.0033274750467306644,16.5,409707
4225,319.22784,2897291,0.0023929355440196203,11.4,429839
4226,319.2643,2646939,0.0021861643914787123,10.3,410385
4227,319.29896,1343402,0.0011095448802716213,4.4,555905
4228,319.56638,1393183,0.0011506600890362365,4.6,484511
4229,320.00235,2529501,0.002089169797418752,9.7,425936
4230,320.00489,4107998,0.003392884742665308,16.9,419767
4231,320.01503,1800930,0.0014874271894991752,6.4,498315
4232,320.01781,1451748,0.001199030194122508,4.8,546231
4233,320.02017,14825189,0.01224444548542369,65.4,406769
4234,320.02827,4422376,0.0036525363587638633,18.3,471401
4235,320.03276,9053930,0.007477837369482583,39.3,404073
4236,320.03539,2220267,0.0018337667226087438,8.3,352193
4237,320.04139,1980654,0.00163586514333722,7.2,367085
4238,320.04404,1421039,0.0011736669642566442,4.7,571191
4239,320.04801,10108657,0.008348959299429274,44.0,407363
