,m/z,I,RelInt,S/N,Res.
99,152.88992,1163093,0.0005329714551111431,5.2,754882
100,152.90006,993878,0.0004554309963717026,4.1,889025
101,152.91853,1076663,0.0004933660900498315,4.6,1124306
102,152.94661,1028602,0.000471342794316733,4.3,1037851
103,152.97346,1007868,0.00046184172247615415,4.2,1112836
104,152.97646,984316,0.0004510493406883026,4.1,955958
105,153.01928,8699520,0.003986436022887673,51.3,700760
106,153.05569,3083651,0.0014130408836825015,16.9,811768
107,153.09211,1100359,0.0005042244578676359,4.8,795726
108,153.12851,1250058,0.0005728219766031825,5.7,997793
109,153.1454,1038603,0.00047592561574422555,4.4,1133447
110,153.15524,1003036,0.0004596275245821792,4.2,703601
111,153.16543,1053677,0.00048283307001860035,4.5,708023
112,153.19758,1020304,0.0004675403493406974,4.3,1041591
113,153.21379,1005905,0.00046094220458172677,4.2,1115380
114,153.22513,1020554,0.0004676549084204767,4.3,473730
115,153.22621,1001331,0.0004588462316580841,4.2,929887
116,153.28448,977144,0.000447762869807593,4.0,764852
117,153.33184,1062044,0.00048666713330065516,4.5,1183802
118,153.38196,1004705,0.00046039232099878604,4.2,892867
119,153.43022,1093221,0.0005009535670217764,4.7,842738
120,153.48078,1101546,0.0005047683843784282,4.8,1155139
121,153.50499,1047532,0.0004800172078376243,4.4,986039
122,153.53033,1056526,0.0004841385852917657,4.5,760308
123,153.54867,1239408,0.0005679417598045828,5.6,903137
124,153.59197,980820,0.0004494473465166684,4.0,951138
125,153.60233,1032341,0.00047305613991391283,4.3,827599
126,153.62116,1067767,0.0004892896197549637,4.6,1193135
127,153.63132,1091192,0.0005000238055302873,4.7,964447
128,153.64714,1221177,0.0005595876534707546,5.5,982476
129,153.69131,983197,0.0004505365742472103,4.0,647407
130,153.7462,1199523,0.0005496650042165878,5.4,798797
131,153.78985,1071719,0.0004911005696881153,4.6,656019
132,153.80853,1086728,0.0004979782386017475,4.7,1033846
133,153.87411,992559,0.0004548265826667868,4.1,850777
134,153.88262,979055,0.0004486385594134263,4.0,766685
135,153.88369,1014416,0.0004648422538937345,4.2,1169337
136,153.8871,1059760,0.00048562052154779115,4.5,932282
137,153.92928,1080788,0.0004952563148661905,4.6,936730
138,153.95178,1014390,0.00046483033974943747,4.2,968782
139,153.95625,1100854,0.0005044512848455991,4.8,946319
140,153.98166,1123161,0.0005146731624161495,4.9,1290195
141,153.98675,1284121,0.0005884308803412764,5.9,885853
142,153.98755,1030713,0.00047231013118638975,4.3,754605
143,154.00774,1007163,0.0004615186658711764,4.2,907642
144,154.08363,1017571,0.0004662879894805497,4.3,1217223
145,154.0915,983972,0.00045089170739452623,4.0,1023064
146,154.10978,1113317,0.0005101622840907584,4.8,1006443
147,154.15164,995593,0.00045621687165898876,4.1,921384
148,154.1702,1113899,0.0005104289776284847,4.8,916610
149,154.45485,1036743,0.0004750732961906673,4.4,1100113
150,154.49935,1068044,0.0004894165512153592,4.6,1025768
151,154.57548,977491,0.0004479218778103267,4.0,1256113
152,154.59339,1170069,0.0005361681116733056,5.2,938113
153,154.61091,976887,0.0004476451030735799,4.0,784546
154,154.64287,977882,0.0004481010482111016,4.0,1040912
155,154.64773,1091291,0.0005000691709258799,4.7,1120439
156,154.75678,986662,0.0004521243630929519,4.1,924875
157,154.76484,991783,0.0004544709912831517,4.1,1145549
158,154.7705,1075559,0.000492860197153526,4.6,1006378
159,154.81607,989420,0.00045338817886107747,4.1,855157
160,154.81666,1014188,0.0004647377760129757,4.2,760203
161,154.82248,1076717,0.0004933908348110638,4.6,782795
162,154.86083,1150449,0.0005271775150922235,5.1,801522
163,154.86559,1109297,0.0005083201740879068,4.8,657124
164,154.92484,985591,0.00045163359199517717,4.1,1023960
165,154.99853,2046143,0.0009376170367077092,10.5,995921
166,155.02361,1225698,0.0005616593398694841,5.5,783753
167,155.03494,2279619,0.0010446042195499492,12.0,950105
168,155.03709,994307,0.0004556275797526039,4.1,1312868
169,155.07147,1253511,0.0005744042666130946,5.7,516814
170,155.1078,2446538,0.001121092567700696,13.0,709696
171,155.11125,1102731,0.0005053113944165822,4.8,754626
172,155.12112,1183564,0.0005423520107997941,5.3,1020157
173,155.14516,995918,0.00045636579846270196,4.1,897861
174,155.14883,1036975,0.0004751796070167025,4.4,838873
175,155.17041,1061761,0.0004865374524223449,4.5,631207
176,155.17946,985106,0.00045141134738040524,4.0,652736
177,155.19954,1082548,0.0004960628107878371,4.6,784403
178,155.2031,1316245,0.0006031512638566018,6.1,888827
179,155.27125,1211228,0.0005550286603318562,5.4,1019260
180,155.32458,996641,0.00045669710332142384,4.1,1021343
181,155.38844,991880,0.00045451544020610617,4.1,750497
182,155.41137,993067,0.0004550593667168984,4.1,926853
