,m/z,I,RelInt,S/N,Res.
3447,288.13248,1349241,0.0009055568056002281,4.5,459014
3448,288.15331,2184836,0.0014663748795955501,8.4,426624
3449,288.15613,1353350,0.0009083146026981603,4.6,565720
3450,288.18973,1751192,0.0011753303031205504,6.4,536294
3451,288.5146,1298759,0.0008716752983970592,4.3,679691
3452,288.52513,1880397,0.0012620475516088318,7.0,519774
3453,288.52927,1614415,0.0010835310298998415,5.8,409295
3454,288.53672,1466451,0.0009842234879678723,5.1,355989
3455,288.5432,1349975,0.000906049437157756,4.6,464463
3456,288.99898,9693774,0.0065060749100053624,43.5,431211
3457,289.00664,3035730,0.0020374610328805455,12.4,434657
3458,289.01027,1441108,0.0009672142760299557,5.0,492723
3459,289.01429,2965078,0.0019900422252477597,12.1,445381
3460,289.01704,2709080,0.0018182265665774057,10.9,420915
3461,289.02282,1759579,0.0011809593233834753,6.5,377392
3462,289.02481,3720284,0.0024969064051312095,15.6,425137
3463,289.03539,35265120,0.023668543585844717,162.9,409758
3464,289.03806,1839971,0.001234915230975828,6.8,314878
3465,289.04303,1753702,0.001177014915122451,6.4,578728
3466,289.04664,6572648,0.004411299484091224,28.9,429129
3467,289.0506,6816362,0.0045748706113546665,30.1,430662
3468,289.05354,2663019,0.0017873122584421267,10.7,495722
3469,289.05649,4191853,0.002813404730678754,17.8,422882
3470,289.06165,1560176,0.0010471279739751025,5.5,428383
3471,289.06401,1638001,0.0010993610134364278,5.9,542724
3472,289.06771,2107507,0.0014144747355736445,8.1,458387
3473,289.07166,25803382,0.01731820199475292,118.7,410611
3474,289.0752,1577847,0.00105898804516458,5.6,470077
3475,289.07721,1712504,0.0011493644588458347,6.2,477208
3476,289.0829,5357180,0.003595525786590705,23.3,385711
3477,289.08691,2628734,0.001764301532352419,10.5,460455
3478,289.09282,6573697,0.00441200353109919,28.9,399846
3479,289.10405,9093767,0.006103374115812348,40.7,438600
3480,289.10808,11829897,0.007939755564720995,53.5,406695
3481,289.11939,1838991,0.0012342574940189105,6.8,478321
3482,289.12928,13070996,0.008772731768285545,59.3,432564
3483,289.14459,5069469,0.003402425625762471,21.9,448069
3484,289.16569,7953064,0.005337779707683188,35.4,431967
3485,289.1808,1881265,0.0012626301186278157,7.0,482157
3486,289.51474,1233766,0.0008280545861103916,4.0,534381
3487,289.51885,1253224,0.0008411140205060032,4.1,380608
3488,289.52244,1876842,0.001259661577239606,7.0,512746
3489,289.53312,2034544,0.0013655048768108219,7.7,459021
3490,289.53713,1502578,0.0010084704910725212,5.3,518486
3491,289.54472,1456759,0.000977718603695991,5.0,468370
3492,289.58681,1276558,0.000856774871682239,4.2,494457
3493,289.99399,1561452,0.0010479843743394154,5.5,509176
3494,290.00673,3996787,0.0026824842028848207,16.9,419494
3495,290.01435,2900599,0.0019467664892833941,11.8,370800
3496,290.02202,4402299,0.00295464770173533,18.8,409347
3497,290.02492,3780733,0.002537477365650293,15.9,386807
3498,290.03063,10517632,0.007059015577201357,47.3,405734
3499,290.03251,2440321,0.001637846233103763,9.6,378688
3500,290.03879,4523141,0.003035752037804529,19.4,447648
3501,290.04192,2011782,0.0013502279292461747,7.6,458626
3502,290.04321,6007943,0.00403229198587076,26.3,421532
3503,290.0459,4067464,0.0027299197895216095,17.2,472738
3504,290.05106,1456523,0.0009775602098982027,5.0,379078
3505,290.05383,1678221,0.0011263550750764467,6.1,344515
3506,290.0585,4991119,0.003349840227217083,21.5,432896
3507,290.06142,2412177,0.0016189571015573505,9.5,540059
3508,290.06705,11578516,0.007771038652509914,52.3,427263
3509,290.07512,3994776,0.0026811344998028197,16.9,411388
3510,290.07846,1955226,0.001312269795230438,7.4,403999
3511,290.07965,2333851,0.0015663878108558055,9.1,423211
3512,290.08233,2155164,0.001446460215324475,8.3,463060
3513,290.08808,1538975,0.0010328987074204022,5.4,472269
3514,290.0947,1499811,0.0010066133909094697,5.2,576500
3515,290.10334,4034728,0.0027079486905199268,17.1,446135
3516,290.11139,1630636,0.0010944179188571452,5.9,409855
3517,290.13261,1611704,0.0010817115147057567,5.8,396607
3518,290.51589,1247370,0.0008371850489286617,4.1,463595
3519,290.52238,1309197,0.0008786808681483899,4.4,331520
3520,290.55891,1374882,0.0009227660232658604,4.7,556260
3521,290.97825,1729160,0.0011605433024727905,6.3,497909
3522,291.00283,2569366,0.0017244560959664252,10.2,426869
3523,291.00408,2962071,0.0019880240466462794,12.1,497565
3524,291.01159,1458587,0.0009789454844686902,5.1,490581
3525,291.01468,28184220,0.018916125608052274,129.8,414054
3526,291.01732,1931422,0.0012962934987789457,7.3,495644
3527,291.02226,3685025,0.002473241969045545,15.4,398968
3528,291.0259,3695267,0.0024801159914054926,15.5,477546
3529,291.02764,2648740,0.0017777287625157761,10.6,384947
3530,291.02989,9813669,0.006586543657402928,44.1,386325
3531,291.03279,3265702,0.002191809077223621,13.5,444999
3532,291.036,1559720,0.0010468219249420878,5.5,389784
3533,291.04019,2162091,0.0014511093417536249,8.3,389021
3534,291.05091,38895280,0.026104962352705288,179.8,406108
3535,291.05351,2279090,0.001529634409327484,8.9,466269
3536,291.0622,4900535,0.003289043855272789,21.1,453840
3537,291.06614,6580921,0.004416851992095895,29.0,423677
3538,291.07196,3286716,0.002205912836828379,13.6,428825
3539,291.07758,1278655,0.0008581822945380103,4.2,563361
3540,291.08733,24968900,0.016758130922015807,114.8,411740
3541,291.09088,1694918,0.0011375614362699677,6.2,511979
3542,291.09866,5020363,0.003369467634939627,21.7,444837
3543,291.1027,1807565,0.001213165614826985,6.7,513284
3544,291.1086,6177488,0.004146083835218275,27.1,416996
3545,291.12384,13020889,0.008739101946142422,59.0,420522
3546,291.14496,4498148,0.0030189777319226544,19.2,426731
3547,291.16011,4296429,0.0028835919755834443,18.3,417620
3548,291.52,2131892,0.0014308409760781665,8.2,479860
3549,291.54869,1452484,0.0009748493940114788,4.9,450983
3550,291.55303,1446342,0.0009707271283080227,4.9,401873
3551,291.97985,1295539,0.0008695141626814733,4.2,399058
3552,291.99346,1812154,0.001216245568801775,6.5,524516
3553,292.00122,3479743,0.0023354648690558275,14.1,472263
3554,292.00416,1275840,0.0008562929786872731,4.1,524988
3555,292.00974,5159108,0.003462587751355452,21.8,412558
3556,292.01191,2559685,0.001717958594456305,9.9,489650
3557,292.018,2988232,0.002005582267595174,11.9,478964
3558,292.01967,1497033,0.0010047489079846566,5.1,514822
3559,292.02242,4408523,0.0029588250025719153,18.4,417911
3560,292.02509,3281100,0.002202143601369146,13.2,411006
3561,292.0301,2942671,0.001975003539539955,11.7,404077
3562,292.03323,1401552,0.0009406658647362559,4.7,402337
3563,292.03776,8866003,0.005950507993102818,38.6,414154
3564,292.04071,3227861,0.002166411705604527,13.0,462028
3565,292.04631,12165336,0.008164888857671429,53.7,416461
3566,292.04827,2513113,0.0016867013234792049,9.7,395103
3567,292.05442,5819612,0.003905891721755234,24.8,471253
3568,292.05892,3193567,0.0021433949390733775,12.8,423027
3569,292.06159,3734752,0.0025066167503278235,15.3,383061
3570,292.06953,2074597,0.0013923868547041013,7.7,429716
3571,292.07415,3316967,0.002226216102832164,13.4,495667
3572,292.07702,1378793,0.0009253909306520889,4.6,559357
3573,292.08265,10445036,0.0070102920342172996,45.8,416287
3574,292.09076,4709617,0.0031609072998230333,19.7,441463
3575,292.09386,1551090,0.001041029812760254,5.3,421669
3576,292.10378,1647608,0.0011058088490946989,5.8,407386
3577,292.11894,3392768,0.002277090714129406,13.7,423143
3578,292.12701,2246405,0.0015076975394939676,8.5,411279
3579,292.50513,1442263,0.0009679894660148939,4.8,582925
3580,292.50949,1333978,0.0008953128880763192,4.4,589522
3581,292.51362,1597916,0.0010724575584180245,5.6,417761
3582,292.52754,1766372,0.0011855185143511693,6.3,463095
3583,292.5458,1337582,0.0008977317492933909,4.4,454415
3584,292.56057,1416694,0.0009508285718807903,4.7,509973
3585,292.89145,1627311,0.0010921863113247468,5.7,562017
3586,292.99392,11154153,0.007486223113480986,49.1,421702
3587,292.99695,1491946,0.0010013347162501271,5.1,469550
3588,293.00158,3093741,0.0020763957049292564,12.4,433191
3589,293.00921,11666161,0.007829862484743617,51.4,410899
3590,293.01203,1810675,0.0012152529229249578,6.5,611896
3591,293.01975,3718391,0.002495635898948103,15.2,406145
3592,293.0275,2422524,0.0016259015957341102,9.3,514331
3593,293.03035,42164988,0.02829946009753035,190.2,419245
3594,293.03294,3639039,0.002442377997922275,14.8,443546
3595,293.03795,3021057,0.0020276130998511076,12.0,402254
3596,293.04161,3899140,0.0026169474267296006,16.0,456632
3597,293.04557,13820678,0.009275888459444492,61.2,396938
3598,293.04849,2598663,0.0017441190751774555,10.1,467960
3599,293.05136,3611401,0.0024238284734168832,14.7,401528
3600,293.05668,1479948,0.0009932821366490097,5.0,468105
3601,293.06655,37847824,0.02540195161602682,170.6,398075
3602,293.06909,1904147,0.0012779876054116776,6.9,334621
3603,293.07777,5958424,0.003999056805901787,25.4,462427
3604,293.08179,5123866,0.003438934724992509,21.6,403140
3605,293.08761,3394845,0.0022784847137819753,13.7,386267
3606,293.10294,27566886,0.018501795621764863,123.8,403665
3607,293.10634,1939752,0.001301884262912744,7.1,458221
3608,293.11426,16274220,0.0109226081010252,72.4,411291
3609,293.12417,1681458,0.0011285276205147546,5.9,485839
3610,293.1395,13943610,0.009358395520248343,61.8,427936
3611,293.17582,29852494,0.020035804653016007,134.2,396908
3612,293.17916,11438929,0.007677353419239269,50.4,393730
3613,293.21205,2022755,0.0013575925696831695,7.5,518538
3614,293.51742,1929231,0.0012948229868681232,7.1,487278
3615,293.52776,1292821,0.0008676899493662677,4.2,423558
3616,293.53553,1709593,0.0011474107116197258,6.1,426927
3617,293.53961,1623067,0.0010893379076051981,5.7,504688
3618,293.55377,1370403,0.0009197598969086836,4.5,464998
3619,293.69459,1260147,0.0008457604622945128,4.0,477579
3620,293.98913,2547481,0.0017097677558622027,9.9,437630
3621,293.99122,2002458,0.0013439700319132174,7.4,408609
3622,293.99714,1320733,0.0008864233717555321,4.3,498719
3623,293.99867,1365534,0.0009164920180890602,4.5,457489
3624,294.00441,2088737,0.0014018770593681956,7.8,521199
3625,294.00918,2629924,0.0017651002129429611,10.3,319749
3626,294.01246,1879334,0.0012613341083586246,6.8,430798
3627,294.0151,1407783,0.0009448478636939626,4.7,576919
3628,294.01687,9467176,0.006353991360042531,41.4,401020
3629,294.0197,1667626,0.0011192441331799774,5.9,493183
3630,294.02543,6471982,0.0043437364754126025,27.7,404298
3631,294.02745,3486511,0.002340007281019519,14.2,399581
3632,294.03358,4833586,0.003244110353712927,20.3,451813
3633,294.03791,2550580,0.0017118476811984144,9.9,464324
3634,294.04069,5507382,0.003696335384961022,23.4,414959
3635,294.04565,3463481,0.0023245504625319592,14.0,408279
3636,294.04885,2573115,0.0017269722754067144,10.0,449697
3637,294.05336,6576445,0.0044138478792191994,28.2,405668
3638,294.05618,1760319,0.001181455981901964,6.3,390053
3639,294.06192,9973058,0.006693519204164266,43.7,398318
3640,294.07003,5657927,0.003797375191266261,24.0,441760
3641,294.07448,1544009,0.0010362773276664454,5.3,557211
3642,294.07714,3412299,0.0022901991432167064,13.8,430124
3643,294.08204,1400653,0.0009400624917523083,4.7,326601
3644,294.08306,1355086,0.0009094797367361284,4.4,533490
3645,294.0853,1409359,0.0009459056121063114,4.7,673859
3646,294.08967,1867090,0.0012531164233581175,6.8,431444
3647,294.09833,6894935,0.004627605678615762,29.7,425087
3648,294.10641,5113179,0.003431762036361308,21.6,427116
3649,294.11773,2499426,0.001677515154367645,9.7,463916
3650,294.13467,2091371,0.001403644895229951,7.8,521135
3651,294.14278,2507632,0.001683022694641588,9.7,497350
3652,294.17909,5395844,0.0036214755230215777,22.8,458105
3653,294.18244,1813894,0.0012174133874803834,6.5,539337
3654,294.29825,1298376,0.0008714182440557333,4.2,502617
3655,294.51115,1611841,0.0010818034636476933,5.6,489960
3656,294.5145,1308738,0.0008783728056348948,4.2,538946
3657,294.52526,1713737,0.0011501919993232624,6.1,420532
3658,294.52924,1451083,0.0009739090986271508,4.9,534657
3659,294.56135,1439069,0.0009658457804634713,4.8,404671
3660,294.97315,2532167,0.001699489609170128,9.8,336974
3661,294.99881,1726294,0.001158619757453887,6.1,479741
3662,295.00632,1877850,0.0012603381066810069,6.8,395373
3663,295.0094,28714844,0.019272259296855696,129.0,404154
3664,295.0119,1571165,0.0010545033529746593,5.4,517086
3665,295.01712,3408736,0.0022878077995661995,13.8,381412
3666,295.02024,1505634,0.0010105215565218472,5.1,654362
3667,295.02468,19531620,0.013108845206599506,87.2,393977
3668,295.02747,2211686,0.0014843955298947673,8.3,581175
3669,295.03527,3671403,0.0024640994253443925,15.0,323854
3670,295.03994,1970285,0.0013223767960816825,7.2,374429
3671,295.04591,32573296,0.02186189855899034,146.6,400811
3672,295.04861,2470258,0.00165793875481727,9.5,427265
3673,295.05365,2827637,0.0018977973016807315,11.1,462981
3674,295.05724,3982199,0.002672693318468993,16.4,493593
3675,295.06124,14378874,0.009650527376182737,63.7,416266
3676,295.06414,1613435,0.001082873292942924,5.6,475194
3677,295.06711,8370045,0.005617640742410111,36.4,438118
3678,295.0725,3670400,0.0024634262517037927,15.0,413104
3679,295.07657,1652866,0.0011093378092166088,5.8,483809
3680,295.08239,41133956,0.027607472495321687,185.5,417404
3681,295.08579,2007944,0.0013476520165516346,7.4,411009
3682,295.09359,4157324,0.0027902302415099764,17.2,441542
3683,295.0976,4896654,0.003286439082691364,20.6,412858
3684,295.10343,3214226,0.0021572604368212934,12.9,414122
3685,295.11864,25298842,0.016979574847566063,113.5,397043
3686,295.1219,2525596,0.0016950794157579805,9.8,421060
3687,295.12982,2008993,0.0013483560635596005,7.4,444556
3688,295.15492,9158575,0.0061468706634693945,40.0,383242
3689,295.19151,2481604,0.0016655537379939892,9.6,459665
3690,295.51067,1451898,0.0009744560941576485,4.9,478231
3691,295.52209,1279105,0.0008584843166100642,4.1,642475
3692,295.53302,2057863,0.0013811556605846562,7.6,505508
