,m/z,I,RelInt,S/N,Res.
240,156.65947,1064627,0.0011411402655590315,4.6,686011
241,156.75541,993854,0.0010652809082306812,4.1,964711
242,156.83288,1129927,0.0012111332859699403,5.0,696286
243,156.87842,1161548,0.0012450268433729015,5.2,841241
244,156.89634,1007182,0.0010795667731010733,4.2,922866
245,156.92699,1017266,0.001090375496191787,4.3,770220
246,156.93611,1048563,0.0011239217681642253,4.5,873872
247,156.96814,1076695,0.0011540755759773904,4.6,895769
248,157.0142,3345244,0.0035856620455049105,18.6,825569
249,157.05015,1141536,0.0012235766086950589,5.0,1003210
250,157.05062,2007008,0.0021512488806869454,10.4,843051
251,157.08695,1021092,0.0010944764655040709,4.3,679756
252,157.1165,980552,0.0010510229119442202,4.0,570839
253,157.12344,3853545,0.004130493933221379,21.7,625109
254,157.13222,1077258,0.0011546790380063544,4.6,780330
255,157.18524,1007904,0.0010803406622394605,4.2,653968
256,157.19748,993394,0.0010647878486688281,4.1,1064975
257,157.24963,1013400,0.001086231652134994,4.2,854172
258,157.25728,1002169,0.0010741934957454854,4.2,889917
259,157.27423,1007899,0.0010803353028963967,4.2,814088
260,157.27762,1067323,0.0011440300233389366,4.6,1144751
261,157.28408,1013884,0.0010867504365435527,4.3,1003892
262,157.29476,1140989,0.0012229902965638986,5.0,924033
263,157.29857,979326,0.00104970880102502,4.0,711066
264,157.29949,1013566,0.0010864095823247065,4.2,942644
265,157.4229,1127309,0.0012083271339418276,4.9,595848
266,157.58996,1032865,0.0011070955746816762,4.4,685461
267,157.61805,1076388,0.001153746512313284,4.6,1036138
268,157.6486,1184968,0.0012701300062829086,5.3,775556
269,157.65269,983401,0.0010540766656218722,4.1,690773
270,157.70753,1199599,0.0012858125159556806,5.4,765256
271,157.77197,1198487,0.0012846205980583311,5.4,736520
272,157.77932,1031352,0.0011054738374706241,4.4,936983
273,157.79607,1122234,0.001202887400732251,4.9,1032736
274,157.80705,1109884,0.0011896498233651034,4.8,949624
275,157.8076,1081596,0.0011593288040483531,4.7,832226
276,157.82188,1060478,0.0011366930826848375,4.5,1188908
277,157.82545,1074494,0.001151716393160784,4.6,823249
278,157.84899,1008513,0.0010809934302246098,4.2,785976
279,157.87382,985156,0.0010559577950372038,4.1,929134
280,157.87556,1097284,0.001176144278844775,4.8,1078123
281,157.88867,1013702,0.001086555356456037,4.2,1171747
282,157.89738,983623,0.0010543146204538972,4.1,797529
283,157.93912,1098988,0.0011779707429608575,4.8,762455
284,157.9407,994380,0.0010658447111209744,4.1,1046662
285,157.94511,1199117,0.0012852958752843475,5.4,857343
286,157.94768,1123725,0.0012044855568338231,4.9,1069709
287,157.9791,991313,0.0010625572900857486,4.1,947687
288,157.983,1037714,0.0011122930655847773,4.4,980156
289,158.09392,1016991,0.001090080732323288,4.3,1079605
290,158.09691,992192,0.0010634994625963333,4.1,639814
291,158.13338,1031460,0.0011055895992807983,4.4,1023598
292,158.14307,977958,0.0010482424847628128,4.0,1101517
293,158.17857,1094538,0.0011732009276342336,4.7,606781
294,158.20743,977646,0.0010479080617556429,4.0,977770
295,158.24728,1031795,0.001105948675266061,4.4,1229171
296,158.25345,1036532,0.001111026116884537,4.4,1028575
297,158.2718,998198,0.0010699371054843567,4.2,1094734
298,158.29804,1089881,0.0011682092355047755,4.7,724065
299,158.3309,1044862,0.001119954782428532,4.4,888963
300,158.33887,1033535,0.0011078137266522015,4.4,870395
301,158.44856,984909,0.001055693043489861,4.1,971593
302,158.45376,1045069,0.001120176659231366,4.4,1114417
303,158.46108,1019278,0.0010925320958405887,4.3,706217
304,158.46198,988814,0.0010598786904225499,4.1,1176816
305,158.47728,1104720,0.0011841146938489943,4.8,946932
306,158.48832,1020050,0.001093359578409612,4.3,1004018
307,158.5128,1060757,0.0011369921340277876,4.5,756896
308,158.58484,1004526,0.001076719890065677,4.2,682979
309,158.59429,1112799,0.0011927743203711955,4.9,832087
310,158.63413,1101221,0.0011803642255730712,4.8,780075
311,158.66542,1078665,0.0011561871571444577,4.6,785573
312,158.66705,1042857,0.0011178056858600193,4.4,893970
313,158.716,1352047,0.0014492167422283033,6.3,874668
314,158.72905,990065,0.0010612195980570682,4.1,836747
315,158.79383,1029882,0.001103898190609919,4.3,1245424
316,158.83778,1115327,0.0011954840042241628,4.9,1018256
317,158.87201,993748,0.0010651672901577326,4.1,555614
318,158.92696,983051,0.0010537015116074187,4.1,744982
319,158.92859,1107787,0.0011874021148842204,4.8,834300
320,158.92988,1053707,0.0011294354603080799,4.5,687852
321,158.94038,1006541,0.001078879705320317,4.2,917397
322,158.94488,1018637,0.0010918450280598324,4.3,598851
323,158.99472,1020372,0.0010937047201029094,4.3,832444
324,159.04525,2312923,0.0024791495673485565,12.2,704103
325,159.06631,1667614,0.0017874631047399311,8.3,805281
326,159.07725,1038655,0.001113301693949351,4.4,664995
327,159.08324,1099680,0.0011787124760408627,4.8,823196
328,159.12707,974598,0.0010446410062240586,4.0,768442
329,159.12797,1064102,0.001140577534537351,4.6,946827
330,159.1293,1013510,0.0010863495576823939,4.2,515584
331,159.14961,1000105,0.0010719811589288222,4.2,1077218
332,159.15584,977898,0.0010481781726460495,4.0,947508
333,159.16107,1010282,0.0010828895658005191,4.2,1163211
334,159.17339,1050412,0.0011259036532291528,4.5,910725
335,159.19299,1053807,0.0011295426471693525,4.5,1046827
336,159.2249,1087155,0.0011652873216664887,4.7,833572
337,159.23654,1005908,0.0010782012124884621,4.2,748000
338,159.2663,1209592,0.0012965236990026365,5.4,981807
339,159.38889,1116233,0.0011964551171872913,4.9,801587
340,159.42159,1130317,0.001211551314728903,5.0,936114
341,159.49929,1028120,0.0011020095581142986,4.3,983847
342,159.5061,1204377,0.0012909339041872782,5.4,858194
343,159.60247,976582,0.0010467675935517042,4.0,815336
344,159.76372,1032316,0.0011065071188132904,4.4,752999
345,159.77397,1086846,0.0011649561142651568,4.7,1066991
346,159.80555,1334402,0.0014303036205567797,6.2,883013
347,159.81503,989571,0.0010606900949623826,4.1,867709
348,159.87683,1201612,0.001287970187473095,5.4,950054
349,159.89038,1119246,0.0011996846573174302,4.9,968292
350,159.89086,978574,0.0010489027558282511,4.0,1081531
351,159.93239,1051732,0.0011273185197979492,4.5,877327
352,159.97094,1162201,0.0012457267735770103,5.2,776580
353,160.13752,1124913,0.00120575893674574,4.9,805692
354,160.14988,1185906,0.0012711354190416443,5.3,970814
355,160.16309,1030900,0.0011049893528576726,4.3,807675
356,160.26278,996738,0.0010683721773097788,4.1,732635
357,160.26671,1000707,0.0010726264238336823,4.2,1143335
358,160.27068,1123523,0.0012042690393740528,4.9,795511
359,160.40261,1011734,0.0010844459190261953,4.2,737019
360,160.42767,1144730,0.001227000157044101,5.0,864429
361,160.46596,995231,0.001066756871310403,4.1,1058907
362,160.46904,1041952,0.0011168356447655036,4.4,945177
363,160.50051,1014628,0.0010875479067914199,4.2,1104361
364,160.62842,992119,0.0010634212161876042,4.1,896852
365,160.63164,976471,0.0010466486161356916,4.0,830254
366,160.7701,1053067,0.0011287494643959363,4.5,783771
367,160.78384,1054541,0.0011303293987310922,4.5,916556
368,160.80073,1054832,0.001130641312497395,4.5,544809
369,160.80247,1054064,0.0011298181174028226,4.5,635090
370,160.86576,1096985,0.0011758237901295704,4.7,819633
371,160.87154,980058,0.0010504934088495343,4.0,664766
372,160.88378,982556,0.00105317093664412,4.0,976565
373,160.88434,1061972,0.001138294454392248,4.5,500217
374,160.90874,982944,0.0010535868216658573,4.0,977475
375,160.95814,1006663,0.0010790104732910694,4.2,731981
376,161.02442,5050993,0.00541400085979109,29.0,567707
377,161.06073,1621558,0.0017380971239122922,8.0,603437
378,161.11505,1289470,0.001382142420049843,5.9,891926
379,161.14046,1033218,0.001107473944301968,4.4,1069548
380,161.20211,1292299,0.0013851747363552405,5.9,786761
381,161.20407,1079179,0.0011567380976113982,4.6,931181
382,161.23301,1057328,0.0011333166965547554,4.5,795643
383,161.24265,1096465,0.0011752664184509537,4.7,790951
384,161.26339,1057108,0.001133080885459956,4.5,1088661
385,161.26573,1113205,0.0011932094990279615,4.8,670052
386,161.28349,1152919,0.0012357776891137018,5.1,910691
387,161.28749,1194200,0.0012800254973155813,5.3,924149
388,161.2904,984920,0.0010557048340446007,4.1,1042972
389,161.31703,1058268,0.0011343242530507164,4.5,938184
390,161.32319,1031773,0.0011059250941565812,4.3,1004395
391,161.41013,976042,0.0010461887845008328,4.0,1138121
392,161.42796,992781,0.001064130793209228,4.1,747188
393,161.48394,1038901,0.0011135653736280813,4.4,1061784
394,161.52807,1078780,0.0011563104220349211,4.6,818764
395,161.53657,1051101,0.0011266421707033202,4.5,687391
396,161.5733,1003331,0.0010754390070734712,4.2,756706
397,161.64734,1006734,0.0010790865759625727,4.2,697827
398,161.64856,996622,0.0010682478405507029,4.1,1169920
399,161.65902,1082256,0.0011600362373327515,4.6,595929
400,161.70941,1032535,0.0011067418580394772,4.3,683411
401,161.75189,981982,0.0010525556840604163,4.0,1005033
402,161.7595,1189855,0.0012753682281932933,5.3,612832
403,161.78811,1186532,0.00127180640879321,5.3,847186
404,161.8269,1101801,0.0011809859093684515,4.8,1040916
405,161.84522,1089132,0.001167406405913845,4.7,799690
406,161.88538,1006994,0.001079365261801881,4.2,750122
407,161.88985,1099763,0.001178801441135719,4.8,886730
408,161.89265,983668,0.0010543628545414698,4.0,1003072
409,161.8997,1310197,0.0014043590407857834,6.0,824925
410,161.90189,1016629,0.0010896927158854815,4.2,923586
411,161.93873,1326203,0.0014215153698010517,6.1,712821
412,161.95815,1027262,0.001101089894844581,4.3,794845
413,161.97393,990496,0.0010616815734291526,4.1,714957
414,161.99655,1100548,0.0011796428579967076,4.8,652984
415,162.03224,1402185,0.0015029580907330836,6.6,894454
416,162.11996,1013399,0.0010862305802663815,4.2,1268314
417,162.17692,1114208,0.001194284583246524,4.8,680768
418,162.22555,1007495,0.0010799022679768562,4.2,755572
419,162.2433,1068714,0.0011455209925792364,4.6,926311
420,162.2933,978738,0.001049078542280738,4.0,1088846
421,162.29532,1048242,0.0011235776983395407,4.4,1112784
422,162.31383,1089781,0.0011681020486435031,4.7,885256
423,162.43803,1058953,0.0011350584830504325,4.5,711442
424,162.46366,1089861,0.001168187798132521,4.7,521944
425,162.47257,1027406,0.0011012442439248134,4.3,1002432
426,162.48282,1023952,0.001097542009736463,4.3,913361
427,162.49855,1071602,0.0011486165491327847,4.6,720171
428,162.50194,1057651,0.0011336629101166653,4.5,633950
429,162.51461,1002325,0.0010743607072490704,4.2,664313
430,162.57126,994366,0.0010658297049603964,4.1,749840
431,162.62377,995526,0.0010670730725511567,4.1,565509
432,162.63277,1031079,0.0011051812173393503,4.3,1022617
433,162.63911,1011304,0.0010839850155227237,4.2,990728
434,162.63943,1376424,0.001475345683400688,6.5,793676
435,162.77635,1097342,0.001176206447224313,4.7,897545
436,162.80278,994499,0.0010659722634858886,4.1,756939
437,162.82351,1111238,0.0011911011334667324,4.8,966869
438,162.83717,1013640,0.001086488900602048,4.2,835605
439,162.92219,1103574,0.001182886332418812,4.8,1006119
440,162.9262,1006838,0.001079198050298296,4.2,733339
441,162.92862,1096855,0.0011756844472099162,4.7,1232696
442,162.9306,979543,0.0010499413965139811,4.0,1127683
443,162.93476,992152,0.0010634565878518242,4.1,646178
444,163.0037,3770275,0.004041239433839812,21.1,593226
445,163.0401,4408937,0.004725801185779657,25.0,503936
446,163.07651,1196975,0.0012829999327158917,5.4,929563
447,163.12632,1016823,0.00108990065839635,4.2,793654
448,163.13799,1153593,0.001236500128558678,5.1,772503
449,163.15643,1106172,0.0011856710470746702,4.8,724893
450,163.25113,999371,0.0010711944073670823,4.1,1055731
451,163.29569,1057426,0.0011334217396788025,4.5,1093089
452,163.297,1013011,0.0010858146952446442,4.2,993140
453,163.30643,1116500,0.0011967413061068888,4.9,589755
454,163.33586,1073977,0.0011511622370880053,4.6,630973
455,163.40132,994852,0.0010663506331061805,4.1,935147
456,163.43333,1079689,0.0011572847506038876,4.6,653583
457,163.44958,999148,0.0010709553806664447,4.1,942068
458,163.504,1059445,0.0011355858424078932,4.5,989502
459,163.5549,996477,0.0010680924196018577,4.1,720109
460,163.59537,980740,0.0010512244232434124,4.0,889790
461,163.64774,1069133,0.001145970105527968,4.6,619415
462,163.65559,1160590,0.0012439999932419114,5.1,672007
463,163.77354,1040513,0.0011152932258317932,4.4,677194
464,163.80388,992359,0.0010636784646546583,4.1,1147148
465,163.81694,1059881,0.001136053177123041,4.5,1118560
466,163.91116,1099449,0.0011784648743913236,4.7,745450
467,163.91912,1211578,0.0012986524300675074,5.4,681073
468,163.93473,987964,0.0010589676021017342,4.1,873872
469,163.9811,1012420,0.0010851812208945242,4.2,922515
470,164.07504,1029844,0.0011038574596026357,4.3,901498
471,164.13215,1096030,0.0011748001556044184,4.7,784389
472,164.20491,1104426,0.0011837995644768532,4.8,1049642
473,164.21788,1005612,0.001077883939379096,4.2,960340
474,164.23855,1051760,0.0011273485321191055,4.4,595416
475,164.27894,1169079,0.0012530990858953294,5.2,780225
476,164.31623,1005245,0.001077490563598226,4.2,823155
477,164.33474,1023200,0.0010967359645396941,4.3,811567
478,164.36755,1217862,0.001305388052429868,5.5,929128
479,164.36843,1198406,0.0012845337767007003,5.3,966029
480,164.38362,1099145,0.0011781390263330552,4.7,872888
481,164.43141,1054609,0.0011304022857967575,4.5,973286
482,164.45003,1046676,0.0011218991520920143,4.4,788009
483,164.47782,978841,0.0010491889447478487,4.0,1094909
484,164.49659,1010684,0.0010833204569828344,4.2,705677
485,164.53867,1091555,0.0011700035435624765,4.7,885989
486,164.56954,994537,0.0010660129944931721,4.1,959742
487,164.58228,1104747,0.0011841436343015379,4.8,906339
488,164.61201,1005936,0.0010782312248096184,4.2,1131370
489,164.71863,983234,0.0010538976635635472,4.0,1028145
490,164.74564,1029255,0.0011032261289897409,4.3,974301
491,164.76048,1110922,0.0011907624229851115,4.8,627527
492,164.76345,1038602,0.0011132448849128767,4.4,933206
493,164.76562,987083,0.001058023285853924,4.1,877957
494,164.81782,979860,0.0010502811788642148,4.0,768669
495,164.86706,1199324,0.0012855177520871815,5.4,808747
496,164.91364,1013892,0.0010867590114924546,4.2,662859
497,164.92946,1078663,0.0011561850134072325,4.6,764077
498,164.93094,1332839,0.0014286282899150912,6.2,811824
499,164.9557,1018220,0.001091398058848326,4.2,911005
500,164.98397,1414609,0.0015162749863775725,6.7,552448
