,m/z,I,RelInt,S/N,Res.
100,152.61241,1061111,0.0014580541217033027,4.5,900083
101,152.66207,1090651,0.001498644520591935,4.7,853420
102,152.71889,1037344,0.001425396301446494,4.4,1061570
103,152.72451,1025281,0.0014088207434981674,4.3,985742
104,152.75375,1049796,0.0014425063775115332,4.5,985322
105,152.75924,1178340,0.0016191364463923846,5.2,945658
106,152.77391,980005,0.001346607781410093,4.0,845346
107,152.78588,1021222,0.0014032433423780267,4.3,970642
108,152.79781,1221352,0.001678238485559543,5.5,782657
109,152.85944,979949,0.0013465308327866073,4.0,772461
110,152.87096,1202702,0.0016526118457737273,5.4,819889
111,152.87555,1023055,0.0014057620357146164,4.3,807256
112,152.89221,1151920,0.0015828331850979477,5.1,1112861
113,152.95122,996150,0.0013687923443774922,4.1,1067079
114,152.97285,1096056,0.0015060714368408537,4.7,1267883
115,152.98028,1042937,0.0014330815452171144,4.4,1077994
116,152.99012,1130554,0.0015534745370730826,4.9,1007802
117,153.05581,1156224,0.001588747236445838,5.1,962480
118,153.06168,992064,0.0013631778430281708,4.1,1070280
119,153.06705,2643457,0.0036323281677368793,14.2,868282
120,153.10345,1170756,0.0016087154042403403,5.2,1133619
121,153.1056,1115204,0.0015323823697426658,4.8,974066
122,153.12361,1275334,0.0017524142104344974,5.8,922262
123,153.15446,1004937,0.0013808664078519136,4.2,878821
124,153.16448,1009226,0.0013867598479613702,4.2,902526
125,153.17166,1061867,0.0014590929281203576,4.5,929829
126,153.23075,1050256,0.0014431384554901645,4.4,1133902
127,153.28997,1181910,0.001624041921139589,5.3,1136652
128,153.29992,1058231,0.0014540967639240453,4.5,666124
129,153.30447,987431,0.001356811718517303,4.1,488260
130,153.30652,1151960,0.0015828881484004375,5.1,1111837
131,153.30787,1047256,0.001439016207803438,4.4,994740
132,153.37859,1006271,0.0013826994339899447,4.2,497242
133,153.38192,1107935,0.0015223941635977279,4.8,835292
134,153.40105,1101217,0.0015131630769445853,4.8,653663
135,153.46551,1004711,0.001380555865192847,4.2,1103732
136,153.4806,1036585,0.0014243533727817525,4.4,1017064
137,153.49402,1029002,0.0014139337047122703,4.3,920831
138,153.54013,1171758,0.0016100922349677072,5.2,959755
139,153.54803,1081647,0.001486272281201507,4.6,783336
140,153.55534,1001664,0.001376369035625695,4.1,586046
141,153.56655,1030929,0.001416581561809711,4.3,931620
142,153.58689,1008147,0.001385277212876711,4.2,531712
143,153.63272,1037784,0.0014260008977738808,4.4,854777
144,153.64002,1026488,0.0014104792611507936,4.3,1019690
