,m/z,I,I %,Res.,S/N
0,202.23127,4938749,0.1,1078422,4.1
1,202.62868,4903280,0.1,1300715,4.0
2,203.15333,5063004,0.1,1018483,4.2
3,203.2242,5184757,0.1,1056692,4.4
4,203.89077,5244506,0.1,867227,4.5
5,204.26727,5505896,0.1,1154305,4.8
6,204.309,5427872,0.1,1174141,4.7
7,204.31603,5230286,0.1,1338763,4.5
8,204.33112,4909584,0.1,1353142,4.0
9,204.34938,5452809,0.1,1155723,4.8
10,204.40021,5240387,0.1,1120901,4.5
11,204.46161,5178902,0.1,1442318,4.4
12,204.53908,5183568,0.1,1306888,4.4
13,204.59136,4964742,0.1,1062207,4.1
14,204.61469,4969966,0.1,1045097,4.1
15,204.63593,5657265,0.1,829353,5.0
16,204.67143,5042220,0.1,953774,4.2
17,204.77678,5118577,0.1,776963,4.3
18,204.77924,5288587,0.1,1164720,4.5
19,204.84982,5081052,0.1,756927,4.3
20,204.86851,5200911,0.1,1082288,4.4
21,204.89195,4951258,0.1,429642,4.1
22,204.92135,5340657,0.1,1082325,4.6
23,204.98163,5187753,0.1,852725,4.4
24,205.10573,6227256,0.1,913708,5.8
25,205.1253,5123425,0.1,1176275,4.3
26,205.15978,91560028,1.0,968883,119.8
27,205.17007,5037457,0.1,1011251,4.2
28,205.2411,5598031,0.1,1041563,5.0
29,205.26873,5253690,0.1,1119591,4.5
30,205.34712,5607179,0.1,1066875,5.0
31,205.35839,5599602,0.1,1122628,5.0
32,205.47808,5102837,0.1,1281356,4.3
33,205.55803,5379209,0.1,678555,4.7
34,205.58951,5239772,0.1,1166896,4.5
35,205.60075,4910413,0.1,798742,4.0
36,205.6466,5292749,0.1,904963,4.5
37,205.78235,5148505,0.1,933126,4.3
38,205.78576,5024919,0.1,585756,4.2
39,205.85945,6280405,0.1,934532,5.9
40,205.86915,5491059,0.1,1253939,4.8
41,205.9073,5124104,0.1,1296480,4.3
42,205.94495,6624334,0.1,773244,6.3
43,206.01864,5220687,0.1,1270998,4.4
44,206.03267,4933354,0.1,1199398,4.1
45,206.04685,6016532,0.1,1098183,5.5
46,206.11737,5035347,0.1,1072927,4.2
47,206.13787,5632679,0.1,965970,5.0
48,206.1452,5048559,0.1,712109,4.2
49,206.16313,16009156,0.2,1081370,18.9
50,206.18237,5141607,0.1,675086,4.3
51,206.20567,5004492,0.1,736089,4.2
52,206.23307,5057063,0.1,1021096,4.2
53,206.25738,5156413,0.1,1562618,4.4
54,206.27983,5870929,0.1,801099,5.3
55,206.28209,5470881,0.1,1138252,4.8
56,206.30362,5899139,0.1,798014,5.4
57,206.33546,5397204,0.1,1020642,4.7
58,206.33731,4941529,0.1,1079947,4.1
59,206.34363,5437201,0.1,761843,4.7
60,206.35644,5285200,0.1,698630,4.5
61,206.3697,5316243,0.1,1424133,4.6
62,206.37508,5555326,0.1,1147021,4.9
63,206.37551,4925836,0.1,534270,4.1
64,206.40577,6134821,0.1,953561,5.7
65,206.4159,5114219,0.1,962825,4.3
66,206.42414,5208598,0.1,929480,4.4
67,206.44164,5376788,0.1,627257,4.7
68,206.47665,5452339,0.1,1307143,4.8
69,206.48797,5872129,0.1,1054392,5.3
70,206.49942,5668935,0.1,1320316,5.0
71,206.51896,5844147,0.1,1295119,5.3
72,206.53573,5027990,0.1,859329,4.2
73,206.54288,5025834,0.1,1096859,4.2
74,206.54767,5757870,0.1,992989,5.2
75,206.59562,5602946,0.1,1305425,5.0
76,206.59605,5149938,0.1,1255433,4.4
77,206.61057,4967700,0.1,1189702,4.1
78,206.61762,4967864,0.1,633401,4.1
79,206.63387,4991896,0.1,1425990,4.1
80,206.68923,5136979,0.1,908585,4.3
81,206.70615,5769775,0.1,832942,5.2
82,206.72241,6207623,0.1,1154079,5.8
83,206.72403,4897259,0.1,522609,4.0
84,206.73234,4901940,0.1,798129,4.0
85,206.75142,5404214,0.1,842521,4.7
86,206.76031,5441050,0.1,967617,4.7
87,206.76335,5430599,0.1,785944,4.7
88,206.77,5160056,0.1,1179205,4.4
89,206.7719,5678866,0.1,1000556,5.1
90,206.82509,6404381,0.1,933113,6.0
91,206.84172,4932291,0.1,820414,4.1
92,206.84491,5021773,0.1,1340332,4.2
93,206.85853,5799283,0.1,953302,5.2
94,206.86052,5213949,0.1,1384952,4.4
95,206.86639,5271404,0.1,1123896,4.5
96,206.86791,5007757,0.1,1133214,4.2
97,206.89553,5404501,0.1,1234967,4.7
98,206.89688,5342619,0.1,653720,4.6
99,206.90649,4977738,0.1,1299382,4.1
100,206.92279,4972061,0.1,1241634,4.1
101,206.95713,5738186,0.1,957002,5.1
102,206.96308,5128092,0.1,1436027,4.3
103,206.97678,5499424,0.1,1061270,4.8
104,207.00811,5002277,0.1,1129764,4.2
105,207.01019,4908215,0.1,1014519,4.0
106,207.02169,4969855,0.1,1145076,4.1
107,207.08576,4907507,0.1,1234847,4.0
108,207.10259,5977846,0.1,587977,5.5
109,207.1102,5202293,0.1,999713,4.4
110,207.11944,4936297,0.1,1134048,4.1
111,207.13903,15634241,0.2,1000341,18.4
112,207.14346,5020867,0.1,1166563,4.2
113,207.1469,5764465,0.1,910615,5.2
114,207.15261,5636475,0.1,915308,5.0
115,207.25226,6030123,0.1,976054,5.5
116,207.25324,4956373,0.1,1100488,4.1
117,207.29528,5575452,0.1,1198701,4.9
118,207.30128,5597117,0.1,1215559,4.9
119,207.31851,5499182,0.1,825825,4.8
120,207.33399,5060786,0.1,726106,4.2
121,207.339,5129444,0.1,848665,4.3
122,207.34095,4960980,0.1,929195,4.1
123,207.35026,5456675,0.1,1372296,4.8
124,207.35436,5198753,0.1,925714,4.4
125,207.36685,5219621,0.1,907006,4.4
126,207.38609,5525594,0.1,1211149,4.9
127,207.40854,5838615,0.1,1100600,5.3
128,207.41218,5563787,0.1,1088905,4.9
129,207.41308,5014000,0.1,885566,4.2
130,207.41911,5731730,0.1,867516,5.1
131,207.43383,6404746,0.1,754101,6.0
132,207.43462,5063649,0.1,982144,4.2
133,207.43931,6065106,0.1,1225823,5.6
134,207.45133,6091900,0.1,966792,5.6
135,207.4872,5090510,0.1,687119,4.3
136,207.51415,5020128,0.1,1393201,4.2
137,207.52434,5314824,0.1,998787,4.6
138,207.53037,5042366,0.1,1362703,4.2
139,207.55685,5361527,0.1,1057724,4.6
140,207.56282,6153285,0.1,1141155,5.7
141,207.57507,5338508,0.1,928336,4.6
142,207.5766,6006621,0.1,1067117,5.5
143,207.58627,5075102,0.1,1327930,4.3
144,207.61821,5031931,0.1,878392,4.2
145,207.63092,5156982,0.1,1187488,4.4
146,207.63651,5620703,0.1,1117253,5.0
147,207.64364,6687384,0.1,827521,6.4
148,207.67176,4960248,0.1,1192301,4.1
149,207.70126,5064654,0.1,444855,4.2
150,207.70369,5505886,0.1,1384764,4.8
151,207.70394,4908856,0.1,1481871,4.0
152,207.7069,5814667,0.1,857280,5.2
153,207.7265,5156642,0.1,1148462,4.4
154,207.74354,5265826,0.1,1078791,4.5
155,207.7741,5208478,0.1,981630,4.4
156,207.81526,5248809,0.1,1092286,4.5
157,207.81603,5015082,0.1,1143956,4.2
158,207.82909,5084281,0.1,1078896,4.3
159,207.82999,4969802,0.1,493880,4.1
160,207.83224,5203190,0.1,1119625,4.4
161,207.83753,5432903,0.1,1365972,4.7
162,207.85363,4992403,0.1,555713,4.1
163,207.86762,5148415,0.1,1245344,4.4
164,207.87936,5582575,0.1,994273,4.9
165,207.89161,5528217,0.1,1005801,4.9
166,207.89863,5227632,0.1,1109824,4.5
167,207.91037,5119134,0.1,756249,4.3
168,207.91306,6266739,0.1,1128402,5.8
169,207.91632,5411950,0.1,901838,4.7
170,207.91728,4991128,0.1,558959,4.1
171,207.92755,5023113,0.1,1032043,4.2
172,207.94274,5594617,0.1,1066576,4.9
173,207.9652,5080021,0.1,1079631,4.3
174,207.98262,5271932,0.1,683093,4.5
175,208.01293,5183618,0.1,1190266,4.4
176,208.01599,5292051,0.1,1121548,4.5
177,208.01657,4972119,0.1,1193203,4.1
178,208.02231,5267912,0.1,771642,4.5
179,208.02705,5374721,0.1,1046389,4.7
180,208.03012,5371119,0.1,870428,4.6
181,208.03164,5740073,0.1,961821,5.1
182,208.04587,4898766,0.1,1521580,4.0
183,208.05015,6024310,0.1,1304611,5.5
184,208.05202,5101745,0.1,662005,4.3
185,208.08274,5544893,0.1,685960,4.9
186,208.09052,5354326,0.1,1140222,4.6
187,208.1166,5733793,0.1,1068894,5.1
188,208.11821,5279676,0.1,1355665,4.5
189,208.12404,4954245,0.1,1066964,4.1
190,208.13967,5048971,0.1,922413,4.2
191,208.14051,4900211,0.1,875842,4.0
192,208.14449,4999859,0.1,1525896,4.2
193,208.14644,5525902,0.1,1196951,4.9
194,208.15317,5027158,0.1,842691,4.2
195,208.15373,5135068,0.1,997379,4.3
196,208.15689,5073829,0.1,1082677,4.3
197,208.15863,5183839,0.1,806449,4.4
198,208.19104,5983911,0.1,1240759,5.5
199,208.1981,6179428,0.1,565975,5.7
200,208.20487,5174770,0.1,1032999,4.4
201,208.20851,4990392,0.1,1277073,4.1
202,208.2111,4895582,0.1,1016125,4.0
203,208.21553,4975278,0.1,872640,4.1
204,208.24869,4927858,0.1,838005,4.1
205,208.27906,4913806,0.1,1261564,4.0
206,208.28988,5131746,0.1,993816,4.3
207,208.29369,5737011,0.1,677422,5.1
208,208.3045,5438609,0.1,646946,4.7
209,208.31415,8052924,0.1,1149305,8.2
210,208.31758,5324754,0.1,892895,4.6
211,208.33508,6135891,0.1,1093902,5.7
212,208.37167,5278224,0.1,929757,4.5
213,208.39147,5202076,0.1,1150221,4.4
214,208.40366,5317872,0.1,1027108,4.6
215,208.4164,5060188,0.1,1397522,4.2
216,208.41878,5041141,0.1,1256033,4.2
217,208.41953,5972556,0.1,953559,5.5
218,208.44155,5076463,0.1,1603301,4.3
219,208.44936,5304407,0.1,873206,4.6
220,208.46233,5108402,0.1,803961,4.3
221,208.4696,5330836,0.1,1344604,4.6
222,208.4731,5193930,0.1,900750,4.4
223,208.47385,5046106,0.1,1292900,4.2
224,208.49384,6811173,0.1,1047507,6.6
225,208.5,5224804,0.1,848627,4.5
226,208.51165,5371544,0.1,860035,4.6
227,208.52177,5056306,0.1,1207106,4.2
228,208.52782,5400678,0.1,1031853,4.7
229,208.53731,4966858,0.1,1206844,4.1
230,208.53875,5291498,0.1,1060590,4.5
231,208.53948,5446398,0.1,765209,4.7
232,208.54782,5013423,0.1,991545,4.2
233,208.54896,6265112,0.1,1098712,5.8
234,208.55418,4948587,0.1,1263619,4.1
235,208.55858,6465549,0.1,1176936,6.1
236,208.57242,6891798,0.1,1008429,6.7
237,208.57564,5299878,0.1,938311,4.6
238,208.58535,5149397,0.1,972403,4.4
239,208.60931,5468694,0.1,1040131,4.8
240,208.61296,5164244,0.1,1096174,4.4
241,208.6192,4913753,0.1,992634,4.0
242,208.62221,5264508,0.1,994834,4.5
243,208.62295,5319318,0.1,728930,4.6
244,208.64938,4975862,0.1,1408982,4.1
245,208.67914,5252924,0.1,665616,4.5
246,208.68902,6242446,0.1,1108896,5.8
247,208.69591,5550104,0.1,978702,4.9
248,208.7042,5024193,0.1,1323625,4.2
249,208.71438,4891764,0.1,584727,4.0
250,208.72022,5548649,0.1,936966,4.9
251,208.72137,5352705,0.1,1168404,4.6
252,208.7263,5001561,0.1,1378290,4.2
253,208.72927,5115880,0.1,1022853,4.3
254,208.73257,5418277,0.1,1216980,4.7
255,208.73564,5330226,0.1,1308450,4.6
256,208.76572,4971489,0.1,664189,4.1
257,208.77835,6288147,0.1,914088,5.9
258,208.78818,4933837,0.1,564842,4.1
259,208.80432,5120556,0.1,1094756,4.3
260,208.8129,5403661,0.1,1179048,4.7
261,208.83177,5194217,0.1,1300150,4.4
262,208.83261,5082067,0.1,643479,4.3
263,208.83875,5828535,0.1,637076,5.3
264,208.85192,5006924,0.1,922259,4.2
265,208.85569,6462147,0.1,581157,6.1
266,208.85798,5063866,0.1,1286550,4.2
267,208.86036,5315786,0.1,1068123,4.6
268,208.86655,5911167,0.1,957381,5.4
269,208.87261,6140200,0.1,1004378,5.7
270,208.88356,4990655,0.1,1118491,4.1
271,208.89595,5038367,0.1,960508,4.2
272,208.89922,5746408,0.1,465048,5.1
273,208.89967,5526939,0.1,1307745,4.9
274,208.91659,6035699,0.1,1340629,5.5
275,208.9225,5786161,0.1,1085876,5.2
276,208.92965,5093698,0.1,770069,4.3
277,208.94906,5333265,0.1,766829,4.6
278,208.96634,5221602,0.1,1130829,4.4
279,208.97201,5036624,0.1,876066,4.2
280,208.97311,5627953,0.1,938138,5.0
281,208.97625,5074286,0.1,937745,4.3
282,208.97726,5313384,0.1,1030545,4.6
283,208.99107,4891186,0.1,629620,4.0
284,209.00236,5587735,0.1,1179370,4.9
285,209.02026,4964179,0.1,1319629,4.1
286,209.03502,5395015,0.1,985652,4.7
287,209.03813,5001620,0.1,1284419,4.2
288,209.04545,4915018,0.1,1333802,4.0
289,209.04635,4984325,0.1,1324590,4.1
290,209.04683,6104609,0.1,513823,5.6
291,209.05035,5528867,0.1,844015,4.9
292,209.05839,5815383,0.1,968483,5.2
293,209.05998,5281462,0.1,995536,4.5
294,209.07177,5277300,0.1,1146379,4.5
295,209.09087,6047461,0.1,726231,5.6
296,209.10426,5861133,0.1,882019,5.3
297,209.11831,5262056,0.1,546288,4.5
298,209.12853,5137684,0.1,1305130,4.3
299,209.13205,5333155,0.1,930576,4.6
300,209.13798,5929777,0.1,581684,5.4
301,209.14539,5203985,0.1,767756,4.4
302,209.14823,5046363,0.1,402727,4.2
303,209.1547,102706263,1.1,968997,134.7
304,209.15899,5491252,0.1,906417,4.8
305,209.16354,5101344,0.1,831208,4.3
306,209.17933,4903454,0.1,732352,4.0
307,209.19104,5795170,0.1,1015421,5.2
308,209.19241,6031596,0.1,843684,5.5
309,209.20316,5575686,0.1,767040,4.9
310,209.2077,5611793,0.1,790392,5.0
311,209.21078,4892145,0.1,1211045,4.0
312,209.21485,4923344,0.1,1172545,4.1
313,209.21935,5744500,0.1,920962,5.1
314,209.22447,5432500,0.1,1141267,4.7
315,209.24337,4959173,0.1,857853,4.1
316,209.25684,5406145,0.1,1086334,4.7
317,209.26055,5283951,0.1,762104,4.5
318,209.26334,5227424,0.1,1431310,4.5
319,209.26646,4998879,0.1,1303475,4.2
320,209.26827,5741272,0.1,620216,5.1
321,209.27958,5100568,0.1,1193814,4.3
322,209.28665,5150444,0.1,1470285,4.4
323,209.30782,6635420,0.1,931964,6.3
324,209.32836,5269055,0.1,728213,4.5
325,209.33344,5754731,0.1,1135571,5.2
326,209.33485,5856579,0.1,1024158,5.3
327,209.33634,4914868,0.1,1149566,4.0
328,209.34133,5578028,0.1,905607,4.9
329,209.35982,5143433,0.1,907800,4.3
330,209.36268,5580088,0.1,838941,4.9
331,209.38446,4934803,0.1,1212733,4.1
332,209.39075,5322917,0.1,983405,4.6
333,209.40802,5895306,0.1,750440,5.3
334,209.43298,6292761,0.1,941560,5.9
335,209.44329,5330254,0.1,1064341,4.6
336,209.50214,6528946,0.1,1278068,6.2
337,209.53574,5376766,0.1,997108,4.7
338,209.53731,4946224,0.1,1105966,4.1
339,209.54057,4917161,0.1,1277341,4.0
340,209.55784,5465734,0.1,869082,4.8
341,209.56544,5201726,0.1,1091241,4.4
342,209.57141,5060013,0.1,757136,4.2
343,209.57607,6240940,0.1,1223925,5.8
344,209.59469,5534227,0.1,1004874,4.9
345,209.59669,4903864,0.1,1113459,4.0
346,209.59833,5382942,0.1,1002063,4.7
347,209.60792,5069712,0.1,999181,4.2
348,209.6121,4943437,0.1,681479,4.1
349,209.62389,4968420,0.1,767962,4.1
350,209.64052,5594874,0.1,1101894,4.9
351,209.64315,5003009,0.1,528727,4.2
352,209.65429,5444449,0.1,1075455,4.7
353,209.66429,5357572,0.1,1355533,4.6
354,209.6797,5147580,0.1,954939,4.4
355,209.71139,5927439,0.1,1208242,5.4
356,209.71847,5305874,0.1,810983,4.6
357,209.7226,5057273,0.1,903458,4.2
358,209.72568,5125773,0.1,998591,4.3
359,209.7329,5249206,0.1,618633,4.5
360,209.75673,5274525,0.1,770037,4.5
361,209.75785,5137018,0.1,1126989,4.3
362,209.76078,5200251,0.1,818914,4.4
363,209.76261,5086748,0.1,1511120,4.3
364,209.78795,5073785,0.1,737605,4.3
365,209.7926,5717223,0.1,983320,5.1
366,209.79304,5219117,0.1,732617,4.4
367,209.80651,5130172,0.1,1285873,4.3
368,209.81334,5683859,0.1,1094675,5.1
369,209.82476,5671997,0.1,993375,5.1
370,209.82747,4968465,0.1,555047,4.1
371,209.8459,8669166,0.1,965086,9.1
372,209.84886,4942270,0.1,651343,4.1
373,209.86651,5138998,0.1,959691,4.3
374,209.87881,4932222,0.1,1324612,4.1
375,209.9001,5016534,0.1,910681,4.2
376,209.90807,4956719,0.1,1381404,4.1
377,209.93119,5000188,0.1,1282448,4.2
378,209.9381,5610360,0.1,712196,5.0
379,209.94618,6097527,0.1,967431,5.6
380,209.95207,5495899,0.1,1301438,4.8
381,209.95335,5559792,0.1,930845,4.9
382,209.96743,6126359,0.1,941251,5.7
383,209.97863,5551653,0.1,1238993,4.9
384,209.97973,6283105,0.1,1175739,5.9
385,209.98213,4939156,0.1,1395928,4.1
386,209.98624,4991142,0.1,1392463,4.1
387,209.9978,5505946,0.1,1121853,4.8
388,210.0056,5330875,0.1,1309190,4.6
389,210.01663,5463543,0.1,1541665,4.8
390,210.01824,5020430,0.1,1207652,4.2
391,210.02327,5332664,0.1,708646,4.6
392,210.03273,5535329,0.1,880801,4.9
393,210.0405,5272494,0.1,1089270,4.5
394,210.06284,4892800,0.1,1074471,4.0
395,210.08062,5587175,0.1,964348,4.9
396,210.08181,5384555,0.1,579241,4.7
397,210.08975,5134468,0.1,1258943,4.3
398,210.09348,5328915,0.1,1361467,4.6
399,210.09918,6306229,0.1,1075260,5.9
400,210.11036,5365189,0.1,1201775,4.6
401,210.11481,5089529,0.1,992844,4.3
402,210.11532,6331619,0.1,1174623,5.9
403,210.14371,4979448,0.1,1256959,4.1
404,210.15625,5374556,0.1,1037358,4.7
405,210.15805,19609211,0.2,989122,23.7
406,210.16411,4953253,0.1,1038587,4.1
407,210.18294,5444908,0.1,870461,4.7
408,210.20074,5570427,0.1,861417,4.9
409,210.20743,5255565,0.1,1247567,4.5
410,210.20825,5437272,0.1,1419174,4.7
411,210.21601,6857446,0.1,1128596,6.6
412,210.22474,5232974,0.1,896264,4.5
413,210.22711,5123089,0.1,1214282,4.3
414,210.23004,5112630,0.1,581329,4.3
415,210.25083,5282611,0.1,808542,4.5
416,210.25913,4899888,0.1,922440,4.0
417,210.26422,4974534,0.1,818846,4.1
418,210.26492,5495651,0.1,861221,4.8
419,210.27047,4958007,0.1,1197164,4.1
420,210.2726,5102315,0.1,1005376,4.3
421,210.2931,6067323,0.1,672473,5.6
422,210.29807,4943259,0.1,1234596,4.1
423,210.30224,6084658,0.1,1056630,5.6
424,210.30323,6913533,0.1,1123224,6.7
425,210.30928,5153302,0.1,757420,4.4
426,210.3216,4914243,0.1,1168139,4.0
427,210.32841,6044292,0.1,1357476,5.5
428,210.34315,5541407,0.1,1294050,4.9
429,210.34539,5443718,0.1,1192711,4.7
430,210.34918,5775832,0.1,1275796,5.2
431,210.35109,5441368,0.1,1226308,4.7
432,210.35219,4888395,0.1,1021495,4.0
433,210.35565,5315854,0.1,950855,4.6
434,210.35663,6092782,0.1,1091611,5.6
435,210.3574,4954989,0.1,1191998,4.1
436,210.36488,5687777,0.1,1100614,5.1
437,210.37682,5992252,0.1,895347,5.5
438,210.40584,5940109,0.1,937799,5.4
439,210.42289,4886470,0.1,722017,4.0
440,210.42681,5110766,0.1,942540,4.3
441,210.42902,5192349,0.1,1092324,4.4
442,210.43256,4971143,0.1,853179,4.1
443,210.43867,5991487,0.1,1000326,5.5
444,210.44667,5183122,0.1,740565,4.4
445,210.45306,6290550,0.1,671879,5.9
446,210.46313,5399665,0.1,702635,4.7
447,210.46569,4963353,0.1,1383379,4.1
448,210.47369,5659038,0.1,1025178,5.0
449,210.49115,5537958,0.1,1006742,4.9
450,210.49865,5051419,0.1,1107188,4.2
451,210.50206,5330296,0.1,1222615,4.6
452,210.50867,5348149,0.1,827762,4.6
453,210.51637,5073624,0.1,1141011,4.3
454,210.5244,5749821,0.1,1033204,5.2
455,210.52626,4900501,0.1,1042635,4.0
456,210.52804,5342378,0.1,1263480,4.6
457,210.54374,4895710,0.1,1028556,4.0
458,210.5676,5195644,0.1,874190,4.4
459,210.58341,5900529,0.1,884486,5.4
460,210.59401,5762802,0.1,606377,5.2
461,210.59719,5423782,0.1,996982,4.7
462,210.6005,5892463,0.1,935030,5.3
463,210.60327,5654018,0.1,907561,5.0
464,210.60579,5016011,0.1,420255,4.2
465,210.61324,4943618,0.1,1294030,4.1
466,210.6299,5920464,0.1,1068931,5.4
467,210.64304,6385663,0.1,1113790,6.0
468,210.64855,4995169,0.1,1341202,4.1
469,210.65296,5617964,0.1,591267,5.0
470,210.66149,5401876,0.1,1096294,4.7
471,210.66365,4999602,0.1,1044307,4.2
472,210.66898,5210674,0.1,1314531,4.4
473,210.66971,5407143,0.1,661278,4.7
474,210.67523,5965367,0.1,776083,5.4
475,210.68974,5090051,0.1,450154,4.3
476,210.69796,5630501,0.1,956050,5.0
477,210.69848,5668197,0.1,960764,5.0
478,210.71793,5485417,0.1,888491,4.8
479,210.74872,5247152,0.1,1333776,4.5
480,210.75164,5881991,0.1,1123522,5.3
481,210.75358,4900976,0.1,991655,4.0
482,210.75553,5443365,0.1,1296374,4.7
483,210.76292,6033451,0.1,1012429,5.5
484,210.76805,5435207,0.1,796405,4.7
485,210.79588,6895402,0.1,1259285,6.7
486,210.80788,6851802,0.1,1122919,6.6
487,210.8083,4980184,0.1,1064258,4.1
488,210.8124,5320148,0.1,880791,4.6
489,210.81509,5350756,0.1,550274,4.6
490,210.82406,5345504,0.1,751366,4.6
491,210.82644,4986087,0.1,736092,4.1
492,210.82769,6060959,0.1,607879,5.6
493,210.86545,5151167,0.1,1185646,4.4
494,210.87586,5400461,0.1,1237588,4.7
495,210.87652,4907808,0.1,1174564,4.0
496,210.88575,5021951,0.1,936882,4.2
497,210.89299,5983886,0.1,1000809,5.5
498,210.90553,5861002,0.1,906212,5.3
499,210.92549,4934542,0.1,1328723,4.1
500,210.93138,5233784,0.1,928137,4.5
501,210.9453,5686235,0.1,1043162,5.1
502,210.94572,5253923,0.1,1251576,4.5
503,210.95513,4901951,0.1,1065443,4.0
504,210.9557,5876399,0.1,955381,5.3
505,210.95789,4943418,0.1,1137360,4.1
506,210.96035,5854413,0.1,1074570,5.3
507,210.98119,4892917,0.1,984970,4.0
508,210.99826,5311831,0.1,1258395,4.6
509,211.00005,5218430,0.1,1188269,4.4
510,211.00127,4990790,0.1,1267789,4.1
511,211.00358,5113543,0.1,962813,4.3
512,211.04002,8181435,0.1,1113986,8.4
513,211.05037,4984808,0.1,931485,4.1
514,211.05373,5478726,0.1,1070952,4.8
515,211.05618,5336800,0.1,575019,4.6
516,211.06065,6025438,0.1,939247,5.5
517,211.06949,5268809,0.1,1397504,4.5
518,211.0708,5439726,0.1,786245,4.7
519,211.07485,5174355,0.1,1220401,4.4
520,211.08538,6653007,0.1,1068079,6.4
521,211.08749,4987846,0.1,1278923,4.1
522,211.09317,5780811,0.1,637276,5.2
523,211.0944,4923989,0.1,921726,4.1
524,211.10166,5454417,0.1,1018690,4.8
525,211.12274,5541795,0.1,541103,4.9
526,211.12774,5468139,0.1,601456,4.8
527,211.13396,95455936,1.0,973463,125.0
528,211.13842,5137031,0.1,560879,4.3
529,211.15158,5459526,0.1,740878,4.8
530,211.16587,4992849,0.1,924434,4.1
531,211.16882,4992919,0.1,1029034,4.1
532,211.18184,5485945,0.1,891862,4.8
533,211.19299,6645010,0.1,1105844,6.4
534,211.20196,4916491,0.1,1007901,4.0
535,211.2029,4913399,0.1,1132790,4.0
536,211.24194,5827488,0.1,1007076,5.3
537,211.26795,5297813,0.1,706474,4.6
538,211.28234,5169419,0.1,791599,4.4
539,211.2976,4962940,0.1,1034031,4.1
540,211.3025,5421378,0.1,1159828,4.7
541,211.31449,5300713,0.1,1284174,4.6
542,211.32,6042415,0.1,1022479,5.5
543,211.32152,4973717,0.1,573493,4.1
544,211.32741,5347982,0.1,757048,4.6
545,211.3318,5884419,0.1,654930,5.3
546,211.33692,5001689,0.1,1156293,4.2
547,211.35318,5950131,0.1,727382,5.4
548,211.36272,5735135,0.1,1027957,5.1
549,211.3679,6202705,0.1,1165010,5.8
550,211.37506,5560535,0.1,1181726,4.9
551,211.37774,5442500,0.1,946535,4.7
552,211.39544,5266947,0.1,1097648,4.5
553,211.40568,5463704,0.1,650880,4.8
554,211.40682,5375851,0.1,1311054,4.7
555,211.40806,5350314,0.1,731935,4.6
556,211.41824,5157579,0.1,989686,4.4
557,211.43444,5125783,0.1,873802,4.3
558,211.43866,5477061,0.1,935439,4.8
559,211.44079,4964596,0.1,1051376,4.1
560,211.45312,5073914,0.1,865729,4.3
561,211.46784,5057444,0.1,880767,4.2
562,211.47715,5464193,0.1,1329704,4.8
563,211.47942,6626328,0.1,1153510,6.3
564,211.49091,4975904,0.1,1164218,4.1
565,211.50309,5699845,0.1,733310,5.1
566,211.50881,5038449,0.1,981611,4.2
567,211.51121,5950936,0.1,1066004,5.4
568,211.52603,5754169,0.1,654284,5.2
569,211.53019,5712845,0.1,1027464,5.1
570,211.53997,5306305,0.1,712899,4.6
571,211.54039,5336373,0.1,838877,4.6
572,211.55239,5208549,0.1,958975,4.4
573,211.55342,5285124,0.1,983821,4.5
574,211.55565,5016056,0.1,1135382,4.2
575,211.55901,5207346,0.1,975861,4.4
576,211.56901,4903947,0.1,755626,4.0
577,211.58214,6997550,0.1,772123,6.8
578,211.58385,4997513,0.1,1023812,4.2
579,211.59399,5066629,0.1,1004824,4.2
580,211.59429,5062909,0.1,1169255,4.2
581,211.60291,5240922,0.1,1207558,4.5
582,211.6205,5490475,0.1,1025196,4.8
583,211.63777,5080441,0.1,751119,4.3
584,211.64644,5039174,0.1,1056569,4.2
585,211.64929,5689701,0.1,934541,5.1
586,211.65176,5552674,0.1,893934,4.9
587,211.65985,5054849,0.1,1032267,4.2
588,211.66887,4988579,0.1,777609,4.1
589,211.68779,4975572,0.1,691407,4.1
590,211.70494,4915232,0.1,1269887,4.0
591,211.71117,5580538,0.1,1240581,4.9
592,211.71176,5677474,0.1,1075280,5.1
593,211.72631,6003892,0.1,790506,5.5
594,211.7535,6137118,0.1,497351,5.7
595,211.76412,5833274,0.1,1047515,5.3
596,211.76573,5361578,0.1,1195385,4.6
597,211.77917,5258589,0.1,1067124,4.5
598,211.78586,5781676,0.1,844227,5.2
599,211.78974,5247553,0.1,578030,4.5
600,211.79276,6163852,0.1,1208493,5.7
601,211.79356,5139343,0.1,464581,4.3
602,211.80826,4890022,0.1,1026800,4.0
603,211.81506,5505093,0.1,850222,4.8
604,211.82785,5014029,0.1,870293,4.2
605,211.83119,5642549,0.1,821919,5.0
606,211.83913,5881406,0.1,1136061,5.3
607,211.83963,5731234,0.1,1044111,5.1
608,211.85282,5197543,0.1,649996,4.4
609,211.85439,5082973,0.1,1144616,4.3
610,211.86792,5303630,0.1,834914,4.6
611,211.87638,5444025,0.1,1248581,4.7
612,211.89348,5241894,0.1,965162,4.5
613,211.90114,5188531,0.1,908002,4.4
614,211.90292,5038193,0.1,948942,4.2
615,211.9047,6001526,0.1,1011597,5.5
616,211.91797,4921413,0.1,1037824,4.0
617,211.92336,4979433,0.1,537427,4.1
618,211.92382,5052951,0.1,1186837,4.2
619,211.92753,6408634,0.1,1077275,6.0
