,m/z,I,I %,Res.,S/N
0,202.84056,5318762,0.9,1112176,4.4
1,202.99852,6080115,1.1,937564,5.4
2,203.03482,9667404,1.7,1247637,10.1
3,203.33096,5198761,0.9,1221133,4.3
4,203.50417,5516824,1.0,968844,4.7
5,203.74775,5077408,0.9,795356,4.1
6,204.00464,5209100,0.9,889765,4.3
7,204.0084,5509030,1.0,867526,4.7
8,204.12382,5335863,0.9,1121840,4.4
9,204.23849,5661542,1.0,975205,4.9
10,204.24387,5024425,0.9,1329473,4.0
11,204.4441,5049600,0.9,1313322,4.1
12,204.5662,5052573,0.9,409670,4.1
13,204.62569,5454518,0.9,1157952,4.6
14,204.64148,5029858,0.9,1243255,4.0
15,204.65336,5005030,0.9,1042639,4.0
16,204.98117,4998536,0.9,1208125,4.0
17,205.01364,5179664,0.9,1398607,4.2
18,205.01413,23986107,4.2,936708,28.7
19,205.02542,5115901,0.9,923360,4.2
20,205.08698,9177105,1.6,1055992,9.4
21,205.09379,5816051,1.0,917226,5.1
22,205.0968,5051908,0.9,1327887,4.1
23,205.10805,5182477,0.9,989903,4.2
24,205.11509,5225047,0.9,795324,4.3
25,205.12342,5585222,1.0,1306158,4.8
26,205.1727,5027328,0.9,1001656,4.0
27,205.45555,5297434,0.9,1097984,4.4
28,205.47484,5710833,1.0,1038713,4.9
29,205.49928,5167877,0.9,977896,4.2
30,205.50527,5442044,0.9,726349,4.6
31,205.57524,5624986,1.0,762139,4.8
32,205.61553,5172619,0.9,1533997,4.2
33,205.64168,5766724,1.0,1049204,5.0
34,205.66099,4995568,0.9,1260902,4.0
35,205.67079,5007510,0.9,977436,4.0
36,205.73953,5468983,0.9,1114925,4.6
37,205.77342,5283302,0.9,1070001,4.4
38,205.88418,5126046,0.9,839096,4.2
39,205.92281,5259935,0.9,1083242,4.3
40,205.92728,6798751,1.2,1070868,6.3
41,205.95935,5910883,1.0,1063472,5.2
42,206.00923,5072991,0.9,393746,4.1
43,206.01518,5476574,0.9,1135607,4.6
44,206.0174,7028287,1.2,934717,6.6
45,206.02191,5389943,0.9,1181461,4.5
46,206.05382,5654901,1.0,853330,4.9
47,206.08491,5657091,1.0,840087,4.9
48,206.10322,5719163,1.0,1132139,4.9
49,206.11611,6318725,1.1,743314,5.7
50,206.12083,5192244,0.9,1216559,4.3
51,206.13201,5210218,0.9,1113221,4.3
52,206.13659,5160616,0.9,1127832,4.2
53,206.13994,5307666,0.9,1134636,4.4
54,206.15374,5112933,0.9,1163123,4.2
55,206.17847,7722205,1.3,738321,7.6
56,206.22617,5220277,0.9,867265,4.3
57,206.24864,5627903,1.0,1010523,4.8
58,206.25566,5036174,0.9,580326,4.1
59,206.25884,5347885,0.9,1221586,4.5
60,206.29218,5202961,0.9,1461262,4.3
61,206.30059,5961752,1.0,910443,5.3
62,206.31043,5111194,0.9,1198325,4.2
63,206.32359,5468216,0.9,1023087,4.6
64,206.32483,5151837,0.9,1103813,4.2
65,206.35842,6695518,1.2,1053214,6.2
66,206.43863,5309098,0.9,1045472,4.4
67,206.44702,5527737,1.0,1170860,4.7
68,206.46438,6169472,1.1,768949,5.5
69,206.52374,5209947,0.9,1306777,4.3
70,206.5452,5794525,1.0,940791,5.0
71,206.57592,5309213,0.9,680606,4.4
72,206.58091,5109696,0.9,1191364,4.1
73,206.59091,5372528,0.9,1297226,4.5
74,206.6043,5219933,0.9,1381376,4.3
75,206.63787,5467587,0.9,818739,4.6
76,206.64985,5182515,0.9,1638531,4.2
77,206.6772,5440448,0.9,458628,4.6
78,206.68962,5207548,0.9,1060903,4.3
79,206.76251,5981221,1.0,1024723,5.3
80,206.77341,5062007,0.9,1141084,4.1
81,206.77565,5542557,1.0,853733,4.7
82,206.77722,5271011,0.9,952406,4.4
83,206.79559,5312373,0.9,973199,4.4
84,206.80205,5140397,0.9,1123100,4.2
85,206.80742,5091166,0.9,1168696,4.1
86,206.81133,5031100,0.9,521898,4.0
87,206.81871,5248857,0.9,1009140,4.3
88,206.86,5113934,0.9,1292914,4.2
89,206.87604,5234756,0.9,886787,4.3
90,206.88397,5422817,0.9,988539,4.6
91,206.914,5591961,1.0,1103156,4.8
92,206.93301,5160944,0.9,948651,4.2
93,206.93545,5057501,0.9,1244724,4.1
94,206.97882,6429733,1.1,1022155,5.9
95,206.99342,33337448,5.8,903138,40.9
96,206.99927,5636728,1.0,933597,4.8
97,207.01877,6782423,1.2,1180399,6.3
98,207.02978,32384977,5.6,746666,39.7
99,207.06568,5886060,1.0,1391304,5.2
100,207.06616,22208278,3.8,905563,26.4
101,207.10252,12960898,2.2,1058320,14.4
102,207.12016,5041405,0.9,1093924,4.1
103,207.13887,5446635,0.9,1050598,4.6
104,207.14306,5144376,0.9,1034532,4.2
105,207.17876,5209908,0.9,1188772,4.3
106,207.18556,5112593,0.9,797936,4.2
107,207.18833,5609553,1.0,1161975,4.8
108,207.19305,5828055,1.0,1197070,5.1
109,207.21924,5013287,0.9,1198817,4.0
110,207.22228,5518943,1.0,1026647,4.7
111,207.23104,5987646,1.0,633872,5.3
112,207.23326,5493674,1.0,1380927,4.6
113,207.26257,5591822,1.0,934706,4.8
114,207.29264,5660643,1.0,768867,4.9
115,207.30618,5516489,1.0,1369724,4.7
116,207.31541,5460034,0.9,428773,4.6
117,207.35306,5562474,1.0,1358156,4.7
118,207.36017,5266260,0.9,1600487,4.4
119,207.42473,5284397,0.9,828799,4.4
120,207.4349,5592436,1.0,769160,4.8
121,207.44123,5285955,0.9,1383208,4.4
122,207.44818,5262263,0.9,1202634,4.3
123,207.45747,5876566,1.0,1062751,5.1
124,207.46198,5047373,0.9,779771,4.1
125,207.46681,5572472,1.0,1289752,4.8
126,207.4697,5131828,0.9,959978,4.2
127,207.48093,5605177,1.0,999614,4.8
128,207.50728,5450479,0.9,663675,4.6
129,207.51215,5284610,0.9,935367,4.4
130,207.51692,5424123,0.9,1028318,4.6
131,207.52196,5450696,0.9,732793,4.6
132,207.56084,7635842,1.3,940455,7.4
133,207.56802,5187035,0.9,1114145,4.3
134,207.58539,5032946,0.9,852765,4.0
135,207.59726,5872302,1.0,1117752,5.1
136,207.60311,5110794,0.9,1301503,4.2
137,207.61621,5413196,0.9,918480,4.5
138,207.6182,5354716,0.9,599087,4.5
139,207.62018,5114889,0.9,1266214,4.2
140,207.62791,5716026,1.0,1094521,4.9
141,207.64793,6400903,1.1,1006806,5.8
142,207.65778,5200797,0.9,998891,4.3
143,207.66741,5005883,0.9,1271175,4.0
144,207.67668,5286222,0.9,1053983,4.4
145,207.73073,5540991,1.0,873868,4.7
146,207.75858,6468158,1.1,959722,5.9
147,207.772,5292427,0.9,1449197,4.4
148,207.77655,5172014,0.9,848523,4.2
149,207.77972,6391132,1.1,1008863,5.8
150,207.80815,5087303,0.9,1066435,4.1
151,207.82278,5334582,0.9,1297222,4.4
152,207.83058,5794234,1.0,999404,5.0
153,207.83468,5444241,0.9,645489,4.6
154,207.85478,5540253,1.0,778680,4.7
155,207.86937,5017029,0.9,1086236,4.0
156,207.8704,5351313,0.9,840038,4.5
157,207.8717,5013514,0.9,996073,4.0
158,207.87363,5003259,0.9,984243,4.0
159,207.88046,5299489,0.9,1337079,4.4
160,207.91207,5408163,0.9,962098,4.5
161,207.95881,6088727,1.1,604667,5.4
162,207.98648,5008458,0.9,1053584,4.0
163,208.00918,5424446,0.9,858964,4.6
164,208.012,5430233,0.9,888501,4.6
165,208.02255,5373204,0.9,1246243,4.5
166,208.06959,7490126,1.3,997648,7.3
167,208.08525,5659744,1.0,849404,4.9
168,208.09701,5552920,1.0,884110,4.7
169,208.10602,5193399,0.9,1203920,4.3
170,208.10885,6353484,1.1,1253086,5.8
171,208.11015,5004744,0.9,870922,4.0
172,208.14529,5225464,0.9,1084815,4.3
173,208.14722,5650161,1.0,1358705,4.9
174,208.15422,5497013,1.0,916428,4.7
175,208.15514,5203592,0.9,483021,4.3
176,208.17876,5450236,0.9,1127336,4.6
177,208.18342,5318673,0.9,770926,4.4
178,208.20202,5092259,0.9,1005771,4.1
179,208.205,5217716,0.9,641286,4.3
180,208.21013,5334952,0.9,1065158,4.4
181,208.21397,5775436,1.0,805786,5.0
182,208.24098,5474393,0.9,494800,4.6
183,208.24483,5444579,0.9,696911,4.6
184,208.26219,5032350,0.9,1080524,4.0
185,208.26747,5479418,0.9,1148323,4.6
186,208.31167,7476803,1.3,1193135,7.2
187,208.31366,7922200,1.4,886816,7.8
188,208.3219,5701768,1.0,923380,4.9
189,208.32322,5771367,1.0,1220201,5.0
190,208.3401,5349224,0.9,1032012,4.5
191,208.44889,5206805,0.9,525356,4.3
192,208.45318,5041580,0.9,1280229,4.1
193,208.45936,5153639,0.9,1418331,4.2
194,208.47273,5152146,0.9,708988,4.2
195,208.47737,5499066,1.0,785921,4.7
196,208.48658,6590658,1.1,799218,6.1
197,208.49787,5559783,1.0,740944,4.7
198,208.509,5774805,1.0,852858,5.0
199,208.51326,4999109,0.9,1209861,4.0
200,208.51418,5464622,0.9,1099766,4.6
201,208.52865,5232591,0.9,1311669,4.3
202,208.53,5883003,1.0,936025,5.2
203,208.53592,5143420,0.9,1011445,4.2
204,208.53852,5242212,0.9,1197626,4.3
205,208.5548,5538213,1.0,830515,4.7
206,208.56533,5087970,0.9,1163752,4.1
207,208.58153,6019764,1.0,1020424,5.3
208,208.58217,5276942,0.9,819756,4.4
209,208.62944,5519125,1.0,945396,4.7
210,208.63888,5674424,1.0,1045757,4.9
211,208.6567,5209184,0.9,697558,4.3
212,208.66302,5638819,1.0,911489,4.8
213,208.66783,5777298,1.0,1302037,5.0
214,208.67902,6375488,1.1,979752,5.8
215,208.68546,5188002,0.9,1203445,4.3
216,208.75677,5579910,1.0,1038417,4.8
217,208.7661,5819203,1.0,869685,5.1
218,208.77547,5262300,0.9,1157699,4.3
219,208.78285,5405219,0.9,1001986,4.5
220,208.7898,5046703,0.9,667842,4.1
221,208.79833,5072939,0.9,412469,4.1
222,208.80075,5446113,0.9,478412,4.6
223,208.80207,6993294,1.2,1057417,6.6
224,208.81264,5982924,1.0,585544,5.3
225,208.81864,5012627,0.9,350903,4.0
226,208.8318,5625655,1.0,1221957,4.8
227,208.84123,5173746,0.9,1124604,4.2
228,208.85159,5885662,1.0,1194909,5.2
229,208.8546,5547232,1.0,822697,4.7
230,208.86757,5325261,0.9,1073394,4.4
231,208.88084,5212681,0.9,510152,4.3
232,208.88459,5492930,1.0,983734,4.6
233,208.89165,5283848,0.9,1171815,4.4
234,208.89705,5009253,0.9,682567,4.0
235,208.91972,5064175,0.9,924040,4.1
236,208.92422,5167186,0.9,1284946,4.2
237,208.94778,5198891,0.9,1012795,4.3
238,208.95025,5493141,1.0,1146898,4.6
239,208.957,5393202,0.9,1009970,4.5
240,208.97647,5223599,0.9,871671,4.3
241,209.00917,14485812,2.5,892404,16.4
242,209.01857,6184268,1.1,1000104,5.6
243,209.04552,37629174,6.5,972835,46.5
244,209.06196,6389476,1.1,1327492,5.8
245,209.07955,5168835,0.9,958070,4.2
246,209.08189,21863529,3.8,1125896,26.0
247,209.09319,7636413,1.3,1412472,7.4
248,209.10165,5006534,0.9,880959,4.0
249,209.10379,5243062,0.9,984885,4.3
250,209.10464,5070789,0.9,1263565,4.1
251,209.10781,5141674,0.9,1278560,4.2
252,209.10813,5272620,0.9,1158178,4.4
253,209.11073,5737751,1.0,957909,5.0
254,209.11833,5268096,0.9,1626223,4.4
255,209.12275,5077338,0.9,1121496,4.1
256,209.12989,6633492,1.1,1119313,6.1
257,209.13353,5197372,0.9,1050638,4.3
258,209.1547,12002223,2.1,939302,13.1
259,209.17023,5821753,1.0,630675,5.1
260,209.18132,5162917,0.9,879246,4.2
261,209.18885,6393002,1.1,990280,5.8
262,209.1927,5424247,0.9,1043898,4.6
263,209.19469,5352450,0.9,988638,4.5
264,209.21047,5365890,0.9,1304548,4.5
265,209.21833,5479283,0.9,1032791,4.6
266,209.25863,5204759,0.9,1040594,4.3
267,209.26972,6542773,1.1,680834,6.0
268,209.27148,5211946,0.9,995273,4.3
269,209.27807,5796443,1.0,1054920,5.0
270,209.2814,5047836,0.9,1332343,4.1
271,209.28182,5483704,0.9,1466565,4.6
272,209.29178,6595008,1.1,528573,6.1
273,209.29361,5095234,0.9,1173276,4.1
274,209.3183,5142356,0.9,429940,4.2
275,209.32371,6397369,1.1,1067049,5.8
276,209.3338,6305669,1.1,901891,5.7
277,209.35121,5563103,1.0,1029434,4.7
278,209.38074,5684258,1.0,891076,4.9
279,209.38608,5503138,1.0,1043473,4.7
280,209.38677,7921133,1.4,931602,7.8
281,209.38979,5046286,0.9,1079774,4.1
282,209.39229,5002149,0.9,828447,4.0
283,209.40292,7172263,1.2,1100048,6.8
284,209.40407,5212853,0.9,1182331,4.3
285,209.42054,5916411,1.0,973341,5.2
286,209.43281,5275298,0.9,1019317,4.4
287,209.4422,5022239,0.9,408743,4.0
288,209.44441,5266416,0.9,588719,4.4
289,209.45328,6070417,1.1,983448,5.4
290,209.46114,5853832,1.0,1030039,5.1
291,209.46479,5388131,0.9,1010470,4.5
292,209.47802,5496872,1.0,1109701,4.7
293,209.48218,5336152,0.9,1070697,4.4
294,209.4907,5117057,0.9,772572,4.2
295,209.49535,5753117,1.0,1097636,5.0
296,209.50315,5186100,0.9,1151201,4.3
297,209.51551,5041936,0.9,1029399,4.1
298,209.51618,5036344,0.9,1280799,4.1
299,209.5178,5222045,0.9,1423268,4.3
300,209.53103,6266934,1.1,882520,5.7
301,209.56594,5027119,0.9,1129623,4.0
302,209.57996,5954524,1.0,986502,5.3
303,209.58223,5148293,0.9,1437187,4.2
304,209.60753,5443830,0.9,683256,4.6
305,209.61722,5258164,0.9,1259454,4.3
306,209.63971,5543980,1.0,1181753,4.7
307,209.64849,4994386,0.9,1375735,4.0
308,209.67476,5173309,0.9,660979,4.2
309,209.6765,5312704,0.9,1096227,4.4
310,209.67797,6010633,1.0,996335,5.3
311,209.69637,7018958,1.2,1141147,6.6
312,209.71014,5546074,1.0,794461,4.7
313,209.73948,5169300,0.9,829140,4.2
314,209.75271,5322485,0.9,1480418,4.4
315,209.75413,5552829,1.0,1410067,4.7
316,209.76298,5100290,0.9,1034429,4.1
317,209.76675,6622776,1.1,907662,6.1
318,209.7737,5035045,0.9,1331743,4.1
319,209.7755,5196987,0.9,1079956,4.3
320,209.80771,5605591,1.0,1069581,4.8
321,209.82616,5807804,1.0,1024471,5.1
322,209.83679,5202700,0.9,832103,4.3
323,209.84009,5071619,0.9,1052560,4.1
324,209.85723,5150548,0.9,1127953,4.2
325,209.86548,5016229,0.9,768222,4.0
326,209.86656,6292353,1.1,833380,5.7
327,209.86829,5589914,1.0,1258477,4.8
328,209.88336,6029256,1.0,1002479,5.3
329,209.89977,5011376,0.9,992197,4.0
330,209.92168,6289134,1.1,734799,5.7
331,209.92456,5349397,0.9,1318171,4.5
332,209.93208,5057328,0.9,1322762,4.1
333,209.93994,5185155,0.9,854261,4.2
334,209.94391,5026256,0.9,1056269,4.0
335,209.95267,5295446,0.9,998984,4.4
336,209.96616,7067905,1.2,1096215,6.7
337,209.96876,5522638,1.0,949257,4.7
338,209.97405,5249140,0.9,1109678,4.3
339,209.97741,5105739,0.9,566390,4.1
340,209.98584,5063690,0.9,447234,4.1
341,210.00305,4994643,0.9,744454,4.0
342,210.01198,5237036,0.9,1280722,4.3
343,210.04086,6775441,1.2,856793,6.3
344,210.06391,5118016,0.9,771975,4.2
345,210.06756,5039705,0.9,1264377,4.1
346,210.06933,5500932,1.0,1000529,4.7
347,210.0764,5000306,0.9,1226667,4.0
348,210.0772,8620283,1.5,1049511,8.7
349,210.08534,6022048,1.0,1185196,5.3
350,210.08652,6288588,1.1,1151990,5.7
351,210.09653,6361060,1.1,1202829,5.8
352,210.10141,6439694,1.1,1212468,5.9
353,210.10952,5518171,1.0,1165459,4.7
354,210.11769,5930222,1.0,1057482,5.2
355,210.12177,5947064,1.0,1021328,5.2
356,210.12345,6178176,1.1,701832,5.5
357,210.12526,5271709,0.9,1158964,4.4
358,210.13555,5478561,0.9,952414,4.6
359,210.14476,5307412,0.9,955482,4.4
360,210.14791,5263882,0.9,1154144,4.4
361,210.153,5067075,0.9,1637797,4.1
362,210.15324,5769694,1.0,1407187,5.0
363,210.15931,5302748,0.9,801646,4.4
364,210.16113,7178503,1.2,1054390,6.8
365,210.16162,5232807,0.9,1112217,4.3
366,210.16438,6622636,1.1,989495,6.1
367,210.16566,5686894,1.0,864339,4.9
368,210.17042,6059424,1.0,1121672,5.4
369,210.17286,5490927,1.0,1241208,4.6
370,210.17806,5441781,0.9,926633,4.6
371,210.20127,5140880,0.9,1137636,4.2
372,210.21872,5199678,0.9,1137913,4.3
373,210.22213,6046512,1.0,977555,5.4
374,210.22246,5368914,0.9,1122833,4.5
375,210.23001,5540853,1.0,1035500,4.7
376,210.23533,6072907,1.1,1135166,5.4
377,210.26266,5187105,0.9,954632,4.3
378,210.27991,5207972,0.9,435957,4.3
379,210.28529,5791128,1.0,1086535,5.0
380,210.28928,5195243,0.9,1031798,4.3
381,210.29292,5443495,0.9,875141,4.6
382,210.29832,5746471,1.0,932254,5.0
383,210.30166,6847578,1.2,946499,6.4
384,210.30913,5781039,1.0,1338729,5.0
385,210.31623,5797201,1.0,1138978,5.0
386,210.31987,5329323,0.9,1568272,4.4
387,210.32773,5486810,0.9,1128158,4.6
388,210.33794,5595478,1.0,785302,4.8
389,210.34467,6318506,1.1,1123021,5.7
390,210.35186,5837603,1.0,827400,5.1
391,210.35447,5163016,0.9,942996,4.2
392,210.35882,5140586,0.9,621309,4.2
393,210.3613,6453151,1.1,1198883,5.9
394,210.37177,5716491,1.0,1385983,4.9
395,210.43519,5489703,1.0,1167032,4.6
396,210.43677,5075625,0.9,1184505,4.1
397,210.44536,5058783,0.9,1249951,4.1
398,210.45529,5884854,1.0,807222,5.2
399,210.47131,5093172,0.9,923562,4.1
400,210.4735,5079355,0.9,1178392,4.1
401,210.49293,5100227,0.9,914121,4.1
402,210.50583,6489620,1.1,1107324,5.9
403,210.52949,5527791,1.0,1224746,4.7
404,210.53168,5343535,0.9,1430261,4.5
405,210.53541,5709665,1.0,1187696,4.9
406,210.54067,5157063,0.9,1218937,4.2
407,210.54188,6047618,1.0,738438,5.4
408,210.54344,5281374,0.9,1302473,4.4
409,210.54813,6187748,1.1,992501,5.6
410,210.57586,5465892,0.9,610009,4.6
411,210.58534,5207964,0.9,1018082,4.3
412,210.58589,6672234,1.2,942277,6.2
413,210.5898,5577832,1.0,819871,4.8
414,210.59442,6192047,1.1,1097552,5.6
415,210.59903,6332425,1.1,1261642,5.7
416,210.59965,5113063,0.9,1070821,4.2
417,210.6108,5326720,0.9,1309879,4.4
418,210.62123,5796164,1.0,651251,5.0
419,210.63407,5419079,0.9,1319400,4.6
420,210.64417,5171144,0.9,1321399,4.2
421,210.67108,6279761,1.1,818599,5.7
422,210.6775,5280263,0.9,1306091,4.4
423,210.72332,5834647,1.0,640759,5.1
424,210.75075,5617352,1.0,798853,4.8
425,210.76381,5225504,0.9,1125692,4.3
426,210.77724,5185151,0.9,518204,4.2
427,210.7828,5409146,0.9,752225,4.5
428,210.78936,5081946,0.9,1006859,4.1
429,210.79656,5116901,0.9,1067007,4.2
430,210.79931,5168688,0.9,574511,4.2
431,210.80448,5090128,0.9,989112,4.1
432,210.80514,5331202,0.9,457521,4.4
433,210.80823,5152151,0.9,909898,4.2
434,210.81768,5128045,0.9,1191743,4.2
435,210.82076,5752172,1.0,996870,5.0
436,210.82916,5832641,1.0,1615501,5.1
437,210.8472,5187388,0.9,1080359,4.3
438,210.86156,6872136,1.2,1079440,6.4
439,210.86384,5254220,0.9,687461,4.3
440,210.87711,5118857,0.9,1137937,4.2
441,210.8885,6525818,1.1,855237,6.0
442,210.89077,5049186,0.9,589440,4.1
443,210.90033,5207630,0.9,491872,4.3
444,210.90852,5208030,0.9,1217435,4.3
445,210.91092,5189510,0.9,1184766,4.3
446,210.94717,5165952,0.9,1102952,4.2
447,210.94801,5773853,1.0,605713,5.0
448,210.95651,5242208,0.9,1357715,4.3
449,210.96162,5074960,0.9,1015469,4.1
450,210.96505,5418469,0.9,1102045,4.6
451,210.97176,5241160,0.9,828368,4.3
452,210.97852,5141976,0.9,853619,4.2
453,210.98815,5367349,0.9,514341,4.5
454,210.99383,5297482,0.9,1095315,4.4
455,210.99844,5895124,1.0,780963,5.2
456,211.00496,6078720,1.1,562201,5.4
457,211.00988,5422440,0.9,885320,4.6
458,211.01848,5014844,0.9,1650837,4.0
459,211.02191,5221613,0.9,1033192,4.3
460,211.02473,19505966,3.4,779435,22.9
461,211.03589,8611042,1.5,1226449,8.7
462,211.03978,5817288,1.0,1905714,5.1
463,211.03998,7383320,1.3,1550716,7.1
464,211.04222,6393459,1.1,859607,5.8
465,211.06107,19080880,3.3,975413,22.4
466,211.07626,8311666,1.4,1141032,8.3
467,211.08894,5291229,0.9,1195410,4.4
468,211.09748,6434886,1.1,898785,5.9
469,211.10383,5437440,0.9,1286061,4.6
470,211.10619,6394580,1.1,691470,5.8
471,211.11846,5476170,0.9,1222486,4.6
472,211.12528,7365731,1.3,898683,7.1
473,211.12727,5173187,0.9,847777,4.2
474,211.12847,6185066,1.1,1037564,5.6
475,211.13181,5313797,0.9,716960,4.4
476,211.13381,8613772,1.5,1353853,8.7
477,211.15973,5496034,1.0,1023507,4.7
478,211.1605,6036202,1.0,1130034,5.4
479,211.16102,5247854,0.9,1099852,4.3
480,211.16556,7323198,1.3,831086,7.0
481,211.17937,5733987,1.0,1141384,5.0
482,211.1902,5865343,1.0,1022884,5.1
483,211.19737,6080520,1.1,978557,5.4
484,211.19798,5702716,1.0,911675,4.9
485,211.19935,5216467,0.9,981988,4.3
486,211.22109,5321504,0.9,624976,4.4
487,211.22395,5288448,0.9,990350,4.4
488,211.23327,5258960,0.9,1045752,4.3
489,211.23929,6321728,1.1,1218236,5.7
490,211.24237,5200411,0.9,1145285,4.3
491,211.26933,6140068,1.1,1004771,5.5
492,211.28702,5023146,0.9,754727,4.0
493,211.29125,4999715,0.9,806573,4.0
494,211.29578,5191738,0.9,1066949,4.3
495,211.2963,6857170,1.2,1041282,6.4
496,211.297,5239466,0.9,1203237,4.3
497,211.30808,5036740,0.9,971090,4.1
498,211.31134,5620132,1.0,775825,4.8
499,211.31223,5049216,0.9,986922,4.1
500,211.31918,5782213,1.0,1005760,5.0
501,211.32784,5174602,0.9,1427154,4.2
502,211.33826,5121949,0.9,684711,4.2
503,211.40612,5077474,0.9,771658,4.1
504,211.41299,5107359,0.9,625819,4.1
505,211.41722,5789900,1.0,788030,5.0
506,211.42397,6518989,1.1,1056527,6.0
507,211.4362,5020697,0.9,1142216,4.0
508,211.44559,5335597,0.9,1550107,4.4
509,211.44953,5033899,0.9,1192319,4.1
510,211.4748,5297034,0.9,1354530,4.4
511,211.47657,5403167,0.9,763350,4.5
512,211.48588,5094198,0.9,1049815,4.1
513,211.49259,5350183,0.9,1014481,4.5
514,211.4948,4994274,0.9,1505704,4.0
515,211.51967,5019281,0.9,1094680,4.0
516,211.52195,5250254,0.9,820015,4.3
517,211.5228,5051987,0.9,1327426,4.1
518,211.5298,5757227,1.0,870277,5.0
519,211.5465,7578194,1.3,904010,7.4
520,211.54996,5184013,0.9,1161889,4.2
521,211.56786,5602026,1.0,1419785,4.8
522,211.5714,5281733,0.9,1023018,4.4
523,211.58173,5647299,1.0,784073,4.9
524,211.58411,5017254,0.9,896388,4.0
525,211.59109,5221843,0.9,865244,4.3
526,211.6106,5388204,0.9,780349,4.5
527,211.61218,5500577,1.0,1303566,4.7
528,211.61274,5130305,0.9,909939,4.2
529,211.62277,5920685,1.0,525611,5.2
530,211.63189,5096966,0.9,1203691,4.1
531,211.63731,7155644,1.2,940664,6.8
532,211.73553,5033510,0.9,572065,4.1
533,211.7377,6190117,1.1,794343,5.6
534,211.74996,6525729,1.1,642514,6.0
535,211.76322,5173870,0.9,765477,4.2
536,211.78426,6630972,1.1,1033738,6.1
537,211.79946,5376230,0.9,1168752,4.5
538,211.80421,5006756,0.9,1335828,4.0
539,211.81337,6508575,1.1,661924,6.0
540,211.8446,5072231,0.9,859875,4.1
541,211.84499,5130641,0.9,973083,4.2
542,211.85271,5003590,0.9,1118641,4.0
543,211.85693,6209944,1.1,815600,5.6
544,211.87852,5023392,0.9,966339,4.0
545,211.88613,5094361,0.9,860500,4.1
546,211.89457,5703946,1.0,1023001,4.9
547,211.90331,5054830,0.9,1008119,4.1
548,211.90521,5236850,0.9,1012341,4.3
549,211.91276,6012191,1.0,1235860,5.3
550,211.93937,5852449,1.0,723901,5.1
551,211.94102,5309444,0.9,881178,4.4
552,211.94436,5574775,1.0,1101797,4.8
553,211.95328,5166848,0.9,1281614,4.2
554,211.95753,5194994,0.9,1015351,4.3
555,211.96138,6061632,1.0,1166553,5.4
556,211.97107,5025293,0.9,1019321,4.0
557,211.9757,5573455,1.0,1175830,4.8
558,211.98787,6561136,1.1,759103,6.0
559,212.00052,5377940,0.9,835452,4.5
560,212.02004,10963290,1.9,1202775,11.8
561,212.02058,5068874,0.9,1424840,4.1
562,212.02425,5123627,0.9,618832,4.2
563,212.05645,7334844,1.3,1158154,7.1
564,212.08439,5210618,0.9,1105323,4.3
565,212.09279,7893039,1.4,1239079,7.8
566,212.09438,5527194,1.0,1211231,4.7
567,212.09472,5255238,0.9,1220672,4.3
568,212.1095,5318448,0.9,473097,4.4
569,212.12315,6375487,1.1,935270,5.8
570,212.12792,5628117,1.0,981889,4.8
571,212.13516,5653575,1.0,1257103,4.9
572,212.13916,5951213,1.0,519207,5.2
573,212.14129,5469372,0.9,937903,4.6
574,212.14994,6091493,1.1,1058334,5.4
575,212.16405,5450344,0.9,820859,4.6
576,212.17644,5162231,0.9,580176,4.2
577,212.17994,6132518,1.1,927452,5.5
578,212.18183,5484185,0.9,1125330,4.6
579,212.18885,5271182,0.9,950844,4.4
580,212.19315,5725565,1.0,961818,5.0
581,212.19366,7390925,1.3,925484,7.1
582,212.20002,5051490,0.9,1115274,4.1
583,212.20205,5531966,1.0,894039,4.7
584,212.20245,5421721,0.9,1236820,4.6
585,212.2046,5097529,0.9,1057808,4.1
586,212.23331,5914682,1.0,1054101,5.2
587,212.23546,5359089,0.9,1414909,4.5
588,212.24075,5208969,0.9,861550,4.3
589,212.24536,5009469,0.9,1288994,4.0
590,212.27275,6301055,1.1,1141783,5.7
591,212.28036,5444072,0.9,690712,4.6
592,212.31143,5335316,0.9,1146527,4.4
593,212.31329,5368022,0.9,767363,4.5
594,212.32057,5487449,0.9,1012967,4.6
595,212.32226,5639596,1.0,887428,4.8
596,212.36194,6021229,1.0,1159938,5.3
597,212.39768,6887072,1.2,962756,6.5
598,212.40866,5801216,1.0,1073487,5.1
599,212.42926,6728456,1.2,1039617,6.3
600,212.43399,5010250,0.9,1076758,4.0
601,212.43598,6487182,1.1,1321349,5.9
602,212.43806,6987453,1.2,997105,6.6
603,212.44214,5638551,1.0,1246812,4.8
604,212.45159,5592512,1.0,861563,4.8
605,212.45204,5288108,0.9,1119617,4.4
606,212.45952,5058233,0.9,969564,4.1
607,212.49413,5824112,1.0,974810,5.1
608,212.49521,6085208,1.1,953310,5.4
609,212.50782,5555175,1.0,973719,4.7
610,212.52338,5129105,0.9,1154115,4.2
611,212.5241,7243293,1.3,1134495,6.9
612,212.52891,5124179,0.9,642439,4.2
613,212.55227,5064642,0.9,1068235,4.1
614,212.55621,5758217,1.0,1002062,5.0
615,212.56014,6234811,1.1,993316,5.6
616,212.57695,5246465,0.9,869017,4.3
617,212.59948,5693805,1.0,781034,4.9
618,212.6079,5669646,1.0,1124771,4.9
619,212.64188,6671729,1.2,988651,6.2
