,m/z,I,I %,Res.,S/N
0,203.18224,5076408,0.1,1211246,4.1
1,203.34829,5223661,0.1,1560655,4.3
2,203.5997,5133410,0.1,617037,4.2
3,203.72106,5912261,0.1,1217540,5.2
4,203.79646,5322132,0.1,1319965,4.4
5,203.8809,5399402,0.1,1202840,4.5
6,204.06596,6093573,0.1,1030162,5.4
7,204.07692,5456955,0.1,969181,4.6
8,204.15603,5901645,0.1,1071138,5.2
9,204.18261,5207855,0.1,1311728,4.3
10,204.22657,5428488,0.1,1117176,4.6
11,204.22725,5127278,0.1,1285219,4.2
12,204.2458,5316848,0.1,1010000,4.4
13,204.3478,5135591,0.1,1004448,4.2
14,204.39932,5164128,0.1,1115948,4.2
15,204.463,5153058,0.1,983362,4.2
16,204.73455,5035150,0.1,868263,4.1
17,204.91702,5110120,0.1,1256299,4.2
18,205.01424,6913588,0.1,1293182,6.5
19,205.02334,5225815,0.1,1130333,4.3
20,205.03286,5173204,0.1,934255,4.2
21,205.15979,83483524,1.0,951397,106.7
22,205.24412,5378473,0.1,1258773,4.5
23,205.25592,5311438,0.1,806086,4.4
24,205.35354,5203647,0.1,1163410,4.3
25,205.40907,6434843,0.1,1058928,5.9
26,205.45535,5121234,0.1,1149141,4.2
27,205.46541,5206285,0.1,900456,4.3
28,205.4693,6127040,0.1,1174461,5.5
29,205.49152,5201160,0.1,1254805,4.3
30,205.52206,5262077,0.1,1068026,4.4
31,205.53428,5590510,0.1,821975,4.8
32,205.6059,6427790,0.1,1136822,5.9
33,205.63665,5045034,0.1,914345,4.1
34,205.6926,5043514,0.1,1000631,4.1
35,205.7651,5454017,0.1,1111510,4.6
36,205.77986,5004025,0.1,1078594,4.0
37,205.82308,4991623,0.1,1366934,4.0
38,205.82527,5171054,0.1,483383,4.2
39,205.88523,5133059,0.1,1092010,4.2
40,205.96144,5363634,0.1,1127463,4.5
41,205.98188,5001003,0.1,1067525,4.0
42,205.98461,5440080,0.1,1253590,4.6
43,205.99021,5168700,0.1,1249403,4.2
44,206.01649,5147520,0.1,1024169,4.2
45,206.03222,5157022,0.1,1198980,4.2
46,206.12367,5212973,0.1,1202182,4.3
47,206.12685,5033296,0.1,833658,4.1
48,206.16313,15609591,0.2,974866,17.9
49,206.23713,5740616,0.1,1257706,5.0
50,206.2394,5251153,0.1,1052795,4.3
51,206.243,6256333,0.1,1107613,5.7
52,206.26679,5142830,0.1,943559,4.2
53,206.29468,5017363,0.1,886393,4.0
54,206.3031,5063323,0.1,1080334,4.1
55,206.31658,5154791,0.1,715430,4.2
56,206.31778,4996965,0.1,1498757,4.0
57,206.33136,5031983,0.1,1033842,4.1
58,206.3319,5467275,0.1,1288958,4.6
59,206.39332,5584091,0.1,1000223,4.8
60,206.41833,5212401,0.1,416175,4.3
61,206.495,5321292,0.1,937483,4.4
62,206.50024,5230757,0.1,998191,4.3
63,206.50854,5215103,0.1,1220836,4.3
64,206.5542,5048941,0.1,795696,4.1
65,206.56429,6387980,0.1,923131,5.8
66,206.64278,5111801,0.1,1177254,4.2
67,206.65145,5214529,0.1,970536,4.3
68,206.67028,5699295,0.1,1001168,4.9
69,206.67909,5150808,0.1,1349219,4.2
70,206.68398,5520377,0.1,959006,4.7
71,206.70326,5034367,0.1,722548,4.1
72,206.7159,5367292,0.1,1442768,4.5
73,206.7228,5234666,0.1,1014266,4.3
74,206.72343,5466058,0.1,1001087,4.6
75,206.72387,5343487,0.1,1038817,4.5
76,206.7535,5165996,0.1,1189019,4.2
77,206.76294,5714753,0.1,1034574,5.0
78,206.77448,6482056,0.1,1030781,6.0
79,206.77891,6145680,0.1,1270998,5.5
80,206.84389,5098043,0.1,607878,4.1
81,206.86416,6056171,0.1,1161184,5.4
82,206.88762,5197823,0.1,726142,4.3
83,206.90118,5591952,0.1,967940,4.8
84,206.91534,5640482,0.1,1097361,4.9
85,206.9657,5059718,0.1,1195605,4.1
86,206.9697,5157065,0.1,1022206,4.2
87,206.98325,4993390,0.1,1200313,4.0
88,206.99342,5568554,0.1,588678,4.8
89,207.00529,5068835,0.1,1463168,4.1
90,207.01076,5103089,0.1,971813,4.2
91,207.01748,5191733,0.1,846834,4.3
92,207.02989,8499434,0.1,1070524,8.6
93,207.03761,5237426,0.1,1566414,4.3
94,207.06523,4992585,0.1,1029640,4.0
95,207.0663,6188878,0.1,729250,5.6
96,207.07441,5119792,0.1,1044984,4.2
97,207.08581,5042775,0.1,859928,4.1
98,207.11528,5910480,0.1,998957,5.2
99,207.13815,5962214,0.1,677072,5.3
100,207.13904,12461983,0.2,1299959,13.8
101,207.13984,5720027,0.1,1079193,5.0
102,207.14105,5361152,0.1,1130062,4.5
103,207.1509,5111104,0.1,965904,4.2
104,207.16563,5508378,0.1,1333358,4.7
105,207.17545,5334616,0.1,1105921,4.5
106,207.17872,5412221,0.1,774238,4.6
107,207.18808,5058710,0.1,1143070,4.1
108,207.19955,5980110,0.1,841622,5.3
109,207.2057,5479891,0.1,1344520,4.6
110,207.20748,5585295,0.1,965366,4.8
111,207.21157,5442340,0.1,982848,4.6
112,207.22418,5030625,0.1,551482,4.1
113,207.25619,5154029,0.1,796296,4.2
114,207.26305,5281575,0.1,1098355,4.4
115,207.27324,5321693,0.1,1082086,4.4
116,207.28874,5997297,0.1,934931,5.3
117,207.29507,6121590,0.1,1089306,5.5
118,207.30576,5294557,0.1,1129908,4.4
119,207.34167,5276135,0.1,755513,4.4
120,207.34724,6256131,0.1,725553,5.7
121,207.40699,6219998,0.1,964765,5.6
122,207.41011,5144241,0.1,1282295,4.2
123,207.44346,6411545,0.1,1034265,5.9
124,207.4555,5198033,0.1,1099951,4.3
125,207.47044,5383265,0.1,1160008,4.5
126,207.47755,5153419,0.1,984922,4.2
127,207.48569,5017502,0.1,1366324,4.0
128,207.49919,5411625,0.1,1044196,4.6
129,207.50197,5609550,0.1,1158453,4.8
130,207.52859,5194102,0.1,1159826,4.3
131,207.53298,5017936,0.1,1239138,4.0
132,207.54125,5113024,0.1,1338451,4.2
133,207.55986,5428028,0.1,712443,4.6
134,207.56585,5163150,0.1,479716,4.2
135,207.56971,5217593,0.1,621444,4.3
136,207.57612,6148292,0.1,851974,5.5
137,207.57973,5296427,0.1,589497,4.4
138,207.59258,5351782,0.1,945520,4.5
139,207.59309,5207564,0.1,943382,4.3
140,207.6088,6210716,0.1,850868,5.6
141,207.61756,5021080,0.1,1065784,4.0
142,207.62013,5416426,0.1,1223266,4.6
143,207.63133,5587734,0.1,1150868,4.8
144,207.63999,6239403,0.1,1220871,5.6
145,207.65057,5971786,0.1,1211186,5.3
146,207.66033,6113850,0.1,846536,5.5
147,207.66626,5039709,0.1,949049,4.1
148,207.66673,5171247,0.1,1241604,4.2
149,207.67905,5279330,0.1,1173672,4.4
150,207.68326,5029113,0.1,1131745,4.1
151,207.68943,5093239,0.1,1250945,4.1
152,207.69602,6459248,0.1,780824,5.9
153,207.71176,5369712,0.1,905912,4.5
154,207.72046,6416746,0.1,930602,5.9
155,207.77444,5049551,0.1,472599,4.1
156,207.77745,6235927,0.1,1114260,5.6
157,207.77797,5299386,0.1,971975,4.4
158,207.77986,5175334,0.1,1322343,4.2
159,207.78478,5411929,0.1,1003208,4.6
160,207.81347,5126561,0.1,1415858,4.2
161,207.81575,5036983,0.1,749833,4.1
162,207.8261,5368736,0.1,1078162,4.5
163,207.83661,5121216,0.1,1093328,4.2
164,207.84589,4997947,0.1,952862,4.0
165,207.84879,5693060,0.1,682313,4.9
166,207.84963,5839287,0.1,1227586,5.1
167,207.86559,5827066,0.1,1025355,5.1
168,207.8678,5227972,0.1,1152601,4.3
169,207.87552,5007651,0.1,1250766,4.0
170,207.90187,5372400,0.1,1370301,4.5
171,207.90456,5074407,0.1,967560,4.1
172,207.90494,6217644,0.1,1003790,5.6
173,207.92197,6235616,0.1,736351,5.6
174,207.96941,5217980,0.1,1391495,4.3
175,207.975,5067546,0.1,1024127,4.1
176,207.97528,5137950,0.1,1500276,4.2
177,207.98364,6250501,0.1,1124405,5.7
178,207.98575,5919490,0.1,1117505,5.2
179,207.98648,6246977,0.1,630956,5.7
180,207.99513,5596672,0.1,476653,4.8
181,208.00986,5295624,0.1,951486,4.4
182,208.01198,6068840,0.1,1182095,5.4
183,208.03615,5479391,0.1,826760,4.6
184,208.04336,5024045,0.1,961033,4.1
185,208.10544,5219104,0.1,854346,4.3
186,208.11277,5012526,0.1,673359,4.0
187,208.12014,5058374,0.1,743406,4.1
188,208.12232,5722962,0.1,878948,5.0
189,208.133,5173588,0.1,816306,4.2
190,208.1469,6438160,0.1,1054656,5.9
191,208.17338,5010226,0.1,1245153,4.0
192,208.21755,5099319,0.1,1216423,4.1
193,208.22786,5099295,0.1,1041105,4.1
194,208.22974,5376346,0.1,735370,4.5
195,208.24176,4989836,0.1,1090672,4.0
196,208.24302,5460002,0.1,933684,4.6
197,208.27566,6060863,0.1,1263419,5.4
198,208.28336,5064951,0.1,1005803,4.1
199,208.28917,5392332,0.1,988913,4.5
200,208.30229,5108408,0.1,510092,4.2
201,208.31418,9742420,0.1,1011500,10.2
202,208.37974,5335972,0.1,1223356,4.5
203,208.3885,6085342,0.1,600883,5.4
204,208.38987,5073993,0.1,1053117,4.1
205,208.39735,5740049,0.1,945228,5.0
206,208.40246,5561858,0.1,1073238,4.8
207,208.41368,6827234,0.1,791734,6.4
208,208.43188,5424248,0.1,1040481,4.6
209,208.43848,5249947,0.1,1142200,4.3
210,208.4483,5923064,0.1,984647,5.2
211,208.45123,5759123,0.1,1206926,5.0
212,208.46578,6003796,0.1,799291,5.3
213,208.46649,5079469,0.1,961216,4.1
214,208.48937,5980698,0.1,938097,5.3
215,208.49361,5100092,0.1,1048756,4.2
216,208.49585,5002770,0.1,1237747,4.0
217,208.50085,5224634,0.1,1349162,4.3
218,208.50268,5490175,0.1,1378830,4.7
219,208.50755,6084202,0.1,1011405,5.4
220,208.51649,5609841,0.1,876307,4.8
221,208.53138,4993935,0.1,1289731,4.0
222,208.5369,5588951,0.1,1080651,4.8
223,208.54812,5764309,0.1,948368,5.0
224,208.5541,5265330,0.1,1039758,4.4
225,208.58534,5206934,0.1,792830,4.3
226,208.59109,5594809,0.1,1181825,4.8
227,208.59288,5670624,0.1,1159901,4.9
228,208.59361,5177230,0.1,1249180,4.3
229,208.61235,5867327,0.1,1050152,5.2
230,208.62285,6068720,0.1,991606,5.4
231,208.63955,5829896,0.1,1075578,5.1
232,208.64021,5161200,0.1,1337133,4.2
233,208.64816,5916597,0.1,1217335,5.2
234,208.65184,5489804,0.1,1149156,4.7
235,208.65396,5025715,0.1,1468384,4.1
236,208.66003,5851263,0.1,1130105,5.1
237,208.66273,6472660,0.1,1120148,5.9
238,208.66725,5274652,0.1,1232214,4.4
239,208.68894,6719807,0.1,1101145,6.3
240,208.69555,5051410,0.1,870744,4.1
241,208.69994,5522817,0.1,1108750,4.7
242,208.72491,5224444,0.1,1426155,4.3
243,208.73261,5049241,0.1,895756,4.1
244,208.73758,5098228,0.1,1172362,4.1
245,208.74473,5337119,0.1,1184358,4.5
246,208.75872,5040330,0.1,1191281,4.1
247,208.75974,6951464,0.1,749954,6.6
248,208.76444,5566799,0.1,1021585,4.8
249,208.76545,5075064,0.1,1409333,4.1
250,208.76586,6254382,0.1,918572,5.7
251,208.76689,5572737,0.1,1279551,4.8
252,208.79072,5065279,0.1,1212318,4.1
253,208.81204,5276488,0.1,635110,4.4
254,208.81517,5287136,0.1,1417262,4.4
255,208.82569,5331540,0.1,683214,4.5
256,208.83002,5293368,0.1,1035376,4.4
257,208.83497,5352327,0.1,1314075,4.5
258,208.85005,5633978,0.1,850782,4.8
259,208.85516,5270196,0.1,1139543,4.4
260,208.85644,5304474,0.1,565484,4.4
261,208.85908,5652000,0.1,591843,4.9
262,208.87341,4994522,0.1,1353862,4.0
263,208.87601,4995487,0.1,924298,4.0
264,208.8942,5467960,0.1,1287859,4.6
265,208.90668,5360512,0.1,1095098,4.5
266,208.90958,5743939,0.1,616896,5.0
267,208.91116,5279282,0.1,1115862,4.4
268,208.92072,5314585,0.1,1174411,4.4
269,208.92996,5070462,0.1,841677,4.1
270,208.94387,5539947,0.1,976004,4.7
271,208.97036,5870477,0.1,1094802,5.2
272,208.98327,5311696,0.1,626995,4.4
273,209.00455,7174223,0.1,777305,6.9
274,209.00545,6197057,0.1,1121369,5.6
275,209.0091,5076202,0.1,1252504,4.1
276,209.01796,5858044,0.1,1017366,5.1
277,209.01837,5252712,0.1,980786,4.4
278,209.02098,5817729,0.1,1171418,5.1
279,209.02992,5080808,0.1,1028377,4.1
280,209.03422,5411801,0.1,1075079,4.6
281,209.03565,5070667,0.1,1019887,4.1
282,209.04555,5112998,0.1,1223790,4.2
283,209.05068,5015864,0.1,926893,4.0
284,209.05301,5015615,0.1,1019285,4.0
285,209.06039,5832181,0.1,1163233,5.1
286,209.06076,5984613,0.1,1070781,5.3
287,209.0729,5464941,0.1,810226,4.6
288,209.07479,5313035,0.1,750569,4.4
289,209.09444,6320219,0.1,1025175,5.7
290,209.09851,5657872,0.1,1208562,4.9
291,209.11832,5718670,0.1,1390823,5.0
292,209.12332,6032713,0.1,1209470,5.4
293,209.12797,5084031,0.1,1513441,4.1
294,209.12822,5774455,0.1,1153026,5.0
295,209.1547,95176177,1.2,965738,122.0
296,209.16022,5768298,0.1,900802,5.0
297,209.16411,6058964,0.1,863632,5.4
298,209.17776,5269807,0.1,986980,4.4
299,209.18323,6354297,0.1,967960,5.8
300,209.18428,5573967,0.1,1089170,4.8
301,209.19627,5475610,0.1,730718,4.6
302,209.20816,5278951,0.1,995248,4.4
303,209.21597,5052993,0.1,1122066,4.1
304,209.22618,5789824,0.1,980371,5.1
305,209.23475,5420139,0.1,1326462,4.6
306,209.24324,5315112,0.1,819914,4.4
307,209.24427,5465057,0.1,1041636,4.6
308,209.27322,5418417,0.1,1007968,4.6
309,209.30141,5148574,0.1,988349,4.2
310,209.31469,6620090,0.1,668056,6.1
311,209.31948,5276064,0.1,816972,4.4
312,209.33836,5520648,0.1,644112,4.7
313,209.34779,5231034,0.1,1092250,4.3
314,209.35123,5277480,0.1,1061505,4.4
315,209.35343,5049366,0.1,1252991,4.1
316,209.36052,5270043,0.1,1014081,4.4
317,209.37531,5346670,0.1,1212828,4.5
318,209.38895,6288491,0.1,983728,5.7
319,209.40948,5163748,0.1,509563,4.2
320,209.41752,6313981,0.1,738032,5.7
321,209.42389,5486580,0.1,1341379,4.7
322,209.43858,5355815,0.1,821045,4.5
323,209.43995,5837534,0.1,941982,5.1
324,209.44254,5367545,0.1,792779,4.5
325,209.4458,5256506,0.1,1058758,4.4
326,209.44959,5231069,0.1,1062093,4.3
327,209.48008,7643464,0.1,1114318,7.5
328,209.49011,5009642,0.1,1404617,4.0
329,209.49414,5060824,0.1,1076561,4.1
330,209.50906,6027380,0.1,471763,5.4
331,209.51079,5475806,0.1,1085618,4.6
332,209.52046,5375243,0.1,867698,4.5
333,209.52076,5182381,0.1,1342487,4.3
334,209.52289,6313752,0.1,1307367,5.7
335,209.52875,5371274,0.1,584736,4.5
336,209.52931,5763516,0.1,915996,5.0
337,209.57568,5535585,0.1,1085317,4.7
338,209.59711,6333365,0.1,579519,5.8
339,209.59979,5643594,0.1,1036740,4.9
340,209.60383,5115308,0.1,1095985,4.2
341,209.62174,5076850,0.1,1395092,4.1
342,209.62655,5056702,0.1,1124968,4.1
343,209.63623,6589178,0.1,895061,6.1
344,209.64184,5413250,0.1,1027944,4.6
345,209.64264,5136410,0.1,964996,4.2
346,209.64383,5373508,0.1,1103530,4.5
347,209.64789,5965610,0.1,993843,5.3
348,209.65262,7092204,0.1,1045747,6.8
349,209.65707,4990995,0.1,761792,4.0
350,209.66089,5582987,0.1,935220,4.8
351,209.66246,4993752,0.1,578942,4.0
352,209.67362,5257065,0.1,1277948,4.4
353,209.67488,5797432,0.1,1182536,5.1
354,209.68986,5884899,0.1,1145877,5.2
355,209.70726,5078190,0.1,996646,4.1
356,209.70839,5687245,0.1,675839,4.9
357,209.72561,7564316,0.1,976188,7.4
358,209.73432,5555326,0.1,918039,4.7
359,209.73489,5162276,0.1,1346874,4.2
360,209.74048,5436558,0.1,1123795,4.6
361,209.76035,5765083,0.1,580648,5.0
362,209.76858,5671338,0.1,1050937,4.9
363,209.77303,5752446,0.1,1148684,5.0
364,209.77594,5214447,0.1,1014079,4.3
365,209.78274,6677437,0.1,1152858,6.2
366,209.79757,4990563,0.1,917131,4.0
367,209.80422,5440505,0.1,892938,4.6
368,209.8265,6172890,0.1,719579,5.6
369,209.82904,5072242,0.1,926557,4.1
370,209.8308,5073189,0.1,1095975,4.1
371,209.84608,5278591,0.1,1250959,4.4
372,209.85616,6592749,0.1,594755,6.1
373,209.8587,5445720,0.1,1457276,4.6
374,209.85995,5652430,0.1,967493,4.9
375,209.87479,5181007,0.1,910793,4.3
376,209.87941,6173181,0.1,1247029,5.6
377,209.89632,5097847,0.1,790611,4.1
378,209.90655,5024228,0.1,861329,4.1
379,209.90727,5943576,0.1,891968,5.3
380,209.92009,6592522,0.1,1161083,6.1
381,209.93639,5359626,0.1,1146646,4.5
382,209.94147,5474320,0.1,605131,4.6
383,209.95326,5434749,0.1,991471,4.6
384,209.96143,5237402,0.1,952236,4.3
385,210.01337,5669603,0.1,1241825,4.9
386,210.02214,5933872,0.1,1326701,5.2
387,210.03414,5187487,0.1,989667,4.3
388,210.0363,5080823,0.1,1427151,4.1
389,210.04379,5228200,0.1,1157890,4.3
390,210.04466,5011127,0.1,895177,4.0
391,210.05196,5503401,0.1,1155600,4.7
392,210.05508,5295778,0.1,1060910,4.4
393,210.05879,6080500,0.1,969107,5.4
394,210.06838,5335638,0.1,843424,4.5
395,210.07342,5959681,0.1,1283547,5.3
396,210.0788,5057917,0.1,980734,4.1
397,210.08375,5385443,0.1,1056129,4.5
398,210.09231,5036348,0.1,1168892,4.1
399,210.09703,5315344,0.1,780714,4.4
400,210.10894,5402438,0.1,1036151,4.5
401,210.12299,5317082,0.1,1123063,4.4
402,210.1314,5979886,0.1,706126,5.3
403,210.13487,5003006,0.1,1362458,4.0
404,210.15453,5148639,0.1,1273042,4.2
405,210.15578,7247050,0.1,1014637,7.0
406,210.15807,13261129,0.2,1192301,14.8
407,210.17123,5212130,0.1,1213964,4.3
408,210.17226,5057468,0.1,1024199,4.1
409,210.18336,5063750,0.1,1142943,4.1
410,210.18575,5040007,0.1,1303827,4.1
411,210.18741,5016298,0.1,1176039,4.0
412,210.21415,5903688,0.1,851032,5.2
413,210.22967,7063315,0.1,1135799,6.7
414,210.24572,5233207,0.1,899198,4.3
415,210.25669,7181654,0.1,748103,6.9
416,210.26785,5015254,0.1,1249824,4.0
417,210.27275,6570974,0.1,996014,6.1
418,210.29494,4999658,0.1,1096398,4.0
419,210.31258,5028092,0.1,808163,4.1
420,210.31709,5393274,0.1,608540,4.5
421,210.33503,5294943,0.1,1288109,4.4
422,210.33903,5117006,0.1,1123309,4.2
423,210.3418,5222333,0.1,926052,4.3
424,210.34824,6017178,0.1,1058640,5.4
425,210.35047,5422656,0.1,408306,4.6
426,210.35472,5654436,0.1,1239903,4.9
427,210.38146,5391362,0.1,1227916,4.5
428,210.38322,5364831,0.1,969153,4.5
429,210.4008,5150269,0.1,838386,4.2
430,210.40144,6258428,0.1,545818,5.7
431,210.40462,5546021,0.1,1160791,4.7
432,210.40669,6496300,0.1,845866,6.0
433,210.41263,5218388,0.1,1045319,4.3
434,210.41358,5966550,0.1,948530,5.3
435,210.42375,5170310,0.1,842903,4.2
436,210.42624,5676521,0.1,1015064,4.9
437,210.43884,5405480,0.1,1330811,4.6
438,210.4502,5697433,0.1,598557,4.9
439,210.46094,5139416,0.1,962455,4.2
440,210.49635,5134707,0.1,1225525,4.2
441,210.5098,5299662,0.1,873640,4.4
442,210.51162,5551425,0.1,1360999,4.7
443,210.51478,5868265,0.1,628377,5.2
444,210.53441,5479748,0.1,1098654,4.6
445,210.53538,5435152,0.1,846396,4.6
446,210.53758,6038975,0.1,699303,5.4
447,210.53973,5022266,0.1,1341914,4.0
448,210.54447,5386805,0.1,1154228,4.5
449,210.54887,5247741,0.1,1061386,4.3
450,210.55411,7033101,0.1,1064436,6.7
451,210.55497,5457821,0.1,1257093,4.6
452,210.56486,5899157,0.1,669618,5.2
453,210.5674,5812002,0.1,890713,5.1
454,210.56818,5269730,0.1,789530,4.4
455,210.56935,5334175,0.1,1061254,4.5
456,210.61652,5479170,0.1,967018,4.6
457,210.62094,5967376,0.1,1037018,5.3
458,210.62271,5790901,0.1,434004,5.1
459,210.62356,6251599,0.1,1301619,5.7
460,210.62399,5487759,0.1,1389075,4.7
461,210.63061,5161570,0.1,475501,4.2
462,210.6591,5496526,0.1,1074882,4.7
463,210.66441,5169762,0.1,975957,4.2
464,210.67054,5106133,0.1,1071983,4.2
465,210.68665,6022703,0.1,1018951,5.4
466,210.69406,5297640,0.1,698273,4.4
467,210.69441,5407798,0.1,457515,4.6
468,210.70061,5685734,0.1,1158691,4.9
469,210.70256,5189901,0.1,1035044,4.3
470,210.71805,5136415,0.1,1094330,4.2
471,210.73595,4990645,0.1,876287,4.0
472,210.74087,5201619,0.1,615491,4.3
473,210.74603,6380665,0.1,792377,5.8
474,210.74668,5222415,0.1,925312,4.3
475,210.74892,5985184,0.1,1026459,5.3
476,210.7514,5326951,0.1,1260733,4.4
477,210.75682,5428529,0.1,851396,4.6
478,210.75777,5813244,0.1,1209077,5.1
479,210.76316,5003030,0.1,1065300,4.0
480,210.77657,6019161,0.1,966483,5.4
481,210.7818,5138757,0.1,1116380,4.2
482,210.78508,6147538,0.1,956810,5.5
483,210.79361,5305493,0.1,762472,4.4
484,210.81023,5152565,0.1,949225,4.2
485,210.82096,5249285,0.1,922835,4.3
486,210.82151,6469922,0.1,929451,5.9
487,210.826,4996753,0.1,1200755,4.0
488,210.83056,5071233,0.1,1126730,4.1
489,210.83486,5455971,0.1,1116816,4.6
490,210.83976,5173536,0.1,1120966,4.2
491,210.85568,5105212,0.1,1243110,4.2
492,210.85948,5007056,0.1,1150182,4.0
493,210.86516,4996148,0.1,1165744,4.0
494,210.87457,5092864,0.1,1478693,4.1
495,210.87567,5124610,0.1,893753,4.2
496,210.87646,5864200,0.1,791421,5.2
497,210.87825,5260057,0.1,1070384,4.4
498,210.87983,5470554,0.1,1111307,4.6
499,210.89074,5493418,0.1,1225614,4.7
500,210.90059,5601547,0.1,1039055,4.8
501,210.90235,5545810,0.1,1275099,4.7
502,210.90451,5304441,0.1,664815,4.4
503,210.90557,5530351,0.1,1060070,4.7
504,210.92046,5192663,0.1,443531,4.3
505,210.92487,5437757,0.1,1390345,4.6
506,210.93197,5012071,0.1,562866,4.0
507,210.93423,5431098,0.1,743918,4.6
508,210.94816,6002341,0.1,1086375,5.3
509,210.9564,5214907,0.1,709314,4.3
510,210.95797,5514453,0.1,1414788,4.7
511,210.96153,5994363,0.1,612887,5.3
512,210.96874,6570209,0.1,1019942,6.1
513,210.97307,5393193,0.1,876354,4.5
514,210.97368,5735915,0.1,1374933,5.0
515,210.9777,5578470,0.1,889331,4.8
516,210.98834,5062962,0.1,1080763,4.1
517,210.99948,5369135,0.1,485925,4.5
518,211.00131,29011365,0.4,1039938,35.4
519,211.01309,5241242,0.1,907122,4.3
520,211.02291,5421881,0.1,1157714,4.6
521,211.02482,6568876,0.1,1133182,6.1
522,211.02803,6866143,0.1,787348,6.5
523,211.03251,5106763,0.1,682853,4.2
524,211.033,5170325,0.1,1270297,4.2
525,211.04006,7046334,0.1,963851,6.7
526,211.041,5200610,0.1,1363899,4.3
527,211.04341,5165989,0.1,1342325,4.2
528,211.05152,6046882,0.1,1139493,5.4
529,211.05232,5150453,0.1,834804,4.2
530,211.0531,5302721,0.1,1228342,4.4
531,211.06117,5785572,0.1,941901,5.0
532,211.07171,5876691,0.1,649772,5.2
533,211.08405,5753069,0.1,1299047,5.0
534,211.08608,5438653,0.1,1117508,4.6
535,211.0976,5382308,0.1,1273990,4.5
536,211.10246,5200267,0.1,1171868,4.3
537,211.12278,5664847,0.1,796753,4.9
538,211.12344,5066338,0.1,762142,4.1
539,211.1299,6396524,0.1,1115310,5.8
540,211.13396,105430739,1.3,962603,135.4
541,211.13811,6556485,0.1,897444,6.1
542,211.14822,5369209,0.1,1211667,4.5
543,211.14904,5238592,0.1,776887,4.3
544,211.15145,5649228,0.1,902882,4.9
545,211.17029,7051897,0.1,688750,6.7
546,211.17792,5518076,0.1,783965,4.7
547,211.19296,6743484,0.1,602988,6.3
548,211.19614,4993231,0.1,1214833,4.0
549,211.19663,5254427,0.1,972132,4.4
550,211.19775,5864275,0.1,910861,5.2
551,211.19903,5031298,0.1,1228793,4.1
552,211.1999,5634910,0.1,680409,4.9
553,211.20282,7397301,0.1,1118372,7.2
554,211.20589,5027926,0.1,693047,4.1
555,211.22563,5159002,0.1,859632,4.2
556,211.22825,5639587,0.1,1130864,4.9
557,211.24074,5005894,0.1,1166113,4.0
558,211.26429,5200110,0.1,1161837,4.3
559,211.2698,5356155,0.1,744183,4.5
560,211.27169,5350459,0.1,1305008,4.5
561,211.28987,5624238,0.1,904355,4.8
562,211.29498,4988314,0.1,1307815,4.0
563,211.31406,5249099,0.1,1293523,4.3
564,211.31677,5106710,0.1,1244201,4.2
565,211.31942,5559809,0.1,1106480,4.8
566,211.33448,5820859,0.1,1115685,5.1
567,211.33603,5081441,0.1,1008049,4.1
568,211.33948,6252429,0.1,934167,5.7
569,211.34735,5551026,0.1,1318539,4.7
570,211.35467,5750172,0.1,727509,5.0
571,211.35779,5419641,0.1,669450,4.6
572,211.36341,5337174,0.1,862720,4.5
573,211.3646,5214004,0.1,585325,4.3
574,211.37756,5268131,0.1,925803,4.4
575,211.37971,5427680,0.1,1075178,4.6
576,211.3823,6020245,0.1,1151967,5.4
577,211.39558,5947040,0.1,1030382,5.3
578,211.40176,5545690,0.1,1326434,4.7
579,211.41474,5686421,0.1,1249201,4.9
580,211.41522,5012945,0.1,1217528,4.0
581,211.42364,5555176,0.1,594665,4.7
582,211.43152,5276567,0.1,1184390,4.4
583,211.43624,5647189,0.1,1033674,4.9
584,211.43785,5226440,0.1,1028104,4.3
585,211.44762,5112825,0.1,1294193,4.2
586,211.4483,5111392,0.1,1038391,4.2
587,211.4592,6478024,0.1,958410,6.0
588,211.46196,5869335,0.1,1080989,5.2
589,211.46319,5784397,0.1,674823,5.0
590,211.46737,6475801,0.1,1050502,6.0
591,211.46989,5304852,0.1,1116539,4.4
592,211.48127,5520064,0.1,999764,4.7
593,211.48271,5852359,0.1,1006376,5.1
594,211.48923,5741393,0.1,1184390,5.0
595,211.49205,6581200,0.1,980963,6.1
596,211.49258,5554800,0.1,1321453,4.7
597,211.49564,7398474,0.1,999623,7.2
598,211.50518,6159575,0.1,840183,5.5
599,211.51615,6241519,0.1,1300385,5.6
600,211.52701,5534483,0.1,1025567,4.7
601,211.52967,5466094,0.1,880465,4.6
602,211.53016,5795286,0.1,1061467,5.1
603,211.53151,5099617,0.1,762644,4.2
604,211.54482,5569116,0.1,1274564,4.8
605,211.55139,5955622,0.1,1094272,5.3
606,211.55274,6059725,0.1,1067532,5.4
607,211.55647,5239092,0.1,1104968,4.3
608,211.56743,5358428,0.1,1083508,4.5
609,211.56791,5548415,0.1,1099272,4.7
610,211.57696,5040548,0.1,1202781,4.1
611,211.58069,5190807,0.1,1190820,4.3
612,211.5918,6360942,0.1,1237753,5.8
613,211.59218,5107548,0.1,621890,4.2
614,211.59388,5139504,0.1,868331,4.2
615,211.59516,5503803,0.1,963746,4.7
616,211.60442,5287132,0.1,950663,4.4
617,211.61083,5553259,0.1,1237500,4.7
618,211.63512,5679618,0.1,1132644,4.9
