mz,Intensity,s_n,res
301.09256,3248503,13.7,837108
301.11373,2895108,12,750770
301.13174,1426704,4.9,812862
301.15009,4423196,19.3,914824
301.15271,1326781,4.4,529396
301.18647,2640947,10.6,931253
301.22287,2746827,11.1,925409
301.48852,1459381,5,804520
301.52801,2982671,12.2,787994
301.53556,1492755,5.2,910870
301.54618,3223322,13.4,785013
301.55013,1379613,4.6,833932
301.5538,1503775,5.2,1124560
301.58259,1888049,7,1046679
301.60081,1319101,4.3,1254726
301.77717,1483182,5.1,993231
301.84122,1460439,5,818315
302.02009,2342090,9.2,792216
302.02767,3316559,13.8,803895
302.02966,1748560,6.4,918705
302.03618,1270868,4.1,632732
302.03823,2832726,11.5,786511
302.0426,1283416,4.2,1161206
302.04582,1560922,5.5,773109
302.05144,7124574,31.9,857402
302.05961,1874147,7,896215
302.06404,3799398,16.1,842233
302.07465,1411757,4.8,747132
302.08786,3963253,16.9,859233
302.09273,1418361,4.8,802651
302.10909,1718147,6.2,1014703
302.12428,1914253,7.2,845082
302.13974,1313015,4.3,578337
302.17127,1391595,4.7,729082
302.1764,1258926,4.1,929048
302.49771,1263964,4.1,762569
302.5253,1641741,5.9,1009760
302.53588,1918356,7.2,783205
302.54335,1635161,5.8,751064
302.54549,1540122,5.4,635187
302.55405,2349088,9.2,746883
302.56164,2080549,8,819909
302.57227,1486123,5.1,847221
302.98538,1260595,4.1,667548
303.00957,1651715,5.9,756862
303.02016,2368458,9.3,925582
303.02786,1882190,7,1038315
303.03552,7636691,34.4,749417
303.04118,1849591,6.9,603887
303.04672,1506330,5.2,765098
303.05478,1386208,4.7,1250376
303.05926,2751586,11.1,832011
303.06091,1279331,4.1,879730
303.06427,1644902,5.9,1040537
303.07187,10541802,48.2,777512
303.0824,1326833,4.4,912510
303.09305,2096632,8,756673
303.09579,1307770,4.3,848582
303.10827,2273922,8.9,854516
303.1186,1319112,4.3,764523
303.12941,2688655,10.8,892374
303.13541,1259923,4.1,1201453
303.16578,1910054,7.1,1072697
303.20209,2295486,9,973339
303.25152,1331389,4.4,688716
303.53313,2885649,11.8,914419
303.55141,2618268,10.5,830831
303.56942,1318056,4.3,1239563
303.58003,1741231,6.3,937147
303.58548,1384562,4.6,758467
303.64793,1274074,4.1,1012605
303.74231,1375382,4.6,965188
303.75082,1278172,4.1,941970
304.01769,1565254,5.5,909789
304.02523,1821898,6.7,839456
304.03076,3922254,16.7,786146
304.03564,2291025,9,786531
304.03876,1584851,5.6,1087788
304.0433,5975126,26.5,761780
304.04885,1719513,6.2,949749
304.05387,2418781,9.6,725368
304.06156,1639394,5.9,939311
304.06717,9288037,42.2,699961
304.06779,1302758,4.3,1459747
304.07212,1558824,5.5,719515
304.07519,2442090,9.7,1093539
304.07818,1261164,4.1,822134
304.07983,1480813,5.1,802429
304.09037,1320500,4.3,773156
304.10348,2607484,10.5,976244
304.15394,1401180,4.7,875327
304.29545,1321271,4.3,831790
304.51959,1291525,4.2,1187742
304.52276,2712839,11,850905
304.54098,2318995,9.1,836182
304.55911,3444639,14.4,835839
304.62552,1280905,4.2,1044615
304.7106,1257151,4,965204
304.88825,1581232,5.5,725461
305.01473,3163329,13,773854
305.02455,1622215,5.7,864967
305.02528,1936967,7.2,806016
305.03292,3309388,13.6,718498
305.03587,1601102,5.6,853224
305.03857,5058000,21.9,880225
305.0435,2163027,8.3,965201
305.05117,18776536,86.4,748167
305.05383,1422298,4.8,940841
305.05676,1535452,5.3,949366
305.06171,2202207,8.4,859939
305.06241,3471967,14.4,623896
305.06638,1399010,4.7,1122183
305.06933,1712548,6.1,687277
305.07047,2735332,10.9,894533
305.0723,2018149,7.6,953925
305.07493,1707239,6.1,1176182
305.08751,5576943,24.3,849827
305.09346,1314035,4.3,720440
305.10518,1266042,4,1025254
305.11086,1360638,4.5,903593
305.12386,2050566,7.7,930366
305.14504,2158100,8.2,943179
305.18139,7814187,34.8,810648
305.21792,1706562,6.1,921787
305.25417,1632921,5.8,872605
305.36543,1309536,4.2,836970
305.41852,1274754,4.1,906329
305.4524,1269976,4.1,1073525
305.53068,3181194,13,779706
305.53464,1417740,4.7,1198645
305.54015,1337872,4.4,1142575
305.54239,1315345,4.3,804176
305.54877,3506453,14.6,785241
305.55282,1312536,4.3,1143274
305.55928,1495452,5.1,1101500
305.56695,1879073,6.9,752261
305.58508,1506476,5.2,1212718
305.71469,1283647,4.1,926526
305.73601,1263308,4,955576
306.02255,4145731,17.6,847149
306.02652,1595590,5.6,1021861
306.02811,1854791,6.8,766726
306.03131,1305225,4.2,1008828
306.04078,2659151,10.6,774548
306.04644,18562130,85.3,757959
306.05137,1333461,4.3,980693
306.05248,1347990,4.4,987272
306.05449,2579159,10.2,595841
306.05901,3925594,16.5,738825
306.06173,1984348,7.4,811759
306.06455,1608478,5.6,820387
306.07422,2033892,7.6,864799
306.08276,4189801,17.8,878315
306.08537,1306859,4.2,970953
306.09126,1413487,4.7,1019163
306.09544,1330929,4.3,1072873
306.11917,1443969,4.9,1052380
306.29686,1501618,5.1,811206
306.52006,1284288,4.1,817199
306.53843,3252876,13.4,864471
306.54603,1463057,5,1093297
306.54905,1335315,4.4,836703
306.55659,1874968,6.9,934726
306.56722,1561823,5.4,794986
306.70249,1275189,4.1,931559
306.81803,1299007,4.2,1060291
306.84158,1356078,4.5,496044
306.87015,1347296,4.4,677679
306.9794,1717030,6.1,955690
307.01229,1686587,6,898669
307.03039,13510342,61.6,800260
307.036,2314442,9,907762
307.03808,2017355,7.6,712672
307.04163,3192014,13.1,717433
307.04264,1347790,4.4,847515
307.04574,1694160,6,760041
307.04669,1417553,4.7,954765
307.04859,2666386,10.6,664344
307.04977,2355411,9.1,826459
307.05427,2596950,10.3,799149
307.06685,7245534,32.1,654629
307.06954,1762016,6.4,1137132
307.08204,3123432,12.8,837979
307.08497,1813673,6.6,725136
307.09557,1379376,4.6,959478
307.10318,3631861,15.1,858723
307.11381,1710012,6.1,747409
307.1319,1303655,4.2,609008
307.13954,2053260,7.7,997485
307.17885,1378981,4.6,951776
307.19701,1573297,5.5,1044876
307.23347,1391304,4.6,1148645
307.26985,1604960,5.6,939787
307.2971,1295729,4.2,772466
307.42848,1442693,4.9,811334
307.45457,1330646,4.3,1038514
307.52806,2930821,11.9,684686
307.54626,2250257,8.7,708495
307.55389,1784982,6.5,753554
307.56443,2014876,7.5,944505
307.59331,1297199,4.2,956267
307.75063,1352404,4.4,759342
307.89145,1273710,4.1,944483
307.99842,1330483,4.3,1076335
308.00309,1420342,4.8,1085701
308.01022,1291770,4.1,808309
308.02015,1473345,5,659598
308.0257,4128068,17.5,693371
308.03372,1553545,5.4,620079
308.03827,4811852,20.7,753037
308.04384,1749840,6.3,1067119
308.04583,1468497,5,1012565
308.05151,1299925,4.2,1224211
308.05342,1942742,7.2,1054845
308.05653,2251800,8.7,578764
308.06205,6218076,27.3,781305
308.07469,2815332,11.3,597710
308.07737,3406437,14.1,842797
308.09843,2391795,9.3,761283
308.11095,1405691,4.7,968196
308.12419,1376515,4.5,984143
308.13993,1627533,5.7,596290
308.30154,9600501,43.2,693346
308.51761,1389824,4.6,956178
308.53588,2658572,10.5,771569
308.5399,1304975,4.2,1003829
308.54354,2219409,8.4,908338
308.55372,1483800,5,1258367
308.55415,2292120,8.7,987163
308.55817,1601946,5.5,1032012
308.57229,2018147,7.5,737047
308.57627,1427558,4.7,910992
308.59057,1683823,5.9,700146
308.97192,1327525,4.3,781419
309.00972,4923070,21,812680
309.01532,1505601,5.1,815921
309.0265,1349832,4.4,1011963
309.02787,3102921,12.5,745098
309.03359,3019853,12.1,734341
309.03556,3002702,12.1,765822
309.04111,1734770,6.2,542528
309.04614,10371029,46.3,717002
309.04884,1941591,7.1,777175
309.05736,1554268,5.3,843136
309.06131,3992799,16.7,829509
309.06431,1967969,7.2,887645
309.06986,1287652,4.1,807769
309.08195,1348460,4.4,1288773
309.08246,7215085,31.6,813931
309.08517,1861742,6.7,834896
309.09116,1356402,4.4,891323
309.09778,2299510,8.8,867170
309.11885,3270916,13.3,790855
309.15527,1933403,7.1,616650
309.17974,10459691,46.7,720216
309.21276,1901249,6.9,799443
309.28555,2796400,11.1,776865
309.30488,2189052,8.3,927700
309.48431,1350000,4.4,1019473
309.52555,2616203,10.3,893683
309.53315,3151760,12.7,635757
309.53725,1399699,4.6,1063776
309.54374,1566359,5.4,837582
309.54781,1848473,6.7,920086
309.55129,2497564,9.7,989899
309.55554,1323742,4.2,816982
309.56191,2341923,9,841192
309.56955,1293479,4.1,1145291
309.58015,1850798,6.7,973219
309.58336,1415984,4.7,953722
309.60351,1287741,4.1,975168
309.84397,1386841,4.5,931764
310.00502,1573954,5.4,914578
310.01754,3161930,12.8,790808
310.02525,2420943,9.3,767979
310.03573,2486486,9.6,813137
310.03699,1609303,5.6,1215791
310.04135,6564442,28.6,722680
310.04342,2098267,7.8,608993
310.05391,3291106,13.4,723763
310.05657,4105060,17.2,869246
310.05955,1438757,4.8,802864
310.06154,2093159,7.8,943882
310.06364,1339624,4.3,717725
310.06917,3720300,15.4,801510
310.07216,1915374,7,802916
310.07773,3542641,14.6,821776
310.09028,2122874,8,916591
310.09296,3168635,12.8,694214
310.10838,1526149,5.2,710503
310.11411,2126729,8,907953
310.15047,1490209,5,1057608
310.31719,1504781,5.1,713691
310.36585,1476845,5,803816
310.45577,1317287,4.2,755445
310.52297,1280531,4,625640
310.52683,1388054,4.5,848045
310.53339,1694234,6,927265
310.54103,3765151,15.6,953512
310.54499,1673890,5.9,944786
310.55154,2332710,8.9,968286
310.55916,3140267,12.7,889105
310.56326,1432942,4.7,908844
310.56966,1444722,4.8,714739
310.58792,2181950,8.2,751869
310.78387,1454078,4.8,663424
311.00764,1667408,5.8,954769
311.01269,1369684,4.5,837773
311.02541,8225500,36.3,688457
311.03298,2548705,9.9,766738
311.03869,2366693,9.1,818534
311.04064,3227878,13.1,815566
311.04261,1569575,5.4,889185
311.04351,1306952,4.2,641598
311.04472,1455465,4.9,799590
311.04919,1829612,6.6,1051655
311.05117,2676205,10.5,869608
311.05687,1587569,5.5,769859
311.06106,1327859,4.3,1237173
311.06175,9479924,42.2,797970
311.06442,3986166,16.6,743182
311.06947,1375161,4.5,775161
311.07707,5336062,22.9,727913
311.08134,1376385,4.5,1025292
311.08831,1406341,4.6,1042207
311.09814,4640012,19.7,764522
311.11341,2001430,7.4,770910
311.11628,1348120,4.4,1193733
311.13459,2452260,9.5,955067
311.17089,2481467,9.6,951615
311.17428,35176764,161.6,760428
311.26476,1334777,4.3,1024382
311.3012,5368465,23,687401
311.37473,1315969,4.2,773544
311.52299,1440035,4.8,772065
311.53066,3002280,12,731039
311.5383,1411885,4.6,829517
311.54117,1338479,4.3,669640
311.5488,3126836,12.6,862291
311.55287,1751479,6.2,890450
311.55929,2017723,7.5,818248
311.56699,2575680,10.1,923277
311.92032,1359913,4.4,1069159
312.00275,1570656,5.4,1091626
312.02067,3593579,14.8,907135
312.02269,2534253,9.9,652819
312.02826,1393008,4.6,861475
312.03321,2098548,7.8,1036311
312.03585,1332981,4.3,1177226
312.04082,3175801,12.8,1006342
312.0448,1298683,4.1,1100801
312.04648,2358525,9,932290
312.04845,6197118,26.9,796821
312.05147,1625600,5.6,864577
312.05699,5199492,22.3,770628
312.05899,2400517,9.2,806739
312.06968,1598348,5.5,856435
312.0723,5587342,24.1,662055
312.07717,1621777,5.6,1016231
312.08045,1690003,5.9,1093780
312.08287,1342229,4.3,996236
312.08494,2124182,8,1079291
312.09342,2258332,8.6,986780
312.10592,1296548,4.1,1141879
312.10865,1423590,4.7,707977
312.17766,6291924,27.3,817526
312.37891,1468249,4.9,875722
312.41739,1390898,4.5,697304
312.42425,1416055,4.6,955370
312.49174,1652644,5.7,967563
312.52032,2191927,8.2,848900
312.53849,3518147,14.3,839397
312.55658,3130319,12.5,842521
312.57494,1423771,4.6,791794
312.65624,1284625,4,876616
312.72577,1389312,4.5,607889
313.00463,2116730,7.8,892515
313.01664,1451138,4.8,913652
313.02995,1289931,4,681653
313.03043,3010059,11.9,967399
313.03413,1335310,4.2,698657
313.03613,1544335,5.2,894000
313.04109,9793042,43.1,658417
313.04378,2182548,8.1,769172
313.04869,2536984,9.8,874421
313.05231,2151706,8,875372
313.05435,1314459,4.1,829707
313.05628,12730909,56.6,769341
313.06751,2523556,9.7,653472
313.07564,1718698,6,829324
313.07742,5158955,21.8,729139
313.08008,2371245,9,764998
313.09136,1353908,4.3,974923
313.09274,3365557,13.6,614896
313.11379,4408387,18.4,777252
313.13309,1346832,4.3,615674
313.15029,3934044,16.2,669319
313.16834,1439272,4.7,746264
313.17012,2178025,8.1,922308
313.18656,5098100,21.5,874417
313.24408,2184219,8.1,830146
313.39003,1377852,4.4,837818
313.40537,1305191,4.1,550912
313.42667,1400405,4.5,886812
313.52809,3830873,15.7,749555
313.53214,1714140,6,873813
313.53579,1475167,4.9,942223
313.54632,2555366,9.8,613579
313.54932,1428584,4.7,846774
313.56443,2704114,10.5,799472
313.58262,1633598,5.6,754083
313.80802,1421718,4.6,775790
314.0079,1401117,4.5,823534
314.0201,1870246,6.7,1062957
314.02569,1608361,5.5,959987
314.02772,2704043,10.5,962703
314.03049,1296781,4.1,557859
314.03628,6637233,28.6,718987
314.0383,2279474,8.6,924452
314.04894,1302585,4.1,597466
314.05161,7900859,34.4,704351
314.05663,1779902,6.3,825663
314.05967,2834112,11.1,889925
314.06414,4010435,16.5,730735
314.06978,1521991,5.1,833725
314.07266,2478025,9.5,833310
314.08027,1300878,4.1,775733
314.08405,1498065,5,900090
314.0879,3592660,14.6,690976
314.09281,1518295,5.1,735979
314.09612,1695193,5.9,1026663
314.13987,1329527,4.2,1012109
314.1454,1601274,5.5,967126
314.15801,1444419,4.7,682043
314.18678,1290775,4,481546
314.28856,1284764,4,872627
314.33186,1298489,4.1,882436
314.36529,1290192,4,879364
314.51779,1561208,5.3,1103006
314.53594,3091460,12.3,896543
314.53997,1320711,4.2,868398
314.54355,2460681,9.4,812895
314.55412,2492689,9.6,745273
314.5618,1458966,4.8,898593
314.59053,1328489,4.2,873345
314.60104,1501873,5,924407
315.02031,10051408,44.3,733226
315.02495,1401363,4.5,902322
315.028,2571477,9.9,830936
315.03164,3262167,13.1,713145
315.03367,1479961,4.9,721062
315.03563,8407898,36.7,726562
315.0377,1959196,7.1,721997
315.03959,1347165,4.3,1204399
315.04121,2260446,8.5,837458
315.04533,1378657,4.4,695950
315.04615,3089377,12.3,742303
315.05488,1654759,5.7,745136
315.05576,1413224,4.6,809228
315.05663,3056489,12.1,743595
315.05934,4558187,19,911861
315.0643,1440878,4.7,1040362
315.07194,10096499,44.5,725816
315.07757,1371511,4.4,872169
315.08258,1821562,6.5,1003317
315.08325,1847419,6.6,1005611
315.09316,1537154,5.2,792288
315.09587,1285380,4,1050462
315.10093,1439559,4.7,622754
315.10838,1958540,7.1,525875
315.11894,1300563,4.1,927690
315.12953,4381595,18.2,759046
315.16586,4203700,17.4,728610
315.20236,2934221,11.6,759321
315.38117,1333256,4.2,606719
315.51262,1588899,5.4,728299
315.52558,2579756,10,688830
315.53319,2684465,10.4,775802
315.54388,2093368,7.7,749910
315.55151,2193854,8.2,781852
315.55686,1295553,4,985853
315.56194,2168133,8.1,747557
315.58008,2616530,10.1,848101
315.59826,1691230,5.9,936426
315.66201,1415370,4.6,553497
315.99064,1357551,4.3,882876
316.01559,4852736,20.4,810726
316.01767,1866113,6.7,952962
316.02522,1416007,4.6,876626
316.0308,2982027,11.8,657290
316.03575,2941454,11.6,730743
316.03634,1312590,4.1,867660
316.03891,2009104,7.3,755461
316.04337,8748563,38.3,780891
316.04625,1447125,4.7,860668
316.04896,2032791,7.4,865401
316.05186,2166809,8.1,837643
316.05392,2559771,9.9,963132
316.0591,1521374,5.1,695626
316.06725,5734948,24.5,714348
316.07534,2678058,10.4,967068
316.07978,2576557,9.9,725783
316.08259,1349071,4.3,577533
316.10361,1755965,6.2,804454
316.12511,1476044,4.9,1053364
316.13728,1442581,4.7,861319
316.16105,1428837,4.6,1218886
316.21001,1339528,4.2,716325
316.27487,1315573,4.1,831331
316.31688,1426770,4.6,936941
316.5152,1908573,6.8,831639
316.53337,1773930,6.2,1050493
316.54105,2806384,10.9,778269
316.55097,1350710,4.2,594822
316.55154,2143479,7.9,874541
316.55922,2765692,10.7,875439
316.56972,1988228,7.1,1015243
316.58801,1405328,4.5,989024
316.59613,1364950,4.3,864471
316.63899,1350964,4.2,835493
316.80654,1301354,4,831781
317.01486,1481790,4.8,1047617
317.02451,1499972,4.9,701986
317.02532,1604485,5.4,655086
317.03297,2546378,9.7,879247
317.03505,1385548,4.4,897632
317.03589,3213516,12.7,858645
317.0386,4723663,19.6,739505
317.04352,1623378,5.5,1063925
317.05123,13010135,57.2,689095
317.06178,1600991,5.4,1185802
317.06246,2046111,7.4,625082
317.06657,2016226,7.3,853665
317.07061,1703269,5.8,671224
317.07276,1468007,4.8,960467
317.07505,2060776,7.5,828068
317.07981,1373740,4.4,732009
317.08758,6753521,28.8,764424
317.09823,1561337,5.2,827451
317.10877,3014912,11.8,875581
317.12399,1741579,6,912497
317.13464,1429650,4.6,1131989
317.14508,3851034,15.6,860705
317.18154,3232564,12.8,643808
317.21788,2662350,10.2,688282
317.43504,1339752,4.2,637304
317.50906,1306397,4,961740
317.52301,1449639,4.7,864443
317.53074,3402284,13.6,721234
317.53474,1910831,6.8,810285
317.54129,1458996,4.7,902662
317.54885,3248441,12.9,838334
317.5594,1797313,6.3,969660
317.56314,1318979,4.1,922589
317.56701,2004038,7.2,924080
317.59584,1366619,4.3,1112854
318.02214,1524108,5,1093241
318.02267,3726477,15,715411
318.02824,1302545,4,961433
318.03109,1955731,7,840416
318.04084,2912922,11.3,728913
318.04647,8223646,35.5,776435
318.05069,1316641,4.1,993076
318.05128,1570337,5.2,789582
318.05214,1337122,4.2,1000109
318.05458,2299812,8.6,789660
318.05911,3879591,15.7,711602
318.06476,1616043,5.4,1052924
318.06961,2573231,9.8,892262
318.07432,2087858,7.6,938029
318.08284,7120312,30.5,780963
318.08771,2039100,7.4,714596
318.09087,1762686,6.1,560912
318.09536,1306945,4,1211036
318.10598,1383369,4.4,550011
318.15298,1560939,5.2,968902
318.30523,1354009,4.3,749197
318.3697,1664583,5.7,767976
318.374,1339851,4.2,699872
318.39213,1417624,4.5,879271
318.3937,1306713,4,866020
318.52028,1456373,4.7,1036955
318.53028,1599612,5.4,798575
318.53845,3778306,15.3,706754
318.54912,2089866,7.6,820290
318.55671,2596495,9.9,705874
318.56072,1318866,4.1,666569
318.57483,1487260,4.9,965349
318.57697,1578302,5.3,503097
318.58557,1477540,4.8,576019
318.71108,1511103,5,835728
318.88781,1325312,4.1,829507
319.01788,1689440,5.8,1146305
319.03051,9565289,41.6,728951
319.03612,2345581,8.8,846708
319.04097,1620849,5.5,771225
319.0422,1304561,4,848816
319.04619,1545972,5.1,810482
319.04868,2930806,11.4,859813
319.05158,1433976,4.6,1052925
319.05427,2913402,11.3,835485
319.05928,1340094,4.2,575604
319.06538,1438786,4.6,623459
319.06691,12335748,54.2,750831
319.0696,1766406,6.1,700613
319.07263,1845000,6.5,834774
319.07817,2197900,8.1,618748
319.08219,2895503,11.3,920854
319.08623,1412690,4.5,527124
319.088,1340115,4.2,882539
319.10322,3783326,15.3,792449
319.12449,1892270,6.7,847456
319.1397,1470521,4.8,998690
319.15129,1320834,4.1,780393
319.16079,2345417,8.8,816359
319.17605,2042964,7.4,797105
319.19718,1872867,6.6,543828
319.21523,1304049,4,975569
319.23352,2536190,9.6,861356
319.26991,1533081,5.1,780504
319.27781,1360991,4.3,843021
319.52626,1298198,4,690983
319.52808,3246039,12.9,738379
319.54637,3809509,15.4,915066
319.55695,1535085,5.1,849822
319.56456,2786546,10.8,703959
319.5826,2137984,7.8,852142
319.60093,1333645,4.2,955553
319.62966,1509667,5,752161
319.70872,1708893,5.9,760898
320.02011,2391109,9,957007
320.02579,4741449,19.6,857035
320.02987,2176332,8,999362
320.03836,5364307,22.5,621024
320.044,1557335,5.2,739750
320.04669,1300185,4,711964
320.04786,1678234,5.7,687259
320.0538,1461214,4.7,894559
320.0565,1699808,5.8,1009598
320.06211,13617508,60,715671
320.07022,2656619,10.2,909204
320.07467,3185774,12.6,887524
320.07739,3340656,13.3,900637
320.09859,2064896,7.5,673695
320.10347,1470595,4.8,1067942
320.1111,1333257,4.2,911843
320.13984,1771551,6.1,706589
320.39619,1338719,4.1,642162
320.51776,1468090,4.7,895480
320.53598,3731912,14.9,846976
320.54008,1506635,4.9,812728
320.54349,1901262,6.7,916736
320.55414,2979798,11.5,853521
320.56182,1834460,6.4,818398
320.56384,1432541,4.6,1115444
320.57246,1932516,6.8,687848
320.60111,1546873,5.1,806896
320.60526,1456668,4.7,648357
320.60638,1309821,4,814163
320.64617,1314779,4,683547
320.67391,1324080,4.1,691808
320.72607,1327256,4.1,751432
321.00985,2233391,8.1,701622
321.01905,1433270,4.6,892054
321.02797,2974013,11.5,826368
321.02919,1650366,5.5,402848
321.03352,4075329,16.4,760809
321.0356,2043715,7.3,714706
321.03759,1850436,6.4,1013830
321.04618,20030538,88.1,761765
321.05188,1324239,4.1,627192
321.05746,4818516,19.8,669323
321.06147,3706711,14.8,746496
321.06443,2103001,7.6,828205
321.06552,2165338,7.8,1020159
321.08255,8885863,38,736461
321.08526,1519017,4.9,749017
321.09781,1964786,6.9,935759
321.11128,1414909,4.5,1032513
321.11895,2787587,10.6,648073
321.15529,2453022,9.1,744171
321.21282,3118026,12.1,919567
321.21621,1604941,5.3,1024627
321.22569,1549396,5.1,819787
321.24928,1578854,5.2,1128432
321.35492,1450231,4.6,818731
321.52553,3326906,13.1,702549
321.52962,1649725,5.5,1031223
321.53323,2111296,7.6,651643
321.54016,1399365,4.4,985111
321.54386,3127752,12.2,960027
321.55136,1391694,4.4,901374
321.56198,2950102,11.4,896295
321.56959,1493724,4.8,824457
321.59085,1565420,5.1,941763
322.0176,3983415,16,752302
322.03584,2770885,10.6,726877
322.04146,20586314,90.6,638031
322.04363,2046731,7.3,529237
322.04959,3146320,12.2,915206
322.05399,3843667,15.4,785894
322.05668,2125909,7.7,794335
322.05971,1436631,4.6,1060053
322.061,1806936,6.2,806115
322.06456,1585627,5.2,844574
322.06926,3592287,14.2,746002
322.07217,2559073,9.6,892689
322.07782,5387110,22.3,682444
322.08586,1574124,5.2,822437
322.09038,2256239,8.2,885642
322.09303,1993841,7.1,595211
322.11419,2324354,8.6,908351
322.19447,1626560,5.4,949201
322.20247,1323847,4.1,666948
322.21654,1329618,4.1,1120804
322.37368,1395852,4.4,671926
322.41462,1362925,4.2,874269
322.51522,1707708,5.8,649138
322.5335,2183114,7.9,832004
322.54121,2094288,7.5,496199
322.55163,2133208,7.7,854298
322.55921,1615454,5.4,1084667
322.56977,2397158,8.9,788089
322.58799,2339317,8.6,902865
322.61668,1552011,5.1,888154
322.69739,1423691,4.5,1057331
322.84511,1407776,4.4,553967
322.97389,1341862,4.1,579370
323.00762,1940032,6.8,906143
323.02024,1457354,4.7,890479
323.02548,16337487,71.5,699109
323.03104,1650771,5.5,856336
323.03312,2261589,8.3,615924
323.03672,6144088,25.7,762273
323.03876,1689561,5.7,932857
323.04072,1936219,6.8,863603
323.0437,2777565,10.6,755573
323.04479,4040542,16.3,601550
323.04624,1322207,4.1,1003918
323.04921,2426594,9,684918
323.0513,2720995,10.3,693665
323.0569,1323752,4.1,1217129
323.0618,12483179,54.2,679359
323.06449,3399022,13.4,580183
323.06938,1356145,4.2,840615
323.07301,1985524,7,813177
323.07709,4984952,20.5,748437
323.07995,1435450,4.6,616566
323.08122,1972731,7,742096
323.08782,1414656,4.5,829799
323.09829,5076361,20.9,684672
323.1134,2098197,7.5,851618
323.12695,1446687,4.6,680150
323.13459,3767717,15,754111
323.17098,2255938,8.2,805907
323.17437,1376517,4.3,702545
323.3935,1348148,4.2,848308
323.48704,1462847,4.7,908775
323.52307,1451868,4.6,1095691
323.5308,3192802,12.4,699651
323.54121,2578155,9.7,695178
323.54399,1531757,5,726964
323.54886,3530481,14,750710
323.55292,1362676,4.2,923338
323.55935,1477625,4.7,1208033
323.5671,1550207,5.1,698934
323.57775,1374280,4.3,667336
323.58531,1881742,6.6,712757
323.70107,1444587,4.6,778285
323.7145,1763190,6,767958
323.7555,1425175,4.5,871340
323.99178,1367190,4.2,745773
324.02072,7124334,30.1,697697
324.0228,1703919,5.8,967789
324.02885,1992820,7.1,953697
324.03338,2828408,10.8,661555
324.03891,1550077,5.1,857301
324.04093,3838590,15.3,771214
324.0466,2132611,7.7,837696
324.04854,5000069,20.6,813576
324.05147,1949575,6.9,597601
324.05704,8445323,36,685228
324.05785,1367564,4.3,1185163
324.05913,1458701,4.7,731426
324.06514,2344594,8.6,919752
324.06756,1415700,4.5,1160724
324.06966,3118998,12.1,741419
324.0723,3311512,13,691652
324.08496,2847650,10.9,826701
324.08793,1822628,6.3,1037977
324.09354,3078313,11.9,569015
324.10607,2978995,11.5,836931
324.10875,1691189,5.7,788583
324.12989,1588167,5.2,1088536
324.1479,1554389,5.1,745377
324.53121,1864591,6.4,702321
324.53851,4062485,16.2,725318
324.54412,1337241,4.1,640298
324.54607,1331867,4,560794
324.54907,2405149,8.8,814465
324.55668,2950308,11.2,632448
324.56726,1847084,6.3,1019549
324.57496,1866547,6.4,902091
324.60373,1554442,5,688459
324.83463,1328969,4,821660
324.88474,1547634,5,726269
325.00466,4770454,19.3,786730
325.02203,1687588,5.6,834390
325.02852,1442601,4.5,939637
325.03067,1948075,6.8,936173
325.03614,2199216,7.9,841976
325.04113,15083700,65.1,687679
325.04309,1481014,4.7,857983
325.04388,2315702,8.4,940075
325.04673,1407033,4.4,905339
325.04872,3625914,14.2,796565
325.05005,1472443,4.7,872447
325.05229,2694589,10.1,869892
325.05635,6955713,29,767285
325.05929,1601603,5.2,756023
325.05984,1588547,5.2,998203
325.06039,1835716,6.3,1074282
325.06479,1330888,4,776869
325.06694,2241993,8.1,532450
325.07746,8775890,37.1,781838
325.08013,2550996,9.4,856013
325.0928,4150751,16.5,803687
325.09571,1576545,5.1,959348
325.11391,4463089,17.9,733767
325.13206,1755776,5.9,826306
325.15031,3700751,14.6,658184
325.18658,2439213,9,826359
325.19001,39207216,172.1,722988
325.22304,2033739,7.2,924852
325.28061,2106491,7.5,879946
325.31687,6665114,27.7,718505
325.42923,1660664,5.5,507326
325.52818,3181387,12.2,758092
325.53565,1500625,4.8,833944
325.54638,3485786,13.6,712537
325.55042,1646686,5.4,880531
325.55706,1504195,4.8,599904
325.56461,2655850,9.9,829020
325.57496,1481074,4.7,882782
325.5828,1702521,5.7,817539
325.64313,1339948,4.1,872877
325.85876,1483746,4.7,877545
326.02013,2376939,8.7,784633
326.02574,1328495,4,814373
326.02781,2998513,11.4,771971
326.03079,1595700,5.2,675405
326.03638,8560632,36.1,690834
326.03836,3548154,13.9,754837
326.0445,2503807,9.2,591250
326.04818,1682179,5.6,796258
326.0488,1652739,5.5,801146
326.05163,4379654,17.6,724694
326.05657,2326026,8.4,813624
326.05972,1790220,6.1,938812
326.06224,1586318,5.2,809716
326.06423,5369872,22,763596
326.07272,4101655,16.3,730626
326.07481,1398585,4.3,472571
326.08099,1507870,4.8,775199
326.08529,1648802,5.4,946332
326.08798,3750948,14.8,736973
326.10917,1976630,6.9,951286
326.12176,1667649,5.5,887553
326.13992,1921361,6.7,939301
326.14549,1612501,5.3,977166
326.15805,1648608,5.4,938786
326.19345,6613630,27.5,717079
326.37247,1330967,4,851738
326.51785,1725716,5.8,885610
326.536,5023140,20.4,743714
326.54004,1615271,5.3,934654
326.55417,3269556,12.6,873329
326.55839,1416631,4.4,1003196
