mz,Intensity,s_n,res
262.33414,2965539,13.8,1248583
262.33442,1894307,8.1,1720118
262.33472,2375907,10.7,1023888
262.33612,1481413,5.9,962187
262.33681,2352581,10.5,649834
262.33769,1516166,6.1,981959
262.33804,1411815,5.5,1314646
262.33908,2990184,13.9,952697
262.33974,2356600,10.6,444901
262.34041,2191017,9.7,615028
262.341,2764970,12.7,1036730
262.34192,1368042,5.3,1354184
262.34232,1609835,6.6,1240960
262.34281,1533739,6.2,717122
262.34393,2288428,10.2,1256349
262.34489,2260333,10.1,989931
262.3452,1651246,6.8,1253192
262.34631,3873199,18.6,989091
262.34678,2718991,12.5,501232
262.34806,2735665,12.6,1186778
262.34852,1572913,6.4,1361696
262.34881,2561329,11.7,1256524
262.34931,2033714,8.8,1302942
262.3496,2473906,11.2,1187651
262.40731,1165883,4.2,754183
262.4219,1184025,4.3,1099492
262.54909,1225367,4.5,1093746
262.56833,1151162,4.2,760628
262.65805,1368707,5.3,1142979
262.80905,1135448,4.1,992654
262.82013,1263299,4.7,962407
262.82741,1221482,4.5,935582
262.89827,1324336,5.1,878391
262.97056,1344279,5.2,1383305
263.01225,1391040,5.4,1187629
263.01945,6172232,30.9,1393196
263.01974,11651656,60,935429
263.03222,1124020,4,1045740
263.03795,1844634,7.8,1116337
263.04089,1279805,4.8,824664
263.04546,1435041,5.7,809270
263.05583,4775531,23.4,1346956
263.05613,9847148,50.4,916807
263.09222,2941839,13.7,1126467
263.09254,6288016,31.5,1081592
263.12858,1549427,6.3,1240750
263.12892,2790196,12.9,977448
263.2879,1197040,4.4,790524
263.30373,1144064,4.1,1057214
263.30822,1177764,4.3,1128020
263.35952,1146487,4.1,1108386
263.36726,1473087,5.9,1105325
263.42461,1373239,5.3,1150024
263.43037,1129293,4,727904
263.43242,1403535,5.5,815466
263.45358,1167732,4.2,1196447
263.54632,1318544,5,724563
263.57635,1125261,4,1053365
263.63891,1224043,4.5,1110971
263.65252,1142200,4.1,965094
263.82733,1390053,5.4,821276
263.84085,1370610,5.3,994348
263.905,1182866,4.3,1133036
263.90905,1275702,4.8,1219739
263.99885,1232302,4.5,1003883
264.01696,1303648,4.9,1238457
264.02312,1426630,5.6,892001
264.02761,1867659,7.9,896879
264.04584,1288637,4.8,956216
264.04969,1211808,4.4,1194124
264.05112,1202306,4.4,1475833
264.05148,1895362,8.1,1127390
264.05942,1207114,4.4,1650450
264.06757,1182162,4.3,795137
264.0773,1206716,4.4,565579
264.11509,1164609,4.2,1241739
264.25503,1132587,4,1027431
264.28409,1368232,5.3,1020116
264.29527,1390035,5.4,816883
264.30906,1160672,4.2,1030384
264.46476,1240346,4.6,979916
264.4936,1165398,4.2,858152
264.51833,1130799,4,1121981
264.55445,1143474,4.1,1056950
264.57867,1201450,4.4,970911
264.58272,1379182,5.3,813746
264.59546,1216251,4.5,885268
264.61293,1201996,4.4,996249
264.70962,1134059,4,1071520
264.75044,1150099,4.1,699289
264.77638,1194029,4.3,850651
264.79665,1185153,4.3,1028745
264.80024,1304804,4.9,1082137
264.80122,1146725,4.1,937244
264.86135,1229889,4.5,1039496
264.90283,1270025,4.7,977184
264.92646,1199617,4.4,902026
264.93781,1278220,4.8,863053
264.93927,1330029,5.1,1304824
264.94204,1260880,4.7,1224335
264.95274,1176091,4.2,821683
264.99868,1844328,7.8,1339656
264.999,2490472,11.2,709290
265.00231,1248075,4.6,1286658
265.00663,1276464,4.8,858684
265.03507,5180684,25.4,1326098
265.03538,10582028,54,843745
265.03756,1283886,4.8,1019242
265.07146,5041456,24.7,1487725
265.07175,8678704,43.9,912988
265.10785,3442259,16.2,1411194
265.10815,5168596,25.4,885913
265.11361,1235289,4.6,992818
265.1446,1937335,8.3,1039939
265.14762,3173755,14.8,1377696
265.14792,4558331,22.1,897567
265.2267,1282280,4.8,757708
265.26483,1335566,5.1,1075003
265.29923,1257360,4.7,1332130
265.39149,1239146,4.6,1022670
265.44398,1145502,4.1,1107378
265.47304,1140571,4.1,1015321
265.57555,1248911,4.6,761100
265.59133,1394335,5.4,659600
265.62939,1175572,4.2,1136660
265.6454,1137476,4,867409
265.74521,1161574,4.2,847953
265.8044,1169760,4.2,1039625
265.83006,1176154,4.2,996667
265.83534,1204623,4.4,869243
265.89913,1236445,4.6,1157102
265.98824,1156885,4.1,556884
266.02503,1561945,6.3,1159398
266.03029,1136798,4,1512467
266.03061,2756574,12.6,1064329
266.03432,1174818,4.2,734325
266.03873,1720006,7.1,987656
266.04324,1394091,5.4,1170168
266.06703,1215746,4.4,1323925
266.07514,2022218,8.7,1005044
266.10554,1186280,4.3,978869
266.14936,1475315,5.8,827006
266.15128,1445717,5.7,1159099
266.15815,1165276,4.2,1103775
266.19101,1211004,4.4,773324
266.22024,1169816,4.2,1145711
266.28313,1140342,4,1318518
266.29812,1257189,4.7,907582
266.37763,1150099,4.1,995538
266.46421,1202216,4.4,1027218
266.47607,1158163,4.1,1179906
266.48419,1141723,4,760477
266.55974,1221381,4.5,918107
266.57259,1202738,4.4,1141193
266.63583,1336880,5.1,1027801
266.7599,1288137,4.8,890403
266.90571,1333624,5,1046864
266.96651,1268979,4.7,1157924
267.01433,2878114,13.2,1556461
267.01466,7304098,36.4,827993
267.02959,1360849,5.2,1025239
267.05072,4284357,20.6,1406216
267.05104,10095558,51.1,882739
267.0663,1235444,4.5,916302
267.0837,1150181,4.1,909172
267.0871,3161321,14.6,1455120
267.08743,9734633,49.2,920642
267.08802,1221610,4.4,1689012
267.12351,2167948,9.4,1562772
267.12381,5218317,25.5,1055372
267.1602,2155376,9.4,1038041
267.16249,1168530,4.2,1049479
267.18619,1344298,5.1,890956
267.19038,1191310,4.3,987297
267.21373,1220292,4.4,682482
267.21767,1166808,4.2,772006
267.24715,1204901,4.4,1042345
267.40562,1307840,4.9,776861
267.63784,1313890,4.9,1031129
267.71118,1209961,4.4,965257
267.72944,1136787,4,612439
267.76235,1154683,4.1,1009998
267.7998,1172991,4.2,955047
267.83059,1312445,4.9,1053824
267.91307,1247182,4.6,804361
268.04202,1208699,4.4,823732
268.04631,1819791,7.6,791519
268.08276,1139506,4,744405
268.08753,1187223,4.3,1082632
268.09081,1919994,8.1,978317
268.16227,1320352,5,773839
268.19642,1171457,4.2,1175783
268.21478,1141282,4,583911
268.22375,1318907,5,1021535
268.36448,1144516,4,1001413
268.37532,1139406,4,852182
268.40206,1141000,4,822452
268.40676,1209037,4.4,990198
268.41235,1152786,4.1,1207759
268.41859,1170936,4.2,1219996
268.42781,1166881,4.2,937474
268.44938,1209910,4.4,1183227
268.70601,1144750,4,1014457
268.75752,1210368,4.4,1465163
268.78234,1207608,4.4,980337
268.85344,1177373,4.2,1175684
268.98037,1158215,4.1,670528
269.01972,1926205,8.1,1244078
269.02009,1479613,5.8,956338
269.02997,2587719,11.6,1485545
269.03028,5161543,25.2,818864
269.03544,1203116,4.3,1059873
269.03768,1182734,4.2,1295551
269.04555,2661206,12,988086
269.06636,6976362,34.7,1396395
269.06667,13565290,69.3,951198
269.10275,5625741,27.6,1343692
269.10306,9937293,50.3,998552
269.10556,1161616,4.1,827048
269.11508,1293497,4.8,815989
269.13821,1238895,4.5,1400462
269.13914,2769968,12.6,1447008
269.13948,6004401,29.6,964457
269.14228,1157267,4.1,1223177
269.17588,1665491,6.8,899439
269.3606,1216165,4.4,1054757
269.38341,1244315,4.5,1035983
269.42394,1240578,4.5,979420
269.44678,1341240,5,767113
269.57482,1217107,4.4,894049
269.59641,1229336,4.5,655888
269.6315,1162665,4.1,755758
269.63308,1259915,4.6,1187253
269.68067,1215705,4.4,1070324
269.78439,1261788,4.6,1076764
269.85232,1342013,5,751938
269.86462,1151113,4,954330
269.89262,1179300,4.2,1035891
269.90278,1199053,4.3,1253995
269.91395,1165656,4.1,878621
269.96585,1252298,4.6,1232560
270.00938,1353523,5.1,1189169
270.02223,1397856,5.3,967912
270.02763,1813701,7.5,1145921
270.05154,1158652,4.1,806428
270.06095,1332037,5,951894
270.06666,1254954,4.6,1089094
270.07011,1619533,6.5,679814
270.10644,1928272,8.1,1014796
270.13281,1182633,4.2,1197522
270.18142,1259352,4.6,1190091
270.20965,1195987,4.3,788732
270.25813,1174625,4.2,936164
270.26948,1210476,4.3,805927
270.32502,1203745,4.3,906686
270.52589,1301216,4.8,1077293
270.53834,1154220,4.1,1342665
270.7218,1307930,4.9,959133
270.77135,1370313,5.2,1205216
270.85308,1221591,4.4,1221484
270.90993,1183197,4.2,783074
270.9128,1170191,4.1,1046274
270.92436,1248538,4.5,979285
270.9351,1253828,4.6,1094891
271.00968,1722603,7,1067302
271.01734,1485970,5.8,739368
271.01972,1199828,4.3,949994
271.0248,3002041,13.7,780658
271.03545,1311011,4.9,971945
271.0456,1898573,7.9,1150994
271.04594,4340813,20.7,764506
271.05352,1530900,6,1191371
271.05544,1145270,4,1169339
271.0565,1299447,4.8,1028675
271.06122,4320348,20.6,769069
271.08198,2758895,12.4,1136288
271.08233,6112496,30,804304
271.09756,1508734,5.9,1009071
271.1184,3327250,15.4,1289840
271.11875,7055890,34.9,793450
271.12995,1258397,4.6,851339
271.15478,3019572,13.8,1519798
271.15511,6405173,31.5,766269
271.15613,1201205,4.3,1454050
271.16042,1251962,4.6,975654
271.1912,1577175,6.3,1485989
271.1915,2417879,10.7,853682
271.22786,1491833,5.8,975183
271.32521,1239509,4.5,975900
271.35331,1161008,4.1,898360
271.40656,1220546,4.4,822662
271.4441,1359845,5.1,998288
271.45018,1161963,4.1,1186772
271.48458,1162571,4.1,1068591
271.499,1181721,4.2,951044
271.54883,1173480,4.1,823399
271.64164,1381951,5.2,873012
271.69196,1283262,4.7,837547
271.69381,1275056,4.7,846697
271.85847,1309515,4.9,861349
271.8612,1163469,4.1,1190405
271.92161,1269670,4.7,841284
271.94326,1258522,4.6,1091128
272.02526,1187111,4.2,1394187
272.03266,1886254,7.9,1067751
272.04591,1185594,4.2,1075430
272.05656,1696068,6.9,1255468
272.08957,1334883,5,858017
272.09339,1278311,4.7,1038352
272.12206,1387457,5.3,1256815
272.1421,1153812,4,1135339
272.15843,1666851,6.7,1043646
272.19475,1190629,4.2,1075642
272.22489,1248385,4.5,858376
272.25207,1157115,4,908341
272.35719,1163421,4.1,1054956
272.36718,1305766,4.8,1012272
272.60538,1163396,4.1,1213072
272.62329,1214004,4.3,1002768
272.85749,1241517,4.5,1114445
272.89407,1227247,4.4,1041036
273.00373,1792693,7.3,1160405
273.00415,3047925,13.9,804770
273.03979,1255894,4.5,1321344
273.04014,4386583,20.8,1440375
273.04048,10329111,51.7,846698
273.04203,1176344,4.1,1138837
273.06124,1576042,6.2,1201910
273.06159,3008938,13.7,943031
273.07655,1268408,4.6,1826394
273.07688,3907384,18.3,984900
273.08023,2741435,12.3,941863
273.09765,2792139,12.5,1199266
273.09799,5446732,26.3,1028036
273.11321,1491098,5.8,1182844
273.11379,1176602,4.1,1153683
273.12458,1165828,4.1,1003131
273.13376,1395437,5.3,1789046
273.13404,4242541,20.1,1517323
273.13436,10301037,51.5,872003
273.17041,3514511,16.3,1431278
273.17074,8801423,43.7,973806
273.17327,1260593,4.6,926203
273.17424,1319058,4.9,651777
273.20711,2506928,11,1160231
273.31114,1175472,4.1,1026708
273.42129,1163829,4.1,1192118
273.4279,1159483,4,1087418
273.44967,1163631,4.1,856901
273.49594,1199866,4.3,1308020
273.65143,1368648,5.1,866071
273.66147,1187378,4.2,744234
273.73711,1317847,4.9,661021
273.85185,1230400,4.4,967670
273.93208,1284137,4.7,854689
273.96722,1355305,5.1,987318
273.9937,1165681,4.1,750468
274.01195,1231954,4.4,1253419
274.0225,1650491,6.6,877670
274.03008,1535522,6,1262998
274.0357,2220071,9.5,899008
274.04387,1796271,7.3,882005
274.04784,1515122,5.9,998592
274.06655,1262499,4.6,859826
274.07622,1250796,4.5,828563
274.12115,1443573,5.5,1013927
274.1378,1375396,5.2,970971
274.17283,1305220,4.8,743061
274.24417,1210789,4.3,741940
274.26204,1203381,4.3,903498
274.29595,1336084,5,1128218
274.36933,1197622,4.2,789180
274.39513,1319565,4.9,998292
274.3964,1481519,5.7,865691
274.40762,1304377,4.8,880635
274.58711,1330171,4.9,845673
274.6094,1187567,4.2,1404680
274.6447,1181455,4.2,853709
274.66215,1172399,4.1,550904
274.72604,1429208,5.4,1030046
274.7823,1163947,4.1,1054717
274.79545,1323287,4.9,1160057
274.81219,1204582,4.3,898117
274.8132,1233639,4.4,1343359
274.82449,1401313,5.3,459575
274.96611,1175696,4.1,702909
274.97827,1185627,4.2,954586
275.0017,1278544,4.7,1220284
275.01938,2961696,13.4,1486999
275.01973,8444960,41.9,733234
275.03799,1236912,4.4,1204900
275.04084,1484147,5.7,1055309
275.05577,4304960,20.4,1244801
275.05611,8751424,43.5,897549
275.05865,1198787,4.2,862010
275.06694,1176106,4.1,914256
275.08505,1175322,4.1,1096906
275.09217,2842209,12.8,1237552
275.0925,3842145,18,1022106
275.11331,1731572,7,1572195
275.11363,4717172,22.4,904993
275.12905,1239330,4.4,898315
275.15002,2818197,12.6,962802
275.25407,1566674,6.1,766038
275.26434,1340475,4.9,972083
275.42824,1330477,4.9,814479
275.51735,1289532,4.7,952465
275.57923,1216403,4.3,1009085
275.64558,1243822,4.4,856473
275.66844,1445026,5.5,806122
275.70503,1233410,4.4,1084159
275.74626,1242311,4.4,1032553
275.83841,1185496,4.1,621364
275.92861,1164808,4,825279
276.01494,1308052,4.8,1458011
276.02752,2206111,9.4,1216838
276.04576,1563695,6.1,1061432
276.05137,1559092,6.1,790725
276.05942,1459643,5.6,1200436
276.0903,1190038,4.2,968415
276.09588,1370971,5.1,1129015
276.11704,1360942,5,715763
276.27102,1282549,4.6,980637
276.28409,1427456,5.4,994908
276.29047,1267782,4.6,864582
276.39281,1234591,4.4,1028699
276.4097,1208174,4.3,1089625
276.54348,1188803,4.2,1062189
276.69676,1365576,5.1,712350
276.78668,1232406,4.4,952570
276.79546,1226270,4.3,819880
276.80224,1268356,4.6,858299
276.8374,1327650,4.9,894472
276.96551,1209681,4.3,825229
276.99869,1943278,8,1143073
276.99911,4197614,19.7,770864
277.0079,1209750,4.3,935825
277.01721,1667070,6.6,817384
277.02074,1380289,5.1,978417
277.03505,6643725,32.3,1385865
277.03539,18982414,96,809716
277.04599,1585111,6.2,899660
277.05658,1251808,4.5,920085
277.06342,1183142,4.1,1112773
277.06643,1177352,4.1,915282
277.07143,4489261,21.2,1505879
277.07177,11901997,59.5,825184
277.08307,1388215,5.2,990365
277.08496,1628664,6.4,705654
277.10783,2898252,13,1544127
277.10818,7550028,37,919640
277.11116,2203343,9.4,1261229
277.11152,5904975,28.5,764904
277.11824,1228277,4.4,870113
277.14364,1465291,5.6,770559
277.14456,1886508,7.8,882575
277.15466,1236276,4.4,710294
277.36026,1283621,4.6,1282945
277.50725,1160899,4,933931
277.61665,1180928,4.1,1029580
277.64783,1413403,5.3,801510
277.66137,1313318,4.8,1045619
277.67575,1171026,4.1,986630
277.70582,1342636,4.9,967400
277.73937,1166472,4,728033
277.76781,1268865,4.6,921222
277.99321,1194752,4.2,1107786
278.00228,1220999,4.3,1162837
278.00707,1261003,4.5,1259322
278.013,1289360,4.7,1031762
278.01455,1300434,4.7,932567
278.02507,2636891,11.6,939442
278.03074,2409375,10.5,803679
278.03874,1803366,7.3,894708
278.04343,1754730,7.1,964380
278.06703,2296830,9.9,756964
278.07515,1323461,4.8,601257
278.09257,1230068,4.4,918204
278.10746,1263008,4.5,1043785
278.11156,1206372,4.2,732969
278.19122,1252999,4.5,963401
278.21556,1352795,5,611358
278.34664,1173737,4,1074055
278.49571,1190374,4.1,809954
278.54241,1374989,5.1,1212976
278.68985,1245576,4.4,1117914
278.71199,1200442,4.2,890089
278.83803,1196771,4.2,879155
278.84087,1182917,4.1,978532
278.97829,1265271,4.5,1337872
279.00423,1862029,7.6,1159933
279.00704,1399247,5.2,1008771
279.00793,1225616,4.3,1019552
279.01399,1430165,5.4,2172537
279.01429,5521045,26.3,1532567
279.01468,17553046,88.1,688165
279.03281,1982244,8.2,1053208
279.04737,1225392,4.3,1006052
279.05067,8027315,39.2,1346134
279.05102,18012340,90.4,821829
279.05224,1265076,4.5,1506165
279.05952,1211130,4.2,449615
279.07451,1239111,4.4,910223
279.08706,4417233,20.7,1289657
279.08741,10592465,52.4,801142
279.09876,1332059,4.9,1088823
279.10045,1831516,7.4,1272307
279.1027,1179678,4.1,834169
279.11135,1178917,4.1,1125628
279.12341,2240239,9.5,1297169
279.1238,6855919,33.2,743046
279.16022,1956045,8.1,784361
279.23084,1190375,4.1,1045364
279.33162,1183834,4.1,1114610
279.38018,1193026,4.1,838538
279.39106,1379786,5.1,943944
279.45009,1173627,4,875058
279.4581,1428353,5.3,984342
279.53631,1234337,4.3,793944
279.53917,1256451,4.5,831514
279.69157,1243711,4.4,1209558
279.72121,1168695,4,929822
279.76525,1355771,5,987644
279.83758,1222326,4.3,922149
279.90369,1275467,4.6,936796
279.93025,1278464,4.6,731437
280.00425,1264252,4.5,1322797
280.00988,1410305,5.3,964308
280.018,2288839,9.8,1065511
280.02248,1872779,7.6,890505
280.04084,1173082,4,1233877
280.0459,1717086,6.8,1149526
280.04628,2719710,12,843420
280.05433,2714724,11.9,879963
280.07502,1467061,5.5,899679
280.08267,1324667,4.8,1013755
280.0908,1693698,6.7,972616
280.12718,1351711,4.9,1367387
280.15973,1321529,4.8,1085650
280.19886,1291672,4.6,1067578
280.21224,1342179,4.9,748298
280.45515,1280901,4.6,858014
280.52624,1247741,4.4,711161
280.5575,1389110,5.1,959743
280.77467,1197090,4.2,1006059
280.78632,1195051,4.1,786341
280.83283,1187248,4.1,788597
280.83396,1271889,4.5,969626
280.90962,1169580,4,671656
280.93421,1234079,4.3,870778
280.99387,1745358,7,1126064
281.00913,1446810,5.4,1155591
281.01978,2126306,8.9,933290
281.02995,6537962,31.6,1294753
281.03029,17533674,88,860099
281.03812,1185745,4.1,773920
281.04554,1597366,6.2,1067781
281.04818,1344633,4.9,1132207
281.04863,1551225,6,1034138
281.06198,1266179,4.5,1068225
281.06632,5639943,26.9,1326146
281.06668,15200519,76,799595
281.10271,4625187,21.7,1116236
281.10307,12340515,61.3,905163
281.1391,2632256,11.5,1240454
281.13949,7865920,38.4,897411
281.17598,1685148,6.7,678033
281.2486,1704981,6.7,1175487
281.29265,1244887,4.4,789885
281.30381,1298880,4.6,1135066
281.50172,1176953,4,965075
281.62765,1222938,4.3,1001111
281.66283,1237685,4.3,893930
281.67536,1191326,4.1,604692
281.8871,1176384,4,1227537
281.98874,1364430,5,1051722
282.00946,1271646,4.5,879478
282.02006,1393382,5.1,922592
282.02554,1840874,7.4,1140838
282.02761,1792171,7.1,829272
282.03363,1870128,7.5,660181
282.03814,2008051,8.2,1081566
282.04082,1683445,6.6,840653
282.04578,1481017,5.6,1017798
282.06158,1590917,6.1,1346655
282.06195,1806533,7.2,875766
282.07,1881612,7.6,893306
282.09835,1664033,6.5,824312
282.10603,1320231,4.7,1511673
282.10639,2228391,9.4,1046935
282.1428,1954435,8,957071
282.15948,1252463,4.4,865997
282.17725,1254525,4.4,848837
282.26161,1291484,4.6,857560
282.40416,1297672,4.6,1082876
282.49723,1325453,4.8,1109862
282.5358,1305354,4.7,870301
282.57607,1262792,4.5,896807
282.88083,1249194,4.4,838213
282.95074,1249118,4.4,1240282
283.00955,2740681,12,740350
283.01738,1407695,5.2,911424
283.02451,2304596,9.8,1244786
283.0249,3114197,13.9,859310
283.0354,1419036,5.2,990222
283.04558,3965668,18.2,1310785
283.04595,10277092,50.4,710603
283.05358,1200490,4.1,1067405
283.06119,3046383,13.5,1038519
283.06415,1296497,4.6,1244504
283.08141,1210238,4.2,1501869
283.08199,4816127,22.5,1399503
283.08235,12731647,62.9,811132
283.09763,1819658,7.3,1254379
283.11043,1427987,5.3,1310498
283.11838,5105433,24,1325237
283.11873,12954905,64,928384
283.15476,1870900,7.5,1679134
283.1551,5814836,27.6,922757
283.15622,1182549,4,804808
283.1915,1858127,7.5,945126
283.26391,2100612,8.7,1453425
283.26426,5316228,25.1,752616
283.33619,1222264,4.2,838217
283.41442,1393201,5.1,891654
283.54343,1233294,4.3,1230053
283.58363,1207531,4.2,853322
283.60668,1324092,4.8,1177456
283.63005,1306317,4.7,1255056
283.68385,1192148,4.1,889558
283.76135,1405003,5.2,892085
283.77099,1191474,4.1,1056241
284.0069,1543707,5.9,896572
284.0145,1713056,6.7,1118670
284.02007,1212772,4.2,1288781
284.02519,1615480,6.2,575283
284.0327,1403885,5.2,1082521
284.04123,1582579,6.1,888248
284.04214,1209268,4.2,1135249
284.04327,1563637,6,1003958
284.04935,1700793,6.7,1217639
284.05391,1598012,6.2,1035371
284.07757,1942093,7.9,1069411
284.08533,1561491,6,1079861
284.08571,1679315,6.6,866158
284.09289,1490456,5.6,1047390
284.12206,1815853,7.3,764386
284.15849,1552391,5.9,1111568
284.63491,1275990,4.5,965332
284.67663,1368819,4.9,629279
284.98888,1568779,6,872044
285.00372,1189589,4,1410906
285.00408,2848086,12.4,913966
285.01473,1582173,6,694910
285.02229,1555170,5.9,1181532
285.02481,1224676,4.2,1599563
285.02519,3419364,15.3,688399
285.03278,1943401,7.8,1071718
285.04009,4842607,22.5,1291333
285.04049,14829679,73,735815
285.05108,1456182,5.4,734790
285.0517,1244470,4.3,772311
285.06124,3719805,16.8,1378633
285.06163,9509245,46.1,752603
285.07652,1493511,5.6,1748965
285.07686,3873032,17.6,910063
285.09762,4916374,22.9,1340375
285.098,13907606,68.3,709229
285.11329,1519777,5.7,781853
285.13399,3711407,16.8,1335244
285.13437,10341551,50.3,837624
285.17038,4297928,19.7,1363413
285.17076,12725960,62.3,847729
285.20677,2473441,10.5,1498094
285.20715,7442401,35.6,843355
285.23412,1183060,4,773444
285.29734,1188255,4,1149693
285.33097,1450038,5.4,773008
285.37611,1277204,4.5,989691
285.44431,1190915,4,657555
285.45496,1220554,4.2,840151
285.58242,1226113,4.2,835247
285.63778,1350406,4.8,1047618
285.71162,1443256,5.3,1235421
285.72679,1292034,4.6,871087
285.79572,1425136,5.2,1019503
285.97634,1211977,4.1,880170
286.00441,1323132,4.7,1242962
286.01209,1967361,8,957378
286.01598,1273828,4.5,724065
286.02241,2022664,8.2,902781
286.03583,1326225,4.7,1259386
286.04064,1708692,6.7,865892
286.04205,1251957,4.3,742458
286.0438,1750358,6.9,688868
286.05711,1219999,4.2,1319147
286.06498,1518437,5.7,1060141
286.10135,2230333,9.3,1086553
286.13769,1487957,5.5,818951
286.15475,1191392,4,1058895
286.17412,1709485,6.7,1004729
286.2104,1561605,5.9,1066099
286.23585,1290966,4.5,880363
286.32398,1292304,4.6,1022286
286.34725,1285792,4.5,937394
286.35931,1250024,4.3,1026347
286.47479,1368244,4.9,991443
286.51742,1298192,4.6,1204964
286.61174,1200270,4.1,994043
286.61512,1639632,6.3,1041598
286.64201,1352193,4.9,754077
286.6635,1230896,4.2,1057220
286.88691,1544897,5.8,1147201
287.00175,1190027,4,1341634
287.01209,1683218,6.5,685259
287.01934,2427799,10.3,1478044
287.01975,7031319,33.6,604794
287.03041,1702558,6.6,750596
287.04089,3305637,14.7,762458
287.04837,1666186,6.4,629076
287.05575,3456942,15.5,1409836
287.05611,8093359,38.9,704127
287.07436,1233562,4.3,897747
287.07687,1515708,5.7,1503739
287.07725,5051580,23.6,879454
287.09213,1259590,4.4,1070174
287.09248,3428294,15.3,790506
287.11324,2930131,12.8,1500044
287.11362,10145236,49.3,722336
287.12955,1222494,4.2,1320639
287.13958,1244708,4.3,845604
287.14964,2643691,11.4,1087016
287.15001,9255403,44.8,718589
287.1795,1218110,4.2,1121040
287.18603,6130178,29,1230916
287.18638,17639426,87.2,747299
287.19011,1261797,4.4,856429
287.22243,5379098,25.2,1294521
287.22279,11820570,57.8,742561
287.35521,1229903,4.2,831852
287.54833,1254730,4.3,876484
287.57123,1202744,4.1,836182
287.60589,1254990,4.3,1013979
287.64907,1231642,4.2,656176
287.70758,1211279,4.1,973261
287.74264,1201381,4.1,1111740
287.74517,1204839,4.1,1009271
287.75096,1324714,4.7,685544
287.81473,1198706,4,957263
287.87,1205109,4.1,1147691
287.87933,1213243,4.1,1033116
287.93325,1317981,4.6,979445
287.99819,1221062,4.2,1020848
288.00124,1261960,4.4,701053
288.00934,1969421,7.9,947284
288.01443,1192912,4,1153634
288.01999,2146323,8.8,1059523
288.02305,1294805,4.5,1196230
288.02777,1752536,6.8,884861
288.03809,1710751,6.6,1313516
288.0425,1263714,4.4,656193
288.051,1505959,5.6,1341115
288.05139,3699495,16.6,979215
288.05944,1757100,6.8,1280216
288.07887,1210296,4.1,1111344
288.08777,1422782,5.2,1210501
288.11623,1310800,4.6,960378
288.11703,1661264,6.4,978747
288.11771,1398737,5,1154595
288.15337,2062695,8.4,992679
288.18936,1209213,4.1,1638246
288.18975,3374461,15,880871
288.2117,1226219,4.2,778513
288.22613,2241428,9.3,799109
288.35882,1197606,4,1070265
288.45749,1301796,4.6,861548
288.50539,1301889,4.6,1147145
288.71561,1247938,4.3,1142807
288.78042,1487274,5.5,938461
288.95214,1294611,4.5,861770
288.999,2601775,11.1,564038
289.01731,1896122,7.5,637999
289.02781,1659713,6.4,940322
289.03501,5165189,23.9,1325754
289.03539,14589573,71.2,728439
289.04808,1229389,4.2,1177662
289.05659,2066578,8.4,910710
289.0714,3337883,14.8,1342661
289.07178,9511067,45.7,841578
289.07511,1644317,6.3,1306180
289.07615,1266910,4.4,1003693
289.08301,1493922,5.5,1048593
289.09287,2302248,9.6,822008
289.1041,2382639,10,802330
289.10784,1912497,7.6,1617227
289.10821,4533938,20.8,892895
289.12927,6105278,28.6,800515
289.14457,1946823,7.8,1009476
289.16531,1967828,7.9,1485626
289.16567,6379988,30,899362
289.20212,1412458,5.1,1301756
289.32409,1215860,4.1,973718
289.50753,1204738,4.1,853778
289.56645,1265093,4.4,830030
289.59527,1195926,4,1017703
289.60307,1242651,4.3,1070321
289.69637,1227858,4.2,1008663
289.9939,1474754,5.4,927065
289.9954,1212483,4.1,861608
290.00687,1521226,5.7,669940
290.01833,1288849,4.5,1019873
290.02498,2140117,8.8,851120
290.03022,1687896,6.5,1345798
290.03062,2620248,11.2,817236
290.03553,1235739,4.2,1145102
290.03874,2382941,10,1167608
290.04321,1875679,7.4,1210289
290.05355,1227557,4.2,1102988
290.06146,1253866,4.3,1356505
290.06706,2392941,10,799764
290.07203,1576176,5.9,847917
290.07516,1541298,5.8,834791
290.11151,1243655,4.3,1058326
290.16183,1266533,4.4,1074623
290.16898,1414377,5.1,948425
290.23302,1195215,4,864805
290.41339,1446072,5.3,1169412
290.61679,1297198,4.5,1000699
290.7076,1223330,4.2,1017597
290.90717,1402517,5,841510
291.01426,4027666,18.1,1137216
291.01465,12998418,62.7,702615
291.03304,2346781,9.7,771114
291.05065,5829927,27.1,1236984
291.05105,17996072,87.6,728066
291.06369,1290478,4.5,1050488
291.08318,1223993,4.1,687390
291.08704,4225852,19.1,1243379
291.08744,10549564,50.5,709335
291.09859,1411906,5.1,847822
291.10857,2065096,8.3,1009955
291.11169,1896522,7.5,916225
291.12345,2053200,8.3,1620074
291.12381,5561681,25.7,787444
291.14492,1730525,6.6,1112369
291.16018,1826789,7.1,1131745
291.39751,1238700,4.2,606393
291.53079,1286647,4.4,1175561
291.54098,1361341,4.8,729572
291.55272,1226883,4.1,1087592
291.60511,1205441,4,850128
291.85351,1400555,5,859385
292.00988,1913410,7.6,772888
292.01807,1652295,6.3,787244
292.02209,1966665,7.8,1234740
292.02247,3289673,14.4,827930
292.03308,1393487,5,849025
292.04063,1435027,5.2,569367
292.04589,1708758,6.5,1359987
292.04628,3294807,14.4,884973
292.04755,1336471,4.7,951331
