mz,Intensity,s_n,res
347.03945,1506130,4.1,1159685
347.04062,7127892,26,665058
347.04266,2324567,7.3,822986
347.04479,3651674,12.5,594992
347.04779,12199262,45.8,672911
347.05117,3679842,12.6,513593
347.05589,5799785,20.9,687154
347.05696,1949802,5.8,804854
347.05853,1621612,4.5,815293
347.05917,1534957,4.2,818295
347.06172,7328113,26.8,731412
347.06299,1994738,6,629850
347.06439,4675444,16.5,749562
347.06738,1705592,4.9,689443
347.07301,5020032,17.8,710251
347.07699,9151877,33.9,682983
347.08282,3175309,10.6,718253
347.08415,2869647,9.4,774304
347.09833,1613858,4.5,839936
347.16281,2074874,6.3,780070
347.17097,3403781,11.5,658024
347.22844,1684435,4.8,795035
347.27649,1553812,4.3,749767
347.50487,2761931,9,634591
347.5088,2635984,8.5,777060
347.51037,1715666,4.9,597449
347.5124,3661269,12.5,689707
347.51448,1854936,5.5,865143
347.51638,2379227,7.5,810779
347.51864,2892510,9.5,635516
347.52293,5716452,20.5,654045
347.52698,2365929,7.4,757536
347.52829,2437483,7.7,517173
347.53059,8041454,29.6,669565
347.53473,2252404,7,620356
347.53611,2463734,7.8,891435
347.53686,2917878,9.6,747424
347.53823,2507896,8,559785
347.54115,2536572,8.1,610299
347.5425,1692798,4.8,775585
347.54686,1948676,5.8,682940
347.54878,3167751,10.6,876995
347.55287,1677580,4.8,862162
347.5543,1510798,4.1,908257
347.56678,1818527,5.3,677093
347.69029,2019016,6.1,883033
347.80594,1529382,4.2,507985
347.99681,3072363,10.2,729015
348.00242,1725042,4.9,882854
348.0044,3877493,13.3,634397
348.00626,1890168,5.6,745068
348.01008,2183933,6.7,700682
348.01493,7648644,28.1,487127
348.01632,1806469,5.3,679129
348.0206,11315851,42.4,582300
348.02259,5326478,19,586911
348.02633,1882387,5.6,701694
348.02815,2793366,9.1,805483
348.029,2027927,6.1,823296
348.03034,1944344,5.8,553476
348.03177,9589402,35.6,652978
348.03318,5110685,18.2,575115
348.0344,3266718,11,583704
348.0358,3515552,11.9,693270
348.03855,2509092,8,458576
348.03993,4139942,14.4,463057
348.0408,5183399,18.4,445190
348.04297,3382698,11.4,562920
348.04441,2547628,8.2,692728
348.04641,3435182,11.6,656523
348.04844,7829681,28.8,671573
348.05121,3057141,10.1,373473
348.05412,1764921,5.1,785569
348.05699,9256637,34.3,573757
348.05966,2312641,7.2,566321
348.06641,1887306,5.6,753546
348.06823,6744269,24.5,672908
348.06949,1544526,4.2,893972
348.07221,5079762,18,605059
348.07942,2125532,6.5,912349
348.0848,1792483,5.2,687833
348.09336,3278575,11,803662
348.12579,2247835,7,710158
348.16203,3154509,10.5,731626
348.19851,5006207,17.7,607469
348.36559,1768804,5.1,511606
348.50198,2160928,6.6,726118
348.50826,2236072,6.9,440385
348.5126,4627758,16.3,668761
348.51393,1894320,5.6,691537
348.51665,4137268,14.4,709070
348.51826,1705782,4.9,654935
348.52028,8538425,31.5,717609
348.52223,2785340,9.1,759022
348.52429,1898686,5.6,499700
348.52653,4395842,15.4,623825
348.53072,2654279,8.6,660428
348.53221,1634121,4.6,776633
348.53628,2087247,6.4,621835
348.5384,6527314,23.7,621778
348.54408,2400602,7.6,840992
348.54818,2016863,6.1,758243
348.54896,1822688,5.3,784426
348.55646,1826219,5.3,428862
348.68155,1571767,4.3,465843
348.71079,1541311,4.2,659760
349.00461,7796693,28.6,615475
349.01021,2417628,7.6,872705
349.01228,5659103,20.3,706475
349.01412,2044642,6.2,537739
349.01584,5120484,18.2,605788
349.01786,3921383,13.5,636105
349.01993,4099562,14.2,722849
349.02186,2574572,8.3,606803
349.02277,6049262,21.8,638540
349.02401,3834095,13.2,395627
349.02542,2864369,9.4,811086
349.02842,3821301,13.1,564811
349.03042,9055224,33.5,656115
349.03155,2103546,6.4,530876
349.03422,1605629,4.5,843862
349.03605,6368256,23.1,637150
349.03803,2017539,6.1,1022067
349.03856,1490691,4,1316862
349.04098,16297991,61.8,659105
349.04191,1876744,5.5,635163
349.04366,4420107,15.5,667463
349.04575,2048013,6.2,639773
349.04696,1909135,5.7,789408
349.04866,3092497,10.3,701804
349.05163,1965589,5.9,1715172
349.05223,14235670,53.8,695332
349.05505,2203674,6.8,613108
349.05624,11175964,41.8,624489
349.06036,2358434,7.4,699917
349.06345,7265318,26.6,684228
349.06753,3504427,11.9,575411
349.07157,2735921,8.9,601042
349.07739,5159993,18.3,757455
349.08002,2389565,7.5,837325
349.08866,2321225,7.3,956260
349.09264,2974798,9.8,679169
349.09454,3907153,13.5,726512
349.11363,1911787,5.7,747494
349.20765,1528173,4.2,865008
349.37951,1596507,4.4,882841
349.50226,3319686,11.2,749768
349.50989,7103632,25.9,705981
349.51203,2104979,6.4,754226
349.51395,2511254,8,638216
349.51617,2583449,8.3,696886
349.51753,2368923,7.4,827685
349.52046,3579295,12.2,643397
349.52185,2774945,9,790870
349.52357,1712675,4.9,487822
349.52461,1817508,5.3,894722
349.52612,2132135,6.5,692265
349.52804,7622313,28,628643
349.53209,3511983,11.9,576657
349.53362,2898865,9.5,656489
349.53573,2630580,8.5,651374
349.53864,1982392,5.9,533746
349.54206,1808061,5.3,656449
349.54623,4213955,14.6,630402
349.55027,1941832,5.8,707573
349.552,1608010,4.5,618272
349.55396,3193549,10.7,655182
349.56437,1999708,6,656107
349.70712,1650082,4.6,671122
349.99423,1570226,4.3,707615
349.99574,1493940,4,942795
350.00009,1896634,5.6,458274
350.00184,4269116,14.9,667699
350.00735,2344772,7.3,762252
350.00954,2218567,6.9,628738
350.01244,5078347,18,615655
350.01378,2750797,8.9,709255
350.01794,2488147,7.9,767212
350.02006,7577942,27.8,648529
350.02151,2046296,6.2,742005
350.02378,1810651,5.3,822930
350.02572,7478622,27.4,751236
350.02769,7246176,26.5,694244
350.02976,4288355,14.9,569975
350.03058,3619172,12.3,408701
350.03185,3274470,11,328633
350.03627,21480812,82,645713
350.0383,5292655,18.9,485304
350.04389,3210871,10.7,677803
350.04585,3680122,12.6,546908
350.04748,13433212,50.6,690268
350.05151,8659329,32,691598
350.05558,3636359,12.4,555913
350.05871,2935179,9.7,706560
350.05968,1550221,4.2,587502
350.06277,2905489,9.5,574908
350.06409,7490451,27.4,682229
350.06678,1762583,5.1,581525
350.07265,4100511,14.2,709653
350.07533,2780835,9.1,636296
350.07855,1658279,4.7,671728
350.08386,2927791,9.6,867253
350.08783,3151540,10.5,739098
350.11495,1646426,4.6,826027
350.12472,1612775,4.5,900292
350.14141,5773823,20.7,722762
350.17776,7388722,27,715499
350.24269,3639436,12.4,711380
350.35862,1645486,4.6,828769
350.50355,2321145,7.3,718101
350.50576,2895612,9.5,782844
350.51006,2893314,9.5,712053
350.51527,1490953,4,747244
350.5177,7725581,28.4,638224
350.52179,2741266,8.9,428745
350.524,2431542,7.7,358177
350.52531,3264023,10.9,543433
350.5272,2074394,6.3,790695
350.52831,2100764,6.4,598364
350.52955,2001437,6,485156
350.53159,2308960,7.2,500210
350.53348,1547555,4.2,835880
350.53587,6869030,25,714680
350.53687,1520551,4.1,618913
350.5399,2037676,6.1,546767
350.54147,3811886,13.1,515560
350.54359,3776561,12.9,562480
350.54561,1804212,5.2,692779
350.5476,2068023,6.3,632520
350.54975,2527290,8.1,685788
350.55396,2071167,6.3,435021
350.5554,1583745,4.4,581831
350.55984,2210376,6.8,709157
350.56181,1924682,5.7,847247
350.57848,2930274,9.6,733957
350.66774,1694815,4.8,815997
350.67831,1848558,5.4,616805
350.68604,1658872,4.7,784881
350.85152,1594593,4.4,648573
350.97976,1620373,4.5,652746
350.98388,1981850,5.9,902104
350.99392,1649321,4.6,804846
350.99921,1784112,5.2,729188
351.00198,1915572,5.7,654044
351.0036,1649334,4.6,637359
351.00759,2149692,6.6,677369
351.00975,7321791,26.8,668709
351.01531,6052551,21.8,718491
351.01736,4144842,14.4,656235
351.01933,3067084,10.2,669392
351.02029,14616270,55.2,654826
351.02137,2242063,6.9,433473
351.02294,3764433,12.9,688254
351.0259,2742486,8.9,669406
351.02792,7752409,28.5,650029
351.02894,2609242,8.4,696254
351.03154,16866014,64,665320
351.03358,5396704,19.3,520150
351.03554,14679779,55.5,634549
351.03674,2117861,6.5,993124
351.03756,2502118,8,559341
351.03968,4586473,16.1,526304
351.04111,3477739,11.8,750147
351.04203,2059244,6.2,724301
351.04271,7749357,28.4,771885
351.04375,2128367,6.5,615264
351.04677,5471475,19.5,446452
351.04866,1909749,5.6,720567
351.05087,4537081,15.9,576680
351.05297,2142460,6.6,911697
351.05371,3904253,13.4,633678
351.05665,6303489,22.8,723143
351.05783,3054338,10.1,498852
351.05931,6471429,23.5,602606
351.0611,3581703,12.2,892922
351.06253,209228560,814.9,662475
351.06453,1879308,5.5,1285350
351.06659,1585935,4.4,1287066
351.06714,2578959,8.3,904731
351.06793,4451089,15.6,642916
351.07046,2080788,6.3,789183
351.07191,8051478,29,657669
351.0792,2394657,7.4,720864
351.08322,4240678,14.4,677442
351.0872,2393388,7.4,809064
351.0891,1612462,4.4,641630
351.09308,4326708,14.8,625847
351.09449,1975734,5.8,743839
351.10431,2669380,8.4,768772
351.10835,1931337,5.6,758349
351.1672,1600412,4.3,704660
351.17294,1651620,4.5,790046
351.18114,1964208,5.7,621122
351.33253,2216581,6.7,793430
351.39696,1763296,5,572616
351.49979,1680497,4.7,932188
351.50739,4880252,16.9,535289
351.51142,3047553,9.9,777933
351.51371,3400069,11.2,570971
351.51502,3594118,12,748291
351.51707,2671753,8.4,862828
351.51796,1980042,5.8,522621
351.51925,2047628,6.1,635954
351.52129,3313807,10.9,746438
351.52385,1609619,4.4,733308
351.52553,8963477,32.5,604786
351.52963,2921371,9.4,552051
351.53116,4173981,14.2,559687
351.53319,5338016,18.6,685911
351.53514,2162595,6.5,793658
351.53731,1839654,5.3,589369
351.53944,2273065,6.9,568876
351.54079,1751851,4.9,781533
351.54367,4219567,14.4,664452
351.54512,2357681,7.2,691293
351.54936,1920183,5.6,744841
351.55137,3818426,12.8,689091
351.55531,1983935,5.8,452823
351.55737,1650178,4.5,468684
351.56188,1855752,5.3,515243
351.56421,9834956,35.8,686567
351.56961,1990611,5.8,901629
351.68601,1701112,4.7,632306
351.99933,3905587,13.2,627247
352.00511,1965051,5.7,439836
352.00695,3391550,11.2,543517
352.00907,3225153,10.6,735967
352.00986,2566466,8,648623
352.01124,2216772,6.7,590915
352.01256,1811782,5.2,747135
352.01555,6909002,24.6,589620
352.01754,7402573,26.5,599864
352.01882,3217743,10.5,595447
352.02315,6544981,23.2,670676
352.02514,5320280,18.6,609366
352.02673,4380762,15,908251
352.02734,3831899,12.9,673621
352.03079,8430688,30.5,718937
352.03197,1935969,5.6,1197661
352.03273,3092322,10,635298
352.03488,5050982,17.5,619461
352.03577,4360807,14.9,459715
352.03708,3513961,11.7,643308
352.03822,1571434,4.2,904532
352.03884,2230635,6.8,962017
352.0414,4330863,14.8,503651
352.04337,18114674,67.5,667339
352.04539,2300148,7,568044
352.04619,2693749,8.5,616826
352.04707,2566775,8,702072
352.04899,2918777,9.4,714508
352.05192,8160382,29.4,621704
352.0546,5291137,18.5,608675
352.05864,1711879,4.8,716610
352.0621,1673868,4.6,1101875
352.06317,4982414,17.3,746681
352.06456,2137359,6.4,492652
352.0659,21534866,80.6,634358
352.06719,9479315,34.5,636970
352.07526,1923743,5.6,785831
352.07846,3520419,11.7,542411
352.0798,2350757,7.2,801159
352.08434,1536683,4.1,794553
352.08827,3325617,10.9,595863
352.09422,2704314,8.6,652208
352.09956,2025665,6,907489
352.10357,2010823,5.9,832594
352.12459,2111973,6.3,724213
352.13045,1795181,5.1,637195
352.15707,5694227,20,707945
352.36854,1514175,4,610438
352.49701,1886197,5.4,918369
352.50101,1578235,4.3,1019336
352.50337,1513726,4,428599
352.51088,3550985,11.8,661547
352.51293,2139148,6.4,645376
352.5152,8798991,31.9,703127
352.51921,3749397,12.6,695132
352.52084,3434007,11.4,503490
352.52281,6750490,24,637646
352.52485,3030813,9.8,672628
352.52586,2155550,6.5,613477
352.52687,2267552,6.9,556531
352.5283,1940258,5.6,892646
352.52911,3993379,13.5,706046
352.53335,7677225,27.6,631949
352.53468,1783467,5,773903
352.53677,1542830,4.1,704404
352.53893,2921521,9.4,583799
352.54102,5921076,20.9,676239
352.54518,2036282,6,733141
352.54734,2281405,6.9,527193
352.54849,1856703,5.3,799391
352.5516,2148931,6.4,675893
352.55292,1575237,4.2,640033
352.55916,2272334,6.9,758964
352.61391,1576987,4.2,698252
352.69394,1805581,5.1,886579
352.99476,2155450,6.5,674808
352.99956,7087041,25.3,608801
353.00717,8183244,29.5,723532
353.01089,1879313,5.4,450834
353.0128,3875028,13,599014
353.01482,10211799,37.3,700245
353.01682,3480794,11.5,691700
353.01912,2457693,7.6,508151
353.02043,3358687,11.1,754225
353.02107,2100960,6.3,874191
353.02248,2167650,6.5,644596
353.02534,6570982,23.3,570226
353.02657,3276392,10.7,427640
353.02759,1868009,5.4,941801
353.031,5168110,18,686452
353.03296,6721009,23.9,692213
353.03589,8790517,31.8,578706
353.03703,1861623,5.3,712426
353.03863,9086457,33,662418
353.04063,2681084,8.5,698550
353.04268,3051263,9.9,694881
353.04495,2804226,8.9,571569
353.04652,1562884,4.2,1365513
353.04728,4971013,17.2,509221
353.04989,2700297,8.5,388613
353.05119,24208906,90.8,653901
353.0569,2723603,8.6,793135
353.05751,1579028,4.3,834241
353.05842,4953621,17.2,858154
353.06244,12070427,44.4,646295
353.06688,3320609,10.9,708428
353.07234,7151145,25.6,668870
353.07368,9343531,33.9,628951
353.075,3504173,11.6,662708
353.07821,1600177,4.3,696309
353.08345,1741753,4.9,647147
353.08758,5709887,20.1,620054
353.10871,3440477,11.4,570417
353.11458,3647845,12.2,719881
353.11591,1620583,4.4,700418
353.1199,2092141,6.2,784161
353.12582,2944885,9.5,598687
353.15235,2829979,9,790523
353.16485,1866669,5.4,863497
353.18874,1750223,4.9,815158
353.20598,15152872,56.2,654899
353.27536,1882955,5.4,936115
353.31175,4941695,17.1,589167
353.34815,31362996,118.1,654385
353.36566,1805516,5.1,645967
353.38306,1609573,4.4,781454
353.50055,2219405,6.7,773136
353.50482,4855444,16.8,605631
353.50887,2808217,9,595081
353.51032,1929883,5.6,536296
353.51247,4391582,15,720503
353.51651,1805476,5.1,547432
353.51873,2799783,8.9,705863
353.523,7315630,26.2,638704
353.52706,2513587,7.8,755641
353.52869,2160310,6.5,694705
353.53062,6869176,24.5,650024
353.53274,1776123,5,485135
353.53469,2137918,6.4,623690
353.53625,2622912,8.2,683583
353.53809,2378435,7.3,655236
353.54118,3209416,10.5,710600
353.54261,2175690,6.5,832572
353.54664,2231503,6.7,749034
353.54881,5690067,20,752210
353.55439,2310874,7.1,800257
353.55848,1563488,4.2,786906
353.56502,1979370,5.8,747678
353.70692,1646005,4.5,932441
353.99479,1824594,5.2,918758
353.99684,3174997,10.4,665789
354.00239,2300509,7,632965
354.0045,3114592,10.1,649823
354.00657,1935971,5.6,969061
354.0073,2319972,7.1,730774
354.01002,3069544,9.9,818427
354.01502,5450096,19.1,541783
354.01665,1819890,5.2,536409
354.02072,4638072,15.9,576583
354.02265,11714426,43,681161
354.02465,4096381,13.9,580889
354.02828,4699011,16.2,693101
354.03031,2852997,9.1,692476
354.03121,6711687,23.9,583470
354.03238,2641800,8.3,678117
354.03317,4374922,14.9,579319
354.03392,3432587,11.3,549623
354.03467,3459980,11.4,649198
354.03857,2923281,9.4,403361
354.04087,5854613,20.6,614873
354.04172,2340758,7.2,822735
354.04243,8779671,31.8,687000
354.04645,20650908,77.2,643769
354.0484,2935967,9.4,582782
354.0505,3361186,11.1,526143
354.05252,1942821,5.6,455897
354.05362,3945895,13.3,719282
354.05457,4339112,14.8,647349
354.05768,7976365,28.7,558547
354.05904,4646831,16,574091
354.06174,2588083,8.1,637116
354.06585,2149176,6.4,638782
354.06756,2753211,8.7,587763
354.06887,1715645,4.8,844683
354.07026,2317247,7.1,841106
354.07434,3094981,10,696738
354.07889,1741003,4.9,1099049
354.08286,6565841,23.3,646185
354.09408,1991137,5.8,935283
354.1,2837738,9.1,701633
354.10408,2503919,7.8,546507
354.10984,6230008,22,647817
354.13631,2132510,6.4,839701
354.14032,1514659,4,770921
354.17274,1626450,4.4,960295
354.18401,1939042,5.6,856568
354.20948,2330759,7.1,625228
354.2707,1812447,5.1,907274
354.35153,6858068,24.4,621622
354.3624,1881443,5.4,656150
354.37075,1522671,4,919471
354.50208,1689005,4.7,706198
354.50609,1700146,4.7,790091
354.50832,1640501,4.5,823235
354.5102,1574968,4.2,842086
354.51269,4403516,15,648674
354.51392,1670718,4.6,577445
354.51672,3436610,11.3,604509
354.51827,2876740,9.2,651343
354.52028,7606343,27.3,663647
354.5225,1873546,5.4,514777
354.52439,2958925,9.5,676777
354.52655,4405584,15.1,473443
354.52804,1812370,5.1,533311
354.53084,5220950,18.2,636690
354.53214,1599704,4.3,512171
354.53398,1906522,5.5,626256
354.53501,1632220,4.4,564109
354.53658,2185438,6.6,527251
354.53845,6647393,23.6,667935
354.54255,2977383,9.6,807309
354.5442,2493673,7.7,550514
354.54608,1697260,4.7,631359
354.54894,1620848,4.4,503338
354.55668,2250875,6.8,449850
354.56214,1672579,4.6,837990
354.68616,1542966,4.1,762355
354.69042,1537084,4.1,726548
355.00464,5167363,18,609844
355.00604,2311684,7,735131
355.00879,2026888,6,613686
355.0103,3481611,11.5,598718
355.01232,5444366,19,603597
355.01522,9048338,32.8,615634
355.01789,5633302,19.7,759340
355.01851,1519894,4,902568
355.01991,3530008,11.7,666468
355.02191,3604251,12,519580
355.02285,4197149,14.3,710011
355.02418,3330335,10.9,638902
355.02582,1651489,4.5,1196315
355.02645,7047970,25.2,678304
355.02846,3971365,13.4,490666
355.02961,2183975,6.6,880829
355.03047,26374440,99.1,647168
355.03378,2122285,6.3,767540
355.03489,2063918,6.1,985325
355.03607,4412976,15.1,588696
355.03765,12884274,47.5,681759
355.04021,1823926,5.2,498713
355.0417,11821368,43.4,643445
355.04574,3934014,13.2,666238
355.04684,2083391,6.2,733438
355.04845,3159618,10.3,556031
355.04989,3247044,10.6,382787
355.05155,6531910,23.2,668847
355.05294,3095112,10,620611
355.05426,5952842,21,633473
355.06149,1954517,5.7,570116
355.06284,2524503,7.9,685279
355.06538,1691482,4.7,949202
355.06683,15576412,57.8,610367
355.06952,2159456,6.5,728437
355.07222,1562596,4.2,868642
355.07398,1565543,4.2,831043
355.0781,7560557,27.1,698682
355.08209,3102066,10.1,571121
355.08797,5352315,18.7,610931
355.08942,2081277,6.2,541982
355.09387,15281539,56.6,632439
355.10328,2000785,5.9,770020
355.12443,2110128,6.3,702857
355.13029,1889720,5.4,787179
355.13161,1679034,4.6,809334
355.1395,1583045,4.3,788059
355.16798,3503599,11.6,699520
355.1717,1546740,4.1,722014
355.20437,4356132,14.9,704579
355.24086,1726040,4.8,797224
355.25461,2585196,8.1,770336
355.29104,6197409,21.9,626429
355.32743,23710422,88.9,621637
355.50214,2346835,7.2,599934
355.50643,1810777,5.1,712460
355.5085,1871836,5.4,591208
355.50992,6542815,23.2,625156
355.51202,1692641,4.7,877712
355.51389,3110372,10.1,823301
355.5162,3129320,10.2,587217
355.51759,1609514,4.4,488706
355.52045,5836270,20.5,617347
355.52185,1722992,4.8,688950
355.52388,2581747,8.1,714292
355.52613,2280950,6.9,574328
355.52811,9544697,34.7,655603
355.53024,1615868,4.4,652687
355.53216,3171071,10.3,563642
355.53372,3777025,12.6,499748
355.53556,2483972,7.7,504998
355.53783,2007047,5.9,815471
355.53861,2565896,8,644085
355.54212,1923853,5.6,860431
355.54421,1744016,4.9,815843
355.54633,3787795,12.7,545790
355.5506,2005273,5.9,706249
355.55192,2349595,7.2,578023
355.55394,2418590,7.5,548908
355.55849,1672869,4.6,829728
355.56522,2647343,8.3,709904
355.70016,1883507,5.4,678344
355.70185,1626101,4.4,717757
355.99272,1802268,5,633778
355.99993,1683367,4.5,720232
356.00197,3912874,12.9,683747
356.00403,2875309,9,690821
356.00748,2386098,7.2,807319
356.01057,3115702,9.9,643865
356.01248,8625849,30.5,612102
356.01382,2369723,7.1,546342
356.01808,2911169,9.1,488510
356.02011,9301700,33.1,635147
356.02171,7127750,24.9,675866
356.02397,1631946,4.3,863524
356.02572,13469388,48.7,596281
356.02776,3501263,11.3,657581
356.02979,4738258,16,684308
356.03201,2750421,8.5,337510
356.03388,3257816,10.4,658285
356.03672,2912476,9.1,343999
356.03829,17778398,64.8,566558
356.04093,2970850,9.4,519676
356.04398,2939239,9.2,437442
356.0459,2991594,9.4,538839
356.04678,3883243,12.8,619160
356.04961,3502063,11.4,732557
356.05125,2013297,5.8,606775
356.05357,2601461,8,881215
356.05666,2531833,7.7,735604
356.05752,1660922,4.5,1020785
356.05812,2072315,6,828053
356.06111,1776640,4.9,724080
356.0621,24295170,89.2,636335
356.06391,1560836,4.1,816069
356.06613,2019847,5.8,558126
356.0702,3724557,12.2,691287
356.07334,9423633,33.5,700180
356.07461,3212819,10.3,645051
356.07737,3110679,9.9,652701
356.08327,3359008,10.8,567584
356.08994,1583146,4.2,660481
356.09728,1977396,5.6,750774
356.09856,1659318,4.5,767847
356.1157,2561103,7.8,875094
356.15198,5357444,18.3,567379
356.18839,6824377,23.8,637737
356.26114,4142115,13.7,682566
356.27009,1550512,4,733323
356.33077,6061705,20.9,685347
356.36729,1814462,5,775201
356.49954,2424191,7.3,675465
356.5058,2294664,6.8,653283
356.51009,4316302,14.4,627430
356.51104,2050192,5.9,726485
356.51409,2805908,8.7,513788
356.51573,2196887,6.5,623778
356.51771,9110937,32.4,655695
356.5199,1576093,4.1,828516
356.52178,4411808,14.8,605524
356.52329,4223394,14.1,615821
356.52406,2944931,9.3,703062
356.52531,3226789,10.3,670235
356.52746,2413352,7.3,593140
356.52825,3652521,11.9,614144
356.52956,2345131,7,787071
356.5317,2056494,5.9,568899
356.53364,2129457,6.2,551729
356.53592,6545332,22.7,551451
356.53755,1596982,4.2,750334
356.54002,2698426,8.3,504453
356.54157,2773436,8.6,617474
356.54356,2978751,9.4,502524
356.54636,1560515,4.1,788377
356.54907,1751751,4.8,858239
356.54989,2084552,6,811433
356.55415,3154639,10,584654
356.55982,1568215,4.1,863363
356.56182,2144602,6.3,616694
356.6859,1602447,4.2,788109
356.99454,2110291,6.1,778801
357.00214,2174942,6.4,536503
357.00345,1866848,5.2,806243
357.00575,2923875,9.2,801755
357.00781,2386022,7.2,597151
357.00977,12001385,43.2,655408
357.01103,2127723,6.2,634554
357.01541,5528177,18.9,696607
357.01745,3155060,10,755452
357.01937,2795127,8.7,539353
357.02032,4852856,16.4,521175
357.02294,1836924,5.1,813461
357.02504,5254783,17.9,662692
357.02792,8844419,31.4,607580
357.02965,2486278,7.5,524637
357.03087,6974088,24.4,589800
357.03181,1651849,4.4,1097032
357.03355,10568843,37.8,616737
357.03564,3664271,12,492000
357.03627,4911248,16.6,721898
357.03771,3515538,11.4,714309
357.03928,2338068,7,492500
357.04149,3279767,10.5,586756
357.04254,3413657,11,728106
357.04372,4035739,13.3,1053802
357.0446,7025820,24.5,813125
357.04555,35525788,131.3,1080377
357.04613,542323840,2029.3,650624
357.04768,7239328,25.3,653367
357.04856,3882146,12.8,1048864
357.04964,1943203,5.5,926939
357.05099,4482469,15,517001
357.05331,2120361,6.2,1074223
357.05419,2335146,7,766657
357.05737,20348078,74.4,643692
357.06037,1668531,4.5,1108354
357.06137,6353077,22,559480
357.06403,2145720,6.3,487773
357.06546,4779195,16.1,573972
357.06618,4118203,13.7,523363
357.06725,6414013,22.3,614876
357.06863,8916159,31.6,626536
357.06991,2519489,7.7,723569
357.07273,2208325,6.5,591653
357.07666,2594507,7.9,647261
357.07849,2237901,6.6,779871
357.08255,6180052,21.4,639444
357.0852,2422615,7.3,634527
357.09377,3211492,10.3,628847
357.09777,1784810,4.9,662122
357.09971,1552237,4,821057
357.10368,5287667,18,594829
357.10953,4839163,16.4,653325
357.11082,1790205,4.9,516195
357.11884,1596681,4.2,851288
357.14002,2014760,5.8,828523
357.14721,6844722,23.9,632449
357.15137,2012408,5.8,482052
357.18362,4218216,14,728667
357.20773,1678987,4.5,674650
357.22001,6248861,21.6,655913
357.23126,2815917,8.8,610410
357.25648,2100690,6.1,563514
357.27033,2677991,8.3,742069
357.37088,1553210,4,625672
357.40056,2113446,6.1,811304
357.49684,1823795,5.1,682725
357.49967,1639863,4.4,507406
357.50736,5377346,18.4,679536
357.51144,3376456,10.9,706819
357.51371,3447372,11.1,620977
357.51506,2791758,8.7,607322
357.51797,3028050,9.6,732245
357.51924,2179412,6.4,565012
357.5213,2500439,7.6,605223
357.52341,1975514,5.6,532799
357.52559,10885981,39,637456
357.5296,4536419,15.2,624446
357.53117,3631973,11.8,519100
357.53317,5152616,17.5,599041
357.53523,3131243,10,640917
357.53756,2440815,7.4,498993
357.53853,1699440,4.6,1037470
357.53955,2485106,7.5,586742
357.54095,2297716,6.8,554034
357.54373,4718200,15.9,535393
357.54482,1572473,4.1,793470
357.54638,1609340,4.3,602631
357.54939,2236800,6.6,810489
357.55139,3522691,11.4,649304
357.55579,1749897,4.8,538567
357.55697,2042379,5.9,662432
357.56188,2058386,5.9,755316
357.56967,2048670,5.9,643328
357.99936,3516182,11.4,615636
358.00505,3211806,10.3,584242
358.0071,1678753,4.5,599321
358.00902,3003684,9.5,467668
358.01142,2328103,6.9,828103
358.01403,1595435,4.2,897186
358.01554,2328621,6.9,520722
358.01758,14509616,52.6,622778
358.0189,3016242,9.5,607694
358.02134,1876470,5.3,323051
358.02322,6299193,21.8,627328
358.02522,5412412,18.5,621553
358.02612,5208381,17.7,411138
358.02724,3700543,12.1,550732
358.02883,5504065,18.8,659749
358.03095,2797636,8.7,588849
358.03284,3831879,12.6,560016
358.03572,5891659,20.3,543119
358.03745,5524046,18.9,670941
358.03955,2277457,6.8,719612
358.0414,24398420,89.6,610269
358.04348,4452695,14.9,491628
358.04557,2281946,6.8,449299
358.04753,2015580,5.8,663116
358.0495,101857888,379.7,610952
358.05262,12088932,43.5,635030
358.05392,14109286,51.1,556303
358.05569,2048360,5.9,990512
358.05667,5949034,20.5,565941
358.05951,1793902,4.9,706875
358.06072,4108400,13.6,514998
358.06243,2452210,7.4,637809
358.06376,2497396,7.6,545576
358.06523,2610550,8,759611
358.0679,1979002,5.6,768656
358.06921,5528701,18.9,688868
358.07183,2817152,8.8,602869
358.07364,1690499,4.6,1001196
358.07777,6752905,23.5,624340
358.08038,2089869,6.1,733878
358.08585,1586069,4.2,885831
358.08902,2786970,8.7,874147
358.09302,2140063,6.2,754194
358.09483,4102818,13.6,635203
358.09874,1604328,4.2,520937
358.1101,1728185,4.7,864564
358.13127,4182744,13.9,672072
358.14654,1916910,5.4,815359
358.16769,1651725,4.4,782260
358.20404,23661378,86.8,640459
358.35451,1912609,5.4,635917
358.36237,1831212,5.1,732974
358.36373,1690670,4.6,737228
358.49702,2031987,5.8,501944
358.50102,2244601,6.6,843986
358.50463,1684734,4.5,973180
358.50748,1625474,4.3,595588
358.50896,1573381,4.1,799137
358.51106,1851272,5.2,677298
358.5152,8239374,29.1,622336
358.51931,3858196,12.7,638901
358.52081,4316438,14.4,589947
358.52281,7219481,25.3,672161
358.52486,3298844,10.6,595158
358.52688,2567711,7.8,600396
358.52915,3668898,12,444706
358.5334,8886569,31.5,694894
358.53479,2304043,6.9,526338
358.53746,2341935,7,644450
358.53901,4096561,13.6,619202
358.54104,7152436,25,659443
358.54299,2099767,6.1,635170
358.54654,2092220,6.1,613049
358.55163,3725892,12.2,610402
358.5592,2509647,7.6,643613
358.56984,1870174,5.2,871506
358.70758,1960106,5.6,683103
358.9891,1723322,4.7,455003
359.00721,7130085,24.9,698601
