,M/z,Intensity,Relative,Resolution,Frequency,S/N
2287,290.12453,0.0971,0.5179763,1447176,1113438.060308,7.8
2288,290.12696,0.0322,0.1715228,1306547,1113428.729046,2.14
2289,290.13709,0.0434,0.231633,1342183,1113389.844622,3.12
2290,290.17347,0.0384,0.2046259,1662244,1113250.274216,2.68
2291,290.24621,0.034,0.1813176,897142,1112971.283844,2.3
2292,290.51207,0.0734,0.391355,1480639,1111952.749769,5.73
2293,290.51612,0.0498,0.2655281,1733672,1111937.232532,3.68
2294,290.53025,0.0541,0.2886912,1362879,1111883.162644,4.05
2295,290.86618,0.0373,0.1988949,1468298,1110598.996249,2.59
2296,290.88485,0.0489,0.2607854,1541719,1110527.710987,3.6
2297,291.00408,0.0908,0.4840722,1573651,1110072.722941,7.24
2298,291.00966,0.0339,0.1807936,1801315,1110051.430777,2.29
2299,291.01173,0.0397,0.2114674,1235204,1110043.508096,2.79
2300,291.01464,0.2039,1.0872688,1525538,1110032.41486,17.09
2301,291.02229,0.0608,0.3241032,1276612,1110003.225707,4.63
2302,291.0299,0.1519,0.8099294,1545827,1109974.205291,12.56
2303,291.03288,0.0346,0.1844107,1448025,1109962.864034,2.35
2304,291.04925,0.0357,0.1906513,1424030,1109900.418519,2.45
2305,291.05103,0.3576,1.9069592,1497803,1109893.65139,30.46
2306,291.05371,0.0389,0.2075681,1367774,1109883.41268,2.73
2307,291.0663,0.0621,0.3312875,1240377,1109835.420237,4.75
2308,291.08741,0.6373,3.3986969,1517922,1109754.910875,54.8
2309,291.1238,0.3866,2.0619478,1502865,1109616.21067,32.99
2310,291.16019,0.4184,2.2312098,1505704,1109477.535285,35.75
2311,291.19655,0.0605,0.3224316,1625708,1109338.990353,4.6
2312,291.19994,0.0365,0.1948328,1712065,1109326.080768,2.52
2313,291.23297,0.0337,0.1797078,1667465,1109200.25388,2.28
2314,291.50171,0.0556,0.2966915,1643425,1108177.656999,4.18
2315,291.50573,0.0368,0.1961215,1561388,1108162.369347,2.54
2316,291.51989,0.0436,0.2325084,1157479,1108108.551538,3.14
2317,291.52754,0.0339,0.180833,1599797,1108079.453752,2.29
2318,291.53808,0.0487,0.2595977,1593147,1108039.40213,3.58
2319,292.00134,0.0331,0.1766922,1623246,1106281.484644,2.23
2320,292.00989,0.1152,0.6145266,1459706,1106249.105881,9.37
2321,292.0119,0.0721,0.3844803,1350122,1106241.472347,5.62
2322,292.01953,0.0576,0.3070769,1386274,1106212.583518,4.35
2323,292.02248,0.0445,0.2374866,1264176,1106201.405078,3.22
2324,292.02514,0.0592,0.3157307,1495651,1106191.347434,4.5
2325,292.03011,0.045,0.2397344,1415227,1106172.517753,3.26
2326,292.03773,0.0988,0.5270852,1516936,1106143.648387,7.94
2327,292.04625,0.0572,0.3048149,1316844,1106111.381177,4.32
2328,292.05437,0.0625,0.3331225,1359065,1106080.617278,4.78
2329,292.05885,0.0853,0.4547091,1387996,1106063.653981,6.76
2330,292.06154,0.055,0.2935451,1704278,1106053.463011,4.13
2331,292.08267,0.0745,0.3974171,1679922,1105973.450897,5.83
2332,292.09076,0.1074,0.5727314,1612832,1105942.814407,8.69
2333,292.09523,0.0942,0.5024201,1538641,1105925.882595,7.54
2334,292.10378,0.0512,0.2730351,1929708,1105893.50808,3.8
2335,292.11906,0.0322,0.1715351,1175911,1105835.665769,2.14
2336,292.12716,0.0615,0.3280235,1464271,1105805.019023,4.7
2337,292.13162,0.1182,0.630631,1520493,1105788.112617,9.63
2338,292.16354,0.0795,0.423832,1538220,1105667.3097,6.26
2339,292.18914,0.2278,1.2149442,1414751,1105570.455303,19.17
2340,292.19181,0.1661,0.8857339,1506843,1105560.333235,13.8
2341,292.50951,0.0496,0.2647438,1753409,1104359.564698,3.66
2342,292.51716,0.0525,0.2801585,1553529,1104330.669681,3.92
2343,292.52774,0.0432,0.230482,1544782,1104290.72679,3.1
2344,292.84545,0.0663,0.353816,1443023,1103092.689315,5.12
2345,292.86413,0.1015,0.5411645,1430053,1103022.313825,8.17
2346,292.89377,0.0355,0.1892596,1308560,1102910.714584,2.43
2347,292.98296,0.0528,0.2813255,1482837,1102574.928477,3.93
2348,292.9939,0.0904,0.4819902,1433332,1102533.775549,7.21
2349,293.00156,0.0535,0.2852649,1505786,1102504.944459,4.0
2350,293.00917,0.0828,0.4413491,1341932,1102476.320432,6.55
2351,293.01973,0.0554,0.29545,1395129,1102436.586047,4.16
2352,293.02738,0.042,0.2242016,1239903,1102407.793848,3.0
2353,293.03029,0.2473,1.3191267,1556184,1102396.861933,20.87
2354,293.03297,0.057,0.3039531,1354879,1102386.780035,4.3
2355,293.03789,0.0421,0.2245824,1540932,1102368.254116,3.01
2356,293.04555,0.1489,0.7939652,1373464,1102339.443706,12.3
2357,293.06668,0.5741,3.0614638,1531640,1102259.976626,49.3
2358,293.08196,0.0593,0.3161626,1345070,1102202.514243,4.5
2359,293.10306,0.8925,4.7597532,1520933,1102123.14849,77.01
2360,293.13945,0.2976,1.5871671,1505486,1101986.352596,25.24
2361,293.17583,0.1466,0.7820092,1549306,1101849.609877,12.1
2362,293.17921,0.5296,2.824579,1500708,1101836.896623,45.44
2363,293.1925,0.0376,0.2006,1619607,1101786.949916,2.62
2364,293.21222,0.0942,0.5022331,1535807,1101712.855019,7.54
2365,293.24859,0.0534,0.284925,1304058,1101576.193583,3.99
2366,293.49916,0.0342,0.1823627,1668330,1100635.732092,2.32
2367,293.51735,0.0418,0.2227974,865990,1100567.540778,2.98
2368,293.52496,0.0559,0.2980064,1723009,1100538.995715,4.21
2369,294.00934,0.0546,0.2913219,1452546,1098725.843199,4.1
2370,294.01699,0.145,0.7733334,1481705,1098697.255077,11.96
2371,294.02753,0.0442,0.2359678,1801877,1098657.887459,3.19
2372,294.03514,0.0446,0.2377406,1207893,1098629.453514,3.22
2373,294.03812,0.0512,0.2732486,1355173,1098618.325146,3.8
2374,294.0408,0.1416,0.7553673,1524893,1098608.306912,11.67
2375,294.05337,0.0574,0.3061182,1492075,1098561.347138,4.34
2376,294.06191,0.0564,0.3009442,1344341,1098529.44596,4.25
2377,294.07003,0.0977,0.5208216,1697895,1098499.088474,7.84
2378,294.07451,0.0806,0.430052,1606991,1098482.383077,6.36
2379,294.09832,0.0597,0.3181467,1422080,1098393.430851,4.54
2380,294.10642,0.1405,0.7491716,1560109,1098363.194335,11.57
2381,294.11089,0.0561,0.2989308,1731871,1098346.48343,4.22
2382,294.13201,0.0639,0.3409376,1597441,1098267.606439,4.91
2383,294.13469,0.0373,0.1991658,1734720,1098257.617136,2.59
2384,294.1428,0.0521,0.2778911,1494527,1098227.331814,3.88
2385,294.17919,0.0335,0.1784192,1898883,1098091.494796,2.25
2386,294.18256,0.0881,0.4696314,1478125,1098078.898217,7.01
2387,294.51461,0.051,0.2718076,1466719,1096840.876125,3.78
2388,294.84339,0.135,0.7197815,1538662,1095617.774158,11.09
2389,294.8621,0.0401,0.214051,1591829,1095548.236656,2.84
2390,294.87049,0.0321,0.1711437,1294940,1095517.086848,2.14
2391,294.90362,0.1037,0.5530832,1484545,1095394.007893,8.37
2392,294.99898,0.0356,0.1897658,1360304,1095039.921337,2.44
2393,295.00663,0.0622,0.3319471,1195538,1095011.530731,4.76
2394,295.00705,0.0453,0.2416013,1279646,1095009.939603,3.29
2395,295.00956,0.1409,0.7514191,1504503,1095000.650173,11.61
2396,295.01226,0.0319,0.1702271,1192049,1094990.599288,2.12
2397,295.01718,0.0442,0.2359772,1695526,1094972.35209,3.19
2398,295.02481,0.2846,1.5176743,1450452,1094944.029185,24.11
2399,295.03603,0.0511,0.2727427,1079065,1094902.406738,3.79
2400,295.04595,0.3541,1.8884089,1488855,1094865.599508,30.16
2401,295.0612,0.1653,0.8814588,1498955,1094808.995095,13.73
2402,295.08233,0.8214,4.3807049,1498345,1094730.606895,70.83
2403,295.09759,0.0643,0.3428638,1370346,1094673.980457,4.94
2404,295.11871,0.7559,4.0311222,1502849,1094595.63644,65.12
2405,295.13735,0.0588,0.3136641,1437652,1094526.514556,4.46
2406,295.1551,0.1852,0.9876862,1492990,1094460.697469,15.46
2407,295.17502,0.0335,0.1785081,1460678,1094386.818034,2.26
2408,295.1915,0.1167,0.6222215,1363798,1094325.726631,9.5
2409,295.22787,0.2365,1.2610363,1453147,1094190.926307,19.92
2410,295.26425,0.129,0.6878259,1519088,1094056.114861,10.57
2411,295.50426,0.0342,0.1822968,1670907,1093167.481217,2.32
2412,295.52247,0.0597,0.3182008,1426860,1093100.150061,4.54
2413,295.54062,0.0328,0.174747,1685763,1093033.013765,2.19
2414,295.99625,0.0574,0.305991,1405660,1091350.473672,4.34
2415,296.01446,0.0753,0.4014399,1157014,1091283.356554,5.89
2416,296.01734,0.0346,0.1844353,2039349,1091272.72113,2.35
2417,296.02006,0.1656,0.8833314,1529320,1091262.683646,13.76
2418,296.02498,0.0345,0.1840321,1569127,1091244.552887,2.35
2419,296.02818,0.0338,0.180017,1495554,1091232.744716,2.28
2420,296.03264,0.1146,0.61142,1423744,1091216.320053,9.32
2421,296.04117,0.0357,0.1904968,849150,1091184.86665,2.45
2422,296.0493,0.0438,0.2335562,1222857,1091154.903667,3.15
2423,296.05375,0.0372,0.1984762,1448627,1091138.507178,2.58
2424,296.05645,0.1632,0.8703266,1460081,1091128.55741,13.55
2425,296.06454,0.0323,0.1720395,1479189,1091098.757665,2.15
2426,296.06902,0.0483,0.2576886,1333321,1091082.230538,3.55
2427,296.07756,0.0474,0.2526959,1416606,1091050.775311,3.47
2428,296.08568,0.1208,0.6441931,1411824,1091020.833591,9.86
2429,296.09015,0.0712,0.3794633,1579354,1091004.388646,5.54
2430,296.11395,0.0322,0.1717077,1243435,1090916.680838,2.15
2431,296.12207,0.1242,0.6624954,1472704,1090886.768586,10.15
2432,296.12654,0.0357,0.190452,1327800,1090870.295225,2.45
2433,296.14769,0.048,0.2561325,1431186,1090792.383355,3.52
2434,296.15845,0.0358,0.190951,1655456,1090752.7677,2.46
2435,296.23122,0.0503,0.2683808,1546875,1090484.832094,3.72
2436,296.26762,0.0341,0.1820302,1409379,1090350.849515,2.31
2437,296.51208,0.078,0.4157457,1254309,1089451.885054,6.13
2438,296.51612,0.0363,0.1936908,1443869,1089437.030517,2.5
2439,296.53026,0.0566,0.3015892,1409657,1089385.10537,4.26
2440,296.82265,0.0429,0.2285794,1498117,1088311.984923,3.07
2441,296.84136,0.0799,0.4258783,1465164,1088243.385654,6.29
2442,296.84998,0.0547,0.2915408,1311003,1088211.763239,4.1
2443,297.00407,0.213,1.1358513,1492874,1087647.173021,17.88
2444,297.0153,0.0336,0.1792038,1462615,1087606.058234,2.27
2445,297.02227,0.0906,0.4829808,1464073,1087580.523878,7.22
2446,297.0252,0.1216,0.6484736,1327092,1087569.805101,9.93
2447,297.02791,0.0441,0.2349761,1702786,1087559.903187,3.18
2448,297.04046,0.4725,2.5199959,1442536,1087513.93459,40.47
2449,297.04715,4.6189,24.6330872,1501701,1087489.448909,401.31
2450,297.0517,0.0458,0.2442435,1529733,1087472.802261,3.33
2451,297.0557,0.0594,0.3166771,1669046,1087458.154748,4.51
2452,297.0598,0.041,0.2186122,1368930,1087443.149677,2.91
2453,297.06159,0.3738,1.9937065,1485882,1087436.57873,31.88
2454,297.07685,0.1561,0.8323672,1509593,1087380.712537,12.93
2455,297.09798,0.6976,3.7204859,1491126,1087303.402761,60.06
2456,297.11323,0.0855,0.4560992,1597925,1087247.585455,6.79
2457,297.13436,0.3958,2.1110983,1479091,1087170.269096,33.79
2458,297.14726,0.056,0.2984616,1551058,1087123.075582,4.21
2459,297.14959,0.0363,0.1933872,1082223,1087114.537217,2.5
2460,297.15299,2.8664,15.2865171,1479123,1087102.098164,248.79
2461,297.17074,0.169,0.9014826,1531607,1087037.157876,14.05
2462,297.20713,0.1289,0.6873083,1458847,1086904.078794,10.56
2463,297.24352,4.5209,24.110548,1466628,1086771.011016,392.79
2464,297.2799,0.7753,4.1348214,1481166,1086638.002436,66.82
2465,297.50169,0.0524,0.2794499,1450059,1085827.914553,3.9
2466,297.51989,0.0838,0.4468666,1422643,1085761.469871,6.64
2467,297.52397,0.035,0.186553,1155895,1085746.612884,2.39
2468,297.99373,0.0327,0.1741403,1348696,1084035.0195,2.19
2469,298.0119,0.1783,0.9510187,1585644,1083968.904395,14.86
2470,298.0175,0.0379,0.202385,1632784,1083948.532265,2.65
2471,298.0301,0.05,0.2667256,1290117,1083902.726221,3.7
2472,298.03306,0.0335,0.1784669,1574295,1083891.961368,2.26
2473,298.03571,0.4619,2.4634962,1510558,1083882.308375,39.54
2474,298.04381,0.0703,0.3748348,1382484,1083852.85499,5.46
2475,298.04672,0.975,5.1997762,1486257,1083842.279703,84.19
2476,298.04829,0.0954,0.5086848,1479597,1083836.556715,7.64
2477,298.05051,0.3491,1.8615954,1510203,1083828.497761,29.72
2478,298.06494,0.0542,0.2890879,1513919,1083776.026913,4.06
2479,298.06942,0.0476,0.2538561,1450685,1083759.734965,3.49
2480,298.07208,0.0613,0.3268801,1345174,1083750.053033,4.68
2481,298.08469,0.0452,0.2408946,1360493,1083704.206871,3.27
2482,298.09321,0.0495,0.2638285,1463268,1083673.249038,3.65
2483,298.10134,0.1048,0.5587913,1372424,1083643.680262,8.46
2484,298.10584,0.0451,0.2402888,1337452,1083627.332602,3.26
2485,298.13769,0.0617,0.3288642,1314185,1083511.549349,4.71
2486,298.14219,0.0483,0.257471,1465090,1083495.200891,3.54
2487,298.15635,0.4844,2.583348,1470268,1083443.760559,41.5
2488,298.24687,0.9232,4.9234705,1480136,1083114.900383,79.69
2489,298.28326,0.1643,0.8761292,1480137,1082982.780593,13.64
2490,298.50953,0.0733,0.3908155,1285660,1082161.867428,5.72
2491,298.51357,0.0466,0.2483306,1592004,1082147.21871,3.4
2492,298.52773,0.0591,0.3150703,1737407,1082095.895412,4.48
2493,299.00153,0.0692,0.3693147,1396582,1080381.190058,5.37
2494,299.0045,0.0413,0.2204808,1531777,1080370.4496,2.94
2495,299.01973,1.1255,6.0025845,1489097,1080315.437703,97.3
2496,299.02641,0.7021,3.7445269,1504358,1080291.283417,60.45
2497,299.03024,0.0338,0.1804913,1296489,1080277.435985,2.29
2498,299.03095,0.1215,0.648187,1478956,1080274.873738,9.92
2499,299.03499,0.0418,0.222965,1460599,1080260.299056,2.98
2500,299.0379,0.0425,0.2264355,1403979,1080249.790906,3.04
2501,299.03907,0.0758,0.4043651,1514121,1080245.552001,5.94
2502,299.04086,0.1268,0.6764777,1609629,1080239.089848,10.38
2503,299.04399,0.6366,3.3950591,1483329,1080227.764418,54.74
2504,299.04628,0.0712,0.3798969,1591511,1080219.504316,5.54
2505,299.05008,0.0789,0.4207604,1526432,1080205.793115,6.21
2506,299.05138,0.0387,0.2061583,791610,1080201.076066,2.71
2507,299.05611,0.2762,1.4730293,1502141,1080183.996874,23.38
2508,299.0588,0.0436,0.2325794,1423840,1080174.292069,3.14
2509,299.07724,0.3263,1.7402449,1488170,1080107.684479,27.74
2510,299.08392,0.0365,0.1947375,1235322,1080083.576366,2.52
2511,299.0925,0.1866,0.9953156,1515675,1080052.574056,15.59
2512,299.09587,0.0898,0.4787137,1237247,1080040.41097,7.16
2513,299.11363,0.3187,1.6997031,1421981,1079976.290162,27.08
2514,299.12888,0.1185,0.6320003,1525430,1079921.234831,9.66
2515,299.14879,0.1215,0.6481024,1450356,1079849.350295,9.92
2516,299.15001,0.2132,1.1372031,1476083,1079844.945567,17.9
2517,299.1597,0.0412,0.2196546,1462430,1079809.980964,2.93
2518,299.16527,0.0656,0.349865,1528777,1079789.858973,5.05
2519,299.18639,0.1971,1.0510201,1551770,1079713.639096,16.49
2520,299.20165,0.3284,1.7516195,1478401,1079658.55623,27.93
2521,299.22278,0.3335,1.7785112,1421587,1079582.324183,28.37
2522,299.24775,0.0334,0.1781973,1533196,1079492.236854,2.25
2523,299.25024,0.0954,0.5089421,1529164,1079483.253741,7.65
2524,299.25917,3.9645,21.1430416,1451511,1079451.048365,344.36
2525,299.50681,0.0346,0.1843948,1575245,1078558.512375,2.35
2526,299.51736,0.06,0.3198839,1502458,1078520.524047,4.56
2527,299.52495,0.0458,0.2445097,1151114,1078493.212207,3.33
2528,299.53558,0.0338,0.18016,1173218,1078454.927647,2.28
2529,300.00935,0.0598,0.3188181,1311457,1076751.824681,7.45
2530,300.01498,0.2728,1.4550636,1465361,1076731.645625,37.88
2531,300.01699,0.0693,0.3697475,1458560,1076724.410475,8.81
2532,300.02308,0.1818,0.9693288,1462236,1076702.568509,24.87
2533,300.02597,0.142,0.7573064,1448273,1076692.189034,19.19
2534,300.02756,0.1192,0.6357874,1483551,1076686.496338,15.93
2535,300.02974,0.0439,0.2340364,1446551,1076678.656923,5.18
2536,300.0428,0.0637,0.3397084,1305315,1076631.795692,8.01
2537,300.04356,0.0946,0.504508,1406691,1076629.084693,12.42
2538,300.04574,0.0348,0.1855825,1997364,1076621.25762,3.88
2539,300.04735,0.0475,0.2531992,1745651,1076615.463044,5.69
2540,300.05136,0.0935,0.4987942,1448481,1076601.072932,12.27
2541,300.05945,0.0588,0.3133965,1450038,1076572.052324,7.3
2542,300.06394,0.0841,0.4486637,1374501,1076555.954036,10.92
2543,300.06662,0.0326,0.1740766,1370686,1076546.334393,3.57
2544,300.07247,0.0355,0.1893653,1516855,1076525.357937,3.98
2545,300.0806,0.0589,0.3142399,1533618,1076496.181905,7.32
2546,300.0851,0.0444,0.2368287,1213965,1076480.019948,5.25
2547,300.08775,0.0421,0.2244588,1376661,1076470.516792,4.92
2548,300.10032,0.0627,0.3344484,1493804,1076425.452215,7.86
2549,300.11698,0.0567,0.3022121,1511951,1076365.68494,7.0
2550,300.12146,0.0492,0.2626236,1637283,1076349.613248,5.94
2551,300.15335,0.0349,0.1863187,1308926,1076235.258337,3.9
2552,300.15784,0.086,0.4584835,1503468,1076219.167256,11.19
2553,300.18977,0.0385,0.205578,1480724,1076104.693085,4.41
2554,300.1942,0.0437,0.2331738,1396959,1076088.802447,5.15
2555,300.205,0.0774,0.4126903,1478281,1076050.075258,9.96
2556,300.22614,0.069,0.3680946,1375984,1075974.311665,8.77
2557,300.2306,0.1986,1.0593224,1424747,1075958.348819,27.28
2558,300.26252,0.7887,4.2059751,1447548,1075843.939553,111.55
2559,300.50705,0.0364,0.1941771,923683,1074968.509453,4.11
2560,300.51461,0.0515,0.2747875,1306608,1074941.468308,6.27
2561,300.52516,0.0339,0.1806424,1200613,1074903.712715,3.75
2562,300.53284,0.0432,0.2303555,1702593,1074876.277067,5.08
2563,300.86582,0.1222,0.6519122,1535176,1073686.628549,16.37
2564,300.95399,0.0361,0.1925471,1209923,1073372.084393,4.06
2565,300.99899,0.1409,0.751275,1484886,1073211.628368,19.03
2566,301.00567,0.238,1.2694691,1470312,1073187.783587,32.9
2567,301.00661,0.062,0.3306046,1537569,1073184.44056,7.76
2568,301.0172,0.0422,0.2251498,959809,1073146.692645,4.94
2569,301.01831,0.0331,0.1764494,1154046,1073142.724432,3.63
2570,301.02326,0.0911,0.485785,1645047,1073125.099227,11.92
2571,301.02481,0.0733,0.3907554,1406949,1073119.550083,9.37
2572,301.02775,0.036,0.1919701,1377687,1073109.089738,4.05
2573,301.03538,0.3456,1.843334,1517534,1073081.880701,48.27
2574,301.03804,0.056,0.2986119,1391558,1073072.40715,6.9
2575,301.04081,0.0423,0.2258133,1262843,1073062.50784,4.96
2576,301.05063,0.0977,0.5212845,1478915,1073027.511271,12.87
2577,301.0565,0.1235,0.6583769,1458500,1073006.598203,16.54
2578,301.06117,0.0509,0.2714626,1505145,1072989.971388,6.18
2579,301.07176,0.27,1.4398853,1476738,1072952.21047,37.47
2580,301.09289,0.1639,0.8739846,1421216,1072876.91482,22.31
2581,301.10815,0.2394,1.2767365,1486942,1072822.538948,33.1
2582,301.12927,0.1235,0.6587455,1471374,1072747.285047,16.55
2583,301.14454,0.1508,0.8040006,1392220,1072692.90466,20.44
2584,301.16566,0.203,1.0827088,1443648,1072617.670837,27.9
2585,301.18089,0.0435,0.2319569,1283024,1072563.418289,5.12
2586,301.20205,0.1684,0.8982003,1457908,1072488.099343,22.96
2587,301.2173,0.1783,0.9506451,1477985,1072433.772629,24.37
2588,301.23397,0.0359,0.1912387,1354051,1072374.448226,4.03
2589,301.23843,0.3134,1.6712817,1406979,1072358.562481,43.67
2590,301.26587,0.0757,0.4036349,1476525,1072260.886601,9.72
2591,301.50425,0.0504,0.2687493,1439900,1071413.124279,6.11
2592,301.52243,0.0748,0.3990825,1485379,1071348.506905,9.6
2593,301.54064,0.0434,0.2315099,1461767,1071283.815796,5.11
2594,301.89783,0.0684,0.3647684,1629753,1070016.324032,8.68
2595,301.99624,0.0379,0.2018689,1413853,1069667.629349,4.31
2596,302.00523,0.0478,0.2547881,1438435,1069635.783851,5.73
2597,302.00683,0.0837,0.4465246,1369387,1069630.114392,10.87
2598,302.01447,0.0913,0.4871427,1466872,1069603.085093,11.95
2599,302.02206,0.0623,0.3322197,1746476,1069576.171966,7.8
2600,302.03062,0.0799,0.4261897,1387796,1069545.857275,10.32
2601,302.03264,0.0632,0.337271,1278172,1069538.714537,7.94
2602,302.03872,0.0511,0.2724498,1430556,1069517.191874,6.2
2603,302.04321,0.1086,0.579334,1375752,1069501.293175,14.42
2604,302.04589,0.1012,0.5399566,1435204,1069491.805586,13.37
2605,302.06701,0.0609,0.3248183,1518203,1069417.026131,7.61
2606,302.0751,0.0463,0.2470765,1652102,1069388.37388,5.52
2607,302.0796,0.0887,0.4732941,1455931,1069372.459923,11.58
2608,302.08224,0.0333,0.1777473,1495807,1069363.099188,3.67
2609,302.09626,0.0361,0.192646,1298546,1069313.482136,4.07
2610,302.10071,0.0385,0.2053186,1869782,1069297.722442,4.41
2611,302.1034,0.0459,0.2446432,1570316,1069288.203581,5.46
2612,302.1115,0.0543,0.2894588,1335628,1069259.541262,6.66
2613,302.11598,0.0537,0.2863794,1580442,1069243.678563,6.58
2614,302.13708,0.0514,0.2739749,1336893,1069168.999729,6.25
2615,302.14792,0.0448,0.2386589,1646733,1069130.662959,5.3
2616,302.16903,0.0494,0.2636865,1452897,1069055.958972,5.97
2617,302.17348,0.1552,0.8276793,1500621,1069040.208512,21.07
2618,302.2054,0.0354,0.188865,1310717,1068927.298575,3.97
2619,302.20987,0.1582,0.8434791,1464220,1068911.502919,21.5
2620,302.22063,0.0476,0.2540547,1390517,1068873.419591,5.71
2621,302.24178,0.0653,0.3480478,1556948,1068798.630312,8.23
2622,302.24627,0.0681,0.3634206,1323624,1068782.747627,8.64
2623,302.51206,0.0781,0.4164787,1318215,1067843.717211,10.06
2624,302.51612,0.0367,0.1955826,1326460,1067829.369965,4.15
2625,302.53025,0.0527,0.2811581,1484843,1067779.504131,6.44
2626,302.54845,0.0439,0.2340457,1593056,1067715.28606,5.18
2627,302.98495,0.1269,0.6766635,1491052,1066177.051476,17.03
2628,303.0025,0.0379,0.2021919,1402034,1066115.267678,4.32
2629,303.00408,0.1023,0.5453133,1438851,1066109.714914,13.51
2630,303.00967,0.0338,0.1805238,701015,1066090.057685,3.74
2631,303.01373,0.0368,0.1962864,1455270,1066075.781354,4.16
2632,303.01464,0.2435,1.2985288,1461907,1066072.559751,33.68
2633,303.02227,0.0932,0.497195,1363697,1066045.731585,12.22
2634,303.0299,0.1506,0.8032643,1590592,1066018.884809,20.42
2635,303.04046,0.0381,0.2034311,1294779,1065981.740086,4.36
2636,303.04111,0.0332,0.1772777,1436129,1065979.456544,3.66
2637,303.05103,0.3209,1.7114383,1456060,1065944.554132,44.74
2638,303.05372,0.0455,0.2426949,1087128,1065935.095463,5.41
2639,303.06628,0.1363,0.727038,1553240,1065890.921683,18.38
2640,303.07216,0.06,0.3200031,1367613,1065870.231671,7.48
2641,303.07685,0.0356,0.1899164,1107272,1065853.753656,3.99
2642,303.08741,0.4261,2.2726626,1433716,1065816.594847,59.77
2643,303.10854,0.0658,0.3511338,1572002,1065742.322896,8.31
2644,303.12379,0.3201,1.7071843,1469468,1065688.678363,44.63
2645,303.14492,0.0705,0.375958,1533864,1065614.428536,8.98
2646,303.16018,0.1303,0.6947939,1507331,1065560.753929,17.51
2647,303.18131,0.052,0.2773572,1705580,1065486.51824,6.34
2648,303.19654,0.0377,0.2012504,1038946,1065432.971898,4.3
2649,303.2177,0.1427,0.7608168,1469959,1065358.651923,19.28
2650,303.23295,0.1181,0.6299216,1491545,1065305.043435,15.78
2651,303.50173,0.0407,0.2169006,1215045,1064361.622039,4.72
2652,303.50576,0.0357,0.1903374,1111178,1064347.499612,4.01
2653,303.51991,0.0722,0.3852411,1434200,1064297.880917,9.22
2654,303.52393,0.0337,0.1796403,1533356,1064283.767894,3.72
2655,303.53813,0.0362,0.1932524,1268032,1064233.99542,4.08
2656,303.99214,0.0346,0.1844168,1397407,1062644.554587,3.85
2657,304.0043,0.0349,0.1859283,1490064,1062602.036084,3.89
2658,304.0099,0.0475,0.2532012,1155739,1062582.466185,5.69
2659,304.0119,0.1143,0.6094341,1309526,1062575.472725,15.23
2660,304.01949,0.0508,0.270854,1312825,1062548.946456,6.16
2661,304.02247,0.0845,0.4505123,1318201,1062538.546046,10.97
2662,304.02515,0.0956,0.5096859,1501422,1062529.17188,12.56
2663,304.03011,0.0797,0.425227,1489082,1062511.841337,10.3
2664,304.03772,0.0829,0.4419028,1506856,1062485.241714,10.74
2665,304.04628,0.0616,0.3286187,1652713,1062455.33842,7.71
2666,304.05438,0.0471,0.2512465,1113975,1062427.02149,5.64
2667,304.05885,0.1047,0.5584279,1425768,1062411.404696,13.86
2668,304.06154,0.1858,0.990889,1480207,1062402.00222,25.44
2669,304.08266,0.0571,0.3045256,1321167,1062328.220201,7.06
2670,304.09079,0.0744,0.396977,1386022,1062299.792604,9.54
2671,304.09524,0.0966,0.5150005,1550220,1062284.256518,12.7
2672,304.11637,0.0384,0.2047152,1771856,1062210.453462,4.39
2673,304.11903,0.0374,0.1992664,1346500,1062201.158215,4.24
2674,304.12715,0.0756,0.403017,1430320,1062172.818682,9.7
2675,304.13161,0.0472,0.2515517,1362259,1062157.224888,5.64
2676,304.15275,0.0593,0.3161909,1502118,1062083.415226,7.38
2677,304.18913,0.0443,0.2363587,1391697,1061956.389284,5.24
2678,304.50953,0.076,0.4054084,1369399,1060838.992011,9.76
2679,304.51717,0.0343,0.1830081,1456914,1060812.392496,3.81
2680,304.5277,0.045,0.2400086,1490646,1060775.69649,5.34
2681,304.53537,0.0404,0.2153942,1471289,1060748.979397,4.68
2682,304.54593,0.0362,0.1931064,1784382,1060712.194891,4.08
2683,304.56411,0.0368,0.1964083,1694755,1060648.871298,4.17
2684,304.88183,0.2142,1.1424096,1499310,1059543.582562,29.5
2685,304.89134,0.0418,0.2228593,1367271,1059510.536481,4.88
2686,304.99389,0.0632,0.3369228,1530473,1059154.255636,7.93
2687,305.00153,0.0739,0.3942168,1497058,1059127.731909,9.47
2688,305.00917,0.095,0.5065405,1327142,1059101.228226,12.47
2689,305.01972,0.0977,0.5210755,1447030,1059064.565395,12.86
2690,305.0303,0.2662,1.4194481,1440237,1059027.858819,36.92
2691,305.03298,0.0576,0.3073308,1532466,1059018.528488,7.14
2692,305.03791,0.0564,0.3008012,1342944,1059001.42088,6.96
2693,305.04555,0.5166,2.7552085,1458727,1058974.905818,72.69
2694,305.05612,0.0363,0.1936797,1076092,1058938.212429,4.09
2695,305.05677,0.0523,0.2789644,1241125,1058935.945926,6.38
2696,305.06487,0.0416,0.2218327,1750432,1058907.834568,4.85
2697,305.06668,0.4799,2.5594554,1458984,1058901.566277,67.45
2698,305.08191,0.051,0.2721181,1627947,1058848.683087,6.2
2699,305.10306,0.5836,3.1121359,1458081,1058775.276848,82.25
