,M/z,Intensity,Relative,Resolution,Frequency,S/N
0,168.21239,0.0233,0.2107738,1432219,1920409.067251,2.89
1,175.0248,0.0295,0.2670996,2666181,1845661.502739,3.76
2,175.04006,0.037,0.3354969,2586499,1845500.615871,4.82
3,175.06118,0.0268,0.2428505,2656402,1845277.961648,3.39
4,175.82833,0.057,0.5165812,2440187,1837226.914112,7.62
5,175.8474,0.0198,0.1790833,2804974,1837027.643449,2.4
6,175.84945,0.0838,0.7592068,2595718,1837006.245508,11.38
7,175.98123,0.0202,0.1825925,2442563,1835630.6441,2.46
8,176.82428,0.0372,0.3370742,2798373,1826878.817218,4.85
9,176.82604,0.2468,2.2354167,2552524,1826860.585683,34.21
10,176.82947,0.023,0.2087075,2449545,1826825.159773,2.86
11,176.83695,0.0442,0.4002611,2443839,1826747.915339,5.82
12,176.90066,0.0535,0.4848381,2679982,1826090.000291,7.13
13,176.90106,0.0334,0.3022956,2896408,1826085.904711,4.31
14,177.01933,0.1521,1.3777297,2551430,1824865.8719,20.94
15,177.04045,0.0244,0.2207438,2716265,1824648.07928,3.05
16,177.05571,0.039,0.3533787,2712744,1824490.895653,5.1
17,177.0921,0.0282,0.2552462,2356871,1824115.995504,3.58
18,177.84477,1.566,14.1825352,2550656,1816395.900866,219.01
19,177.84491,0.0209,0.1889356,3374670,1816394.548789,2.55
20,177.8465,0.0944,0.8548373,2523565,1816378.298946,12.85
21,178.01457,0.0207,0.187365,2274975,1814663.363393,2.53
22,178.02269,0.0185,0.1672397,2172102,1814580.600224,2.22
23,178.82309,0.0269,0.2435586,2341391,1806458.641257,3.4
24,178.834,0.0416,0.3766216,2267041,1806348.399474,5.46
25,178.84523,0.0346,0.3129692,2576741,1806234.941367,4.47
26,178.99859,0.1205,1.0916122,2459975,1804687.45886,16.52
27,179.03497,0.1926,1.7442161,2492938,1804320.700045,26.61
28,179.07136,0.0281,0.2544401,2071682,1803954.08553,3.57
29,179.84182,1.7315,15.6817198,2544900,1796225.69135,242.2
30,179.84196,0.0266,0.24049,556046,1796224.3197,3.35
31,179.84355,0.0327,0.2963188,2527399,1796208.476798,4.22
32,180.03022,0.0264,0.2386881,2330027,1794345.940543,3.32
33,180.03833,0.0185,0.1678555,2324987,1794265.154407,2.23
34,180.84228,0.0432,0.3910896,2636962,1786288.570949,5.68
35,181.01424,0.3202,2.9001453,2496031,1784591.630142,44.49
36,181.05063,0.0714,0.6464087,2495811,1784232.956401,9.63
37,181.08701,0.0404,0.3655298,2418667,1783874.425713,5.29
38,181.83887,0.6121,5.5435228,2497690,1776498.517978,85.38
39,181.99173,0.0207,0.1874235,2504107,1775006.444397,2.53
40,182.00949,0.0247,0.2238234,2395704,1774833.194404,3.09
41,182.0176,0.0347,0.314704,2276655,1774754.166568,4.5
42,182.02206,0.0188,0.1704547,2563751,1774710.643782,2.27
43,182.83934,0.0195,0.1765745,2636947,1766777.790146,2.36
44,182.99351,0.0289,0.2617388,2535310,1765289.28917,3.68
45,182.99687,0.027,0.2441931,2843893,1765256.834907,3.41
46,183.00656,0.0654,0.5923304,2562721,1765163.356872,8.79
47,183.02989,0.1233,1.1165899,2508377,1764938.402422,16.9
48,183.06627,0.0591,0.5349031,2582586,1764587.618938,7.91
49,183.10266,0.0948,0.8588086,2418574,1764236.950544,12.92
50,183.13905,0.0218,0.1972609,2118699,1763886.404105,2.68
51,183.83592,0.0736,0.6665008,2510743,1757199.946604,9.94
52,184.89944,0.1845,1.6709,2418299,1747092.703575,25.48
53,184.99139,0.0442,0.4004243,2460446,1746224.283656,5.83
54,185.00362,0.0217,0.1964196,1755337,1746108.883607,2.67
55,185.00916,0.0332,0.3005067,2483587,1746056.642248,4.28
56,185.02221,0.064,0.5800169,2452335,1745933.409602,8.6
57,185.04554,0.0842,0.7627554,2436228,1745713.35332,11.43
58,185.08192,0.1247,1.1294515,2451771,1745370.153325,17.1
59,185.11831,0.1192,1.0798799,2497963,1745027.06567,16.34
60,185.1547,0.1484,1.3441094,2363865,1744684.161156,20.42
61,185.87506,0.0414,0.3748623,2537015,1737922.540819,5.43
62,185.89431,0.0423,0.3834639,2674858,1737742.54934,5.56
63,186.85077,0.0943,0.8537158,2541690,1728847.356479,12.84
64,186.85606,0.0969,0.8773627,2486066,1728798.371349,13.2
65,186.89649,0.1306,1.1826589,2517822,1728424.361915,17.93
66,187.01926,0.024,0.2172815,2373063,1727289.70649,2.99
67,187.0248,0.094,0.8514106,2502021,1727238.545009,12.8
68,187.04006,0.0303,0.2746099,2344176,1727097.655443,3.88
69,187.06119,0.0671,0.6080311,2601106,1726902.574165,9.04
70,187.09757,0.1462,1.3244282,2442941,1726566.743197,20.12
71,187.13396,0.0258,0.2332168,2478209,1726231.019144,3.24
72,187.866,0.0461,0.4172497,2696016,1719504.591239,6.09
73,187.8721,0.0242,0.219166,2695215,1719448.704574,3.02
74,187.87358,0.0253,0.2286818,2412669,1719435.23115,3.17
75,187.89135,0.0294,0.2658573,2431164,1719272.532578,3.74
76,188.03532,0.0185,0.167755,2305382,1717956.236001,2.23
77,188.84781,0.1252,1.1342342,2403165,1710564.875965,17.18
78,188.85311,0.0296,0.2681861,2362795,1710516.879231,3.78
79,188.85647,0.0325,0.2941236,2047423,1710486.472914,4.18
80,188.95155,0.0444,0.4023057,2306267,1709625.79047,5.85
81,189.01932,0.054,0.4887259,2583596,1709012.753133,7.19
82,189.04045,0.055,0.4977933,2385570,1708821.724809,7.33
83,189.05571,0.0324,0.2930402,2433831,1708683.833466,4.16
84,189.07684,0.0323,0.292378,2385009,1708492.875217,4.15
85,189.86305,0.0528,0.478319,2380288,1701418.11776,7.03
86,189.8651,0.1071,0.9702256,2428192,1701399.758474,14.64
87,190.00176,0.0274,0.2482313,1710276,1700175.960315,3.47
88,190.02715,0.0209,0.189686,2384364,1699948.82263,2.57
89,190.57826,0.0319,0.2890259,2324827,1695032.928689,4.1
90,190.57836,0.0344,0.3112853,1875490,1695032.043687,4.45
91,190.57846,0.0318,0.2877255,2001654,1695031.112795,4.08
92,190.84486,0.057,0.5162599,2429276,1692665.006386,7.62
93,190.88284,0.0676,0.6122293,2393903,1692328.211386,9.1
94,190.9486,0.0336,0.3046294,2249258,1691745.425351,4.34
95,190.99139,0.1171,1.0601187,2266769,1691366.362909,16.03
96,190.99859,0.0949,0.8596348,2233094,1691302.655587,12.93
97,191.01972,0.0887,0.8037488,2460327,1691115.585147,12.06
98,191.03497,0.114,1.0328647,2433876,1690980.524091,15.61
99,191.05609,0.0204,0.1847421,2655305,1690793.594329,2.49
100,191.07136,0.0342,0.3095342,2318116,1690658.502691,4.42
101,191.10775,0.0204,0.1846926,2355866,1690336.60091,2.49
102,191.81646,0.0653,0.5917225,2526076,1684091.176556,8.78
103,191.8601,0.0246,0.2226566,3012689,1683708.168735,3.08
104,191.86043,1.7398,15.7562828,2357402,1683705.290159,243.36
105,191.86215,0.1111,1.0061378,2386563,1683690.18907,15.2
106,191.97335,0.0507,0.4591686,2267621,1682714.874609,6.73
107,192.00641,0.0183,0.1659495,2548664,1682425.147807,2.2
108,192.01134,0.023,0.2079237,1841627,1682381.931359,2.85
109,192.04822,0.0418,0.3786228,2487255,1682058.842855,5.49
110,192.84191,0.0193,0.1750069,2202979,1675135.877781,2.34
111,192.86088,0.0433,0.3919198,2283318,1674971.170196,5.69
112,192.86377,0.0199,0.1801124,2285097,1674946.024276,2.42
113,192.87989,0.039,0.3530527,2534835,1674806.033821,5.09
114,193.01424,0.1634,1.4800445,2468575,1673640.279947,22.53
115,193.05062,0.1239,1.1217847,2417865,1673324.847277,16.98
116,193.08701,0.0363,0.3287233,2619732,1673009.500121,4.72
117,193.81351,0.0942,0.852704,2478004,1666738.265877,12.82
118,193.81556,3.4291,31.0562477,2323372,1666720.640154,480.02
119,193.83969,0.161,1.4582807,2311145,1666513.176263,22.19
120,193.85377,0.14,1.2681377,2218703,1666392.167706,19.25
121,193.85545,0.0295,0.2667191,2223685,1666377.703792,3.76
122,193.85748,1.7952,16.2585812,2324869,1666360.287802,251.13
123,193.85919,0.0334,0.3023944,2111632,1666345.515876,4.31
124,193.89251,0.2111,1.9119867,2264450,1666059.211925,29.21
125,193.96888,0.0301,0.272975,2213713,1665403.192845,3.85
126,194.04319,0.0275,0.2492788,2349612,1664765.467974,3.49
127,194.85792,0.044,0.3983362,2336033,1657804.74769,5.79
128,194.86082,0.0213,0.1928335,2057587,1657780.074416,2.61
129,194.92747,0.0857,0.7757008,2326172,1657213.25654,11.63
130,194.9278,0.026,0.235061,2130526,1657210.469989,3.27
131,194.9935,0.0367,0.3327559,2295328,1656652.10541,4.78
132,195.02989,0.2797,2.5328319,2324063,1656342.989754,38.81
133,195.06627,0.0629,0.5698203,2152177,1656034.043931,8.45
134,195.10266,0.0237,0.2147694,2100188,1655725.174305,2.95
135,195.7714,0.0293,0.2651036,1788883,1650069.329601,3.73
136,195.80817,0.0197,0.1782875,52111,1649759.510813,2.39
137,195.80824,0.0386,0.3495761,3126098,1649758.858579,5.04
138,195.80837,0.0225,0.2037872,242295,1649757.816071,2.78
139,195.80846,0.022,0.1993579,242090,1649757.014197,2.72
140,195.80853,0.0234,0.2121043,242682,1649756.46887,2.91
141,195.80863,0.0248,0.224993,243283,1649755.621509,3.11
142,195.8087,0.0267,0.2420892,244085,1649755.057462,3.38
143,195.80878,0.0327,0.2958917,309879,1649754.37892,4.21
144,195.80885,0.0312,0.2825767,308769,1649753.766454,4.0
145,195.8089,0.0304,0.2757252,245678,1649753.324018,3.9
146,195.80901,0.0359,0.3255836,312382,1649752.400874,4.67
147,195.8091,0.0609,0.5513605,3273950,1649751.636294,8.16
148,195.80919,0.0369,0.3338945,993695,1649750.922671,4.8
149,195.80933,0.0225,0.2039789,72043,1649749.688971,2.79
150,195.80939,0.0212,0.1917549,55478,1649749.164322,2.6
151,195.80949,0.023,0.2079528,72060,1649748.402425,2.85
152,195.80955,0.0202,0.1825669,55452,1649747.840942,2.46
153,195.80965,0.0224,0.2025526,72037,1649747.007583,2.77
154,195.80975,0.0226,0.2042965,72045,1649746.170342,2.79
155,195.80986,0.027,0.2444422,72212,1649745.223177,3.41
156,195.81001,0.3128,2.8331015,2513148,1649743.998171,43.46
157,195.81015,0.0377,0.3413286,136708,1649742.767457,4.91
158,195.81026,0.0416,0.3770457,153339,1649741.903369,5.46
159,195.81036,0.0522,0.4728929,164090,1649741.069412,6.95
160,195.8105,0.0769,0.6961007,235242,1649739.81003,10.4
161,195.81058,0.166,1.5029511,328592,1649739.135589,22.88
162,195.8109,71.0029,643.0474243,2327470,1649736.522514,9946.59
163,195.81111,0.2134,1.9323626,337725,1649734.751626,29.52
164,195.8112,0.0932,0.8444402,1670990,1649733.992946,12.69
165,195.8113,0.0453,0.4104277,154528,1649733.087228,5.98
166,195.81143,0.0352,0.3191563,135905,1649731.995881,4.57
167,195.8115,0.0307,0.2780289,94406,1649731.423937,3.93
168,195.81161,0.0216,0.1954983,72009,1649730.471945,2.66
169,195.81178,0.2066,1.8710718,2496952,1649729.031307,28.57
170,195.81191,0.0229,0.2078403,213614,1649727.987999,2.85
171,195.81203,0.0287,0.2600718,215486,1649727.002335,3.65
172,195.81213,0.0362,0.3279387,244897,1649726.083409,4.7
173,195.81261,4.8366,43.8028717,2301494,1649722.043152,677.2
174,195.8135,0.0235,0.2129594,2824167,1649714.557953,2.93
175,195.83674,0.1599,1.4484136,2298088,1649518.794315,22.04
176,195.85042,0.1392,1.2611138,2326950,1649403.543687,19.14
177,195.85453,0.6001,5.4347062,2307556,1649369.005759,83.7
178,195.8888,0.0263,0.2381915,2531960,1649080.452913,3.32
179,196.02514,0.035,0.3171608,2243634,1647933.447659,4.54
180,196.03324,0.0305,0.2764008,2342347,1647865.334002,3.91
181,196.06152,0.0234,0.2116076,2424080,1647627.665788,2.91
182,196.81135,1.2958,11.7356682,2262627,1641350.364771,181.16
183,196.84272,0.8606,7.7945023,2336748,1641088.765779,120.2
184,197.00915,0.432,3.9125316,2305408,1639702.37306,60.15
185,197.01253,0.0192,0.1738303,2391006,1639674.28059,2.32
186,197.02222,0.076,0.6879534,2336052,1639593.661498,10.27
187,197.04554,0.1334,1.2085676,2321668,1639399.571185,18.33
188,197.08193,0.061,0.5527149,2100618,1639096.90583,8.18
189,197.11831,0.0296,0.2679723,2207905,1638794.347638,3.78
190,197.1547,0.0233,0.210578,1984066,1638491.879754,2.89
191,197.72852,0.0185,0.1677672,2456149,1633736.842547,2.23
192,197.76763,0.1918,1.7368451,2189163,1633413.777383,26.5
193,197.80428,0.0198,0.1795463,956707,1633111.147315,2.41
194,197.80436,0.0197,0.1779895,952656,1633110.499177,2.39
195,197.80516,0.0236,0.2139569,817324,1633103.89881,2.94
196,197.80524,0.0504,0.45659689999999997,3367025,1633103.181139,6.69
197,197.80538,0.0259,0.234512,42951,1633102.080341,3.26
198,197.80545,0.0287,0.2602672,108512,1633101.479119,3.66
199,197.80553,0.0311,0.2818168,108876,1633100.767017,3.99
200,197.8056,0.0378,0.3425761,266290,1633100.254242,4.93
201,197.80566,0.0352,0.3186441,229304,1633099.718848,4.56
202,197.80573,0.0384,0.3481071,266701,1633099.15609,5.02
203,197.80581,0.0415,0.3760737,268799,1633098.520216,5.45
204,197.80594,0.0452,0.409704,271365,1633097.453446,5.97
205,197.80599,0.0436,0.3948445,270225,1633096.987105,5.74
206,197.80611,0.0725,0.6566735,700532,1633095.986934,9.79
207,197.80621,0.0566,0.5123892,1251380,1633095.181607,7.56
208,197.80632,0.0326,0.2950808,109100,1633094.277997,4.2
209,197.80639,0.0335,0.3036067,209233,1633093.741259,4.33
210,197.80647,0.0293,0.2657177,108605,1633093.012418,3.74
211,197.80657,0.0299,0.2705167,108686,1633092.241144,3.82
212,197.80666,0.0283,0.2561142,108443,1633091.448098,3.59
213,197.80673,0.0317,0.2871717,108968,1633090.871052,4.07
214,197.8068,0.0308,0.2793597,108835,1633090.327347,3.95
215,197.80704,0.4388,3.9741874,2395700,1633088.3424,61.11
216,197.80722,0.044,0.3981483,109656,1633086.823227,5.79
217,197.80795,100.3386,908.7299194,2303947,1633080.865815,14056.29
218,197.80815,0.3033,2.7470274,335162,1633079.138277,42.12
219,197.8083,0.0924,0.8372057,1285012,1633077.909145,12.58
220,197.80859,0.0314,0.2844598,71453,1633075.552831,4.03
221,197.80865,0.028,0.2532339,71328,1633075.028735,3.55
222,197.80885,0.3111,2.8179462,2329947,1633073.386624,43.22
223,197.80898,0.0272,0.246326,71301,1633072.33583,3.44
224,197.80906,0.0269,0.2432032,42981,1633071.62909,3.39
225,197.80912,0.0251,0.2273572,42927,1633071.18903,3.15
226,197.80922,0.202,1.829878,2926987,1633070.330585,27.94
227,197.80966,2.3755,21.5142536,2239121,1633066.688636,332.42
228,197.80985,0.0313,0.2838694,71451,1633065.116085,4.02
229,197.83379,0.0454,0.4108186,2314342,1632867.526473,5.99
230,197.84829,0.0337,0.3052714,1888088,1632747.860401,4.35
231,197.85157,0.0605,0.5481695,2322249,1632720.763029,8.11
232,198.0044,0.0296,0.2676905,2297707,1631460.548745,3.77
233,198.01251,0.0387,0.3506494,2327062,1631393.75258,5.06
234,198.03852,0.0196,0.1778789,2339409,1631179.452151,2.38
235,198.04079,0.0208,0.1885214,2513971,1631160.804607,2.55
236,198.8084,1.7726,16.053688,2269032,1624862.770641,247.96
237,198.80931,0.0192,0.1736784,2450869,1624855.285916,2.32
238,198.83977,0.5781,5.2354226,2325883,1624606.392256,80.62
239,198.92471,0.0259,0.2347651,2096766,1623912.679027,3.26
240,198.94001,0.0276,0.2495165,2116098,1623787.781806,3.49
241,198.98842,0.1005,0.9104334,2156700,1623392.735341,13.71
242,199.00705,0.3126,2.8307619,2268120,1623240.822605,43.42
243,199.01926,0.0232,0.2098033,2067079,1623141.20562,2.88
244,199.0248,0.0766,0.6939436,2403488,1623095.990323,10.37
245,199.03787,0.174,1.5756576,2258828,1622989.459324,24.0
246,199.06119,0.0857,0.7764823,2198660,1622799.282978,11.64
247,199.09758,0.0791,0.716813,2282732,1622502.720572,10.72
248,199.13396,0.0633,0.5733106,2283427,1622206.264831,8.5
249,199.17035,0.5719,5.1797218,2234830,1621909.900691,79.75
250,199.72396,0.0337,0.3048579,2251120,1617414.148426,2.82
251,199.76386,0.0215,0.1950586,2856251,1617091.112654,1.66
252,199.76508,0.0279,0.2525146,2399980,1617081.207339,2.27
253,199.80224,0.0212,0.1919919,2842177,1616780.451517,1.63
254,199.80268,0.0209,0.1891941,299940,1616776.860221,1.6
255,199.80276,0.0261,0.2361294,459250,1616776.234169,2.09
256,199.80288,0.0222,0.2008732,385901,1616775.281878,1.72
257,199.80294,0.023,0.2085174,387218,1616774.810999,1.81
258,199.803,0.022,0.1992078,385615,1616774.323131,1.71
259,199.80312,0.0393,0.3556481,3077842,1616773.292084,3.35
260,199.80321,0.0285,0.2577394,3257270,1616772.575329,2.32
261,199.80328,0.0216,0.1955068,633787,1616772.018445,1.67
262,199.80359,0.0205,0.1854079,1961545,1616769.534819,1.56
263,199.80386,0.0188,0.1702352,2687440,1616767.357097,1.4
264,199.80407,0.1914,1.7338495,2422604,1616765.605169,17.82
265,199.80423,0.0246,0.2227978,139100,1616764.335174,1.95
266,199.80432,0.0287,0.2603345,140562,1616763.618701,2.35
267,199.80437,0.0257,0.2327107,139502,1616763.203384,2.06
268,199.805,44.4301,402.3872986,2277735,1616758.152971,4223.21
269,199.80523,0.1675,1.5174015,3266786,1616756.277694,15.54
270,199.80554,0.0237,0.2146328,136128,1616753.768239,1.87
271,199.80568,0.0202,0.1827769,128792,1616752.634275,1.53
272,199.80592,0.1357,1.2290411,2349898,1616750.662495,12.52
273,199.80627,0.2545,2.3050721,2395368,1616747.802728,23.81
274,199.80646,0.0305,0.2764695,278977,1616746.291455,2.52
275,199.80671,0.5102,4.6205072,2124025,1616744.272656,48.11
276,199.84615,0.2252,2.0392289,2146452,1616425.172794,21.02
277,199.87358,0.0268,0.2423365,2130295,1616203.414118,2.16
278,200.01039,0.0219,0.1984855,2196711,1615097.843949,1.7
279,200.1737,0.0791,0.7167219,2321032,1613780.215536,7.14
280,200.80545,0.8971,8.1246271,2225284,1608703.116459,84.9
281,200.83682,0.104,0.9414535,2236623,1608451.820853,9.5
282,200.93797,0.0238,0.2155821,2002328,1607642.11095,1.88
283,200.98631,0.4101,3.7145679,2242401,1607255.457889,38.61
284,201.01933,0.0364,0.3294915,2059820,1606991.455113,3.07
285,201.03492,0.0628,0.568381,2325488,1606866.861201,5.58
286,201.04045,0.094,0.851245,2165771,1606822.605358,8.55
287,201.05572,0.021,0.1897674,1757201,1606700.594082,1.61
288,201.07684,0.0714,0.6462153,2192147,1606531.844765,6.4
289,201.11322,0.0656,0.5942128,2124397,1606241.202267,5.85
290,201.14961,0.02,0.1813732,3160280,1605950.619757,1.52
291,201.8011,0.0287,0.259536,2322987,1600765.976431,2.34
292,201.80204,8.7177,78.9526749,2234797,1600758.526199,828.33
293,201.80226,0.0735,0.6661002,377556,1600756.820894,6.61
294,201.80299,0.0263,0.2384044,2151329,1600751.007183,2.12
295,201.80333,0.1339,1.2123843,2330477,1600748.347985,12.34
296,201.80367,0.0214,0.1936264,1019846,1600745.625209,1.65
297,201.80377,0.042,0.3806365,2063953,1600744.788594,3.61
298,201.84279,0.049,0.4433526,2026724,1600435.386476,4.27
299,201.87062,0.0271,0.2450573,2348140,1600214.708338,2.19
300,201.88478,0.1901,1.7213143,2145510,1600102.471951,17.68
301,201.9268,0.0303,0.2743809,2091758,1599769.498869,2.5
302,201.98967,0.0314,0.2843874,2137557,1599271.60992,2.6
303,202.8025,0.2011,1.821135,2199277,1592861.724342,18.73
304,202.82831,0.8034,7.2758789,2280059,1592658.967469,75.99
305,202.84003,0.125,1.1320567,2179769,1592567.008576,11.5
306,202.88683,0.028,0.2532213,2143965,1592199.619604,2.27
307,202.9414,0.0314,0.2846914,2054562,1591771.46378,2.6
308,202.98211,0.0192,0.1737795,2248620,1591452.25244,1.44
309,202.99859,0.0603,0.5458899,2313933,1591323.039485,5.35
310,203.01972,0.0287,0.2597265,2357994,1591157.381895,2.34
311,203.03498,0.0855,0.77455,2299189,1591037.80203,7.75
312,203.0561,0.0753,0.6821042,2337955,1590872.297774,6.78
313,203.07136,0.0293,0.265001,2279468,1590752.779256,2.4
314,203.09249,0.0453,0.4100697,2148142,1590587.312301,3.92
315,203.79909,0.7381,6.6845121,2222244,1585072.454447,69.78
316,203.80038,0.0322,0.2911743,2482071,1585062.451835,2.67
317,203.85881,0.0188,0.1702749,2222230,1584608.133638,1.4
318,203.88987,0.0475,0.4298653,2343605,1584366.721967,4.13
319,203.92383,0.0353,0.32007,2322109,1584102.834363,2.98
320,203.96544,0.0327,0.2964016,2224641,1583779.738083,2.73
321,204.0083,0.0339,0.3067673,1819753,1583446.929733,2.84
322,204.03022,0.0252,0.2279068,1855756,1583276.844073,2.01
323,204.82536,1.0897,9.8690033,2253849,1577130.444944,103.2
324,204.83708,0.1284,1.1631718,2284196,1577040.272758,11.83
325,205.00705,0.0214,0.1942476,2340917,1575732.736952,1.66
326,205.01424,0.187,1.6940138,2224815,1575677.431304,17.4
327,205.03537,0.09,0.8151773,2072628,1575515.06672,8.17
328,205.05063,0.077,0.6970436,2350423,1575397.843415,6.93
329,205.08702,0.0436,0.3945455,2308765,1575118.322039,3.76
330,205.83969,0.2362,2.1392009,2157807,1569358.692056,22.07
331,205.88692,0.065,0.5885404,2333031,1568998.73626,5.79
332,206.01486,0.0222,0.2014495,2097509,1568024.325478,1.73
333,206.01759,0.0223,0.2016764,2226657,1568003.513235,1.73
334,206.02208,0.0249,0.2254094,2330409,1567969.388357,1.98
335,206.8212,0.0216,0.1953291,2124981,1561910.983834,1.67
336,206.82241,0.5778,5.2325497,2267610,1561901.81718,54.54
337,206.83413,0.0516,0.4675484,2163649,1561813.370603,4.52
338,206.86039,0.3328,3.0144429,2218355,1561615.046044,31.26
339,206.86991,0.0315,0.2856726,2209063,1561543.211421,2.61
340,206.99351,0.1776,1.608868,2155802,1560610.798064,16.5
341,207.01213,0.1039,0.941066,2111564,1560470.383324,9.49
342,207.02989,0.2022,1.8309084,2156269,1560336.514759,18.83
343,207.06628,0.0694,0.6282806,1993212,1560062.303985,6.21
344,207.07933,0.0199,0.1801385,2227380,1559964.012546,1.51
345,207.10267,0.0283,0.2566698,2027376,1559788.204058,2.31
346,207.83674,0.2467,2.2346067,2162189,1554279.039502,23.07
347,207.85534,0.0483,0.4377731,2168972,1554139.988493,4.21
348,207.88396,0.0309,0.279838,2399668,1553926.018192,2.55
349,207.99686,0.02,0.1810005,2042190,1553082.580727,1.52
350,208.00135,0.0204,0.1846686,2115386,1553049.007131,1.55
351,208.81946,0.1281,1.1605216,2158924,1546964.462634,11.8
352,208.84526,0.4283,3.8792892,2196896,1546773.359396,40.33
353,208.85744,0.2298,2.0815856,2161077,1546683.144122,21.47
354,208.86696,0.0225,0.2034978,1818328,1546612.712549,1.75
355,208.9346,0.101,0.9150934,2150914,1546111.971183,9.22
356,209.00916,0.2895,2.622169,2187963,1545560.46299,27.14
357,209.01253,0.0186,0.1682164,1793546,1545535.482518,1.38
358,209.02222,0.0218,0.1977129,2379385,1545463.85101,1.69
359,209.04554,0.211,1.9111873,2165594,1545291.438116,19.68
360,209.08193,0.0542,0.4906306,2150671,1545022.483803,4.77
361,209.11831,0.0191,0.1733983,2145374,1544753.681381,1.44
362,209.8338,0.091,0.8243858,2190604,1539486.432053,8.27
363,209.8524,0.0661,0.5987808,2144164,1539349.980795,5.9
364,209.85842,0.0236,0.2136596,1885586,1539305.822126,1.86
365,210.01251,0.031,0.2808019,1953098,1538176.338927,2.56
366,210.04079,0.0286,0.2594248,1987420,1537969.28843,2.34
367,210.05942,0.1584,1.4341238,2121437,1537832.869272,14.67
368,210.84231,0.5989,5.4242172,2195341,1532122.606508,56.55
369,210.85449,0.0402,0.364081,2370150,1532034.097122,3.44
370,210.89825,0.0328,0.2971076,1878212,1531716.244446,2.73
371,210.91347,0.0262,0.2375797,2045808,1531605.702574,2.11
372,210.93167,0.0366,0.3311048,1896292,1531473.563952,3.09
373,211.02481,0.3902,3.5334857,2164246,1530797.606084,36.71
374,211.0612,0.1075,0.9738001,2131371,1530533.682989,9.84
375,211.09758,0.0469,0.4252082,1887780,1530269.885873,4.08
376,211.13397,0.0505,0.4570138,2105823,1530006.170856,4.41
377,211.84944,0.019,0.1724255,1950582,1524838.926869,1.43
378,211.99668,0.0475,0.4297836,2207638,1523779.797714,4.13
379,212.02006,0.0551,0.4989664,2116172,1523611.822806,4.85
380,212.02816,0.0388,0.3512119,2072394,1523553.599461,3.3
381,212.07487,0.0211,0.1909756,3127314,1523218.056766,1.62
382,212.07507,1.0253,9.2856455,2144014,1523216.581894,97.08
383,212.83936,0.326,2.9527931,2189143,1517746.783147,30.61
384,212.86479,0.0727,0.6582385,2243259,1517565.463025,6.53
385,212.87734,0.3371,3.053062,2180433,1517475.997731,31.66
386,212.88685,0.0236,0.2135561,2185217,1517408.199368,1.86
387,213.00407,0.1818,1.6465231,2100629,1516573.154936,16.9
388,213.00451,0.0188,0.1704194,1927630,1516570.068298,1.41
389,213.01214,0.0381,0.344827,1869634,1516515.716651,3.24
390,213.01713,0.079,0.7152445,2277361,1516480.160189,7.12
391,213.01933,0.039,0.3530443,2084901,1516464.559388,3.32
392,213.0227,0.0236,0.2134623,2252576,1516440.547623,1.86
393,213.04046,0.1143,1.0352943,2107663,1516314.115089,10.48
394,213.05352,0.0329,0.2975331,2011422,1516221.188437,2.74
395,213.05572,0.0228,0.2064967,2084745,1516205.51833,1.78
396,213.07685,0.096,0.8698192,2211177,1516055.186429,8.75
397,213.07843,0.1117,1.0119315,2100346,1516043.946732,10.24
398,213.11324,0.0338,0.30593,1999243,1515796.311744,2.83
399,213.14962,0.0798,0.7229322,2123090,1515537.588901,7.2
400,213.186,0.165,1.4939641,2062797,1515278.927086,15.3
401,213.85284,0.0283,0.2567529,1824003,1510553.943803,2.31
402,213.88923,0.0546,0.4944768,2065257,1510296.961876,4.81
403,213.96382,0.0201,0.1824578,2024864,1509770.409143,1.53
404,214.00742,0.0207,0.1878126,1989873,1509462.867755,1.59
405,214.07087,0.0499,0.4519533,2041057,1509015.416157,4.36
406,214.18936,0.031,0.2805844,1988624,1508180.65625,2.56
407,214.83641,0.073,0.6607198,2256910,1503638.231302,6.55
408,214.86184,0.0594,0.5381614,1989781,1503460.257341,5.27
409,214.87439,0.2274,2.0593452,2134406,1503372.458753,21.23
410,214.88391,0.0194,0.1761463,2132386,1503305.862619,1.47
411,214.93492,0.0298,0.2699063,2432083,1502949.058665,2.45
412,214.96557,0.0354,0.3210278,1734499,1502734.810308,2.99
413,214.97528,0.023,0.2087207,1975319,1502666.948483,1.81
414,215.00196,0.2438,2.2078853,2148714,1502480.427533,22.79
415,215.01214,0.0199,0.1802007,1932896,1502409.293856,1.51
416,215.01418,0.0329,0.2980524,2198993,1502395.08263,2.74
417,215.01973,0.046,0.4161615,2345055,1502356.305638,3.98
418,215.03279,0.4977,4.5071731,2108603,1502265.069758,46.93
419,215.03498,0.0489,0.4427927,2235499,1502249.731322,4.26
420,215.05611,0.1194,1.0817156,2141779,1502102.145806,10.97
421,215.07137,0.0266,0.2409282,1965625,1501995.569478,2.15
422,215.09249,0.0859,0.7777426,2045483,1501848.053217,7.78
423,215.12888,0.0352,0.3190891,1973298,1501594.045529,2.97
424,215.86847,0.0216,0.1959473,1845612,1496449.368076,1.67
425,215.88629,0.0371,0.3360996,1976355,1496325.847127,3.14
426,216.00531,0.0224,0.2031876,1652375,1495501.330981,1.75
427,216.00642,0.0239,0.2163499,1935716,1495493.702492,1.89
