,M/z,Intensity,Relative,Resolution,Frequency,S/N
0,160.14382,0.0177,0.2052444,2002514,2017165.417167,2.1
1,162.59277,0.019,0.2195808,2861021,1986782.960761,2.27
2,162.83911,0.0148,0.1716569,2810765,1983777.437888,1.71
3,175.00369,0.0171,0.1973565,2641071,1845883.709763,2.01
4,175.02482,0.0224,0.2593673,2612400,1845660.846282,2.73
5,175.04007,0.0607,0.7021078,2253483,1845500.023712,7.85
6,175.07646,0.0164,0.1898905,2389571,1845116.451333,1.92
7,175.82833,0.0337,0.3892222,2487632,1837226.341502,4.23
8,175.83972,0.0389,0.4503243,2486559,1837107.368469,4.93
9,175.8474,0.0669,0.7742774,2480055,1837027.104626,8.68
10,175.84945,0.0628,0.7269281,2411381,1837005.676527,8.13
11,176.01151,0.0494,0.5712079,2497120,1835314.325313,6.33
12,176.03531,0.0233,0.269257,2304627,1835066.161433,2.84
13,176.82429,0.0287,0.3316112,2387855,1826878.189075,3.56
14,176.82605,0.1547,1.7892897,2499944,1826859.994445,20.42
15,176.83663,0.1189,1.3748252,2442583,1826750.724166,15.63
16,176.83696,0.127,1.4689929,2440659,1826747.293173,16.72
17,177.01933,0.1844,2.132637,2436176,1824865.300181,24.39
18,177.04046,0.0166,0.1925032,2421918,1824647.498431,1.95
19,177.05572,0.197,2.2792025,2447439,1824490.279574,26.09
20,177.0921,0.0375,0.4338917,2148320,1824115.435449,4.74
21,177.83676,0.0167,0.1927004,1961607,1816477.275604,1.96
22,177.84445,0.0282,0.3260104,2340320,1816398.74591,3.5
23,177.84478,1.0808,12.5014772,2423524,1816395.326663,144.32
24,177.8449,0.0223,0.2583934,529702,1816394.081969,2.72
25,177.8465,0.0636,0.7356732,2335867,1816377.7545,8.24
26,177.94681,0.0759,0.8774601,2467079,1815353.904339,9.88
27,177.99077,0.0224,0.2590345,2356949,1814905.466829,2.72
28,178.01458,0.0488,0.5646654,2348124,1814662.754666,6.26
29,178.02269,0.0163,0.1888949,1527276,1814580.107546,1.91
30,178.02716,0.0263,0.3040756,2549980,1814534.539239,3.24
31,178.05096,0.0202,0.2342218,2361262,1814291.968075,2.44
32,178.05907,0.0201,0.2321471,2268502,1814209.310364,2.41
33,178.09993,0.0149,0.1720703,2723424,1813793.08425,1.72
34,178.8231,0.0203,0.2344648,2385550,1806458.022804,2.44
35,178.83401,0.1346,1.557218,2407637,1806347.829259,17.74
36,178.84523,0.0257,0.2973652,2423577,1806234.468782,3.17
37,178.9986,0.1142,1.3211957,2430096,1804686.895349,15.01
38,179.01679,0.0157,0.181287,2357934,1804503.464123,1.82
39,179.03498,0.3946,4.5639710000000004,2384378,1804320.130401,52.51
40,179.04804,0.0169,0.1956668,2949540,1804188.489814,1.99
41,179.05612,0.0207,0.2398207,2482105,1804107.115121,2.5
42,179.07137,0.0488,0.5647575,2428064,1803953.498605,6.26
43,179.10775,0.0199,0.2305105,2119921,1803587.031547,2.39
44,179.84183,1.1083,12.8195467,2407784,1796225.118779,148.0
45,179.84196,0.0165,0.1907703,3440630,1796223.837645,1.93
46,179.84356,0.0244,0.2819217,2223466,1796207.893352,2.99
47,179.94386,0.0482,0.5578424,2439789,1795206.682791,6.18
48,180.00641,0.0246,0.2846819,2354358,1794582.799331,3.02
49,180.02216,0.0205,0.2371484,2401757,1794425.788804,2.47
50,180.03024,0.0546,0.6316165,2326871,1794345.344234,7.03
51,180.03361,0.0188,0.2178068,2187586,1794311.756379,2.25
52,180.03833,0.0333,0.3850203,2310203,1794264.624898,4.18
53,180.06661,0.0188,0.2172003,2562354,1793982.864535,2.24
54,180.83105,0.0411,0.4748898,2273026,1786398.963135,5.22
55,180.84228,0.0234,0.2701243,2764954,1786288.027717,2.85
56,180.85955,0.0148,0.1709607,2507510,1786117.492277,1.7
57,180.89442,0.0596,0.6891177,2539160,1785773.247268,7.7
58,181.01425,1.5453,17.873827,2391312,1784591.066336,206.45
59,181.02547,0.0151,0.175154,2638133,1784480.385046,1.75
60,181.02731,0.0153,0.1770588,2174238,1784462.2467,1.77
61,181.05063,0.1172,1.3552338,2387751,1784232.401585,15.4
62,181.0637,0.0174,0.2016485,2345724,1784103.67778,2.06
63,181.08702,0.0422,0.4885116,2295839,1783873.90244,5.38
64,181.83888,0.3682,4.2591548,2398859,1776497.941874,48.99
65,181.99174,0.0338,0.3911525,2528423,1775005.863189,4.25
66,182.0095,0.1397,1.6163543,2446645,1774832.670569,18.42
67,182.0176,0.1334,1.5425462,2360409,1774753.625241,17.57
68,182.02207,0.0292,0.3376961,2699398,1774710.039489,3.63
69,182.04588,0.0171,0.1981936,2385371,1774477.972404,2.02
70,182.89146,0.042,0.4853851,2187750,1766273.746481,5.34
71,183.00657,0.0251,0.2904721,2587019,1765162.77975,3.09
72,183.01284,0.0157,0.1819121,2349182,1765102.326514,1.83
73,183.01848,0.0151,0.1745562,2289109,1765047.908275,1.75
74,183.0299,0.1333,1.5418451,2328912,1764937.840289,17.56
75,183.04515,0.0211,0.2435635,2705219,1764790.76296,2.54
76,183.06628,0.0609,0.704191,2402710,1764587.080591,7.87
77,183.10267,0.0626,0.7244324,2385834,1764236.396372,8.11
78,183.13905,0.0182,0.2109112,2473710,1763885.884064,2.17
79,183.83593,0.0374,0.4331542,2382328,1757199.361241,4.74
80,183.91554,0.0729,0.8431066,2374718,1756438.776229,9.48
81,184.00896,0.0168,0.1939151,2278193,1755547.030922,1.97
82,184.02514,0.0531,0.6139975,2387649,1755392.637109,6.83
83,184.06153,0.0168,0.1937889,2878777,1755045.627168,1.97
84,184.84488,0.1011,1.1693969,2315231,1747607.947602,13.25
85,185.00363,0.0145,0.1682799,2448176,1746108.2745,1.67
86,185.00916,0.033,0.3821594,2489970,1746056.116445,4.15
87,185.01679,0.0148,0.1709069,2451114,1745984.098968,1.7
88,185.02205,0.0319,0.3689684,3002298,1745934.442224,3.99
89,185.02223,0.2303,2.6640396,2353583,1745932.818716,30.54
90,185.02442,0.0333,0.3851056,2372749,1745912.125427,4.18
91,185.02779,0.0301,0.3483672,2376967,1745880.31635,3.76
92,185.04555,0.0621,0.7180201,2309440,1745712.746167,8.03
93,185.0608,0.0206,0.238421,2374624,1745568.866065,2.48
94,185.08193,0.0721,0.8338408,2395602,1745369.566643,9.37
95,185.11832,0.0652,0.754072,2305000,1745026.535993,8.45
96,185.1547,0.0951,1.1000602,2341122,1744683.602795,12.45
97,185.87154,0.0529,0.6119355,2501312,1737955.000576,6.8
98,185.91259,0.0407,0.4709024,2217776,1737571.207036,5.17
99,186.00641,0.0223,0.2576197,2446015,1736694.79234,2.71
100,186.02558,0.0169,0.1954634,2563553,1736515.863756,1.99
101,186.84193,0.0978,1.1309227,2411899,1728928.656591,12.81
102,186.85607,0.0347,0.4015024,2331131,1728797.811995,4.37
103,187.00368,0.0274,0.3169117,2350916,1727433.126669,3.39
104,187.01425,0.0191,0.2205312,2567255,1727335.514354,2.28
105,187.01675,0.0149,0.172656,2091714,1727312.456943,1.72
106,187.01927,0.0795,0.9193989,2367879,1727289.12621,10.36
107,187.02481,0.0403,0.4660485,2307635,1727237.983222,5.12
108,187.04007,0.0536,0.6201056,2472735,1727097.090494,6.9
109,187.0612,0.0462,0.5344998,2315514,1726902.013715,5.91
110,187.07644,0.0183,0.2121422,1798225,1726761.336602,2.18
111,187.09758,0.1449,1.676033,2378446,1726566.18231,19.11
112,187.13397,0.0265,0.3063225,2057629,1726230.479266,3.27
113,187.866,0.9467,10.9497662,2297290,1719504.058699,126.37
114,187.86859,0.0427,0.4936531,2372872,1719480.362364,5.44
115,188.03532,0.0333,0.3856987,2027490,1717955.730549,4.19
116,188.10094,0.0155,0.1792702,2644356,1717356.414939,1.8
117,188.83897,0.0312,0.3610703,2367968,1710644.46446,3.9
118,188.84782,0.0144,0.1665189,1735628,1710564.3249,1.65
119,188.86615,0.1079,1.2476186,2313378,1710398.358936,14.16
120,188.95156,0.0418,0.4829403,2389671,1709625.18051,5.31
121,189.01933,0.1075,1.2433089,2264980,1709012.183193,14.11
122,189.04047,0.0213,0.2460398,2160086,1708821.129343,2.57
123,189.05572,0.0464,0.5363764,2397631,1708683.26402,5.93
124,189.07685,0.0247,0.2858307,2617308,1708492.293344,3.03
125,189.09211,0.0193,0.2236997,2085121,1708354.432845,2.31
126,189.822,0.0311,0.359266,2513635,1701785.558067,3.88
127,189.86305,0.9305,10.762661,2315580,1701417.597012,124.21
128,189.86437,0.0312,0.3607574,2599507,1701405.748867,3.9
129,189.86511,0.11,1.2722924,2179772,1701399.195856,14.44
130,189.86565,0.0175,0.2025965,1899932,1701394.337134,2.07
131,190.01458,0.0147,0.1697119,2578467,1700060.813558,1.69
132,190.02716,0.0265,0.3062855,2600027,1699948.245791,3.27
133,190.12107,0.0162,0.1879281,2060307,1699108.567313,1.9
134,190.12906,0.0169,0.1950319,2069997,1699037.136552,1.98
135,190.57822,0.0164,0.1900771,2405406,1695032.808222,1.92
136,190.57832,0.0172,0.1989778,3099188,1695031.942224,2.03
137,190.57843,0.0268,0.3101039,1135269,1695030.906851,3.31
138,190.57852,0.0173,0.2005337,945862,1695030.123776,2.05
139,190.8632,0.11,1.2723991,2236830,1692501.951671,14.44
140,190.94861,0.0282,0.3259115,1906022,1691744.864495,3.5
141,190.9986,0.0924,1.0681992,2409606,1691302.115517,12.08
142,191.01679,0.017,0.1968147,2402410,1691141.019598,2.0
143,191.01973,0.073,0.8439168,2291147,1691115.013493,9.49
144,191.03498,0.1647,1.9048215,2247967,1690979.966851,21.76
145,191.05612,0.028,0.3235515,2434427,1690792.923251,3.47
146,191.07137,0.0446,0.5154006,2227200,1690657.977908,5.69
147,191.10775,0.0264,0.3054646,2310009,1690336.082676,3.26
148,191.81647,0.5624,6.5056143,2281674,1684090.679152,74.97
149,191.81905,0.0357,0.4134974,2117998,1684067.987537,4.51
150,191.84437,0.0205,0.2376557,2393109,1683845.702862,2.48
151,191.85952,0.0145,0.1675618,2077406,1683712.737929,1.66
152,191.8601,0.3358,3.884582,2307099,1683707.659107,44.65
153,191.86043,1.9453,22.5006771,2232912,1683704.754561,259.97
154,191.86059,0.0272,0.3147338,3873981,1683703.407144,3.37
155,191.86143,0.0308,0.3563497,2398063,1683696.005185,3.85
156,191.86216,0.1179,1.3635056,2181984,1683689.633802,15.5
157,191.97336,0.0455,0.5267261,2040099,1682714.348387,5.82
158,192.00642,0.0412,0.4763367,2285640,1682424.599846,5.24
159,192.01133,0.0217,0.2509082,2050665,1682381.544886,2.63
160,192.03023,0.0327,0.3786969,2122684,1682215.97872,4.11
161,192.04281,0.0152,0.1762911,2121666,1682105.812208,1.77
162,192.04822,0.0331,0.3826237,1895816,1682058.415137,4.15
163,192.53278,0.0146,0.1685251,1357682,1677825.024351,1.68
164,192.81661,0.061,0.7051957,2128540,1675355.255391,7.88
165,192.86024,0.0357,0.412729,2012154,1674976.211107,4.5
166,192.86089,0.0434,0.5024939,2277366,1674970.559197,5.54
167,192.86379,0.018,0.2086005,2462018,1674945.399842,2.14
168,192.99607,0.0181,0.2089549,1881647,1673797.331973,2.14
169,193.01425,0.1555,1.7985382,2299047,1673639.722096,20.53
170,193.02731,0.0192,0.222488,2137376,1673526.45736,2.3
171,193.05063,0.3464,4.0064783,2235772,1673324.277316,46.06
172,193.0637,0.0274,0.3168225,2361457,1673211.052298,3.39
173,193.07176,0.0152,0.1753429,2394746,1673141.151364,1.75
174,193.08702,0.0349,0.4033374,2098598,1673008.951346,4.39
175,193.09825,0.0268,0.3099374,2145043,1672911.688703,3.31
176,193.81352,0.7646,8.8434448,2262000,1666737.770803,102.01
177,193.81462,0.0161,0.1866006,1512852,1666728.289382,1.88
178,193.81484,0.0155,0.1790236,1362426,1666726.345434,1.8
179,193.81557,3.2993,38.1613617,2236008,1666720.117985,441.09
180,193.8161,0.0213,0.2458563,2594721,1666715.537083,2.57
181,193.8397,0.3332,3.8535128,2211406,1666512.636003,44.3
182,193.84142,0.0218,0.2522306,2250768,1666497.842987,2.64
183,193.85377,0.1341,1.5506247,2024650,1666391.650957,17.66
184,193.85547,0.0165,0.1906632,1940865,1666377.027991,1.93
185,193.85715,0.0378,0.4369853,2841362,1666362.616668,4.78
186,193.85748,1.9719,22.8079643,2228238,1666359.749434,263.52
187,193.85921,0.04,0.462357,2326671,1666344.933057,5.07
188,193.89251,0.1839,2.126713,2010005,1666058.735206,24.32
189,193.96888,0.0253,0.2929038,2172301,1665402.735276,3.11
190,194.00388,0.027,0.3127389,2209804,1665102.29279,3.34
191,194.00949,0.0172,0.1986994,2223377,1665054.11975,2.02
192,194.0176,0.0165,0.1907351,1947433,1664984.576622,1.93
193,194.02207,0.0352,0.4076316,2459629,1664946.16419,4.44
194,194.04588,0.0242,0.2801833,2152002,1664741.880056,2.97
195,194.05399,0.0391,0.4525368,2273931,1664672.32463,4.96
196,194.81366,0.0886,1.025072,2256752,1658180.956413,11.58
197,194.85794,0.0404,0.4677937,2199620,1657804.155426,5.14
198,194.86084,0.0173,0.2000036,2171808,1657779.480561,2.04
199,194.99351,0.0264,0.3055008,2174187,1656651.52582,3.26
200,195.0117,0.0224,0.2589574,2290709,1656497.05,2.72
201,195.0299,0.3977,4.5995994,2234400,1656342.443058,52.92
202,195.04296,0.0216,0.249365,2352923,1656231.527047,2.61
203,195.0564,0.0165,0.190354,1613505,1656117.373663,1.93
204,195.06628,0.0833,0.9637552,2311230,1656033.484004,10.87
205,195.07934,0.0169,0.1953275,2201235,1655922.627578,1.99
206,195.10266,0.0218,0.2516244,2368620,1655724.690744,2.64
207,195.13905,0.0178,0.2056937,1734138,1655415.946045,2.11
208,195.77138,0.0263,0.3042321,1909837,1650069.01695,3.25
209,195.80716,0.0144,0.166853,1244180,1649767.547898,1.66
210,195.808,0.0148,0.171499,40022,1649760.430029,1.71
211,195.8081,0.0206,0.2385362,2359251,1649759.593079,2.49
212,195.80818,0.0282,0.3267281,3095956,1649758.938354,3.51
213,195.80826,0.0153,0.1769003,40033,1649758.232692,1.77
214,195.80837,0.0179,0.207183,40685,1649757.342062,2.12
215,195.80844,0.0236,0.2731584,243434,1649756.76821,2.89
216,195.80851,0.0221,0.2550745,41574,1649756.117027,2.68
217,195.80864,0.0268,0.3096102,248872,1649755.085626,3.31
218,195.80871,0.0263,0.3044646,248042,1649754.495697,3.25
219,195.80877,0.0326,0.3768001,356692,1649753.930415,4.08
220,195.80891,0.0335,0.3878699,360781,1649752.7388240001,4.21
221,195.80898,0.0397,0.4587426,715284,1649752.181936,5.03
222,195.80907,0.0552,0.6381335,3086524,1649751.45385,7.11
223,195.80914,0.0292,0.3373795,590325,1649750.829112,3.63
224,195.80921,0.0276,0.3191581,582737,1649750.260417,3.42
225,195.80931,0.0196,0.2262036,41519,1649749.434547,2.34
226,195.80941,0.0221,0.2553405,41574,1649748.598331,2.68
227,195.80947,0.0175,0.2021686,40668,1649748.060264,2.06
228,195.80954,0.0211,0.2439669,41552,1649747.459661,2.55
229,195.8096,0.0225,0.2606393,42266,1649746.982368,2.74
230,195.80971,0.0207,0.2398904,41545,1649746.05511,2.5
231,195.80979,0.0213,0.2463069,41557,1649745.356475,2.58
232,195.80995,0.3262,3.7729168,2314792,1649744.016666,43.36
233,195.81026,0.0402,0.4652433,120680,1649741.370965,5.11
234,195.81042,0.0581,0.6715185,626082,1649740.045353,7.49
235,195.81056,0.5715,6.6107965,3159020,1649738.844767,76.19
236,195.8109,72.4305,837.7794189,2221197,1649736.008874,9689.34
237,195.81118,0.0793,0.9168348,1496771,1649733.614802,10.33
238,195.81138,0.0304,0.3522004,100809,1649731.952244,3.8
239,195.81143,0.028,0.3236763,99939,1649731.529565,3.47
240,195.81154,0.0227,0.2630154,42278,1649730.652537,2.77
241,195.81166,0.0383,0.4431183,2751855,1649729.638231,4.85
242,195.81181,0.2509,2.901967,1785612,1649728.302735,33.29
243,195.81211,0.0292,0.3381883,159047,1649725.78307,3.64
244,195.81219,0.0367,0.424971,184788,1649725.135851,4.64
245,195.81262,4.8259,55.8194008,2177411,1649721.503242,645.32
246,195.81278,0.0455,0.5264559,3764392,1649720.162806,5.82
247,195.81354,0.0284,0.3285544,2981982,1649713.802047,3.53
248,195.83675,0.3734,4.3195634,2209308,1649518.23595,49.69
249,195.85042,0.1253,1.4490044,2006837,1649403.100452,16.49
250,195.85453,0.7183,8.3083286,2223066,1649368.454389,95.82
251,195.88879,0.0215,0.2489018,1993009,1649080.051823,2.61
252,196.00134,0.0292,0.3374881,2261224,1648133.069101,3.63
253,196.01952,0.0162,0.1875624,1843783,1647980.203966,1.9
254,196.02515,0.0587,0.679183,2240034,1647932.846934,7.58
255,196.03326,0.0437,0.505334,2267771,1647864.745662,5.57
256,196.06154,0.0219,0.2530914,1930851,1647627.033094,2.65
257,196.81071,0.0461,0.5332999,2226646,1641355.217751,5.89
258,196.81136,1.2695,14.6841602,2207390,1641349.828274,169.56
259,196.84273,0.3511,4.0606918,2225400,1641088.19653,46.69
260,196.85499,0.017,0.1961214,2132956,1640986.033677,1.99
261,196.99658,0.019,0.2194319,2393930,1639806.55111,2.26
262,196.99861,0.0164,0.1897517,2229439,1639789.672247,1.92
263,197.00917,0.2557,2.9574852,2195869,1639701.796875,33.93
264,197.02223,0.0678,0.7838585,2270158,1639593.073897,8.79
265,197.02443,0.02,0.2308037,2196331,1639574.769415,2.4
266,197.04555,0.192,2.2202356,2184077,1639399.007897,25.41
267,197.06081,0.0197,0.2277604,1963845,1639272.036641,2.36
268,197.08194,0.0707,0.8176442,2270185,1639096.355474,9.18
269,197.11833,0.0312,0.360904,1896123,1638793.747871,3.9
270,197.76763,0.1879,2.1734796,1980573,1633413.286176,24.86
271,197.8017,0.0148,0.1707535,3303845,1633131.948956,1.7
272,197.80237,0.0152,0.1757582,3564126,1633126.389784,1.76
273,197.80319,0.0223,0.2575226,2475930,1633119.672309,2.71
274,197.80396,0.0154,0.178273,960721,1633113.313468,1.79
275,197.8041,0.0334,0.3857647,2067470,1633112.155539,4.19
276,197.80422,0.0163,0.1888644,794836,1633111.126612,1.91
277,197.80483,0.0161,0.1864096,3071801,1633106.089189,1.88
278,197.80506,0.0466,0.5391081,2216673,1633104.24277,5.96
279,197.80517,0.0518,0.5992003,2748292,1633103.281564,6.66
280,197.80542,0.0291,0.3367387,56792,1633101.254108,3.62
281,197.8055,0.0308,0.3556909,56837,1633100.584379,3.84
282,197.80558,0.0344,0.3984277,56975,1633099.915009,4.33
283,197.80563,0.032,0.3702073,56880,1633099.476247,4.01
284,197.80573,0.0393,0.45443,227231,1633098.664683,4.98
285,197.80586,0.0456,0.5271632,300637,1633097.60435,5.82
286,197.80598,0.0732,0.8461058,1090170,1633096.647716,9.51
287,197.80607,0.105,1.2147087,3129809,1633095.855008,13.78
288,197.80618,0.045,0.5204256,745648,1633094.941041,5.75
289,197.80632,0.0262,0.3034738,56714,1633093.779768,3.24
290,197.80638,0.0274,0.316755,56746,1633093.293652,3.39
291,197.80645,0.0246,0.284687,56670,1633092.725672,3.02
292,197.80651,0.0258,0.2980298,56702,1633092.237334,3.17
293,197.80658,0.0292,0.3380914,56796,1633091.637684,3.64
294,197.80666,0.0268,0.3096669,56729,1633091.043135,3.31
295,197.80677,0.0333,0.3857332,56933,1633090.119209,4.19
296,197.80697,0.5746,6.6461453,2424690,1633088.403396,76.59
297,197.80714,0.0453,0.5241774,109216,1633087.007727,5.79
298,197.80761,0.3001,3.4706042,377127,1633083.134875,39.87
299,197.80795,101.1396,1169.8481445,2256847,1633080.354996,13529.99
300,197.80816,0.1576,1.8233675,3588636,1633078.581558,20.82
301,197.80831,0.0675,0.7805137,1280953,1633077.360905,8.75
302,197.80841,0.0517,0.5974479,117214,1633076.570999,6.64
303,197.80848,0.0378,0.436739,86440,1633076.004233,4.78
304,197.80859,0.0337,0.3897424,56947,1633075.087462,4.23
305,197.80868,0.042,0.4853278,103635,1633074.302484,5.34
306,197.80889,0.3472,4.016427,1442923,1633072.618508,46.18
307,197.80908,0.0355,0.4101863,220257,1633071.010854,4.47
308,197.80923,0.2065,2.3889818,2373816,1633069.798673,27.36
309,197.80967,2.4676,28.5414658,2145635,1633066.125057,329.83
310,197.80987,0.0637,0.7365133,252363,1633064.493063,8.24
311,197.81061,0.016,0.1846169,1870138,1633058.405768,1.86
312,197.81074,0.0221,0.256116,3281009,1633057.340076,2.69
313,197.81082,0.0145,0.1677222,1682303,1633056.661549,1.67
314,197.8338,0.1356,1.5688887,2231770,1632866.95631,17.87
315,197.84827,0.0261,0.3013451,2100462,1632747.522458,3.21
316,197.85158,0.0836,0.9668288,2326285,1632720.195656,10.91
317,198.00441,0.1178,1.3625621,2140990,1631459.980986,15.49
318,198.00642,0.0213,0.2467009,1878828,1631443.425838,2.58
319,198.01252,0.0186,0.2151991,1662726,1631393.144876,2.22
320,198.01698,0.0168,0.1938128,2467762,1631356.41523,1.97
321,198.03224,0.0245,0.2829653,2036763,1631230.709513,3.0
322,198.03853,0.0174,0.2014727,2271341,1631178.921392,2.06
323,198.04079,0.0168,0.1943718,2404335,1631160.274974,1.97
324,198.04891,0.0239,0.2761034,2309927,1631093.43448,2.92
325,198.8084,1.8938,21.9050846,2194881,1624862.236675,253.08
326,198.83978,0.2651,3.0658832,2210044,1624605.834015,35.19
327,198.98843,0.0467,0.5406817,2219764,1623392.176584,5.98
328,198.99605,0.0169,0.1959278,1757863,1623330.07978,1.99
329,198.99966,0.0265,0.3068766,1942234,1623300.605885,3.28
330,199.00706,0.0226,0.2610593,2191000,1623240.235039,2.75
331,199.01424,0.0182,0.2105028,2349111,1623181.656432,2.16
332,199.01675,0.0452,0.5225722,2244753,1623161.214642,5.77
333,199.01928,0.0307,0.3551832,2285724,1623140.549001,3.83
334,199.02482,0.0755,0.8735422,2177039,1623095.425912,9.83
335,199.02523,0.0153,0.1775078,2068351,1623092.020996,1.78
336,199.03788,0.5141,5.9462762,2146813,1622988.907814,68.5
337,199.04007,0.0386,0.4462269,2441255,1622971.041898,4.89
338,199.0612,0.0716,0.8287351,2208444,1622798.760736,9.31
339,199.07646,0.0227,0.2624605,2129694,1622674.320543,2.76
340,199.09758,0.0679,0.7857687,2076027,1622502.18939,8.81
341,199.13397,0.0389,0.4505072,1859471,1622205.695873,4.94
342,199.17036,0.4545,5.2572565,2143800,1621909.371218,60.53
343,199.72396,0.0367,0.4246974,2100572,1617413.700879,3.43
344,199.76385,0.0232,0.2687746,2025697,1617090.708696,2.05
345,199.76508,0.0241,0.2782901,1777996,1617080.754411,2.14
346,199.8021,0.025,0.2897427,1591288,1616781.092649,2.24
347,199.80217,0.0222,0.2568432,1534783,1616780.524628,1.95
348,199.80228,0.0145,0.1675558,55682,1616779.641194,1.16
349,199.80239,0.0147,0.1694753,55692,1616778.764419,1.18
350,199.80246,0.0173,0.2005389,749069,1616778.195234,1.45
351,199.80255,0.0234,0.2706734,230876,1616777.441237,2.07
352,199.80263,0.0221,0.2559371,228493,1616776.79665,1.94
353,199.80274,0.0236,0.2726713,250299,1616775.95048,2.09
354,199.80282,0.0234,0.2703599,230828,1616775.323598,2.07
355,199.80295,0.0297,0.3432766,718982,1616774.23059,2.71
356,199.80303,0.0264,0.3052932,258406,1616773.623134,2.37
357,199.80309,0.0368,0.4253881,3630084,1616773.065877,3.43
358,199.80317,0.0241,0.2787627,251775,1616772.469947,2.14
359,199.80324,0.0196,0.2270316,206554,1616771.890155,1.68
360,199.80345,0.0158,0.1828889,55758,1616770.218325,1.29
361,199.80356,0.0169,0.1957686,86058,1616769.297467,1.41
362,199.80363,0.0148,0.1713554,55701,1616768.739108,1.19
363,199.80373,0.0158,0.1829828,55758,1616767.881617,1.29
364,199.80385,0.0188,0.2169923,675160,1616766.989593,1.59
365,199.804,0.2357,2.7265589,2297078,1616765.698959,23.74
366,199.80414,0.034,0.3927827,707427,1616764.59274,3.15
367,199.8043,0.0319,0.3691202,134157,1616763.292791,2.94
368,199.805,49.4618,572.1077881,2123123,1616757.654669,5047.41
369,199.80522,0.1487,1.7201626,2448614,1616755.847427,14.86
370,199.80533,0.0376,0.4347289,2162113,1616754.988649,3.52
371,199.80543,0.0261,0.3024087,117678,1616754.132307,2.35
372,199.8055,0.0239,0.2764587,113642,1616753.616703,2.12
373,199.80557,0.0176,0.2040427,104076,1616753.033686,1.48
374,199.80563,0.0197,0.2277915,104292,1616752.546238,1.69
375,199.80571,0.0178,0.2056092,104091,1616751.934927,1.49
376,199.80579,0.017,0.1968055,86117,1616751.274278,1.42
377,199.80594,0.1777,2.05496,1638262,1616750.062934,17.81
378,199.80628,0.263,3.0416858,2125958,1616747.259784,26.52
379,199.80643,0.0302,0.3492766,249206,1616746.077755,2.76
380,199.80672,0.5676,6.5655627,2115622,1616743.695475,57.61
381,199.80686,0.0285,0.330062,247796,1616742.624548,2.59
382,199.80692,0.0215,0.248547,241945,1616742.083846,1.87
383,199.83086,0.0172,0.1990531,2267432,1616548.40034,1.44
384,199.84437,0.017,0.1960947,1842454,1616439.124401,1.41
385,199.84615,0.2006,2.3198833,2026005,1616424.713959,20.15
386,200.00389,0.0358,0.4140644,1986146,1615149.887638,3.33
387,200.01151,0.03,0.3470533,2124285,1615088.359401,2.74
388,200.02207,0.0216,0.2496272,2212488,1615003.078546,1.88
389,200.03531,0.015,0.1735177,1898289,1614896.167544,1.21
390,200.04124,0.0343,0.3971974,2184638,1614848.334332,3.18
391,200.05646,0.0146,0.1692177,2136206,1614725.434089,1.17
392,200.17371,0.0688,0.7956215,2069902,1613779.63125,6.7
393,200.80545,0.9743,11.2690516,2157044,1608702.587118,99.11
394,200.83683,0.0453,0.5241164,2106968,1608451.256012,4.3
395,200.93797,0.0157,0.1819619,2244365,1607641.663912,1.29
396,201.00407,0.0147,0.1699595,2686110,1607112.965202,1.18
397,201.0117,0.0355,0.4103225,1896027,1607051.960108,3.3
398,201.0138,0.0154,0.1782137,2036278,1607035.194711,1.25
399,201.01755,0.0482,0.557313,2196919,1607005.215368,4.6
400,201.01933,0.069,0.7983303,2076326,1606990.965067,6.72
401,201.03493,0.1775,2.0530927,2148602,1606866.309797,17.79
402,201.04046,0.0621,0.7179763,2200161,1606822.076876,6.01
403,201.05572,0.0629,0.727931,2222496,1606700.149121,6.1
404,201.07685,0.0607,0.7020545,2197003,1606531.303944,5.87
405,201.0921,0.0172,0.199024,2025791,1606409.489379,1.44
406,201.11324,0.0788,0.9117036,2132508,1606240.629148,7.72
407,201.80103,0.0518,0.5992818,2381568,1600766.106037,4.97
408,201.80165,0.0226,0.2612756,287536,1600761.16753,1.99
409,201.80204,9.7581,112.8688583,2127571,1600758.038231,995.53
410,201.80232,0.0216,0.2502152,3002923,1600755.883515,1.89
411,201.80302,0.0382,0.4421113,1861384,1600750.285965,3.58
412,201.80333,0.1312,1.5179724,2195236,1600747.827315,13.07
413,201.80378,0.0474,0.5485242,2171714,1600744.305199,4.52
414,201.84279,0.0575,0.6648306,1794376,1600434.905167,5.55
415,201.88478,0.1889,2.1848822,1943318,1600101.99884,18.96
416,201.92679,0.0157,0.1813056,2396563,1599769.12615,1.28
417,201.96825,0.015,0.1740147,1487417,1599440.704053,1.22
418,202.00135,0.0177,0.2052673,1994880,1599178.662753,1.49
419,202.01953,0.0242,0.2804901,1960809,1599034.762909,2.15
420,202.02716,0.0283,0.3273884,2228727,1598974.352404,2.57
421,202.05097,0.069,0.7977692,2290769,1598785.910664,6.72
422,202.0721,0.0185,0.2135326,2302663,1598618.747097,1.56
423,202.8025,0.2167,2.5060019,2141171,1592861.203411,21.79
424,202.82832,0.2518,2.9121175,2194039,1592658.439192,25.37
425,202.9986,0.0804,0.9303767,2166172,1591322.494426,7.89
426,203.0146,0.0218,0.2519783,1955506,1591197.05907,1.9
427,203.01972,0.0218,0.252548,2229410,1591156.914201,1.91
