peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
1880	507.0441521	0.016253859	0.743449758	18	N1O12	H13_C24_N_O12	0	24	13	12	1	0
2192	535.1692754	0.019175381	0.559846319	11	N1O12	H29_C25_N_O12	0	25	29	12	1	0
1405	467.070331	0.01484771	0.730268245	11	N1O13	H17_C19_N_O13	0	19	17	13	1	0
1456	471.1016447	0.0240108	0.752734748	9	N1O13	H21_C19_N_O13	0	19	21	13	1	0
1549	479.0703518	0.014583995	0.75531466	12	N1O13	H17_C20_N_O13	0	20	17	13	1	0
1645	487.0386583	0.022853606	-0.064603929	15	N1O13	H13_C21_N_O13	0	21	13	13	1	0
1764	497.1172605	0.018574151	0.644422132	10	N1O13	H23_C21_N_O13	0	21	23	13	1	0
1789	499.038537	0.026011291	-0.306132049	16	N1O13	H13_C22_N_O13	0	22	13	13	1	0
2870	649.0861556	0.026969715	0.794314272	25	N1O13	H19_C34_N_O13	0	34	19	13	1	0
1530	477.0580451	0.011681169	0.698631281	8	N1O13S1	H19_C17_N_O13_S	0	17	19	13	1	1
1571	481.0889384	0.01639162	-0.15284373	6	N1O13S1	H23_C17_N_O13_S	0	17	23	13	1	1
1595	483.0652451	0.023479436	0.704932786	11	N1O14	H17_C19_N_O14	0	19	17	14	1	0
1838	503.0337297	0.033211283	0.248926552	15	N1O14	H13_C21_N_O14	0	21	13	14	1	0
2188	535.0964755	0.027615225	0.506047587	13	N1O14	H21_C23_N_O14	0	23	21	14	1	0
2328	551.0338203	0.016270587	0.391801193	19	N1O14	H13_C25_N_O14	0	25	13	14	1	0
2344	553.0496157	0.018017202	0.653133429	18	N1O14	H15_C25_N_O14	0	25	15	14	1	0
2502	573.112168	0.02616086	0.546418678	15	N1O14	H23_C26_N_O14	0	26	23	14	1	0
2257	543.0677382	0.0185958	-0.991293474	11	N1O14S1	H21_C21_N_O14_S	0	21	21	14	1	1
2439	565.0525576	0.014427538	-0.121915569	14	N1O14S1	H19_C23_N_O14_S	0	23	19	14	1	1
2458	567.0679627	0.013301832	-0.553394598	13	N1O14S1	H21_C23_N_O14_S	0	23	21	14	1	1
2034	519.0285788	0.013539962	0.115007696	15	N1O15	H13_C21_N_O15	0	21	13	15	1	0
2530	577.1072781	0.0234755	0.881280788	14	N1O15	H23_C25_N_O15	0	25	23	15	1	0
2683	601.1071155	0.017396293	0.575714035	16	N1O15	H23_C27_N_O15	0	27	23	15	1	0
2735	613.1071824	0.022240569	0.673513503	17	N1O15	H23_C28_N_O15	0	28	23	15	1	0
2528	577.0707481	0.027199973	0.631106219	15	N1O16	H19_C24_N_O16	0	24	19	16	1	0
2148	531.1438239	0.012131845	0.517665748	4	N1O17	H29_C18_N_O17	0	18	29	17	1	0
160	337.0559797	0.013255584	-0.463171026	17	N1O1S1	H11_C22_N_O_S	0	22	11	1	1	1
1597	483.0716251	0.014317329	-0.332899391	28	N1O1S1	H13_C34_N_O_S	0	34	13	1	1	1
1737	495.0713742	0.013602939	-0.831617357	29	N1O1S1	H13_C35_N_O_S	0	35	13	1	1	1
1882	507.0715321	0.017664927	-0.500619859	30	N1O1S1	H13_C36_N_O_S	0	36	13	1	1	1
1932	511.1027744	0.015609333	-0.609886638	28	N1O1S1	H17_C36_N_O_S	0	36	17	1	1	1
1952	513.1182305	0.013471081	-0.985541678	27	N1O1S1	H19_C36_N_O_S	0	36	19	1	1	1
1985	515.1338865	0.012105277	-0.970076984	26	N1O1S1	H21_C36_N_O_S	0	36	21	1	1	1
156	337.0196498	0.021811541	-0.298472229	18	N1O2S1	H7_C21_N_O2_S	0	21	7	2	1	1
252	349.019544	0.036116078	-0.59122749	19	N1O2S1	H7_C22_N_O2_S	0	22	7	2	1	1
270	351.0351929	0.038081143	-0.59114668	18	N1O2S1	H9_C22_N_O2_S	0	22	9	2	1	1
291	353.0509018	0.040232187	-0.421219012	17	N1O2S1	H11_C22_N_O2_S	0	22	11	2	1	1
370	361.019627	0.024404404	-0.341678639	20	N1O2S1	H7_C23_N_O2_S	0	23	7	2	1	1
390	363.0354657	0.029453354	0.179803188	19	N1O2S1	H9_C23_N_O2_S	0	23	9	2	1	1
410	365.0509444	0.03307549	-0.290732824	18	N1O2S1	H11_C23_N_O2_S	0	23	11	2	1	1
501	375.0352172	0.034700089	-0.48843469	20	N1O2S1	H9_C24_N_O2_S	0	24	9	2	1	1
522	377.0508257	0.031461716	-0.596196602	19	N1O2S1	H11_C24_N_O2_S	0	24	11	2	1	1
540	379.0664641	0.029294928	-0.623763288	18	N1O2S1	H13_C24_N_O2_S	0	24	13	2	1	1
556	381.0821525	0.014096911	-0.519925154	17	N1O2S1	H15_C24_N_O2_S	0	24	15	2	1	1
1904	509.0505883	0.014620404	-0.907939004	30	N1O2S1	H11_C35_N_O2_S	0	35	11	2	1	1
444	369.0458916	0.014883134	-0.199212663	17	N1O3S1	H11_C22_N_O3_S	0	22	11	3	1	1
536	379.0302242	0.060528354	-0.239851783	19	N1O3S1	H9_C23_N_O3_S	0	23	9	3	1	1
553	381.0458225	0.033584223	-0.374224874	18	N1O3S1	H11_C23_N_O3_S	0	23	11	3	1	1
630	391.029984	0.019780546	-0.846543581	20	N1O3S1	H9_C24_N_O3_S	0	24	9	3	1	1
730	405.0455807	0.026347822	-0.949236899	20	N1O3S1	H11_C25_N_O3_S	0	25	11	3	1	1
856	419.0612156	0.018567263	-0.953658141	20	N1O3S1	H13_C26_N_O3_S	0	26	13	3	1	1
157	337.0377098	0.03370624	0.599105842	18	N1O4	H7_C21_N_O4	0	21	7	4	1	0
175	339.0533989	0.0217279	0.710703664	17	N1O4	H9_C21_N_O4	0	21	9	4	1	0
254	349.037694	0.03879455	0.533353277	19	N1O4	H7_C22_N_O4	0	22	7	4	1	0
271	351.0532729	0.035217678	0.327576439	18	N1O4	H9_C22_N_O4	0	22	9	4	1	0
372	361.037737	0.037496642	0.634714252	20	N1O4	H7_C23_N_O4	0	23	7	4	1	0
391	363.0532257	0.028165286	0.186703586	19	N1O4	H9_C23_N_O4	0	23	9	4	1	0
411	365.0687844	0.019693954	-0.064711778	18	N1O4	H11_C23_N_O4	0	23	11	4	1	0
426	367.084693	0.024844256	0.639996266	17	N1O4	H13_C23_N_O4	0	23	13	4	1	0
503	375.0531872	0.018744385	0.078192099	20	N1O4	H9_C24_N_O4	0	24	9	4	1	0
854	419.0249756	0.012074773	-0.606388561	21	N1O4S1	H9_C25_N_O4_S	0	25	9	4	1	1
873	421.0407033	0.030805382	-0.419137852	20	N1O4S1	H11_C25_N_O4_S	0	25	11	4	1	1
891	423.056381	0.035583729	-0.35194192	19	N1O4S1	H13_C25_N_O4_S	0	25	13	4	1	1
916	425.0721286	0.014740453	-0.120788037	18	N1O4S1	H15_C25_N_O4_S	0	25	15	4	1	1
1008	433.0406988	0.027208829	-0.417838812	21	N1O4S1	H11_C26_N_O4_S	0	26	11	4	1	1
1034	435.0563463	0.028140686	-0.421939047	20	N1O4S1	H13_C26_N_O4_S	0	26	13	4	1	1
1169	447.0563704	0.036517553	-0.356749253	21	N1O4S1	H13_C27_N_O4_S	0	27	13	4	1	1
193	341.032478	0.019629993	0.162745734	17	N1O5	H7_C20_N_O5	0	20	7	5	1	0
288	353.0325218	0.033985698	0.281352717	18	N1O5	H7_C21_N_O5	0	21	7	5	1	0
309	355.0482206	0.024028513	0.417107932	17	N1O5	H9_C21_N_O5	0	21	9	5	1	0
407	365.0325444	0.067773611	0.333964847	19	N1O5	H7_C22_N_O5	0	22	7	5	1	0
519	377.0325657	0.045373633	0.379929271	20	N1O5	H7_C23_N_O5	0	23	7	5	1	0
537	379.0483041	0.03044425	0.610989735	19	N1O5	H9_C23_N_O5	0	23	9	5	1	0
632	391.048374	0.019711666	0.770952253	20	N1O5	H9_C24_N_O5	0	24	9	5	1	0
743	407.0795386	0.022384234	0.407483478	19	N1O5	H13_C25_N_O5	0	25	13	5	1	0
1151	445.0947331	0.021257544	-0.650903216	21	N1O5	H15_C28_N_O5	0	28	15	5	1	0
2443	565.0953475	0.012970221	0.574622845	31	N1O5	H15_C38_N_O5	0	38	15	5	1	0
1055	437.0354037	0.022225808	-0.893916416	20	N1O5S1	H11_C25_N_O5_S	0	25	11	5	1	1
1211	451.0512748	0.020885588	-0.376238342	20	N1O5S1	H13_C26_N_O5_S	0	26	13	5	1	1
1337	461.0355003	0.038334034	-0.638056436	22	N1O5S1	H11_C27_N_O5_S	0	27	11	5	1	1
1361	463.0514272	0.024998745	-0.037318747	21	N1O5S1	H13_C27_N_O5_S	0	27	13	5	1	1
1384	465.0670541	0.019054348	-0.086931484	20	N1O5S1	H15_C27_N_O5_S	0	27	15	5	1	1
1505	475.0511084	0.028490993	-0.707505327	22	N1O5S1	H13_C28_N_O5_S	0	28	13	5	1	1
1551	479.0824318	0.014204168	-0.653021508	20	N1O5S1	H17_C28_N_O5_S	0	28	17	5	1	1
1620	485.0356918	0.013820405	-0.211603494	24	N1O5S1	H11_C29_N_O5_S	0	29	11	5	1	1
1672	489.0670948	0.037376593	5.46E-04	22	N1O5S1	H15_C29_N_O5_S	0	29	15	5	1	1
1791	499.051507	0.01391979	0.125286881	24	N1O5S1	H13_C30_N_O5_S	0	30	13	5	1	1
1795	499.1455068	0.016999737	0.324371909	17	N1O5S1	H25_C29_N_O5_S	0	29	25	5	1	1
1861	505.0981458	0.025621623	-0.492786923	21	N1O5S1	H19_C30_N_O5_S	0	30	19	5	1	1
2289	547.0519893	0.015391867	0.995978279	28	N1O5S1	H13_C34_N_O5_S	0	34	13	5	1	1
741	407.0432786	0.0332595	0.715952476	20	N1O6	H9_C24_N_O6	0	24	9	6	1	0
758	409.0589465	0.013013517	0.756003898	19	N1O6	H11_C24_N_O6	0	24	11	6	1	0
874	421.0587933	0.026583	0.370554024	20	N1O6	H11_C25_N_O6	0	25	11	6	1	0
1009	433.0588288	0.03388533	0.442332492	21	N1O6	H11_C26_N_O6	0	26	11	6	1	0
1035	435.0743363	0.01975201	0.112463092	20	N1O6	H13_C26_N_O6	0	26	13	6	1	0
1058	437.0900337	0.020332575	0.220248188	19	N1O6	H15_C26_N_O6	0	26	15	6	1	0
1147	445.0586831	0.028833428	0.103005482	22	N1O6	H11_C27_N_O6	0	27	11	6	1	0
1548	479.0458918	0.03218693	-0.975444461	21	N1O6S1	H13_C27_N_O6_S	0	27	13	6	1	1
1696	491.0462014	0.029942406	-0.321277545	22	N1O6S1	H13_C28_N_O6_S	0	28	13	6	1	1
1840	503.0461696	0.04438864	-0.376674593	23	N1O6S1	H13_C29_N_O6_S	0	29	13	6	1	1
1860	505.0620359	0.043258998	0.052805616	22	N1O6S1	H15_C29_N_O6_S	0	29	15	6	1	1
1978	515.0462167	0.025513382	-0.276579379	24	N1O6S1	H13_C30_N_O6_S	0	30	13	6	1	1
2010	517.0618427	0.025767256	-0.322021041	23	N1O6S1	H15_C30_N_O6_S	0	30	15	6	1	1
2128	529.0619983	0.036812756	-0.020648043	24	N1O6S1	H15_C31_N_O6_S	0	31	15	6	1	1
2145	531.0775941	0.044025541	-0.122810037	23	N1O6S1	H17_C31_N_O6_S	0	31	17	6	1	1
2167	533.0933398	0.01925607	0.057110772	22	N1O6S1	H19_C31_N_O6_S	0	31	19	6	1	1
2190	535.1090155	0.02684081	0.104796324	21	N1O6S1	H21_C31_N_O6_S	0	31	21	6	1	1
2241	541.0617126	0.014432458	-0.548155906	25	N1O6S1	H15_C32_N_O6_S	0	32	15	6	1	1
2259	543.0777482	0.024049177	0.163708413	24	N1O6S1	H17_C32_N_O6_S	0	32	17	6	1	1
2275	545.0931637	0.028284351	-0.26717407	23	N1O6S1	H19_C32_N_O6_S	0	32	19	6	1	1
2294	547.1088492	0.028912149	-0.201443645	22	N1O6S1	H21_C32_N_O6_S	0	32	21	6	1	1
2394	559.1086317	0.014022126	-0.586190585	23	N1O6S1	H21_C33_N_O6_S	0	33	21	6	1	1
889	423.038241	0.02421941	0.80171941	20	N1O7	H9_C24_N_O7	0	24	9	7	1	0
914	425.0534486	0.019197029	-0.243012794	19	N1O7	H11_C24_N_O7	0	24	11	7	1	0
1032	435.0381463	0.035133053	0.561982764	21	N1O7	H9_C25_N_O7	0	25	9	7	1	0
1056	437.0537537	0.016214498	0.461781116	20	N1O7	H11_C25_N_O7	0	25	11	7	1	0
1166	447.0382004	0.031406611	0.667875852	22	N1O7	H9_C26_N_O7	0	26	9	7	1	0
1190	449.0536376	0.028804892	0.190838189	21	N1O7	H11_C26_N_O7	0	26	11	7	1	0
1311	459.0382132	0.025106002	0.67838457	23	N1O7	H9_C27_N_O7	0	27	9	7	1	0
1338	461.0539002	0.026598744	0.755498966	22	N1O7	H11_C27_N_O7	0	27	11	7	1	0
813	415.07285	0.014655828	0.665222129	12	N1O7S1	H17_C20_N_O7_S	0	20	17	7	1	1
1735	495.0411543	0.015398755	-0.241385513	21	N1O7S1	H13_C27_N_O7_S	0	27	13	7	1	1
1879	507.0409921	0.027117316	-0.555442576	22	N1O7S1	H13_C28_N_O7_S	0	28	13	7	1	1
1906	509.0567583	0.029117807	-0.325202819	21	N1O7S1	H15_C28_N_O7_S	0	28	15	7	1	1
2036	519.0413488	0.023389891	0.144471611	23	N1O7S1	H13_C29_N_O7_S	0	29	13	7	1	1
2054	521.0566747	0.026319285	-0.478135771	22	N1O7S1	H15_C29_N_O7_S	0	29	15	7	1	1
2073	523.0724606	0.019003179	-0.216594131	21	N1O7S1	H17_C29_N_O7_S	0	29	17	7	1	1
2166	533.0570499	0.018633192	0.236429397	23	N1O7S1	H15_C30_N_O7_S	0	30	15	7	1	1
2256	543.0411683	0.016461484	-0.194285176	25	N1O7S1	H13_C31_N_O7_S	0	31	13	7	1	1
2273	545.0566838	0.042903771	-0.440404818	24	N1O7S1	H15_C31_N_O7_S	0	31	15	7	1	1
2292	547.0727193	0.020966277	0.265736918	23	N1O7S1	H17_C31_N_O7_S	0	31	17	7	1	1
2392	559.0723418	0.028950525	-0.415243358	24	N1O7S1	H17_C32_N_O7_S	0	32	17	7	1	1
2409	561.088017	0.03104056	-0.368874857	23	N1O7S1	H19_C32_N_O7_S	0	32	19	7	1	1
2475	569.0565079	0.027462704	-0.73091114	26	N1O7S1	H15_C33_N_O7_S	0	33	15	7	1	1
88	323.0640649	0.029301816	-0.160091244	8	N1O8	H13_C14_N_O8	0	14	13	8	1	0
178	339.0955489	0.014418682	0.389541241	7	N1O8	H17_C15_N_O8	0	15	17	8	1	0
239	347.064215	0.026966763	0.283553463	10	N1O8	H13_C16_N_O8	0	16	13	8	1	0
274	351.0953629	0.032009809	-0.153469264	8	N1O8	H17_C16_N_O8	0	16	17	8	1	0
294	353.1111318	0.019281654	0.18384611	7	N1O8	H19_C16_N_O8	0	16	19	8	1	0
314	355.1268206	0.017059762	0.291961941	6	N1O8	H21_C16_N_O8	0	16	21	8	1	0
375	361.079737	0.024049177	-0.082327807	10	N1O8	H15_C17_N_O8	0	17	15	8	1	0
429	367.126753	0.017218187	0.098189243	7	N1O8	H21_C17_N_O8	0	17	21	8	1	0
1359	463.0330272	0.025467134	0.455205987	22	N1O8	H9_C26_N_O8	0	26	9	8	1	0
1382	465.0488342	0.023678205	0.790512634	21	N1O8	H11_C26_N_O8	0	26	11	8	1	0
1404	467.0644011	0.01158572	0.609003447	20	N1O8	H13_C26_N_O8	0	26	13	8	1	0
1670	489.0485749	0.024968241	0.221506169	23	N1O8	H11_C28_N_O8	0	28	11	8	1	0
1697	491.0642913	0.024439828	0.355810989	22	N1O8	H13_C28_N_O8	0	28	13	8	1	0
1718	493.0799978	0.037730836	0.468665922	21	N1O8	H15_C28_N_O8	0	28	15	8	1	0
1819	501.0486633	0.032080657	0.392799168	24	N1O8	H11_C29_N_O8	0	29	11	8	1	0
1841	503.0644896	0.024456557	0.74145797	23	N1O8	H13_C29_N_O8	0	29	13	8	1	0
1981	515.0643166	0.018973659	0.38836559	24	N1O8	H13_C30_N_O8	0	30	13	8	1	0
2011	517.0798927	0.027858275	0.24363626	23	N1O8	H15_C30_N_O8	0	30	15	8	1	0
2038	519.0956886	0.018140204	0.523776335	22	N1O8	H17_C30_N_O8	0	30	17	8	1	0
2055	521.1110346	0.01684328	-0.061855386	21	N1O8	H19_C30_N_O8	0	30	19	8	1	0
2146	531.095324	0.0164113	-0.174618306	23	N1O8	H17_C31_N_O8	0	31	17	8	1	0
2777	625.0801581	0.018006378	0.626187538	32	N1O8	H15_C39_N_O8	0	39	15	8	1	0
2407	561.0515571	0.02016923	-0.501517368	24	N1O8S1	H15_C31_N_O8_S	0	31	15	8	1	1
2500	573.0515181	0.03479357	-0.559033835	25	N1O8S1	H15_C32_N_O8_S	0	32	15	8	1	1
2516	575.0672331	0.02946221	-0.444154739	24	N1O8S1	H17_C32_N_O8_S	0	32	17	8	1	1
2580	585.0513079	0.01619285	-0.906888903	26	N1O8S1	H15_C33_N_O8_S	0	33	15	8	1	1
2595	587.0674927	0.021876485	0.007068497	25	N1O8S1	H17_C33_N_O8_S	0	33	17	8	1	1
2615	589.0827675	0.021402193	-0.630058879	24	N1O8S1	H19_C33_N_O8_S	0	33	19	8	1	1
2694	603.0988001	0.012350295	0.01891437	24	N1O8S1	H21_C34_N_O8_S	0	34	21	8	1	1
2727	611.0669881	0.024445732	-0.818963738	27	N1O8S1	H17_C35_N_O8_S	0	35	17	8	1	1
2752	617.1144911	0.015326922	0.084709659	24	N1O8S1	H23_C35_N_O8_S	0	35	23	8	1	1
158	337.0434297	0.023676237	0.144108467	9	N1O9	H11_C14_N_O9	0	14	11	9	1	0
176	339.0590389	0.02756012	0.022462106	8	N1O9	H13_C14_N_O9	0	14	13	9	1	0
195	341.074878	0.01815398	0.57648911	7	N1O9	H15_C14_N_O9	0	14	15	9	1	0
272	351.0590529	0.030180536	0.06165802	9	N1O9	H13_C15_N_O9	0	15	13	9	1	0
292	353.0747118	0.040509677	0.086233179	8	N1O9	H15_C15_N_O9	0	15	15	9	1	0
312	355.0902006	0.038343874	-0.368320744	7	N1O9	H17_C15_N_O9	0	15	17	9	1	0
373	361.043177	0.021389401	-0.565571306	11	N1O9	H11_C16_N_O9	0	16	11	9	1	0
392	363.0589957	0.038655805	-0.097968728	10	N1O9	H13_C16_N_O9	0	16	13	9	1	0
412	365.0745343	0.0438681	-0.40259205	9	N1O9	H15_C16_N_O9	0	16	15	9	1	0
427	367.090313	0.041186675	-0.050175751	8	N1O9	H17_C16_N_O9	0	16	17	9	1	0
448	369.1058316	0.028233183	-0.406108108	7	N1O9	H19_C16_N_O9	0	16	19	9	1	0
523	377.0745357	0.025980786	-0.386243984	10	N1O9	H15_C17_N_O9	0	17	15	9	1	0
541	379.0902941	0.02906467	-0.098379206	9	N1O9	H17_C17_N_O9	0	17	17	9	1	0
557	381.1059025	0.032651382	-0.207242671	8	N1O9	H19_C17_N_O9	0	17	19	9	1	0
1836	503.0279397	0.016120033	0.414643434	24	N1O9	H9_C28_N_O9	0	28	9	9	1	0
2007	517.0434027	0.024744871	0.04169819	24	N1O9	H11_C29_N_O9	0	29	11	9	1	0
2143	531.0592441	0.051176333	0.400793232	24	N1O9	H13_C30_N_O9	0	30	13	9	1	0
2274	545.0751338	0.027670329	0.830038525	24	N1O9	H15_C31_N_O9	0	31	15	9	1	0
2310	549.1064247	0.016568741	0.807212176	22	N1O9	H19_C31_N_O9	0	31	19	9	1	0
2379	557.0747964	0.021311664	0.206636164	25	N1O9	H15_C32_N_O9	0	32	15	9	1	0
2393	559.0907217	0.020294199	0.698143947	24	N1O9	H17_C32_N_O9	0	32	17	9	1	0
2410	561.106207	0.013516346	0.401894945	23	N1O9	H19_C32_N_O9	0	32	19	9	1	0
2965	683.1210443	0.03126393	-0.859645055	32	N1O9	H21_C42_N_O9	0	42	21	9	1	0
1428	469.046328	0.019225565	-0.906438481	15	N1O9S1	H15_C22_N_O9_S	0	22	15	9	1	1
1837	503.0312897	0.013419913	0.370996793	19	N1O9S1	H13_C25_N_O9_S	0	25	13	9	1	1
2008	517.0465727	0.013157183	-0.348894126	19	N1O9S1	H15_C26_N_O9_S	0	26	15	9	1	1
2527	577.0464982	0.015235409	-0.441764064	24	N1O9S1	H15_C31_N_O9_S	0	31	15	9	1	1
2742	615.0623869	0.013811549	-0.026530318	26	N1O9S1	H17_C34_N_O9_S	0	34	17	9	1	1
2750	617.0776512	0.012581537	-0.651638501	25	N1O9S1	H19_C34_N_O9_S	0	34	19	9	1	1
1160	446.0962317	0.015702814	0.194122938	12	N2O10	H18_C20_N2_O10	0	20	18	10	2	0
1327	460.1118016	0.016811792	0.014064968	12	N2O10	H20_C21_N2_O10	0	21	20	10	2	0
1706	492.0801095	0.021893213	-0.783339441	17	N2O10	H16_C24_N2_O10	0	24	16	10	2	0
2047	520.1119366	0.012329631	0.271963401	17	N2O10	H20_C26_N2_O10	0	26	20	10	2	0
2479	570.0330755	0.014368498	-0.823204921	27	N2O10	H10_C31_N2_O10	0	31	10	10	2	0
1994	516.0836546	0.020356192	-0.41141409	14	N2O10S1	H20_C23_N2_O10_S	0	23	20	10	2	1
771	410.1540454	0.026680417	0.939475825	3	N2O11	H26_C15_N2_O11	0	15	26	11	2	0
792	412.1695932	0.013875509	0.686858768	2	N2O11	H28_C15_N2_O11	0	15	28	11	2	0
1267	456.0438076	0.026355694	-0.661948944	15	N2O11	H12_C20_N2_O11	0	20	12	11	2	0
2450	566.0600552	0.01887329	0.522181967	23	N2O11	H14_C29_N2_O11	0	29	14	11	2	0
2022	518.0632007	0.015912407	0.133543726	14	N2O11S1	H18_C22_N2_O11_S	0	22	18	11	2	1
2928	664.0785278	0.01535349	-0.382162685	25	N2O11S1	H20_C34_N2_O11_S	0	34	20	11	2	1
845	418.0862467	0.017822369	0.651320107	7	N2O12	H18_C15_N2_O12	0	15	18	12	2	0
867	420.1019844	0.021477962	0.85679711	6	N2O12	H20_C15_N2_O12	0	15	20	12	2	0
883	422.1175921	0.023913384	0.752258179	5	N2O12	H22_C15_N2_O12	0	15	22	12	2	0
1222	452.0705933	0.011535536	0.595153651	11	N2O12	H16_C18_N2_O12	0	18	16	12	2	0
1372	464.0707857	0.015518804	0.99417601	12	N2O12	H16_C19_N2_O12	0	19	16	12	2	0
1465	472.0387332	0.012362103	-0.616289615	15	N2O12	H12_C20_N2_O12	0	20	12	12	2	0
1518	476.0707567	0.013764316	0.90835496	13	N2O12	H16_C20_N2_O12	0	20	16	12	2	0
2062	522.0543227	0.01865976	-0.673351352	18	N2O12	H14_C24_N2_O12	0	24	14	12	2	0
2151	532.038702	0.024369964	-0.605431443	20	N2O12	H12_C25_N2_O12	0	25	12	12	2	0
