peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
4149	429.069596	0.028160002	1.68E-04	13	N1O10	H15_C20_N_O10	0	20	15	10	1	0
4165	429.163536	0.006662831	0.092337761	6	N1O10	H27_C19_N_O10	0	19	27	10	1	0
4215	431.085246	0.033558754	-4.64E-06	12	N1O10	H17_C20_N_O10	0	20	17	10	1	0
4283	433.100886	0.036390213	-0.023264787	11	N1O10	H19_C20_N_O10	0	20	19	10	1	0
4332	435.022666	0.004078905	0.046650443	17	N1O10	H9_C21_N_O10	0	21	9	10	1	0
4351	435.116536	0.037960528	-0.023327084	10	N1O10	H21_C20_N_O10	0	20	21	10	1	0
4400	437.038296	0.007995398	5.03E-04	16	N1O10	H11_C21_N_O10	0	21	11	10	1	0
4418	437.132206	0.032043229	0.022363944	9	N1O10	H23_C20_N_O10	0	20	23	10	1	0
4473	439.053936	0.015618029	-0.022443712	15	N1O10	H13_C21_N_O10	0	21	13	10	1	0
4490	439.147836	0.025655325	-0.023449962	8	N1O10	H25_C20_N_O10	0	20	25	10	1	0
4544	441.069596	0.025606406	1.63E-04	14	N1O10	H15_C21_N_O10	0	21	15	10	1	0
4561	441.163476	0.014287419	-0.046177893	7	N1O10	H27_C20_N_O10	0	20	27	10	1	0
4620	443.085246	0.032517748	-4.51E-06	13	N1O10	H17_C21_N_O10	0	21	17	10	1	0
4636	443.179166	0.005396796	0.04412211	6	N1O10	H29_C20_N_O10	0	20	29	10	1	0
4691	445.100906	0.037097588	0.022296068	12	N1O10	H19_C21_N_O10	0	21	19	10	1	0
4766	447.116556	0.035997879	0.02203005	11	N1O10	H21_C21_N_O10	0	21	21	10	1	0
4817	449.038306	0.006131566	0.022759751	17	N1O10	H11_C22_N_O10	0	22	11	10	1	0
4836	449.132216	0.029835004	0.044031578	10	N1O10	H23_C21_N_O10	0	21	23	10	1	0
4896	451.053956	0.011856122	0.022493983	16	N1O10	H13_C22_N_O10	0	22	13	10	1	0
4917	451.147866	0.025811867	0.043670826	9	N1O10	H25_C21_N_O10	0	21	25	10	1	0
4970	453.069606	0.017987688	0.02223058	15	N1O10	H15_C22_N_O10	0	22	15	10	1	0
4986	453.163516	0.018483731	0.043313284	8	N1O10	H27_C21_N_O10	0	21	27	10	1	0
5044	455.085246	0.023153584	-4.39E-06	14	N1O10	H17_C22_N_O10	0	22	17	10	1	0
5061	455.179156	0.00882605	0.020989538	7	N1O10	H29_C21_N_O10	0	21	29	10	1	0
5121	457.100906	0.026257035	0.021710742	13	N1O10	H19_C22_N_O10	0	22	19	10	1	0
5194	459.116546	0.02640575	-3.27E-04	12	N1O10	H21_C22_N_O10	0	22	21	10	1	0
5254	461.038316	0.004524072	0.043857526	18	N1O10	H11_C23_N_O10	0	23	11	10	1	0
5278	461.132196	0.026306932	-4.86E-04	11	N1O10	H23_C22_N_O10	0	22	23	10	1	0
5334	463.053946	0.00789071	3.15E-04	17	N1O10	H13_C23_N_O10	0	23	13	10	1	0
5355	463.147846	0.023215222	-6.43E-04	10	N1O10	H25_C22_N_O10	0	22	25	10	1	0
5413	465.069596	0.012161379	1.55E-04	16	N1O10	H15_C23_N_O10	0	23	15	10	1	0
5429	465.163496	0.018864325	-8.00E-04	9	N1O10	H27_C22_N_O10	0	22	27	10	1	0
5485	467.085236	0.018064002	-0.02141365	15	N1O10	H17_C23_N_O10	0	23	17	10	1	0
5501	467.179136	0.012673077	-0.022359731	8	N1O10	H29_C22_N_O10	0	22	29	10	1	0
5567	469.100886	0.021115599	-0.021479388	14	N1O10	H19_C23_N_O10	0	23	19	10	1	0
5581	469.194776	0.00745924	-0.043734502	7	N1O10	H31_C22_N_O10	0	22	31	10	1	0
5649	471.116506	0.025392138	-0.08522308	13	N1O10	H21_C23_N_O10	0	23	21	10	1	0
5661	471.210296	0.004280453	-0.319589791	6	N1O10	H33_C22_N_O10	0	22	33	10	1	0
5732	473.132166	0.022634059	-0.06388067	12	N1O10	H23_C23_N_O10	0	23	23	10	1	0
5790	475.053896	0.00680959	-0.104943882	18	N1O10	H13_C24_N_O10	0	24	13	10	1	0
5811	475.147796	0.018848671	-0.105857589	11	N1O10	H25_C23_N_O10	0	23	25	10	1	0
5869	477.069586	0.008864207	-0.020810381	17	N1O10	H15_C24_N_O10	0	24	15	10	1	0
5891	477.163476	0.018420136	-0.042693963	10	N1O10	H27_C23_N_O10	0	23	27	10	1	0
5949	479.085196	0.01234923	-0.104369745	16	N1O10	H17_C24_N_O10	0	24	17	10	1	0
5964	479.179136	0.013024319	-0.02179978	9	N1O10	H29_C23_N_O10	0	23	29	10	1	0
6024	481.100856	0.013329576	-0.083300621	15	N1O10	H19_C24_N_O10	0	24	19	10	1	0
6037	481.194806	0.007611869	0.019700961	8	N1O10	H31_C23_N_O10	0	23	31	10	1	0
6100	483.116506	0.014996752	-0.083106247	14	N1O10	H21_C24_N_O10	0	24	21	10	1	0
6171	485.132156	0.014679754	-0.08291349	13	N1O10	H23_C24_N_O10	0	24	23	10	1	0
6232	487.053896	0.004023137	-0.102358282	19	N1O10	H13_C25_N_O10	0	25	13	10	1	0
6252	487.147826	0.016317577	-0.041667024	12	N1O10	H25_C24_N_O10	0	24	25	10	1	0
6306	489.069546	0.006111998	-0.10208773	18	N1O10	H15_C25_N_O10	0	25	15	10	1	0
6326	489.163466	0.013496881	-0.062089674	11	N1O10	H27_C24_N_O10	0	24	27	10	1	0
6391	491.085166	0.010604762	-0.162908606	17	N1O10	H17_C25_N_O10	0	25	17	10	1	0
6408	491.179126	0.011640876	-0.041626362	10	N1O10	H29_C24_N_O10	0	24	29	10	1	0
6472	493.100836	0.012929415	-0.121833093	16	N1O10	H19_C25_N_O10	0	25	19	10	1	0
6485	493.194746	0.010136114	-0.102434181	9	N1O10	H31_C24_N_O10	0	24	31	10	1	0
6552	495.116486	0.011874711	-0.121486562	15	N1O10	H21_C25_N_O10	0	25	21	10	1	0
6562	495.210376	0.006455413	-0.142553556	8	N1O10	H33_C24_N_O10	0	24	33	10	1	0
6634	497.132156	0.012155509	-0.080912086	14	N1O10	H23_C25_N_O10	0	25	23	10	1	0
6642	497.226016	0.004389055	-0.16223608	7	N1O10	H35_C24_N_O10	0	24	35	10	1	0
6694	499.053816	0.003761907	-0.260200395	20	N1O10	H13_C26_N_O10	0	26	13	10	1	0
6714	499.147816	0.012040059	-0.060699454	13	N1O10	H25_C25_N_O10	0	25	25	10	1	0
6771	501.069506	0.004202182	-0.179472107	19	N1O10	H15_C26_N_O10	0	26	15	10	1	0
6789	501.163446	0.014440048	-0.100510124	12	N1O10	H27_C25_N_O10	0	25	27	10	1	0
6856	503.085186	0.007227362	-0.119268072	18	N1O10	H17_C26_N_O10	0	26	17	10	1	0
6876	503.179146	0.009450263	-8.86E-04	11	N1O10	H29_C25_N_O10	0	25	29	10	1	0
6932	505.100846	0.008013987	-0.099140598	17	N1O10	H19_C26_N_O10	0	26	19	10	1	0
6947	505.194716	0.006987657	-0.15938409	10	N1O10	H31_C25_N_O10	0	25	31	10	1	0
7007	507.116476	0.009798569	-0.138331139	16	N1O10	H21_C26_N_O10	0	26	21	10	1	0
7017	507.210406	0.006637393	-0.080033847	9	N1O10	H33_C25_N_O10	0	25	33	10	1	0
7079	509.132176	0.009617567	-0.039722494	15	N1O10	H23_C26_N_O10	0	26	23	10	1	0
7085	509.226046	0.00418555	-0.099500016	8	N1O10	H35_C25_N_O10	0	25	35	10	1	0
7149	511.147816	0.00896009	-0.059274439	14	N1O10	H25_C26_N_O10	0	26	25	10	1	0
7219	513.163456	0.00891704	-0.078672789	13	N1O10	H27_C26_N_O10	0	26	27	10	1	0
7286	515.085246	0.004157176	-3.88E-06	19	N1O10	H17_C27_N_O10	0	27	17	10	1	0
7299	515.179076	0.007420105	-0.136740802	12	N1O10	H29_C26_N_O10	0	26	29	10	1	0
7361	517.100786	0.0064877	-0.212871461	18	N1O10	H19_C27_N_O10	0	27	19	10	1	0
7372	517.194716	0.006350725	-0.155686045	11	N1O10	H31_C26_N_O10	0	26	31	10	1	0
7438	519.116506	0.007573712	-0.077342946	17	N1O10	H21_C27_N_O10	0	27	21	10	1	0
7452	519.210396	0.00740445	-0.09744412	10	N1O10	H33_C26_N_O10	0	26	33	10	1	0
7518	521.132116	0.00980444	-0.153941769	16	N1O10	H23_C27_N_O10	0	27	23	10	1	0
7527	521.226006	0.004357746	-0.173951412	9	N1O10	H35_C26_N_O10	0	26	35	10	1	0
7594	523.147766	0.006625653	-0.153490094	15	N1O10	H25_C27_N_O10	0	27	25	10	1	0
7653	525.069626	0.004615062	0.057272405	21	N1O10	H15_C28_N_O10	0	28	15	10	1	0
7665	525.163406	0.008495355	-0.172083582	14	N1O10	H27_C27_N_O10	0	27	27	10	1	0
7734	527.085196	0.004733448	-0.094865119	20	N1O10	H17_C28_N_O10	0	28	17	10	1	0
7745	527.179036	0.00532146	-0.209503779	13	N1O10	H29_C27_N_O10	0	27	29	10	1	0
7807	529.100886	0.004716815	-0.019043627	19	N1O10	H19_C28_N_O10	0	28	19	10	1	0
7821	529.194686	0.006666745	-0.208845635	12	N1O10	H31_C27_N_O10	0	27	31	10	1	0
7887	531.116526	0.0053332	-0.037938944	18	N1O10	H21_C28_N_O10	0	28	21	10	1	0
7900	531.210356	0.006321374	-0.170542609	11	N1O10	H33_C27_N_O10	0	27	33	10	1	0
7963	533.132076	0.00419729	-0.225505096	17	N1O10	H23_C28_N_O10	0	28	23	10	1	0
8094	537.069816	0.00501131	0.409764231	22	N1O10	H15_C29_N_O10	0	29	15	10	1	0
8112	537.163426	0.005002505	-0.131006685	15	N1O10	H27_C28_N_O10	0	28	27	10	1	0
8181	539.178966	0.004416449	-0.3346681	14	N1O10	H29_C28_N_O10	0	28	29	10	1	0
8258	541.194746	0.005338092	-0.093349022	13	N1O10	H31_C28_N_O10	0	28	31	10	1	0
8457	547.054106	0.005263735	0.292742524	24	N1O10	H13_C30_N_O10	0	30	13	10	1	0
8479	547.147836	0.004608214	-0.018821238	17	N1O10	H25_C29_N_O10	0	29	25	10	1	0
8538	549.069826	0.004687463	0.419021387	23	N1O10	H15_C30_N_O10	0	30	15	10	1	0
8623	551.085286	0.006812525	0.072580417	22	N1O10	H17_C30_N_O10	0	30	17	10	1	0
8697	553.100966	0.005294065	0.126421764	21	N1O10	H19_C30_N_O10	0	30	19	10	1	0
8709	553.194796	0.003967369	-9.40E-04	14	N1O10	H31_C29_N_O10	0	29	31	10	1	0
8780	555.116646	0.004041726	0.179872106	20	N1O10	H21_C30_N_O10	0	30	21	10	1	0
8917	559.054106	0.00399085	0.286458857	25	N1O10	H13_C31_N_O10	0	31	13	10	1	0
8995	561.069806	0.008310439	0.374413304	24	N1O10	H15_C31_N_O10	0	31	15	10	1	0
9080	563.085426	0.006094387	0.319663752	23	N1O10	H17_C31_N_O10	0	31	17	10	1	0
9148	565.100946	0.005123825	0.088345278	22	N1O10	H19_C31_N_O10	0	31	19	10	1	0
9369	571.054056	0.004383184	0.192881915	26	N1O10	H13_C32_N_O10	0	32	13	10	1	0
9440	573.069816	0.008137264	0.384023018	25	N1O10	H15_C32_N_O10	0	32	15	10	1	0
9514	575.085476	0.011205493	0.39993707	24	N1O10	H17_C32_N_O10	0	32	17	10	1	0
9586	577.101046	0.007205837	0.259788127	23	N1O10	H19_C32_N_O10	0	32	19	10	1	0
9653	579.116716	0.003956606	0.293291482	22	N1O10	H21_C32_N_O10	0	32	21	10	1	0
9714	581.132336	0.00373549	0.240523528	21	N1O10	H23_C32_N_O10	0	32	23	10	1	0
9837	585.069756	0.006725448	0.273594727	26	N1O10	H15_C33_N_O10	0	33	15	10	1	0
9914	587.085476	0.008211622	0.391762374	25	N1O10	H17_C33_N_O10	0	33	17	10	1	0
9989	589.101106	0.008878883	0.356346301	24	N1O10	H19_C33_N_O10	0	33	19	10	1	0
10058	591.116836	0.005754886	0.490342995	23	N1O10	H21_C33_N_O10	0	33	21	10	1	0
10171	595.054226	0.004335243	0.470790707	28	N1O10	H13_C34_N_O10	0	34	13	10	1	0
10240	597.069866	0.005270583	0.452328974	27	N1O10	H15_C34_N_O10	0	34	15	10	1	0
10318	599.085506	0.008301634	0.433991471	26	N1O10	H17_C34_N_O10	0	34	17	10	1	0
10393	601.100936	0.010095021	0.06641813	25	N1O10	H19_C34_N_O10	0	34	19	10	1	0
10470	603.116796	0.007273346	0.414264702	24	N1O10	H21_C34_N_O10	0	34	21	10	1	0
10706	611.085456	0.004307848	0.343647518	27	N1O10	H17_C35_N_O10	0	35	17	10	1	0
10763	613.101186	0.004716815	0.47288116	26	N1O10	H19_C35_N_O10	0	35	19	10	1	0
10826	615.116806	0.006304741	0.422440092	25	N1O10	H21_C35_N_O10	0	35	21	10	1	0
10882	617.132456	0.004174787	0.420940428	24	N1O10	H23_C35_N_O10	0	35	23	10	1	0
11109	625.101156	0.00518742	0.415811101	27	N1O10	H19_C36_N_O10	0	36	19	10	1	0
11167	627.116846	0.006761649	0.47814056	26	N1O10	H21_C36_N_O10	0	36	21	10	1	0
11232	629.132376	0.004414493	0.285752263	25	N1O10	H23_C36_N_O10	0	36	23	10	1	0
11298	631.148126	0.004593538	0.443163797	24	N1O10	H25_C36_N_O10	0	36	25	10	1	0
11447	637.101176	0.005237318	0.439371344	28	N1O10	H19_C37_N_O10	0	37	19	10	1	0
3141	399.026016	0.004404709	-0.004145093	9	N1O10S1	H13_C15_N_O10_S	0	15	13	10	1	1
3210	401.041666	0.005474088	-0.004308779	8	N1O10S1	H15_C15_N_O10_S	0	15	15	10	1	1
3537	411.026036	0.003978131	0.044634642	10	N1O10S1	H13_C16_N_O10_S	0	16	13	10	1	1
3606	413.041656	0.004487872	-0.02839423	9	N1O10S1	H15_C16_N_O10_S	0	16	15	10	1	1
3676	415.057326	0.004747145	0.019751488	8	N1O10S1	H17_C16_N_O10_S	0	16	17	10	1	1
3949	423.026006	0.004023137	-0.027549134	11	N1O10S1	H13_C17_N_O10_S	0	17	13	10	1	1
4080	427.057306	0.003691463	-0.027635635	9	N1O10S1	H17_C17_N_O10_S	0	17	17	10	1	1
4401	437.041626	0.004643436	-0.095478319	11	N1O10S1	H15_C18_N_O10_S	0	18	15	10	1	1
4474	439.057326	0.005312654	0.018671821	10	N1O10S1	H17_C18_N_O10_S	0	18	17	10	1	1
4748	447.026076	0.003953671	0.13052035	13	N1O10S1	H13_C19_N_O10_S	0	19	13	10	1	1
4818	449.041616	0.0050299	-0.11519645	12	N1O10S1	H15_C19_N_O10_S	0	19	15	10	1	1
4897	451.057336	0.005050446	0.040345203	11	N1O10S1	H17_C19_N_O10_S	0	19	17	10	1	1
5255	461.041676	0.003940952	0.017941979	13	N1O10S1	H15_C20_N_O10_S	0	20	15	10	1	1
5870	477.072956	0.004505483	-0.024893467	12	N1O10S1	H19_C21_N_O10_S	0	21	19	10	1	1
11723	647.088516	0.004433082	-0.157551861	25	N1O10S1	H21_C35_N_O10_S	0	35	21	10	1	1
11841	651.119916	0.003750166	-0.003222141	23	N1O10S1	H25_C35_N_O10_S	0	35	25	10	1	1
12439	673.104166	0.00404564	-0.151572379	26	N1O10S1	H23_C37_N_O10_S	0	37	23	10	1	1
12550	677.135546	0.003900838	-0.032743813	24	N1O10S1	H27_C37_N_O10_S	0	37	27	10	1	1
12763	685.104196	0.004997613	-0.105128534	27	N1O10S1	H23_C38_N_O10_S	0	38	23	10	1	1
13017	695.088276	0.005434953	-0.491951903	29	N1O10S1	H21_C39_N_O10_S	0	39	21	10	1	1
13065	697.104306	0.008529598	0.054476783	28	N1O10S1	H23_C39_N_O10_S	0	39	23	10	1	1
13173	701.135486	0.004436017	-0.117198461	26	N1O10S1	H27_C39_N_O10_S	0	39	27	10	1	1
13394	711.119796	0.006288108	-0.171698216	28	N1O10S1	H25_C40_N_O10_S	0	40	25	10	1	1
13653	723.119816	0.003879314	-0.141190986	29	N1O10S1	H25_C41_N_O10_S	0	41	25	10	1	1
15486	863.182616	0.005672701	0.113076883	36	N1O10S1	H33_C52_N_O10_S	0	52	33	10	1	1
15606	895.151276	0.003746253	0.064518704	41	N1O10S1	H29_C55_N_O10_S	0	55	29	10	1	1
2009	359.048866	0.005084689	0.01533496	7	N1O11	H13_C13_N_O11	0	13	13	11	1	0
2258	369.033216	0.004966304	0.01512059	9	N1O11	H11_C14_N_O11	0	14	11	11	1	0
2315	371.048876	0.0101322	0.041789643	8	N1O11	H13_C14_N_O11	0	14	13	11	1	0
2373	373.064506	0.01030244	-0.012244531	7	N1O11	H15_C14_N_O11	0	14	15	11	1	0
2430	375.080156	0.00568542	-0.012376021	6	N1O11	H17_C14_N_O11	0	14	17	11	1	0
2598	381.033206	0.007031684	-0.011600039	10	N1O11	H11_C15_N_O11	0	15	11	11	1	0
2659	383.048866	0.013001816	0.014374145	9	N1O11	H13_C15_N_O11	0	15	13	11	1	0
2718	385.064516	0.017900611	0.014106727	8	N1O11	H15_C15_N_O11	0	15	15	11	1	0
2780	387.080166	0.015941876	0.013842094	7	N1O11	H17_C15_N_O11	0	15	17	11	1	0
2842	389.095806	0.008134329	-0.012120408	6	N1O11	H19_C15_N_O11	0	15	19	11	1	0
2891	391.017566	0.004809762	0.014459708	12	N1O11	H9_C16_N_O11	0	16	9	11	1	0
2957	393.033226	0.012866798	0.039640415	11	N1O11	H11_C16_N_O11	0	16	11	11	1	0
3023	395.048856	0.022325866	-0.011375808	10	N1O11	H13_C16_N_O11	0	16	13	11	1	0
3086	397.064506	0.028553314	-0.011504428	9	N1O11	H15_C16_N_O11	0	16	15	11	1	0
3151	399.080156	0.032336746	-0.011631748	8	N1O11	H17_C16_N_O11	0	16	17	11	1	0
3222	401.095816	0.02146684	0.01317391	7	N1O11	H19_C16_N_O11	0	16	19	11	1	0
3273	403.017556	0.007243016	-0.010783649	13	N1O11	H9_C17_N_O11	0	17	9	11	1	0
3289	403.111446	0.008255649	-0.036689606	6	N1O11	H21_C16_N_O11	0	16	21	11	1	0
3341	405.033206	0.014682689	-0.010912685	12	N1O11	H11_C17_N_O11	0	17	11	11	1	0
3413	407.048866	0.026927231	0.013526632	11	N1O11	H13_C17_N_O11	0	17	13	11	1	0
3481	409.064506	0.033317092	-0.011166943	10	N1O11	H15_C17_N_O11	0	17	15	11	1	0
3547	411.080156	0.036212146	-0.011292202	9	N1O11	H17_C17_N_O11	0	17	17	11	1	0
3618	413.095806	0.032162593	-0.011416238	8	N1O11	H19_C17_N_O11	0	17	19	11	1	0
3670	415.017566	0.006365401	0.01362352	14	N1O11	H9_C18_N_O11	0	18	9	11	1	0
3687	415.111456	0.022405116	-0.01153907	7	N1O11	H21_C17_N_O11	0	17	21	11	1	0
3741	417.033206	0.016834167	-0.010598676	13	N1O11	H11_C18_N_O11	0	18	11	11	1	0
3762	417.127096	0.007142242	-0.035634223	6	N1O11	H23_C17_N_O11	0	17	23	11	1	0
3819	419.048856	0.030193095	-0.010724286	12	N1O11	H13_C18_N_O11	0	18	13	11	1	0
3890	421.064506	0.043097072	-0.010848694	11	N1O11	H15_C18_N_O11	0	18	15	11	1	0
3960	423.080156	0.040593374	-0.010971916	10	N1O11	H17_C18_N_O11	0	18	17	11	1	0
4025	425.095806	0.038380257	-0.01109397	9	N1O11	H19_C18_N_O11	0	18	19	11	1	0
4074	427.017546	0.004786281	-0.033595809	15	N1O11	H9_C19_N_O11	0	19	9	11	1	0
4092	427.111466	0.029498438	0.012198221	8	N1O11	H21_C18_N_O11	0	18	21	11	1	0
4143	429.033206	0.010900236	-0.010302233	14	N1O11	H11_C19_N_O11	0	19	11	11	1	0
4160	429.127126	0.015138618	0.035271599	7	N1O11	H23_C18_N_O11	0	18	23	11	1	0
4208	431.048866	0.022513717	0.012773494	13	N1O11	H13_C19_N_O11	0	19	13	11	1	0
4225	431.142786	0.006367358	0.058129234	6	N1O11	H25_C18_N_O11	0	18	25	11	1	0
4276	433.064516	0.035920586	0.012543166	12	N1O11	H15_C19_N_O11	0	19	15	11	1	0
4343	435.080156	0.044782837	-0.010669298	11	N1O11	H17_C19_N_O11	0	19	17	11	1	0
4412	437.095806	0.041138336	-0.010789397	10	N1O11	H19_C19_N_O11	0	19	19	11	1	0
4466	439.017566	0.004778454	0.012878756	16	N1O11	H9_C20_N_O11	0	20	9	11	1	0
4484	439.111466	0.037415565	0.011864869	9	N1O11	H21_C19_N_O11	0	19	21	11	1	0
4537	441.033216	0.011381603	0.012652108	15	N1O11	H11_C20_N_O11	0	20	11	11	1	0
4556	441.127116	0.029604105	0.011642903	8	N1O11	H23_C19_N_O11	0	19	23	11	1	0
4612	443.048866	0.023610491	0.012427523	14	N1O11	H13_C20_N_O11	0	20	13	11	1	0
4631	443.142786	0.015278528	0.056555135	7	N1O11	H25_C19_N_O11	0	19	25	11	1	0
4684	445.064526	0.034828704	0.034673624	13	N1O11	H15_C20_N_O11	0	20	15	11	1	0
4701	445.158436	0.005245145	0.056132824	6	N1O11	H27_C19_N_O11	0	19	27	11	1	0
4757	447.080176	0.046428488	0.03435178	12	N1O11	H17_C20_N_O11	0	20	17	11	1	0
4828	449.095826	0.046431423	0.034032826	11	N1O11	H19_C20_N_O11	0	20	19	11	1	0
4909	451.111466	0.041190191	0.011549252	10	N1O11	H21_C20_N_O11	0	20	21	11	1	0
4963	453.033186	0.007667637	-0.053903336	16	N1O11	H11_C21_N_O11	0	21	11	11	1	0
4981	453.127116	0.030472914	0.011334568	9	N1O11	H23_C20_N_O11	0	20	23	11	1	0
5034	455.048866	0.01517384	0.012099799	15	N1O11	H13_C21_N_O11	0	21	13	11	1	0
5056	455.142766	0.021486408	0.011121785	8	N1O11	H25_C20_N_O11	0	20	25	11	1	0
5112	457.064526	0.026483043	0.033763285	14	N1O11	H15_C21_N_O11	0	21	15	11	1	0
