peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
3211	411.022606	0.005832709	-0.096602959	15	N1O10	H9_C19_N_O10	0	19	9	10	1	0
3230	411.116546	0.045429393	-3.65E-04	8	N1O10	H21_C18_N_O10	0	18	21	10	1	0
3284	413.038306	0.015271003	0.024743468	14	N1O10	H11_C19_N_O10	0	19	11	10	1	0
3305	413.132196	0.028744609	-5.42E-04	7	N1O10	H23_C18_N_O10	0	18	23	10	1	0
3359	415.053936	0.029243995	-0.023741493	13	N1O10	H13_C19_N_O10	0	19	13	10	1	0
3378	415.147846	0.011105203	-7.18E-04	6	N1O10	H25_C18_N_O10	0	18	25	10	1	0
3432	417.069596	0.044678843	1.73E-04	12	N1O10	H15_C19_N_O10	0	19	15	10	1	0
3508	419.085246	0.055795819	-4.77E-06	11	N1O10	H17_C19_N_O10	0	19	17	10	1	0
3581	421.100896	0.052766146	-1.80E-04	10	N1O10	H19_C19_N_O10	0	19	19	10	1	0
3634	423.022646	0.005355888	6.95E-04	16	N1O10	H9_C20_N_O10	0	20	9	10	1	0
3653	423.116546	0.05336953	-3.55E-04	9	N1O10	H21_C19_N_O10	0	19	21	10	1	0
3706	425.038296	0.012549399	5.18E-04	15	N1O10	H11_C20_N_O10	0	20	11	10	1	0
3724	425.132196	0.041588341	-5.27E-04	8	N1O10	H23_C19_N_O10	0	19	23	10	1	0
3779	427.053936	0.025893498	-0.023074369	14	N1O10	H13_C20_N_O10	0	20	13	10	1	0
3798	427.147856	0.024459113	0.022713447	7	N1O10	H25_C19_N_O10	0	19	25	10	1	0
3850	429.069596	0.037354845	1.68E-04	13	N1O10	H15_C20_N_O10	0	20	15	10	1	0
3867	429.163506	0.009473614	0.02243434	6	N1O10	H27_C19_N_O10	0	19	27	10	1	0
3922	431.085246	0.044869179	-4.64E-06	12	N1O10	H17_C20_N_O10	0	20	17	10	1	0
4000	433.100886	0.049542213	-0.023264787	11	N1O10	H19_C20_N_O10	0	20	19	10	1	0
4077	435.116546	0.050379102	-3.45E-04	10	N1O10	H21_C20_N_O10	0	20	21	10	1	0
4136	437.038286	0.010398802	-0.022377902	16	N1O10	H11_C21_N_O10	0	21	11	10	1	0
4156	437.132196	0.042290817	-5.12E-04	9	N1O10	H23_C20_N_O10	0	20	23	10	1	0
4217	439.053946	0.021336235	3.33E-04	15	N1O10	H13_C21_N_O10	0	21	13	10	1	0
4237	439.147836	0.033896426	-0.023449962	8	N1O10	H25_C20_N_O10	0	20	25	10	1	0
4298	441.069596	0.034127968	1.63E-04	14	N1O10	H15_C21_N_O10	0	21	15	10	1	0
4318	441.163496	0.018617574	-8.43E-04	7	N1O10	H27_C20_N_O10	0	20	27	10	1	0
4381	443.085236	0.04161385	-0.022573535	13	N1O10	H17_C21_N_O10	0	21	17	10	1	0
4397	443.179156	0.008001947	0.021557873	6	N1O10	H29_C20_N_O10	0	20	29	10	1	0
4459	445.100886	0.047860588	-0.022637564	12	N1O10	H19_C21_N_O10	0	21	19	10	1	0
4542	447.116546	0.045967042	-3.35E-04	11	N1O10	H21_C21_N_O10	0	21	21	10	1	0
4606	449.038306	0.007586936	0.022759751	17	N1O10	H11_C22_N_O10	0	22	11	10	1	0
4626	449.132196	0.042040634	-4.99E-04	10	N1O10	H23_C21_N_O10	0	21	23	10	1	0
4687	451.053936	0.015928347	-0.021846611	16	N1O10	H13_C22_N_O10	0	22	13	10	1	0
4706	451.147846	0.035611409	-6.61E-04	9	N1O10	H25_C21_N_O10	0	21	25	10	1	0
4767	453.069586	0.025587392	-0.021912749	15	N1O10	H15_C22_N_O10	0	22	15	10	1	0
4786	453.163486	0.028099037	-0.022887987	8	N1O10	H27_C21_N_O10	0	21	27	10	1	0
4846	455.085246	0.031694811	-4.39E-06	14	N1O10	H17_C22_N_O10	0	22	17	10	1	0
4865	455.179146	0.013501077	-9.80E-04	7	N1O10	H29_C21_N_O10	0	21	29	10	1	0
4929	457.100896	0.039620231	-1.66E-04	13	N1O10	H19_C22_N_O10	0	22	19	10	1	0
4945	457.194796	0.005713994	-0.001137371	6	N1O10	H31_C21_N_O10	0	21	31	10	1	0
5014	459.116546	0.041212575	-3.27E-04	12	N1O10	H21_C22_N_O10	0	22	21	10	1	0
5079	461.038316	0.007539843	0.043857526	18	N1O10	H11_C23_N_O10	0	23	11	10	1	0
5098	461.132206	0.037675668	0.021199994	11	N1O10	H23_C22_N_O10	0	22	23	10	1	0
5164	463.053936	0.011581042	-0.021280458	17	N1O10	H13_C23_N_O10	0	23	13	10	1	0
5187	463.147846	0.036077437	-6.43E-04	10	N1O10	H25_C22_N_O10	0	22	25	10	1	0
5251	465.069596	0.023013936	1.55E-04	16	N1O10	H15_C23_N_O10	0	23	15	10	1	0
5271	465.163496	0.030188805	-8.00E-04	9	N1O10	H27_C22_N_O10	0	22	27	10	1	0
5333	467.085246	0.028547405	-4.28E-06	15	N1O10	H17_C23_N_O10	0	23	17	10	1	0
5353	467.179156	0.019378917	0.020450399	8	N1O10	H29_C22_N_O10	0	22	29	10	1	0
5420	469.100906	0.032361967	0.021155363	14	N1O10	H19_C23_N_O10	0	23	19	10	1	0
5436	469.194806	0.009457916	0.020204827	7	N1O10	H31_C22_N_O10	0	22	31	10	1	0
5510	471.116546	0.030116203	-3.18E-04	13	N1O10	H21_C23_N_O10	0	23	21	10	1	0
5525	471.210446	0.005444188	-0.001260583	6	N1O10	H33_C22_N_O10	0	22	33	10	1	0
5593	473.132206	0.028928077	0.020662301	12	N1O10	H23_C23_N_O10	0	23	23	10	1	0
5655	475.053956	0.007376978	0.021357574	18	N1O10	H13_C24_N_O10	0	24	13	10	1	0
5676	475.147846	0.022874618	-6.27E-04	11	N1O10	H25_C23_N_O10	0	23	25	10	1	0
5732	477.069586	0.012952636	-0.020810381	17	N1O10	H15_C24_N_O10	0	24	15	10	1	0
5750	477.163496	0.021626644	-7.80E-04	10	N1O10	H27_C23_N_O10	0	23	27	10	1	0
5807	479.085236	0.018760817	-0.020877287	16	N1O10	H17_C24_N_O10	0	24	17	10	1	0
5825	479.179146	0.01991068	-9.31E-04	9	N1O10	H29_C23_N_O10	0	23	29	10	1	0
5885	481.100896	0.025329359	-1.58E-04	15	N1O10	H19_C24_N_O10	0	24	19	10	1	0
5901	481.194816	0.013872919	0.040482564	8	N1O10	H31_C23_N_O10	0	23	31	10	1	0
5971	483.116536	0.022890316	-0.021009424	14	N1O10	H21_C24_N_O10	0	24	21	10	1	0
5986	483.210446	0.00653126	-0.001229278	7	N1O10	H33_C23_N_O10	0	23	33	10	1	0
6057	485.132206	0.026143682	0.020151208	13	N1O10	H23_C24_N_O10	0	24	23	10	1	0
6118	487.053956	0.007730179	0.020831368	19	N1O10	H13_C25_N_O10	0	25	13	10	1	0
6139	487.147846	0.026273189	-6.12E-04	12	N1O10	H25_C24_N_O10	0	24	25	10	1	0
6203	489.069596	0.011945034	1.47E-04	18	N1O10	H15_C25_N_O10	0	25	15	10	1	0
6224	489.163496	0.025341133	-7.60E-04	11	N1O10	H27_C24_N_O10	0	24	27	10	1	0
6291	491.085246	0.015137571	-4.07E-06	17	N1O10	H17_C25_N_O10	0	25	17	10	1	0
6310	491.179146	0.021657058	-9.08E-04	10	N1O10	H29_C24_N_O10	0	24	29	10	1	0
6379	493.100896	0.021627625	-1.54E-04	16	N1O10	H19_C25_N_O10	0	25	19	10	1	0
6397	493.194806	0.016472864	0.019221614	9	N1O10	H31_C24_N_O10	0	24	31	10	1	0
6467	495.116556	0.020919262	0.019894306	15	N1O10	H21_C25_N_O10	0	25	21	10	1	0
6481	495.210466	0.009675723	0.039187379	8	N1O10	H33_C24_N_O10	0	24	33	10	1	0
6548	497.132206	0.02285009	0.019664789	14	N1O10	H23_C25_N_O10	0	25	23	10	1	0
6561	497.226116	0.006472393	0.038879696	7	N1O10	H35_C24_N_O10	0	24	35	10	1	0
6616	499.053966	0.00599263	0.04036838	20	N1O10	H13_C26_N_O10	0	26	13	10	1	0
6636	499.147846	0.019620271	-5.97E-04	13	N1O10	H25_C25_N_O10	0	25	25	10	1	0
6700	501.069616	0.007174869	0.040058306	19	N1O10	H15_C26_N_O10	0	26	15	10	1	0
6722	501.163496	0.016792707	-7.42E-04	12	N1O10	H27_C25_N_O10	0	25	27	10	1	0
6780	503.085246	0.013524624	-3.98E-06	18	N1O10	H17_C26_N_O10	0	26	17	10	1	0
6798	503.179146	0.016242303	-8.86E-04	11	N1O10	H29_C25_N_O10	0	25	29	10	1	0
6858	505.100906	0.012441477	0.019647559	17	N1O10	H19_C26_N_O10	0	26	19	10	1	0
6878	505.194796	0.012454231	-0.001029306	10	N1O10	H31_C25_N_O10	0	25	31	10	1	0
6940	507.116546	0.014957047	-2.96E-04	16	N1O10	H21_C26_N_O10	0	26	21	10	1	0
6953	507.210446	0.00887906	-0.001171111	9	N1O10	H33_C25_N_O10	0	25	33	10	1	0
7021	509.132196	0.016568032	-4.40E-04	15	N1O10	H23_C26_N_O10	0	26	23	10	1	0
7031	509.226086	0.006825594	-0.020949437	8	N1O10	H35_C25_N_O10	0	25	35	10	1	0
7096	511.147836	0.016201096	-0.020146813	14	N1O10	H25_C26_N_O10	0	26	25	10	1	0
7160	513.069576	0.008237413	-0.038840736	20	N1O10	H15_C27_N_O10	0	27	15	10	1	0
7182	513.163496	0.017670802	-7.25E-04	13	N1O10	H27_C26_N_O10	0	26	27	10	1	0
7248	515.085256	0.010065224	0.019410379	19	N1O10	H17_C27_N_O10	0	27	17	10	1	0
7268	515.179146	0.015459376	-8.66E-04	12	N1O10	H29_C26_N_O10	0	26	29	10	1	0
7330	517.100886	0.014017142	-0.019485559	18	N1O10	H19_C27_N_O10	0	27	19	10	1	0
7351	517.194806	0.012917316	0.01832965	11	N1O10	H31_C26_N_O10	0	26	31	10	1	0
7416	519.116546	0.01202941	-2.89E-04	17	N1O10	H21_C27_N_O10	0	27	21	10	1	0
7429	519.210426	0.011157202	-0.039664072	10	N1O10	H33_C26_N_O10	0	26	33	10	1	0
7494	521.132176	0.012498381	-0.038807813	16	N1O10	H23_C27_N_O10	0	27	23	10	1	0
7501	521.226096	0.006710804	-0.001281593	9	N1O10	H35_C26_N_O10	0	26	35	10	1	0
7558	523.147816	0.011339688	-0.057914798	15	N1O10	H25_C27_N_O10	0	27	25	10	1	0
7612	525.069586	0.006869744	-0.01890797	21	N1O10	H15_C28_N_O10	0	28	15	10	1	0
7627	525.163486	0.011320066	-0.01975004	14	N1O10	H27_C27_N_O10	0	27	27	10	1	0
7688	527.085236	0.008822156	-0.018976058	20	N1O10	H17_C28_N_O10	0	28	17	10	1	0
7708	527.179126	0.012066692	-0.038783781	13	N1O10	H29_C27_N_O10	0	27	29	10	1	0
7774	529.100886	0.012181482	-0.019043627	19	N1O10	H19_C28_N_O10	0	28	19	10	1	0
7792	529.194786	0.013986728	-0.019879259	12	N1O10	H31_C27_N_O10	0	27	31	10	1	0
7858	531.116556	0.01241793	0.018545835	18	N1O10	H21_C28_N_O10	0	28	21	10	1	0
7878	531.210446	0.013810127	-0.001118201	11	N1O10	H33_C27_N_O10	0	27	33	10	1	0
7951	533.132196	0.010227108	-4.20E-04	17	N1O10	H23_C28_N_O10	0	28	23	10	1	0
7964	533.226096	0.009760099	-0.001252752	10	N1O10	H35_C27_N_O10	0	27	35	10	1	0
8030	535.147826	0.010897207	-0.037929707	16	N1O10	H25_C28_N_O10	0	28	25	10	1	0
8039	535.241756	0.005876859	0.017296857	9	N1O10	H37_C27_N_O10	0	27	37	10	1	0
8095	537.163496	0.009762061	-6.93E-04	15	N1O10	H27_C28_N_O10	0	28	27	10	1	0
8163	539.179136	0.00880842	-0.019373895	14	N1O10	H29_C28_N_O10	0	28	29	10	1	0
8216	541.100886	0.006040704	-0.018621296	20	N1O10	H19_C29_N_O10	0	29	19	10	1	0
8228	541.194786	0.008111831	-0.019438473	13	N1O10	H31_C28_N_O10	0	28	31	10	1	0
8290	543.116536	0.01049397	-0.018688438	19	N1O10	H21_C29_N_O10	0	29	21	10	1	0
8304	543.210446	0.008037267	-0.001093499	12	N1O10	H33_C28_N_O10	0	28	33	10	1	0
8368	545.132186	0.009505991	-0.018755084	18	N1O10	H23_C29_N_O10	0	29	23	10	1	0
8383	545.226066	0.007827309	-0.056248228	11	N1O10	H35_C28_N_O10	0	28	35	10	1	0
8451	547.147856	0.009462822	0.017731953	17	N1O10	H25_C29_N_O10	0	29	25	10	1	0
8463	547.241756	0.005900405	0.016917569	10	N1O10	H37_C28_N_O10	0	28	37	10	1	0
8537	549.163496	0.009049774	-6.77E-04	16	N1O10	H27_C29_N_O10	0	29	27	10	1	0
8594	551.085296	0.009236185	0.090726427	22	N1O10	H17_C30_N_O10	0	30	17	10	1	0
8608	551.179126	0.00751924	-0.037095019	15	N1O10	H29_C29_N_O10	0	29	29	10	1	0
8660	553.100906	0.007879308	0.017942476	21	N1O10	H19_C30_N_O10	0	30	19	10	1	0
8671	553.194766	0.007636973	-0.055170442	14	N1O10	H31_C29_N_O10	0	29	31	10	1	0
8729	555.116546	0.008670084	-2.70E-04	20	N1O10	H21_C30_N_O10	0	30	21	10	1	0
8739	555.210416	0.00615157	-0.055103433	13	N1O10	H33_C29_N_O10	0	29	33	10	1	0
8802	557.132156	0.007381884	-0.07219831	19	N1O10	H23_C30_N_O10	0	30	23	10	1	0
8812	557.226076	0.007843988	-0.03709087	12	N1O10	H35_C29_N_O10	0	29	35	10	1	0
8858	559.054186	0.005935725	0.429557646	25	N1O10	H13_C31_N_O10	0	31	13	10	1	0
8877	559.147846	0.007392676	-5.33E-04	18	N1O10	H25_C30_N_O10	0	30	25	10	1	0
8885	559.241736	0.008344354	-0.019208151	11	N1O10	H37_C29_N_O10	0	29	37	10	1	0
8934	561.069846	0.007811611	0.445705649	24	N1O10	H15_C31_N_O10	0	31	15	10	1	0
8954	561.163466	0.007321055	-0.054123267	17	N1O10	H27_C30_N_O10	0	30	27	10	1	0
9037	563.179126	0.00766052	-0.036304613	16	N1O10	H29_C30_N_O10	0	30	29	10	1	0
9102	565.100926	0.008074549	0.052953373	22	N1O10	H19_C31_N_O10	0	31	19	10	1	0
9116	565.194756	0.007047325	-0.071692102	15	N1O10	H31_C30_N_O10	0	30	31	10	1	0
9180	567.116556	0.007600672	0.017368564	21	N1O10	H21_C31_N_O10	0	31	21	10	1	0
9190	567.210456	0.007698783	0.01658291	14	N1O10	H33_C30_N_O10	0	30	33	10	1	0
9251	569.132226	0.006428243	0.052318246	20	N1O10	H23_C31_N_O10	0	31	23	10	1	0
9263	569.226106	0.005437321	0.016394189	13	N1O10	H35_C30_N_O10	0	30	35	10	1	0
9325	571.147826	0.005470678	-0.03553896	19	N1O10	H25_C31_N_O10	0	31	25	10	1	0
9393	573.163516	0.00637232	0.034245027	18	N1O10	H27_C31_N_O10	0	31	27	10	1	0
9447	575.085446	0.009244034	0.347770929	24	N1O10	H17_C32_N_O10	0	32	17	10	1	0
9522	577.101006	0.008739742	0.190476189	23	N1O10	H19_C32_N_O10	0	32	19	10	1	0
9592	579.116586	0.005711051	0.068811706	22	N1O10	H21_C32_N_O10	0	32	21	10	1	0
9602	579.210386	0.005298003	-0.104614837	15	N1O10	H33_C31_N_O10	0	31	33	10	1	0
9667	581.132226	0.006376245	0.051237909	21	N1O10	H23_C32_N_O10	0	32	23	10	1	0
9736	583.147836	0.006050515	-0.01765933	20	N1O10	H25_C32_N_O10	0	32	25	10	1	0
9790	585.069826	0.010178052	0.393238533	26	N1O10	H15_C33_N_O10	0	33	15	10	1	0
9858	587.085486	0.010948225	0.408795662	25	N1O10	H17_C33_N_O10	0	33	17	10	1	0
9873	587.179156	0.005327436	0.016271014	18	N1O10	H29_C32_N_O10	0	32	29	10	1	0
9928	589.101146	0.007541805	0.424246331	24	N1O10	H19_C33_N_O10	0	33	19	10	1	0
10011	591.210496	0.005210684	0.083567529	16	N1O10	H33_C32_N_O10	0	32	33	10	1	0
10191	597.069826	0.007191548	0.385335165	27	N1O10	H15_C34_N_O10	0	34	15	10	1	0
10207	597.163496	0.005890594	-6.23E-04	20	N1O10	H27_C33_N_O10	0	33	27	10	1	0
10262	599.085516	0.009609007	0.450683572	26	N1O10	H17_C34_N_O10	0	34	17	10	1	0
10329	601.101156	0.008881023	0.432413076	25	N1O10	H19_C34_N_O10	0	34	19	10	1	0
10398	603.116696	0.008226621	0.24845938	24	N1O10	H21_C34_N_O10	0	34	21	10	1	0
10529	607.147946	0.006353679	0.164213683	22	N1O10	H25_C34_N_O10	0	34	25	10	1	0
10646	611.085516	0.005731654	0.441833415	27	N1O10	H17_C35_N_O10	0	35	17	10	1	0
10707	613.101086	0.008143227	0.309775997	26	N1O10	H19_C35_N_O10	0	35	19	10	1	0
10765	615.116786	0.007149361	0.389925955	25	N1O10	H21_C35_N_O10	0	35	21	10	1	0
10832	617.132416	0.007762555	0.356124544	24	N1O10	H23_C35_N_O10	0	35	23	10	1	0
10994	623.085546	0.006344849	0.481471608	28	N1O10	H17_C36_N_O10	0	36	17	10	1	0
11054	625.101136	0.006249681	0.383816292	27	N1O10	H19_C36_N_O10	0	36	19	10	1	0
11118	627.116756	0.00593965	0.334626683	26	N1O10	H21_C36_N_O10	0	36	21	10	1	0
11396	637.101106	0.005802294	0.329498722	28	N1O10	H19_C37_N_O10	0	37	19	10	1	0
11463	639.116726	0.005187137	0.281403995	27	N1O10	H21_C37_N_O10	0	37	21	10	1	0
11859	653.132146	0.005784634	-0.076897149	27	N1O10	H23_C38_N_O10	0	38	23	10	1	0
12210	667.148096	0.005478527	0.374282714	27	N1O10	H25_C39_N_O10	0	39	25	10	1	0
12517	679.148006	0.005870972	0.23515051	28	N1O10	H25_C40_N_O10	0	40	25	10	1	0
13828	731.179266	0.005817011	0.163508466	30	N1O10	H29_C44_N_O10	0	44	29	10	1	0
3212	411.025996	0.005514829	-0.052682799	10	N1O10S1	H13_C16_N_O10_S	0	16	13	10	1	1
3285	413.041656	0.007253358	-0.02839423	9	N1O10S1	H15_C16_N_O10_S	0	16	15	10	1	1
3360	415.057336	0.005280343	0.043844545	8	N1O10S1	H17_C16_N_O10_S	0	16	17	10	1	1
3635	423.026006	0.005641392	-0.027549134	11	N1O10S1	H13_C17_N_O10_S	0	17	13	10	1	1
3707	425.041646	0.005484414	-0.051119696	10	N1O10S1	H15_C17_N_O10_S	0	17	15	10	1	1
3780	427.057306	0.005505999	-0.027635635	9	N1O10S1	H17_C17_N_O10_S	0	17	17	10	1	1
4137	437.041666	0.006035799	-0.003953856	11	N1O10S1	H15_C18_N_O10_S	0	18	15	10	1	1
4218	439.057316	0.006402735	-0.004104248	10	N1O10S1	H17_C18_N_O10_S	0	18	17	10	1	1
4299	441.072936	0.005582525	-0.072269227	9	N1O10S1	H19_C18_N_O10_S	0	18	19	10	1	1
4607	449.041676	0.006437073	0.018421453	12	N1O10S1	H15_C19_N_O10_S	0	19	15	10	1	1
4847	455.088636	0.006731407	0.039662603	9	N1O10S1	H21_C19_N_O10_S	0	19	21	10	1	1
5165	463.057326	0.007169964	0.017704072	12	N1O10S1	H17_C20_N_O10_S	0	20	17	10	1	1
5334	467.088606	0.007289659	-0.025584011	10	N1O10S1	H21_C20_N_O10_S	0	20	21	10	1	1
5656	475.057286	0.005467735	-0.066943505	13	N1O10S1	H17_C21_N_O10_S	0	21	17	10	1	1
5808	479.088626	0.005846444	0.016802737	11	N1O10S1	H21_C21_N_O10_S	0	21	21	10	1	1
1893	369.033236	0.00563943	0.06931625	9	N1O11	H11_C14_N_O11	0	14	11	11	1	0
1958	371.048866	0.009925906	0.014839016	8	N1O11	H13_C14_N_O11	0	14	13	11	1	0
2018	373.064506	0.009043887	-0.012244531	7	N1O11	H15_C14_N_O11	0	14	15	11	1	0
2248	381.033206	0.007696821	-0.011600039	10	N1O11	H11_C15_N_O11	0	15	11	11	1	0
2314	383.048856	0.018036756	-0.011732185	9	N1O11	H13_C15_N_O11	0	15	13	11	1	0
2379	385.064516	0.0192759	0.014106727	8	N1O11	H15_C15_N_O11	0	15	15	11	1	0
2441	387.080156	0.015817482	-0.011992348	7	N1O11	H17_C15_N_O11	0	15	17	11	1	0
2506	389.095836	0.007754706	0.06498142	6	N1O11	H19_C15_N_O11	0	15	19	11	1	0
2558	391.017546	0.006724539	-0.036688891	12	N1O11	H9_C16_N_O11	0	16	9	11	1	0
2627	393.033206	0.01026439	-0.011245869	11	N1O11	H11_C16_N_O11	0	16	11	11	1	0
2692	395.048856	0.021009525	-0.011375808	10	N1O11	H13_C16_N_O11	0	16	13	11	1	0
2763	397.064506	0.031319046	-0.011504428	9	N1O11	H15_C16_N_O11	0	16	15	11	1	0
2831	399.080156	0.032377665	-0.011631748	8	N1O11	H17_C16_N_O11	0	16	17	11	1	0
2899	401.095806	0.019921472	-0.011757789	7	N1O11	H19_C16_N_O11	0	16	19	11	1	0
2951	403.017586	0.00631051	0.063654791	13	N1O11	H9_C17_N_O11	0	17	9	11	1	0
2970	403.111466	0.005449094	0.012924465	6	N1O11	H21_C16_N_O11	0	16	21	11	1	0
3024	405.033206	0.013030144	-0.010912685	12	N1O11	H11_C17_N_O11	0	17	11	11	1	0
3090	407.048866	0.026180964	0.013526632	11	N1O11	H13_C17_N_O11	0	17	13	11	1	0
3154	409.064506	0.034463509	-0.011166943	10	N1O11	H15_C17_N_O11	0	17	15	11	1	0
3223	411.080156	0.042095576	-0.011292202	9	N1O11	H17_C17_N_O11	0	17	17	11	1	0
3298	413.095816	0.036820139	0.012791221	8	N1O11	H19_C17_N_O11	0	17	19	11	1	0
3352	415.017586	0.005372567	0.061814248	14	N1O11	H9_C18_N_O11	0	18	9	11	1	0
3371	415.111456	0.022246706	-0.01153907	7	N1O11	H21_C17_N_O11	0	17	21	11	1	0
3426	417.033206	0.015722314	-0.010598676	13	N1O11	H11_C18_N_O11	0	18	11	11	1	0
3443	417.127106	0.006526355	-0.011660714	6	N1O11	H23_C17_N_O11	0	17	23	11	1	0
3502	419.048846	0.032541511	-0.034587853	12	N1O11	H13_C18_N_O11	0	18	13	11	1	0
3575	421.064506	0.041541248	-0.010848694	11	N1O11	H15_C18_N_O11	0	18	15	11	1	0
3646	423.080156	0.048254014	-0.010971916	10	N1O11	H17_C18_N_O11	0	18	17	11	1	0
3717	425.095806	0.045698218	-0.01109397	9	N1O11	H19_C18_N_O11	0	18	19	11	1	0
3773	427.017566	0.005953385	0.013240673	15	N1O11	H9_C19_N_O11	0	19	9	11	1	0
3792	427.111456	0.037243979	-0.011214871	8	N1O11	H21_C18_N_O11	0	18	21	11	1	0
3843	429.033206	0.012677925	-0.010302233	14	N1O11	H11_C19_N_O11	0	19	11	11	1	0
3862	429.127116	0.019338692	0.011968482	7	N1O11	H23_C18_N_O11	0	18	23	11	1	0
3915	431.048856	0.025094873	-0.010425732	13	N1O11	H13_C19_N_O11	0	19	13	11	1	0
3933	431.142766	0.008565105	0.011740891	6	N1O11	H25_C18_N_O11	0	18	25	11	1	0
3994	433.064506	0.04491431	-0.010548082	12	N1O11	H15_C19_N_O11	0	19	15	11	1	0
4070	435.080156	0.052629772	-0.010669298	11	N1O11	H17_C19_N_O11	0	19	17	11	1	0
4148	437.095816	0.051823298	0.012088883	10	N1O11	H19_C19_N_O11	0	19	19	11	1	0
4210	439.017576	0.006459639	0.035656887	16	N1O11	H9_C20_N_O11	0	20	9	11	1	0
4230	439.111466	0.046774497	0.011864869	9	N1O11	H21_C19_N_O11	0	19	21	11	1	0
4291	441.033196	0.011091467	-0.032695952	15	N1O11	H11_C20_N_O11	0	20	11	11	1	0
4312	441.127116	0.036220679	0.011642903	8	N1O11	H23_C19_N_O11	0	19	23	11	1	0
4373	443.048856	0.024440472	-0.010143351	14	N1O11	H13_C20_N_O11	0	20	13	11	1	0
4392	443.142766	0.018128	0.011422955	7	N1O11	H25_C19_N_O11	0	19	25	11	1	0
4452	445.064516	0.038047509	0.012204972	13	N1O11	H15_C20_N_O11	0	20	15	11	1	0
4472	445.158416	0.007443694	0.011205	6	N1O11	H27_C19_N_O11	0	19	27	11	1	0
