,m/z,I,S/N,Res.,I %
2646,281.53503,2143574,4.2,537166,1.3
2647,281.56929,2162536,4.3,1028839,1.3
2648,281.58336,2424944,5.1,688938,1.5
2649,281.59265,2099061,4.1,687846,1.3
2650,281.61277,2063999,4.0,922894,1.3
2651,281.79718,2408163,5.0,709914,1.5
2652,281.81685,2582126,5.5,399630,1.6
2653,281.95257,2069047,4.0,538279,1.3
2654,281.96283,2134077,4.2,727612,1.3
2655,281.98503,2060873,4.0,549030,1.3
2656,282.01701,3352410,7.7,551027,2.0
2657,282.02569,2123999,4.2,620880,1.3
2658,282.02761,2718816,5.9,507506,1.6
2659,282.04077,2517351,5.3,734403,1.5
2660,282.04564,2619754,5.6,732385,1.6
2661,282.04939,2264172,4.6,571573,1.4
2662,282.05344,2138478,4.2,784757,1.3
2663,282.06192,3310194,7.6,665526,2.0
2664,282.07011,2106103,4.1,626183,1.3
2665,282.07313,2559353,5.4,605959,1.6
2666,282.07728,2177339,4.3,536735,1.3
2667,282.0859,2311808,4.7,652146,1.4
2668,282.09833,3842182,9.1,660580,2.3
2669,282.10485,2213002,4.4,619150,1.3
2670,282.10657,2464395,5.2,698833,1.5
2671,282.10965,2220812,4.5,535228,1.3
2672,282.14277,3591070,8.4,591238,2.2
2673,282.18104,2075571,4.0,548699,1.3
2674,282.20242,2113215,4.2,755999,1.3
2675,282.20766,2247106,4.5,613450,1.4
2676,282.25194,6116058,15.7,677953,3.7
2677,282.48782,2260058,4.6,694072,1.4
2678,282.51976,2480492,5.2,612453,1.5
2679,282.61175,2124446,4.2,584254,1.3
2680,282.6147,2325919,4.8,683557,1.4
2681,282.6901,2675656,5.8,628777,1.6
2682,282.69197,2159305,4.3,816326,1.3
2683,282.82935,2164245,4.3,565202,1.3
2684,282.8649,2170664,4.3,642549,1.3
2685,282.8955,2152505,4.3,706769,1.3
2686,282.90609,2742335,6.0,346253,1.7
2687,282.97468,2096740,4.1,670050,1.3
2688,282.98595,3064938,6.9,650274,1.9
2689,282.98853,2120300,4.2,829929,1.3
2690,283.00956,3825783,9.1,574159,2.3
2691,283.02243,2691710,5.8,502227,1.6
2692,283.02481,6356096,16.4,624400,3.9
2693,283.03546,2219398,4.5,691530,1.3
2694,283.0459,8854667,23.6,575914,5.4
2695,283.05726,4388498,10.7,661446,2.7
2696,283.0612,6124692,15.7,631800,3.7
2697,283.08229,16011423,44.2,641593,9.7
2698,283.09363,3168677,7.2,612173,1.9
2699,283.09773,3258792,7.5,584828,2.0
2700,283.10096,2096297,4.1,520773,1.3
2701,283.11334,2156976,4.3,499283,1.3
2702,283.11872,18792628,52.3,609488,11.4
2703,283.12991,3882169,9.3,616534,2.4
2704,283.13401,2129084,4.2,939221,1.3
2705,283.15511,11721927,31.9,508777,7.1
2706,283.17145,2285264,4.6,671777,1.4
2707,283.19148,6467291,16.7,580120,3.9
2708,283.21257,2151399,4.3,537225,1.3
2709,283.2278,3569391,8.4,682555,2.2
2710,283.26428,92236032,264.1,544716,56.0
2711,283.32317,2119332,4.2,586124,1.3
2712,283.38335,2131269,4.2,872094,1.3
2713,283.40548,2352721,4.8,484813,1.4
2714,283.58799,2103733,4.1,837241,1.3
2715,283.6103,2180930,4.3,547370,1.3
2716,283.75664,2099987,4.1,628430,1.3
2717,283.99306,2166805,4.3,586332,1.3
2718,284.00359,2068635,4.0,802324,1.3
2719,284.01328,2404513,5.0,929388,1.5
2720,284.01489,2157730,4.3,576452,1.3
2721,284.02507,2594471,5.5,696920,1.6
2722,284.03257,2791339,6.1,589952,1.7
2723,284.03862,2211759,4.4,772778,1.3
2724,284.04319,2503857,5.3,753482,1.5
2725,284.05644,3925177,9.4,723885,2.4
2726,284.06133,2413243,5.0,625862,1.5
2727,284.06913,2265280,4.6,826015,1.4
2728,284.07749,3205316,7.3,670417,1.9
2729,284.09276,2176717,4.3,777041,1.3
2730,284.11365,2261976,4.6,537669,1.4
2731,284.12192,2502749,5.3,402319,1.5
2732,284.12521,3625439,8.5,511070,2.2
2733,284.15844,2686449,5.8,727978,1.6
2734,284.16162,3926515,9.4,530289,2.4
2735,284.19521,2155782,4.3,574283,1.3
2736,284.22412,2132758,4.2,669622,1.3
2737,284.26762,18289454,50.8,541136,11.1
2738,284.52245,2981564,6.7,651832,1.8
2739,284.56613,2110676,4.1,403826,1.3
2740,284.72248,2122539,4.2,816703,1.3
2741,284.90203,2214544,4.4,566998,1.3
2742,284.93424,2276002,4.6,564082,1.4
2743,284.97125,2330807,4.8,603137,1.4
2744,284.98785,2268352,4.6,748346,1.4
2745,285.00169,3280328,7.5,523601,2.0
2746,285.00413,5676745,14.4,612406,3.4
2747,285.02524,2526933,5.3,731548,1.5
2748,285.03286,2651865,5.7,639721,1.6
2749,285.03803,2136540,4.2,720566,1.3
2750,285.0405,10341597,27.9,567960,6.3
2751,285.05181,3054308,6.9,460814,1.9
2752,285.05428,2089189,4.1,677349,1.3
2753,285.06158,9257193,24.8,614490,5.6
2754,285.06285,2112234,4.1,738073,1.3
2755,285.07279,2184687,4.4,680634,1.3
2756,285.07692,5787378,14.7,548442,3.5
2757,285.09798,11275517,30.6,573895,6.8
2758,285.10934,4458244,10.9,598034,2.7
2759,285.11028,2124804,4.2,741614,1.3
2760,285.11321,2646790,5.7,782133,1.6
2761,285.13439,14378258,39.5,577229,8.7
2762,285.14556,4285720,10.4,680740,2.6
2763,285.17079,12252454,33.4,552378,7.4
2764,285.20486,2083129,4.1,818316,1.3
2765,285.20715,12502331,34.1,548949,7.6
2766,285.22776,2202182,4.4,585290,1.3
2767,285.24343,3477327,8.1,591363,2.1
2768,285.45772,2442056,5.1,442229,1.5
2769,285.46127,2126538,4.2,619196,1.3
2770,285.55661,2443263,5.1,691624,1.5
2771,285.65099,2066741,4.0,439570,1.3
2772,285.69397,2448973,5.1,674252,1.5
2773,285.75483,2096239,4.1,645766,1.3
2774,285.90551,2353348,4.8,875256,1.4
2775,285.93955,2141144,4.2,806022,1.3
2776,286.01082,2079488,4.0,730901,1.3
2777,286.01199,3238657,7.4,775477,2.0
2778,286.03574,3583246,8.4,678764,2.2
2779,286.04379,2572051,5.5,606029,1.6
2780,286.04827,4430613,10.8,656968,2.7
2781,286.05684,2240154,4.5,519329,1.4
2782,286.0589,2881051,6.4,650105,1.7
2783,286.06352,2265374,4.6,523610,1.4
2784,286.0682,2695457,5.8,557048,1.6
2785,286.0721,3161891,7.2,471671,1.9
2786,286.07717,2495270,5.2,810588,1.5
2787,286.08029,2348839,4.8,873939,1.4
2788,286.10447,2736949,5.9,905515,1.7
2789,286.14093,2376266,4.9,761128,1.4
2790,286.1661,2563160,5.4,722639,1.6
2791,286.17728,3214942,7.3,635546,2.0
2792,286.20724,2513007,5.3,773291,1.5
2793,286.21048,3060593,6.8,487989,1.9
2794,286.23424,2365055,4.8,580715,1.4
2795,286.29394,2188961,4.3,784180,1.3
2796,286.36811,2353355,4.8,595608,1.4
2797,286.37274,2131917,4.2,714760,1.3
2798,286.51684,2210335,4.4,678096,1.3
2799,286.57712,2152258,4.2,716856,1.3
2800,286.79941,2125760,4.2,694137,1.3
2801,286.8065,2207940,4.4,779819,1.3
2802,286.93739,4489487,10.9,553426,2.7
2803,286.98097,4426536,10.8,597831,2.7
2804,287.01733,4133181,9.9,643871,2.5
2805,287.01977,8225086,21.7,534798,5.0
2806,287.03109,3968325,9.4,588728,2.4
2807,287.03685,2196808,4.4,783114,1.3
2808,287.04083,3597130,8.4,762189,2.2
2809,287.04843,2236495,4.5,634049,1.4
2810,287.05611,11501907,31.1,586585,7.0
2811,287.06742,3054170,6.8,438357,1.9
2812,287.07181,2077276,4.0,762762,1.3
2813,287.07724,4920671,12.2,527928,3.0
2814,287.08839,3462758,8.0,518848,2.1
2815,287.09245,7902568,20.7,670837,4.8
2816,287.09429,2610025,5.6,560777,1.6
2817,287.09716,2201963,4.4,808234,1.3
2818,287.11367,8755572,23.2,577145,5.3
2819,287.12478,3668858,8.6,647505,2.2
2820,287.12886,4936061,12.2,553991,3.0
2821,287.15004,11198857,30.2,525964,6.8
2822,287.16529,2920850,6.4,722835,1.8
2823,287.18638,12790174,34.8,609091,7.8
2824,287.18727,2574750,5.4,854068,1.6
2825,287.22277,10909106,29.4,599442,6.6
2826,287.23055,2141111,4.2,814630,1.3
2827,287.40491,2362011,4.8,450780,1.4
2828,287.48192,2082375,4.0,757002,1.3
2829,287.55863,2431603,5.0,832613,1.5
2830,287.59715,2091402,4.1,795129,1.3
2831,287.88846,2318642,4.7,668370,1.4
2832,288.01989,2094205,4.1,797640,1.3
2833,288.02755,3803522,9.0,618229,2.3
2834,288.05131,5943184,15.1,627093,3.6
2835,288.05672,2103955,4.1,455887,1.3
2836,288.06387,3305879,7.5,848805,2.0
2837,288.0877,4136357,9.9,634910,2.5
2838,288.09269,2522792,5.3,752935,1.5
2839,288.10889,2806705,6.1,578987,1.7
2840,288.1202,2190263,4.3,704219,1.3
2841,288.15659,2508748,5.3,831751,1.5
2842,288.18963,2476000,5.2,673656,1.5
2843,288.20647,2451177,5.1,701663,1.5
2844,288.22611,2820853,6.2,650881,1.7
2845,288.27531,2090513,4.1,801624,1.3
2846,288.37965,2097230,4.1,680795,1.3
2847,288.4147,2122594,4.1,638402,1.3
2848,288.44216,2400370,4.9,649629,1.5
2849,288.48063,2389896,4.9,745302,1.5
2850,288.55468,2124595,4.2,592768,1.3
2851,288.71932,2236435,4.5,688084,1.4
2852,288.77512,2143795,4.2,551378,1.3
2853,288.77984,2130742,4.2,662128,1.3
2854,288.83254,2259797,4.5,726391,1.4
2855,288.90624,2269824,4.6,659166,1.4
2856,288.95299,3598747,8.4,571575,2.2
2857,288.99658,4823989,11.9,705133,2.9
2858,288.99905,4183478,10.1,494893,2.5
2859,289.0141,2145215,4.2,653017,1.3
2860,289.02648,2247622,4.5,742528,1.4
2861,289.03289,2252234,4.5,727098,1.4
2862,289.03537,15390155,42.2,582494,9.3
2863,289.04596,2117585,4.1,669323,1.3
2864,289.05651,2414808,5.0,594543,1.5
2865,289.05977,2128729,4.2,584589,1.3
2866,289.06766,2672094,5.7,816169,1.6
2867,289.06926,2934239,6.5,580282,1.8
2868,289.07173,15408608,42.3,583622,9.4
2869,289.08297,3088359,6.9,504563,1.9
2870,289.09291,3609837,8.4,535300,2.2
2871,289.10407,5901811,15.0,488517,3.6
2872,289.10813,10682870,28.7,621466,6.5
2873,289.11942,2760700,6.0,760663,1.7
2874,289.12928,8199682,21.6,590703,5.0
2875,289.14113,2275849,4.6,564355,1.4
2876,289.14453,5554699,14.0,589961,3.4
2877,289.16097,2504981,5.2,671906,1.5
2878,289.16566,10609175,28.5,625527,6.4
2879,289.18094,3796512,9.0,601837,2.3
2880,289.19641,2146089,4.2,606330,1.3
2881,289.20194,2141484,4.2,537223,1.3
2882,289.34804,2158722,4.3,783728,1.3
2883,289.55501,2078715,4.0,486598,1.3
2884,289.73933,2144103,4.2,607160,1.3
2885,289.76073,2549364,5.4,716166,1.5
2886,289.8146,2129044,4.2,769977,1.3
2887,289.8279,2098715,4.1,571940,1.3
2888,289.98611,2291705,4.6,861022,1.4
2889,290.00671,2370053,4.9,903461,1.4
2890,290.00721,2595333,5.5,916566,1.6
2891,290.02497,3086991,6.9,460387,1.9
2892,290.03066,5250579,13.1,670209,3.2
2893,290.04325,3862042,9.1,647151,2.3
2894,290.0538,2257440,4.5,942221,1.4
2895,290.067,6766632,17.5,596588,4.1
2896,290.07961,2785328,6.0,640782,1.7
2897,290.08839,2488629,5.2,576567,1.5
2898,290.09925,2129467,4.2,627143,1.3
2899,290.10336,4150846,10.0,656553,2.5
2900,290.13263,2103503,4.1,464216,1.3
2901,290.32364,2104128,4.1,480442,1.3
2902,290.52046,2404148,5.0,726756,1.5
2903,290.58143,2075480,4.0,682054,1.3
2904,290.58517,2208346,4.4,588162,1.3
2905,290.58646,2407771,5.0,649942,1.5
2906,290.63988,2224763,4.4,766567,1.4
2907,290.78418,2169552,4.3,661258,1.3
2908,290.80955,2290143,4.6,967502,1.4
2909,290.87107,2078212,4.0,688040,1.3
2910,290.91094,2309148,4.7,664344,1.4
2911,290.91422,2988061,6.6,665085,1.8
2912,290.94156,2177838,4.3,809212,1.3
2913,290.97591,2760386,6.0,447736,1.7
2914,290.97669,2418755,5.0,660797,1.5
2915,290.98622,2089288,4.0,666382,1.3
2916,291.0013,2409809,5.0,733598,1.5
2917,291.01465,11076185,29.8,572121,6.7
2918,291.02992,3027810,6.7,558103,1.8
2919,291.03152,2249827,4.5,734875,1.4
2920,291.03272,3201636,7.2,430718,1.9
2921,291.0382,2190951,4.3,608572,1.3
2922,291.0406,2702953,5.8,590458,1.6
2923,291.04855,3151725,7.1,625779,1.9
2924,291.05101,22286958,62.0,592788,13.5
2925,291.06225,3677813,8.6,538186,2.2
2926,291.07191,2861051,6.3,322127,1.7
2927,291.08257,2200194,4.4,643411,1.3
2928,291.08655,2077316,4.0,561435,1.3
2929,291.08739,18598532,51.4,600328,11.3
2930,291.09861,3613835,8.4,716095,2.2
2931,291.10861,3647633,8.5,685765,2.2
2932,291.1238,11258522,30.4,547340,6.8
2933,291.13502,2130721,4.2,482345,1.3
2934,291.14488,6238887,16.0,676185,3.8
2935,291.16014,5387440,13.5,563039,3.3
2936,291.18804,2107840,4.1,681309,1.3
2937,291.19662,3773893,8.9,605621,2.3
2938,291.24931,2458597,5.1,634949,1.5
2939,291.34459,2168350,4.3,678854,1.3
2940,291.37387,2105903,4.1,540988,1.3
2941,291.39317,2134331,4.2,910275,1.3
2942,291.45011,2384733,4.9,714560,1.4
2943,291.53035,2292109,4.6,609935,1.4
2944,291.54854,2110359,4.1,721945,1.3
2945,291.58545,2094829,4.0,465059,1.3
2946,291.60611,2418362,5.0,662471,1.5
2947,291.62096,2299843,4.6,540364,1.4
2948,291.64112,2115791,4.1,654600,1.3
2949,291.6771,2227684,4.4,700937,1.4
2950,291.79315,2312618,4.7,581565,1.4
2951,291.82506,2408253,4.9,530296,1.5
2952,291.83153,2228801,4.4,519710,1.4
2953,291.92227,2374775,4.8,750070,1.4
2954,291.99711,2211492,4.4,583304,1.3
2955,292.00986,2807468,6.1,651177,1.7
2956,292.01794,2318768,4.7,638069,1.4
2957,292.02257,2656435,5.6,877537,1.6
2958,292.03766,3310780,7.5,628617,2.0
2959,292.03897,2204093,4.4,702144,1.3
2960,292.04063,2297534,4.6,722285,1.4
2961,292.04627,5355714,13.4,649019,3.2
2962,292.05434,2712006,5.8,491381,1.6
2963,292.05877,2943177,6.5,777001,1.8
2964,292.0827,5329623,13.3,546651,3.2
2965,292.08763,2176986,4.3,656059,1.3
2966,292.09076,3231964,7.3,548368,2.0
2967,292.09343,2168542,4.3,914572,1.3
2968,292.09514,3117791,7.0,731426,1.9
2969,292.10372,2757860,5.9,536833,1.7
2970,292.11909,2130541,4.1,545990,1.3
2971,292.12253,2248943,4.5,754166,1.4
2972,292.15546,2141187,4.2,712213,1.3
2973,292.25716,2104384,4.1,643735,1.3
2974,292.27501,2137419,4.2,652914,1.3
2975,292.27651,2448972,5.1,718287,1.5
2976,292.28145,2136911,4.2,702176,1.3
2977,292.52428,2352609,4.8,824009,1.4
2978,292.54443,2207981,4.4,670812,1.3
2979,292.66506,2259766,4.5,653089,1.4
2980,292.74859,2221928,4.4,645363,1.3
2981,292.77465,2184568,4.3,744609,1.3
2982,292.86579,2520751,5.3,753726,1.5
2983,292.89379,5183168,12.9,628377,3.1
2984,292.91696,2130638,4.1,753176,1.3
2985,292.92217,3067089,6.8,605332,1.9
2986,292.92976,2205654,4.4,597802,1.3
2987,292.94454,2375647,4.8,517680,1.4
2988,292.9939,4735741,11.6,668759,2.9
2989,293.00033,2230784,4.4,706790,1.4
2990,293.00681,2608388,5.5,749938,1.6
2991,293.00914,3624198,8.4,611327,2.2
2992,293.01084,2123015,4.1,647836,1.3
2993,293.01472,2195721,4.3,688275,1.3
2994,293.03032,14771986,40.2,526620,9.0
2995,293.04556,3481372,8.0,621614,2.1
2996,293.04852,2429726,5.0,764152,1.5
2997,293.05142,2255391,4.5,696516,1.4
2998,293.06424,2219431,4.4,572490,1.3
2999,293.06666,24022824,66.7,607840,14.6
3000,293.07799,3358511,7.6,545997,2.0
3001,293.0878,7118645,18.4,568981,4.3
3002,293.10305,21544766,59.6,576512,13.1
3003,293.11425,18716486,51.5,580591,11.4
3004,293.12104,2293065,4.6,601994,1.4
3005,293.12789,2114382,4.1,475805,1.3
3006,293.13945,15441748,42.2,565483,9.4
3007,293.17584,8170347,21.4,589997,5.0
3008,293.17922,26836844,74.7,560873,16.3
3009,293.19224,2127861,4.1,444612,1.3
3010,293.21218,6198145,15.8,666253,3.8
3011,293.23098,2239628,4.5,652595,1.4
3012,293.48361,2251557,4.5,673263,1.4
3013,293.52937,2228289,4.4,746852,1.4
3014,293.54988,2096590,4.0,525309,1.3
3015,293.59254,2269672,4.5,457468,1.4
3016,293.87352,2376979,4.8,816463,1.4
3017,294.02558,3530096,8.1,585395,2.1
3018,294.0337,4121972,9.8,572815,2.5
3019,294.03811,2563447,5.4,693307,1.6
3020,294.04079,2214777,4.4,835654,1.3
3021,294.05338,2794625,6.0,622260,1.7
3022,294.06194,5931398,15.0,622049,3.6
3023,294.0654,4056968,9.6,486295,2.5
3024,294.08302,2245267,4.5,549402,1.4
3025,294.09383,2204569,4.4,744927,1.3
3026,294.09826,4719516,11.5,541913,2.9
3027,294.10008,2128285,4.1,776564,1.3
3028,294.10647,4035489,9.6,659753,2.4
3029,294.11779,2937000,6.4,540812,1.8
3030,294.13461,2686898,5.7,664957,1.6
3031,294.14274,3210679,7.2,776165,1.9
3032,294.18255,5068240,12.5,731002,3.1
3033,294.31968,2115619,4.1,459974,1.3
3034,294.3234,2234662,4.4,775289,1.4
3035,294.34733,2294836,4.6,666325,1.4
3036,294.44174,2113902,4.1,736355,1.3
3037,294.49376,2177422,4.3,636964,1.3
3038,294.53533,2205095,4.4,525663,1.3
3039,294.58152,2510276,5.2,624723,1.5
3040,294.58587,2212294,4.4,640189,1.3
3041,294.62503,2246622,4.5,676893,1.4
3042,294.63546,2119141,4.1,474553,1.3
3043,294.74475,2122024,4.1,703895,1.3
3044,294.82046,2150998,4.2,575240,1.3
3045,294.86886,2094580,4.0,535963,1.3
3046,294.92034,2427028,5.0,513273,1.5
3047,294.95152,2253479,4.5,522617,1.4
3048,294.961,2117805,4.1,652760,1.3
3049,294.98615,2386364,4.9,686062,1.4
3050,295.00961,8025035,21.0,570138,4.9
3051,295.01607,2645455,5.6,616485,1.6
3052,295.02481,5253076,13.1,638071,3.2
3053,295.04595,15039457,41.0,557971,9.1
3054,295.06118,4976107,12.3,540011,3.0
3055,295.06711,5472238,13.7,484880,3.3
3056,295.0823,22504440,62.3,597899,13.7
3057,295.09357,2747390,5.9,594966,1.7
3058,295.09761,2530817,5.3,654706,1.5
3059,295.10346,6315013,16.1,524498,3.8
3060,295.1187,19547150,53.9,595517,11.9
3061,295.12989,2760213,5.9,611559,1.7
3062,295.13978,2312987,4.7,689902,1.4
3063,295.15513,12000292,32.3,518569,7.3
3064,295.18756,2121784,4.1,656893,1.3
3065,295.19152,3194427,7.2,780254,1.9
3066,295.22786,4232273,10.1,598693,2.6
3067,295.2642,2788456,6.0,722441,1.7
3068,295.33898,2139542,4.2,770400,1.3
3069,295.40321,2279869,4.6,628800,1.4
3070,295.53311,2219022,4.4,775403,1.3
3071,295.63064,2113866,4.1,722367,1.3
3072,295.70265,2083447,4.0,600318,1.3
3073,295.71549,2338943,4.7,684652,1.4
3074,295.72855,2279303,4.6,629964,1.4
3075,295.9446,2310157,4.7,697471,1.4
3076,296.00575,2095410,4.0,711381,1.3
3077,296.02,2726715,5.8,627602,1.7
3078,296.02488,2980158,6.6,517349,1.8
3079,296.03262,2763331,5.9,923445,1.7
3080,296.04145,2202185,4.3,581669,1.3
3081,296.0482,2205517,4.4,696493,1.3
3082,296.05648,3062354,6.8,621071,1.9
3083,296.05949,2212564,4.4,540257,1.3
3084,296.06131,2320469,4.7,703188,1.4
3085,296.06902,2262618,4.5,902315,1.4
3086,296.07755,4782175,11.7,620503,2.9
3087,296.08336,2180835,4.3,446175,1.3
3088,296.08461,2457699,5.1,772355,1.5
3089,296.08565,4577380,11.1,639613,2.8
3090,296.08872,2463078,5.1,557531,1.5
3091,296.09297,2360937,4.8,855687,1.4
3092,296.12202,3230075,7.3,541371,2.0
3093,296.15266,2189198,4.3,676785,1.3
3094,296.15848,3122065,7.0,574658,1.9
3095,296.19305,2167975,4.2,708989,1.3
3096,296.23149,2154175,4.2,685344,1.3
3097,296.41879,2189875,4.3,674404,1.3
3098,296.48586,2173789,4.3,768827,1.3
3099,296.50458,2455401,5.1,690848,1.5
3100,296.60104,2110373,4.1,750910,1.3
3101,296.91931,3479403,8.0,585327,2.1
3102,297.00413,3611041,8.4,492923,2.2
3103,297.02518,5436590,13.6,483980,3.3
3104,297.03275,2100914,4.1,1015523,1.3
3105,297.04044,8812727,23.2,648659,5.3
3106,297.04711,2545339,5.3,769796,1.5
3107,297.0512,2120254,4.1,538577,1.3
3108,297.06163,13144260,35.6,560079,8.0
3109,297.0729,2148556,4.2,675681,1.3
3110,297.07684,4796622,11.7,688966,2.9
3111,297.08268,5979346,15.1,646733,3.6
3112,297.09798,19169500,52.8,585096,11.6
3113,297.10923,3800290,8.9,632320,2.3
3114,297.1134,3443557,7.9,396751,2.1
3115,297.13434,19554546,53.9,610681,11.9
3116,297.14561,3485433,8.0,593144,2.1
3117,297.15233,3419389,7.8,1059209,2.1
3118,297.15302,46553340,131.0,547257,28.2
3119,297.17076,9348361,24.6,560198,5.7
3120,297.18601,4200723,10.0,612081,2.5
3121,297.20709,4462880,10.7,516726,2.7
3122,297.24353,10943798,29.1,562458,6.6
3123,297.27986,6603085,16.8,577004,4.0
3124,297.30201,2543707,5.3,529546,1.5
3125,297.33592,2198640,4.3,695237,1.3
3126,297.43162,2122668,4.1,689324,1.3
3127,297.5577,2239996,4.4,845230,1.4
3128,297.676,2091846,4.0,751924,1.3
3129,297.78761,2280588,4.5,672460,1.4
3130,297.89668,2435537,5.0,720727,1.5
3131,297.93225,2395111,4.9,703802,1.5
3132,297.99122,2323724,4.7,434082,1.4
3133,298.01188,3292441,7.4,717999,2.0
3134,298.03571,3012392,6.6,665995,1.8
3135,298.04071,2226732,4.4,634105,1.4
3136,298.04829,3241264,7.3,625114,2.0
3137,298.05685,3686198,8.5,645810,2.2
3138,298.05883,2339895,4.7,608011,1.4
3139,298.07211,2825023,6.1,759270,1.7
3140,298.10136,2219858,4.4,729395,1.3
3141,298.10446,2757204,5.9,449998,1.7
3142,298.10843,2247510,4.4,758268,1.4
3143,298.12179,2237279,4.4,739887,1.4
3144,298.13777,2610025,5.5,723217,1.6
3145,298.14084,4130155,9.8,681164,2.5
3146,298.15628,7297909,18.8,654334,4.4
3147,298.17733,2117250,4.1,613899,1.3
3148,298.22179,2101662,4.0,401301,1.3
3149,298.24679,2920366,6.4,651058,1.8
3150,298.47137,2109500,4.1,699292,1.3
3151,298.48156,2298690,4.6,596769,1.4
3152,298.51787,2220633,4.4,487273,1.3
3153,298.69088,2156487,4.2,736669,1.3
3154,298.88635,2263875,4.5,624242,1.4
3155,298.93489,4668257,11.3,548135,2.8
3156,298.98095,4265343,10.2,710662,2.6
3157,299.01725,2903446,6.3,660172,1.8
3158,299.01973,8346007,21.8,542215,5.1
3159,299.02297,2151833,4.2,672620,1.3
3160,299.03101,2120350,4.1,618521,1.3
3161,299.0408,5398949,13.4,578521,3.3
3162,299.04343,2604966,5.5,729207,1.6
3163,299.04849,2493865,5.1,739237,1.5
3164,299.05533,2165678,4.2,916264,1.3
3165,299.05612,9288110,24.4,551356,5.6
3166,299.06741,2628022,5.5,653196,1.6
3167,299.07721,10235324,27.1,622791,6.2
3168,299.08846,2836419,6.1,658856,1.7
3169,299.0925,5992902,15.1,484256,3.6
3170,299.10382,2099149,4.0,654996,1.3
3171,299.11364,12522963,33.6,567177,7.6
3172,299.12487,4184026,9.9,640318,2.5
3173,299.12886,4301277,10.3,728542,2.6
3174,299.15002,12545514,33.7,566467,7.6
3175,299.16131,3634673,8.4,678779,2.2
3176,299.16526,2659316,5.6,652820,1.6
3177,299.18637,16659969,45.4,609060,10.1
3178,299.20168,9878027,26.1,592453,6.0
3179,299.22276,10753560,28.6,623917,6.5
3180,299.25918,4384304,10.5,546826,2.7
3181,299.28141,2204478,4.3,652254,1.3
3182,299.39761,2110600,4.1,714895,1.3
3183,299.41572,2221075,4.4,541418,1.3
3184,299.44826,2319272,4.6,641473,1.4
3185,299.53392,2286558,4.6,772074,1.4
3186,299.56121,2153200,4.2,710677,1.3
3187,299.77063,2139766,4.1,710256,1.3
3188,299.82931,2133915,4.1,631304,1.3
3189,299.9119,2157776,4.2,675632,1.3
3190,299.91452,2185682,4.3,640198,1.3
3191,299.96826,2151924,4.2,690938,1.3
3192,299.98421,2368382,4.8,493782,1.4
3193,299.98878,2363905,4.8,586757,1.4
3194,300.00942,2501902,5.2,450584,1.5
3195,300.0127,2325008,4.7,965102,1.4
3196,300.01492,3596818,8.3,650039,2.2
3197,300.02303,2262039,4.5,777957,1.4
3198,300.02495,2470680,5.1,644514,1.5
3199,300.02637,2966553,6.5,754242,1.8
3200,300.02758,3861530,9.0,657562,2.3
3201,300.03817,2479649,5.1,598433,1.5
3202,300.04905,2914344,6.3,674104,1.8
3203,300.05142,4089897,9.7,559218,2.5
3204,300.05946,2554414,5.3,613274,1.6
3205,300.06259,2139184,4.1,644855,1.3
3206,300.07246,2535479,5.3,790337,1.5
3207,300.08065,2293564,4.6,480488,1.4
3208,300.08775,2833984,6.1,407565,1.7
3209,300.11691,2635347,5.5,806680,1.6
3210,300.12003,3954261,9.3,655748,2.4
3211,300.1241,2250840,4.4,688853,1.4
3212,300.12474,2265688,4.5,667849,1.4
3213,300.15338,2837354,6.1,577626,1.7
3214,300.15648,3609196,8.3,657092,2.2
3215,300.18983,2897282,6.3,558189,1.8
3216,300.19295,4889732,11.9,604264,3.0
3217,300.20496,2508683,5.2,658984,1.5
3218,300.22602,2192793,4.3,650655,1.3
3219,300.30613,2407116,4.9,625399,1.5
3220,300.49738,2133831,4.1,582387,1.3
3221,300.53485,2095967,4.0,442576,1.3
3222,300.66907,2309557,4.6,563751,1.4
3223,300.82396,2098713,4.0,723372,1.3
3224,300.83995,2380579,4.8,522313,1.4
3225,300.86237,2273842,4.5,526629,1.4
3226,300.86597,2716980,5.8,661109,1.6
3227,300.95064,3276907,7.4,594557,2.0
3228,300.95289,2526572,5.2,567549,1.5
3229,300.96022,2304625,4.6,835812,1.4
3230,300.96596,2175092,4.2,731802,1.3
3231,300.9966,5481096,13.6,620204,3.3
3232,300.99912,2932874,6.4,808374,1.8
3233,301.0172,2166422,4.2,697292,1.3
3234,301.02777,2410908,4.9,691088,1.5
3235,301.0329,2877600,6.2,700716,1.7
3236,301.03538,12749473,34.3,557079,7.7
3237,301.04678,3150249,7.0,465525,1.9
3238,301.05157,2307756,4.6,592739,1.4
3239,301.05648,3860143,9.0,680114,2.3
3240,301.06415,2800820,6.0,603199,1.7
3241,301.06777,2283190,4.5,576039,1.4
3242,301.07171,12733113,34.2,600526,7.7
3243,301.083,3407552,7.7,611988,2.1
3244,301.09225,2591430,5.4,676853,1.6
3245,301.09293,6718150,17.1,547141,4.1
3246,301.10416,5977806,15.0,626886,3.6
3247,301.10817,5854928,14.7,629793,3.6
3248,301.12788,4768477,11.6,672016,2.9
3249,301.12925,10975966,29.2,573210,6.7
3250,301.14057,3464421,7.9,570350,2.1
3251,301.14459,5337320,13.2,544236,3.2
3252,301.16566,13468405,36.3,561929,8.2
