,m/z,I,S/N,Res.,I %
0,200.01776,1986310,4.0,1236608,0.6
1,200.0305,2288710,4.9,901390,0.7
2,200.0372,2785542,6.5,1186385,0.9
3,200.04025,2163526,4.6,888470,0.7
4,200.04657,2007173,4.1,954552,0.6
5,200.04843,2052293,4.2,964986,0.6
6,200.05087,2316037,5.0,1080199,0.7
7,200.05407,2291333,5.0,1455094,0.7
8,200.05432,2462341,5.5,1163425,0.8
9,200.07252,5040261,13.3,1039006,1.6
10,200.0736,8987268,25.2,739705,2.8
11,200.08483,2116164,4.4,903852,0.7
12,200.09264,1989892,4.0,1321506,0.6
13,200.11302,2520067,5.6,947515,0.8
14,200.12708,2103362,4.4,1091488,0.7
15,200.13638,2011394,4.1,806338,0.6
16,200.17377,2451201,5.4,1007231,0.8
17,200.18392,2035392,4.2,943910,0.6
18,200.1972,2118656,4.4,1103512,0.7
19,200.20117,2044096,4.2,858449,0.6
20,200.21059,2125375,4.5,1131364,0.7
21,200.23986,2024062,4.1,859842,0.6
22,200.27838,1983805,4.0,1030810,0.6
23,200.27902,2105629,4.4,759347,0.7
24,200.31169,2125948,4.5,1114291,0.7
25,200.31319,2033596,4.2,982816,0.6
26,200.32012,2404604,5.3,1032779,0.7
27,200.32876,2354491,5.1,932832,0.7
28,200.33647,1992635,4.1,968979,0.6
29,200.35107,2142459,4.5,1044136,0.7
30,200.37162,2174970,4.6,841608,0.7
31,200.39962,2262905,4.9,777029,0.7
32,200.4084,2126265,4.5,924942,0.7
33,200.41223,2115128,4.4,979463,0.7
34,200.41961,2448760,5.4,889402,0.8
35,200.50061,2088309,4.3,998947,0.6
36,200.5338,2014900,4.1,757522,0.6
37,200.56184,2259635,4.9,701755,0.7
38,200.57473,1995251,4.1,1419696,0.6
39,200.58749,2101554,4.4,923973,0.7
40,200.73783,1994925,4.1,1110960,0.6
41,200.77268,1999212,4.1,1255111,0.6
42,200.8041,2061739,4.3,696214,0.6
43,200.82725,2101738,4.4,820090,0.7
44,200.84631,2082665,4.3,779872,0.6
45,200.8908,2116264,4.4,758516,0.7
46,200.89945,2140712,4.5,1055939,0.7
47,200.90191,2276072,4.9,1008641,0.7
48,200.93605,2446310,5.4,1002325,0.8
49,200.94742,2112486,4.4,979986,0.7
50,200.98637,4340837,11.2,857427,1.3
51,200.99288,2070085,4.3,774207,0.6
52,201.01939,3074020,7.3,1149997,1.0
53,201.04049,4006499,10.1,923873,1.2
54,201.05655,2492770,5.6,948259,0.8
55,201.06086,2105378,4.4,1031300,0.7
56,201.06887,16083042,46.7,671724,5.0
57,201.07689,2983906,7.1,929673,0.9
58,201.1133,3880161,9.8,725279,1.2
59,201.14969,2056159,4.2,1253778,0.6
60,201.19509,2123870,4.4,942674,0.7
61,201.19894,2197534,4.7,1093448,0.7
62,201.26314,1978204,4.0,934736,0.6
63,201.28346,2396635,5.3,892535,0.7
64,201.38794,2016984,4.1,993371,0.6
65,201.40292,1976151,4.0,878111,0.6
66,201.45686,2022101,4.1,895348,0.6
67,201.47503,2288405,4.9,997105,0.7
68,201.49635,1980244,4.0,883705,0.6
69,201.52035,2269075,4.9,1030929,0.7
70,201.52438,2159827,4.6,1023171,0.7
71,201.65662,2206159,4.7,941840,0.7
72,201.68553,2065678,4.3,1129496,0.6
73,201.70792,2349134,5.1,1038721,0.7
74,201.74788,2031820,4.2,1093743,0.6
75,201.75266,2012556,4.1,796650,0.6
76,201.80493,2183882,4.6,1096239,0.7
77,201.83876,2125193,4.5,916587,0.7
78,201.85028,2235017,4.8,818318,0.7
79,201.87021,2062536,4.3,1002069,0.6
80,201.87383,2141256,4.5,1008757,0.7
81,201.92971,2077383,4.3,1186578,0.6
82,201.93703,2106822,4.4,1165836,0.7
83,201.95969,2067206,4.3,1072944,0.6
84,201.99358,2380613,5.2,955106,0.7
85,202.01093,2264260,4.9,766339,0.7
86,202.02677,2222980,4.7,917946,0.7
87,202.02717,2699076,6.2,1087636,0.8
88,202.02877,1992644,4.1,1031326,0.6
89,202.05288,8890435,24.9,829766,2.8
90,202.06408,2679555,6.1,807952,0.8
91,202.06978,2974402,7.0,1095415,0.9
92,202.08813,2139970,4.5,1117862,0.7
93,202.13363,2023296,4.1,885812,0.6
94,202.14884,2018048,4.1,1037324,0.6
95,202.2039,2153662,4.5,1051149,0.7
96,202.22584,1989950,4.0,947231,0.6
97,202.24875,1991997,4.0,919645,0.6
98,202.25367,1983933,4.0,906152,0.6
99,202.28041,2011196,4.1,919168,0.6
100,202.28225,2103036,4.4,846130,0.7
101,202.28658,2123772,4.4,1071532,0.7
102,202.36475,2032634,4.2,640582,0.6
103,202.42202,2009400,4.1,739566,0.6
104,202.52866,1995061,4.1,1013416,0.6
105,202.53763,1991413,4.0,902043,0.6
106,202.62104,2169906,4.6,1130427,0.7
107,202.62546,1999986,4.1,731864,0.6
108,202.6292,2103986,4.4,1010878,0.7
109,202.63415,2271922,4.9,869504,0.7
110,202.66873,1984305,4.0,774997,0.6
111,202.67755,2806577,6.5,1045639,0.9
112,202.68927,2074992,4.3,879322,0.6
113,202.70675,2064816,4.3,977129,0.6
114,202.71873,2067887,4.3,899664,0.6
115,202.75413,1998286,4.1,871726,0.6
116,202.75809,2287918,4.9,928207,0.7
117,202.77681,2075310,4.3,784689,0.6
118,202.78415,2050477,4.2,1307766,0.6
119,202.8691,2173163,4.6,1093966,0.7
120,202.88231,2113883,4.4,612423,0.7
121,202.95027,2208681,4.7,952741,0.7
122,202.97063,2105896,4.4,1128206,0.7
123,202.99431,2063720,4.3,1074962,0.6
124,203.01735,3304743,8.0,1120951,1.0
125,203.01979,3022375,7.2,1219660,0.9
126,203.02931,2498727,5.6,1028416,0.8
127,203.03501,6051111,16.3,894541,1.9
128,203.0369,3332647,8.1,1096891,1.0
129,203.04765,2372518,5.2,633927,0.7
130,203.04814,3528998,8.7,812064,1.1
131,203.05614,2869542,6.7,908692,0.9
132,203.06984,2110374,4.4,684084,0.7
133,203.07138,2825126,6.6,1023656,0.9
134,203.07216,4673318,12.2,1026491,1.5
135,203.07329,4567334,11.8,854588,1.4
136,203.08335,2058469,4.3,1104653,0.6
137,203.08452,7750693,21.5,860573,2.4
138,203.09252,2113573,4.4,1450222,0.7
139,203.10375,2930661,6.9,573358,0.9
140,203.12272,1986020,4.0,1090822,0.6
141,203.17074,2211427,4.7,727102,0.7
142,203.17603,2213795,4.7,840519,0.7
143,203.20629,1986978,4.0,868675,0.6
144,203.24391,1981793,4.0,714095,0.6
145,203.26613,2035360,4.2,920711,0.6
146,203.27572,2113888,4.4,1027606,0.7
147,203.2806,2233248,4.8,1147499,0.7
148,203.28643,2174112,4.6,687324,0.7
149,203.29187,2049632,4.2,1021712,0.6
150,203.31575,1978399,4.0,868365,0.6
151,203.36308,1996510,4.1,1061044,0.6
152,203.36991,2012510,4.1,742009,0.6
153,203.38783,2031965,4.2,1113363,0.6
154,203.4083,2010397,4.1,973161,0.6
155,203.45786,2301851,5.0,863476,0.7
156,203.46078,2082715,4.3,1153213,0.6
157,203.49466,2158810,4.6,905943,0.7
158,203.51908,1996058,4.1,1207267,0.6
159,203.52317,2121306,4.4,947535,0.7
160,203.54586,2031833,4.2,776810,0.6
161,203.58711,2015000,4.1,1032723,0.6
162,203.71223,2028949,4.2,746278,0.6
163,203.71519,2022549,4.1,569716,0.6
164,203.72044,2315285,5.0,930646,0.7
165,203.80897,2212242,4.7,1127126,0.7
166,203.84884,2082705,4.3,965537,0.6
167,203.85085,2076625,4.3,726296,0.6
168,203.8892,2079568,4.3,1011898,0.6
169,203.92489,2241679,4.8,860725,0.7
170,203.94335,2277711,4.9,899984,0.7
171,203.97665,2110094,4.4,1201508,0.7
172,204.00133,2368270,5.2,1111603,0.7
173,204.00985,2009229,4.1,1221125,0.6
174,204.02467,2015181,4.1,882344,0.6
175,204.03023,2109069,4.4,1043011,0.7
176,204.03471,2491533,5.6,1160686,0.8
177,204.04292,2527245,5.7,997194,0.8
178,204.05619,2849164,6.6,1178702,0.9
179,204.06737,2800524,6.5,652142,0.9
180,204.06854,17878028,52.1,759274,5.5
181,204.06896,2400268,5.3,1295279,0.7
182,204.07982,4384140,11.3,872292,1.4
183,204.08509,2082700,4.3,982823,0.6
184,204.08774,2363788,5.2,1066676,0.7
185,204.10488,3235467,7.8,1032327,1.0
186,204.11093,1976779,4.0,820615,0.6
187,204.17482,2160009,4.6,1077253,0.7
188,204.1762,2373385,5.2,853307,0.7
189,204.28514,2364807,5.2,1139501,0.7
190,204.32284,2205766,4.7,754337,0.7
191,204.38835,2183492,4.6,745668,0.7
192,204.42466,2117028,4.4,677579,0.7
193,204.43863,2097411,4.4,1004627,0.7
194,204.47326,2109826,4.4,933842,0.7
195,204.4798,2223362,4.8,1070791,0.7
196,204.51744,2274945,4.9,935124,0.7
197,204.55542,2063809,4.3,1081911,0.6
198,204.60683,2092671,4.4,860985,0.6
199,204.67989,2058238,4.3,890449,0.6
200,204.70504,2699517,6.2,871273,0.8
201,204.75151,2212476,4.7,968675,0.7
202,204.77995,2053372,4.2,1210686,0.6
203,204.80536,2009723,4.1,703737,0.6
204,204.85291,2144954,4.5,783249,0.7
205,204.86195,2301754,5.0,924208,0.7
206,204.96657,2696440,6.2,1072064,0.8
207,204.97071,2534647,5.7,1127219,0.8
208,204.98893,2097399,4.4,1049462,0.7
209,205.00819,2118519,4.4,1170401,0.7
210,205.01428,8467702,23.6,818161,2.6
211,205.01733,2030134,4.2,831675,0.6
212,205.02887,2085814,4.3,992179,0.6
213,205.05069,3688182,9.2,1065655,1.1
214,205.05255,9739254,27.5,927637,3.0
215,205.0536,2318582,5.0,1146824,0.7
216,205.06378,12245493,35.1,787054,3.8
217,205.08706,3612789,9.0,896563,1.1
218,205.0878,3866101,9.7,1034319,1.2
219,205.08896,7417845,20.5,966158,2.3
220,205.10018,5676533,15.2,914775,1.8
221,205.12963,2032884,4.2,833333,0.6
222,205.16263,2127475,4.5,1093771,0.7
223,205.18876,2043635,4.2,1011398,0.6
224,205.20222,2049971,4.2,894681,0.6
225,205.21622,2274418,4.9,718491,0.7
226,205.26835,2033009,4.2,1213965,0.6
227,205.28427,2506225,5.6,1066520,0.8
228,205.3002,2177393,4.6,1021765,0.7
229,205.32187,2446448,5.4,587209,0.8
230,205.32251,2089904,4.3,855604,0.6
231,205.34768,2072496,4.3,812860,0.6
232,205.35498,2026095,4.2,976592,0.6
233,205.4523,2055790,4.2,1069545,0.6
234,205.45576,2274350,4.9,869842,0.7
235,205.50933,2210925,4.7,1212669,0.7
236,205.52978,2052460,4.2,776693,0.6
237,205.60522,2165227,4.6,1160458,0.7
238,205.63592,2146538,4.5,863152,0.7
239,205.63658,2036074,4.2,978915,0.6
240,205.63909,2020650,4.1,685835,0.6
241,205.65257,2003434,4.1,819190,0.6
242,205.65332,2240170,4.8,702714,0.7
243,205.66032,2023722,4.1,831118,0.6
244,205.68737,2423465,5.4,939970,0.8
245,205.69514,2048521,4.2,593698,0.6
246,205.75637,2078312,4.3,778523,0.6
247,205.7757,1993287,4.1,693426,0.6
248,205.80176,2070951,4.3,809361,0.6
249,205.86564,2261926,4.9,855461,0.7
250,205.91994,2074789,4.3,644785,0.6
251,205.95334,2006116,4.1,926372,0.6
252,205.95573,2351204,5.1,1061420,0.7
253,206.00549,2049763,4.2,789413,0.6
254,206.04123,2040419,4.2,753936,0.6
255,206.04423,2023971,4.1,704344,0.6
256,206.0478,5803747,15.6,765274,1.8
257,206.06613,2404962,5.3,735495,0.7
258,206.06709,2188258,4.6,1219295,0.7
259,206.08302,4152802,10.6,847265,1.3
260,206.08418,14781922,42.8,700111,4.6
261,206.08981,1976546,4.0,877748,0.6
262,206.09288,2054690,4.2,971209,0.6
263,206.0954,2746338,6.3,916985,0.9
264,206.10348,2252514,4.8,1034336,0.7
265,206.1172,2205089,4.7,914692,0.7
266,206.15021,1983521,4.0,691855,0.6
267,206.15891,2220961,4.7,727099,0.7
268,206.247,2050943,4.2,634155,0.6
269,206.34996,2055773,4.2,688413,0.6
270,206.35559,2103261,4.4,687859,0.7
271,206.37376,2043133,4.2,695942,0.6
272,206.38516,2063069,4.3,971475,0.6
273,206.3951,2065309,4.3,930592,0.6
274,206.41679,2047388,4.2,533926,0.6
275,206.45741,2176028,4.6,973009,0.7
276,206.55196,2020186,4.1,825491,0.6
277,206.69127,2324248,5.1,839160,0.7
278,206.70331,2163096,4.6,807085,0.7
279,206.705,2083288,4.3,1130623,0.6
280,206.74026,2026583,4.2,816679,0.6
281,206.76229,2221143,4.7,1150703,0.7
282,206.80499,2154454,4.5,613250,0.7
283,206.81063,2015190,4.1,1003129,0.6
284,206.88907,2214869,4.7,918847,0.7
285,206.91659,2067412,4.3,1075521,0.6
286,206.91793,2674388,6.1,897381,0.8
287,206.94999,2543188,5.7,1270577,0.8
288,206.96312,2104916,4.4,1029869,0.7
289,206.99355,5191763,13.7,757245,1.6
290,206.99432,2608211,5.9,904956,0.8
291,207.0163,2024147,4.1,1010282,0.6
292,207.02995,8060115,22.4,803002,2.5
293,207.03629,2331731,5.1,933356,0.7
294,207.06229,2099922,4.4,787372,0.7
295,207.06637,2532946,5.7,1163162,0.8
296,207.07944,15519698,45.0,841128,4.8
297,207.08244,2061554,4.3,563229,0.6
298,207.09873,2731730,6.3,940025,0.8
299,207.13959,2047377,4.2,1052125,0.6
300,207.17413,2760913,6.4,901278,0.9
301,207.24343,2424176,5.4,629075,0.8
302,207.26583,2090960,4.3,939446,0.6
303,207.28385,2166223,4.6,1206410,0.7
304,207.31641,2140687,4.5,825406,0.7
305,207.33158,2089167,4.3,1017520,0.6
306,207.36283,2085262,4.3,991741,0.6
307,207.39332,2417614,5.3,863491,0.8
308,207.40883,2065934,4.3,1024335,0.6
309,207.41318,2208718,4.7,798320,0.7
310,207.41984,2045518,4.2,951914,0.6
311,207.42755,2061837,4.3,875182,0.6
312,207.46689,2211917,4.7,1019709,0.7
313,207.46994,2065101,4.3,709613,0.6
314,207.47552,2010317,4.1,1153311,0.6
315,207.57027,2033228,4.2,1020560,0.6
316,207.59598,1980747,4.0,673553,0.6
317,207.63452,2055179,4.2,818463,0.6
318,207.66679,2230667,4.8,892298,0.7
319,207.66795,2649226,6.0,847716,0.8
320,207.69687,2009802,4.1,919491,0.6
321,207.72311,2292810,5.0,1083567,0.7
322,207.7259,2085578,4.3,1167744,0.6
323,207.75108,1980553,4.0,855715,0.6
324,207.75766,2245705,4.8,1054782,0.7
325,207.75852,2813897,6.5,817840,0.9
326,207.7951,2017161,4.1,826172,0.6
327,207.81066,1989193,4.0,1236210,0.6
328,207.81455,2195145,4.7,1009012,0.7
329,207.83741,2195145,4.7,892365,0.7
330,207.85028,1990344,4.0,1016981,0.6
331,207.87111,2428040,5.4,928133,0.8
332,207.91066,2134856,4.5,929003,0.7
333,207.93154,2505159,5.6,1013992,0.8
334,207.94091,2231111,4.8,983510,0.7
335,207.98397,2225095,4.8,972913,0.7
336,207.98946,2081479,4.3,1042717,0.6
337,207.99789,2086599,4.3,1015283,0.6
338,208.02041,3313095,8.0,913900,1.0
339,208.05757,2021766,4.1,976127,0.6
340,208.08278,2495430,5.6,949794,0.8
341,208.10833,2174406,4.6,1074998,0.7
342,208.1191,2993605,7.1,900761,0.9
343,208.17141,2640709,6.0,922133,0.8
344,208.20539,2129093,4.5,1123563,0.7
345,208.215,2024772,4.1,993605,0.6
346,208.23969,2200068,4.7,889767,0.7
347,208.24418,2108356,4.4,960490,0.7
348,208.30527,1990468,4.0,1126950,0.6
349,208.31232,2080067,4.3,1149069,0.6
350,208.33272,1976771,4.0,1155067,0.6
351,208.37243,2139587,4.5,592787,0.7
352,208.39036,2034755,4.2,1111375,0.6
353,208.44188,2175490,4.6,720263,0.7
354,208.48408,2085570,4.3,971131,0.6
355,208.49217,2001090,4.1,1068021,0.6
356,208.49624,1987778,4.0,1264163,0.6
357,208.50895,2080706,4.3,1201510,0.6
358,208.52507,2148930,4.5,1027298,0.7
359,208.52654,2341314,5.1,1142020,0.7
360,208.53322,2025921,4.2,1017138,0.6
361,208.53959,2021377,4.1,909097,0.6
362,208.56057,1998273,4.1,529820,0.6
363,208.65726,2017472,4.1,743250,0.6
364,208.66813,2002240,4.1,1121715,0.6
365,208.72267,2455424,5.5,662918,0.8
366,208.73256,1987200,4.0,1041826,0.6
367,208.77733,2008831,4.1,756865,0.6
368,208.8232,2146047,4.5,863667,0.7
369,208.94128,2203710,4.7,659885,0.7
370,208.95245,2093502,4.4,769753,0.6
371,208.96056,2275966,4.9,697173,0.7
372,208.99068,2015038,4.1,970107,0.6
373,209.00675,2103742,4.4,1160813,0.7
374,209.00923,10929598,31.1,832749,3.4
375,209.01037,2054718,4.2,765504,0.6
376,209.01674,2633726,6.0,831208,0.8
377,209.04559,8614333,24.1,838851,2.7
378,209.07795,2059325,4.3,1122288,0.6
379,209.08203,2735933,6.3,978940,0.8
380,209.15531,2446269,5.4,938748,0.8
381,209.16109,2480061,5.5,1179167,0.8
382,209.18306,1977725,4.0,891326,0.6
383,209.1984,2371773,5.2,846427,0.7
384,209.21013,2054524,4.2,752593,0.6
385,209.22709,2169788,4.6,959783,0.7
386,209.28468,2274364,4.9,1153420,0.7
387,209.28768,2084668,4.3,1002443,0.6
388,209.3412,2111548,4.4,1120803,0.7
389,209.38452,1995451,4.1,967236,0.6
390,209.38613,2027003,4.2,800539,0.6
391,209.40995,2041275,4.2,1331724,0.6
392,209.47282,2023483,4.1,715608,0.6
393,209.48266,2282619,4.9,853958,0.7
394,209.49123,2114875,4.4,1018189,0.7
395,209.51611,2162939,4.6,727437,0.7
396,209.54164,2089339,4.3,665707,0.6
397,209.55126,2011706,4.1,969580,0.6
398,209.55601,2316027,5.0,873848,0.7
399,209.61344,2149306,4.5,528675,0.7
400,209.64906,2006586,4.1,741585,0.6
401,209.65134,2131706,4.5,815558,0.7
402,209.84892,2083193,4.3,709923,0.6
403,209.86398,1995769,4.1,879514,0.6
404,209.89079,2061241,4.3,860639,0.6
405,209.92071,2126777,4.5,1100764,0.7
406,210.01255,2193209,4.7,1052674,0.7
407,210.02471,3110585,7.4,1266840,1.0
408,210.02499,1987001,4.0,1130352,0.6
409,210.03159,1988249,4.0,618160,0.6
410,210.06487,2151801,4.5,948882,0.7
411,210.11849,2095928,4.4,1183926,0.7
412,210.24543,2163704,4.6,639272,0.7
413,210.27921,1995576,4.1,1069971,0.6
414,210.29015,2091832,4.4,1013031,0.6
415,210.38166,2254136,4.8,978940,0.7
416,210.42799,2011576,4.1,776582,0.6
417,210.44434,2165880,4.6,696744,0.7
418,210.46525,2106936,4.4,970665,0.7
419,210.47068,2001144,4.1,822500,0.6
420,210.47685,2227000,4.8,678689,0.7
421,210.48722,2192504,4.7,613140,0.7
422,210.50212,2146872,4.5,990506,0.7
423,210.51359,2018264,4.1,565909,0.6
424,210.52048,2018616,4.1,1120828,0.6
425,210.55448,2186776,4.6,701832,0.7
426,210.58098,2069239,4.3,943391,0.6
427,210.64353,2150072,4.5,929956,0.7
428,210.64706,2048247,4.2,1000812,0.6
429,210.69159,2325175,5.1,938154,0.7
430,210.71046,2023031,4.1,881127,0.6
431,210.77008,2234807,4.8,729770,0.7
432,210.83998,2729655,6.3,898669,0.8
433,210.85394,2160695,4.6,966693,0.7
434,210.87394,2239863,4.8,817213,0.7
435,210.89174,2056503,4.2,782365,0.6
436,210.91263,1994295,4.1,1170821,0.6
437,210.92574,2033079,4.2,1268959,0.6
438,210.93707,2156439,4.5,647177,0.7
439,210.93782,2383927,5.2,947529,0.7
440,210.98517,2091575,4.4,737532,0.6
441,210.99847,2154424,4.5,1274158,0.7
442,211.0159,2530616,5.7,809584,0.8
443,211.02486,9040311,25.4,792648,2.8
444,211.02934,2118200,4.4,1029224,0.7
445,211.04316,2024376,4.1,1149900,0.6
446,211.04604,2084152,4.3,840150,0.6
447,211.06124,4876088,12.8,664651,1.5
448,211.08938,2015544,4.1,1360496,0.6
449,211.09761,3636920,9.0,965311,1.1
450,211.13829,1985848,4.0,807751,0.6
451,211.14703,2115960,4.4,937780,0.7
452,211.18885,2184056,4.6,865376,0.7
453,211.2565,2069048,4.3,1161637,0.6
454,211.25937,2032184,4.2,926349,0.6
455,211.26588,2347576,5.1,1021969,0.7
456,211.28578,2187384,4.6,918417,0.7
457,211.29153,2281528,4.9,1044532,0.7
458,211.29861,2167864,4.6,1048824,0.7
459,211.34398,2096696,4.4,708716,0.7
460,211.39501,1977784,4.0,923820,0.6
461,211.41991,2007352,4.1,1091616,0.6
462,211.44235,2202040,4.7,1069451,0.7
463,211.51093,2000056,4.1,1150885,0.6
464,211.51259,2084216,4.3,903672,0.6
465,211.68305,2063673,4.3,1055623,0.6
466,211.68584,2074489,4.3,873030,0.6
467,211.69261,2078777,4.3,848546,0.6
468,211.69412,2102969,4.4,782874,0.7
469,211.70323,2046329,4.2,869108,0.6
470,211.72474,2387001,5.2,1060635,0.7
471,211.77902,2314041,5.0,944641,0.7
472,211.81376,2137658,4.5,835523,0.7
473,211.85849,2095482,4.4,853757,0.7
474,211.86482,2079418,4.3,1054834,0.6
475,211.87526,1997626,4.1,1102114,0.6
476,211.87666,2418490,5.3,839525,0.8
477,211.93762,2202170,4.7,1007904,0.7
478,211.94266,1995770,4.1,908323,0.6
479,211.94927,2008762,4.1,735849,0.6
480,211.99479,2070458,4.3,1077319,0.6
481,212.02834,2432571,5.4,962729,0.8
482,212.03486,2068538,4.3,928856,0.6
483,212.04489,2194747,4.7,885865,0.7
484,212.0681,2531515,5.7,855454,0.8
485,212.07245,2126267,4.5,1243409,0.7
486,212.07362,2121147,4.4,1207245,0.7
487,212.075,2018875,4.1,1030333,0.6
488,212.07989,2118843,4.4,878483,0.7
489,212.20908,2149372,4.5,855632,0.7
490,212.24053,2071484,4.3,991281,0.6
491,212.33863,2319676,5.0,758380,0.7
492,212.37531,2264509,4.9,1008730,0.7
493,212.38474,2253501,4.8,1086227,0.7
494,212.39348,2179965,4.6,828237,0.7
495,212.39724,2129597,4.5,1047302,0.7
496,212.52993,2119230,4.4,1104896,0.7
497,212.54389,2136766,4.5,797458,0.7
498,212.54951,2003838,4.1,769759,0.6
499,212.56489,2009150,4.1,1130810,0.6
500,212.56685,2157374,4.6,914393,0.7
501,212.57889,2037374,4.2,645948,0.6
502,212.59977,2613182,5.9,866049,0.8
503,212.60651,1982398,4.0,1018799,0.6
504,212.61854,2172798,4.6,711867,0.7
505,212.62242,2001918,4.1,939584,0.6
506,212.66879,2105279,4.4,835854,0.7
507,212.6794,2077183,4.3,638054,0.6
508,212.70223,2076415,4.3,805721,0.6
509,212.79244,2200896,4.7,1170201,0.7
510,212.79295,2025664,4.2,665967,0.6
511,212.86186,2084160,4.3,1032446,0.6
512,212.92375,2153153,4.5,902732,0.7
513,213.00405,2682561,6.1,961550,0.8
514,213.02336,2081858,4.3,771952,0.6
515,213.0405,4405954,11.4,929794,1.4
516,213.06638,2100674,4.4,1030702,0.7
517,213.06887,5022914,13.2,862265,1.6
518,213.06964,2167362,4.6,982960,0.7
519,213.07108,2193730,4.7,909523,0.7
520,213.07689,2579650,5.8,895016,0.8
521,213.09867,2033858,4.2,1031963,0.6
522,213.1108,2083266,4.3,972117,0.6
523,213.11322,1991226,4.0,442359,0.6
524,213.13224,1987395,4.0,781304,0.6
525,213.14966,2932419,6.9,1220814,0.9
526,213.18607,4428995,11.4,645605,1.4
527,213.21466,2077379,4.3,1041691,0.6
528,213.22127,2025411,4.2,781750,0.6
529,213.23406,2058948,4.3,758703,0.6
530,213.24457,2027076,4.2,782082,0.6
531,213.28046,2123332,4.4,900947,0.7
532,213.30014,2044420,4.2,882493,0.6
533,213.30686,2025412,4.2,742149,0.6
534,213.31641,2102341,4.4,1030594,0.7
535,213.31716,2166277,4.6,693902,0.7
536,213.34748,1995589,4.1,1078423,0.6
537,213.48606,2193798,4.7,834873,0.7
538,213.51519,2101255,4.4,854586,0.7
539,213.52151,1979783,4.0,726383,0.6
540,213.54702,2567111,5.8,829815,0.8
541,213.58097,2295111,5.0,907272,0.7
542,213.58234,2157255,4.6,899862,0.7
543,213.61992,2337608,5.1,1022483,0.7
544,213.64361,2345160,5.1,1009018,0.7
545,213.66233,2209992,4.7,1075870,0.7
546,213.67336,2136265,4.5,1110048,0.7
547,213.70484,2515081,5.6,784292,0.8
548,213.71078,2228297,4.8,1002556,0.7
549,213.7127,2038217,4.2,1098943,0.6
550,213.73321,2067721,4.3,1189611,0.6
551,213.78108,2130762,4.5,1049955,0.7
552,213.80363,1976778,4.0,979207,0.6
553,213.84691,2413643,5.3,1007302,0.7
554,213.87223,2186187,4.6,880850,0.7
555,213.88584,2037195,4.2,1137547,0.6
556,213.89333,2073931,4.3,743148,0.6
557,213.91379,2227532,4.8,717694,0.7
558,213.9252,2209484,4.7,1071710,0.7
559,213.96138,2197836,4.7,950946,0.7
560,214.0194,2182221,4.6,1077851,0.7
561,214.03778,2337485,5.1,930931,0.7
562,214.05292,2643149,6.0,1211345,0.8
563,214.06395,2126542,4.5,964802,0.7
564,214.07018,2011598,4.1,1162888,0.6
565,214.08925,2621390,6.0,1165309,0.8
566,214.11242,2002446,4.1,758986,0.6
567,214.14493,2072655,4.3,1261298,0.6
568,214.17258,2136655,4.5,1107142,0.7
569,214.19445,2459983,5.5,1042283,0.8
570,214.2102,2420816,5.3,889914,0.8
571,214.31227,2183249,4.6,902584,0.7
572,214.36692,2243794,4.8,994226,0.7
573,214.37417,2103890,4.4,915288,0.7
574,214.3929,2068050,4.3,1048454,0.6
575,214.43289,2365651,5.2,718577,0.7
576,214.46611,2581459,5.8,964319,0.8
577,214.47454,2474900,5.5,653342,0.8
578,214.4851,2127444,4.5,924409,0.7
579,214.50279,2097620,4.4,707615,0.7
580,214.52615,2026836,4.2,965611,0.6
581,214.54952,2056021,4.2,1008990,0.6
582,214.58609,2209621,4.7,727630,0.7
583,214.61772,2099798,4.4,892766,0.7
584,214.67925,1983191,4.0,1183090,0.6
585,214.72849,2028120,4.2,1071146,0.6
586,214.77589,2000600,4.1,1197639,0.6
587,214.78447,2215833,4.7,615813,0.7
588,214.7879,2011865,4.1,848930,0.6
589,214.84585,1997210,4.1,837278,0.6
590,214.87533,2089946,4.3,1173057,0.6
591,214.92318,2008539,4.1,1030061,0.6
592,214.92997,2895323,6.8,1136493,0.9
593,215.00479,1998236,4.1,819217,0.6
594,215.01664,2104285,4.4,1129210,0.7
595,215.03501,3874781,9.7,672500,1.2
596,215.04812,2189405,4.6,1203808,0.7
597,215.05118,2012317,4.1,747599,0.6
598,215.05615,2751709,6.3,831102,0.9
599,215.06367,1993822,4.1,1184498,0.6
600,215.07219,2293086,5.0,829573,0.7
601,215.07819,2001374,4.1,901193,0.6
602,215.0845,6859230,18.8,665072,2.1
603,215.09253,2323934,5.1,1061167,0.7
604,215.09503,2043486,4.2,922287,0.6
605,215.10587,2273502,4.9,940226,0.7
606,215.12893,3730143,9.3,950538,1.2
607,215.14259,2163423,4.6,1101499,0.7
608,215.16532,2579039,5.8,980913,0.8
609,215.18808,2008544,4.1,934867,0.6
610,215.2165,2024160,4.1,964981,0.6
611,215.35407,2236131,4.8,726813,0.7
612,215.37512,2211747,4.7,765353,0.7
613,215.41271,2308836,5.0,957088,0.7
614,215.41356,2035812,4.2,1107931,0.6
615,215.43072,2005925,4.1,843224,0.6
616,215.43426,2488421,5.6,1068997,0.8
617,215.45834,2240997,4.8,903463,0.7
618,215.46319,2415077,5.3,854987,0.7
619,215.48887,2085606,4.3,954839,0.6
620,215.50758,1977990,4.0,494821,0.6
621,215.52246,2207462,4.7,1108518,0.7
622,215.52578,2161255,4.6,929019,0.7
623,215.58598,2202088,4.7,1067261,0.7
624,215.61288,2235368,4.8,934533,0.7
