,m/z,I,S/N,Res.,I %
1961,258.06872,2831181,6.4,724931,6.0
1962,258.12262,2072288,4.2,620590,4.4
1963,258.25643,2805136,6.4,640801,5.9
1964,258.26726,2102548,4.3,722308,4.5
1965,258.27443,2530454,5.5,755622,5.4
1966,258.45883,2319704,4.9,664342,4.9
1967,258.49065,2029539,4.1,799950,4.3
1968,258.57766,2427907,5.2,798617,5.1
1969,258.59224,2324232,4.9,800936,4.9
1970,258.61214,2076175,4.2,667407,4.4
1971,258.63303,2014102,4.0,656273,4.3
1972,258.70918,2113330,4.3,793754,4.5
1973,258.85512,2384230,5.1,894769,5.1
1974,258.87243,2018028,4.0,627528,4.3
1975,258.93267,2063106,4.2,633710,4.4
1976,258.94311,2048006,4.1,746764,4.3
1977,258.96261,2170253,4.5,360653,4.6
1978,259.02481,7770788,21.1,714462,16.5
1979,259.04006,7207593,19.4,524242,15.3
1980,259.06125,3510193,8.4,610823,7.4
1981,259.06379,2475570,5.4,520597,5.2
1982,259.07189,2338485,5.0,752080,5.0
1983,259.07648,8487606,23.2,522856,18.0
1984,259.08095,2104248,4.3,893491,4.5
1985,259.09761,2637886,5.9,463338,5.6
1986,259.13386,2925515,6.7,589628,6.2
1987,259.1424,2145230,4.4,793251,4.5
1988,259.16099,2074325,4.2,793073,4.4
1989,259.17563,2153690,4.4,737793,4.6
1990,259.39737,2069547,4.2,847023,4.4
1991,259.40154,2101996,4.3,462750,4.5
1992,259.42851,2179254,4.5,546883,4.6
1993,259.48432,2131531,4.4,899105,4.5
1994,259.57512,2021228,4.0,871944,4.3
1995,259.60416,2105718,4.3,844162,4.5
1996,259.63997,2137732,4.4,896032,4.5
1997,259.68627,2306581,4.9,488013,4.9
1998,259.78109,2118327,4.3,866533,4.5
1999,259.80951,2022210,4.0,588933,4.3
2000,259.89677,2031970,4.1,576297,4.3
2001,259.90575,2633701,5.8,746077,5.6
2002,259.91102,2179303,4.5,701515,4.6
2003,259.95047,2086646,4.2,454367,4.4
2004,260.00726,2086155,4.2,908612,4.4
2005,260.03531,4865557,12.5,577413,10.3
2006,260.04282,2092056,4.2,911271,4.4
2007,260.04794,6668314,17.8,600146,14.1
2008,260.05052,2171163,4.5,932509,4.6
2009,260.05655,2178845,4.5,773715,4.6
2010,260.07089,2173474,4.5,856778,4.6
2011,260.07168,8541218,23.3,547224,18.1
2012,260.07987,2596390,5.7,776251,5.5
2013,260.10797,2060848,4.1,971641,4.4
2014,260.12831,2182200,4.5,733747,4.6
2015,260.15115,2075456,4.2,815278,4.4
2016,260.161,2093124,4.2,877950,4.4
2017,260.22028,2219482,4.6,523749,4.7
2018,260.31028,2087675,4.2,715263,4.4
2019,260.31146,2193532,4.5,875762,4.6
2020,260.31901,2124030,4.3,603519,4.5
2021,260.48265,2241851,4.7,680260,4.8
2022,260.51655,2223816,4.6,690351,4.7
2023,260.51791,2026440,4.0,691980,4.3
2024,260.53705,2120144,4.3,930120,4.5
2025,260.57371,2039773,4.1,492312,4.3
2026,260.59359,2174629,4.5,473456,4.6
2027,260.61903,2300398,4.9,759149,4.9
2028,260.67398,2215427,4.6,770067,4.7
2029,260.67464,2174851,4.5,713608,4.6
2030,260.69473,2077707,4.2,1001210,4.4
2031,260.71803,2035475,4.1,801730,4.3
2032,260.86128,2176841,4.5,797635,4.6
2033,260.88427,2123858,4.3,915765,4.5
2034,261.00411,3442559,8.2,738506,7.3
2035,261.01734,2208644,4.6,710524,4.7
2036,261.0194,3034757,7.0,612911,6.4
2037,261.0315,2076297,4.2,830037,4.4
2038,261.04025,2755981,6.2,771596,5.8
2039,261.04322,3262350,7.7,866771,6.9
2040,261.05574,19778962,56.6,582409,41.9
2041,261.06707,2955927,6.8,832018,6.3
2042,261.07186,2159257,4.4,688781,4.6
2043,261.07602,2384794,5.1,821491,5.1
2044,261.07687,2538778,5.6,657814,5.4
2045,261.07954,2313883,4.9,783114,4.9
2046,261.09212,4612000,11.7,753826,9.8
2047,261.09772,2019746,4.0,606450,4.3
2048,261.11327,2068392,4.2,1002699,4.4
2049,261.15254,2099895,4.3,715985,4.5
2050,261.26396,2251873,4.7,652178,4.8
2051,261.32939,2079738,4.2,654085,4.4
2052,261.3733,2042635,4.1,813664,4.3
2053,261.43819,2026531,4.0,840742,4.3
2054,261.44657,2170919,4.5,578957,4.6
2055,261.5087,2179390,4.5,612765,4.6
2056,261.60905,2583141,5.7,786296,5.5
2057,261.66118,2208121,4.6,805920,4.7
2058,261.70557,2054666,4.1,789548,4.4
2059,261.72244,2584464,5.7,730538,5.5
2060,261.74928,2152346,4.4,639798,4.6
2061,261.80641,2118576,4.3,772850,4.5
2062,261.84281,2060222,4.1,840180,4.4
2063,261.86271,2269126,4.8,774736,4.8
2064,261.91432,2424538,5.2,799530,5.1
2065,262.02372,2046340,4.1,706997,4.3
2066,262.02724,4411653,11.1,577798,9.4
2067,262.03571,2356488,5.0,738437,5.0
2068,262.04998,2089742,4.2,882686,4.4
2069,262.05101,17590030,49.9,672562,37.3
2070,262.05712,2258449,4.7,617636,4.8
2071,262.05913,4367378,10.9,605710,9.3
2072,262.0636,4097299,10.1,714919,8.7
2073,262.08745,3962908,9.7,624127,8.4
2074,262.09955,2375969,5.1,704427,5.0
2075,262.12369,2018730,4.0,544656,4.3
2076,262.15577,2212663,4.6,742950,4.7
2077,262.1755,2240830,4.7,887112,4.8
2078,262.18866,2181699,4.5,833440,4.6
2079,262.24274,2450776,5.3,662038,5.2
2080,262.29751,2020974,4.0,784815,4.3
2081,262.36171,2275462,4.8,643753,4.8
2082,262.37004,2702218,6.0,473467,5.7
2083,262.4805,2271669,4.7,814132,4.8
2084,262.50242,2197437,4.5,848550,4.7
2085,262.52051,2137668,4.4,717462,4.5
2086,262.58902,2031199,4.0,716952,4.3
2087,262.60489,2367077,5.0,610903,5.0
2088,262.67297,2174208,4.5,554860,4.6
2089,262.71849,2295569,4.8,648486,4.9
2090,262.73933,2036505,4.1,720751,4.3
2091,262.78364,2045547,4.1,609274,4.3
2092,262.79153,2299182,4.8,878716,4.9
2093,262.83518,2048319,4.1,681565,4.3
2094,262.87774,2146640,4.4,932976,4.6
2095,263.01979,3553415,8.5,847815,7.5
2096,263.03496,20377742,58.1,560067,43.2
2097,263.0363,2083214,4.2,882944,4.4
2098,263.04624,4111506,10.2,779704,8.7
2099,263.05433,3382421,8.0,682449,7.2
2100,263.05882,3703959,9.0,604412,7.9
2101,263.06057,2105751,4.3,986381,4.5
2102,263.07135,12135579,33.8,551162,25.7
2103,263.09207,2113956,4.3,828271,4.5
2104,263.10113,2277543,4.8,879958,4.8
2105,263.10779,4402346,11.0,662977,9.3
2106,263.23286,2458971,5.3,561576,5.2
2107,263.26353,2114535,4.3,934579,4.5
2108,263.36865,2033937,4.0,911013,4.3
2109,263.44533,2046639,4.1,547863,4.3
2110,263.46619,2525495,5.5,681074,5.4
2111,263.53263,2178898,4.5,925407,4.6
2112,263.53498,2026323,4.0,718509,4.3
2113,263.54582,2382167,5.1,764060,5.0
2114,263.55109,2110169,4.3,653968,4.5
2115,263.57971,2062436,4.1,530825,4.4
2116,263.59608,2228587,4.6,704836,4.7
2117,263.60517,2158575,4.4,689248,4.6
2118,263.62958,2338552,4.9,654464,5.0
2119,263.75394,2020522,4.0,850337,4.3
2120,263.7607,2037804,4.1,512502,4.3
2121,263.76264,2132653,4.3,705184,4.5
2122,263.83295,2305833,4.8,400779,4.9
2123,263.84955,2086992,4.2,697855,4.4
2124,263.85649,2394835,5.1,819522,5.1
2125,263.94099,2032116,4.0,820463,4.3
2126,263.95327,2079609,4.2,735035,4.4
2127,263.9981,2331659,4.9,777312,4.9
2128,264.00631,2291215,4.8,718298,4.9
2129,264.01497,2130450,4.3,767537,4.5
2130,264.02455,2052246,4.1,504368,4.4
2131,264.03026,8775192,23.9,672155,18.6
2132,264.03835,4241948,10.6,663093,9.0
2133,264.0428,7393309,19.8,538065,15.7
2134,264.04665,2449695,5.3,661664,5.2
2135,264.06662,7585831,20.4,578107,16.1
2136,264.07476,2974250,6.8,513250,6.3
2137,264.07938,2028588,4.0,663369,4.3
2138,264.08829,2311728,4.9,778256,4.9
2139,264.1314,2178881,4.5,826514,4.6
2140,264.14784,2589255,5.7,876535,5.5
2141,264.14968,2080584,4.2,519881,4.4
2142,264.19353,2401370,5.1,649035,5.1
2143,264.29244,2215810,4.6,609293,4.7
2144,264.62556,2303496,4.8,851276,4.9
2145,264.63147,2590218,5.7,759770,5.5
2146,264.8652,2043177,4.1,547089,4.3
2147,264.87641,2292974,4.8,669753,4.9
2148,264.87977,2152943,4.4,474302,4.6
2149,264.89606,2112118,4.3,730718,4.5
2150,264.99894,2291360,4.8,800547,4.9
2151,265.01432,8157094,22.1,699524,17.3
2152,265.03362,2492334,5.4,817360,5.3
2153,265.03798,4295600,10.7,528010,9.1
2154,265.04956,2461876,5.3,959135,5.2
2155,265.05069,17275828,49.0,605233,36.6
2156,265.06282,2024122,4.0,633154,4.3
2157,265.07,2141053,4.4,515416,4.5
2158,265.07432,2039231,4.1,929601,4.3
2159,265.08709,7217092,19.3,707906,15.3
2160,265.10811,2075980,4.2,623816,4.4
2161,265.12347,2483411,5.4,778652,5.3
2162,265.13696,2149976,4.4,558608,4.6
2163,265.14787,3274717,7.7,755722,6.9
2164,265.19602,2146800,4.4,871857,4.6
2165,265.21724,2512633,5.5,765146,5.3
2166,265.33447,2178345,4.5,876952,4.6
2167,265.34874,2271791,4.7,736333,4.8
2168,265.49498,2462315,5.3,684884,5.2
2169,265.59912,2437270,5.2,626137,5.2
2170,265.60488,2276504,4.8,718060,4.8
2171,265.8064,2056683,4.1,564932,4.4
2172,265.85516,2034048,4.0,648806,4.3
2173,265.93336,2152992,4.4,594324,4.6
2174,265.98756,2377911,5.1,628063,5.0
2175,266.01476,2148290,4.4,666796,4.6
2176,266.01772,2184771,4.5,959140,4.6
2177,266.02213,6503749,17.2,598748,13.8
2178,266.04593,8740175,23.8,615333,18.5
2179,266.05096,2075729,4.2,746385,4.4
2180,266.05398,3538002,8.5,535076,7.5
2181,266.05854,4797268,12.2,720019,10.2
2182,266.08233,4041054,10.0,638605,8.6
2183,266.12488,2215280,4.6,636833,4.7
2184,266.21632,2203030,4.5,711082,4.7
2185,266.2301,2241692,4.7,819277,4.8
2186,266.26401,2604970,5.7,843690,5.5
2187,266.28664,2110899,4.3,763136,4.5
2188,266.44365,2357749,5.0,702024,5.0
2189,266.46175,2139132,4.4,828129,4.5
2190,266.53792,2087964,4.2,786010,4.4
2191,266.66091,2302800,4.8,714393,4.9
2192,266.75099,2299254,4.8,748414,4.9
2193,266.75467,2316919,4.8,589172,4.9
2194,266.77107,2571134,5.6,692142,5.5
2195,266.85116,2095776,4.2,665223,4.4
2196,266.93428,2059203,4.1,904202,4.4
2197,266.95458,2375756,5.0,489249,5.0
2198,266.97335,2553812,5.5,720473,5.4
2199,267.01213,2893028,6.5,827683,6.1
2200,267.01736,2237926,4.6,655137,4.7
2201,267.02995,15587051,43.8,655343,33.0
2202,267.03227,2269676,4.7,750180,4.8
2203,267.04103,2051312,4.1,582088,4.3
2204,267.05374,3613430,8.7,641010,7.7
2205,267.06632,12169979,33.7,559836,25.8
2206,267.08144,2609921,5.7,672041,5.5
2207,267.10271,4613386,11.6,635341,9.8
2208,267.13865,2439194,5.2,868688,5.2
2209,267.21168,2484024,5.3,744535,5.3
2210,267.30698,2053729,4.1,770835,4.4
2211,267.35627,2317942,4.9,630599,4.9
2212,267.38218,2662017,5.9,648215,5.6
2213,267.49019,2112175,4.2,798580,4.5
2214,267.5221,2073020,4.1,591087,4.4
2215,267.61102,2181730,4.5,592166,4.6
2216,267.61596,2157285,4.4,739120,4.6
2217,267.64039,2173167,4.4,717591,4.6
2218,267.66107,2041592,4.0,832796,4.3
2219,267.73058,2065430,4.1,721578,4.4
2220,267.73797,2394905,5.1,812355,5.1
2221,267.78468,2162221,4.4,778971,4.6
2222,267.84276,2072134,4.1,751474,4.4
2223,267.90848,2038114,4.0,908917,4.3
2224,267.95539,2566646,5.6,557868,5.4
2225,268.00147,2037642,4.0,636965,4.3
2226,268.00744,2388620,5.1,759187,5.1
2227,268.02517,6218388,16.3,517995,13.2
2228,268.03331,2212503,4.5,715560,4.7
2229,268.03774,4909978,12.5,476397,10.4
2230,268.04537,2028957,4.0,795585,4.3
2231,268.06148,7157924,19.0,560767,15.2
2232,268.06967,2141351,4.3,888556,4.5
2233,268.07417,2947113,6.7,506443,6.2
2234,268.07681,3851946,9.3,551106,8.2
2235,268.09359,2038961,4.0,551512,4.3
2236,268.09782,2507443,5.4,679446,5.3
2237,268.11781,2033916,4.0,510239,4.3
2238,268.12064,2221757,4.6,615964,4.7
2239,268.29035,2210182,4.5,701478,4.7
2240,268.34478,2461470,5.3,657549,5.2
2241,268.42093,2207551,4.5,750150,4.7
2242,268.4585,2185551,4.5,880966,4.6
2243,268.62642,2051224,4.1,895979,4.3
2244,268.74791,2257869,4.7,760304,4.8
2245,268.84129,2032373,4.0,689915,4.3
2246,268.90972,2174355,4.4,517005,4.6
2247,268.99294,2091704,4.2,678205,4.4
2248,268.99392,2464312,5.3,950766,5.2
2249,269.0092,6618687,17.5,679512,14.0
2250,269.03306,2917193,6.6,569667,6.2
2251,269.04558,17144398,48.3,607752,36.3
2252,269.05667,3216468,7.5,738456,6.8
2253,269.06076,7398997,19.7,529362,15.7
2254,269.06485,2128471,4.3,819059,4.5
2255,269.07063,2073946,4.1,762476,4.4
2256,269.07203,2273882,4.7,657652,4.8
2257,269.08194,7368287,19.7,671005,15.6
2258,269.09333,2402660,5.1,700710,5.1
2259,269.09717,2776165,6.2,698318,5.9
2260,269.11781,2057582,4.1,816036,4.4
2261,269.11833,3437679,8.1,657849,7.3
2262,269.15467,2724222,6.0,606304,5.8
2263,269.1915,2104463,4.2,795736,4.5
2264,269.19306,2357647,5.0,755186,5.0
2265,269.2486,2444456,5.2,725605,5.2
2266,269.31069,2044867,4.0,894358,4.3
2267,269.34139,2094288,4.2,684236,4.4
2268,269.35034,2060500,4.1,781663,4.4
2269,269.38114,2159586,4.4,688643,4.6
2270,269.38215,2523106,5.5,802309,5.3
2271,269.50228,2142359,4.3,630208,4.5
2272,269.65311,2088538,4.2,774747,4.4
2273,269.94108,2424025,5.2,747643,5.1
2274,270.01678,2731515,6.1,594959,5.8
2275,270.0247,2068478,4.1,682920,4.4
2276,270.03027,2328449,4.9,423419,4.9
2277,270.04079,8326150,22.5,513855,17.6
2278,270.0488,2667017,5.9,504147,5.7
2279,270.05344,2513931,5.4,637887,5.3
2280,270.05609,5379085,13.8,587582,11.4
2281,270.06863,3126290,7.2,691447,6.6
2282,270.07716,3894806,9.5,696232,8.3
2283,270.11354,2316454,4.8,666475,4.9
2284,270.1177,2218536,4.6,796666,4.7
2285,270.22462,2191191,4.5,755493,4.6
2286,270.30434,2140283,4.3,807611,4.5
2287,270.34502,2528781,5.5,439823,5.4
2288,270.35539,2153618,4.4,735925,4.6
2289,270.38739,2155936,4.4,797628,4.6
2290,270.39988,2327718,4.9,644898,4.9
2291,270.43331,2051765,4.1,948308,4.3
2292,270.46715,2326084,4.9,481405,4.9
2293,270.48813,2352845,5.0,697937,5.0
2294,270.54057,2044645,4.0,944281,4.3
2295,270.55704,2069228,4.1,701587,4.4
2296,270.59612,2095358,4.2,940471,4.4
2297,270.64655,2187028,4.5,668405,4.6
2298,270.73494,2067132,4.1,562038,4.4
2299,270.75502,2054469,4.1,738083,4.4
2300,270.80337,2161499,4.4,902443,4.6
2301,270.80808,2068189,4.1,584653,4.4
2302,271.0157,2031802,4.0,760152,4.3
2303,271.02474,17007038,47.9,514342,36.1
2304,271.03606,4689860,11.8,669557,9.9
2305,271.04016,6741446,17.8,600641,14.3
2306,271.04416,2755527,6.1,973468,5.8
2307,271.05924,2181454,4.4,690555,4.6
2308,271.06114,8079823,21.7,484195,17.1
2309,271.06184,2320847,4.9,963812,4.9
2310,271.06386,4196560,10.4,520694,8.9
2311,271.06905,2289363,4.8,679778,4.9
2312,271.0765,10228182,28.0,627621,21.7
2313,271.08793,2254299,4.7,813451,4.8
2314,271.0976,3184607,7.4,877114,6.8
2315,271.1127,2240230,4.6,679376,4.7
2316,271.1339,2952944,6.7,677642,6.3
2317,271.1666,2051327,4.1,867779,4.3
2318,271.19687,2690700,5.9,471216,5.7
2319,271.24765,2094883,4.2,954772,4.4
2320,271.51131,2130843,4.3,730589,4.5
2321,271.52499,2095905,4.2,520441,4.4
2322,271.56944,2210997,4.5,946640,4.7
2323,271.62835,2075088,4.1,665308,4.4
2324,271.63915,2409941,5.1,725274,5.1
2325,271.6444,2155992,4.3,829188,4.6
2326,271.65623,2075741,4.1,595930,4.4
2327,271.68481,2253802,4.6,794204,4.8
2328,271.93609,2164317,4.4,717700,4.6
2329,272.01999,7917955,21.2,512528,16.8
2330,272.02835,2771079,6.1,689806,5.9
2331,272.03261,3097481,7.1,713392,6.6
2332,272.0354,3325834,7.8,947276,7.1
2333,272.04789,10435472,28.5,506169,22.1
2334,272.05633,2882836,6.5,473296,6.1
2335,272.07179,5710747,14.7,731666,12.1
2336,272.07481,2041244,4.0,869683,4.3
2337,272.07991,2573471,5.6,816998,5.5
2338,272.08402,2607265,5.7,599292,5.5
2339,272.09266,2310309,4.8,688671,4.9
2340,272.108,2257580,4.6,771162,4.8
2341,272.12013,2052273,4.0,809851,4.4
2342,272.14129,2273083,4.7,535439,4.8
2343,272.15301,2243776,4.6,701221,4.8
2344,272.26904,2442230,5.2,671010,5.2
2345,272.41691,2113466,4.2,680358,4.5
2346,272.41823,2059450,4.1,651353,4.4
2347,272.4583,2251853,4.6,734523,4.8
2348,272.45919,2352717,4.9,691512,5.0
2349,272.57143,2140033,4.3,562057,4.5
2350,272.6287,2168220,4.4,700020,4.6
2351,272.64135,2171170,4.4,539861,4.6
2352,272.65119,2105254,4.2,583964,4.5
2353,272.65885,2152106,4.3,694182,4.6
2354,272.73336,2065996,4.1,511732,4.4
2355,272.74237,2356688,4.9,659144,5.0
2356,272.76063,2232409,4.6,617386,4.7
2357,272.76557,2268123,4.7,702358,4.8
2358,272.77248,2149854,4.3,450101,4.6
2359,272.8043,2191085,4.4,678458,4.6
2360,272.81509,2319346,4.8,824511,4.9
2361,272.8648,2037129,4.0,652875,4.3
2362,272.87958,2245392,4.6,661198,4.8
2363,272.88527,2229139,4.6,475102,4.7
2364,273.00412,4794698,12.0,714690,10.2
2365,273.01546,2420559,5.1,599530,5.1
2366,273.04049,6739291,17.7,577550,14.3
2367,273.04323,6286684,16.4,624771,13.3
2368,273.05194,2108256,4.2,973871,4.5
2369,273.05568,12914018,35.7,550402,27.4
2370,273.07694,3084908,7.1,601012,6.5
2371,273.07953,2406509,5.1,752748,5.1
2372,273.0921,5568371,14.3,654974,11.8
2373,273.09869,2070390,4.1,591298,4.4
2374,273.11212,2171260,4.4,908784,4.6
2375,273.11322,3856765,9.3,733452,8.2
2376,273.14964,3744142,9.0,640752,7.9
2377,273.17431,2050969,4.0,573039,4.3
2378,273.17671,2353818,4.9,763999,5.0
2379,273.18604,2226847,4.6,882298,4.7
2380,273.2489,2380988,5.0,766461,5.0
2381,273.31068,2136793,4.3,488124,4.5
2382,273.55338,2140490,4.3,533257,4.5
2383,273.65683,2222203,4.5,507348,4.7
2384,273.75567,2183081,4.4,754312,4.6
2385,273.81275,2206660,4.5,646145,4.7
2386,273.82955,2043084,4.0,730839,4.3
2387,273.85732,2172889,4.4,804153,4.6
2388,273.87953,2135524,4.3,535803,4.5
2389,273.99944,2411804,5.1,717087,5.1
2390,274.01854,2152741,4.3,475096,4.6
2391,274.02077,2041126,4.0,939014,4.3
2392,274.0272,6058794,15.7,569939,12.8
2393,274.03563,3518509,8.3,527232,7.5
2394,274.05103,8201013,22.0,631375,17.4
2395,274.05921,2868537,6.4,928299,6.1
2396,274.06357,7030075,18.6,568137,14.9
2397,274.07537,2295616,4.8,906327,4.9
2398,274.08289,2222916,4.5,794092,4.7
2399,274.08726,5179206,13.2,495442,11.0
2400,274.10852,2796112,6.2,618072,5.9
2401,274.15485,2185574,4.4,658973,4.6
2402,274.39964,2347354,4.9,557949,5.0
2403,274.4294,2231016,4.6,577999,4.7
2404,274.48946,2065796,4.1,477550,4.4
2405,274.50748,2145805,4.3,780460,4.5
2406,274.51292,2145040,4.3,777473,4.5
2407,274.5355,2789146,6.2,422771,5.9
2408,274.54225,2047518,4.0,891251,4.3
2409,274.5659,2115369,4.2,491017,4.5
2410,274.57047,2064171,4.1,834436,4.4
2411,274.77162,2224011,4.5,648400,4.7
2412,274.80242,2164634,4.4,699566,4.6
2413,274.82968,2063143,4.1,431032,4.4
2414,274.90918,2328781,4.8,779981,4.9
2415,274.97991,2052462,4.0,526430,4.4
2416,275.01979,5543682,14.2,532222,11.8
2417,275.03495,11282697,31.0,540263,23.9
2418,275.05618,3449107,8.1,786320,7.3
2419,275.05879,5284628,13.5,674275,11.2
2420,275.07131,14558490,40.5,559224,30.9
2421,275.08578,2079777,4.1,746800,4.4
2422,275.09256,2515236,5.4,930632,5.3
2423,275.09639,2284582,4.7,443507,4.8
2424,275.10764,3860780,9.3,628956,8.2
2425,275.1287,3123126,7.2,587805,6.6
2426,275.16532,3070279,7.0,800091,6.5
2427,275.19702,2315351,4.8,796802,4.9
2428,275.24084,2148972,4.3,777541,4.6
2429,275.25152,2257777,4.6,655485,4.8
2430,275.45236,2074321,4.1,748150,4.4
2431,275.45435,2211794,4.5,813904,4.7
2432,275.53735,2108410,4.2,638269,4.5
2433,275.56141,2439430,5.2,807529,5.2
2434,275.57908,2137614,4.3,429599,4.5
2435,275.6225,2040099,4.0,676099,4.3
2436,275.66095,2158646,4.4,583911,4.6
2437,275.66865,2092986,4.2,604806,4.4
2438,275.77041,2110827,4.2,748658,4.5
2439,275.82929,2097031,4.2,751331,4.4
2440,275.83892,2547596,5.5,643071,5.4
2441,275.99247,2282199,4.7,675497,4.8
2442,276.00219,2216155,4.5,547122,4.7
2443,276.015,3340513,7.8,774578,7.1
2444,276.01896,2094819,4.1,828565,4.4
2445,276.03021,5645033,14.4,521159,12.0
2446,276.04289,9453807,25.5,506884,20.0
2447,276.04879,2387698,5.0,693891,5.1
2448,276.06657,12197626,33.5,531213,25.9
2449,276.07475,2543614,5.4,769380,5.4
2450,276.07809,2048256,4.0,1007691,4.3
2451,276.07927,2849985,6.3,462011,6.0
2452,276.10288,2704140,5.9,646524,5.7
2453,276.11866,2248212,4.6,452457,4.8
2454,276.18872,2146614,4.3,626501,4.6
2455,276.19237,2098488,4.2,655970,4.4
2456,276.25719,2160215,4.3,732245,4.6
2457,276.37277,2303376,4.7,903833,4.9
2458,276.37967,2162195,4.3,649767,4.6
2459,276.40615,2200224,4.4,859777,4.7
2460,276.42158,2240295,4.6,532582,4.7
2461,276.42558,2089641,4.1,645847,4.4
2462,276.51451,2422613,5.1,481851,5.1
2463,276.52664,2048731,4.0,575645,4.3
2464,276.55128,2090471,4.1,600747,4.4
2465,276.67766,2429989,5.1,750734,5.2
2466,276.72124,2526522,5.4,831056,5.4
2467,276.73769,2250306,4.6,822721,4.8
2468,276.78173,2227288,4.5,713418,4.7
2469,276.99902,2785474,6.1,794354,5.9
2470,277.01431,4505290,11.1,548320,9.6
2471,277.03241,2252499,4.6,462316,4.8
2472,277.03794,4699862,11.7,580501,10.0
2473,277.04609,2212314,4.5,794161,4.7
2474,277.05065,23476444,66.2,538281,49.8
2475,277.05389,2181853,4.4,672246,4.6
2476,277.06194,4864738,12.2,669538,10.3
2477,277.06983,2598629,5.6,809609,5.5
2478,277.08699,10494190,28.5,605097,22.2
2479,277.10633,2120439,4.2,726005,4.5
2480,277.11708,2216061,4.5,535202,4.7
2481,277.12335,3183872,7.3,734799,6.7
2482,277.13544,2279430,4.7,777674,4.8
2483,277.15977,2335378,4.8,481803,5.0
2484,277.21738,2300206,4.7,986094,4.9
2485,277.2946,2167764,4.4,552544,4.6
2486,277.35732,2537331,5.4,701250,5.4
2487,277.36028,2240373,4.6,740405,4.7
2488,277.48332,2408114,5.0,519545,5.1
2489,277.53016,2420169,5.1,906831,5.1
2490,277.69664,2190363,4.4,531740,4.6
2491,277.80259,2306384,4.8,619681,4.9
2492,277.9189,2060938,4.0,514081,4.4
2493,278.00827,2107318,4.2,729661,4.5
2494,278.02201,5394109,13.7,564155,11.4
2495,278.03514,2339012,4.8,663516,5.0
2496,278.04504,2707145,5.9,1074474,5.7
2497,278.04593,22493898,63.3,578401,47.7
2498,278.05402,6012109,15.5,617788,12.7
2499,278.0585,4840656,12.1,583965,10.3
2500,278.07255,2075606,4.1,885642,4.4
2501,278.07699,2113497,4.2,819516,4.5
2502,278.08234,5582555,14.3,757068,11.8
2503,278.16765,2121222,4.2,805901,4.5
2504,278.24158,2095915,4.1,858311,4.4
2505,278.29646,2065990,4.1,862344,4.4
2506,278.42323,2150918,4.3,527994,4.6
2507,278.53343,2076861,4.1,675396,4.4
2508,278.53802,2489535,5.3,635015,5.3
2509,278.61399,2178406,4.4,634623,4.6
2510,278.65157,2089464,4.1,823801,4.4
2511,278.68436,2132233,4.2,761849,4.5
2512,278.73523,2081314,4.1,635149,4.4
2513,278.87943,2142059,4.3,584853,4.5
2514,278.9781,2736285,6.0,808824,5.8
2515,279.02991,24333494,68.7,519913,51.6
2516,279.04114,5076669,12.8,551778,10.8
2517,279.04908,3384001,7.9,596806,7.2
2518,279.0537,3235011,7.4,595998,6.9
2519,279.06624,15942857,44.3,504618,33.8
2520,279.07279,2677197,5.8,653451,5.7
2521,279.08233,2236498,4.5,560339,4.7
2522,279.08488,2142163,4.3,784811,4.5
2523,279.09995,2257371,4.6,850198,4.8
2524,279.10265,6343900,16.5,548437,13.4
2525,279.11395,2290146,4.7,661707,4.9
2526,279.12384,2307559,4.8,527833,4.9
2527,279.13911,2274030,4.7,649544,4.8
2528,279.19088,2334217,4.8,617706,4.9
2529,279.23524,2338847,4.8,741197,5.0
2530,279.40398,2097012,4.1,556865,4.4
2531,279.48257,2113692,4.2,778912,4.5
2532,279.52765,2391987,5.0,885038,5.1
2533,279.53825,2293177,4.7,676342,4.9
2534,279.59758,2051287,4.0,658047,4.3
2535,279.66646,2557690,5.5,765061,5.4
2536,279.67945,2424321,5.1,474255,5.1
2537,279.70707,2292495,4.7,848235,4.9
2538,279.75155,2189349,4.4,749257,4.6
2539,279.794,2048315,4.0,835354,4.3
2540,279.8021,2377791,5.0,726248,5.0
2541,279.86187,2074462,4.1,662648,4.4
2542,279.90329,2217075,4.5,661769,4.7
2543,279.92127,2373244,4.9,726877,5.0
2544,279.92951,2323072,4.8,581306,4.9
2545,279.95718,2307726,4.8,725194,4.9
2546,279.98367,2146972,4.3,794751,4.6
2547,280.00131,2718117,5.9,772956,5.8
2548,280.01198,2553258,5.5,734418,5.4
2549,280.02514,12232369,33.6,553196,25.9
2550,280.03317,3568821,8.4,644002,7.6
2551,280.03777,6649528,17.4,639276,14.1
2552,280.0527,2493119,5.3,565329,5.3
2553,280.06147,10079939,27.3,556857,21.4
2554,280.07406,2960330,6.6,708029,6.3
2555,280.08084,2299854,4.7,681366,4.9
2556,280.09795,2485206,5.3,609742,5.3
2557,280.10283,2155609,4.3,628226,4.6
2558,280.1791,2153472,4.3,616824,4.6
2559,280.22031,2069269,4.1,697772,4.4
2560,280.32487,2157643,4.3,779459,4.6
2561,280.53192,2568757,5.5,522325,5.4
2562,280.58079,2194894,4.4,777408,4.7
2563,280.81048,2068677,4.1,533981,4.4
2564,280.8366,2311250,4.8,622506,4.9
2565,280.87893,2055976,4.0,444715,4.4
2566,280.94178,2253448,4.6,779112,4.8
2567,281.00915,10638507,28.8,540532,22.6
