,m/z,I,S/N,Res.,I %
0,200.00527,2057011,4.3,1154951,1.1
1,200.01923,1986866,4.0,1059865,1.1
2,200.02203,2326130,5.1,1086225,1.3
3,200.03317,2080914,4.3,809369,1.2
4,200.03534,2566002,5.8,958611,1.4
5,200.04795,2153585,4.5,1136452,1.2
6,200.06962,2095088,4.4,1358173,1.2
7,200.14699,1977773,4.0,1113088,1.1
8,200.23738,2093673,4.4,968615,1.2
9,200.25198,2169321,4.6,869257,1.2
10,200.29828,1973479,4.0,953629,1.1
11,200.29929,2061479,4.3,788232,1.1
12,200.32007,2515238,5.6,706100,1.4
13,200.34502,2031077,4.2,1053491,1.1
14,200.38779,2451619,5.5,852503,1.4
15,200.44546,1974369,4.0,929237,1.1
16,200.47082,2212448,4.7,1134581,1.2
17,200.51546,2077406,4.3,902659,1.2
18,200.62559,2020058,4.1,1102198,1.1
19,200.62896,2130010,4.5,936937,1.2
20,200.6813,2206616,4.7,627844,1.2
21,200.70573,1988119,4.0,888227,1.1
22,200.72865,2594902,5.9,1025879,1.4
23,200.74,2152789,4.5,967485,1.2
24,200.76585,2454036,5.5,770092,1.4
25,200.77695,1994132,4.1,683414,1.1
26,200.91217,2238671,4.8,786982,1.2
27,201.01941,3199947,7.7,785313,1.8
28,201.02058,2081482,4.3,836701,1.2
29,201.05575,1982537,4.0,1198562,1.1
30,201.0765,2034952,4.2,1057419,1.1
31,201.12429,2431367,5.4,723607,1.3
32,201.14381,2201734,4.7,1094093,1.2
33,201.15173,1976133,4.0,911949,1.1
34,201.15295,2111365,4.4,1089148,1.2
35,201.16499,2139781,4.5,980490,1.2
36,201.22533,2127235,4.5,795597,1.2
37,201.2284,1996995,4.1,760261,1.1
38,201.26064,2031873,4.2,775863,1.1
39,201.30869,1986048,4.0,877557,1.1
40,201.31235,2117183,4.4,885216,1.2
41,201.44644,2429754,5.4,863527,1.3
42,201.46565,1988154,4.0,859416,1.1
43,201.49626,2663801,6.1,681611,1.5
44,201.50509,1982808,4.0,654578,1.1
45,201.5398,2204919,4.7,1041727,1.2
46,201.55023,2060151,4.3,1025859,1.1
47,201.57591,2044598,4.2,723906,1.1
48,201.66759,1995250,4.1,916616,1.1
49,201.70498,2122225,4.5,760298,1.2
50,201.75365,1972911,4.0,790321,1.1
51,201.77941,2038638,4.2,1132882,1.1
52,201.79341,2003246,4.1,976589,1.1
53,201.8309,2051340,4.2,592292,1.1
54,201.85569,2204652,4.7,940663,1.2
55,201.86202,2011179,4.1,1220760,1.1
56,201.87625,2136619,4.5,999511,1.2
57,201.93403,2057385,4.3,866712,1.1
58,201.94526,2012008,4.1,992725,1.1
59,202.00247,2153638,4.5,804767,1.2
60,202.05045,2063973,4.3,977675,1.1
61,202.07217,2464548,5.5,1242075,1.4
62,202.18086,1987616,4.0,864515,1.1
63,202.2935,2222732,4.8,612506,1.2
64,202.38552,2364377,5.2,823001,1.3
65,202.41526,2929432,6.9,750201,1.6
66,202.46177,2053207,4.2,629329,1.1
67,202.50728,2140981,4.5,718198,1.2
68,202.51753,2024341,4.2,1149124,1.1
69,202.52528,1974228,4.0,1005933,1.1
70,202.5876,2345234,5.1,1193558,1.3
71,202.60749,2152274,4.5,800532,1.2
72,202.61241,2020721,4.1,755927,1.1
73,202.63208,2258129,4.9,766046,1.3
74,202.63829,2131217,4.5,872808,1.2
75,202.64396,1991184,4.1,940874,1.1
76,202.70556,2005006,4.1,1134949,1.1
77,202.75803,2144333,4.5,650536,1.2
78,202.76405,2000685,4.1,695252,1.1
79,202.80485,2062027,4.3,925993,1.1
80,202.81428,2028939,4.2,996916,1.1
81,202.90282,2022664,4.2,1013775,1.1
82,202.91151,2100488,4.4,1098929,1.2
83,202.92544,2397383,5.3,792125,1.3
84,202.94829,2466439,5.5,1110558,1.4
85,202.96907,2023942,4.2,1197098,1.1
86,202.99576,2171717,4.6,891099,1.2
87,202.99808,2175109,4.6,1006004,1.2
88,202.99862,4303237,11.1,831594,2.4
89,203.03499,3847172,9.7,750304,2.1
90,203.04621,3046020,7.3,918747,1.7
91,203.05241,2019395,4.1,972888,1.1
92,203.06984,2307395,5.0,751744,1.3
93,203.10385,2390530,5.3,885770,1.3
94,203.12598,2448513,5.4,1289872,1.4
95,203.15887,2737024,6.3,954191,1.5
96,203.26884,2280701,4.9,1112699,1.3
97,203.27545,2340668,5.1,955109,1.3
98,203.31825,2023419,4.2,1042035,1.1
99,203.35709,2114746,4.4,978090,1.2
100,203.41418,2232824,4.8,1002814,1.2
101,203.45206,2065271,4.3,854325,1.1
102,203.46491,2274359,4.9,753653,1.3
103,203.5164,2010357,4.1,1034173,1.1
104,203.56579,2345268,5.1,804538,1.3
105,203.60933,2053554,4.2,684110,1.1
106,203.64216,2036881,4.2,755298,1.1
107,203.70226,2712688,6.2,1027247,1.5
108,203.72246,2054127,4.2,796315,1.1
109,203.73192,2038575,4.2,971783,1.1
110,203.73394,1987183,4.0,846340,1.1
111,203.78986,2015981,4.1,1007684,1.1
112,203.79334,1983277,4.0,656399,1.1
113,203.803,2053101,4.2,847610,1.1
114,203.86182,2057195,4.3,828295,1.1
115,203.86523,2113771,4.4,1401345,1.2
116,203.87321,2273067,4.9,625346,1.3
117,203.87529,2138667,4.5,868991,1.2
118,203.88442,2008490,4.1,865401,1.1
119,203.88692,2177546,4.6,650515,1.2
120,203.90449,1987690,4.0,914873,1.1
121,203.93865,2327017,5.1,1224997,1.3
122,204.01016,2049607,4.2,629661,1.1
123,204.01262,2037927,4.2,1055765,1.1
124,204.02849,2013542,4.1,995184,1.1
125,204.02974,2338150,5.1,1065004,1.3
126,204.03039,2189862,4.7,743982,1.2
127,204.04053,2022374,4.2,1223798,1.1
128,204.05749,2134437,4.5,1072250,1.2
129,204.10612,2359844,5.2,947062,1.3
130,204.12828,1972931,4.0,700943,1.1
131,204.13998,2120931,4.5,775105,1.2
132,204.15173,2209891,4.7,1186693,1.2
133,204.18759,2263074,4.9,996174,1.3
134,204.19645,2022497,4.2,936698,1.1
135,204.20497,2461473,5.5,729647,1.4
136,204.2347,2061024,4.3,1089516,1.1
137,204.23852,1983456,4.0,1089565,1.1
138,204.2648,2736608,6.3,986716,1.5
139,204.28663,2232479,4.8,768150,1.2
140,204.30185,1981727,4.0,817912,1.1
141,204.31866,2246622,4.8,762946,1.2
142,204.36206,2190813,4.7,865902,1.2
143,204.39237,2055132,4.3,1136857,1.1
144,204.42557,2366427,5.2,618583,1.3
145,204.4622,2002138,4.1,1158841,1.1
146,204.48191,2117978,4.4,1198203,1.2
147,204.52,2357049,5.2,650180,1.3
148,204.52395,2003289,4.1,797020,1.1
149,204.54371,2224792,4.8,890351,1.2
150,204.54568,2068504,4.3,968332,1.1
151,204.57602,2112599,4.4,693958,1.2
152,204.61697,1998358,4.1,957013,1.1
153,204.6184,2215830,4.7,809609,1.2
154,204.64041,1992150,4.1,1065360,1.1
155,204.69266,2061460,4.3,935384,1.1
156,204.69973,1997780,4.1,1027848,1.1
157,204.75002,2087507,4.3,1065146,1.2
158,204.82132,2207569,4.7,1087507,1.2
159,204.83816,2366801,5.2,1006318,1.3
160,204.87309,2099984,4.4,923642,1.2
161,204.90505,2083535,4.3,1047872,1.2
162,204.92867,2191182,4.7,844955,1.2
163,204.9387,2172238,4.6,882481,1.2
164,205.01179,2214732,4.7,1175464,1.2
165,205.0143,5919052,16.0,939648,3.3
166,205.02322,2133708,4.5,978306,1.2
167,205.05063,2063371,4.3,1040377,1.1
168,205.07946,1981451,4.0,741718,1.1
169,205.1355,2149385,4.5,938846,1.2
170,205.1632,1996937,4.1,1046634,1.1
171,205.16859,2047305,4.2,900244,1.1
172,205.21937,1987719,4.0,896318,1.1
173,205.23316,2375239,5.2,896191,1.3
174,205.23901,2151623,4.5,814973,1.2
175,205.24796,2573703,5.8,871892,1.4
176,205.25843,2199878,4.7,1250384,1.2
177,205.36824,1975348,4.0,545766,1.1
178,205.42379,2491715,5.6,671426,1.4
179,205.43217,2244226,4.8,980524,1.2
180,205.47208,2141442,4.5,918346,1.2
181,205.48326,2214209,4.7,829288,1.2
182,205.56456,2326335,5.1,1091952,1.3
183,205.56571,2045567,4.2,615703,1.1
184,205.60111,1992383,4.1,539515,1.1
185,205.61393,2096318,4.4,953230,1.2
186,205.67732,2254909,4.9,774731,1.2
187,205.81855,2187450,4.7,1150785,1.2
188,205.85463,2168633,4.6,938728,1.2
189,205.87107,2172217,4.6,716114,1.2
190,205.8876,1991864,4.1,865726,1.1
191,205.92512,2200568,4.7,894179,1.2
192,205.96601,2099063,4.4,975870,1.2
193,206.00955,1979446,4.0,1247409,1.1
194,206.01826,2141750,4.5,972211,1.2
195,206.01986,2233526,4.8,917291,1.2
196,206.04781,2512949,5.6,985900,1.4
197,206.05654,2223029,4.8,600372,1.2
198,206.0628,1978101,4.0,1033927,1.1
199,206.07235,2112949,4.4,865811,1.2
200,206.12455,2293236,5.0,848418,1.3
201,206.13083,2126579,4.5,880613,1.2
202,206.18152,2352434,5.2,1420673,1.3
203,206.19424,2288882,5.0,704083,1.3
204,206.29564,2382512,5.2,911994,1.3
205,206.30761,2365232,5.2,901855,1.3
206,206.38206,2043631,4.2,1002077,1.1
207,206.39446,1981614,4.0,1030190,1.1
208,206.49086,2037644,4.2,479115,1.1
209,206.50873,2021932,4.2,1155534,1.1
210,206.56076,2034283,4.2,924739,1.1
211,206.6039,2002090,4.1,1086475,1.1
212,206.60709,2103594,4.4,999100,1.2
213,206.67912,2190505,4.7,691527,1.2
214,206.68535,2088233,4.4,1115482,1.2
215,206.75338,2087592,4.3,1244831,1.2
216,206.80609,2090791,4.4,1067285,1.2
217,206.80787,2833127,6.6,702285,1.6
218,206.85232,2359910,5.2,684909,1.3
219,206.85838,1988774,4.1,1006156,1.1
220,206.90362,2082213,4.3,1046162,1.2
221,206.91754,2057701,4.3,998206,1.1
222,206.9263,1989029,4.1,1072542,1.1
223,206.93618,2046117,4.2,1346139,1.1
224,206.96269,2148964,4.5,693973,1.2
225,206.97595,2098340,4.4,1097843,1.2
226,206.98018,1992356,4.1,951225,1.1
227,206.99355,8064292,22.5,844324,4.5
228,206.99399,2034724,4.2,1162630,1.1
229,207.02996,3202979,7.7,833053,1.8
230,207.04054,2075427,4.3,1093691,1.1
231,207.05044,1995555,4.1,838425,1.1
232,207.10334,2190178,4.7,800410,1.2
233,207.12926,2055105,4.3,610110,1.1
234,207.14874,2260129,4.9,818342,1.3
235,207.17538,2120993,4.5,964737,1.2
236,207.26927,2166559,4.6,1255429,1.2
237,207.27233,2153247,4.5,688354,1.2
238,207.33548,2599454,5.9,791808,1.4
239,207.38864,2241501,4.8,830135,1.2
240,207.39041,2416157,5.3,912331,1.3
241,207.48465,2224412,4.8,765769,1.2
242,207.50348,1996444,4.1,1139551,1.1
243,207.505,2095196,4.4,985568,1.2
244,207.57902,2013019,4.1,833727,1.1
245,207.65405,2068954,4.3,942670,1.1
246,207.67756,2452633,5.5,999151,1.4
247,207.69494,2099865,4.4,1242782,1.2
248,207.71524,2402841,5.3,795140,1.3
249,207.73717,1990616,4.1,879851,1.1
250,207.7446,2177560,4.6,1125534,1.2
251,207.75011,2123928,4.5,1060632,1.2
252,207.75518,2331928,5.1,944613,1.3
253,207.85758,2133911,4.5,1109878,1.2
254,207.87384,2163799,4.6,795700,1.2
255,207.8833,2085398,4.3,815511,1.2
256,207.89008,2056406,4.3,925420,1.1
257,207.91733,2052758,4.2,1218128,1.1
258,207.92416,2089110,4.4,1261699,1.2
259,208.00982,2058581,4.3,982925,1.1
260,208.04977,2052692,4.2,993454,1.1
261,208.0517,2584212,5.9,946183,1.4
262,208.05591,2042004,4.2,1401700,1.1
263,208.09128,2094548,4.4,931898,1.2
264,208.10857,2085908,4.3,1208983,1.2
265,208.17541,2322067,5.1,734191,1.3
266,208.2151,2350226,5.1,975520,1.3
267,208.23317,2163602,4.6,1112725,1.2
268,208.31672,2304401,5.0,1083616,1.3
269,208.32086,2020433,4.1,900919,1.1
270,208.39656,2065808,4.3,1073764,1.1
271,208.44962,2113776,4.4,740684,1.2
272,208.49121,2075919,4.3,913664,1.2
273,208.50404,2000527,4.1,1088582,1.1
274,208.51296,2513231,5.6,874898,1.4
275,208.51892,1994895,4.1,1263094,1.1
276,208.54744,2176719,4.6,896606,1.2
277,208.5716,2104975,4.4,925867,1.2
278,208.5858,2302222,5.0,936195,1.3
279,208.61061,2272398,4.9,1011310,1.3
280,208.63282,2065550,4.3,998061,1.1
281,208.63661,2262542,4.9,985404,1.3
282,208.71638,2062605,4.3,957549,1.1
283,208.72172,2030669,4.2,829810,1.1
284,208.75183,2248845,4.8,1052391,1.2
285,208.77025,2133517,4.5,552914,1.2
286,208.81993,2159820,4.6,703385,1.2
287,208.90262,1974283,4.0,811326,1.1
288,208.94487,2042923,4.2,567880,1.1
289,208.94722,1986699,4.0,990168,1.1
290,209.00918,3927563,9.9,913272,2.2
291,209.02445,2549003,5.7,1348042,1.4
292,209.02702,2103307,4.4,983891,1.2
293,209.04563,2022794,4.2,1366988,1.1
294,209.05891,2065546,4.3,876854,1.1
295,209.0608,2615434,5.9,888791,1.4
296,209.06575,2331658,5.1,805433,1.3
297,209.09311,2920074,6.9,844922,1.6
298,209.11288,2034314,4.2,1043907,1.1
299,209.12909,2683530,6.2,943528,1.5
300,209.14706,1992906,4.1,769069,1.1
301,209.22693,2213833,4.7,577221,1.2
302,209.2411,2093513,4.4,876981,1.2
303,209.34029,2075944,4.3,686014,1.2
304,209.3496,2088264,4.4,923941,1.2
305,209.37666,2051144,4.2,992390,1.1
306,209.4125,2203784,4.7,873951,1.2
307,209.44653,1974535,4.0,794689,1.1
308,209.45205,2464840,5.5,850091,1.4
309,209.4556,1980487,4.0,887290,1.1
310,209.51615,2035719,4.2,870029,1.1
311,209.51857,2003015,4.1,993940,1.1
312,209.52378,2194183,4.7,1142661,1.2
313,209.58236,1973383,4.0,1162660,1.1
314,209.6119,2175623,4.6,1102538,1.2
315,209.61407,1996935,4.1,945554,1.1
316,209.62113,2206919,4.7,963320,1.2
317,209.63182,2192646,4.7,1044445,1.2
318,209.69251,2235142,4.8,971262,1.2
319,209.71199,2367622,5.2,1016156,1.3
320,209.71933,2195974,4.7,1037114,1.2
321,209.72247,2411974,5.3,801485,1.3
322,209.72714,2010246,4.1,1054205,1.1
323,209.77908,2088262,4.4,800988,1.2
324,209.81964,2043590,4.2,877470,1.1
325,209.86648,2219589,4.7,800987,1.2
326,209.894,1982277,4.0,788689,1.1
327,209.91689,2258053,4.9,1007155,1.3
328,210.00442,2235013,4.8,814107,1.2
329,210.01075,2017925,4.1,812334,1.1
330,210.01967,2962565,7.0,1012877,1.6
331,210.03089,3198469,7.7,1001064,1.8
332,210.03228,2037893,4.2,946167,1.1
333,210.03615,1992069,4.1,586098,1.1
334,210.03958,2274821,4.9,1024705,1.3
335,210.04251,2444677,5.4,972816,1.4
336,210.06736,2195525,4.7,920930,1.2
337,210.12872,2037380,4.2,858004,1.1
338,210.23945,2171012,4.6,924340,1.2
339,210.25381,1972740,4.0,1038537,1.1
340,210.28061,2128260,4.5,803421,1.2
341,210.28678,2185348,4.6,920922,1.2
342,210.31412,2413700,5.3,659923,1.3
343,210.31936,2046212,4.2,1155321,1.1
344,210.32892,1978372,4.0,763322,1.1
345,210.36569,2134660,4.5,1010915,1.2
346,210.46738,2054148,4.2,1118702,1.1
347,210.48569,2366212,5.2,905796,1.3
348,210.50445,2124548,4.5,902203,1.2
349,210.55484,2178692,4.6,811951,1.2
350,210.5685,2261635,4.9,1076543,1.3
351,210.59182,1985667,4.0,1161505,1.1
352,210.60284,2000771,4.1,1157127,1.1
353,210.61167,2010147,4.1,501139,1.1
354,210.62415,2149763,4.5,878943,1.2
355,210.62861,2099459,4.4,1014165,1.2
356,210.63962,2044675,4.2,840345,1.1
357,210.66243,2264835,4.9,999938,1.3
358,210.66276,2327555,5.1,913396,1.3
359,210.67844,2339843,5.1,898220,1.3
360,210.68017,2066691,4.3,1023315,1.1
361,210.70474,2057475,4.3,1328903,1.1
362,210.70671,2087811,4.4,772447,1.2
363,210.78827,1975171,4.0,964260,1.1
364,210.81242,2061123,4.3,891779,1.1
365,210.82252,1979459,4.0,744821,1.1
366,210.8761,2336643,5.1,1047324,1.3
367,210.8859,2310211,5.0,715895,1.3
368,210.94669,2336067,5.1,785635,1.3
369,210.98615,2015619,4.1,766047,1.1
370,210.98958,2021763,4.2,1057527,1.1
371,211.03385,2285315,4.9,877110,1.3
372,211.03768,2086403,4.3,963040,1.2
373,211.0401,5175044,13.7,917964,2.9
374,211.05023,2060675,4.3,930271,1.1
375,211.05134,4258820,10.9,994387,2.4
376,211.07242,2520580,5.7,857834,1.4
377,211.10627,2066564,4.3,912225,1.1
378,211.11844,2089092,4.4,860694,1.2
379,211.15949,2183812,4.6,794571,1.2
380,211.18081,2615684,5.9,1054457,1.4
381,211.1937,2078148,4.3,728291,1.2
382,211.1997,2183812,4.6,1143821,1.2
383,211.21446,2104324,4.4,861231,1.2
384,211.22799,2046724,4.2,1000854,1.1
385,211.254,2119428,4.4,1007572,1.2
386,211.30962,1998084,4.1,788882,1.1
387,211.31253,2068484,4.3,770233,1.1
388,211.31948,1987076,4.0,1030237,1.1
389,211.33852,2134148,4.5,1057617,1.2
390,211.35346,2205828,4.7,1069607,1.2
391,211.43373,2191620,4.7,1019922,1.2
392,211.47678,2220676,4.8,1149055,1.2
393,211.51218,2137861,4.5,961645,1.2
394,211.56691,2079685,4.3,943153,1.2
395,211.57346,2003205,4.1,1110912,1.1
396,211.75652,2044357,4.2,1003817,1.1
397,211.79163,2174854,4.6,1085102,1.2
398,211.8599,2047238,4.2,1036374,1.1
399,211.8746,2089094,4.4,965176,1.2
400,211.92854,2014598,4.1,1006571,1.1
401,211.97311,1992903,4.1,827055,1.1
402,211.98344,2417127,5.3,631781,1.3
403,212.03538,4063751,10.3,987033,2.3
404,212.04658,3403271,8.3,1080615,1.9
405,212.10115,2024583,4.2,707356,1.1
406,212.13502,2093447,4.4,1129792,1.2
407,212.18571,2156872,4.6,843026,1.2
408,212.21349,2065032,4.3,1171914,1.1
409,212.21384,2121352,4.5,998363,1.2
410,212.24153,1972232,4.0,935968,1.1
411,212.24331,2173832,4.6,712905,1.2
412,212.39833,2025289,4.2,934599,1.1
413,212.40397,2059785,4.3,1055363,1.1
414,212.4105,1985033,4.0,575579,1.1
415,212.42737,2000650,4.1,974752,1.1
416,212.44464,2040074,4.2,962650,1.1
417,212.45558,2105930,4.4,619455,1.2
418,212.45842,2338698,5.1,752994,1.3
419,212.46985,2864778,6.7,989661,1.6
420,212.49195,2264458,4.9,784367,1.3
421,212.49739,2077962,4.3,969612,1.2
422,212.51676,2146378,4.5,880697,1.2
423,212.52777,2100106,4.4,1013677,1.2
424,212.53017,2152394,4.5,857448,1.2
425,212.59045,1987851,4.0,1040308,1.1
426,212.63441,2025739,4.2,968676,1.1
427,212.67097,2020716,4.1,618853,1.1
428,212.7132,2005068,4.1,892374,1.1
429,212.76795,2199053,4.7,993361,1.2
430,212.79758,2218253,4.7,637397,1.2
431,212.80582,2520589,5.7,785810,1.4
432,212.80924,2012813,4.1,881305,1.1
433,212.81379,2722957,6.3,814704,1.5
434,212.83865,2607629,5.9,799916,1.4
435,212.85417,2044685,4.2,649115,1.1
436,212.89825,1990030,4.1,792912,1.1
437,212.91114,2248846,4.8,867665,1.2
438,212.95057,2012366,4.1,954600,1.1
439,212.96886,2045902,4.2,907333,1.1
440,212.99076,2231823,4.8,932315,1.2
441,213.01941,4318223,11.1,917642,2.4
442,213.05578,3374991,8.3,857813,1.9
443,213.08816,2254864,4.9,1123341,1.2
444,213.14363,2054608,4.2,713299,1.1
445,213.18818,2073873,4.3,949156,1.1
446,213.33068,2587923,5.9,937974,1.4
447,213.3344,1984083,4.0,922613,1.1
448,213.35482,2114323,4.4,1018121,1.2
449,213.36529,2366739,5.2,964259,1.3
450,213.37851,2270227,4.9,808502,1.3
451,213.37923,2367379,5.2,939662,1.3
452,213.41114,1996180,4.1,901469,1.1
453,213.41564,2180756,4.6,978400,1.2
454,213.43388,2036756,4.2,1085442,1.1
455,213.49348,1986581,4.0,916868,1.1
456,213.51682,1973269,4.0,819320,1.1
457,213.53086,2041749,4.2,1144778,1.1
458,213.53536,2190485,4.7,984045,1.2
459,213.64741,2277655,4.9,725941,1.3
460,213.67084,2014103,4.1,1008087,1.1
461,213.67498,2220247,4.8,757699,1.2
462,213.70579,2020375,4.1,1195112,1.1
463,213.73459,2413464,5.3,596271,1.3
464,213.74856,2226840,4.8,896392,1.2
465,213.75451,2008152,4.1,898322,1.1
466,213.75488,2198552,4.7,1067824,1.2
467,213.93989,2280091,4.9,1092783,1.3
468,213.94766,2138651,4.5,835950,1.2
469,213.95335,1989083,4.1,642704,1.1
470,213.96747,2026779,4.2,636200,1.1
471,213.98249,2331036,5.1,971367,1.3
472,214.00187,2304156,5.0,943894,1.3
473,214.01458,3005340,7.1,826333,1.7
474,214.02707,1981020,4.0,793180,1.1
475,214.09121,2008861,4.1,1103272,1.1
476,214.11724,2037662,4.2,655384,1.1
477,214.16066,2003742,4.1,955353,1.1
478,214.16426,2064030,4.3,975644,1.1
479,214.22647,2332256,5.1,863017,1.3
480,214.23371,2143456,4.5,895898,1.2
481,214.29775,1996641,4.1,527492,1.1
482,214.32427,2103457,4.4,868880,1.2
483,214.39417,2008098,4.1,1125432,1.1
484,214.49027,2041124,4.2,764738,1.1
485,214.51823,2106149,4.4,826738,1.2
486,214.57321,2386214,5.3,904616,1.3
487,214.6049,2055206,4.3,752395,1.1
488,214.64152,1991975,4.1,946396,1.1
489,214.67542,2025256,4.2,843476,1.1
490,214.69999,2316584,5.0,898833,1.3
491,214.71844,2044840,4.2,678996,1.1
492,214.74901,2363177,5.2,956091,1.3
493,214.78237,1989354,4.1,796584,1.1
494,214.83716,2397739,5.3,995840,1.3
495,214.91401,3129388,7.5,1008770,1.7
496,214.91832,2213612,4.7,638249,1.2
497,214.95016,2045997,4.2,1087992,1.1
498,214.98246,2051118,4.2,947971,1.1
499,214.98912,2191406,4.7,1029973,1.2
500,214.9986,2341806,5.1,1007136,1.3
501,215.01544,2007038,4.1,576488,1.1
502,215.03503,5305647,14.1,850953,2.9
503,215.04059,2111599,4.4,883959,1.2
504,215.06882,2655792,6.1,863490,1.5
505,215.11768,2154161,4.6,1128479,1.2
506,215.21476,2044659,4.2,726551,1.1
507,215.23826,2031475,4.2,707245,1.1
508,215.2393,2019443,4.1,835464,1.1
509,215.2555,2234420,4.8,910002,1.2
510,215.3324,1995701,4.1,1160214,1.1
511,215.35162,2333494,5.1,1022266,1.3
512,215.35248,2045494,4.2,1415820,1.1
513,215.35426,2239606,4.8,690336,1.2
514,215.35477,2257974,4.9,1166278,1.3
515,215.39097,2023479,4.2,801036,1.1
516,215.4125,2283255,4.9,792055,1.3
517,215.43235,2068279,4.3,834172,1.1
518,215.47149,2076280,4.3,796169,1.2
519,215.50484,2151097,4.5,891299,1.2
520,215.50958,2188857,4.7,775336,1.2
521,215.51052,1995193,4.1,816665,1.1
522,215.5223,2517050,5.7,993582,1.4
523,215.61416,1972284,4.0,1063425,1.1
524,215.69357,2000894,4.1,893744,1.1
525,215.71472,2064766,4.3,844944,1.1
526,215.74285,2039743,4.2,950319,1.1
527,215.76745,1983936,4.0,1071510,1.1
528,215.79896,2327104,5.1,940729,1.3
529,215.87808,2353986,5.2,935551,1.3
530,215.92502,2295876,5.0,753596,1.3
531,215.93236,2083524,4.3,879019,1.2
532,215.93306,1994948,4.1,813908,1.1
533,215.9667,2012741,4.1,865359,1.1
534,216.05107,2270151,4.9,1153274,1.3
535,216.0666,2251591,4.8,1007214,1.2
536,216.10118,2460232,5.5,951263,1.4
537,216.10685,2118856,4.4,1092036,1.2
538,216.11058,2022728,4.2,1149292,1.1
539,216.12257,2120265,4.4,726774,1.2
540,216.12989,2040649,4.2,820321,1.1
541,216.15924,2115530,4.4,691839,1.2
542,216.20904,2441163,5.4,646662,1.4
543,216.25957,2032844,4.2,1085227,1.1
544,216.27763,2310221,5.0,975479,1.3
545,216.55161,2326805,5.1,713898,1.3
546,216.62531,2079703,4.3,843050,1.2
547,216.64329,2029655,4.2,882491,1.1
548,216.67282,2608728,5.9,827375,1.4
549,216.70626,2017305,4.1,718721,1.1
550,216.71952,2562138,5.8,763433,1.4
551,216.77634,1982939,4.0,990729,1.1
552,216.80074,2224860,4.8,977551,1.2
553,216.8672,2254942,4.9,1117431,1.2
554,216.95764,2098465,4.4,681225,1.2
555,216.9779,1986018,4.0,1079251,1.1
556,216.98555,1977570,4.0,1281767,1.1
557,217.01433,4182883,10.7,809648,2.3
558,217.03805,2406884,5.3,892822,1.3
559,217.05066,3242852,7.8,1016696,1.8
560,217.0772,2255205,4.9,885181,1.2
561,217.12239,2140518,4.5,871954,1.2
562,217.12301,1997030,4.1,1087502,1.1
563,217.148,2139879,4.5,953348,1.2
564,217.18228,2053096,4.2,1096138,1.1
565,217.18933,2216936,4.7,983946,1.2
566,217.20278,2284521,4.9,1114300,1.3
567,217.21477,2255337,4.9,957647,1.2
568,217.22466,2169898,4.6,837872,1.2
569,217.25432,2087018,4.3,942355,1.2
570,217.27003,2189163,4.7,962104,1.2
571,217.3317,2287725,5.0,770484,1.3
572,217.37188,2191214,4.7,802564,1.2
573,217.40347,2126192,4.5,899679,1.2
574,217.41433,2055024,4.3,1170571,1.1
575,217.45486,1975281,4.0,787649,1.1
576,217.5124,2155507,4.6,1115258,1.2
577,217.5348,2127092,4.5,997248,1.2
578,217.54093,2128308,4.5,821009,1.2
579,217.54717,2172212,4.6,700597,1.2
580,217.58128,2103670,4.4,1060093,1.2
581,217.70371,2058490,4.3,1288704,1.1
582,217.71137,2004346,4.1,695847,1.1
583,217.72657,2327931,5.1,1120726,1.3
584,217.7677,2074236,4.3,771871,1.1
585,217.7762,2022780,4.2,853633,1.1
586,217.78046,2259261,4.9,751191,1.3
587,217.79945,2200317,4.7,882700,1.2
588,217.80751,2125950,4.5,944476,1.2
589,217.81019,2016382,4.1,817396,1.1
590,217.84802,2025279,4.2,661183,1.1
591,217.86434,2152192,4.5,519451,1.2
592,217.88352,2447104,5.4,891877,1.4
593,217.88877,2139073,4.5,660251,1.2
594,217.95659,2174851,4.6,631491,1.2
595,218.00003,2033285,4.2,1207522,1.1
596,218.01156,2624325,6.0,642689,1.5
597,218.03734,2035974,4.2,975146,1.1
598,218.06117,2594439,5.9,1126886,1.4
599,218.08017,2116232,4.4,964439,1.2
600,218.09455,1994248,4.1,718573,1.1
601,218.14169,2161802,4.6,581956,1.2
602,218.148,2050826,4.2,988093,1.1
603,218.15033,2099978,4.4,989458,1.2
604,218.17048,2199435,4.7,705519,1.2
605,218.1903,2217996,4.7,640792,1.2
606,218.2213,2850829,6.7,713127,1.6
607,218.26563,2193423,4.7,821537,1.2
608,218.29017,2029584,4.2,945140,1.1
609,218.29917,1999376,4.1,654744,1.1
610,218.34205,2056082,4.3,1075083,1.1
611,218.41135,2242068,4.8,595747,1.2
612,218.57737,2524059,5.7,768149,1.4
613,218.61036,1975964,4.0,968146,1.1
614,218.67187,2249951,4.8,649191,1.2
615,218.71284,2432289,5.4,969147,1.3
616,218.72002,2042145,4.2,991910,1.1
617,218.73935,2260322,4.9,730630,1.3
618,218.76818,2002595,4.1,634016,1.1
619,218.82262,2174565,4.6,803231,1.2
620,218.84456,2056742,4.3,1161352,1.1
621,218.85839,2229799,4.8,1101716,1.2
622,218.87859,2113896,4.4,701681,1.2
623,218.9405,2096426,4.4,573196,1.2
624,218.95665,2040875,4.2,617541,1.1
625,219.01676,2233518,4.8,988020,1.2
626,219.02994,3865006,9.7,932729,2.1
