	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
0	24	219.068446037	0.014374649005424876	0.14631956624379225	11.0	N1O1	H9_C15_N_O	0	15	9	1	1	0
1	136	267.068426037	0.015582142371156456	0.04513450034484978	15.0	N1O1	H9_C19_N_O	0	19	9	1	1	0
2	229	291.068426037	0.012078274615939352	0.041412942612939416	17.0	N1O1	H9_C21_N_O	0	21	9	1	1	0
3	350	315.068266037	0.012193086132683596	-0.4695680775183492	19.0	N1O1	H9_C23_N_O	0	23	9	1	1	0
4	794	385.006966037	0.018395877777871352	-0.07696484121445211	14.0	N1O10	H7_C17_N_O10	0	17	7	10	1	0
5	967	409.007076037	0.01522602831714529	0.1964953779717195	16.0	N1O10	H7_C19_N_O10	0	19	7	10	1	0
6	980	411.02253603699995	0.02890934267220841	-0.266909938922176	15.0	N1O10	H9_C19_N_O10	0	19	9	10	1	0
7	1054	421.006966037	0.024541186096825082	-0.07038363338636076	17.0	N1O10	H7_C20_N_O10	0	20	7	10	1	0
8	1066	423.022616037	0.01855090269045237	-0.07022319586365951	16.0	N1O10	H9_C20_N_O10	0	20	9	10	1	0
9	1140	433.00704603699995	0.02124859103519409	0.1163214329552433	18.0	N1O10	H7_C21_N_O10	0	21	7	10	1	0
10	1154	435.02259603699997	0.0356312295303953	-0.11426073146518695	17.0	N1O10	H9_C21_N_O10	0	21	9	10	1	0
11	1169	437.038216037	0.018900063339699808	-0.1825469650869237	16.0	N1O10	H11_C21_N_O10	0	21	11	10	1	0
12	1221	445.006916037	0.021877500178406083	-0.1789455333576888	19.0	N1O10	H7_C22_N_O10	0	22	7	10	1	0
13	1234	447.02259603699997	0.028747619220695637	-0.11119348432882796	18.0	N1O10	H9_C22_N_O10	0	22	9	10	1	0
14	1296	457.00688603699996	0.014559160786653362	-0.2398913523380169	20.0	N1O10	H7_C23_N_O10	0	23	7	10	1	0
15	1308	459.02268603699997	0.06557438558496584	0.08778215369038521	19.0	N1O10	H9_C23_N_O10	0	23	9	10	1	0
16	1321	461.03829603699995	0.03306939575522065	0.00047718391883391385	18.0	N1O10	H11_C23_N_O10	0	23	11	10	1	0
17	1385	471.02268603699997	0.041940289146394485	0.08554577341505835	20.0	N1O10	H9_C24_N_O10	0	24	9	10	1	0
18	1398	473.03831603699996	0.026778725263054786	0.04274495190280137	19.0	N1O10	H11_C24_N_O10	0	24	11	10	1	0
19	1413	475.05394603699995	0.017470753591724442	0.00030733349755701384	18.0	N1O10	H13_C24_N_O10	0	24	13	10	1	0
20	1456	483.02257603699996	0.029071415179099763	-0.14431209519953672	21.0	N1O10	H9_C25_N_O10	0	25	9	10	1	0
21	1467	485.038326037	0.04262314119700065	0.06230435497509713	20.0	N1O10	H11_C25_N_O10	0	25	11	10	1	0
22	1483	487.054066037	0.014474318167412722	0.24667897950139056	19.0	N1O10	H13_C25_N_O10	0	25	13	10	1	0
23	1527	495.02257603699996	0.02850016666009187	-0.14081377971611314	22.0	N1O10	H9_C26_N_O10	0	26	9	10	1	0
24	1538	497.038216037	0.02631879770700535	-0.1605107965352482	21.0	N1O10	H11_C26_N_O10	0	26	11	10	1	0
25	1587	507.02269603699995	0.017589665124026578	0.09919477056506168	23.0	N1O10	H9_C27_N_O10	0	27	9	10	1	0
26	1598	509.03826603699997	0.03690502679637196	-0.05850247803363389	22.0	N1O10	H11_C27_N_O10	0	27	11	10	1	0
27	1607	511.053726037	0.020193396625753684	-0.4301974309572033	21.0	N1O10	H13_C27_N_O10	0	27	13	10	1	0
28	1648	519.022506037	0.02400461041208924	-0.2691713719583065	24.0	N1O10	H9_C28_N_O10	0	28	9	10	1	0
29	1655	521.038446037	0.029328829669396907	0.2883088592900397	23.0	N1O10	H11_C28_N_O10	0	28	11	10	1	0
30	1666	523.054126037	0.019493335590927485	0.34441177493257785	22.0	N1O10	H13_C28_N_O10	0	28	13	10	1	0
31	1676	525.069426037	0.015178163405787625	-0.3236295841365277	21.0	N1O10	H15_C28_N_O10	0	28	15	10	1	0
32	1700	531.022876037	0.018234641895776275	0.4336799982456325	25.0	N1O10	H9_C29_N_O10	0	29	9	10	1	0
33	1709	533.038406037	0.023544560963685388	0.20677684527451307	24.0	N1O10	H11_C29_N_O10	0	29	11	10	1	0
34	1719	535.0539960369999	0.034428717129510414	0.0937213821529678	23.0	N1O10	H13_C29_N_O10	0	29	13	10	1	0
35	1759	545.0383760369999	0.031535269663563806	0.14718229690450785	25.0	N1O10	H11_C30_N_O10	0	30	11	10	1	0
36	1768	547.053826037	0.02394638465060554	-0.21908995840269668	24.0	N1O10	H13_C30_N_O10	0	30	13	10	1	0
37	1801	557.038166037	0.01955529569090581	-0.23298224047252494	26.0	N1O10	H11_C31_N_O10	0	31	11	10	1	0
38	1807	559.053736037	0.019274001380264697	-0.3753735758537871	25.0	N1O10	H13_C31_N_O10	0	31	13	10	1	0
39	1840	569.0381960369999	0.02657669422615863	-0.17534851018608005	27.0	N1O10	H11_C32_N_O10	0	32	11	10	1	0
40	1852	573.069566037	0.013935531798612556	-0.052224026151884005	25.0	N1O10	H15_C32_N_O10	0	32	15	10	1	0
41	1904	593.038166037	0.01975080548684028	-0.2188392035866197	29.0	N1O10	H11_C34_N_O10	0	34	11	10	1	0
42	1934	619.053836037	0.014525457550655138	-0.17745467941687088	30.0	N1O10	H13_C36_N_O10	0	36	13	10	1	0
43	1475	486.04484603699996	0.015474073717836488	-0.3632751204169343	15.0	N1O10S1	H15_C21_13C_N_O10_S	0	22	15	10	1	1
44	1168	437.00188603699996	0.022366493520424063	-0.05554209429626157	17.0	N1O11	H7_C20_N_O11	0	20	7	11	1	0
45	1183	439.017436037	0.017169496637765617	-0.28323704195556737	16.0	N1O11	H9_C20_N_O11	0	20	9	11	1	0
46	1256	451.01771603699996	0.016338085509924476	0.3451172637955217	17.0	N1O11	H9_C21_N_O11	0	21	9	11	1	0
47	1270	453.033176037	0.01311463665662126	-0.0759767757431353	16.0	N1O11	H11_C21_N_O11	0	21	11	11	1	0
48	1320	461.001966037	0.02016769950121649	0.1208845170134605	19.0	N1O11	H7_C22_N_O11	0	22	7	11	1	0
49	1335	463.017566037	0.03325513754111651	0.012211199914503642	18.0	N1O11	H9_C22_N_O11	0	22	9	11	1	0
50	1410	475.01758603699994	0.01861815402672501	0.05400642170573183	19.0	N1O11	H9_C23_N_O11	0	23	9	11	1	0
51	1423	477.03316603699994	0.017543816977078474	-0.09311721523209683	18.0	N1O11	H11_C23_N_O11	0	23	11	11	1	0
52	1481	487.01748603699997	0.03312884044024859	-0.15265570969035008	20.0	N1O11	H9_C24_N_O11	0	24	9	11	1	0
53	1494	489.033176037	0.02655072561410476	-0.07038377293519096	19.0	N1O11	H11_C24_N_O11	0	24	11	11	1	0
54	1548	499.01755603699996	0.015235541461351925	-0.008709112253408358	21.0	N1O11	H9_C25_N_O11	0	25	9	11	1	0
55	1558	501.03331603699996	0.021587058400621608	0.2107245100177682	20.0	N1O11	H11_C25_N_O11	0	25	11	11	1	0
56	1606	511.017436037	0.033855219142507234	-0.2433302489918057	22.0	N1O11	H9_C26_N_O11	0	26	9	11	1	0
57	1616	513.032976037	0.03120257556328673	-0.4569296924742962	21.0	N1O11	H11_C26_N_O11	0	26	11	11	1	0
58	1674	525.0330560369999	0.024403292600602196	-0.2941148146174705	22.0	N1O11	H11_C27_N_O11	0	27	11	11	1	0
59	1683	527.049056037	0.018689577405855886	0.3709445977159861	21.0	N1O11	H13_C27_N_O11	0	27	13	11	1	0
60	1718	535.017496037	0.026451682535573732	-0.120268963926635	24.0	N1O11	H9_C28_N_O11	0	28	9	11	1	0
61	1727	537.033126037	0.03540683124646235	-0.15719700687811233	23.0	N1O11	H11_C28_N_O11	0	28	11	11	1	0
62	1739	539.0487260369999	0.01691340634168244	-0.24950249095880656	22.0	N1O11	H13_C28_N_O11	0	28	13	11	1	0
63	1775	549.0333260369999	0.018144629932595743	0.21051545429918256	24.0	N1O11	H11_C29_N_O11	0	29	11	11	1	0
64	1782	551.048876037	0.017264716728816992	0.028139064867456456	23.0	N1O11	H13_C29_N_O11	0	29	13	11	1	0
65	1812	561.033136037	0.017971454140328684	-0.13264813654028454	25.0	N1O11	H11_C30_N_O11	0	30	11	11	1	0
66	1818	563.049056037	0.02074257154748771	0.3472272939134237	24.0	N1O11	H13_C30_N_O11	0	30	13	11	1	0
67	1851	573.033076037	0.01732258789436055	-0.23457633706676664	26.0	N1O11	H11_C31_N_O11	0	31	11	11	1	0
68	1887	585.0329660369999	0.024901760302895853	-0.4177884224203762	27.0	N1O11	H11_C32_N_O11	0	32	11	11	1	0
69	1892	587.048826037	0.02268065998282869	-0.058758315134303324	26.0	N1O11	H13_C32_N_O11	0	32	13	11	1	0
70	1946	647.049106037	0.015025742557142029	0.3794240618912863	31.0	N1O11	H13_C37_N_O11	0	37	13	11	1	0
71	1269	452.99679603699997	0.014175499060542381	-0.06382385085470033	17.0	N1O12	H7_C20_N_O12	0	20	7	12	1	0
72	1358	467.012576037	0.01333784371981779	0.21629824372619208	17.0	N1O12	H9_C21_N_O12	0	21	9	12	1	0
73	1433	479.012346037	0.021223752697699425	-0.26927489669113663	18.0	N1O12	H9_C22_N_O12	0	22	9	12	1	0
74	1493	488.99689603699994	0.01393840180950308	0.145375155963355	20.0	N1O12	H7_C23_N_O12	0	23	7	12	1	0
75	1567	503.01244603699996	0.027053404143187614	-0.0576248166213738	20.0	N1O12	H9_C24_N_O12	0	24	9	12	1	0
76	1625	515.012366037	0.024442209505032824	-0.21161821962681576	21.0	N1O12	H9_C25_N_O12	0	25	9	12	1	0
77	1636	517.027996037	0.0198037510931528	-0.24961897796350874	20.0	N1O12	H11_C25_N_O12	0	25	11	12	1	0
78	1682	527.0124360369999	0.02693034273027349	-0.07397548382172549	22.0	N1O12	H9_C26_N_O12	0	26	9	12	1	0
79	1692	529.028026037	0.04087824660286008	-0.1872490587188752	21.0	N1O12	H11_C26_N_O12	0	26	11	12	1	0
80	1738	539.0124860369999	0.027772513628673338	0.02043366403721804	23.0	N1O12	H9_C27_N_O12	0	27	9	12	1	0
81	1747	541.028216037	0.017936903198411056	0.16808735176483178	22.0	N1O12	H11_C27_N_O12	0	27	11	12	1	0
82	1781	551.012356037	0.013664814419998502	-0.2159407110524152	24.0	N1O12	H9_C28_N_O12	0	28	9	12	1	0
83	1788	553.028116037	0.031170002601847713	-0.016382530378584184	23.0	N1O12	H11_C28_N_O12	0	28	11	12	1	0
84	1817	563.012366037	0.01755967406427672	-0.1935765652070625	25.0	N1O12	H9_C29_N_O12	0	29	9	12	1	0
85	1832	567.043886037	0.01699727382208769	0.19551573119819013	23.0	N1O12	H13_C29_N_O12	0	29	13	12	1	0
86	1861	577.028136037	0.020204328153720887	0.018959214213457403	25.0	N1O12	H11_C30_N_O12	0	30	11	12	1	0
87	1869	579.0437360369999	0.020961628730072263	-0.06758384130047658	24.0	N1O12	H13_C30_N_O12	0	30	13	12	1	0
88	1895	589.028166037	0.022910526801026024	0.0695043164942472	26.0	N1O12	H11_C31_N_O12	0	31	11	12	1	0
89	1919	603.043486037	0.015228388596371862	-0.4794579606744172	26.0	N1O12	H13_C32_N_O12	0	32	13	12	1	0
90	1708	533.023276037	0.01922698417482644	0.4433202274768952	20.0	N1O13	H11_C25_N_O13	0	25	11	13	1	0
91	1754	543.007476037	0.0232949752868792	0.1590659500021296	22.0	N1O13	H9_C26_N_O13	0	26	9	13	1	0
92	1794	555.007356037	0.01787354687691842	-0.06058658416786295	23.0	N1O13	H9_C27_N_O13	0	27	9	13	1	0
93	1800	557.0230160369999	0.02482031958845595	-0.04254761337764956	22.0	N1O13	H11_C27_N_O13	0	27	11	13	1	0
94	1839	569.0230160369999	0.01438424525805498	-0.041650336209341485	23.0	N1O13	H11_C28_N_O13	0	28	11	13	1	0
95	1876	581.022916037	0.024828026509592486	-0.21290038069600345	24.0	N1O13	H11_C29_N_O13	0	29	11	13	1	0
96	1881	583.038536037	0.0155375907156145	-0.2637458599456848	23.0	N1O13	H13_C29_N_O13	0	29	13	13	1	0
97	1906	595.038576037	0.022443202595287686	-0.19120441033184474	24.0	N1O13	H13_C30_N_O13	0	30	13	13	1	0
98	1923	605.023146037	0.017535306674515055	0.17569575753695202	26.0	N1O13	H11_C31_N_O13	0	31	11	13	1	0
99	1933	619.038856037	0.018007561980046	0.2685227240556262	26.0	N1O13	H13_C32_N_O13	0	32	13	13	1	0
100	1806	559.0023060369999	0.0197278232374698	0.003101955145437601	22.0	N1O14	H9_C26_N_O14	0	26	9	14	1	0
101	1937	621.017816037	0.015325298558700478	-0.22276333538673285	26.0	N1O14	H11_C31_N_O14	0	31	11	14	1	0
102	1941	633.017966037	0.015829179389642872	0.018419698259683842	27.0	N1O14	H11_C32_N_O14	0	32	11	14	1	0
103	1943	635.0338260369999	0.019374396355817523	0.3489357432325872	26.0	N1O14	H13_C32_N_O14	0	32	13	14	1	0
104	1944	637.012996037	0.017220552912584567	0.19939938561144244	26.0	N1O15	H11_C31_N_O15	0	31	11	15	1	0
105	1948	653.007646037	0.01769196605275767	-0.2107479152310864	26.0	N1O16	H11_C31_N_O16	0	31	11	16	1	0
106	29	221.047676037	0.012941139511783445	-0.011364064322808691	11.0	N1O2	H7_C14_N_O2	0	14	7	2	1	0
107	54	235.063346037	0.015772588093820768	0.07408215818338251	11.0	N1O2	H9_C15_N_O2	0	15	9	2	1	0
108	77	245.047666037	0.01261868990983955	-0.051059453919372486	13.0	N1O2	H7_C16_N_O2	0	16	7	2	1	0
109	108	257.047786037	0.011190371922384269	0.4181634925799679	14.0	N1O2	H7_C17_N_O2	0	17	7	2	1	0
110	142	269.047806037	0.01692575071284865	0.4738488741216351	15.0	N1O2	H7_C18_N_O2	0	18	7	2	1	0
111	152	271.063366037	0.019015672697309367	0.1380267666160679	14.0	N1O2	H9_C18_N_O2	0	18	9	2	1	0
112	161	273.078976037	0.014669129852590038	-0.009740771865814223	13.0	N1O2	H11_C18_N_O2	0	18	11	2	1	0
113	186	281.047656037	0.015656529950724463	-0.08010029439226027	16.0	N1O2	H7_C19_N_O2	0	19	7	2	1	0
114	194	283.063306037	0.01364466893814916	-0.0797913382566596	15.0	N1O2	H9_C19_N_O2	0	19	9	2	1	0
115	204	285.078866037	0.01492927583973859	-0.3951888878314759	14.0	N1O2	H11_C19_N_O2	0	19	11	2	1	0
116	238	293.047626037	0.018061665563725543	-0.1791927157986565	17.0	N1O2	H7_C20_N_O2	0	20	7	2	1	0
117	248	295.063396037	0.026917516330251155	0.22847293484173414	16.0	N1O2	H9_C20_N_O2	0	20	9	2	1	0
118	258	297.079046037	0.016717497625315315	0.2266736780733003	15.0	N1O2	H11_C20_N_O2	0	20	11	2	1	0
119	270	299.094646037	0.013449231169515031	0.057727546353006226	14.0	N1O2	H13_C20_N_O2	0	20	13	2	1	0
120	297	305.047656037	0.012940823699774257	-0.07379830490238043	18.0	N1O2	H7_C21_N_O2	0	21	7	2	1	0
121	305	307.063306037	0.016396106270630283	-0.07355486474336882	17.0	N1O2	H9_C21_N_O2	0	21	9	2	1	0
122	316	309.078996037	0.01513535148657699	0.056102162484665714	16.0	N1O2	H11_C21_N_O2	0	21	11	2	1	0
123	326	311.094476037	0.015171093649231037	-0.4909569656400338	15.0	N1O2	H13_C21_N_O2	0	21	13	2	1	0
124	363	317.047776037	0.011749525395496363	0.30748678091939746	19.0	N1O2	H7_C22_N_O2	0	22	7	2	1	0
125	374	319.063236037	0.014117406272536234	-0.2901807211855137	18.0	N1O2	H9_C22_N_O2	0	22	9	2	1	0
126	384	321.07892603700003	0.019705095853931296	-0.16400951829615626	17.0	N1O2	H11_C22_N_O2	0	22	11	2	1	0
127	440	331.063316037	0.02019554082307923	-0.038016896946214816	19.0	N1O2	H9_C23_N_O2	0	23	9	2	1	0
128	452	333.07901603700003	0.01698676337679941	0.11210553114406366	18.0	N1O2	H11_C23_N_O2	0	23	11	2	1	0
129	512	343.063326037	0.02249972186380945	-0.007537966726807829	20.0	N1O2	H9_C24_N_O2	0	24	9	2	1	0
130	528	345.07891603699994	0.01753804371192803	-0.18158165294111867	19.0	N1O2	H11_C24_N_O2	0	24	11	2	1	0
131	665	367.06333603699994	0.018109281149812795	0.02019814922934761	22.0	N1O2	H9_C26_N_O2	0	26	9	2	1	0
132	684	369.078946037	0.02135726915028618	-0.08849055287145292	21.0	N1O2	H11_C26_N_O2	0	26	11	2	1	0
133	699	371.09466603699997	0.014012750605140132	0.10042181540186723	20.0	N1O2	H13_C26_N_O2	0	26	13	2	1	0
134	769	381.07909603699994	0.015171564596964037	0.30791507918285344	22.0	N1O2	H11_C27_N_O2	0	27	11	2	1	0
135	842	391.063456037	0.012760733286674418	0.3258141308071716	24.0	N1O2	H9_C28_N_O2	0	28	9	2	1	0
136	0	201.04261603700002	0.014217092056208774	0.11364754616002662	8.0	N1O3	H7_C11_N_O3	0	11	7	3	1	0
137	13	211.02694603700002	0.016414273772001015	0.013846572904320396	10.0	N1O3	H5_C12_N_O3	0	12	5	3	1	0
138	16	213.042656037	0.02251546259921484	0.295001954857242	9.0	N1O3	H7_C12_N_O3	0	12	7	3	1	0
139	42	227.058306037	0.018517653780502453	0.27646643314354924	9.0	N1O3	H9_C13_N_O3	0	13	9	3	1	0
140	53	235.026976037	0.012613819756224156	0.14007753730115194	12.0	N1O3	H5_C14_N_O3	0	14	5	3	1	0
141	59	237.04262603700002	0.02646748975771789	0.13857423256964913	11.0	N1O3	H7_C14_N_O3	0	14	7	3	1	0
142	66	239.05829603700002	0.022920616163635388	0.22075786892718255	10.0	N1O3	H9_C14_N_O3	0	14	9	3	1	0
143	80	247.02686603700002	0.013246873239486564	-0.3120227416573756	13.0	N1O3	H5_C15_N_O3	0	15	5	3	1	0
144	91	251.058256037	0.01810946398834443	0.05088062109510647	11.0	N1O3	H9_C15_N_O3	0	15	9	3	1	0
145	95	253.073996037	0.011439287191241126	0.40581016458964503	10.0	N1O3	H11_C15_N_O3	0	15	11	3	1	0
146	117	261.042546037	0.019922706949947445	-0.18062955903170966	13.0	N1O3	H7_C16_N_O3	0	16	7	3	1	0
147	125	263.05825603700004	0.027230907114036727	0.048559585858420684	12.0	N1O3	H9_C16_N_O3	0	16	9	3	1	0
148	131	265.074006037	0.017798804701410268	0.4251642840172611	11.0	N1O3	H11_C16_N_O3	0	16	11	3	1	0
149	160	273.042646037	0.025872848987783727	0.19355218227909515	14.0	N1O3	H7_C17_N_O3	0	17	7	3	1	0
150	173	277.073806037	0.01589090678603548	-0.3150785029699745	12.0	N1O3	H11_C17_N_O3	0	17	11	3	1	0
151	202	285.04256603700003	0.026220918146402917	-0.09525594863662837	15.0	N1O3	H7_C18_N_O3	0	18	7	3	1	0
152	213	287.058286037	0.04946010551888689	0.14900806591671048	14.0	N1O3	H9_C18_N_O3	0	18	9	3	1	0
153	222	289.073896037	0.01901501337048317	0.009340172249482135	13.0	N1O3	H11_C18_N_O3	0	18	11	3	1	0
154	256	297.042556037	0.017873358497825214	-0.12507298785766555	16.0	N1O3	H7_C19_N_O3	0	19	7	3	1	0
155	268	299.058246037	0.02661454734276884	0.009275785007778994	15.0	N1O3	H9_C19_N_O3	0	19	9	3	1	0
156	280	301.073776037	0.0182898480512072	-0.3896055031542048	14.0	N1O3	H11_C19_N_O3	0	19	11	3	1	0
157	314	309.042636037	0.02154347634335348	0.1386475362340648	17.0	N1O3	H7_C20_N_O3	0	20	7	3	1	0
158	325	311.05823603700003	0.045144246304113005	-0.02323037682144393	16.0	N1O3	H9_C20_N_O3	0	20	9	3	1	0
159	339	313.073856037	0.04535595116150117	-0.11914121621714215	15.0	N1O3	H11_C20_N_O3	0	20	11	3	1	0
160	382	321.042446037	0.01760858060120855	-0.4583568365197318	18.0	N1O3	H7_C21_N_O3	0	21	7	3	1	0
161	394	323.058176037	0.034103707788123605	-0.20809255107988706	17.0	N1O3	H9_C21_N_O3	0	21	9	3	1	0
162	405	325.073856037	0.023493582256728342	-0.11474315538248996	16.0	N1O3	H11_C21_N_O3	0	21	11	3	1	0
163	418	327.089606037	0.01440970413844489	0.1914643535953475	15.0	N1O3	H13_C21_N_O3	0	21	13	3	1	0
164	450	333.042486037	0.018399329547726176	-0.3217367285970692	19.0	N1O3	H7_C22_N_O3	0	22	7	3	1	0
165	462	335.058176037	0.043875995140262636	-0.20063978379483235	18.0	N1O3	H9_C22_N_O3	0	22	9	3	1	0
166	473	337.073806037	0.04143890710871779	-0.2589937230302163	17.0	N1O3	H11_C22_N_O3	0	22	11	3	1	0
167	484	339.089566037	0.022642219566692625	0.06672573337884917	16.0	N1O3	H13_C22_N_O3	0	22	13	3	1	0
168	526	345.042626037	0.01956050935933822	0.09519983204246953	20.0	N1O3	H7_C23_N_O3	0	23	7	3	1	0
169	538	347.058186037	0.03016703906627797	-0.1648887775201512	19.0	N1O3	H9_C23_N_O3	0	23	9	3	1	0
170	550	349.07382603699995	0.032972480252330474	-0.1927958928321538	18.0	N1O3	H11_C23_N_O3	0	23	11	3	1	0
171	562	351.08951603699995	0.012513607619202966	-0.07796871954908959	17.0	N1O3	H13_C23_N_O3	0	23	13	3	1	0
172	610	359.058206037	0.035136124948971434	-0.10367678385219198	20.0	N1O3	H9_C24_N_O3	0	24	9	3	1	0
173	625	361.073816037	0.04112446915879649	-0.21408364869861987	19.0	N1O3	H11_C24_N_O3	0	24	11	3	1	0
174	637	363.089526037	0.025627130622949714	-0.04785045778487025	18.0	N1O3	H13_C24_N_O3	0	24	13	3	1	0
175	697	371.058236037	0.02301082758703225	-0.019474032199712773	21.0	N1O3	H9_C25_N_O3	0	25	9	3	1	0
176	713	373.07377603699996	0.029203341490517436	-0.31441502318553466	20.0	N1O3	H11_C25_N_O3	0	25	11	3	1	0
177	729	375.089486037	0.018434794682301983	-0.1529608325113091	19.0	N1O3	H13_C25_N_O3	0	25	13	3	1	0
178	781	383.058186037	0.02809257524858284	-0.14939244770107749	22.0	N1O3	H9_C26_N_O3	0	26	9	3	1	0
179	797	385.073906037	0.042789513179666235	0.03298068192704294	21.0	N1O3	H11_C26_N_O3	0	26	11	3	1	0
180	813	387.08944603699996	0.026758535456712917	-0.2515542622079244	20.0	N1O3	H13_C26_N_O3	0	26	13	3	1	0
181	870	395.058256037	0.024912104531337197	0.0323344716243539	23.0	N1O3	H9_C27_N_O3	0	27	9	3	1	0
182	885	397.073896037	0.02961760927871197	0.006799741976506811	22.0	N1O3	H11_C27_N_O3	0	27	11	3	1	0
183	900	399.08940603699995	0.022107921052759886	-0.3442186085146849	21.0	N1O3	H13_C27_N_O3	0	27	13	3	1	0
184	956	407.058226037	0.02788508675854543	-0.04231827023620894	24.0	N1O3	H9_C28_N_O3	0	28	9	3	1	0
185	971	409.073696037	0.021855792258195488	-0.4823091826225268	23.0	N1O3	H11_C28_N_O3	0	28	11	3	1	0
186	986	411.08946603699997	0.019009267808140547	-0.1882169366825843	22.0	N1O3	H13_C28_N_O3	0	28	13	3	1	0
187	1042	419.058046037	0.018520706629924617	-0.470641243800824	25.0	N1O3	H9_C29_N_O3	0	29	9	3	1	0
188	1058	421.073836037	0.015781469614009024	-0.13608064685204507	24.0	N1O3	H11_C29_N_O3	0	29	11	3	1	0
189	1144	433.07379603699997	0.019331135651120147	-0.2246730253056621	25.0	N1O3	H11_C30_N_O3	0	30	11	3	1	0
190	1158	435.089616037	0.02056251437775726	0.16692193351773166	24.0	N1O3	H13_C30_N_O3	0	30	13	3	1	0
191	19	215.02185603700002	0.01665127129293215	-0.007989885421872449	9.0	N1O4	H5_C11_N_O4	0	11	5	4	1	0
192	41	227.02192603700001	0.01147677463078806	0.3007727103404747	10.0	N1O4	H5_C12_N_O4	0	12	5	4	1	0
193	65	239.02193603700002	0.01985261884615368	0.32750968928608937	11.0	N1O4	H5_C13_N_O4	0	13	5	4	1	0
194	69	241.037546037	0.022576608236643148	0.1585147236798922	10.0	N1O4	H7_C13_N_O4	0	13	7	4	1	0
195	73	243.053246037	0.013231775209222684	0.362611902725875	9.0	N1O4	H9_C13_N_O4	0	13	9	4	1	0
196	94	253.037546037	0.022811827237312003	0.15099735436474493	11.0	N1O4	H7_C14_N_O4	0	14	7	4	1	0
197	101	255.053206037	0.019734604884825018	0.18872140736587165	10.0	N1O4	H9_C14_N_O4	0	14	9	4	1	0
198	124	263.021886037	0.014469630852328963	0.10752717366116796	13.0	N1O4	H5_C15_N_O4	0	15	5	4	1	0
199	130	265.03756603700003	0.02509630604111806	0.21962169685913474	12.0	N1O4	H7_C15_N_O4	0	15	7	4	1	0
200	135	267.053226037	0.023361944054512036	0.2551326603086556	11.0	N1O4	H9_C15_N_O4	0	15	9	4	1	0
201	143	269.068696037	0.01276000747310944	-0.4160275857407719	10.0	N1O4	H11_C15_N_O4	0	15	11	4	1	0
202	172	277.037526037	0.023866384482172463	0.06572394826459718	13.0	N1O4	H7_C16_N_O4	0	16	7	4	1	0
203	178	279.053206037	0.032387867898828464	0.17249040310290548	12.0	N1O4	H9_C16_N_O4	0	16	9	4	1	0
204	187	281.068806037	0.011636891319447059	-0.006902224517727291	11.0	N1O4	H11_C16_N_O4	0	16	11	4	1	0
205	212	287.021856037	0.012033102417502146	-0.005985606769579268	15.0	N1O4	H5_C17_N_O4	0	17	5	4	1	0
206	221	289.037456037	0.036303582216836314	-0.1791878489803859	14.0	N1O4	H7_C17_N_O4	0	17	7	4	1	0
207	228	291.053166037	0.03562907425194662	0.02794678406882436	13.0	N1O4	H9_C17_N_O4	0	17	9	4	1	0
208	239	293.068796037	0.019082968358074527	-0.04074128736068284	12.0	N1O4	H11_C17_N_O4	0	17	11	4	1	0
209	279	301.037576037	0.02222432271067321	0.22657636602705514	15.0	N1O4	H7_C18_N_O4	0	18	7	4	1	0
210	289	303.053136037	0.04267589842421997	-0.07215236338833775	14.0	N1O4	H9_C18_N_O4	0	18	9	4	1	0
211	298	305.068706037	0.029015444426172907	-0.3341542348285785	13.0	N1O4	H11_C18_N_O4	0	18	11	4	1	0
212	337	313.03747603700003	0.046944402459300136	-0.10155972511076246	16.0	N1O4	H7_C19_N_O4	0	19	7	4	1	0
213	348	315.053106037	0.0634846242767905	-0.1646262137543456	15.0	N1O4	H9_C19_N_O4	0	19	9	4	1	0
214	364	317.068786037	0.02149389939847231	-0.06919634154080663	14.0	N1O4	H11_C19_N_O4	0	19	11	4	1	0
215	403	325.037416037	0.02808049128381017	-0.28240441084307977	17.0	N1O4	H7_C20_N_O4	0	20	7	4	1	0
216	417	327.053106037	0.04060994490908825	-0.15858586578459216	16.0	N1O4	H9_C20_N_O4	0	20	9	4	1	0
217	423	328.056466037	0.012026398338008828	-0.1423718317216014	16.0	N1O4	H9_C19_13C_N_O4	0	20	9	4	1	0
218	430	329.068766037	0.03971019095434621	-0.12745056457949522	15.0	N1O4	H11_C20_N_O4	0	20	11	4	1	0
219	442	331.08448603700003	0.01961976012471139	0.08452827342851706	14.0	N1O4	H13_C20_N_O4	0	20	13	4	1	0
220	471	337.037546037	0.04681159519859368	0.1133642243345736	18.0	N1O4	H7_C21_N_O4	0	21	7	4	1	0
221	482	339.053096037	0.0737804780751114	-0.18246699627028992	17.0	N1O4	H9_C21_N_O4	0	21	9	4	1	0
222	490	340.056406037	0.0192505814265306	-0.3137891188123585	17.0	N1O4	H9_C20_13C_N_O4	0	21	9	4	1	0
223	501	341.068776037	0.04222121223941077	-0.09364680155251938	16.0	N1O4	H11_C21_N_O4	0	21	11	4	1	0
224	513	343.084496037	0.017887226523421725	0.11071908067560944	15.0	N1O4	H13_C21_N_O4	0	21	13	4	1	0
225	548	349.03754603699997	0.028563993929317508	0.1094667333412388	19.0	N1O4	H7_C22_N_O4	0	22	7	4	1	0
