peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
1418	355.099866	0.001919045	0.427783884	20	N1O1	H13_C26_N_O	0	26	13	1	1	0
1443	357.069486	0.002697864	-0.307861647	7	N1O10	H15_C14_N_O10	0	14	15	10	1	0
1556	365.038266	0.002017193	-0.081580488	10	N1O10	H11_C15_N_O10	0	15	11	10	1	0
1585	367.054036	0.002565395	0.245593267	9	N1O10	H13_C15_N_O10	0	15	13	10	1	0
1617	369.069636	0.002135582	0.108575716	8	N1O10	H15_C15_N_O10	0	15	15	10	1	0
1707	375.022576	0.001877614	-0.185871477	12	N1O10	H9_C16_N_O10	0	16	9	10	1	0
1771	379.053966	0.003067724	0.053148105	10	N1O10	H13_C16_N_O10	0	16	13	10	1	0
1802	381.069576	0.003170047	-0.052294912	9	N1O10	H15_C16_N_O10	0	16	15	10	1	0
1870	385.100876	0.002447898	-0.052131795	7	N1O10	H19_C16_N_O10	0	16	19	10	1	0
1929	389.038396	0.002346643	0.257609534	12	N1O10	H11_C17_N_O10	0	17	11	10	1	0
1966	391.053936	0.003471805	-0.02519857	11	N1O10	H13_C17_N_O10	0	17	13	10	1	0
2000	393.069546	0.00419058	-0.127020779	10	N1O10	H15_C17_N_O10	0	17	15	10	1	0
2031	395.085196	0.003334953	-0.126560045	9	N1O10	H17_C17_N_O10	0	17	17	10	1	0
2064	397.100976	0.002846598	0.201268707	8	N1O10	H19_C17_N_O10	0	17	19	10	1	0
2126	401.038376	0.003755811	0.200030732	13	N1O10	H11_C18_N_O10	0	18	11	10	1	0
2166	403.053926	0.004619745	-0.049258917	12	N1O10	H13_C18_N_O10	0	18	13	10	1	0
2205	405.069656	0.004196985	0.14830042	11	N1O10	H15_C18_N_O10	0	18	15	10	1	0
2242	407.085326	0.004730927	0.196514084	10	N1O10	H17_C18_N_O10	0	18	17	10	1	0
2281	409.100856	0.004791296	-0.097961174	9	N1O10	H19_C18_N_O10	0	18	19	10	1	0
2305	411.022576	0.002128613	-0.169591658	15	N1O10	H9_C19_N_O10	0	19	9	10	1	0
2317	411.116666	0.002233577	0.291523088	8	N1O10	H21_C18_N_O10	0	18	21	10	1	0
2344	413.038266	0.003572796	-0.072099857	14	N1O10	H11_C19_N_O10	0	19	11	10	1	0
2380	415.053926	0.005758027	-0.047834748	13	N1O10	H13_C19_N_O10	0	19	13	10	1	0
2421	417.069596	0.00613948	1.73E-04	12	N1O10	H15_C19_N_O10	0	19	15	10	1	0
2458	419.085236	0.005720905	-0.023866267	11	N1O10	H17_C19_N_O10	0	19	17	10	1	0
2492	421.100856	0.005517367	-0.0951696	10	N1O10	H19_C19_N_O10	0	19	19	10	1	0
2529	423.116586	0.003703049	0.09418208	9	N1O10	H21_C19_N_O10	0	19	21	10	1	0
2553	425.038366	0.003148202	0.165208616	15	N1O10	H11_C20_N_O10	0	20	11	10	1	0
2566	425.132166	0.003042286	-0.071093186	8	N1O10	H23_C19_N_O10	0	19	23	10	1	0
2590	427.053916	0.004477651	-0.069906864	14	N1O10	H13_C20_N_O10	0	20	13	10	1	0
2602	427.147896	0.002095273	0.116357825	7	N1O10	H25_C19_N_O10	0	19	25	10	1	0
2630	429.069566	0.0066628	-0.069750927	13	N1O10	H15_C20_N_O10	0	20	15	10	1	0
2668	431.085196	0.007649381	-0.115990993	12	N1O10	H17_C20_N_O10	0	20	17	10	1	0
2706	433.100856	0.00496167	-0.092532719	11	N1O10	H19_C20_N_O10	0	20	19	10	1	0
2739	435.116546	0.003874572	-3.45E-04	10	N1O10	H21_C20_N_O10	0	20	21	10	1	0
2760	437.038396	0.002476972	0.229316236	16	N1O10	H11_C21_N_O10	0	21	11	10	1	0
2770	437.132076	0.003645247	-0.275029005	9	N1O10	H23_C20_N_O10	0	20	23	10	1	0
2794	439.053966	0.004083557	0.04588502	15	N1O10	H13_C21_N_O10	0	21	13	10	1	0
2805	439.147856	0.002756153	0.022092787	8	N1O10	H25_C20_N_O10	0	20	25	10	1	0
2835	441.069556	0.007744669	-0.090525405	14	N1O10	H15_C21_N_O10	0	21	15	10	1	0
2872	443.085146	0.00596642	-0.225694769	13	N1O10	H17_C21_N_O10	0	21	17	10	1	0
2913	445.100796	0.00615334	-0.22483896	12	N1O10	H19_C21_N_O10	0	21	19	10	1	0
2954	447.116566	0.00427196	0.044395582	11	N1O10	H21_C21_N_O10	0	21	21	10	1	0
2977	449.038186	0.00258822	-0.244478094	17	N1O10	H11_C22_N_O10	0	22	11	10	1	0
2988	449.132136	0.004894865	-0.134089715	10	N1O10	H23_C21_N_O10	0	21	23	10	1	0
3012	451.053946	0.004462661	3.24E-04	16	N1O10	H13_C22_N_O10	0	22	13	10	1	0
3025	451.147936	0.002721833	0.198830567	9	N1O10	H25_C21_N_O10	0	21	25	10	1	0
3051	453.069596	0.005575779	1.59E-04	15	N1O10	H15_C22_N_O10	0	22	15	10	1	0
3090	455.085206	0.006769298	-0.087900023	14	N1O10	H17_C22_N_O10	0	22	17	10	1	0
3128	457.100936	0.006259704	0.087341759	13	N1O10	H19_C22_N_O10	0	22	19	10	1	0
3169	459.116596	0.004727884	0.108578083	12	N1O10	H21_C22_N_O10	0	22	21	10	1	0
3208	461.132126	0.004292145	-0.152286072	11	N1O10	H23_C22_N_O10	0	22	23	10	1	0
3241	463.147796	0.004506911	-0.108600322	10	N1O10	H25_C22_N_O10	0	22	25	10	1	0
3269	465.069546	0.00528869	-0.107355987	16	N1O10	H15_C23_N_O10	0	23	15	10	1	0
3304	467.085166	0.006888471	-0.171279256	15	N1O10	H17_C23_N_O10	0	23	17	10	1	0
3338	469.100956	0.006113814	0.127742225	14	N1O10	H19_C23_N_O10	0	23	19	10	1	0
3377	471.116516	0.004165057	-0.063996907	13	N1O10	H21_C23_N_O10	0	23	21	10	1	0
3417	473.132276	0.004783188	0.168612466	12	N1O10	H23_C23_N_O10	0	23	23	10	1	0
3444	475.053796	0.003415783	-0.31544638	18	N1O10	H13_C24_N_O10	0	24	13	10	1	0
3456	475.147926	0.003767944	0.167741446	11	N1O10	H25_C23_N_O10	0	23	25	10	1	0
3482	477.069716	0.004381269	0.251686485	17	N1O10	H15_C24_N_O10	0	24	15	10	1	0
3520	479.085086	0.005060858	-0.333974078	16	N1O10	H17_C24_N_O10	0	24	17	10	1	0
3559	481.100986	0.005627308	0.186912941	15	N1O10	H19_C24_N_O10	0	24	19	10	1	0
3596	483.116556	0.004118989	0.020388455	14	N1O10	H21_C24_N_O10	0	24	21	10	1	0
3633	485.132226	0.004271531	0.061377081	13	N1O10	H23_C24_N_O10	0	24	23	10	1	0
3670	487.147776	0.003912126	-0.144305288	12	N1O10	H25_C24_N_O10	0	24	25	10	1	0
3698	489.069656	0.002616227	0.122829129	18	N1O10	H15_C25_N_O10	0	25	15	10	1	0
3736	491.085086	0.004535197	-0.325813193	17	N1O10	H17_C25_N_O10	0	25	17	10	1	0
3778	493.100736	0.003967199	-0.324631436	16	N1O10	H19_C25_N_O10	0	25	19	10	1	0
3812	495.116696	0.004680028	0.302655922	15	N1O10	H21_C25_N_O10	0	25	21	10	1	0
3844	497.131966	0.004132439	-0.463104398	14	N1O10	H23_C25_N_O10	0	25	23	10	1	0
3884	499.147926	0.003683814	0.159676112	13	N1O10	H25_C25_N_O10	0	25	25	10	1	0
3915	501.069576	0.003468035	-0.039770924	19	N1O10	H15_C26_N_O10	0	26	15	10	1	0
3957	503.085296	0.003587239	0.09938275	18	N1O10	H17_C26_N_O10	0	26	17	10	1	0
3988	505.100956	0.002319712	0.118637669	17	N1O10	H19_C26_N_O10	0	26	19	10	1	0
4021	507.116596	0.00377755	0.098300865	16	N1O10	H21_C26_N_O10	0	26	21	10	1	0
4052	509.132106	0.003057555	-0.177211374	15	N1O10	H23_C26_N_O10	0	26	23	10	1	0
4082	511.147736	0.004034141	-0.215784972	14	N1O10	H25_C26_N_O10	0	26	25	10	1	0
4116	513.163576	0.00278403	0.155170795	13	N1O10	H27_C26_N_O10	0	26	27	10	1	0
4144	515.085116	0.002633144	-0.252389354	19	N1O10	H17_C27_N_O10	0	27	17	10	1	0
4179	517.100956	0.002866645	0.115884528	18	N1O10	H19_C27_N_O10	0	27	19	10	1	0
4216	519.116426	0.003387571	-0.231450969	17	N1O10	H21_C27_N_O10	0	27	21	10	1	0
4290	523.147856	0.002443338	0.018545426	15	N1O10	H25_C27_N_O10	0	27	25	10	1	0
4361	527.179046	0.002418479	-0.190534887	13	N1O10	H29_C27_N_O10	0	27	29	10	1	0
4486	535.148026	0.0027032	0.335798679	16	N1O10	H25_C28_N_O10	0	28	25	10	1	0
2236	407.048856	0.002164612	-0.011040444	11	N1O11	H13_C17_N_O11	0	17	13	11	1	0
2275	409.064476	0.002573763	-0.084505016	10	N1O11	H15_C17_N_O11	0	17	15	11	1	0
2313	411.080116	0.003036233	-0.108596836	9	N1O11	H17_C17_N_O11	0	17	17	11	1	0
2451	419.048976	0.002445113	0.275638426	12	N1O11	H13_C18_N_O11	0	18	13	11	1	0
2486	421.064586	0.003506243	0.179145914	11	N1O11	H15_C18_N_O11	0	18	15	11	1	0
2524	423.080116	0.002665594	-0.105516658	10	N1O11	H17_C18_N_O11	0	18	17	11	1	0
2561	425.095926	0.003234949	0.271195259	9	N1O11	H19_C18_N_O11	0	18	19	11	1	0
2662	431.048876	0.003172069	0.035972719	13	N1O11	H13_C19_N_O11	0	19	13	11	1	0
2701	433.064496	0.003341327	-0.033639331	12	N1O11	H15_C19_N_O11	0	19	15	11	1	0
2766	437.095766	0.003492407	-0.102302524	10	N1O11	H19_C19_N_O11	0	19	19	11	1	0
2908	445.064546	0.004376034	0.079610925	13	N1O11	H15_C20_N_O11	0	20	15	11	1	0
2949	447.080196	0.006679733	0.079086482	12	N1O11	H17_C20_N_O11	0	20	17	11	1	0
2984	449.095796	0.004153181	-0.032768064	11	N1O11	H19_C20_N_O11	0	20	19	11	1	0
3021	451.111456	0.003912297	-0.010618218	10	N1O11	H21_C20_N_O11	0	20	21	11	1	0
3047	453.033186	0.002531424	-0.053903336	16	N1O11	H11_C21_N_O11	0	21	11	11	1	0
3058	453.127206	0.002463316	0.209954288	9	N1O11	H23_C20_N_O11	0	20	23	11	1	0
3084	455.048896	0.005062584	0.07802678	15	N1O11	H13_C21_N_O11	0	21	13	11	1	0
3122	457.064526	0.003984694	0.033763285	14	N1O11	H15_C21_N_O11	0	21	15	11	1	0
3162	459.080296	0.005687516	0.294846024	13	N1O11	H17_C21_N_O11	0	21	17	11	1	0
3205	461.095956	0.005221397	0.315084091	12	N1O11	H19_C21_N_O11	0	21	19	11	1	0
3238	463.111486	0.004360927	0.054436136	11	N1O11	H21_C21_N_O11	0	21	21	11	1	0
3265	465.033276	0.002442107	0.141022166	17	N1O11	H11_C22_N_O11	0	22	11	11	1	0
3276	465.127226	0.00430287	0.247536574	10	N1O11	H23_C21_N_O11	0	21	23	11	1	0
3300	467.048886	0.00364009	0.054610986	16	N1O11	H13_C22_N_O11	0	22	13	11	1	0
3333	469.064516	0.006799424	0.011580496	15	N1O11	H15_C22_N_O11	0	22	15	11	1	0
3343	469.158466	0.002848555	0.117205601	8	N1O11	H27_C21_N_O11	0	21	27	11	1	0
3372	471.080206	0.006362549	0.09628509	14	N1O11	H17_C22_N_O11	0	22	17	11	1	0
3412	473.095866	0.006096663	0.116855809	13	N1O11	H19_C22_N_O11	0	22	19	11	1	0
3453	475.111596	0.00548709	0.284585771	12	N1O11	H21_C22_N_O11	0	22	21	11	1	0
3489	477.127186	0.00432772	0.157475831	11	N1O11	H23_C22_N_O11	0	22	23	11	1	0
3515	479.048916	0.003480429	0.115867082	17	N1O11	H13_C23_N_O11	0	23	13	11	1	0
3527	479.142736	0.004201331	-0.052047121	10	N1O11	H25_C22_N_O11	0	22	25	11	1	0
3555	481.064576	0.005145941	0.136015003	16	N1O11	H15_C23_N_O11	0	23	15	11	1	0
3591	483.080146	0.006177084	-0.03030967	15	N1O11	H17_C23_N_O11	0	23	17	11	1	0
3629	485.095886	0.007335163	0.15519406	14	N1O11	H19_C23_N_O11	0	23	19	11	1	0
3667	487.111436	0.005724493	-0.050891846	13	N1O11	H21_C23_N_O11	0	23	21	11	1	0
3707	489.127206	0.005498885	0.194501551	12	N1O11	H23_C23_N_O11	0	23	23	11	1	0
3730	491.048856	0.002606279	-0.009151839	18	N1O11	H13_C24_N_O11	0	24	13	11	1	0
3744	491.142846	0.003628024	0.173191976	11	N1O11	H25_C23_N_O11	0	23	25	11	1	0
3773	493.064536	0.00374972	0.051579455	17	N1O11	H15_C24_N_O11	0	24	15	11	1	0
3841	497.095816	0.005970116	0.010629742	15	N1O11	H19_C24_N_O11	0	24	19	11	1	0
3880	499.111476	0.005978986	0.030474154	14	N1O11	H21_C24_N_O11	0	24	21	11	1	0
3923	501.127156	0.0047036	0.090068957	13	N1O11	H23_C24_N_O11	0	24	23	11	1	0
3952	503.048956	0.002441656	0.189854285	19	N1O11	H13_C25_N_O11	0	25	13	11	1	0
3992	505.158396	0.004539372	-0.029717412	11	N1O11	H27_C24_N_O11	0	24	27	11	1	0
4149	515.142916	0.004641039	0.30100773	13	N1O11	H25_C25_N_O11	0	25	25	11	1	0
4182	517.158496	0.003239645	0.164336467	12	N1O11	H27_C25_N_O11	0	25	27	11	1	0
4212	519.080236	0.003164721	0.145176015	18	N1O11	H17_C26_N_O11	0	26	17	11	1	0
4247	521.095826	0.004114543	0.029330498	17	N1O11	H19_C26_N_O11	0	26	19	11	1	0
4322	525.127236	0.004473069	0.238296534	15	N1O11	H23_C26_N_O11	0	26	23	11	1	0
4452	533.095846	0.003858776	0.066186972	18	N1O11	H19_C27_N_O11	0	27	19	11	1	0
4520	537.127186	0.003482873	0.139884932	16	N1O11	H23_C27_N_O11	0	27	23	11	1	0
4555	539.142786	0.003070533	0.046484903	15	N1O11	H25_C27_N_O11	0	27	25	11	1	0
4645	545.095816	0.002849728	0.009693709	19	N1O11	H19_C28_N_O11	0	28	19	11	1	0
4680	547.111716	0.004330744	0.466467803	18	N1O11	H21_C28_N_O11	0	28	21	11	1	0
4751	551.142946	0.002638242	0.335778588	16	N1O11	H25_C28_N_O11	0	28	25	11	1	0
4814	555.080426	0.002712657	0.478053247	21	N1O11	H17_C29_N_O11	0	29	17	11	1	0
5037	569.095936	0.003178021	0.220145659	21	N1O11	H19_C30_N_O11	0	30	19	11	1	0
2594	427.075276	0.00208446	0.46998272	9	N1O12	H17_C17_N_O12	0	17	17	12	1	0
2979	449.059546	0.002523312	0.268988826	12	N1O12	H15_C19_N_O12	0	19	15	12	1	0
3015	451.075076	0.002497773	0.001591753	11	N1O12	H17_C19_N_O12	0	19	17	12	1	0
3157	459.043996	0.002795065	0.481143424	14	N1O12	H13_C20_N_O12	0	20	13	12	1	0
3198	461.059406	0.002714661	-0.041660575	13	N1O12	H15_C20_N_O12	0	20	15	12	1	0
3271	465.090726	0.003492682	0.001384676	11	N1O12	H19_C20_N_O12	0	20	19	12	1	0
3407	473.059446	0.004461432	0.043952193	14	N1O12	H15_C21_N_O12	0	21	15	12	1	0
3447	475.075196	0.004827015	0.254102932	13	N1O12	H17_C21_N_O12	0	21	17	12	1	0
3484	477.090776	0.003864822	0.106151707	12	N1O12	H19_C21_N_O12	0	21	19	12	1	0
3523	479.106396	0.003880208	0.042934096	11	N1O12	H21_C21_N_O12	0	21	21	12	1	0
3551	481.028336	0.002389603	0.438518865	17	N1O12	H11_C22_N_O12	0	22	11	12	1	0
3561	481.122176	0.002573635	0.312802044	10	N1O12	H23_C21_N_O12	0	21	23	12	1	0
3587	483.043556	0.002268366	-0.453652672	16	N1O12	H13_C22_N_O12	0	22	13	12	1	0
3624	485.059426	0.003793692	0.00163279	15	N1O12	H15_C22_N_O12	0	22	15	12	1	0
3662	487.075106	0.004744524	0.063066249	14	N1O12	H17_C22_N_O12	0	22	17	12	1	0
3701	489.090716	0.004793531	-0.019129376	13	N1O12	H19_C22_N_O12	0	22	19	12	1	0
3738	491.106426	0.005080289	0.102971571	12	N1O12	H21_C22_N_O12	0	22	21	12	1	0
3770	493.028106	0.002268765	-0.038659054	18	N1O12	H11_C23_N_O12	0	23	11	12	1	0
3806	495.043696	0.003585033	-0.159852556	17	N1O12	H13_C23_N_O12	0	23	13	12	1	0
3876	499.075146	0.005744824	0.1416981	15	N1O12	H17_C23_N_O12	0	23	17	12	1	0
3918	501.090716	0.006105223	-0.01867127	14	N1O12	H19_C23_N_O12	0	23	19	12	1	0
3959	503.106436	0.003937542	0.12039202	13	N1O12	H21_C23_N_O12	0	23	21	12	1	0
4110	513.090816	0.006549917	0.176662683	15	N1O12	H19_C24_N_O12	0	24	19	12	1	0
4180	517.122046	0.004072968	0.039634744	13	N1O12	H23_C24_N_O12	0	24	23	12	1	0
4217	519.137686	0.004245411	0.020075599	12	N1O12	H25_C24_N_O12	0	24	25	12	1	0
4253	521.153426	0.002791591	0.192549823	11	N1O12	H27_C24_N_O12	0	24	27	12	1	0
4318	525.090786	0.005661428	0.11549241	16	N1O12	H19_C25_N_O12	0	25	19	12	1	0
4581	541.122086	0.006012439	0.111797322	15	N1O12	H23_C26_N_O12	0	26	23	12	1	0
4617	543.137766	0.004831478	0.166480782	14	N1O12	H25_C26_N_O12	0	26	25	12	1	0
4676	547.075306	0.002918895	0.421729874	19	N1O12	H17_C27_N_O12	0	27	17	12	1	0
4747	551.106436	0.005392711	0.109906174	17	N1O12	H21_C27_N_O12	0	27	21	12	1	0
4870	559.075266	0.002471083	0.341131171	20	N1O12	H17_C28_N_O12	0	28	17	12	1	0
4934	563.106476	0.003699478	0.17859855	18	N1O12	H21_C28_N_O12	0	28	21	12	1	0
4969	565.122066	0.004328503	0.071658855	17	N1O12	H23_C28_N_O12	0	28	23	12	1	0
5006	567.137716	0.004525618	0.071273694	16	N1O12	H25_C28_N_O12	0	28	25	12	1	0
5041	569.153426	0.003581953	0.176310983	15	N1O12	H27_C28_N_O12	0	28	27	12	1	0
5244	583.169036	0.002732023	0.103355968	15	N1O12	H29_C29_N_O12	0	29	29	12	1	0
5388	593.153486	0.002601263	0.270331379	17	N1O12	H27_C30_N_O12	0	30	27	12	1	0
5523	603.137756	0.003388956	0.133339356	19	N1O12	H25_C31_N_O12	0	31	25	12	1	0
3775	493.085826	0.003240129	0.37722439	12	N1O13	H19_C21_N_O13	0	21	19	13	1	0
3912	501.054576	0.002559871	0.471309936	15	N1O13	H15_C22_N_O13	0	22	15	13	1	0
4050	509.116966	0.004350196	0.050785972	11	N1O13	H23_C22_N_O13	0	22	23	13	1	0
4177	517.085686	0.005317323	0.088967847	14	N1O13	H19_C23_N_O13	0	23	19	13	1	0
4250	521.117086	0.002503512	0.279891034	12	N1O13	H23_C23_N_O13	0	23	23	13	1	0
4314	525.054386	0.003308958	0.087899466	17	N1O13	H15_C24_N_O13	0	24	15	13	1	0
4325	525.148426	0.002357182	0.353629547	10	N1O13	H27_C23_N_O13	0	23	27	13	1	0
4359	527.163896	0.002603718	0.010687378	9	N1O13	H29_C23_N_O13	0	23	29	13	1	0
4386	529.085776	0.004557342	0.257054728	15	N1O13	H19_C24_N_O13	0	24	19	13	1	0
4454	533.117066	0.003241068	0.236075729	13	N1O13	H23_C24_N_O13	0	24	23	13	1	0
4578	541.085816	0.006238159	0.325279272	16	N1O13	H19_C25_N_O13	0	25	19	13	1	0
4614	543.101376	0.006071674	0.158220921	15	N1O13	H21_C25_N_O13	0	25	21	13	1	0
4712	549.148396	0.002564519	0.283544487	12	N1O13	H27_C25_N_O13	0	25	27	13	1	0
4742	551.070116	0.003277942	0.228787583	18	N1O13	H17_C26_N_O13	0	26	17	13	1	0
4778	553.085746	0.004582298	0.191659252	17	N1O13	H19_C26_N_O13	0	26	19	13	1	0
4875	559.132706	0.00369887	0.207074276	14	N1O13	H25_C26_N_O13	0	26	25	13	1	0
4905	561.148256	0.002848865	0.027992603	13	N1O13	H27_C26_N_O13	0	26	27	13	1	0
4930	563.070156	0.003966319	0.294950812	19	N1O13	H17_C27_N_O13	0	27	17	13	1	0
4965	565.085676	0.004177164	0.063714232	18	N1O13	H19_C27_N_O13	0	27	19	13	1	0
5003	567.101436	0.003422949	0.257326099	17	N1O13	H21_C27_N_O13	0	27	21	13	1	0
5149	577.085686	0.004085542	0.079717798	19	N1O13	H19_C28_N_O13	0	28	19	13	1	0
5241	583.132826	0.003719358	0.404336696	16	N1O13	H25_C28_N_O13	0	28	25	13	1	0
5270	585.148396	0.003052958	0.26610002	15	N1O13	H27_C28_N_O13	0	28	27	13	1	0
5415	595.132716	0.002861657	0.211351177	17	N1O13	H25_C29_N_O13	0	29	25	13	1	0
5443	597.148326	0.003179422	0.143528829	16	N1O13	H27_C29_N_O13	0	29	27	13	1	0
5546	605.117036	0.003537539	0.158409026	19	N1O13	H23_C30_N_O13	0	30	23	13	1	0
5571	607.132746	0.002807681	0.256586391	18	N1O13	H25_C30_N_O13	0	30	25	13	1	0
4553	539.127606	0.003418102	0.187603081	11	N1O14	H25_C23_N_O14	0	23	25	14	1	0
4811	555.064936	0.003590701	0.056638419	17	N1O14	H17_C25_N_O14	0	25	17	14	1	0
4842	557.080596	0.003988821	0.074251375	16	N1O14	H19_C25_N_O14	0	25	19	14	1	0
4872	559.096426	0.004545323	0.395799346	15	N1O14	H21_C25_N_O14	0	25	21	14	1	0
4903	561.112026	0.003336114	0.305136928	14	N1O14	H23_C25_N_O14	0	25	23	14	1	0
5035	569.080606	0.003419862	0.090257864	17	N1O14	H19_C26_N_O14	0	26	19	14	1	0
5063	571.096396	0.004834562	0.33495221	16	N1O14	H21_C26_N_O14	0	26	21	14	1	0
5091	573.111946	0.003673467	0.159159132	15	N1O14	H23_C26_N_O14	0	26	23	14	1	0
5121	575.127606	0.002870403	0.175860103	14	N1O14	H25_C26_N_O14	0	26	25	14	1	0
5299	587.127666	0.003551791	0.274458196	15	N1O14	H25_C27_N_O14	0	27	25	14	1	0
5325	589.143336	0.002717582	0.307341166	14	N1O14	H27_C27_N_O14	0	27	27	14	1	0
5382	593.080746	0.004254833	0.322660955	19	N1O14	H19_C28_N_O14	0	28	19	14	1	0
5441	597.111916	0.005520467	0.102520145	17	N1O14	H23_C28_N_O14	0	28	23	14	1	0
5598	609.112036	0.003691048	0.297508487	18	N1O14	H23_C29_N_O14	0	29	23	14	1	0
5701	617.080846	0.002893161	0.472165036	21	N1O14	H19_C30_N_O14	0	30	19	14	1	0
5898	635.127726	0.003833463	0.348185083	19	N1O14	H25_C31_N_O14	0	31	25	14	1	0
5923	637.143396	0.002878896	0.378357528	18	N1O14	H27_C31_N_O14	0	31	27	14	1	0
5266	585.075496	0.003394221	0.045676157	17	N1O15	H19_C26_N_O15	0	26	19	15	1	0
5322	589.106886	0.003590836	0.197885991	15	N1O15	H23_C26_N_O15	0	26	23	15	1	0
5439	597.075636	0.004402888	0.279234305	18	N1O15	H19_C27_N_O15	0	27	19	15	1	0
5468	599.091376	0.004655273	0.428398756	17	N1O15	H21_C27_N_O15	0	27	21	15	1	0
5493	601.106956	0.003417978	0.310387358	16	N1O15	H23_C27_N_O15	0	27	23	15	1	0
5622	611.091186	0.003980624	0.109067192	18	N1O15	H21_C28_N_O15	0	28	21	15	1	0
5650	613.107036	0.003187397	0.434795206	17	N1O15	H23_C28_N_O15	0	28	23	15	1	0
5680	615.122526	0.004074131	0.173139489	16	N1O15	H25_C28_N_O15	0	28	25	15	1	0
5794	625.106926	0.003304447	0.250478748	18	N1O15	H23_C29_N_O15	0	29	23	15	1	0
6353	689.138316	0.00299456	0.357588592	21	N1O15	H27_C34_N_O15	0	34	27	15	1	0
5835	629.101926	0.003189929	0.384573612	17	N1O16	H23_C28_N_O16	0	28	23	16	1	0
6280	679.117406	0.003788868	0.105816755	20	N1O16	H25_C32_N_O16	0	32	25	16	1	0
6381	693.133086	0.004455689	0.146852029	20	N1O16	H27_C33_N_O16	0	33	27	16	1	0
6436	703.117436	0.004496258	0.144871958	22	N1O16	H25_C34_N_O16	0	34	25	16	1	0
968	323.040356	0.001949613	-0.401640221	17	N1O1S1	H9_C21_N_O_S	0	21	9	1	1	1
1133	335.040326	0.003034588	-0.476796336	18	N1O1S1	H9_C22_N_O_S	0	22	9	1	1	1
1677	373.055966	0.006444844	-0.4552132	20	N1O1S1	H11_C25_N_O_S	0	25	11	1	1	1
1714	375.071626	0.004612815	-0.426302575	19	N1O1S1	H13_C25_N_O_S	0	25	13	1	1	1
1746	377.087256	0.002921412	-0.47725824	18	N1O1S1	H15_C25_N_O_S	0	25	15	1	1	1
1832	383.040326	0.00702466	-0.417047473	22	N1O1S1	H9_C26_N_O_S	0	26	9	1	1	1
1865	385.055956	0.006868523	-0.466997061	21	N1O1S1	H11_C26_N_O_S	0	26	11	1	1	1
2060	397.055996	0.00794274	-0.352141767	22	N1O1S1	H11_C27_N_O_S	0	27	11	1	1	1
2093	399.071626	0.006784841	-0.400664917	21	N1O1S1	H13_C27_N_O_S	0	27	13	1	1	1
2134	401.087316	0.004424544	-0.299106941	20	N1O1S1	H15_C27_N_O_S	0	27	15	1	1	1
2212	405.118656	0.003020842	-0.197759345	18	N1O1S1	H19_C27_N_O_S	0	27	19	1	1	1
2274	409.055986	0.0063752	-0.366257933	23	N1O1S1	H11_C28_N_O_S	0	28	11	1	1	1
2312	411.071606	0.007184963	-0.437622053	22	N1O1S1	H13_C28_N_O_S	0	28	13	1	1	1
2351	413.087246	0.00449083	-0.459873796	21	N1O1S1	H15_C28_N_O_S	0	28	15	1	1	1
2388	415.103086	0.003495926	-1.01E-04	20	N1O1S1	H17_C28_N_O_S	0	28	17	1	1	1
2428	417.118646	0.002679728	-0.216044046	19	N1O1S1	H19_C28_N_O_S	0	28	19	1	1	1
2523	423.071626	0.006261218	-0.377936005	23	N1O1S1	H13_C29_N_O_S	0	29	13	1	1	1
2560	425.087276	0.005838735	-0.376318015	22	N1O1S1	H15_C29_N_O_S	0	29	15	1	1	1
2801	439.102936	0.004581022	-0.341701199	22	N1O1S1	H17_C30_N_O_S	0	30	17	1	1	1
2948	447.071616	0.00420281	-0.380015178	25	N1O1S1	H13_C31_N_O_S	0	31	13	1	1	1
2983	449.087246	0.004255037	-0.423009118	24	N1O1S1	H15_C31_N_O_S	0	31	15	1	1	1
3020	451.102906	0.002529375	-0.399115141	23	N1O1S1	H17_C31_N_O_S	0	31	17	1	1	1
3057	453.118646	0.003263628	-0.198879478	22	N1O1S1	H19_C31_N_O_S	0	31	19	1	1	1
3203	461.087216	0.00350399	-0.477063758	25	N1O1S1	H15_C32_N_O_S	0	32	15	1	1	1
3275	465.118706	0.002131838	-0.064749062	23	N1O1S1	H19_C32_N_O_S	0	32	19	1	1	1
3371	471.071656	0.002182227	-0.275741489	27	N1O1S1	H13_C33_N_O_S	0	33	13	1	1	1
3452	475.103026	0.002415064	-0.1263768	25	N1O1S1	H17_C33_N_O_S	0	33	17	1	1	1
19	211.063286	0.00163437	-0.201768867	9	N1O2	H9_C13_N_O2	0	13	9	2	1	0
1773	379.063346	0.002976593	0.045939551	23	N1O2	H9_C27_N_O2	0	27	9	2	1	0
1327	349.019666	0.002092305	-0.241568049	19	N1O2S1	H7_C22_N_O2_S	0	22	7	2	1	1
1709	375.035226	0.003172973	-0.464985654	20	N1O2S1	H9_C24_N_O2_S	0	24	9	2	1	1
2090	399.035326	0.005549913	-0.186414573	22	N1O2S1	H9_C26_N_O2_S	0	26	9	2	1	1
2128	401.050926	0.004945436	-0.310334653	21	N1O2S1	H11_C26_N_O2_S	0	26	11	2	1	1
2169	403.066506	0.004511046	-0.482634992	20	N1O2S1	H13_C26_N_O2_S	0	26	13	2	1	1
2307	411.035266	0.004836078	-0.326945182	23	N1O2S1	H9_C27_N_O2_S	0	27	9	2	1	1
