peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
767	289.052866	0.018937118	0.353319451	18	N1O1	H7_C21_N_O	0	21	7	1	1	0
996	303.068476	0.01462442	0.204752407	18	N1O1	H9_C22_N_O	0	22	9	1	1	0
1237	317.084166	0.012687044	0.321618078	18	N1O1	H11_C23_N_O	0	23	11	1	1	0
1456	329.038276	0.014454403	-0.060114587	7	N1O10	H11_C12_N_O10	0	12	11	10	1	0
1587	335.085206	0.013143245	-0.119378592	4	N1O10	H17_C12_N_O10	0	12	17	10	1	0
1619	337.007056	0.029033017	0.179129781	10	N1O10	H7_C13_N_O10	0	13	7	10	1	0
1632	337.100796	0.024083554	-0.29687263	3	N1O10	H19_C12_N_O10	0	12	19	10	1	0
1656	339.022526	0.03266298	-0.353091582	9	N1O10	H9_C13_N_O10	0	13	9	10	1	0
1702	341.038346	0.039925472	0.147256168	8	N1O10	H11_C13_N_O10	0	13	11	10	1	0
1747	343.053836	0.029935248	-0.320223791	7	N1O10	H13_C13_N_O10	0	13	13	10	1	0
1795	345.069536	0.016795267	-0.173669344	6	N1O10	H15_C13_N_O10	0	13	15	10	1	0
1843	347.085256	0.017903174	0.028805603	5	N1O10	H17_C13_N_O10	0	13	17	10	1	0
1883	349.006926	0.025399169	-0.199514665	11	N1O10	H7_C14_N_O10	0	14	7	10	1	0
1895	349.100946	0.021285524	0.143007347	4	N1O10	H19_C13_N_O10	0	13	19	10	1	0
1927	351.022706	0.054070666	0.171766666	10	N1O10	H9_C14_N_O10	0	14	9	10	1	0
1973	353.038176	0.080444162	-0.339283421	9	N1O10	H11_C14_N_O10	0	14	11	10	1	0
2016	355.054036	0.075815514	0.253893748	8	N1O10	H13_C14_N_O10	0	14	13	10	1	0
2059	357.069496	0.068840626	-0.279855885	7	N1O10	H15_C14_N_O10	0	14	15	10	1	0
2105	359.085206	0.036569035	-0.111399744	6	N1O10	H17_C14_N_O10	0	14	17	10	1	0
2144	361.006976	0.041149397	-0.054381221	12	N1O10	H7_C15_N_O10	0	15	7	10	1	0
2155	361.100716	0.025914164	-0.498686355	5	N1O10	H19_C14_N_O10	0	14	19	10	1	0
2190	363.022686	0.114742827	0.110995818	11	N1O10	H9_C15_N_O10	0	15	9	10	1	0
2238	365.038376	0.129288857	0.219757717	10	N1O10	H11_C15_N_O10	0	15	11	10	1	0
2288	367.053856	0.147853022	-0.244797864	9	N1O10	H13_C15_N_O10	0	15	13	10	1	0
2299	367.147916	0.013831521	0.18984719	2	N1O10	H25_C14_N_O10	0	14	25	10	1	0
2333	369.069666	0.124180804	0.189861174	8	N1O10	H15_C15_N_O10	0	15	15	10	1	0
2366	370.991246	0.01486559	-0.268356736	14	N1O10	H5_C16_N_O10	0	16	5	10	1	0
2372	371.085136	0.084726294	-0.296433323	7	N1O10	H17_C15_N_O10	0	15	17	10	1	0
2411	373.006826	0.054464149	-0.454769157	13	N1O10	H7_C16_N_O10	0	16	7	10	1	0
2422	373.100926	0.05374176	0.0802035	6	N1O10	H19_C15_N_O10	0	15	19	10	1	0
2460	375.022606	0.098743754	-0.105876284	12	N1O10	H9_C16_N_O10	0	16	9	10	1	0
2477	375.116676	0.025754749	0.346158964	5	N1O10	H21_C15_N_O10	0	15	21	10	1	0
2522	377.038276	0.177031312	-0.052461517	11	N1O10	H11_C16_N_O10	0	16	11	10	1	0
2534	377.132326	0.017572299	0.344112639	4	N1O10	H23_C15_N_O10	0	15	23	10	1	0
2569	379.054006	0.235422171	0.15867396	10	N1O10	H13_C16_N_O10	0	16	13	10	1	0
2584	379.147896	0.014066845	0.131088687	3	N1O10	H25_C15_N_O10	0	15	25	10	1	0
2617	381.069566	0.21525445	-0.078536841	9	N1O10	H15_C16_N_O10	0	16	15	10	1	0
2661	383.085116	0.154071737	-0.339355393	8	N1O10	H17_C16_N_O10	0	16	17	10	1	0
2696	385.006896	0.035729074	-0.25877978	14	N1O10	H7_C17_N_O10	0	17	7	10	1	0
2709	385.101026	0.102242867	0.337376406	7	N1O10	H19_C16_N_O10	0	16	19	10	1	0
2746	387.022706	0.110007264	0.155789309	13	N1O10	H9_C17_N_O10	0	17	9	10	1	0
2760	387.116436	0.046701519	-0.284539714	6	N1O10	H21_C16_N_O10	0	16	21	10	1	0
2798	389.038266	0.186334673	-0.07654774	12	N1O10	H11_C17_N_O10	0	17	11	10	1	0
2850	391.054126	0.285291174	0.460667688	11	N1O10	H13_C17_N_O10	0	17	13	10	1	0
2863	391.147896	0.018589441	0.127067026	4	N1O10	H25_C16_N_O10	0	16	25	10	1	0
2899	393.069706	0.294053102	0.280031756	10	N1O10	H15_C17_N_O10	0	17	15	10	1	0
2942	395.085166	0.248363962	-0.202493049	9	N1O10	H17_C17_N_O10	0	17	17	10	1	0
2975	397.007096	0.040686847	0.252811602	15	N1O10	H7_C18_N_O10	0	18	7	10	1	0
2986	397.100746	0.161756214	-0.377929282	8	N1O10	H19_C17_N_O10	0	17	19	10	1	0
3019	399.022736	0.114491227	0.226287857	14	N1O10	H9_C18_N_O10	0	18	9	10	1	0
3035	399.116606	0.09671676	0.149956176	7	N1O10	H21_C17_N_O10	0	17	21	10	1	0
3070	401.038446	0.207147791	0.374577553	13	N1O10	H11_C18_N_O10	0	18	11	10	1	0
3084	401.132226	0.04464723	0.074229888	6	N1O10	H23_C17_N_O10	0	17	23	10	1	0
3125	403.053816	0.257953522	-0.32217534	12	N1O10	H13_C18_N_O10	0	18	13	10	1	0
3140	403.147976	0.023833233	0.321723059	5	N1O10	H25_C17_N_O10	0	17	25	10	1	0
3184	405.069516	0.273015685	-0.197319218	11	N1O10	H15_C18_N_O10	0	18	15	10	1	0
3194	405.163486	0.015386439	-0.025599543	4	N1O10	H27_C17_N_O10	0	17	27	10	1	0
3229	407.085436	0.296820864	0.466727579	10	N1O10	H17_C18_N_O10	0	18	17	10	1	0
3262	409.006876	0.017427582	-0.29249386	16	N1O10	H7_C19_N_O10	0	19	7	10	1	0
3274	409.100826	0.221302606	-0.171292736	9	N1O10	H19_C18_N_O10	0	18	19	10	1	0
3309	411.022506	0.069056912	-0.339898662	15	N1O10	H9_C19_N_O10	0	19	9	10	1	0
3324	411.116666	0.153852335	0.291523088	8	N1O10	H21_C18_N_O10	0	18	21	10	1	0
3363	413.038316	0.17016709	0.048954296	14	N1O10	H11_C19_N_O10	0	19	11	10	1	0
3375	413.132136	0.080021533	-0.145774184	7	N1O10	H23_C18_N_O10	0	18	23	10	1	0
3418	415.053896	0.219622622	-0.120114521	13	N1O10	H13_C19_N_O10	0	19	13	10	1	0
3459	417.069476	0.267149466	-0.287549214	12	N1O10	H15_C19_N_O10	0	19	15	10	1	0
3473	417.163366	0.020778479	-0.312520251	5	N1O10	H27_C18_N_O10	0	18	27	10	1	0
3518	419.085076	0.260418024	-0.405650331	11	N1O10	H17_C19_N_O10	0	19	17	10	1	0
3564	421.100936	0.23890048	0.094808623	10	N1O10	H19_C19_N_O10	0	19	19	10	1	0
3602	423.022556	0.066002189	-0.212059614	16	N1O10	H9_C20_N_O10	0	20	9	10	1	0
3615	423.116456	0.178360637	-0.213061909	9	N1O10	H21_C19_N_O10	0	19	21	10	1	0
3649	425.038096	0.118430563	-0.470028456	15	N1O10	H11_C20_N_O10	0	20	11	10	1	0
3659	425.132066	0.116342091	-0.306314227	8	N1O10	H23_C19_N_O10	0	19	23	10	1	0
3699	427.053866	0.182575123	-0.186988121	14	N1O10	H13_C20_N_O10	0	20	13	10	1	0
3709	427.147756	0.070395176	-0.211397575	7	N1O10	H25_C19_N_O10	0	19	25	10	1	0
3753	429.069706	0.215058214	0.256536405	13	N1O10	H15_C20_N_O10	0	20	15	10	1	0
3767	429.163506	0.032234889	0.02243434	6	N1O10	H27_C19_N_O10	0	19	27	10	1	0
3802	431.085306	0.231340857	0.13917895	12	N1O10	H17_C20_N_O10	0	20	17	10	1	0
3851	433.100756	0.21014401	-0.323425896	11	N1O10	H19_C20_N_O10	0	20	19	10	1	0
3861	433.194746	0.01716735	-0.116621913	4	N1O10	H31_C19_N_O10	0	19	31	10	1	0
3902	435.116626	0.19691861	0.183514017	10	N1O10	H21_C20_N_O10	0	20	21	10	1	0
3935	437.038266	0.087261746	-0.068140486	16	N1O10	H11_C21_N_O10	0	21	11	10	1	0
3977	439.054096	0.148480353	0.341976083	15	N1O10	H13_C21_N_O10	0	21	13	10	1	0
3989	439.147996	0.091619316	0.340891912	8	N1O10	H25_C20_N_O10	0	20	25	10	1	0
4028	441.069676	0.162640725	0.181540479	14	N1O10	H15_C21_N_O10	0	21	15	10	1	0
4039	441.163516	0.052083961	0.04449144	7	N1O10	H27_C20_N_O10	0	20	27	10	1	0
4074	443.085036	0.184193897	-0.473954169	13	N1O10	H17_C21_N_O10	0	21	17	10	1	0
4081	443.179136	0.030106811	-0.023570604	6	N1O10	H29_C20_N_O10	0	20	29	10	1	0
4113	445.100986	0.190896616	0.202030557	12	N1O10	H19_C21_N_O10	0	21	19	10	1	0
4166	447.116666	0.171048619	0.268050845	11	N1O10	H21_C21_N_O10	0	21	21	10	1	0
4210	449.038366	0.063897928	0.15637862	17	N1O10	H11_C22_N_O10	0	22	11	10	1	0
4221	449.132236	0.149014661	0.088561891	10	N1O10	H23_C21_N_O10	0	21	23	10	1	0
4260	451.054136	0.098243482	0.421559154	16	N1O10	H13_C22_N_O10	0	22	13	10	1	0
4271	451.147916	0.109655177	0.154499218	9	N1O10	H25_C21_N_O10	0	21	25	10	1	0
4301	453.069726	0.126899441	0.287090469	15	N1O10	H15_C22_N_O10	0	22	15	10	1	0
4312	453.163356	0.07240088	-0.309760262	8	N1O10	H27_C21_N_O10	0	21	27	10	1	0
4343	455.085316	0.145076407	0.153812917	14	N1O10	H17_C22_N_O10	0	22	17	10	1	0
4387	457.100876	0.148049304	-0.043920283	13	N1O10	H19_C22_N_O10	0	22	19	10	1	0
4396	457.194746	0.021420721	-0.110499957	6	N1O10	H31_C21_N_O10	0	21	31	10	1	0
4429	459.022736	0.022828985	0.196709211	19	N1O10	H9_C23_N_O10	0	23	9	10	1	0
4441	459.116536	0.14816121	-0.022107677	12	N1O10	H21_C22_N_O10	0	22	21	10	1	0
4483	461.038236	0.040270041	-0.129663866	18	N1O10	H11_C23_N_O10	0	23	11	10	1	0
4497	461.132236	0.124840287	0.086257253	11	N1O10	H23_C22_N_O10	0	22	23	10	1	0
4536	463.053786	0.06791242	-0.345216916	17	N1O10	H13_C23_N_O10	0	23	13	10	1	0
4575	465.069666	0.089543746	0.1506699	16	N1O10	H15_C23_N_O10	0	23	15	10	1	0
4584	465.163276	0.095940984	-0.47375193	9	N1O10	H27_C22_N_O10	0	22	27	10	1	0
4609	467.179326	0.059456625	0.384336357	8	N1O10	H29_C22_N_O10	0	22	29	10	1	0
4648	469.100846	0.111430257	-0.106748901	14	N1O10	H19_C23_N_O10	0	23	19	10	1	0
4658	469.194946	0.035700846	0.318588257	7	N1O10	H31_C22_N_O10	0	22	31	10	1	0
4702	471.116546	0.120894563	-3.18E-04	13	N1O10	H21_C23_N_O10	0	23	21	10	1	0
4710	471.210476	0.02309059	0.062405234	6	N1O10	H33_C22_N_O10	0	22	33	10	1	0
4754	473.132206	0.107826026	0.020662301	12	N1O10	H23_C23_N_O10	0	23	23	10	1	0
4794	475.054126	0.047280666	0.379211526	18	N1O10	H13_C24_N_O10	0	24	13	10	1	0
4806	475.147896	0.105750315	0.10460322	11	N1O10	H25_C23_N_O10	0	23	25	10	1	0
4845	477.069456	0.064442594	-0.293307396	17	N1O10	H15_C24_N_O10	0	24	15	10	1	0
4853	477.163376	0.086895439	-0.252265798	10	N1O10	H27_C23_N_O10	0	23	27	10	1	0
4888	479.085426	0.074420191	0.3757117	16	N1O10	H17_C24_N_O10	0	24	17	10	1	0
4925	481.100666	0.076345584	-0.478228396	15	N1O10	H19_C24_N_O10	0	24	19	10	1	0
4930	481.194556	0.045424128	-0.499839404	8	N1O10	H31_C23_N_O10	0	23	31	10	1	0
4953	483.116546	0.078897499	-3.10E-04	14	N1O10	H21_C24_N_O10	0	24	21	10	1	0
5034	487.147666	0.078086112	-0.370109543	12	N1O10	H25_C24_N_O10	0	24	25	10	1	0
5065	489.069436	0.046106511	-0.327004691	18	N1O10	H15_C25_N_O10	0	25	15	10	1	0
5074	489.163256	0.072199536	-0.491394227	11	N1O10	H27_C24_N_O10	0	24	27	10	1	0
5104	491.085216	0.047950171	-0.061093266	17	N1O10	H17_C25_N_O10	0	25	17	10	1	0
5116	491.179296	0.068257351	0.304479446	10	N1O10	H29_C24_N_O10	0	24	29	10	1	0
5146	493.100956	0.053490043	0.12152481	16	N1O10	H19_C25_N_O10	0	25	19	10	1	0
5188	495.210626	0.032841205	0.36228221	8	N1O10	H33_C24_N_O10	0	24	33	10	1	0
5214	497.132376	0.065573377	0.361626015	14	N1O10	H23_C25_N_O10	0	25	23	10	1	0
5220	497.226246	0.023964107	0.300330084	7	N1O10	H35_C24_N_O10	0	24	35	10	1	0
5260	499.148016	0.065503306	0.339983321	13	N1O10	H25_C25_N_O10	0	25	25	10	1	0
5308	501.163726	0.065031136	0.458189586	12	N1O10	H27_C25_N_O10	0	25	27	10	1	0
5350	503.085496	0.031944609	0.496929452	18	N1O10	H17_C26_N_O10	0	26	17	10	1	0
5359	503.179346	0.058869252	0.39658623	11	N1O10	H29_C25_N_O10	0	25	29	10	1	0
5407	505.195016	0.053912429	0.434446091	10	N1O10	H31_C25_N_O10	0	25	31	10	1	0
5440	507.116426	0.043450293	-0.236927841	16	N1O10	H21_C26_N_O10	0	26	21	10	1	0
5447	507.210576	0.036580037	0.255132693	9	N1O10	H33_C25_N_O10	0	25	33	10	1	0
5485	509.226086	0.030602006	-0.020949437	8	N1O10	H35_C25_N_O10	0	25	35	10	1	0
5524	511.147656	0.048377312	-0.372295554	14	N1O10	H25_C26_N_O10	0	26	25	10	1	0
5562	513.163716	0.050121105	0.42798817	13	N1O10	H27_C26_N_O10	0	26	27	10	1	0
5614	515.179296	0.041835789	0.290295051	12	N1O10	H29_C26_N_O10	0	26	29	10	1	0
5661	517.194716	0.043161025	-0.155686045	11	N1O10	H31_C26_N_O10	0	26	31	10	1	0
5694	519.116496	0.034533173	-0.096606446	17	N1O10	H21_C27_N_O10	0	27	21	10	1	0
5701	519.210676	0.032858007	0.441836061	10	N1O10	H33_C26_N_O10	0	26	33	10	1	0
5734	521.132246	0.035917995	0.095515103	16	N1O10	H23_C27_N_O10	0	27	23	10	1	0
5809	525.163626	0.031526594	0.246833546	14	N1O10	H27_C27_N_O10	0	27	27	10	1	0
5893	529.195026	0.036945536	0.433639752	12	N1O10	H31_C27_N_O10	0	27	31	10	1	0
5943	531.210526	0.032972636	0.149481225	11	N1O10	H33_C27_N_O10	0	27	33	10	1	0
5982	533.226356	0.026066304	0.486345052	10	N1O10	H35_C27_N_O10	0	27	35	10	1	0
6021	535.241976	0.01982662	0.428325898	9	N1O10	H37_C27_N_O10	0	27	37	10	1	0
6093	539.179046	0.033816308	-0.186294331	14	N1O10	H29_C28_N_O10	0	28	29	10	1	0
6162	543.210656	0.023066569	0.385496856	12	N1O10	H33_C28_N_O10	0	28	33	10	1	0
6209	545.226286	0.024511731	0.347253984	11	N1O10	H35_C28_N_O10	0	28	35	10	1	0
6382	557.226086	0.018789357	-0.019144832	12	N1O10	H35_C29_N_O10	0	29	35	10	1	0
7731	707.084906	0.019714754	-0.480850315	35	N1O10	H17_C43_N_O10	0	43	17	10	1	0
1935	351.080256	0.01485203	0.271613109	4	N1O11	H17_C12_N_O11	0	12	17	11	1	0
2234	365.001816	0.019426098	-0.258278167	11	N1O11	H7_C14_N_O11	0	14	7	11	1	0
2249	365.095786	0.025285051	-0.067697303	4	N1O11	H19_C13_N_O11	0	13	19	11	1	0
2283	367.017396	0.018563521	-0.447788039	10	N1O11	H9_C14_N_O11	0	14	9	11	1	0
2295	367.111526	0.031389592	0.177629945	3	N1O11	H21_C13_N_O11	0	13	21	11	1	0
2329	369.033276	0.052612987	0.177707552	9	N1O11	H11_C14_N_O11	0	14	11	11	1	0
2417	373.064596	0.022204651	0.229000556	7	N1O11	H15_C14_N_O11	0	14	15	11	1	0
2517	377.001796	0.013464782	-0.303107309	12	N1O11	H7_C15_N_O11	0	15	7	11	1	0
2564	379.017536	0.043131417	-0.064234495	11	N1O11	H9_C15_N_O11	0	15	9	11	1	0
2580	379.111486	0.041468846	0.06649759	4	N1O11	H21_C14_N_O11	0	14	21	11	1	0
2612	381.033106	0.071797695	-0.274044429	10	N1O11	H11_C15_N_O11	0	15	11	11	1	0
2655	383.048916	0.108009769	0.144905775	9	N1O11	H13_C15_N_O11	0	15	13	11	1	0
2704	385.064546	0.077749186	0.092015742	8	N1O11	H15_C15_N_O11	0	15	15	11	1	0
2755	387.080206	0.045608302	0.117179849	7	N1O11	H17_C15_N_O11	0	15	17	11	1	0
2805	389.095966	0.015765749	0.399089206	6	N1O11	H19_C15_N_O11	0	15	19	11	1	0
2845	391.017696	0.089569093	0.346925475	12	N1O11	H9_C16_N_O11	0	16	9	11	1	0
2858	391.111566	0.037039463	0.269002528	5	N1O11	H21_C15_N_O11	0	15	21	11	1	0
2894	393.033316	0.129060188	0.268628627	11	N1O11	H11_C16_N_O11	0	16	11	11	1	0
2937	395.048826	0.171797823	-0.087315789	10	N1O11	H13_C16_N_O11	0	16	13	11	1	0
2981	397.064486	0.165291653	-0.061874081	9	N1O11	H15_C16_N_O11	0	16	15	11	1	0
3028	399.080256	0.114556063	0.238944419	8	N1O11	H17_C16_N_O11	0	16	17	11	1	0
3067	401.001946	0.037518178	0.089096824	14	N1O11	H7_C17_N_O11	0	17	7	11	1	0
3078	401.095936	0.066697324	0.312354199	7	N1O11	H19_C16_N_O11	0	16	19	11	1	0
3120	403.017436	0.091996304	-0.308537519	13	N1O11	H9_C17_N_O11	0	17	9	11	1	0
3133	403.111476	0.028602179	0.037731498	6	N1O11	H21_C16_N_O11	0	16	21	11	1	0
3178	405.033176	0.175041962	-0.084980693	12	N1O11	H11_C17_N_O11	0	17	11	11	1	0
3224	407.048936	0.232597812	0.185496124	11	N1O11	H13_C17_N_O11	0	17	13	11	1	0
3319	411.080216	0.214828203	0.134664715	9	N1O11	H17_C17_N_O11	0	17	17	11	1	0
3359	413.001916	0.044485681	0.013869185	15	N1O11	H7_C18_N_O11	0	18	7	11	1	0
3371	413.095806	0.125616745	-0.011416238	8	N1O11	H19_C17_N_O11	0	17	19	11	1	0
3413	415.017616	0.124381104	0.134100332	14	N1O11	H9_C18_N_O11	0	18	9	11	1	0
3454	417.033056	0.194247686	-0.370282398	13	N1O11	H11_C18_N_O11	0	18	11	11	1	0
3469	417.127206	0.035845406	0.228074311	6	N1O11	H23_C17_N_O11	0	17	23	11	1	0
3559	421.064456	0.297851308	-0.129595361	11	N1O11	H15_C18_N_O11	0	18	15	11	1	0
3645	425.001806	0.022276981	-0.24534484	16	N1O11	H7_C19_N_O11	0	19	7	11	1	0
3692	427.017496	0.086144312	-0.150687034	15	N1O11	H9_C19_N_O11	0	19	9	11	1	0
3746	429.033316	0.180728646	0.246088115	14	N1O11	H11_C19_N_O11	0	19	11	11	1	0
3762	429.127206	0.069368334	0.221696501	7	N1O11	H23_C18_N_O11	0	18	23	11	1	0
3810	431.142976	0.025928352	0.498818285	6	N1O11	H25_C18_N_O11	0	18	25	11	1	0
3897	435.080186	0.306334774	0.058283509	11	N1O11	H17_C19_N_O11	0	19	17	11	1	0
3971	439.017596	0.077282202	0.081213146	16	N1O11	H9_C20_N_O11	0	20	9	11	1	0
3985	439.111646	0.192453159	0.421783393	9	N1O11	H21_C19_N_O11	0	19	21	11	1	0
4022	441.033276	0.161611819	0.148696263	15	N1O11	H11_C20_N_O11	0	20	11	11	1	0
4036	441.127156	0.108575843	0.102319704	8	N1O11	H23_C19_N_O11	0	19	23	11	1	0
4108	445.064476	0.28546247	-0.077669645	13	N1O11	H15_C20_N_O11	0	20	15	11	1	0
4123	445.158586	0.024602715	0.393091374	6	N1O11	H27_C19_N_O11	0	19	27	11	1	0
4160	447.080296	0.31067967	0.302759932	12	N1O11	H17_C20_N_O11	0	20	17	11	1	0
4216	449.095896	0.265180959	0.189901535	11	N1O11	H19_C20_N_O11	0	20	19	11	1	0
4255	451.017776	0.046958243	0.478149668	17	N1O11	H9_C21_N_O11	0	21	9	11	1	0
4268	451.111576	0.214217681	0.255391363	10	N1O11	H21_C20_N_O11	0	20	21	11	1	0
4296	453.033436	0.113270308	0.497932342	16	N1O11	H11_C21_N_O11	0	21	11	11	1	0
4337	455.049006	0.183648321	0.319758967	15	N1O11	H13_C21_N_O11	0	21	13	11	1	0
4384	457.064516	0.239079404	0.011884537	14	N1O11	H15_C21_N_O11	0	21	15	11	1	0
4437	459.080186	0.247452188	0.055236538	13	N1O11	H17_C21_N_O11	0	21	17	11	1	0
4491	461.095786	0.242517361	-0.053602745	12	N1O11	H19_C21_N_O11	0	21	19	11	1	0
4533	463.017486	0.028962271	-0.16056845	18	N1O11	H9_C22_N_O11	0	22	9	11	1	0
4572	465.033306	0.095682887	0.205533666	17	N1O11	H11_C22_N_O11	0	22	11	11	1	0
4606	467.142936	0.118102167	0.374750395	9	N1O11	H25_C21_N_O11	0	21	25	11	1	0
4655	469.158516	0.079383599	0.223779376	8	N1O11	H27_C21_N_O11	0	21	27	11	1	0
4698	471.080156	0.200545896	-0.009853949	14	N1O11	H17_C22_N_O11	0	22	17	11	1	0
4751	473.095796	0.20293839	-0.031105751	13	N1O11	H19_C22_N_O11	0	22	19	11	1	0
4761	473.189706	0.023007767	-0.010904717	6	N1O11	H31_C21_N_O11	0	21	31	11	1	0
4790	475.017476	0.024333985	-0.177563993	19	N1O11	H9_C23_N_O11	0	23	9	11	1	0
4801	475.111536	0.196523298	0.158299671	12	N1O11	H21_C22_N_O11	0	22	21	11	1	0
4958	483.174256	0.053199135	0.403403115	8	N1O11	H29_C22_N_O11	0	22	29	11	1	0
4999	485.189776	0.035532509	0.13363843	7	N1O11	H31_C22_N_O11	0	22	31	11	1	0
5101	491.048696	0.062052926	-0.334985107	18	N1O11	H13_C24_N_O11	0	24	13	11	1	0
5110	491.142806	0.123174311	0.091749282	11	N1O11	H25_C23_N_O11	0	23	25	11	1	0
5142	493.064646	0.082539524	0.274673922	17	N1O11	H15_C24_N_O11	0	24	15	11	1	0
5218	497.189876	0.0481519	0.331543356	8	N1O11	H31_C23_N_O11	0	23	31	11	1	0
5265	499.205566	0.028056423	0.410183728	7	N1O11	H33_C23_N_O11	0	23	33	11	1	0
5303	501.127336	0.128144711	0.449259068	13	N1O11	H23_C24_N_O11	0	24	23	11	1	0
5346	503.049046	0.04307814	0.368763248	19	N1O11	H13_C25_N_O11	0	25	13	11	1	0
5356	503.142966	0.109543302	0.407562092	12	N1O11	H25_C24_N_O11	0	24	25	11	1	0
5395	505.064616	0.057286899	0.208749528	18	N1O11	H15_C25_N_O11	0	25	15	11	1	0
5404	505.158656	0.101998927	0.484972389	11	N1O11	H27_C24_N_O11	0	24	27	11	1	0
5445	507.174176	0.078607494	0.226576994	10	N1O11	H29_C24_N_O11	0	24	29	11	1	0
5483	509.189716	0.055746107	0.009505298	9	N1O11	H31_C24_N_O11	0	24	31	11	1	0
5559	513.127206	0.089657464	0.185404319	14	N1O11	H23_C25_N_O11	0	25	23	11	1	0
5609	515.142916	0.101622551	0.30100773	13	N1O11	H25_C25_N_O11	0	25	25	11	1	0
5700	519.174206	0.068095197	0.279124036	11	N1O11	H29_C25_N_O11	0	25	29	11	1	0
5737	521.189906	0.06091778	0.373836864	10	N1O11	H31_C25_N_O11	0	25	31	11	1	0
5770	523.111466	0.061405952	0.009959636	16	N1O11	H21_C26_N_O11	0	26	21	11	1	0
5805	525.127196	0.063276231	0.16212453	15	N1O11	H23_C26_N_O11	0	26	23	11	1	0
5847	527.142766	0.06686581	0.009602712	14	N1O11	H25_C26_N_O11	0	26	25	11	1	0
5889	529.158536	0.082830283	0.236201425	13	N1O11	H27_C26_N_O11	0	26	27	11	1	0
5940	531.174186	0.054018504	0.235165796	12	N1O11	H29_C26_N_O11	0	26	29	11	1	0
6019	535.205626	0.042101985	0.494699583	10	N1O11	H33_C26_N_O11	0	26	33	11	1	0
6052	537.127216	0.062372164	0.195737615	16	N1O11	H23_C27_N_O11	0	27	23	11	1	0
6089	539.142786	0.051045167	0.046484903	15	N1O11	H25_C27_N_O11	0	27	25	11	1	0
6131	541.158586	0.050100215	0.323358078	14	N1O11	H27_C27_N_O11	0	27	27	11	1	0
6159	543.174126	0.054860458	0.119508638	13	N1O11	H29_C27_N_O11	0	27	29	11	1	0
6207	545.189716	0.052388139	0.008877644	12	N1O11	H31_C27_N_O11	0	27	31	11	1	0
6245	547.205436	0.049192326	0.136632415	11	N1O11	H33_C27_N_O11	0	27	33	11	1	0
6282	549.221126	0.03276922	0.208826636	10	N1O11	H35_C27_N_O11	0	27	35	11	1	0
6319	551.236826	0.022678139	0.298633894	9	N1O11	H37_C27_N_O11	0	27	37	11	1	0
6343	553.158466	0.033030025	0.099407319	15	N1O11	H27_C28_N_O11	0	28	27	11	1	0
6567	573.221236	0.025733168	0.391981291	12	N1O11	H35_C29_N_O11	0	29	35	11	1	0
2698	385.028156	0.018918221	0.080357759	9	N1O12	H11_C14_N_O12	0	14	11	12	1	0
2977	397.028206	0.040502226	0.203864609	10	N1O12	H11_C15_N_O12	0	15	11	12	1	0
3023	399.043896	0.040312277	0.302888983	9	N1O12	H13_C15_N_O12	0	15	13	12	1	0
3073	401.059536	0.034738307	0.276248262	8	N1O12	H15_C15_N_O12	0	15	15	12	1	0
3175	404.996696	0.022625192	-0.318303831	13	N1O12	H7_C16_N_O12	0	16	7	12	1	0
3218	407.012436	0.047129492	-0.095785771	12	N1O12	H9_C16_N_O12	0	16	9	12	1	0
3263	409.028096	0.066964925	-0.071046464	11	N1O12	H11_C16_N_O12	0	16	11	12	1	0
3312	411.043726	0.092746866	-0.119534728	10	N1O12	H13_C16_N_O12	0	16	13	12	1	0
3365	413.059406	0.084762024	-0.046501786	9	N1O12	H15_C16_N_O12	0	16	15	12	1	0
3462	417.090706	0.028773499	-0.046407172	7	N1O12	H19_C16_N_O12	0	16	19	12	1	0
3510	419.012376	0.065290253	-0.236236459	13	N1O12	H9_C17_N_O12	0	17	9	12	1	0
3553	421.027946	0.118683136	-0.425292434	12	N1O12	H11_C17_N_O12	0	17	11	12	1	0
3743	428.996686	0.026310951	-0.323806697	15	N1O12	H7_C18_N_O12	0	18	7	12	1	0
3757	429.090866	0.08764159	0.327772067	8	N1O12	H19_C17_N_O12	0	17	19	12	1	0
3793	431.012276	0.084380132	-0.461671305	14	N1O12	H9_C18_N_O12	0	18	9	12	1	0
3805	431.106456	0.036221985	0.186891193	7	N1O12	H21_C17_N_O12	0	17	21	12	1	0
3841	433.028056	0.153056517	-0.159481583	13	N1O12	H11_C18_N_O12	0	18	11	12	1	0
3980	439.075236	0.234175104	0.366037496	10	N1O12	H17_C18_N_O12	0	18	17	12	1	0
4031	441.090776	0.144929831	0.114815369	9	N1O12	H19_C18_N_O12	0	18	19	12	1	0
4068	443.012406	0.095155807	-0.155720244	15	N1O12	H9_C19_N_O12	0	19	9	12	1	0
4103	445.027996	0.164024041	-0.290004227	14	N1O12	H11_C19_N_O12	0	19	11	12	1	0
4117	445.122146	0.041525968	0.270703224	7	N1O12	H23_C18_N_O12	0	18	23	12	1	0
4156	447.043916	0.269792829	0.315105507	13	N1O12	H13_C19_N_O12	0	19	13	12	1	0
4212	449.059496	0.314295939	0.157645035	12	N1O12	H15_C19_N_O12	0	19	15	12	1	0
4262	451.075236	0.299333361	0.356299764	11	N1O12	H17_C19_N_O12	0	19	17	12	1	0
