peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
885	323.085276	0.011439409	0.092848552	3	N1O10	H17_C11_N_O10	0	11	17	10	1	0
927	325.100916	0.014271445	0.061285586	2	N1O10	H19_C11_N_O10	0	11	19	10	1	0
998	329.038396	0.016488759	0.304584514	7	N1O10	H11_C12_N_O10	0	12	11	10	1	0
1041	331.053916	0.011559186	-0.090178664	6	N1O10	H13_C12_N_O10	0	12	13	10	1	0
1088	333.069586	0.013563977	-0.029807585	5	N1O10	H15_C12_N_O10	0	12	15	10	1	0
1135	335.085346	0.010468258	0.298425464	4	N1O10	H17_C12_N_O10	0	12	17	10	1	0
1170	337.006936	0.015085124	-0.176945913	10	N1O10	H7_C13_N_O10	0	13	7	10	1	0
1184	337.100886	0.023809123	-0.029890162	3	N1O10	H19_C12_N_O10	0	12	19	10	1	0
1215	339.022646	0.03417488	8.67E-04	9	N1O10	H9_C13_N_O10	0	13	9	10	1	0
1230	339.116586	0.021013423	0.117511209	2	N1O10	H21_C12_N_O10	0	12	21	10	1	0
1258	341.038316	0.034735554	0.059289526	8	N1O10	H11_C13_N_O10	0	13	11	10	1	0
1307	343.053976	0.037756928	0.087875384	7	N1O10	H13_C13_N_O10	0	13	13	10	1	0
1354	345.069596	0.023465391	2.09E-04	6	N1O10	H15_C13_N_O10	0	13	15	10	1	0
1402	347.085266	0.023988109	0.057616966	5	N1O10	H17_C13_N_O10	0	13	17	10	1	0
1442	349.007006	0.013786625	0.02970714	11	N1O10	H7_C14_N_O10	0	14	7	10	1	0
1454	349.100936	0.020068056	0.11436234	4	N1O10	H19_C13_N_O10	0	13	19	10	1	0
1492	351.022656	0.045199486	0.029325742	10	N1O10	H9_C14_N_O10	0	14	9	10	1	0
1506	351.116506	0.024486213	-0.114349509	3	N1O10	H21_C13_N_O10	0	13	21	10	1	0
1543	353.038316	0.095600118	0.057274237	9	N1O10	H11_C14_N_O10	0	14	11	10	1	0
1557	353.132186	0.021991941	-0.028952331	2	N1O10	H23_C13_N_O10	0	13	23	10	1	0
1591	355.053966	0.090930053	0.05674067	8	N1O10	H13_C14_N_O10	0	14	13	10	1	0
1642	357.069616	0.079533333	0.056213128	7	N1O10	H15_C14_N_O10	0	14	15	10	1	0
1694	359.085246	0.044105953	-5.57E-06	6	N1O10	H17_C14_N_O10	0	14	17	10	1	0
1736	361.006976	0.028962687	-0.054381221	12	N1O10	H7_C15_N_O10	0	15	7	10	1	0
1748	361.100866	0.023470334	-0.083289748	5	N1O10	H19_C14_N_O10	0	14	19	10	1	0
1791	363.022656	0.097649238	0.028356357	11	N1O10	H9_C15_N_O10	0	15	9	10	1	0
1806	363.116526	0.02947832	-0.055491829	4	N1O10	H21_C14_N_O10	0	14	21	10	1	0
1851	365.038306	0.139391331	0.027997062	10	N1O10	H11_C15_N_O10	0	15	11	10	1	0
1867	365.132136	0.02415109	-0.16493755	3	N1O10	H23_C14_N_O10	0	14	23	10	1	0
1908	367.053966	0.185935177	0.054885662	9	N1O10	H13_C15_N_O10	0	15	13	10	1	0
1922	367.147876	0.019632247	0.080899283	2	N1O10	H25_C14_N_O10	0	14	25	10	1	0
1963	369.069616	0.154611192	0.054385404	8	N1O10	H15_C15_N_O10	0	15	15	10	1	0
2019	371.085256	0.103351943	0.026942596	7	N1O10	H17_C15_N_O10	0	15	17	10	1	0
2067	373.007026	0.046338924	0.081414016	13	N1O10	H7_C16_N_O10	0	16	7	10	1	0
2077	373.100926	0.055623335	0.0802035	6	N1O10	H19_C15_N_O10	0	15	19	10	1	0
2120	375.022656	0.096212671	0.027449008	12	N1O10	H9_C16_N_O10	0	16	9	10	1	0
2136	375.116536	0.038128294	-0.027058258	5	N1O10	H21_C15_N_O10	0	15	21	10	1	0
2182	377.038306	0.180114489	0.027105999	11	N1O10	H11_C16_N_O10	0	16	11	10	1	0
2196	377.132256	0.021671924	0.158501425	4	N1O10	H23_C15_N_O10	0	15	23	10	1	0
2241	379.053956	0.237956183	0.026766638	10	N1O10	H13_C16_N_O10	0	16	13	10	1	0
2255	379.147816	0.019221016	-0.079910786	3	N1O10	H25_C15_N_O10	0	15	25	10	1	0
2295	381.069606	0.238861133	0.026430867	9	N1O10	H15_C16_N_O10	0	16	15	10	1	0
2309	381.163366	0.012189399	-0.342037068	2	N1O10	H27_C15_N_O10	0	15	27	10	1	0
2354	383.085256	0.17493549	0.026098629	8	N1O10	H17_C16_N_O10	0	16	17	10	1	0
2400	385.007046	0.036705315	0.13082358	14	N1O10	H7_C17_N_O10	0	17	7	10	1	0
2414	385.100906	0.099503396	0.025769869	7	N1O10	H19_C16_N_O10	0	16	19	10	1	0
2458	387.022656	0.098177285	0.026597926	13	N1O10	H9_C17_N_O10	0	17	9	10	1	0
2473	387.116546	0.054286133	-3.87E-04	6	N1O10	H21_C16_N_O10	0	16	21	10	1	0
2526	389.038316	0.212092372	0.051974315	12	N1O10	H11_C17_N_O10	0	17	11	10	1	0
2542	389.132256	0.027182779	0.153613583	5	N1O10	H23_C16_N_O10	0	16	23	10	1	0
2591	391.053966	0.291131652	0.051517186	11	N1O10	H13_C17_N_O10	0	17	13	10	1	0
2607	391.147856	0.02268654	0.02480392	4	N1O10	H25_C16_N_O10	0	16	25	10	1	0
2660	393.069606	0.304998305	0.02562396	10	N1O10	H15_C17_N_O10	0	17	15	10	1	0
2673	393.163526	0.018593249	0.075357957	3	N1O10	H27_C16_N_O10	0	16	27	10	1	0
2720	395.085246	0.271620699	-5.06E-06	9	N1O10	H17_C17_N_O10	0	17	17	10	1	0
2767	397.007016	0.032661042	0.051303879	15	N1O10	H7_C18_N_O10	0	18	7	10	1	0
2783	397.100886	0.174021887	-0.025373905	8	N1O10	H19_C17_N_O10	0	17	19	10	1	0
2832	399.022646	0.102868872	7.37E-04	14	N1O10	H9_C18_N_O10	0	18	9	10	1	0
2849	399.116546	0.096164821	-3.76E-04	7	N1O10	H21_C17_N_O10	0	17	21	10	1	0
2896	401.038326	0.172050697	0.075354394	13	N1O10	H11_C18_N_O10	0	18	11	10	1	0
2911	401.132236	0.054959514	0.099159321	6	N1O10	H23_C17_N_O10	0	17	23	10	1	0
2961	403.053936	0.256113129	-0.024448341	12	N1O10	H13_C18_N_O10	0	18	13	10	1	0
2976	403.147886	0.024996344	0.09847999	5	N1O10	H25_C17_N_O10	0	17	25	10	1	0
3031	405.069596	0.273575833	1.78E-04	11	N1O10	H15_C18_N_O10	0	18	15	10	1	0
3046	405.163466	0.017435933	-0.074962336	4	N1O10	H27_C17_N_O10	0	17	27	10	1	0
3104	407.085256	0.282118762	0.024559966	10	N1O10	H17_C18_N_O10	0	18	17	10	1	0
3116	407.179116	0.017843462	-0.07477299	3	N1O10	H29_C17_N_O10	0	17	29	10	1	0
3154	409.007096	0.020461191	0.245394275	16	N1O10	H7_C19_N_O10	0	19	7	10	1	0
3173	409.100886	0.209255516	-0.024629621	9	N1O10	H19_C18_N_O10	0	18	19	10	1	0
3219	411.022636	0.067071709	-0.023614271	15	N1O10	H9_C19_N_O10	0	19	9	10	1	0
3238	411.116566	0.144598087	0.048283143	8	N1O10	H21_C18_N_O10	0	18	21	10	1	0
3288	413.038316	0.162862318	0.048954296	14	N1O10	H11_C19_N_O10	0	19	11	10	1	0
3305	413.132196	0.082229819	-5.42E-04	7	N1O10	H23_C18_N_O10	0	18	23	10	1	0
3357	415.053956	0.19741988	0.024445014	13	N1O10	H13_C19_N_O10	0	19	13	10	1	0
3374	415.147876	0.043379307	0.071545591	6	N1O10	H25_C18_N_O10	0	18	25	10	1	0
3429	417.069606	0.242740232	0.024149446	12	N1O10	H15_C19_N_O10	0	19	15	10	1	0
3444	417.163586	0.020345994	0.214850967	5	N1O10	H27_C18_N_O10	0	18	27	10	1	0
3500	419.085246	0.236445822	-4.77E-06	11	N1O10	H17_C19_N_O10	0	19	17	10	1	0
3551	421.006986	0.0157318	-0.02287848	17	N1O10	H7_C20_N_O10	0	20	7	10	1	0
3568	421.100896	0.207555019	-1.80E-04	10	N1O10	H19_C19_N_O10	0	19	19	10	1	0
3617	423.022636	0.063051165	-0.022944399	16	N1O10	H9_C20_N_O10	0	20	9	10	1	0
3635	423.116536	0.172123052	-0.023988663	9	N1O10	H21_C19_N_O10	0	19	21	10	1	0
3687	425.038286	0.111284649	-0.023009692	15	N1O10	H11_C20_N_O10	0	20	11	10	1	0
3707	425.132196	0.125006301	-5.27E-04	8	N1O10	H23_C19_N_O10	0	19	23	10	1	0
3759	427.053926	0.171039115	-0.046490616	14	N1O10	H13_C20_N_O10	0	20	13	10	1	0
3777	427.147856	0.058868454	0.022713447	7	N1O10	H25_C19_N_O10	0	19	25	10	1	0
3828	429.069606	0.202592753	0.023474047	13	N1O10	H15_C20_N_O10	0	20	15	10	1	0
3845	429.163496	0.03987042	-8.67E-04	6	N1O10	H27_C19_N_O10	0	19	27	10	1	0
3903	431.085236	0.229240525	-0.023201908	12	N1O10	H17_C20_N_O10	0	20	17	10	1	0
3915	431.179146	0.02031852	-0.001034373	5	N1O10	H29_C19_N_O10	0	19	29	10	1	0
3975	433.100886	0.205254775	-0.023264787	11	N1O10	H19_C20_N_O10	0	20	19	10	1	0
3987	433.194786	0.014439478	-0.024284688	4	N1O10	H31_C19_N_O10	0	19	31	10	1	0
4034	435.022656	0.036652572	0.023663135	17	N1O10	H9_C21_N_O10	0	21	9	10	1	0
4053	435.116546	0.175203614	-3.45E-04	10	N1O10	H21_C20_N_O10	0	20	21	10	1	0
4110	437.038306	0.067403079	0.023384678	16	N1O10	H11_C21_N_O10	0	21	11	10	1	0
4125	437.132216	0.133333934	0.045240317	9	N1O10	H23_C20_N_O10	0	20	23	10	1	0
4176	439.053956	0.106151402	0.023108777	15	N1O10	H13_C21_N_O10	0	21	13	10	1	0
4191	439.147886	0.085027239	0.090406902	8	N1O10	H25_C20_N_O10	0	20	25	10	1	0
4247	441.069586	0.13687206	-0.02250892	14	N1O10	H15_C21_N_O10	0	21	15	10	1	0
4263	441.163536	0.043372999	0.0898261	7	N1O10	H27_C20_N_O10	0	20	27	10	1	0
4319	443.085276	0.151388765	0.067702543	13	N1O10	H17_C21_N_O10	0	21	17	10	1	0
4331	443.179126	0.028124357	-0.046134844	6	N1O10	H29_C20_N_O10	0	20	29	10	1	0
4393	445.100896	0.147858159	-1.71E-04	12	N1O10	H19_C21_N_O10	0	21	19	10	1	0
4448	447.022706	0.022233085	0.134879055	18	N1O10	H9_C22_N_O10	0	22	9	10	1	0
4464	447.116586	0.149441383	0.089126642	11	N1O10	H21_C21_N_O10	0	21	21	10	1	0
4521	449.038326	0.051258777	0.067299378	17	N1O10	H11_C22_N_O10	0	22	11	10	1	0
4537	449.132216	0.11674364	0.044031578	10	N1O10	H23_C21_N_O10	0	21	23	10	1	0
4590	451.053946	0.077578765	3.24E-04	16	N1O10	H13_C22_N_O10	0	22	13	10	1	0
4602	451.147846	0.092727505	-6.61E-04	9	N1O10	H25_C21_N_O10	0	21	25	10	1	0
4658	453.069556	0.104850058	-0.088127749	15	N1O10	H15_C22_N_O10	0	22	15	10	1	0
4672	453.163516	0.063047325	0.043313284	8	N1O10	H27_C21_N_O10	0	21	27	10	1	0
4730	455.085206	0.105496291	-0.087900023	14	N1O10	H17_C22_N_O10	0	22	17	10	1	0
4743	455.179176	0.034771848	0.064928278	7	N1O10	H29_C21_N_O10	0	21	29	10	1	0
4806	457.100906	0.122405717	0.021710742	13	N1O10	H19_C22_N_O10	0	22	19	10	1	0
4817	457.194756	0.022603463	-0.088627438	6	N1O10	H31_C21_N_O10	0	21	31	10	1	0
4861	459.022756	0.019294402	0.240280027	19	N1O10	H9_C23_N_O10	0	23	9	10	1	0
4880	459.116556	0.108750577	0.021454247	12	N1O10	H21_C22_N_O10	0	22	21	10	1	0
4892	459.210396	0.013357922	-0.110176077	5	N1O10	H33_C21_N_O10	0	21	33	10	1	0
4942	461.038456	0.02675616	0.347519817	18	N1O10	H11_C23_N_O10	0	23	11	10	1	0
4959	461.132176	0.103628299	-0.043857274	11	N1O10	H23_C22_N_O10	0	22	23	10	1	0
5012	463.053916	0.052911642	-0.064471974	17	N1O10	H13_C23_N_O10	0	23	13	10	1	0
5027	463.147836	0.076370398	-0.022234801	10	N1O10	H25_C22_N_O10	0	22	25	10	1	0
5083	465.069636	0.05820996	0.086163441	16	N1O10	H15_C23_N_O10	0	23	15	10	1	0
5099	465.163436	0.05487283	-0.129786641	9	N1O10	H27_C22_N_O10	0	22	27	10	1	0
5149	467.085246	0.065254782	-4.28E-06	15	N1O10	H17_C23_N_O10	0	23	17	10	1	0
5165	467.179126	0.037656402	-0.043764798	8	N1O10	H29_C22_N_O10	0	22	29	10	1	0
5218	469.100876	0.064360915	-0.042796765	14	N1O10	H19_C23_N_O10	0	23	19	10	1	0
5231	469.194866	0.027318925	0.148083462	7	N1O10	H31_C22_N_O10	0	22	31	10	1	0
5293	471.116526	0.075634541	-0.042770735	13	N1O10	H21_C23_N_O10	0	23	21	10	1	0
5305	471.210546	0.016821355	0.210958776	6	N1O10	H33_C22_N_O10	0	22	33	10	1	0
5350	473.038356	0.025745398	0.127304687	19	N1O10	H11_C24_N_O10	0	24	11	10	1	0
5369	473.132216	0.072160837	0.041798041	12	N1O10	H23_C23_N_O10	0	23	23	10	1	0
5425	475.054036	0.032265019	0.189759466	18	N1O10	H13_C24_N_O10	0	24	13	10	1	0
5444	475.147826	0.079524085	-0.042719337	11	N1O10	H25_C23_N_O10	0	23	25	10	1	0
5500	477.069516	0.039813772	-0.167539525	17	N1O10	H15_C24_N_O10	0	24	15	10	1	0
5515	477.163526	0.054984666	0.062091921	10	N1O10	H27_C23_N_O10	0	23	27	10	1	0
5572	479.085276	0.053501794	0.062615158	16	N1O10	H17_C24_N_O10	0	24	17	10	1	0
5587	479.179186	0.043512048	0.082545322	9	N1O10	H29_C23_N_O10	0	23	29	10	1	0
5638	481.100926	0.045455416	0.062199007	15	N1O10	H19_C24_N_O10	0	24	19	10	1	0
5651	481.194836	0.030496711	0.082045768	8	N1O10	H31_C23_N_O10	0	23	31	10	1	0
5708	483.116596	0.053701722	0.103184201	14	N1O10	H21_C24_N_O10	0	24	21	10	1	0
5718	483.210356	0.017493974	-0.187483565	7	N1O10	H33_C23_N_O10	0	23	33	10	1	0
5762	485.038346	0.015428217	0.103538206	20	N1O10	H11_C25_N_O10	0	25	11	10	1	0
5777	485.132226	0.062847005	0.061377081	13	N1O10	H23_C24_N_O10	0	24	23	10	1	0
5832	487.054016	0.02142893	0.144020987	19	N1O10	H13_C25_N_O10	0	25	13	10	1	0
5850	487.147816	0.052108634	-0.062194675	12	N1O10	H25_C24_N_O10	0	24	25	10	1	0
5905	489.069656	0.030748016	0.122829129	18	N1O10	H15_C25_N_O10	0	25	15	10	1	0
5918	489.163536	0.051486093	0.081011762	11	N1O10	H27_C24_N_O10	0	24	27	10	1	0
5977	491.085226	0.031095022	-0.040730201	17	N1O10	H17_C25_N_O10	0	25	17	10	1	0
5991	491.179176	0.041267101	0.060169489	10	N1O10	H29_C24_N_O10	0	24	29	10	1	0
6043	493.100866	0.037956544	-0.060993606	16	N1O10	H19_C25_N_O10	0	25	19	10	1	0
6050	493.194856	0.036451396	0.12060142	9	N1O10	H31_C24_N_O10	0	24	31	10	1	0
6104	495.116476	0.031512524	-0.141683833	15	N1O10	H21_C25_N_O10	0	25	21	10	1	0
6115	495.210386	0.0302898	-0.122360115	8	N1O10	H33_C24_N_O10	0	24	33	10	1	0
6171	497.132216	0.030705887	0.039780162	14	N1O10	H23_C25_N_O10	0	25	23	10	1	0
6178	497.225866	0.019868585	-0.463909896	7	N1O10	H35_C24_N_O10	0	24	35	10	1	0
6220	499.054106	0.017485699	0.320899073	20	N1O10	H13_C26_N_O10	0	26	13	10	1	0
6236	499.147916	0.047444267	0.139641974	13	N1O10	H25_C25_N_O10	0	25	25	10	1	0
6294	501.069656	0.016629753	0.119887523	19	N1O10	H15_C26_N_O10	0	26	15	10	1	0
6305	501.163416	0.040634485	-0.160370844	12	N1O10	H27_C25_N_O10	0	25	27	10	1	0
6361	503.085316	0.023187729	0.139137434	18	N1O10	H17_C26_N_O10	0	26	17	10	1	0
6377	503.179176	0.03751842	0.058734545	11	N1O10	H29_C25_N_O10	0	25	29	10	1	0
6432	505.100996	0.021386887	0.197829743	17	N1O10	H19_C26_N_O10	0	26	19	10	1	0
6445	505.194796	0.026088143	-0.001029306	10	N1O10	H31_C25_N_O10	0	25	31	10	1	0
6498	507.116536	0.021514496	-0.020015123	16	N1O10	H21_C26_N_O10	0	26	21	10	1	0
6508	507.210376	0.02691443	-0.139180907	9	N1O10	H33_C25_N_O10	0	25	33	10	1	0
6563	509.132276	0.027000896	0.156690125	15	N1O10	H23_C26_N_O10	0	26	23	10	1	0
6572	509.226046	0.020790499	-0.099500016	8	N1O10	H35_C25_N_O10	0	25	35	10	1	0
6627	511.147856	0.029814786	0.018980809	14	N1O10	H25_C26_N_O10	0	26	25	10	1	0
6691	513.163636	0.031394475	0.272092545	13	N1O10	H27_C26_N_O10	0	26	27	10	1	0
6760	515.179206	0.029119875	0.11559861	12	N1O10	H29_C26_N_O10	0	26	29	10	1	0
6807	517.101146	0.012913947	0.483317436	18	N1O10	H19_C27_N_O10	0	27	19	10	1	0
6821	517.194836	0.025291515	0.076334869	11	N1O10	H31_C26_N_O10	0	26	31	10	1	0
6878	519.210496	0.019088079	0.095156012	10	N1O10	H33_C26_N_O10	0	26	33	10	1	0
6941	521.226046	0.021283696	-0.097209263	9	N1O10	H35_C26_N_O10	0	26	35	10	1	0
6995	523.147966	0.020037881	0.228810982	15	N1O10	H25_C27_N_O10	0	27	25	10	1	0
7055	525.163666	0.021218571	0.323000259	14	N1O10	H27_C27_N_O10	0	27	27	10	1	0
7118	527.179096	0.019162068	-0.095690441	13	N1O10	H29_C27_N_O10	0	27	29	10	1	0
7173	529.194866	0.020665874	0.131293791	12	N1O10	H31_C27_N_O10	0	27	31	10	1	0
7226	531.210366	0.01897342	-0.151717672	11	N1O10	H33_C27_N_O10	0	27	33	10	1	0
7288	533.226106	0.016206864	0.017501019	10	N1O10	H35_C27_N_O10	0	27	35	10	1	0
7340	535.147696	0.014115091	-0.280853307	16	N1O10	H25_C28_N_O10	0	28	25	10	1	0
7391	537.163506	0.016256166	0.017923779	15	N1O10	H27_C28_N_O10	0	28	27	10	1	0
7497	541.194866	0.013872953	0.128382593	13	N1O10	H31_C28_N_O10	0	28	31	10	1	0
7740	551.179326	0.014713932	0.325763307	15	N1O10	H29_C29_N_O10	0	29	29	10	1	0
8027	565.194816	0.015362256	0.034465992	15	N1O10	H31_C30_N_O10	0	30	31	10	1	0
3155	409.010286	0.017751893	-0.199457086	11	N1O10S1	H11_C16_N_O10_S	0	16	11	10	1	1
3220	411.026066	0.018848431	0.117622711	10	N1O10S1	H13_C16_N_O10_S	0	16	13	10	1	1
3289	413.041696	0.015414381	0.068448296	9	N1O10S1	H15_C16_N_O10_S	0	16	15	10	1	1
3552	421.010336	0.017666247	-0.075010035	12	N1O10S1	H11_C17_N_O10_S	0	17	11	10	1	1
3618	423.026046	0.019642598	0.067007694	11	N1O10S1	H13_C17_N_O10_S	0	17	13	10	1	1
3688	425.041726	0.014793481	0.137097128	10	N1O10S1	H15_C17_N_O10_S	0	17	15	10	1	1
3760	427.057326	0.016219524	0.019196486	9	N1O10S1	H17_C17_N_O10_S	0	17	17	10	1	1
4111	437.041746	0.016234484	0.17909502	11	N1O10S1	H15_C18_N_O10_S	0	18	15	10	1	1
4449	447.025936	0.017290163	-0.182660542	13	N1O10S1	H13_C19_N_O10_S	0	19	13	10	1	1
1398	347.048796	0.01077717	-0.185835539	6	N1O11	H13_C12_N_O11	0	12	13	11	1	0
1554	353.095856	0.013689082	0.128248461	3	N1O11	H19_C12_N_O11	0	12	19	11	1	0
1587	355.017586	0.0169364	0.072261209	9	N1O11	H9_C13_N_O11	0	13	9	11	1	0
1601	355.111466	0.022311044	0.01467145	2	N1O11	H21_C12_N_O11	0	12	21	11	1	0
1637	357.033256	0.019641887	0.127663178	8	N1O11	H11_C13_N_O11	0	13	11	11	1	0
1743	361.064596	0.01326276	0.236611401	6	N1O11	H15_C13_N_O11	0	13	15	11	1	0
1801	363.080236	0.013056778	0.20755192	5	N1O11	H17_C13_N_O11	0	13	17	11	1	0
1845	365.001896	0.018651682	-0.039101167	11	N1O11	H7_C14_N_O11	0	14	7	11	1	0
1862	365.095846	0.027761419	0.096643115	4	N1O11	H19_C13_N_O11	0	13	19	11	1	0
1902	367.017586	0.027909861	0.069898558	10	N1O11	H9_C14_N_O11	0	14	9	11	1	0
1918	367.111446	0.026780673	-0.040287493	3	N1O11	H21_C13_N_O11	0	13	21	11	1	0
1958	369.033246	0.051619625	0.096414077	9	N1O11	H11_C14_N_O11	0	14	11	11	1	0
1972	369.127106	0.021063284	-0.013177033	2	N1O11	H23_C13_N_O11	0	13	23	11	1	0
2014	371.048886	0.052569609	0.068740268	8	N1O11	H13_C14_N_O11	0	14	13	11	1	0
2073	373.064506	0.035873678	-0.012244531	7	N1O11	H15_C14_N_O11	0	14	15	11	1	0
2131	375.080146	0.023709939	-0.03903699	6	N1O11	H17_C14_N_O11	0	14	17	11	1	0
2191	377.095816	0.0244702	0.014012354	5	N1O11	H19_C14_N_O11	0	14	19	11	1	0
2235	379.017536	0.049805014	-0.064234495	11	N1O11	H9_C15_N_O11	0	15	9	11	1	0
2252	379.111496	0.045940476	0.092875052	4	N1O11	H21_C14_N_O11	0	14	21	11	1	0
2289	381.033236	0.089391173	0.067133251	10	N1O11	H11_C15_N_O11	0	15	11	11	1	0
2306	381.127126	0.05563863	0.039713783	3	N1O11	H23_C14_N_O11	0	14	23	11	1	0
2349	383.048886	0.111145455	0.066586801	9	N1O11	H13_C15_N_O11	0	15	13	11	1	0
2365	383.142836	0.019898833	0.195911271	2	N1O11	H25_C14_N_O11	0	14	25	11	1	0
2409	385.064516	0.08743945	0.014106727	8	N1O11	H15_C15_N_O11	0	15	15	11	1	0
2469	387.080186	0.057326002	0.065510974	7	N1O11	H17_C15_N_O11	0	15	17	11	1	0
2523	389.001966	0.028980783	0.143258916	13	N1O11	H7_C16_N_O11	0	16	7	11	1	0
2538	389.095846	0.033273885	0.090682027	6	N1O11	H19_C15_N_O11	0	15	19	11	1	0
2586	391.017586	0.087780068	0.065608302	12	N1O11	H9_C16_N_O11	0	16	9	11	1	0
2603	391.111486	0.044193646	0.064457325	5	N1O11	H21_C15_N_O11	0	15	21	11	1	0
2655	393.033226	0.135362716	0.039640415	11	N1O11	H11_C16_N_O11	0	16	11	11	1	0
2669	393.127116	0.03061031	0.013064477	4	N1O11	H23_C15_N_O11	0	15	23	11	1	0
2714	395.048866	0.211443105	0.013937516	10	N1O11	H13_C16_N_O11	0	16	13	11	1	0
2727	395.142756	0.033840098	-0.012496749	3	N1O11	H25_C15_N_O11	0	15	25	11	1	0
2777	397.064516	0.205894301	0.013680396	9	N1O11	H15_C16_N_O11	0	16	15	11	1	0
2843	399.080186	0.129776544	0.063541115	8	N1O11	H17_C16_N_O11	0	16	17	11	1	0
2894	401.001956	0.033670795	0.114034357	14	N1O11	H7_C17_N_O11	0	17	7	11	1	0
2905	401.095796	0.069007651	-0.03668949	7	N1O11	H19_C16_N_O11	0	16	19	11	1	0
2955	403.017586	0.083325966	0.063654791	13	N1O11	H9_C17_N_O11	0	17	9	11	1	0
2971	403.111496	0.042720095	0.087345562	6	N1O11	H21_C16_N_O11	0	16	21	11	1	0
3024	405.033236	0.193804957	0.063155311	12	N1O11	H11_C17_N_O11	0	17	11	11	1	0
3042	405.127146	0.026738129	0.086728328	5	N1O11	H23_C16_N_O11	0	16	23	11	1	0
3097	407.048866	0.23377451	0.013526632	11	N1O11	H13_C17_N_O11	0	17	13	11	1	0
3112	407.142756	0.022195288	-0.012128424	4	N1O11	H25_C16_N_O11	0	16	25	11	1	0
3166	409.064506	0.279422653	-0.011166943	10	N1O11	H15_C17_N_O11	0	17	15	11	1	0
3181	409.158446	0.021881608	0.085512105	3	N1O11	H27_C16_N_O11	0	16	27	11	1	0
3230	411.080156	0.237956096	-0.011292202	9	N1O11	H17_C17_N_O11	0	17	17	11	1	0
3283	413.001926	0.035308561	0.038082147	15	N1O11	H7_C18_N_O11	0	18	7	11	1	0
3300	413.095806	0.148665595	-0.011416238	8	N1O11	H19_C17_N_O11	0	17	19	11	1	0
3349	415.017536	0.10581572	-0.058662581	14	N1O11	H9_C18_N_O11	0	18	9	11	1	0
3368	415.111476	0.080246703	0.03664076	7	N1O11	H21_C17_N_O11	0	17	21	11	1	0
3422	417.033236	0.194663582	0.061338037	13	N1O11	H11_C18_N_O11	0	18	11	11	1	0
3440	417.127136	0.041871734	0.060259805	6	N1O11	H23_C17_N_O11	0	17	23	11	1	0
3493	419.048866	0.262788145	0.013139279	12	N1O11	H13_C18_N_O11	0	18	13	11	1	0
3508	419.142766	0.023690137	0.012077031	5	N1O11	H25_C17_N_O11	0	17	25	11	1	0
3561	421.064526	0.32116047	0.036649965	11	N1O11	H15_C18_N_O11	0	18	15	11	1	0
3576	421.158446	0.019606885	0.083075622	4	N1O11	H27_C17_N_O11	0	17	27	11	1	0
3629	423.080176	0.301605354	0.036300448	10	N1O11	H17_C18_N_O11	0	18	17	11	1	0
3680	425.001986	0.027537152	0.178182697	16	N1O11	H7_C19_N_O11	0	19	7	11	1	0
3700	425.095796	0.219048172	-0.034618079	9	N1O11	H19_C18_N_O11	0	18	19	11	1	0
3753	427.017566	0.083567704	0.013240673	15	N1O11	H9_C19_N_O11	0	19	9	11	1	0
3772	427.111466	0.14759574	0.012198221	8	N1O11	H21_C18_N_O11	0	18	21	11	1	0
3823	429.033216	0.18936191	0.013005986	14	N1O11	H11_C19_N_O11	0	19	11	11	1	0
3841	429.127126	0.072159124	0.035271599	7	N1O11	H23_C18_N_O11	0	18	23	11	1	0
3896	431.048866	0.294501926	0.012773494	13	N1O11	H13_C19_N_O11	0	19	13	11	1	0
3911	431.142786	0.03290612	0.058129234	6	N1O11	H25_C18_N_O11	0	18	25	11	1	0
3966	433.064526	0.317700681	0.035634413	12	N1O11	H15_C19_N_O11	0	19	15	11	1	0
3983	433.158366	0.023853205	-0.103915804	5	N1O11	H27_C18_N_O11	0	18	27	11	1	0
4045	435.080126	0.305934657	-0.079622115	11	N1O11	H17_C19_N_O11	0	19	17	11	1	0
4061	435.174046	0.019167076	-0.03466659	4	N1O11	H29_C18_N_O11	0	18	29	11	1	0
4104	437.001856	0.013591909	-0.124191692	17	N1O11	H7_C20_N_O11	0	20	7	11	1	0
4120	437.095816	0.248262484	0.012088883	10	N1O11	H19_C19_N_O11	0	19	19	11	1	0
4169	439.017566	0.057532173	0.012878756	16	N1O11	H9_C20_N_O11	0	20	9	11	1	0
4185	439.111476	0.175218843	0.034638129	9	N1O11	H21_C19_N_O11	0	19	21	11	1	0
4238	441.033216	0.14023162	0.012652108	15	N1O11	H11_C20_N_O11	0	20	11	11	1	0
4258	441.127126	0.104925338	0.034312105	8	N1O11	H23_C19_N_O11	0	19	23	11	1	0
4311	443.048886	0.212487699	0.057569268	14	N1O11	H13_C20_N_O11	0	20	13	11	1	0
4327	443.142726	0.048293601	-0.078841416	7	N1O11	H25_C19_N_O11	0	19	25	11	1	0
4385	445.064516	0.254090111	0.012204972	13	N1O11	H15_C20_N_O11	0	20	15	11	1	0
4402	445.158466	0.031298158	0.123524552	6	N1O11	H27_C19_N_O11	0	19	27	11	1	0
4458	447.080186	0.277080307	0.056719132	12	N1O11	H17_C20_N_O11	0	20	17	11	1	0
4473	447.174066	0.016251949	0.010989009	5	N1O11	H29_C19_N_O11	0	19	29	11	1	0
