peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
13	169.052826	0.012841306	0.367506427	8	N1O1	H7_C11_N_O	0	11	7	1	1	0
19	171.068486	0.005623857	0.421199729	7	N1O1	H9_C11_N_O	0	11	9	1	1	0
24	173.084076	0.005245986	0.069214917	6	N1O1	H11_C11_N_O	0	11	11	1	1	0
49	183.068496	0.007576571	0.448214749	8	N1O1	H9_C12_N_O	0	12	9	1	1	0
81	193.052786	0.015362823	0.114621501	10	N1O1	H7_C13_N_O	0	13	7	1	1	0
90	195.068416	0.008895232	0.010529639	9	N1O1	H9_C13_N_O	0	13	9	1	1	0
108	199.099756	0.004787281	0.210477405	7	N1O1	H13_C13_N_O	0	13	13	1	1	0
128	205.052786	0.009515939	0.107913676	11	N1O1	H7_C14_N_O	0	14	7	1	1	0
141	207.068456	0.00788165	0.203092257	10	N1O1	H9_C14_N_O	0	14	9	1	1	0
151	209.084046	0.005472523	-0.086185438	9	N1O1	H11_C14_N_O	0	14	11	1	1	0
183	215.037186	0.006668086	0.335765182	13	N1O1	H5_C15_N_O	0	15	5	1	1	0
194	217.052786	0.016221252	0.101947551	12	N1O1	H7_C15_N_O	0	15	7	1	1	0
210	219.068466	0.01995896	0.237615212	11	N1O1	H9_C15_N_O	0	15	9	1	1	0
226	221.084056	0.007414243	-0.036275795	10	N1O1	H11_C15_N_O	0	15	11	1	1	0
276	229.052786	0.010425703	0.096606553	13	N1O1	H7_C16_N_O	0	16	7	1	1	0
308	233.084006	0.007854486	-0.248923129	11	N1O1	H11_C16_N_O	0	16	11	1	1	0
355	239.037116	0.007585635	0.009211959	15	N1O1	H5_C17_N_O	0	17	5	1	1	0
376	241.052746	0.025130787	-0.07414145	14	N1O1	H7_C17_N_O	0	17	7	1	1	0
396	243.068436	0.02705813	0.090731649	13	N1O1	H9_C17_N_O	0	17	9	1	1	0
414	245.084096	0.012632848	0.130485823	12	N1O1	H11_C17_N_O	0	17	11	1	1	0
434	247.099746	0.00488862	0.129121946	11	N1O1	H13_C17_N_O	0	17	13	1	1	0
482	253.052706	0.012621649	-0.22869544	15	N1O1	H7_C18_N_O	0	18	7	1	1	0
501	255.068326	0.010859162	-0.344793889	14	N1O1	H9_C18_N_O	0	18	9	1	1	0
518	257.084076	0.011062775	0.046599541	13	N1O1	H11_C18_N_O	0	18	11	1	1	0
590	265.052786	0.032798378	0.083485257	16	N1O1	H7_C19_N_O	0	19	7	1	1	0
611	267.068436	0.036666884	0.082578085	15	N1O1	H9_C19_N_O	0	19	9	1	1	0
632	269.084046	0.019003575	-0.066967924	14	N1O1	H11_C19_N_O	0	19	11	1	1	0
653	271.099676	0.007700677	-0.140516582	13	N1O1	H13_C19_N_O	0	19	13	1	1	0
712	277.052776	0.016405482	0.043775053	17	N1O1	H7_C20_N_O	0	20	7	1	1	0
736	279.068436	0.020567738	0.07902721	16	N1O1	H9_C20_N_O	0	20	9	1	1	0
762	281.084036	0.011650574	-0.09968549	15	N1O1	H11_C20_N_O	0	20	11	1	1	0
788	283.099756	0.007899237	0.14802556	14	N1O1	H13_C20_N_O	0	20	13	1	1	0
842	289.052746	0.034916787	-0.061829546	18	N1O1	H7_C21_N_O	0	21	7	1	1	0
867	291.068456	0.049864851	0.144481476	17	N1O1	H9_C21_N_O	0	21	9	1	1	0
893	293.084096	0.027209095	0.10911544	16	N1O1	H11_C21_N_O	0	21	11	1	1	0
920	295.099796	0.007204158	0.277553564	15	N1O1	H13_C21_N_O	0	21	13	1	1	0
992	301.052786	0.020624356	0.07350206	19	N1O1	H7_C22_N_O	0	22	7	1	1	0
1021	303.068396	0.022929387	-0.059214356	18	N1O1	H9_C22_N_O	0	22	9	1	1	0
1049	305.084116	0.016523721	0.170379241	17	N1O1	H11_C22_N_O	0	22	11	1	1	0
1074	307.099816	0.010672488	0.331833478	16	N1O1	H13_C22_N_O	0	22	13	1	1	0
1144	313.052716	0.031546322	-0.152919932	20	N1O1	H7_C23_N_O	0	23	7	1	1	0
1173	315.068396	0.059266413	-0.056959061	19	N1O1	H9_C23_N_O	0	23	9	1	1	0
1203	317.084076	0.041829871	0.037781778	18	N1O1	H11_C23_N_O	0	23	11	1	1	0
1229	319.099796	0.015348641	0.256678321	17	N1O1	H13_C23_N_O	0	23	13	1	1	0
1338	327.068456	0.031823097	0.128578587	20	N1O1	H9_C24_N_O	0	24	9	1	1	0
1371	329.084126	0.022772195	0.188340899	19	N1O1	H11_C24_N_O	0	24	11	1	1	0
1405	331.099806	0.01184645	0.277577934	18	N1O1	H13_C24_N_O	0	24	13	1	1	0
1439	333.115406	0.007812236	0.125578101	17	N1O1	H15_C24_N_O	0	24	15	1	1	0
1520	339.068456	0.072052766	0.124028052	21	N1O1	H9_C25_N_O	0	25	9	1	1	0
1560	341.084106	0.050804319	0.123078148	20	N1O1	H11_C25_N_O	0	25	11	1	1	0
1592	343.099746	0.019228646	0.092993365	19	N1O1	H13_C25_N_O	0	25	13	1	1	0
1635	345.115506	0.009191464	0.410969654	18	N1O1	H15_C25_N_O	0	25	15	1	1	0
1722	351.068486	0.032844825	0.205242005	22	N1O1	H9_C26_N_O	0	26	9	1	1	0
1758	353.084156	0.025606649	0.260504467	21	N1O1	H11_C26_N_O	0	26	11	1	1	0
1794	355.099766	0.01413339	0.146173005	20	N1O1	H13_C26_N_O	0	26	13	1	1	0
1832	357.115476	0.007817098	0.313153609	19	N1O1	H15_C26_N_O	0	26	15	1	1	0
1916	363.068476	0.060954094	0.170915417	23	N1O1	H9_C27_N_O	0	27	9	1	1	0
1952	365.084156	0.05734108	0.251941911	22	N1O1	H11_C27_N_O	0	27	11	1	1	0
1985	367.099826	0.025387184	0.304838063	21	N1O1	H13_C27_N_O	0	27	13	1	1	0
2023	369.115456	0.011972474	0.248789365	20	N1O1	H15_C27_N_O	0	27	15	1	1	0
2117	375.068576	0.029808562	0.432064989	24	N1O1	H9_C28_N_O	0	28	9	1	1	0
2154	377.084166	0.026721226	0.270443602	23	N1O1	H11_C28_N_O	0	28	11	1	1	0
2188	379.099896	0.016570964	0.479836586	22	N1O1	H13_C28_N_O	0	28	13	1	1	0
2222	381.115426	0.012116533	0.162239563	21	N1O1	H15_C28_N_O	0	28	15	1	1	0
2317	387.068516	0.050073322	0.263658747	25	N1O1	H9_C29_N_O	0	29	9	1	1	0
2351	389.084176	0.058805312	0.287804046	24	N1O1	H11_C29_N_O	0	29	11	1	1	0
2388	391.099886	0.036453186	0.439545001	23	N1O1	H13_C29_N_O	0	29	13	1	1	0
2425	393.115526	0.013678034	0.411665247	22	N1O1	H15_C29_N_O	0	29	15	1	1	0
2550	401.084226	0.026967881	0.403855324	25	N1O1	H11_C30_N_O	0	30	11	1	1	0
2584	403.099866	0.018630592	0.376844581	24	N1O1	H13_C30_N_O	0	30	13	1	1	0
2620	405.115436	0.009195609	0.177312424	23	N1O1	H15_C30_N_O	0	30	15	1	1	0
2749	413.084156	0.055590248	0.222666492	26	N1O1	H11_C31_N_O	0	31	11	1	1	0
2783	415.099786	0.036534107	0.173225818	25	N1O1	H13_C31_N_O	0	31	13	1	1	0
2813	417.115506	0.016239996	0.340030514	24	N1O1	H15_C31_N_O	0	31	15	1	1	0
2922	425.084136	0.024802651	0.169331184	27	N1O1	H11_C32_N_O	0	32	11	1	1	0
2951	427.099746	0.019992981	0.074703861	26	N1O1	H13_C32_N_O	0	32	13	1	1	0
2986	429.115536	0.010200102	0.40043295	25	N1O1	H15_C32_N_O	0	32	15	1	1	0
3013	431.131196	0.008775062	0.421583967	24	N1O1	H17_C32_N_O	0	32	17	1	1	0
3087	437.084166	0.045452762	0.233318907	28	N1O1	H11_C33_N_O	0	33	11	1	1	0
3329	455.131016	0.009317031	0.003862624	26	N1O1	H17_C34_N_O	0	34	17	1	1	0
3401	461.084266	0.03265789	0.438054419	30	N1O1	H11_C35_N_O	0	35	11	1	1	0
3430	463.099896	0.035450516	0.392800779	29	N1O1	H13_C35_N_O	0	35	13	1	1	0
1485	337.007106	0.006995883	0.327494578	10	N1O10	H7_C13_N_O10	0	13	7	10	1	0
1682	349.007096	0.006093017	0.287581545	11	N1O10	H7_C14_N_O10	0	14	7	10	1	0
1880	361.007106	0.011345478	0.305722514	12	N1O10	H7_C15_N_O10	0	15	7	10	1	0
2076	373.006956	0.009854391	-0.106250029	13	N1O10	H7_C16_N_O10	0	16	7	10	1	0
2110	375.022656	0.011910606	0.027449008	12	N1O10	H9_C16_N_O10	0	16	9	10	1	0
2277	385.007026	0.024579011	0.078876483	14	N1O10	H7_C17_N_O10	0	17	7	10	1	0
2311	387.022646	0.025873917	7.60E-04	13	N1O10	H9_C17_N_O10	0	17	9	10	1	0
2513	399.022796	0.020907551	0.376655172	14	N1O10	H9_C18_N_O10	0	18	9	10	1	0
2668	409.007106	0.036424022	0.269843722	16	N1O10	H7_C19_N_O10	0	19	7	10	1	0
2706	411.022736	0.058062195	0.219681278	15	N1O10	H9_C19_N_O10	0	19	9	10	1	0
2745	413.038446	0.019696423	0.363694957	14	N1O10	H11_C19_N_O10	0	19	11	10	1	0
2857	421.007086	0.042834372	0.214647219	17	N1O10	H7_C20_N_O10	0	20	7	10	1	0
2886	423.022796	0.046240964	0.355285818	16	N1O10	H9_C20_N_O10	0	20	9	10	1	0
2918	425.038346	0.028093553	0.118154045	15	N1O10	H11_C20_N_O10	0	20	11	10	1	0
3027	433.007116	0.025358977	0.277981575	18	N1O10	H7_C21_N_O10	0	21	7	10	1	0
3054	435.022776	0.089446793	0.299510755	17	N1O10	H9_C21_N_O10	0	21	9	10	1	0
3081	437.038456	0.038175937	0.366603895	16	N1O10	H11_C21_N_O10	0	21	11	10	1	0
3205	445.007106	0.037099165	0.248014017	19	N1O10	H7_C22_N_O10	0	22	7	10	1	0
3257	449.038486	0.038792182	0.423616251	17	N1O10	H11_C22_N_O10	0	22	11	10	1	0
3367	459.022866	0.117435171	0.479919447	19	N1O10	H9_C23_N_O10	0	23	9	10	1	0
3396	461.038476	0.069949856	0.39090013	18	N1O10	H11_C23_N_O10	0	23	11	10	1	0
3426	463.053906	0.020353657	-0.086067733	17	N1O10	H13_C23_N_O10	0	23	13	10	1	0
3558	475.054136	0.027231122	0.40026175	18	N1O10	H13_C24_N_O10	0	24	13	10	1	0
3646	483.022826	0.064888392	0.373261863	21	N1O10	H9_C25_N_O10	0	25	9	10	1	0
3693	487.054146	0.038640243	0.410931724	19	N1O10	H13_C25_N_O10	0	25	13	10	1	0
3955	513.069366	0.019153779	-0.448142133	20	N1O10	H15_C27_N_O10	0	27	15	10	1	0
4613	611.085516	0.01545128	0.441833415	27	N1O10	H17_C35_N_O10	0	35	17	10	1	0
3846	501.072806	0.020390931	-0.323058841	14	N1O10S1	H19_C23_N_O10_S	0	23	19	10	1	1
3939	511.057166	0.017556699	-0.297035263	16	N1O10S1	H17_C24_N_O10_S	0	24	17	10	1	1
3956	513.072846	0.022992543	-0.237541318	15	N1O10S1	H19_C24_N_O10_S	0	24	19	10	1	1
3977	515.088386	0.020323201	-0.450311066	14	N1O10S1	H21_C24_N_O10_S	0	24	21	10	1	1
4102	527.088426	0.023497412	-0.364170394	15	N1O10S1	H21_C25_N_O10_S	0	25	21	10	1	1
4310	551.088436	0.016112594	-0.330164794	17	N1O10S1	H21_C27_N_O10_S	0	27	21	10	1	1
4385	563.088506	0.016858859	-0.198814216	18	N1O10S1	H21_C28_N_O10_S	0	28	21	10	1	1
1943	365.002046	0.006388323	0.37185545	11	N1O11	H7_C14_N_O11	0	14	7	11	1	0
2342	389.001766	0.0092108	-0.370877494	13	N1O11	H7_C16_N_O11	0	16	7	11	1	0
2378	391.017716	0.00711681	0.398074035	12	N1O11	H9_C16_N_O11	0	16	9	11	1	0
2571	403.017596	0.015366154	0.088467601	13	N1O11	H9_C17_N_O11	0	17	9	11	1	0
2741	413.002036	0.023152123	0.304424649	15	N1O11	H7_C18_N_O11	0	18	7	11	1	0
2772	415.017666	0.018141741	0.254577115	14	N1O11	H9_C18_N_O11	0	18	9	11	1	0
2915	425.002096	0.011023909	0.437004904	16	N1O11	H7_C19_N_O11	0	19	7	11	1	0
2941	427.017706	0.023243725	0.341095926	15	N1O11	H9_C19_N_O11	0	19	9	11	1	0
3078	437.002106	0.034942746	0.447888002	17	N1O11	H7_C20_N_O11	0	20	7	11	1	0
3117	439.017736	0.055824577	0.400106842	16	N1O11	H9_C20_N_O11	0	20	9	11	1	0
3255	449.002076	0.014503702	0.36910297	18	N1O11	H7_C21_N_O11	0	21	7	11	1	0
3394	461.002106	0.038402469	0.424570728	19	N1O11	H7_C22_N_O11	0	22	7	11	1	0
3422	463.017716	0.078861249	0.336172882	18	N1O11	H9_C22_N_O11	0	22	9	11	1	0
3455	465.033436	0.028347648	0.485083399	17	N1O11	H11_C22_N_O11	0	22	11	11	1	0
3581	477.033426	0.045547678	0.451918017	18	N1O11	H11_C23_N_O11	0	23	11	11	1	0
3711	489.033376	0.099868556	0.338586297	19	N1O11	H11_C24_N_O11	0	24	11	11	1	0
3865	503.049016	0.029719574	0.309126934	19	N1O11	H13_C25_N_O11	0	25	13	11	1	0
3974	515.049096	0.030173887	0.457249613	20	N1O11	H13_C26_N_O11	0	26	13	11	1	0
4519	591.080336	0.012699917	0.296673717	24	N1O11	H17_C32_N_O11	0	32	17	11	1	0
4024	519.083486	0.018626813	-0.089754348	13	N1O11S1	H21_C23_N_O11_S	0	23	21	11	1	1
4147	531.083326	0.014513344	-0.388997338	14	N1O11S1	H21_C24_N_O11_S	0	24	21	11	1	1
3005	431.012646	0.011210761	0.396772581	14	N1O12	H9_C18_N_O12	0	18	9	12	1	0
3172	443.012576	0.009728785	0.2280161	15	N1O12	H9_C19_N_O12	0	19	9	12	1	0
3345	457.028326	0.011423585	0.439666403	15	N1O12	H11_C20_N_O12	0	20	11	12	1	0
3493	469.028266	0.015491504	0.300493617	16	N1O12	H11_C21_N_O12	0	21	11	12	1	0
3579	476.997026	0.018480332	0.421570763	19	N1O12	H7_C22_N_O12	0	22	7	12	1	0
3622	481.028256	0.027075356	0.272208542	17	N1O12	H11_C22_N_O12	0	22	11	12	1	0
3710	488.997006	0.026121551	0.370325376	20	N1O12	H7_C23_N_O12	0	23	7	12	1	0
3731	491.012666	0.042335723	0.389020515	19	N1O12	H9_C23_N_O12	0	23	9	12	1	0
3750	493.028336	0.030128736	0.427845591	18	N1O12	H11_C23_N_O12	0	23	11	12	1	0
4020	519.043966	0.023756991	0.367726074	19	N1O12	H13_C25_N_O12	0	25	13	12	1	0
4143	531.044016	0.031676407	0.453570689	20	N1O12	H13_C26_N_O12	0	26	13	12	1	0
4420	569.059606	0.015343044	0.317703098	22	N1O12	H15_C29_N_O12	0	29	15	12	1	0
4485	583.075206	0.008854469	0.224187204	22	N1O12	H17_C30_N_O12	0	30	17	12	1	0
4541	595.075176	0.010650574	0.169252565	23	N1O12	H17_C31_N_O12	0	31	17	12	1	0
3666	485.062576	0.021312625	-0.455932927	10	N1O12S1	H19_C19_N_O12_S	0	19	19	12	1	1
3822	499.078266	0.015025588	-0.363129417	10	N1O12S1	H21_C20_N_O12_S	0	20	21	12	1	1
3521	471.007596	0.011136359	0.438154293	16	N1O13	H9_C20_N_O13	0	20	9	13	1	0
3644	483.007606	0.020524409	0.447972242	17	N1O13	H9_C21_N_O13	0	21	9	13	1	0
3794	497.023256	0.013427535	0.435190904	17	N1O13	H11_C22_N_O13	0	22	11	13	1	0
3921	509.023156	0.016778852	0.228476836	18	N1O13	H11_C23_N_O13	0	23	11	13	1	0
4182	535.038826	0.015361531	0.25460956	19	N1O13	H13_C25_N_O13	0	25	13	13	1	0
4274	547.038866	0.019595057	0.322145301	20	N1O13	H13_C26_N_O13	0	26	13	13	1	0
4440	573.054516	0.013008236	0.307391348	21	N1O13	H15_C28_N_O13	0	28	15	13	1	0
4612	611.070096	0.010468014	0.173593833	23	N1O13	H17_C31_N_O13	0	31	17	13	1	0
4696	635.070206	0.009833138	0.340242698	25	N1O13	H17_C33_N_O13	0	33	17	13	1	0
3691	487.041896	0.010887143	-0.340262309	10	N1O13S1	H17_C18_N_O13_S	0	18	17	13	1	1
3844	501.057496	0.017505151	-0.430681113	10	N1O13S1	H19_C19_N_O13_S	0	19	19	13	1	1
4080	525.018116	0.009320811	0.307913184	18	N1O14	H11_C23_N_O14	0	23	11	14	1	0
4563	601.049536	0.012457925	0.468367386	22	N1O14	H15_C29_N_O14	0	29	15	14	1	0
3863	503.036806	0.014738593	-0.338667068	10	N1O14S1	H17_C18_N_O14_S	0	18	17	14	1	1
3998	517.052396	0.022160394	-0.445672434	10	N1O14S1	H19_C19_N_O14_S	0	19	19	14	1	1
4869	689.138326	0.008722257	0.372099461	21	N1O15	H27_C34_N_O15	0	34	27	15	1	0
4018	519.031646	0.024709988	-0.472036728	10	N1O15S1	H17_C18_N_O15_S	0	18	17	15	1	1
4164	533.047306	0.015921688	-0.441004011	10	N1O15S1	H19_C19_N_O15_S	0	19	19	15	1	1
4397	565.037196	0.025034637	-0.308574376	10	N1O17S1	H19_C19_N_O17_S	0	19	19	17	1	1
2	163.063386	0.009953899	0.352096208	5	N1O2	H9_C9_N_O2	0	9	9	2	1	0
6	165.079056	0.010259391	0.4685028	4	N1O2	H11_C9_N_O2	0	9	11	2	1	0
23	173.047746	0.011972409	0.389996412	7	N1O2	H7_C10_N_O2	0	10	7	2	1	0
26	175.063396	0.009775749	0.385083356	6	N1O2	H9_C10_N_O2	0	10	9	2	1	0
55	185.047726	0.016291	0.256625688	8	N1O2	H7_C11_N_O2	0	11	7	2	1	0
64	187.063336	0.011444104	0.039633635	7	N1O2	H9_C11_N_O2	0	11	9	2	1	0
69	189.079046	0.00491895	0.356147344	6	N1O2	H11_C11_N_O2	0	11	11	2	1	0
88	195.032026	0.010223377	-0.012500511	10	N1O2	H5_C12_N_O2	0	12	5	2	1	0
99	197.047706	0.020834328	0.139499213	9	N1O2	H7_C12_N_O2	0	12	7	2	1	0
107	199.063356	0.009502727	0.137714949	8	N1O2	H9_C12_N_O2	0	12	9	2	1	0
114	201.079036	0.009968029	0.285161502	7	N1O2	H11_C12_N_O2	0	12	11	2	1	0
149	209.047756	0.017788111	0.370671283	10	N1O2	H7_C13_N_O2	0	13	7	2	1	0
165	211.063366	0.023765733	0.177264301	9	N1O2	H9_C13_N_O2	0	13	9	2	1	0
175	213.078966	0.008621305	-0.059414593	8	N1O2	H11_C13_N_O2	0	13	11	2	1	0
186	215.094646	0.008118298	0.08027164	7	N1O2	H13_C13_N_O2	0	13	13	2	1	0
207	219.032036	0.008248896	0.03452463	12	N1O2	H5_C14_N_O2	0	14	5	2	1	0
222	221.047666	0.026145944	-0.056603176	11	N1O2	H7_C14_N_O2	0	14	7	2	1	0
239	223.063356	0.018670229	0.122897819	10	N1O2	H9_C14_N_O2	0	14	9	2	1	0
252	225.078936	0.010907279	-0.189533507	9	N1O2	H11_C14_N_O2	0	14	11	2	1	0
266	227.094686	0.005889247	0.252167944	8	N1O2	H13_C14_N_O2	0	14	13	2	1	0
304	233.047716	0.019509866	0.160859761	12	N1O2	H7_C15_N_O2	0	15	7	2	1	0
323	235.063346	0.027409203	0.074082158	11	N1O2	H9_C15_N_O2	0	15	9	2	1	0
341	237.078996	0.013456094	0.073140178	10	N1O2	H11_C15_N_O2	0	15	11	2	1	0
359	239.094696	0.007820647	0.281336228	9	N1O2	H13_C15_N_O2	0	15	13	2	1	0
411	245.047646	0.027088255	-0.132676239	13	N1O2	H7_C16_N_O2	0	16	7	2	1	0
432	247.063326	0.033384224	-0.010466952	12	N1O2	H9_C16_N_O2	0	16	9	2	1	0
452	249.078966	0.015193579	-0.050827255	11	N1O2	H11_C16_N_O2	0	16	11	2	1	0
467	251.094666	0.006929336	0.148414144	10	N1O2	H13_C16_N_O2	0	16	13	2	1	0
498	255.032096	0.006233222	0.264915676	15	N1O2	H5_C17_N_O2	0	17	5	2	1	0
514	257.047676	0.018452995	-0.009772506	14	N1O2	H7_C17_N_O2	0	17	7	2	1	0
534	259.063276	0.031368563	-0.202985158	13	N1O2	H9_C17_N_O2	0	17	9	2	1	0
556	261.078986	0.024371084	0.028114097	12	N1O2	H11_C17_N_O2	0	17	11	2	1	0
575	263.094686	0.008972382	0.217663081	11	N1O2	H13_C17_N_O2	0	17	13	2	1	0
627	269.047696	0.035788072	0.064999627	15	N1O2	H7_C18_N_O2	0	18	7	2	1	0
650	271.063346	0.040921259	0.064243286	14	N1O2	H9_C18_N_O2	0	18	9	2	1	0
672	273.079016	0.022269248	0.13673698	13	N1O2	H11_C18_N_O2	0	18	11	2	1	0
694	275.094646	0.011486223	0.062763853	12	N1O2	H13_C18_N_O2	0	18	13	2	1	0
717	277.110286	0.005941382	0.025953566	11	N1O2	H15_C18_N_O2	0	18	15	2	1	0
756	281.047696	0.023825896	0.062224314	16	N1O2	H7_C19_N_O2	0	19	7	2	1	0
784	283.063336	0.034320721	0.026192018	15	N1O2	H9_C19_N_O2	0	19	9	2	1	0
808	285.079016	0.035534811	0.130981229	14	N1O2	H11_C19_N_O2	0	19	11	2	1	0
826	287.094676	0.010855065	0.164635585	13	N1O2	H13_C19_N_O2	0	19	13	2	1	0
847	289.110416	0.007115918	0.474531502	12	N1O2	H15_C19_N_O2	0	19	15	2	1	0
889	293.047716	0.037255727	0.12792456	17	N1O2	H7_C20_N_O2	0	20	7	2	1	0
916	295.063336	0.055276554	0.025126809	16	N1O2	H9_C20_N_O2	0	20	9	2	1	0
945	297.078996	0.03384098	0.058368314	15	N1O2	H11_C20_N_O2	0	20	11	2	1	0
974	299.094596	0.012959828	-0.109443636	14	N1O2	H13_C20_N_O2	0	20	13	2	1	0
1000	301.110366	0.0079759	0.289568244	13	N1O2	H15_C20_N_O2	0	20	15	2	1	0
1042	305.047706	0.025261082	0.090110496	18	N1O2	H7_C21_N_O2	0	21	7	2	1	0
1070	307.063336	0.042823165	0.024144856	17	N1O2	H9_C21_N_O2	0	21	9	2	1	0
1095	309.078976	0.038069666	-0.008606214	16	N1O2	H11_C21_N_O2	0	21	11	2	1	0
1124	311.094636	0.020303578	0.023356237	15	N1O2	H13_C21_N_O2	0	21	13	2	1	0
1151	313.110316	0.007772361	0.118782417	14	N1O2	H15_C21_N_O2	0	21	15	2	1	0
1198	317.047716	0.043513177	0.118240877	19	N1O2	H7_C22_N_O2	0	22	7	2	1	0
1224	319.063356	0.066129771	0.08592024	18	N1O2	H9_C22_N_O2	0	22	9	2	1	0
1252	321.079006	0.053823459	0.085150382	17	N1O2	H11_C22_N_O2	0	22	11	2	1	0
1283	323.094616	0.02054648	-0.039412604	16	N1O2	H13_C22_N_O2	0	22	13	2	1	0
1313	325.110266	0.010631612	-0.039395865	15	N1O2	H15_C22_N_O2	0	22	15	2	1	0
1365	329.047686	0.027960257	0.02275658	20	N1O2	H7_C23_N_O2	0	23	7	2	1	0
1398	331.063386	0.05633059	0.173422983	19	N1O2	H9_C23_N_O2	0	23	9	2	1	0
1436	333.078976	0.046117394	-0.007986094	18	N1O2	H11_C23_N_O2	0	23	11	2	1	0
1465	335.094636	0.029794263	0.021683427	17	N1O2	H13_C23_N_O2	0	23	13	2	1	0
1497	337.110286	0.01128902	0.021334264	16	N1O2	H15_C23_N_O2	0	23	15	2	1	0
1587	343.063326	0.068620337	-0.007537967	20	N1O2	H9_C24_N_O2	0	24	9	2	1	0
1630	345.079026	0.065701787	0.137185967	19	N1O2	H11_C24_N_O2	0	24	11	2	1	0
1664	347.094696	0.032580857	0.193797257	18	N1O2	H13_C24_N_O2	0	24	13	2	1	0
1695	349.110316	0.015389465	0.106533661	17	N1O2	H15_C24_N_O2	0	24	15	2	1	0
1728	351.126046	0.007532251	0.333549736	16	N1O2	H17_C24_N_O2	0	24	17	2	1	0
1788	355.063416	0.05515284	0.246192641	21	N1O2	H9_C25_N_O2	0	25	9	2	1	0
1827	357.079016	0.049687132	0.104570693	20	N1O2	H11_C25_N_O2	0	25	11	2	1	0
1860	359.094666	0.034620102	0.103777649	19	N1O2	H13_C25_N_O2	0	25	13	2	1	0
1892	361.110306	0.01807014	0.075301091	18	N1O2	H15_C25_N_O2	0	25	15	2	1	0
1923	363.125956	0.008861501	0.074679322	17	N1O2	H17_C25_N_O2	0	25	17	2	1	0
1979	367.063386	0.072538852	0.156414402	22	N1O2	H9_C26_N_O2	0	26	9	2	1	0
2019	369.079066	0.072524174	0.236643061	21	N1O2	H11_C26_N_O2	0	26	11	2	1	0
2050	371.094656	0.040997857	0.073474515	20	N1O2	H13_C26_N_O2	0	26	13	2	1	0
2089	373.110396	0.015501363	0.314094706	19	N1O2	H15_C26_N_O2	0	26	15	2	1	0
2124	375.126076	0.008902555	0.392182814	18	N1O2	H17_C26_N_O2	0	26	17	2	1	0
2182	379.063456	0.053462184	0.336128419	23	N1O2	H9_C27_N_O2	0	27	9	2	1	0
2217	381.079076	0.051666384	0.25543255	22	N1O2	H11_C27_N_O2	0	27	11	2	1	0
2253	383.094666	0.037909003	0.097276217	21	N1O2	H13_C27_N_O2	0	27	13	2	1	0
2289	385.110466	0.022824578	0.48607352	20	N1O2	H15_C27_N_O2	0	27	15	2	1	0
2323	387.125996	0.010187285	0.173375079	19	N1O2	H17_C27_N_O2	0	27	17	2	1	0
2383	391.063506	0.075820442	0.453670561	24	N1O2	H9_C28_N_O2	0	28	9	2	1	0
2420	393.079126	0.073526096	0.374835473	23	N1O2	H11_C28_N_O2	0	28	11	2	1	0
2455	395.094716	0.04996275	0.22087362	22	N1O2	H13_C28_N_O2	0	28	13	2	1	0
2489	397.110296	0.021901593	0.043292758	21	N1O2	H15_C28_N_O2	0	28	15	2	1	0
2577	403.063396	0.046619622	0.167254086	25	N1O2	H9_C29_N_O2	0	29	9	2	1	0
2614	405.079046	0.060437636	0.166239159	24	N1O2	H11_C29_N_O2	0	29	11	2	1	0
2648	407.094816	0.047740641	0.460005858	23	N1O2	H13_C29_N_O2	0	29	13	2	1	0
2683	409.110396	0.025005916	0.286455688	22	N1O2	H15_C29_N_O2	0	29	15	2	1	0
2717	411.126016	0.012772162	0.211900966	21	N1O2	H17_C29_N_O2	0	29	17	2	1	0
2810	417.079086	0.073251287	0.257361262	25	N1O2	H11_C30_N_O2	0	30	11	2	1	0
2842	419.094686	0.055281855	0.136642152	24	N1O2	H13_C30_N_O2	0	30	13	2	1	0
2868	421.110466	0.027078753	0.444519942	23	N1O2	H15_C30_N_O2	0	30	15	2	1	0
2897	423.126046	0.012253468	0.276792226	22	N1O2	H17_C30_N_O2	0	30	17	2	1	0
2983	429.079186	0.053468451	0.483220829	26	N1O2	H11_C31_N_O2	0	31	11	2	1	0
3011	431.094816	0.045261008	0.434396316	25	N1O2	H13_C31_N_O2	0	31	13	2	1	0
3037	433.110416	0.027924322	0.316759872	24	N1O2	H15_C31_N_O2	0	31	15	2	1	0
3063	435.126126	0.013834156	0.453013479	23	N1O2	H17_C31_N_O2	0	31	17	2	1	0
3149	441.079156	0.06785337	0.402059353	27	N1O2	H11_C32_N_O2	0	32	11	2	1	0
3182	443.094766	0.058185527	0.309789261	26	N1O2	H13_C32_N_O2	0	32	13	2	1	0
3216	445.110486	0.032806415	0.465484428	25	N1O2	H15_C32_N_O2	0	32	15	2	1	0
3239	447.126096	0.012713417	0.373760336	24	N1O2	H17_C32_N_O2	0	32	17	2	1	0
3301	453.079196	0.04693369	0.479695386	28	N1O2	H11_C33_N_O2	0	33	11	2	1	0
3325	455.094816	0.041407545	0.411487878	27	N1O2	H13_C33_N_O2	0	33	13	2	1	0
3351	457.110436	0.027241969	0.343881889	26	N1O2	H15_C33_N_O2	0	33	15	2	1	0
1	163.027016	0.016902162	0.447300097	6	N1O3	H5_C8_N_O3	0	8	5	3	1	0
