peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
94	317.038076	0.039963545	-0.693229037	6	N1O10	H11_C11_N_O10	0	11	11	10	1	0
110	319.053746	0.110208945	-0.62639603	5	N1O10	H13_C11_N_O10	0	11	13	10	1	0
129	321.069386	0.182494625	-0.653839977	4	N1O10	H15_C11_N_O10	0	11	15	10	1	0
147	323.085096	0.072195193	-0.46428016	3	N1O10	H17_C11_N_O10	0	11	17	10	1	0
169	325.100816	0.041253919	-0.246311286	2	N1O10	H19_C11_N_O10	0	11	19	10	1	0
190	327.116446	0.026489748	-0.306160088	1	N1O10	H21_C11_N_O10	0	11	21	10	1	0
204	329.038196	0.03160005	-0.303247469	7	N1O10	H11_C12_N_O10	0	12	11	10	1	0
211	329.131976	0.023276397	-0.669105453	0	N1O10	H23_C11_N_O10	0	11	23	10	1	0
224	331.053776	0.284569038	-0.513070722	6	N1O10	H13_C12_N_O10	0	12	13	10	1	0
235	331.147746	0.027812647	-0.302879911	-1	N1O10	H25_C11_N_O10	0	11	25	10	1	0
257	333.069496	0.210229556	-0.30002147	5	N1O10	H15_C12_N_O10	0	12	15	10	1	0
286	335.085136	0.113762961	-0.328280751	4	N1O10	H17_C12_N_O10	0	12	17	10	1	0
317	337.100806	0.071119899	-0.267207905	3	N1O10	H19_C12_N_O10	0	12	19	10	1	0
351	339.116486	0.047735326	-0.17737268	2	N1O10	H21_C12_N_O10	0	12	21	10	1	0
375	341.038256	0.031908726	-0.116643806	8	N1O10	H11_C13_N_O10	0	13	11	10	1	0
388	341.132186	0.031128023	-0.029970787	1	N1O10	H23_C12_N_O10	0	12	23	10	1	0
411	343.053886	0.128617874	-0.174474048	7	N1O10	H13_C13_N_O10	0	13	13	10	1	0
422	343.147856	0.034362307	0.028273526	0	N1O10	H25_C12_N_O10	0	12	25	10	1	0
445	345.069536	0.238999993	-0.173669344	6	N1O10	H15_C13_N_O10	0	13	15	10	1	0
456	345.163296	0.020183284	-0.580513636	-1	N1O10	H27_C12_N_O10	0	12	27	10	1	0
484	347.085206	0.180740118	-0.115251239	5	N1O10	H17_C13_N_O10	0	13	17	10	1	0
524	349.100856	0.108854365	-0.114797771	4	N1O10	H19_C13_N_O10	0	13	19	10	1	0
563	351.116516	0.04820892	-0.085868931	3	N1O10	H21_C13_N_O10	0	13	21	10	1	0
606	353.132136	0.051191659	-0.170542394	2	N1O10	H23_C13_N_O10	0	13	23	10	1	0
637	355.053946	0.189744002	4.11E-04	8	N1O10	H13_C14_N_O10	0	14	13	10	1	0
652	355.147846	0.042074987	-8.39E-04	1	N1O10	H25_C13_N_O10	0	13	25	10	1	0
678	357.069566	0.397072368	-0.0838156	7	N1O10	H15_C14_N_O10	0	14	15	10	1	0
688	357.163516	0.025974086	0.054955221	0	N1O10	H27_C13_N_O10	0	13	27	10	1	0
722	359.085206	0.193078878	-0.111399744	6	N1O10	H17_C14_N_O10	0	14	17	10	1	0
728	359.179076	0.029815336	-0.196130578	-1	N1O10	H29_C13_N_O10	0	13	29	10	1	0
767	361.100876	0.109437704	-0.055596653	5	N1O10	H19_C14_N_O10	0	14	19	10	1	0
814	363.116536	0.089698772	-0.027952459	4	N1O10	H21_C14_N_O10	0	14	21	10	1	0
857	365.132186	0.066714849	-0.028000818	3	N1O10	H23_C14_N_O10	0	14	23	10	1	0
888	367.053976	0.110842164	0.08212961	9	N1O10	H13_C15_N_O10	0	15	13	10	1	0
903	367.147876	0.050750737	0.080899283	2	N1O10	H25_C14_N_O10	0	14	25	10	1	0
936	369.069636	0.270335176	0.108575716	8	N1O10	H15_C15_N_O10	0	15	15	10	1	0
952	369.163516	0.053196545	0.053168851	1	N1O10	H27_C14_N_O10	0	14	27	10	1	0
988	371.085266	0.28157775	0.053890579	7	N1O10	H17_C15_N_O10	0	15	17	10	1	0
999	371.179156	0.029023228	0.025739592	0	N1O10	H29_C14_N_O10	0	14	29	10	1	0
1034	373.100926	0.153338896	0.0802035	6	N1O10	H19_C15_N_O10	0	15	19	10	1	0
1043	373.194756	0.028790083	-0.108576017	-1	N1O10	H31_C14_N_O10	0	14	31	10	1	0
1080	375.116606	0.093921549	0.159550388	5	N1O10	H21_C15_N_O10	0	15	21	10	1	0
1129	377.132266	0.075954882	0.185017317	4	N1O10	H23_C15_N_O10	0	15	23	10	1	0
1170	379.053966	0.128961997	0.053148105	10	N1O10	H13_C16_N_O10	0	16	13	10	1	0
1184	379.147896	0.075052869	0.131088687	3	N1O10	H25_C15_N_O10	0	15	25	10	1	0
1221	381.069656	0.365236292	0.157640471	9	N1O10	H15_C16_N_O10	0	16	15	10	1	0
1234	381.163596	0.053140661	0.261378581	2	N1O10	H27_C15_N_O10	0	15	27	10	1	0
1271	383.085296	0.282777557	0.130514015	8	N1O10	H17_C16_N_O10	0	16	17	10	1	0
1284	383.179126	0.049630937	-0.053358856	1	N1O10	H29_C15_N_O10	0	15	29	10	1	0
1322	385.100926	0.170457076	0.077704306	7	N1O10	H19_C16_N_O10	0	16	19	10	1	0
1332	385.194756	0.026826245	-0.10519354	0	N1O10	H31_C15_N_O10	0	15	31	10	1	0
1373	387.116596	0.126998776	0.128772573	6	N1O10	H21_C16_N_O10	0	16	21	10	1	0
1379	387.210476	0.024358847	0.075943193	-1	N1O10	H33_C15_N_O10	0	15	33	10	1	0
1424	389.132276	0.07810571	0.20500998	5	N1O10	H23_C16_N_O10	0	16	23	10	1	0
1465	391.054086	0.077282163	0.358380094	11	N1O10	H13_C17_N_O10	0	17	13	10	1	0
1479	391.147916	0.088056798	0.178198572	4	N1O10	H25_C16_N_O10	0	16	25	10	1	0
1521	393.069666	0.19884277	0.178268653	10	N1O10	H15_C17_N_O10	0	17	15	10	1	0
1533	393.163606	0.071830539	0.278835575	3	N1O10	H27_C16_N_O10	0	16	27	10	1	0
1571	395.085276	0.304442909	0.075927912	9	N1O10	H17_C17_N_O10	0	17	17	10	1	0
1582	395.179176	0.050080248	0.074786329	2	N1O10	H29_C16_N_O10	0	16	29	10	1	0
1627	397.100936	0.205129212	0.10053867	8	N1O10	H19_C17_N_O10	0	17	19	10	1	0
1635	397.194836	0.049813023	0.099397063	1	N1O10	H31_C16_N_O10	0	16	31	10	1	0
1668	399.116606	0.112333547	0.149956176	7	N1O10	H21_C17_N_O10	0	17	21	10	1	0
1676	399.210566	0.032370929	0.29910531	0	N1O10	H33_C16_N_O10	0	16	33	10	1	0
1721	401.132286	0.096990713	0.223806468	6	N1O10	H23_C17_N_O10	0	17	23	10	1	0
1727	401.226296	0.028236415	0.496806919	-1	N1O10	H35_C16_N_O10	0	16	35	10	1	0
1758	403.053936	0.053341724	-0.024448341	12	N1O10	H13_C18_N_O10	0	18	13	10	1	0
1770	403.147996	0.058791673	0.371332616	5	N1O10	H25_C17_N_O10	0	17	25	10	1	0
1811	405.069646	0.225490132	0.123613311	11	N1O10	H15_C18_N_O10	0	18	15	10	1	0
1824	405.163596	0.050652772	0.245895734	4	N1O10	H27_C17_N_O10	0	17	27	10	1	0
1866	407.085296	0.311107219	0.122819469	10	N1O10	H17_C18_N_O10	0	18	17	10	1	0
1873	407.179266	0.054891818	0.293615147	3	N1O10	H29_C17_N_O10	0	17	29	10	1	0
1913	409.100916	0.160329813	0.04870192	9	N1O10	H19_C18_N_O10	0	18	19	10	1	0
1924	409.194876	0.038669459	0.194235081	2	N1O10	H31_C17_N_O10	0	17	31	10	1	0
1963	411.116576	0.113875225	0.072607143	8	N1O10	H21_C18_N_O10	0	18	21	10	1	0
1969	411.210466	0.049748977	0.047192379	1	N1O10	H33_C17_N_O10	0	17	33	10	1	0
2014	413.132246	0.102620215	0.120484422	7	N1O10	H23_C18_N_O10	0	18	23	10	1	0
2023	413.226196	0.037917583	0.240381663	0	N1O10	H35_C17_N_O10	0	17	35	10	1	0
2056	415.054066	0.038405758	0.289470722	13	N1O10	H13_C19_N_O10	0	19	13	10	1	0
2070	415.147876	0.090486752	0.071545591	6	N1O10	H25_C18_N_O10	0	18	25	10	1	0
2076	415.241696	0.025482212	-0.122198711	-1	N1O10	H37_C17_N_O10	0	17	37	10	1	0
2112	417.069726	0.132667396	0.311871114	12	N1O10	H15_C19_N_O10	0	19	15	10	1	0
2124	417.163516	0.075642842	0.047051095	5	N1O10	H27_C18_N_O10	0	18	27	10	1	0
2166	419.085236	0.220465345	-0.023866267	11	N1O10	H17_C19_N_O10	0	19	17	10	1	0
2174	419.179176	0.070706906	0.070504457	4	N1O10	H29_C18_N_O10	0	18	29	10	1	0
2222	421.100936	0.201813112	0.094808623	10	N1O10	H19_C19_N_O10	0	19	19	10	1	0
2229	421.194816	0.054006771	0.046249382	3	N1O10	H31_C18_N_O10	0	18	31	10	1	0
2269	423.116556	0.136296421	0.023279638	9	N1O10	H21_C19_N_O10	0	19	21	10	1	0
2276	423.210566	0.049513299	0.282143239	2	N1O10	H33_C18_N_O10	0	18	33	10	1	0
2321	425.132166	0.106816604	-0.071093186	8	N1O10	H23_C19_N_O10	0	19	23	10	1	0
2327	425.226106	0.058224884	0.021945972	1	N1O10	H35_C18_N_O10	0	18	35	10	1	0
2371	427.147856	0.048092877	0.022713447	7	N1O10	H25_C19_N_O10	0	19	25	10	1	0
2408	429.069626	0.106494098	0.070086527	13	N1O10	H15_C20_N_O10	0	20	15	10	1	0
2420	429.163556	0.051191793	0.138940036	6	N1O10	H27_C19_N_O10	0	19	27	10	1	0
2457	431.085256	0.21333977	0.023192628	12	N1O10	H17_C20_N_O10	0	20	17	10	1	0
2467	431.179146	0.062757945	-0.001034373	5	N1O10	H29_C19_N_O10	0	19	29	10	1	0
2519	433.100896	0.19254696	-1.75E-04	11	N1O10	H19_C20_N_O10	0	20	19	10	1	0
2527	433.194756	0.061376481	-0.093537605	4	N1O10	H31_C19_N_O10	0	19	31	10	1	0
2573	435.116506	0.15597274	-0.092274137	10	N1O10	H21_C20_N_O10	0	20	21	10	1	0
2580	435.210386	0.066760656	-0.139229214	3	N1O10	H33_C19_N_O10	0	19	33	10	1	0
2628	437.132216	0.110382615	0.045240317	9	N1O10	H23_C20_N_O10	0	20	23	10	1	0
2634	437.226226	0.055196983	0.295801103	2	N1O10	H35_C19_N_O10	0	19	35	10	1	0
2679	439.147896	0.071009283	0.113178272	8	N1O10	H25_C20_N_O10	0	20	25	10	1	0
2683	439.241786	0.051229263	0.089376743	1	N1O10	H37_C19_N_O10	0	19	37	10	1	0
2715	441.069556	0.085909212	-0.090525405	14	N1O10	H15_C21_N_O10	0	21	15	10	1	0
2728	441.163406	0.057380726	-0.204849266	7	N1O10	H27_C20_N_O10	0	20	27	10	1	0
2730	441.257416	0.031466504	0.043475757	0	N1O10	H39_C19_N_O10	0	19	39	10	1	0
2769	443.085286	0.133005676	0.09027156	13	N1O10	H17_C21_N_O10	0	21	17	10	1	0
2779	443.179126	0.072310245	-0.046134844	6	N1O10	H29_C20_N_O10	0	20	29	10	1	0
2785	443.273086	0.029444571	0.088230035	-1	N1O10	H41_C19_N_O10	0	19	41	10	1	0
2827	445.100906	0.177495032	0.022296068	12	N1O10	H19_C21_N_O10	0	21	19	10	1	0
2836	445.194766	0.076549746	-0.068554265	5	N1O10	H31_C20_N_O10	0	20	31	10	1	0
2880	447.116566	0.144462781	0.044395582	11	N1O10	H21_C21_N_O10	0	21	21	10	1	0
2885	447.210396	0.061803546	-0.113132433	4	N1O10	H33_C20_N_O10	0	20	33	10	1	0
2929	449.132136	0.086193846	-0.134089715	10	N1O10	H23_C21_N_O10	0	21	23	10	1	0
2932	449.226116	0.047263286	0.043034008	3	N1O10	H35_C20_N_O10	0	20	35	10	1	0
2973	451.147816	0.061814146	-0.06715759	9	N1O10	H25_C21_N_O10	0	21	25	10	1	0
2977	451.241706	0.056875718	-0.09028864	2	N1O10	H37_C20_N_O10	0	20	37	10	1	0
3011	453.163426	0.046043913	-0.155290555	8	N1O10	H27_C21_N_O10	0	21	27	10	1	0
3015	453.257346	0.055859538	-0.11211291	1	N1O10	H39_C20_N_O10	0	20	39	10	1	0
3050	455.085246	0.15151186	-4.39E-06	14	N1O10	H17_C22_N_O10	0	22	17	10	1	0
3059	455.179056	0.06743227	-0.198704221	7	N1O10	H29_C21_N_O10	0	21	29	10	1	0
3061	455.273026	0.041936604	-0.045884554	0	N1O10	H41_C20_N_O10	0	20	41	10	1	0
3096	457.100876	0.164753584	-0.043920283	13	N1O10	H19_C22_N_O10	0	22	19	10	1	0
3101	457.194776	0.049254932	-0.044882403	6	N1O10	H31_C21_N_O10	0	21	31	10	1	0
3104	457.288576	0.034847534	-0.26452443	-1	N1O10	H43_C20_N_O10	0	20	43	10	1	0
3142	459.116526	0.122265443	-0.04388864	12	N1O10	H21_C22_N_O10	0	22	21	10	1	0
3147	459.210226	0.060417257	-0.480376933	5	N1O10	H33_C21_N_O10	0	21	33	10	1	0
3181	461.132106	0.079612196	-0.195657598	11	N1O10	H23_C22_N_O10	0	22	23	10	1	0
3185	461.226006	0.054154228	-0.196580416	4	N1O10	H35_C21_N_O10	0	21	35	10	1	0
3224	463.147686	0.060548444	-0.346105583	10	N1O10	H25_C22_N_O10	0	22	25	10	1	0
3226	463.241576	0.044089362	-0.368580906	3	N1O10	H37_C21_N_O10	0	21	37	10	1	0
3255	465.069446	0.036281237	-0.322377661	16	N1O10	H15_C23_N_O10	0	23	15	10	1	0
3263	465.163356	0.052119469	-0.301769256	9	N1O10	H27_C22_N_O10	0	22	27	10	1	0
3265	465.257376	0.046357534	-0.044740827	2	N1O10	H39_C21_N_O10	0	21	39	10	1	0
3293	467.085116	0.098717721	-0.278326145	15	N1O10	H17_C23_N_O10	0	23	17	10	1	0
3301	467.179086	0.04599871	-0.129385073	8	N1O10	H29_C22_N_O10	0	22	29	10	1	0
3303	467.272956	0.048762213	-0.194511578	1	N1O10	H41_C21_N_O10	0	21	41	10	1	0
3330	469.100786	0.140802035	-0.234653199	14	N1O10	H19_C23_N_O10	0	23	19	10	1	0
3334	469.194656	0.044103862	-0.299491902	7	N1O10	H31_C22_N_O10	0	22	31	10	1	0
3337	469.288646	0.036907782	-0.108598408	0	N1O10	H43_C21_N_O10	0	21	43	10	1	0
3365	471.116496	0.122394004	-0.106449255	13	N1O10	H21_C23_N_O10	0	23	21	10	1	0
3368	471.210296	0.050918858	-0.319589791	6	N1O10	H33_C22_N_O10	0	22	33	10	1	0
3372	471.304206	0.034391026	-0.299250459	-1	N1O10	H45_C21_N_O10	0	21	45	10	1	0
3403	473.132056	0.086529218	-0.296373916	12	N1O10	H23_C23_N_O10	0	23	23	10	1	0
3406	473.225966	0.050171445	-0.276121788	5	N1O10	H35_C22_N_O10	0	22	35	10	1	0
3440	475.147896	0.046971831	0.10460322	11	N1O10	H25_C23_N_O10	0	23	25	10	1	0
3442	475.241406	0.054569111	-0.716987189	4	N1O10	H37_C22_N_O10	0	22	37	10	1	0
3470	477.163236	0.051917308	-0.545666515	10	N1O10	H27_C23_N_O10	0	23	27	10	1	0
3494	479.085026	0.087723369	-0.459212849	16	N1O10	H17_C24_N_O10	0	24	17	10	1	0
3500	479.273006	0.044464134	-0.085316718	2	N1O10	H41_C22_N_O10	0	22	41	10	1	0
3517	481.100696	0.114019452	-0.415871358	15	N1O10	H19_C24_N_O10	0	24	19	10	1	0
3519	481.194666	0.02820338	-0.271241577	8	N1O10	H31_C23_N_O10	0	23	31	10	1	0
3521	481.288746	0.039457693	0.101884784	1	N1O10	H43_C22_N_O10	0	22	43	10	1	0
3544	483.116246	0.071602513	-0.621279045	14	N1O10	H21_C24_N_O10	0	24	21	10	1	0
3545	483.210206	0.044164464	-0.49790753	7	N1O10	H33_C23_N_O10	0	23	33	10	1	0
3547	483.304256	0.030902383	-0.188365815	0	N1O10	H45_C22_N_O10	0	22	45	10	1	0
3569	485.132076	0.07086113	-0.24781705	13	N1O10	H23_C24_N_O10	0	24	23	10	1	0
3571	485.225766	0.042098708	-0.681472467	6	N1O10	H35_C23_N_O10	0	23	35	10	1	0
3595	487.147616	0.051886954	-0.472747874	12	N1O10	H25_C24_N_O10	0	24	25	10	1	0
3597	487.241396	0.042611287	-0.719852629	5	N1O10	H37_C23_N_O10	0	23	37	10	1	0
3619	489.163366	0.045419686	-0.266520367	11	N1O10	H27_C24_N_O10	0	24	27	10	1	0
3621	489.257246	0.043163307	-0.308255015	4	N1O10	H39_C23_N_O10	0	23	39	10	1	0
3643	491.085136	0.070807819	-0.22399782	17	N1O10	H17_C25_N_O10	0	25	17	10	1	0
3646	491.178936	0.0349143	-0.428450783	10	N1O10	H29_C24_N_O10	0	24	29	10	1	0
3667	493.100596	0.093306408	-0.608549254	16	N1O10	H19_C25_N_O10	0	25	19	10	1	0
3669	493.194556	0.032314965	-0.487677727	9	N1O10	H31_C24_N_O10	0	24	31	10	1	0
3671	493.288496	0.039781218	-0.407396486	2	N1O10	H43_C23_N_O10	0	23	43	10	1	0
3688	495.116286	0.087766709	-0.52543212	15	N1O10	H21_C25_N_O10	0	25	21	10	1	0
3701	497.131886	0.055025739	-0.624027564	14	N1O10	H23_C25_N_O10	0	25	23	10	1	0
3702	497.225686	0.033789944	-0.825918715	7	N1O10	H35_C24_N_O10	0	24	35	10	1	0
3724	499.147666	0.044253423	-0.361211746	13	N1O10	H25_C25_N_O10	0	25	25	10	1	0
3744	501.163146	0.03959282	-0.699117648	12	N1O10	H27_C25_N_O10	0	25	27	10	1	0
3762	503.178816	0.036041994	-0.656716836	11	N1O10	H29_C25_N_O10	0	25	29	10	1	0
3778	505.100616	0.04621911	-0.554495463	17	N1O10	H19_C26_N_O10	0	26	19	10	1	0
3780	505.194406	0.030472209	-0.773009351	10	N1O10	H31_C25_N_O10	0	25	31	10	1	0
3797	507.116236	0.075538873	-0.611595484	16	N1O10	H21_C26_N_O10	0	26	21	10	1	0
3811	509.131906	0.037003335	-0.570036952	15	N1O10	H23_C26_N_O10	0	26	23	10	1	0
3826	511.147816	0.054093131	-0.059274439	14	N1O10	H25_C26_N_O10	0	26	25	10	1	0
3864	517.100706	0.037564012	-0.367580237	18	N1O10	H19_C27_N_O10	0	27	19	10	1	0
3879	519.116046	0.051102646	-0.963464728	17	N1O10	H21_C27_N_O10	0	27	21	10	1	0
3894	521.132046	0.037016053	-0.288264752	16	N1O10	H23_C27_N_O10	0	27	23	10	1	0
798	363.026026	0.036842289	0.022990087	6	N1O10S1	H13_C12_N_O10_S	0	12	13	10	1	1
1411	389.041866	0.033983984	0.509641808	7	N1O10S1	H15_C14_N_O10_S	0	14	15	10	1	1
1706	401.041856	0.024647541	0.469457233	8	N1O10S1	H15_C15_N_O10_S	0	15	15	10	1	1
2001	413.041806	0.028897938	0.334765145	9	N1O10S1	H15_C16_N_O10_S	0	16	15	10	1	1
1215	381.033356	0.026789404	0.382066288	10	N1O11	H11_C15_N_O11	0	15	11	11	1	0
1515	393.033106	0.023850114	-0.265677365	11	N1O11	H11_C16_N_O11	0	16	11	11	1	0
1805	405.033176	0.025241856	-0.084980693	12	N1O11	H11_C17_N_O11	0	17	11	11	1	0
1163	379.020906	0.035798529	-0.069373482	6	N1O11S1	H13_C12_N_O11_S	0	12	13	11	1	1
1460	391.021026	0.049656855	0.239644402	7	N1O11S1	H13_C13_N_O11_S	0	13	13	11	1	1
1754	403.020936	0.037195834	0.009195552	8	N1O11S1	H13_C14_N_O11_S	0	14	13	11	1	1
1806	405.036776	0.040083475	0.478060293	7	N1O11S1	H15_C14_N_O11_S	0	14	15	11	1	1
2052	415.020996	0.04766135	0.153500668	9	N1O11S1	H13_C15_N_O11_S	0	15	13	11	1	1
2107	417.036736	0.034210348	0.368389609	8	N1O11S1	H15_C15_N_O11_S	0	15	15	11	1	1
2402	429.036716	0.034673596	0.311469846	9	N1O11S1	H15_C16_N_O11_S	0	16	15	11	1	1
2711	441.036666	0.042035801	0.189625957	10	N1O11S1	H15_C17_N_O11_S	0	17	15	11	1	1
4293	567.083576	0.048750447	0.076549563	17	N1O11S1	H21_C27_N_O11_S	0	27	21	11	1	1
1612	397.028236	0.048409849	0.27942597	10	N1O12	H11_C15_N_O12	0	15	11	12	1	0
3360	471.043546	0.029775493	-0.486439103	15	N1O12	H13_C21_N_O12	0	21	13	12	1	0
1855	407.015876	0.05488174	0.071412448	7	N1O12S1	H13_C13_N_O12_S	0	13	13	12	1	1
1906	409.031446	0.031863027	-0.124704348	6	N1O12S1	H15_C13_N_O12_S	0	13	15	12	1	1
2159	419.015806	0.024573552	-0.097690825	8	N1O12S1	H13_C14_N_O12_S	0	14	13	12	1	1
2211	421.031486	0.035727904	-0.026145313	7	N1O12S1	H15_C14_N_O12_S	0	14	15	12	1	1
2450	431.015946	0.038327681	0.229843004	9	N1O12S1	H13_C15_N_O12_S	0	15	13	12	1	1
2509	433.031516	0.044617407	0.04385824	8	N1O12S1	H15_C15_N_O12_S	0	15	15	12	1	1
2820	445.031606	0.035068404	0.244908448	9	N1O12S1	H15_C16_N_O12_S	0	16	15	12	1	1
3088	457.031296	0.051193508	-0.439812332	10	N1O12S1	H15_C17_N_O12_S	0	17	15	12	1	1
3132	459.046706	0.047661846	-0.960865189	9	N1O12S1	H17_C17_N_O12_S	0	17	17	12	1	1
3321	469.031036	0.031952535	-0.982894445	11	N1O12S1	H15_C18_N_O12_S	0	18	15	12	1	1
1999	413.023126	0.040672001	0.208947138	10	N1O13	H11_C15_N_O13	0	15	11	13	1	0
2069	415.132856	0.027442512	0.640233593	2	N1O13	H25_C14_N_O13	0	14	25	13	1	0
2305	425.023146	0.044182261	0.250104026	11	N1O13	H11_C16_N_O13	0	16	11	13	1	0
2615	437.022946	0.028896116	-0.214405218	12	N1O13	H11_C17_N_O13	0	17	11	13	1	0
3587	487.038936	0.032120925	0.505557116	15	N1O13	H13_C21_N_O13	0	21	13	13	1	0
2561	435.010696	0.051139889	-0.150741121	8	N1O13S1	H13_C14_N_O13_S	0	14	13	13	1	1
2616	437.026256	0.035493565	-0.356152514	7	N1O13S1	H15_C14_N_O13_S	0	14	15	13	1	1
2868	447.010656	0.036494119	-0.236177815	9	N1O13S1	H13_C15_N_O13_S	0	15	13	13	1	1
2918	449.026316	0.028486057	-0.213012014	8	N1O13S1	H15_C15_N_O13_S	0	15	15	13	1	1
3129	459.010706	0.038240223	-0.121073429	10	N1O13S1	H13_C16_N_O13_S	0	16	13	13	1	1
3173	461.026146	0.032011555	-0.57621027	9	N1O13S1	H15_C16_N_O13_S	0	16	15	13	1	1
3214	463.041826	0.031549499	-0.509072802	8	N1O13S1	H17_C16_N_O13_S	0	16	17	13	1	1
3394	473.026226	0.06448124	-0.392468725	10	N1O13S1	H15_C17_N_O13_S	0	17	15	13	1	1
3431	475.041746	0.034633003	-0.664619484	9	N1O13S1	H17_C17_N_O13_S	0	17	17	13	1	1
3563	485.025946	0.037601791	-0.960047609	11	N1O13S1	H15_C18_N_O13_S	0	18	15	13	1	1
3588	487.041726	0.029527298	-0.689308497	10	N1O13S1	H17_C18_N_O13_S	0	18	17	13	1	1
3718	499.041766	0.034344644	-0.59257966	11	N1O13S1	H17_C19_N_O13_S	0	19	17	13	1	1
3821	511.041706	0.028972772	-0.696072347	12	N1O13S1	H17_C20_N_O13_S	0	20	17	13	1	1
4462	669.057496	0.033167553	-0.322537302	24	N1O13S1	H19_C33_N_O13_S	0	33	19	13	1	1
4463	683.073046	0.035019555	-0.462424922	24	N1O13S1	H21_C34_N_O13_S	0	34	21	13	1	1
2400	429.017946	0.035681883	-0.019439746	10	N1O14	H11_C15_N_O14	0	15	11	14	1	0
2709	441.017886	0.036227122	-0.154959702	11	N1O14	H11_C16_N_O14	0	16	11	14	1	0
3757	503.033326	0.033567721	-0.553470288	15	N1O14	H13_C21_N_O14	0	21	13	14	1	0
3848	515.033316	0.034989335	-0.559990958	16	N1O14	H13_C22_N_O14	0	22	13	14	1	0
3211	463.005606	0.028831628	-0.151648272	9	N1O14S1	H13_C15_N_O14_S	0	15	13	14	1	1
3249	465.021286	0.036445016	-0.086636894	8	N1O14S1	H15_C15_N_O14_S	0	15	15	14	1	1
3428	475.005576	0.043758279	-0.210974365	10	N1O14S1	H13_C16_N_O14_S	0	16	13	14	1	1
3464	477.021076	0.040469973	-0.524689605	9	N1O14S1	H15_C16_N_O14_S	0	16	15	14	1	1
3613	489.021166	0.046248325	-0.327773134	10	N1O14S1	H15_C17_N_O14_S	0	17	15	14	1	1
3738	501.021036	0.033814589	-0.579392838	11	N1O14S1	H15_C18_N_O14_S	0	18	15	14	1	1
3876	519.028146	0.043095201	-0.718754855	15	N1O15	H13_C21_N_O15	0	21	13	15	1	0
3637	491.000386	0.033658489	-0.417217595	10	N1O15S1	H13_C16_N_O15_S	0	16	13	15	1	1
3861	517.015746	0.045928191	-0.957278388	11	N1O15S1	H15_C18_N_O15_S	0	18	15	15	1	1
163	325.055816	0.067008275	-0.983892563	16	N1O1S1	H11_C21_N_O_S	0	21	11	1	1	1
185	327.071506	0.071964178	-0.855757823	15	N1O1S1	H13_C21_N_O_S	0	21	13	1	1	1
231	331.102806	0.024930219	-0.845785644	13	N1O1S1	H17_C21_N_O_S	0	21	17	1	1	1
309	337.055896	0.055941475	-0.711514033	17	N1O1S1	H11_C22_N_O_S	0	22	11	1	1	1
343	339.071536	0.094293694	-0.736994921	16	N1O1S1	H13_C22_N_O_S	0	22	13	1	1	1
382	341.087206	0.044819528	-0.674220539	15	N1O1S1	H15_C22_N_O_S	0	22	15	1	1	1
418	343.102886	0.031393922	-0.58303794	14	N1O1S1	H17_C22_N_O_S	0	22	17	1	1	1
452	345.118476	0.028810909	-0.753700593	13	N1O1S1	H19_C22_N_O_S	0	22	19	1	1	1
490	347.134226	0.020777626	-0.461464148	12	N1O1S1	H21_C22_N_O_S	0	22	21	1	1	1
517	349.055896	0.048190547	-0.687053285	18	N1O1S1	H11_C23_N_O_S	0	23	11	1	1	1
557	351.071586	0.105186396	-0.569382451	17	N1O1S1	H13_C23_N_O_S	0	23	13	1	1	1
600	353.087246	0.063541582	-0.53802	16	N1O1S1	H15_C23_N_O_S	0	23	15	1	1	1
647	355.102906	0.039113316	-0.507013592	15	N1O1S1	H17_C23_N_O_S	0	23	17	1	1	1
727	359.134266	0.024848349	-0.334665921	13	N1O1S1	H21_C23_N_O_S	0	23	21	1	1	1
760	361.055986	0.048458134	-0.414949497	19	N1O1S1	H11_C24_N_O_S	0	24	11	1	1	1
807	363.071626	0.111057821	-0.440392442	18	N1O1S1	H13_C24_N_O_S	0	24	13	1	1	1
852	365.087266	0.081610302	-0.465554446	17	N1O1S1	H15_C24_N_O_S	0	24	15	1	1	1
897	367.102906	0.031606027	-0.490440138	16	N1O1S1	H17_C24_N_O_S	0	24	17	1	1	1
946	369.118626	0.035732902	-0.29832144	15	N1O1S1	H19_C24_N_O_S	0	24	19	1	1	1
1027	373.056066	0.028852186	-0.187156855	20	N1O1S1	H11_C25_N_O_S	0	25	11	1	1	1
1073	375.071646	0.079003528	-0.372979407	19	N1O1S1	H13_C25_N_O_S	0	25	13	1	1	1
1123	377.087296	0.09487119	-0.371181956	18	N1O1S1	H15_C25_N_O_S	0	25	15	1	1	1
1178	379.102956	0.058570414	-0.34302555	17	N1O1S1	H17_C25_N_O_S	0	25	17	1	1	1
1229	381.118636	0.028661067	-0.262689857	16	N1O1S1	H19_C25_N_O_S	0	25	19	1	1	1
1279	383.134266	0.029511873	-0.313702038	15	N1O1S1	H21_C25_N_O_S	0	25	21	1	1	1
1367	387.071786	0.063967588	2.74E-04	20	N1O1S1	H13_C26_N_O_S	0	26	13	1	1	1
1419	389.087296	0.080650381	-0.359734182	19	N1O1S1	H15_C26_N_O_S	0	26	15	1	1	1
1473	391.102956	0.042673524	-0.332500683	18	N1O1S1	H17_C26_N_O_S	0	26	17	1	1	1
