peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
307	293.084156	0.008281694	0.313834775	16	N1O1	H11_C21_N_O	0	21	11	1	1	0
804	337.006846	0.009186664	-0.44400285	10	N1O10	H7_C13_N_O10	0	13	7	10	1	0
831	339.022576	0.017541967	-0.205608726	9	N1O10	H9_C13_N_O10	0	13	9	10	1	0
864	341.038346	0.023582153	0.147256168	8	N1O10	H11_C13_N_O10	0	13	11	10	1	0
895	343.054016	0.014517562	0.204475088	7	N1O10	H13_C13_N_O10	0	13	13	10	1	0
926	345.069716	0.011711807	0.347964468	6	N1O10	H15_C13_N_O10	0	13	15	10	1	0
988	349.007166	0.009917349	0.488150435	11	N1O10	H7_C14_N_O10	0	14	7	10	1	0
1019	351.022636	0.023896188	-0.027650638	10	N1O10	H9_C14_N_O10	0	14	9	10	1	0
1049	353.038246	0.048351706	-0.141004553	9	N1O10	H11_C14_N_O10	0	14	11	10	1	0
1080	355.053976	0.063357898	0.0849054	8	N1O10	H13_C14_N_O10	0	14	13	10	1	0
1114	357.069636	0.039790164	0.112224608	7	N1O10	H15_C14_N_O10	0	14	15	10	1	0
1150	359.085376	0.017855332	0.362025325	6	N1O10	H17_C14_N_O10	0	14	17	10	1	0
1178	361.007116	0.014560535	0.33342279	12	N1O10	H7_C15_N_O10	0	15	7	10	1	0
1218	363.022696	0.052004952	0.138542302	11	N1O10	H9_C15_N_O10	0	15	9	10	1	0
1227	363.116436	0.010327954	-0.303346225	4	N1O10	H21_C14_N_O10	0	14	21	10	1	0
1255	365.038326	0.079457099	0.082785828	10	N1O10	H11_C15_N_O10	0	15	11	10	1	0
1289	367.053986	0.073501478	0.109373557	9	N1O10	H13_C15_N_O10	0	15	13	10	1	0
1327	369.069646	0.066368635	0.13567087	8	N1O10	H15_C15_N_O10	0	15	15	10	1	0
1372	371.085306	0.039450125	0.1616825	7	N1O10	H17_C15_N_O10	0	15	17	10	1	0
1400	373.007146	0.013390596	0.403123644	13	N1O10	H7_C16_N_O10	0	16	7	10	1	0
1411	373.100876	0.024360153	-0.053808504	6	N1O10	H19_C15_N_O10	0	15	19	10	1	0
1446	375.022716	0.042383087	0.187439312	12	N1O10	H9_C16_N_O10	0	16	9	10	1	0
1456	375.116496	0.014018362	-0.133691801	5	N1O10	H21_C15_N_O10	0	15	21	10	1	0
1491	377.038336	0.089001433	0.106673503	11	N1O10	H11_C16_N_O10	0	16	11	10	1	0
1503	377.132176	0.010030556	-0.053625761	4	N1O10	H23_C15_N_O10	0	15	23	10	1	0
1535	379.054006	0.124120169	0.15867396	10	N1O10	H13_C16_N_O10	0	16	13	10	1	0
1575	381.069626	0.110782108	0.078914713	9	N1O10	H15_C16_N_O10	0	16	15	10	1	0
1612	383.085246	0.082284327	-5.22E-06	8	N1O10	H17_C16_N_O10	0	16	17	10	1	0
1649	385.100946	0.041583912	0.129638736	7	N1O10	H19_C16_N_O10	0	16	19	10	1	0
1678	387.022686	0.042233962	0.10411276	13	N1O10	H9_C17_N_O10	0	17	9	10	1	0
1688	387.116536	0.025807646	-0.026219495	6	N1O10	H21_C16_N_O10	0	16	21	10	1	0
1722	389.038296	0.083321554	5.65E-04	12	N1O10	H11_C17_N_O10	0	17	11	10	1	0
1733	389.132076	0.017836031	-0.308954228	5	N1O10	H23_C16_N_O10	0	16	23	10	1	0
1771	391.053926	0.126444951	-0.050770491	11	N1O10	H13_C17_N_O10	0	17	13	10	1	0
1783	391.147686	0.012705284	-0.409814517	4	N1O10	H25_C16_N_O10	0	16	25	10	1	0
1819	393.069586	0.126111506	-0.025257614	10	N1O10	H15_C17_N_O10	0	17	15	10	1	0
1859	395.085216	0.119475732	-0.075938048	9	N1O10	H17_C17_N_O10	0	17	17	10	1	0
1899	397.100886	0.076232312	-0.025373905	8	N1O10	H19_C17_N_O10	0	17	19	10	1	0
1931	399.022706	0.040159311	0.151104183	14	N1O10	H9_C18_N_O10	0	18	9	10	1	0
1945	399.116486	0.045565111	-0.150707881	7	N1O10	H21_C17_N_O10	0	17	21	10	1	0
1978	401.038296	0.074372084	5.49E-04	13	N1O10	H11_C18_N_O10	0	18	11	10	1	0
1991	401.132136	0.02485982	-0.150135067	6	N1O10	H23_C17_N_O10	0	17	23	10	1	0
2025	403.053946	0.111912286	3.62E-04	12	N1O10	H13_C18_N_O10	0	18	13	10	1	0
2038	403.147876	0.014966547	0.073675199	5	N1O10	H25_C17_N_O10	0	17	25	10	1	0
2078	405.069586	0.12899482	-0.024509369	11	N1O10	H15_C18_N_O10	0	18	15	10	1	0
2126	407.085266	0.152538531	0.049124843	10	N1O10	H17_C18_N_O10	0	18	17	10	1	0
2166	409.100836	0.111814797	-0.146848881	9	N1O10	H19_C18_N_O10	0	18	19	10	1	0
2195	411.022806	0.029645638	0.389988092	15	N1O10	H9_C19_N_O10	0	19	9	10	1	0
2209	411.116536	0.064968915	-0.024688863	8	N1O10	H21_C18_N_O10	0	18	21	10	1	0
2241	413.038266	0.059965368	-0.072099857	14	N1O10	H11_C19_N_O10	0	19	11	10	1	0
2252	413.132166	0.041063124	-0.073158186	7	N1O10	H23_C18_N_O10	0	18	23	10	1	0
2284	415.053906	0.095884125	-0.096021262	13	N1O10	H13_C19_N_O10	0	19	13	10	1	0
2298	415.147856	0.028369357	0.023369987	6	N1O10	H25_C18_N_O10	0	18	25	10	1	0
2332	417.069566	0.124891264	-0.071757813	12	N1O10	H15_C19_N_O10	0	19	15	10	1	0
2384	419.085246	0.12422317	-4.77E-06	11	N1O10	H17_C19_N_O10	0	19	17	10	1	0
2393	419.179136	0.015672223	-0.024920133	4	N1O10	H29_C18_N_O10	0	18	29	10	1	0
2433	421.100876	0.123804308	-0.047675037	10	N1O10	H19_C19_N_O10	0	19	19	10	1	0
2469	423.022726	0.022856465	0.189810133	16	N1O10	H9_C20_N_O10	0	20	9	10	1	0
2484	423.116496	0.070870419	-0.118525277	9	N1O10	H21_C19_N_O10	0	19	21	10	1	0
2512	425.038276	0.042569469	-0.046536985	15	N1O10	H11_C20_N_O10	0	20	11	10	1	0
2525	425.132196	0.047482622	-5.27E-04	8	N1O10	H23_C19_N_O10	0	19	23	10	1	0
2560	427.053936	0.084284266	-0.023074369	14	N1O10	H13_C20_N_O10	0	20	13	10	1	0
2574	427.147886	0.044325466	0.092946732	7	N1O10	H25_C19_N_O10	0	19	25	10	1	0
2606	429.069616	0.096213092	0.046780288	13	N1O10	H15_C20_N_O10	0	20	15	10	1	0
2620	429.163476	0.018628841	-0.047469091	6	N1O10	H27_C19_N_O10	0	19	27	10	1	0
2663	431.085206	0.109623917	-0.09279372	12	N1O10	H17_C20_N_O10	0	20	17	10	1	0
2675	431.179156	0.018372475	0.022157843	5	N1O10	H29_C19_N_O10	0	19	29	10	1	0
2714	433.100876	0.119862916	-0.046354097	11	N1O10	H19_C20_N_O10	0	20	19	10	1	0
2771	435.116516	0.097642786	-0.069291785	10	N1O10	H21_C20_N_O10	0	20	21	10	1	0
2805	437.038296	0.031127636	5.03E-04	16	N1O10	H11_C21_N_O10	0	21	11	10	1	0
2818	437.132176	0.065914159	-0.046265183	9	N1O10	H23_C20_N_O10	0	20	23	10	1	0
2851	439.053956	0.062094251	0.023108777	15	N1O10	H13_C21_N_O10	0	21	13	10	1	0
2862	439.147796	0.052177633	-0.114535472	8	N1O10	H25_C20_N_O10	0	20	25	10	1	0
2896	441.069616	0.075387413	0.045507556	14	N1O10	H15_C21_N_O10	0	21	15	10	1	0
2907	441.163496	0.036128066	-8.43E-04	7	N1O10	H27_C20_N_O10	0	20	27	10	1	0
2944	443.085226	0.073901918	-0.045142557	13	N1O10	H17_C21_N_O10	0	21	17	10	1	0
2953	443.179216	0.027003906	0.156943281	6	N1O10	H29_C20_N_O10	0	20	29	10	1	0
2996	445.100976	0.086350287	0.179563749	12	N1O10	H19_C21_N_O10	0	21	19	10	1	0
3005	445.194746	0.019012103	-0.113478428	5	N1O10	H31_C20_N_O10	0	20	31	10	1	0
3049	447.116576	0.087067142	0.066761113	11	N1O10	H21_C21_N_O10	0	21	21	10	1	0
3091	449.038386	0.018902237	0.200918235	17	N1O10	H11_C22_N_O10	0	22	11	10	1	0
3101	449.132166	0.066599363	-0.067294223	10	N1O10	H23_C21_N_O10	0	21	23	10	1	0
3134	451.054146	0.035382941	0.443729432	16	N1O10	H13_C22_N_O10	0	22	13	10	1	0
3147	451.147776	0.052308991	-0.15582034	9	N1O10	H25_C21_N_O10	0	21	25	10	1	0
3180	453.069586	0.04883897	-0.021912749	15	N1O10	H15_C22_N_O10	0	22	15	10	1	0
3193	453.163436	0.039410589	-0.133223458	8	N1O10	H27_C21_N_O10	0	21	27	10	1	0
3228	455.085266	0.059323975	0.043943414	14	N1O10	H17_C22_N_O10	0	22	17	10	1	0
3237	455.179066	0.027800254	-0.176734841	7	N1O10	H29_C21_N_O10	0	21	29	10	1	0
3273	457.100836	0.056681905	-0.131428331	13	N1O10	H19_C22_N_O10	0	22	19	10	1	0
3283	457.194826	0.017661483	0.06448017	6	N1O10	H31_C21_N_O10	0	21	31	10	1	0
3323	459.116546	0.057966416	-3.27E-04	12	N1O10	H21_C22_N_O10	0	22	21	10	1	0
3371	461.132126	0.056148254	-0.152286072	11	N1O10	H23_C22_N_O10	0	22	23	10	1	0
3411	463.054046	0.020573594	0.216272811	17	N1O10	H13_C23_N_O10	0	23	13	10	1	0
3417	463.147756	0.04703756	-0.194965859	10	N1O10	H25_C22_N_O10	0	22	25	10	1	0
3455	465.069376	0.028296547	-0.472892887	16	N1O10	H15_C23_N_O10	0	23	15	10	1	0
3463	465.163406	0.038619245	-0.194280115	9	N1O10	H27_C22_N_O10	0	22	27	10	1	0
3497	467.085116	0.036786313	-0.278326145	15	N1O10	H17_C23_N_O10	0	23	17	10	1	0
3504	467.179186	0.029238124	0.084665587	8	N1O10	H29_C22_N_O10	0	22	29	10	1	0
3535	469.100836	0.042100601	-0.128066282	14	N1O10	H19_C23_N_O10	0	23	19	10	1	0
3543	469.194886	0.019500144	0.190709666	7	N1O10	H31_C22_N_O10	0	22	31	10	1	0
3587	471.116696	0.048335739	0.31807406	13	N1O10	H21_C23_N_O10	0	23	21	10	1	0
3596	471.210386	0.017791888	-0.128592242	6	N1O10	H33_C22_N_O10	0	22	33	10	1	0
3641	473.132196	0.051364194	-4.73E-04	12	N1O10	H23_C23_N_O10	0	23	23	10	1	0
3650	473.226206	0.013476	0.231035388	5	N1O10	H35_C22_N_O10	0	22	35	10	1	0
3702	475.147906	0.047093057	0.125649296	11	N1O10	H25_C23_N_O10	0	23	25	10	1	0
3749	477.069576	0.023475277	-0.041771685	17	N1O10	H15_C24_N_O10	0	24	15	10	1	0
3758	477.163386	0.037319443	-0.231308611	10	N1O10	H27_C23_N_O10	0	23	27	10	1	0
3797	479.085056	0.028441979	-0.39659346	16	N1O10	H17_C24_N_O10	0	24	17	10	1	0
3805	479.179106	0.032088549	-0.084406852	9	N1O10	H29_C23_N_O10	0	23	29	10	1	0
3841	481.100786	0.030631283	-0.228800291	15	N1O10	H19_C24_N_O10	0	24	19	10	1	0
3851	481.194716	0.024284556	-0.167333508	8	N1O10	H31_C23_N_O10	0	23	31	10	1	0
3893	483.210386	0.014776573	-0.125398795	7	N1O10	H33_C23_N_O10	0	23	33	10	1	0
3933	485.132296	0.037072579	0.20566761	13	N1O10	H23_C24_N_O10	0	24	23	10	1	0
3941	485.225976	0.01399762	-0.24868413	6	N1O10	H35_C23_N_O10	0	23	35	10	1	0
3978	487.147906	0.033318807	0.122554155	12	N1O10	H25_C24_N_O10	0	24	25	10	1	0
4025	489.069466	0.013719131	-0.265663692	18	N1O10	H15_C25_N_O10	0	25	15	10	1	0
4034	489.163456	0.032462884	-0.082532739	11	N1O10	H27_C24_N_O10	0	24	27	10	1	0
4085	491.179256	0.031932012	0.223042807	10	N1O10	H29_C24_N_O10	0	24	29	10	1	0
4124	493.100716	0.021652996	-0.365191114	16	N1O10	H19_C25_N_O10	0	25	19	10	1	0
4132	493.194756	0.027892982	-0.082158213	9	N1O10	H31_C24_N_O10	0	24	31	10	1	0
4168	495.116476	0.021238503	-0.141683833	15	N1O10	H21_C25_N_O10	0	25	21	10	1	0
4174	495.210546	0.028985159	0.20073482	8	N1O10	H33_C24_N_O10	0	24	33	10	1	0
4215	497.132096	0.030509474	-0.201604364	14	N1O10	H23_C25_N_O10	0	25	23	10	1	0
4220	497.225926	0.014778724	-0.343240348	7	N1O10	H35_C24_N_O10	0	24	35	10	1	0
4259	499.148046	0.023996626	0.400085709	13	N1O10	H25_C25_N_O10	0	25	25	10	1	0
4266	499.241526	0.01664207	-0.442154726	6	N1O10	H37_C24_N_O10	0	24	37	10	1	0
4309	501.163376	0.022850446	-0.240185149	12	N1O10	H27_C25_N_O10	0	25	27	10	1	0
4361	503.179036	0.028629153	-0.219496426	11	N1O10	H29_C25_N_O10	0	25	29	10	1	0
4409	505.194746	0.023238543	-0.10000104	10	N1O10	H31_C25_N_O10	0	25	31	10	1	0
4454	507.210386	0.020520701	-0.119465219	9	N1O10	H33_C25_N_O10	0	25	33	10	1	0
4492	509.132186	0.021152517	-0.020081229	15	N1O10	H23_C26_N_O10	0	26	23	10	1	0
4497	509.225906	0.024542545	-0.374427141	8	N1O10	H35_C25_N_O10	0	25	35	10	1	0
4533	511.147966	0.016977835	0.234182679	14	N1O10	H25_C26_N_O10	0	26	25	10	1	0
4538	511.241526	0.014103867	-0.43177635	7	N1O10	H37_C25_N_O10	0	25	37	10	1	0
4577	513.163316	0.019949751	-0.351490441	13	N1O10	H27_C26_N_O10	0	26	27	10	1	0
4584	513.257506	0.012531	0.212727527	6	N1O10	H39_C25_N_O10	0	25	39	10	1	0
4631	515.179206	0.026699096	0.11559861	12	N1O10	H29_C26_N_O10	0	26	29	10	1	0
4677	517.194736	0.01625678	-0.117015886	11	N1O10	H31_C26_N_O10	0	26	31	10	1	0
4723	519.210286	0.022419424	-0.30930435	10	N1O10	H33_C26_N_O10	0	26	33	10	1	0
4800	523.054206	0.018832909	0.497359541	22	N1O10	H13_C28_N_O10	0	28	13	10	1	0
4814	523.241746	0.015734612	-0.001418083	8	N1O10	H37_C26_N_O10	0	26	37	10	1	0
4860	525.257536	0.014720034	0.264982395	7	N1O10	H39_C26_N_O10	0	26	39	10	1	0
4900	527.179066	0.016796578	-0.152597106	13	N1O10	H29_C27_N_O10	0	27	29	10	1	0
4947	529.194776	0.018962888	-0.038775893	12	N1O10	H31_C27_N_O10	0	27	31	10	1	0
5123	537.257276	0.012331707	-0.224875503	8	N1O10	H39_C27_N_O10	0	27	39	10	1	0
1284	367.017566	0.014422765	0.015405257	10	N1O11	H9_C14_N_O11	0	14	9	11	1	0
1321	369.033176	0.032226394	-0.093270747	9	N1O11	H11_C14_N_O11	0	14	11	11	1	0
1366	371.048896	0.029716285	0.095690893	8	N1O11	H13_C14_N_O11	0	14	13	11	1	0
1407	373.064636	0.017316812	0.336220558	7	N1O11	H15_C14_N_O11	0	14	15	11	1	0
1452	375.080256	0.014209425	0.25423359	6	N1O11	H17_C14_N_O11	0	14	17	11	1	0
1531	379.017666	0.027126879	0.278757455	11	N1O11	H9_C15_N_O11	0	15	9	11	1	0
1542	379.111456	0.010979343	-0.012634807	4	N1O11	H21_C14_N_O11	0	14	21	11	1	0
1569	381.033266	0.041607968	0.145866529	10	N1O11	H11_C15_N_O11	0	15	11	11	1	0
1606	383.048886	0.066584301	0.066586801	9	N1O11	H13_C15_N_O11	0	15	13	11	1	0
1644	385.064466	0.043231896	-0.115741659	8	N1O11	H15_C15_N_O11	0	15	15	11	1	0
1684	387.080186	0.026622863	0.065510974	7	N1O11	H17_C15_N_O11	0	15	17	11	1	0
1720	389.001996	0.013174416	0.220379332	13	N1O11	H7_C16_N_O11	0	16	7	11	1	0
1729	389.095806	0.011421186	-0.012120408	6	N1O11	H19_C15_N_O11	0	15	19	11	1	0
1767	391.017536	0.036512085	-0.062263192	12	N1O11	H9_C16_N_O11	0	16	9	11	1	0
1778	391.111616	0.014029528	0.396843238	5	N1O11	H21_C15_N_O11	0	15	21	11	1	0
1816	393.033236	0.075182222	0.065083554	11	N1O11	H11_C16_N_O11	0	16	11	11	1	0
1855	395.048886	0.126331602	0.064564161	10	N1O11	H13_C16_N_O11	0	16	13	11	1	0
1894	397.064536	0.103601085	0.064050041	9	N1O11	H15_C16_N_O11	0	16	15	11	1	0
1940	399.080166	0.062171891	0.013425874	8	N1O11	H17_C16_N_O11	0	16	17	11	1	0
1974	401.002036	0.013037478	0.313534568	14	N1O11	H7_C17_N_O11	0	17	7	11	1	0
1986	401.095806	0.03661886	-0.011757789	7	N1O11	H19_C16_N_O11	0	16	19	11	1	0
2020	403.017736	0.040023455	0.435846823	13	N1O11	H9_C17_N_O11	0	17	9	11	1	0
2033	403.111596	0.019164833	0.335415804	6	N1O11	H21_C16_N_O11	0	16	21	11	1	0
2073	405.033246	0.076493508	0.087844641	12	N1O11	H11_C17_N_O11	0	17	11	11	1	0
2120	407.048906	0.120924092	0.11179492	11	N1O11	H13_C17_N_O11	0	17	13	11	1	0
2160	409.064506	0.134460506	-0.011166943	10	N1O11	H15_C17_N_O11	0	17	15	11	1	0
2204	411.080116	0.111451683	-0.108596836	9	N1O11	H17_C17_N_O11	0	17	17	11	1	0
2236	413.001926	0.013859633	0.038082147	15	N1O11	H7_C18_N_O11	0	18	7	11	1	0
2248	413.095816	0.067202673	0.012791221	8	N1O11	H19_C17_N_O11	0	17	19	11	1	0
2279	415.017676	0.046956315	0.278672468	14	N1O11	H9_C18_N_O11	0	18	9	11	1	0
2292	415.111466	0.061984825	0.012550846	7	N1O11	H21_C17_N_O11	0	17	21	11	1	0
2328	417.033236	0.071621258	0.061338037	13	N1O11	H11_C18_N_O11	0	18	11	11	1	0
2339	417.127076	0.018158898	-0.083581244	6	N1O11	H23_C17_N_O11	0	17	23	11	1	0
2380	419.048876	0.119486039	0.037002844	12	N1O11	H13_C18_N_O11	0	18	13	11	1	0
2428	421.064516	0.146671635	0.012900636	11	N1O11	H15_C18_N_O11	0	18	15	11	1	0
2478	423.080186	0.151086601	0.059936629	10	N1O11	H17_C18_N_O11	0	18	17	11	1	0
2519	425.095796	0.101123621	-0.034618079	9	N1O11	H19_C18_N_O11	0	18	19	11	1	0
2554	427.017566	0.027683173	0.013240673	15	N1O11	H9_C19_N_O11	0	19	9	11	1	0
2569	427.111476	0.059872694	0.035611312	8	N1O11	H21_C18_N_O11	0	18	21	11	1	0
2601	429.033286	0.072756732	0.176163488	14	N1O11	H11_C19_N_O11	0	19	11	11	1	0
2615	429.127116	0.036253676	0.011968482	7	N1O11	H23_C18_N_O11	0	18	23	11	1	0
2658	431.048906	0.118508956	0.105570388	13	N1O11	H13_C19_N_O11	0	19	13	11	1	0
2671	431.142776	0.021336343	0.034935063	6	N1O11	H25_C18_N_O11	0	18	25	11	1	0
2709	433.064476	0.133990447	-0.079821832	12	N1O11	H15_C19_N_O11	0	19	15	11	1	0
2765	435.080136	0.143723896	-0.056637842	11	N1O11	H17_C19_N_O11	0	19	17	11	1	0
2813	437.095836	0.130672946	0.057845438	10	N1O11	H19_C19_N_O11	0	19	19	11	1	0
2845	439.017486	0.014612116	-0.16934633	16	N1O11	H9_C20_N_O11	0	20	9	11	1	0
2858	439.111466	0.088355488	0.011864869	9	N1O11	H21_C19_N_O11	0	19	21	11	1	0
2890	441.033206	0.063911913	-0.010021921	15	N1O11	H11_C20_N_O11	0	20	11	11	1	0
2903	441.127156	0.055196843	0.102319704	8	N1O11	H23_C19_N_O11	0	19	23	11	1	0
2939	443.048896	0.095571158	0.080140139	14	N1O11	H13_C20_N_O11	0	20	13	11	1	0
2990	445.064566	0.129384235	0.124548221	13	N1O11	H15_C20_N_O11	0	20	15	11	1	0
3044	447.080236	0.131527727	0.168555874	12	N1O11	H17_C20_N_O11	0	20	17	11	1	0
3097	449.095816	0.121274836	0.011765864	11	N1O11	H19_C20_N_O11	0	20	19	11	1	0
3129	451.017716	0.013446696	0.345117264	17	N1O11	H9_C21_N_O11	0	21	9	11	1	0
3174	453.033086	0.0277632	-0.274637778	16	N1O11	H11_C21_N_O11	0	21	11	11	1	0
3190	453.127136	0.068289122	0.05547229	9	N1O11	H23_C20_N_O11	0	20	23	11	1	0
3223	455.048846	0.077952992	-0.031851526	15	N1O11	H13_C21_N_O11	0	21	13	11	1	0
3269	457.064516	0.096329363	0.011884537	14	N1O11	H15_C21_N_O11	0	21	15	11	1	0
3279	457.158406	0.022031192	-0.010963377	7	N1O11	H27_C20_N_O11	0	20	27	11	1	0
3493	467.048906	0.050148612	0.097433051	16	N1O11	H13_C22_N_O11	0	22	13	11	1	0
3531	469.064536	0.076789526	0.054218552	15	N1O11	H15_C22_N_O11	0	22	15	11	1	0
3541	469.158436	0.032601012	0.053261325	8	N1O11	H27_C21_N_O11	0	21	27	11	1	0
3593	471.174036	0.027643041	-0.053241474	7	N1O11	H29_C21_N_O11	0	21	29	11	1	0
3637	473.095836	0.095658591	0.053443717	13	N1O11	H19_C22_N_O11	0	22	19	11	1	0
3697	475.111536	0.082696142	0.158299671	12	N1O11	H21_C22_N_O11	0	22	21	11	1	0
3744	477.033116	0.013010913	-0.197931751	18	N1O11	H11_C23_N_O11	0	23	11	11	1	0
3754	477.127106	0.08092478	-0.010194348	11	N1O11	H23_C22_N_O11	0	22	23	11	1	0
3793	479.048816	0.035976621	-0.092879887	17	N1O11	H13_C23_N_O11	0	23	13	11	1	0
3802	479.142796	0.061382651	0.073176515	10	N1O11	H25_C22_N_O11	0	22	25	11	1	0
3849	481.158416	0.050053659	0.010366648	9	N1O11	H27_C22_N_O11	0	22	27	11	1	0
3884	483.080216	0.065802102	0.114593805	15	N1O11	H17_C23_N_O11	0	23	17	11	1	0
3891	483.174056	0.039617686	-0.010526227	8	N1O11	H29_C22_N_O11	0	22	29	11	1	0
3938	485.189826	0.018272172	0.236690866	7	N1O11	H31_C22_N_O11	0	22	31	11	1	0
4030	489.127116	0.068751626	0.010500338	12	N1O11	H23_C23_N_O11	0	23	23	11	1	0
4082	491.142776	0.053023074	0.030667253	11	N1O11	H25_C23_N_O11	0	23	25	11	1	0
4121	493.064506	0.037150117	-0.009264508	17	N1O11	H15_C24_N_O11	0	24	15	11	1	0
4172	495.174056	0.040231845	-0.010271136	9	N1O11	H29_C23_N_O11	0	23	29	11	1	0
4218	497.189716	0.020194276	0.009734715	8	N1O11	H31_C23_N_O11	0	23	31	11	1	0
4304	501.127106	0.052085764	-0.00970612	13	N1O11	H23_C24_N_O11	0	24	23	11	1	0
4357	503.142756	0.054377562	-0.009814312	12	N1O11	H25_C24_N_O11	0	24	25	11	1	0
4452	507.174156	0.038904017	0.187142816	10	N1O11	H29_C24_N_O11	0	24	29	11	1	0
4495	509.189716	0.034542728	0.009505298	9	N1O11	H31_C24_N_O11	0	24	31	11	1	0
4582	513.221006	0.016241245	-0.010342523	7	N1O11	H35_C24_N_O11	0	24	35	11	1	0
4766	521.095826	0.020802029	0.029330498	17	N1O11	H19_C26_N_O11	0	26	19	11	1	0
4773	521.189846	0.030189325	0.258715708	10	N1O11	H31_C25_N_O11	0	25	31	11	1	0
4812	523.205406	0.023768901	0.085561043	9	N1O11	H33_C25_N_O11	0	25	33	11	1	0
4852	525.127226	0.0258526	0.219253534	15	N1O11	H23_C26_N_O11	0	26	23	11	1	0
4858	525.221176	0.017718726	0.313566946	8	N1O11	H35_C25_N_O11	0	25	35	11	1	0
5038	533.189776	0.021880471	0.121607733	11	N1O11	H31_C26_N_O11	0	26	31	11	1	0
5117	537.127226	0.021414443	0.214355174	16	N1O11	H23_C27_N_O11	0	27	23	11	1	0
5121	537.221236	0.017286831	0.418248545	9	N1O11	H35_C26_N_O11	0	26	35	11	1	0
5161	539.236756	0.01808113	0.175466526	8	N1O11	H37_C26_N_O11	0	26	37	11	1	0
5202	541.158556	0.025949677	0.267921478	14	N1O11	H27_C27_N_O11	0	27	27	11	1	0
5327	547.205506	0.016686862	0.264555087	11	N1O11	H33_C27_N_O11	0	27	33	11	1	0
5616	563.142776	0.013971866	0.026746325	17	N1O11	H25_C29_N_O11	0	29	25	11	1	0
1888	397.028126	0.039143144	0.00236759	10	N1O12	H11_C15_N_O12	0	15	11	12	1	0
1935	399.043796	0.031665494	0.05229	9	N1O12	H13_C15_N_O12	0	15	13	12	1	0
2028	403.075096	0.013118783	0.051399851	7	N1O12	H17_C15_N_O12	0	15	17	12	1	0
2115	407.012616	0.020629186	0.346461005	12	N1O12	H9_C16_N_O12	0	16	9	12	1	0
2155	409.028236	0.037138315	0.271228219	11	N1O12	H11_C16_N_O12	0	16	11	12	1	0
2198	411.043796	0.06111802	0.050763447	10	N1O12	H13_C16_N_O12	0	16	13	12	1	0
2243	413.059426	0.061849179	0.0019174	9	N1O12	H15_C16_N_O12	0	16	15	12	1	0
2286	415.075036	0.035692533	-0.09463831	8	N1O12	H17_C16_N_O12	0	16	17	12	1	0
2377	419.012536	0.026042067	0.145613782	13	N1O12	H9_C17_N_O12	0	17	9	12	1	0
2423	421.028246	0.060208418	0.287249136	12	N1O12	H11_C17_N_O12	0	17	11	12	1	0
2472	423.043836	0.091943896	0.143876343	11	N1O12	H13_C17_N_O12	0	17	13	12	1	0
2514	425.059416	0.101469699	-0.021662854	10	N1O12	H15_C17_N_O12	0	17	15	12	1	0
2563	427.075086	0.080392326	0.02509629	9	N1O12	H17_C17_N_O12	0	17	17	12	1	0
2609	429.090696	0.040325601	-0.068414441	8	N1O12	H19_C17_N_O12	0	17	19	12	1	0
2653	431.012576	0.033316542	0.234364391	14	N1O12	H9_C18_N_O12	0	18	9	12	1	0
2666	431.106346	0.027613993	-0.068266219	7	N1O12	H21_C17_N_O12	0	17	21	12	1	0
2705	433.028136	0.055498312	0.025263947	13	N1O12	H11_C18_N_O12	0	18	11	12	1	0
2760	435.043776	0.104387708	0.001990604	12	N1O12	H13_C18_N_O12	0	18	13	12	1	0
2807	437.059396	0.127002333	-0.066828445	11	N1O12	H15_C18_N_O12	0	18	15	12	1	0
2853	439.075116	0.106970648	0.092735841	10	N1O12	H17_C18_N_O12	0	18	17	12	1	0
2898	441.090846	0.065788981	0.273512817	9	N1O12	H19_C18_N_O12	0	18	19	12	1	0
2935	443.012696	0.025129739	0.498888637	15	N1O12	H9_C19_N_O12	0	19	9	12	1	0
2946	443.106446	0.04191382	0.159261958	8	N1O12	H21_C18_N_O12	0	18	21	12	1	0
2984	445.028196	0.073967377	0.15940563	14	N1O12	H11_C19_N_O12	0	19	11	12	1	0
3039	447.043806	0.110557562	0.069044688	13	N1O12	H13_C19_N_O12	0	19	13	12	1	0
3092	449.059466	0.13289539	0.090838749	12	N1O12	H15_C19_N_O12	0	19	15	12	1	0
3137	451.075146	0.137074935	0.156776539	11	N1O12	H17_C19_N_O12	0	19	17	12	1	0
3183	453.090726	0.10569969	0.001421349	10	N1O12	H19_C19_N_O12	0	19	19	12	1	0
3231	455.106356	0.056979851	-0.042693317	9	N1O12	H21_C19_N_O12	0	19	21	12	1	0
3264	457.028246	0.067582039	0.264622594	15	N1O12	H11_C20_N_O12	0	20	11	12	1	0
3275	457.122006	0.033762557	-0.042666946	8	N1O12	H23_C19_N_O12	0	19	23	12	1	0
3314	459.043886	0.105141557	0.241515035	14	N1O12	H13_C20_N_O12	0	20	13	12	1	0
3325	459.137646	0.01830849	-0.064420768	7	N1O12	H25_C19_N_O12	0	19	25	12	1	0
3362	461.059426	0.136862886	0.001717783	13	N1O12	H15_C20_N_O12	0	20	15	12	1	0
3413	463.075066	0.136678972	-0.020044266	12	N1O12	H17_C20_N_O12	0	20	17	12	1	0
