peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
1851	427.066506	0.0124011	-0.455512191	22	N1O2S1	H13_C28_N_O2_S	0	28	13	2	1	1
1884	431.097806	0.012232398	-0.451595896	20	N1O2S1	H17_C28_N_O2_S	0	28	17	2	1	1
47	181.073886	0.01251603	-0.040315035	4	N1O3	H11_C9_N_O3	0	9	11	3	1	0
70	189.042586	0.010270659	-0.037832745	7	N1O3	H7_C10_N_O3	0	10	7	3	1	0
75	191.058216	0.01041719	-0.142501069	6	N1O3	H9_C10_N_O3	0	10	9	3	1	0
86	195.089556	0.035385389	0.064718995	4	N1O3	H13_C10_N_O3	0	10	13	3	1	0
160	215.058246	0.012258145	0.012898831	8	N1O3	H9_C12_N_O3	0	12	9	3	1	0
162	215.152126	0.012545018	-0.082127936	1	N1O3	H21_C11_N_O3	0	11	21	3	1	0
231	229.167806	0.019174833	0.053480461	1	N1O3	H23_C12_N_O3	0	12	23	3	1	0
312	243.183446	0.184270478	0.00897265	1	N1O3	H25_C13_N_O3	0	13	25	3	1	0
51	183.053156	0.010461421	-0.01019376	4	N1O4	H9_C8_N_O4	0	8	9	4	1	0
56	185.068786	0.016994862	-0.118550516	3	N1O4	H11_C8_N_O4	0	8	11	4	1	0
93	197.068796	0.014167393	-0.060587979	4	N1O4	H11_C9_N_O4	0	9	11	4	1	0
127	207.053176	0.012154533	0.087581366	6	N1O4	H9_C10_N_O4	0	10	9	4	1	0
134	209.068796	0.010642635	-0.057110388	5	N1O4	H11_C10_N_O4	0	10	11	4	1	0
142	211.084456	0.024021361	-0.009541205	4	N1O4	H13_C10_N_O4	0	10	13	4	1	0
176	219.053196	0.010010213	0.174085568	7	N1O4	H9_C11_N_O4	0	11	9	4	1	0
186	221.068816	0.01531755	0.036459235	6	N1O4	H11_C11_N_O4	0	11	11	4	1	0
197	223.084456	0.012499993	-0.009027971	5	N1O4	H13_C11_N_O4	0	11	13	4	1	0
208	225.100116	0.011781577	0.035148805	4	N1O4	H15_C11_N_O4	0	11	15	4	1	0
249	233.068836	0.009936498	0.120393616	7	N1O4	H11_C12_N_O4	0	12	11	4	1	0
260	235.084476	0.011002826	0.076508668	6	N1O4	H13_C12_N_O4	0	12	13	4	1	0
272	237.100126	0.010892263	0.075546143	5	N1O4	H15_C12_N_O4	0	12	15	4	1	0
345	249.100126	0.011249774	0.071906828	6	N1O4	H15_C13_N_O4	0	13	15	4	1	0
399	257.068816	0.010238825	0.031353472	9	N1O4	H11_C14_N_O4	0	14	11	4	1	0
440	263.115786	0.010984458	0.10580133	6	N1O4	H17_C14_N_O4	0	14	17	4	1	0
1337	365.068976	0.011775097	0.460351361	18	N1O4	H11_C23_N_O4	0	23	11	4	1	0
92	197.032416	0.014570246	-0.032644375	5	N1O5	H7_C8_N_O5	0	8	7	5	1	0
141	211.048076	0.010859791	0.01655547	5	N1O5	H9_C9_N_O5	0	9	9	5	1	0
206	225.063716	0.014540435	-0.029236165	5	N1O5	H11_C10_N_O5	0	10	11	5	1	0
219	227.079386	0.017270263	0.058772398	4	N1O5	H13_C10_N_O5	0	10	13	5	1	0
270	237.063696	0.014358449	-0.112121765	6	N1O5	H11_C11_N_O5	0	11	11	5	1	0
284	239.079376	0.026278466	0.013995352	5	N1O5	H13_C11_N_O5	0	11	13	5	1	0
333	247.048066	0.010844142	-0.026334956	8	N1O5	H9_C12_N_O5	0	12	9	5	1	0
343	249.063736	0.011843155	0.05388179	7	N1O5	H11_C12_N_O5	0	12	11	5	1	0
356	251.079346	0.019709925	-0.106157677	6	N1O5	H13_C12_N_O5	0	12	13	5	1	0
371	253.094996	0.017342932	-0.105604617	5	N1O5	H15_C12_N_O5	0	12	15	5	1	0
387	255.110686	0.011579504	0.051734407	4	N1O5	H17_C12_N_O5	0	12	17	5	1	0
425	261.063676	0.01398533	-0.178423903	8	N1O5	H11_C13_N_O5	0	13	11	5	1	0
438	263.079346	0.010528704	-0.101315441	7	N1O5	H13_C13_N_O5	0	13	13	5	1	0
453	265.095026	0.015468426	0.012342744	6	N1O5	H15_C13_N_O5	0	13	15	5	1	0
466	267.110666	0.014987221	-0.025465101	5	N1O5	H17_C13_N_O5	0	13	17	5	1	0
509	273.063736	0.013747254	0.049146035	9	N1O5	H11_C14_N_O5	0	14	11	5	1	0
528	275.079386	0.015025292	0.048516903	8	N1O5	H13_C14_N_O5	0	14	13	5	1	0
543	277.094996	0.011928236	-0.096457895	7	N1O5	H15_C14_N_O5	0	14	15	5	1	0
559	279.110676	0.013294945	0.01145782	6	N1O5	H17_C14_N_O5	0	14	17	5	1	0
638	289.095006	0.016052554	-0.057863331	8	N1O5	H15_C15_N_O5	0	15	15	5	1	0
658	291.110646	0.01415263	-0.092068086	7	N1O5	H17_C15_N_O5	0	15	17	5	1	0
678	293.126296	0.011757712	-0.091687441	6	N1O5	H19_C15_N_O5	0	15	19	5	1	0
729	299.079356	0.01159897	-0.055684218	10	N1O5	H13_C16_N_O5	0	16	13	5	1	0
295	241.058636	0.010665658	-0.005061009	5	N1O6	H11_C10_N_O6	0	10	11	6	1	0
369	253.058626	0.010694905	-0.044337552	6	N1O6	H11_C11_N_O6	0	11	11	6	1	0
385	255.074306	0.015266151	0.073335493	5	N1O6	H13_C11_N_O6	0	11	13	6	1	0
451	265.058636	0.011689904	-0.004602755	7	N1O6	H11_C12_N_O6	0	12	11	6	1	0
464	267.074276	0.014331478	-0.042287861	6	N1O6	H13_C12_N_O6	0	12	13	6	1	0
479	269.089926	0.017145258	-0.0422461	5	N1O6	H15_C12_N_O6	0	12	15	6	1	0
496	271.105606	0.010479312	0.068453029	4	N1O6	H17_C12_N_O6	0	12	17	6	1	0
525	275.042986	0.010287797	-0.004166622	9	N1O6	H9_C13_N_O6	0	13	9	6	1	0
540	277.058646	0.013878897	0.031690042	8	N1O6	H11_C13_N_O6	0	13	11	6	1	0
557	279.074296	0.015647223	0.031195994	7	N1O6	H13_C13_N_O6	0	13	13	6	1	0
574	281.089916	0.019969577	-0.07601838	6	N1O6	H15_C13_N_O6	0	13	15	6	1	0
590	283.105586	0.01915294	-0.005093506	5	N1O6	H17_C13_N_O6	0	13	17	6	1	0
636	289.058616	0.011380623	-0.073410716	9	N1O6	H11_C14_N_O6	0	14	11	6	1	0
656	291.074266	0.018506431	-0.073156588	8	N1O6	H13_C14_N_O6	0	14	13	6	1	0
676	293.089956	0.02224068	0.063570926	7	N1O6	H15_C14_N_O6	0	14	15	6	1	0
694	295.105576	0.020372017	-0.038772565	6	N1O6	H17_C14_N_O6	0	14	17	6	1	0
711	297.121246	0.014159389	0.028554	5	N1O6	H19_C14_N_O6	0	14	19	6	1	0
764	303.074286	0.014707476	-0.00426958	9	N1O6	H13_C15_N_O6	0	15	13	6	1	0
781	305.089906	0.011871909	-0.102815594	8	N1O6	H15_C15_N_O6	0	15	15	6	1	0
798	307.105636	0.019511223	0.158114975	7	N1O6	H17_C15_N_O6	0	15	17	6	1	0
818	309.121266	0.013125122	0.092145068	6	N1O6	H19_C15_N_O6	0	15	19	6	1	0
837	311.136896	0.012220731	0.027029903	5	N1O6	H21_C15_N_O6	0	15	21	6	1	0
892	317.089916	0.012158269	-0.067387826	9	N1O6	H15_C16_N_O6	0	16	15	6	1	0
913	319.105606	0.014153859	0.058156296	8	N1O6	H17_C16_N_O6	0	16	17	6	1	0
932	321.121256	0.013334882	0.057560811	7	N1O6	H19_C16_N_O6	0	16	19	6	1	0
949	323.136876	0.011704503	-0.035867154	6	N1O6	H21_C16_N_O6	0	16	21	6	1	0
1023	331.105546	0.013095724	-0.125162506	9	N1O6	H17_C17_N_O6	0	17	17	6	1	0
1062	335.136906	0.01212033	0.054932774	7	N1O6	H21_C17_N_O6	0	17	21	6	1	0
1199	349.152626	0.01227035	0.253001104	7	N1O6	H23_C18_N_O6	0	18	23	6	1	0
1870	429.215146	0.034215746	0.018731865	9	N1O6	H31_C24_N_O6	0	24	31	6	1	0
673	293.053606	0.012232974	0.184744357	8	N1O7	H11_C13_N_O7	0	13	11	7	1	0
692	295.069246	0.015270598	0.149341216	7	N1O7	H13_C13_N_O7	0	13	13	7	1	0
709	297.084846	0.018178778	-0.020223179	6	N1O7	H15_C13_N_O7	0	13	15	7	1	0
730	299.100516	0.011384266	0.046532852	5	N1O7	H17_C13_N_O7	0	13	17	7	1	0
796	307.069216	0.012321388	0.045807262	8	N1O7	H13_C14_N_O7	0	14	13	7	1	0
816	309.084856	0.01999025	0.012915547	7	N1O7	H15_C14_N_O7	0	14	15	7	1	0
835	311.100526	0.019059628	0.076881902	6	N1O7	H17_C14_N_O7	0	14	17	7	1	0
854	313.116156	0.010655688	0.012276594	5	N1O7	H19_C14_N_O7	0	14	19	7	1	0
911	319.069246	0.018969917	0.138107952	9	N1O7	H13_C15_N_O7	0	15	13	7	1	0
930	321.084846	0.011915218	-0.018711565	8	N1O7	H15_C15_N_O7	0	15	15	7	1	0
947	323.100546	0.019571209	0.135926728	7	N1O7	H17_C15_N_O7	0	15	17	7	1	0
966	325.116166	0.015637707	0.042581703	6	N1O7	H19_C15_N_O7	0	15	19	7	1	0
984	327.131846	0.011423916	0.133799263	5	N1O7	H21_C15_N_O7	0	15	21	7	1	0
1042	333.084846	0.014338999	-0.018037446	9	N1O7	H15_C16_N_O7	0	16	15	7	1	0
1060	335.100446	0.017815024	-0.167358775	8	N1O7	H17_C16_N_O7	0	16	17	7	1	0
1082	337.116126	0.018146976	-0.077587508	7	N1O7	H19_C16_N_O7	0	16	19	7	1	0
1104	339.131846	0.018580578	0.129064847	6	N1O7	H21_C16_N_O7	0	16	21	7	1	0
1178	347.100536	0.018531359	0.097718086	9	N1O7	H17_C17_N_O7	0	17	17	7	1	0
1197	349.116146	0.013047283	-0.0176331	8	N1O7	H19_C17_N_O7	0	17	19	7	1	0
1217	351.131806	0.014998863	0.010736709	7	N1O7	H21_C17_N_O7	0	17	21	7	1	0
1304	361.116106	0.014004642	-0.127814847	9	N1O7	H19_C18_N_O7	0	18	19	7	1	0
1322	363.131806	0.011928534	0.010381905	8	N1O7	H21_C18_N_O7	0	18	21	7	1	0
1343	365.147456	0.01170313	0.010121938	7	N1O7	H23_C18_N_O7	0	18	23	7	1	0
852	313.079836	0.014083298	0.221515384	6	N1O8	H15_C13_N_O8	0	13	15	8	1	0
964	325.079726	0.015627798	-0.125040095	7	N1O8	H15_C14_N_O8	0	14	15	8	1	0
982	327.095366	0.015854745	-0.155067926	6	N1O8	H17_C14_N_O8	0	14	17	8	1	0
1080	337.079806	0.019425521	0.116743867	8	N1O8	H15_C15_N_O8	0	15	15	8	1	0
1102	339.095426	0.022068833	0.02736103	7	N1O8	H17_C15_N_O8	0	15	17	8	1	0
1121	341.111106	0.015584793	0.114930295	6	N1O8	H19_C15_N_O8	0	15	19	8	1	0
1195	349.079796	0.013965188	0.084083927	9	N1O8	H15_C16_N_O8	0	16	15	8	1	0
1215	351.095456	0.015769238	0.11187271	8	N1O8	H17_C16_N_O8	0	16	17	8	1	0
1234	353.111066	0.015068502	-0.002254248	7	N1O8	H19_C16_N_O8	0	16	19	8	1	0
1251	355.126726	0.011858068	0.025709132	6	N1O8	H21_C16_N_O8	0	16	21	8	1	0
1302	361.079756	0.014124231	-0.02948933	10	N1O8	H15_C17_N_O8	0	17	15	8	1	0
1320	363.095396	0.015544654	-0.057070401	9	N1O8	H17_C17_N_O8	0	17	17	8	1	0
1341	365.111106	0.017683054	0.107375534	8	N1O8	H19_C17_N_O8	0	17	19	8	1	0
1361	367.126706	0.012412011	-0.029608306	7	N1O8	H21_C17_N_O8	0	17	21	8	1	0
1448	377.111096	0.011845044	0.07744137	9	N1O8	H19_C18_N_O8	0	18	19	8	1	0
1466	379.126716	0.015330757	-0.002294747	8	N1O8	H21_C18_N_O8	0	18	21	8	1	0
1567	391.126726	0.013176566	0.023342818	9	N1O8	H21_C19_N_O8	0	19	21	8	1	0
1249	355.090416	0.011659645	0.238356194	7	N1O9	H17_C15_N_O9	0	15	17	9	1	0
1338	365.074806	0.013216014	0.341606701	9	N1O9	H15_C16_N_O9	0	16	15	9	1	0
1359	367.090396	0.012838144	0.17608197	8	N1O9	H17_C16_N_O9	0	16	17	9	1	0
1585	393.105926	0.011504863	-0.141020515	9	N1O9	H19_C18_N_O9	0	18	19	9	1	0
1603	395.121736	0.013724775	0.264450144	8	N1O9	H21_C18_N_O9	0	18	21	9	1	0
2371	542.142086	0.012305536	0.318571468	32	N2O1	H18_C40_N2_O	0	40	18	1	2	0
279	238.095366	0.010983725	0.03754378	5	N2O4	H14_C11_N2_O4	0	11	14	4	2	0
290	240.074616	0.880702375	-0.023438546	5	N2O5	H12_C10_N2_O5	0	10	12	5	2	0
810	308.100826	0.012646216	-0.033803869	7	N2O6	H16_C14_N2_O6	0	14	16	6	2	0
923	320.100816	0.013098478	-0.063776782	8	N2O6	H16_C15_N2_O6	0	15	16	6	2	0
1054	334.116566	0.011413379	0.237973833	8	N2O6	H18_C16_N2_O6	0	16	18	6	2	0
1968	442.210386	1	-0.002109856	10	N2O6	H30_C24_N2_O6	0	24	30	6	2	0
1094	338.111436	0.012221464	0.103134636	7	N2O7	H18_C15_N2_O7	0	15	18	7	2	0
1188	348.095666	0.011373144	-0.244343749	9	N2O7	H16_C16_N2_O7	0	16	16	7	2	0
1209	350.111476	0.011503512	0.213849031	8	N2O7	H18_C16_N2_O7	0	16	18	7	2	0
1314	362.135776	0.016762306	-0.349330302	-1	N2O9S1	H26_C11_N2_O9_S	0	11	26	9	2	1
13	162.104476	0.010699026	0.06711104	4	O1	H14_C11_O	0	11	14	1	0	0
35	174.104446	0.013195738	-0.10982488	5	O1	H14_C12_O	0	12	14	1	0	0
54	184.088786	0.011757443	-0.157787992	7	O1	H12_C13_O	0	13	12	1	0	0
61	186.104456	0.011523228	-0.049010111	6	O1	H14_C13_O	0	13	14	1	0	0
68	188.120116	0.013404685	0.004279181	5	O1	H16_C13_O	0	13	16	1	0	0
105	200.120096	0.010170876	-0.095917403	6	O1	H16_C14_O	0	14	16	1	0	0
113	202.135766	0.011641456	0.003616381	5	O1	H18_C14_O	0	14	18	1	0	0
126	206.167056	0.178695004	-0.045676551	3	O1	H22_C14_O	0	14	22	1	0	0
860	314.027436	0.012295029	0.125043214	7	O10	H10_C12_O10	0	12	10	10	0	0
880	316.043066	0.018960802	0.060729066	6	O10	H12_C12_O10	0	12	12	10	0	0
901	318.058676	0.012674865	-0.065651408	5	O10	H14_C12_O10	0	12	14	10	0	0
970	326.027426	0.014414994	0.089768521	8	O10	H10_C13_O10	0	13	10	10	0	0
990	328.043036	0.028121535	-0.032943848	7	O10	H12_C13_O10	0	13	12	10	0	0
1009	330.058666	0.034656363	-0.093562155	6	O10	H14_C13_O10	0	13	14	10	0	0
1032	332.074356	0.024208543	0.027237876	5	O10	H16_C13_O10	0	13	16	10	0	0
1066	336.011706	0.011686068	-0.121004713	10	O10	H8_C14_O10	0	14	8	10	0	0
1086	338.027376	0.025473023	-0.061335269	9	O10	H10_C14_O10	0	14	10	10	0	0
1109	340.043086	0.043535161	0.115258924	8	O10	H12_C14_O10	0	14	12	10	0	0
1129	342.058706	0.060403939	0.026659166	7	O10	H14_C14_O10	0	14	14	10	0	0
1148	344.074356	0.05824426	0.026287923	6	O10	H16_C14_O10	0	14	16	10	0	0
1169	346.090036	0.026827181	0.112603646	5	O10	H18_C14_O10	0	14	18	10	0	0
1182	348.011766	0.013995777	0.055575707	11	O10	H8_C15_O10	0	15	8	10	0	0
1202	350.027406	0.025661575	0.02647507	10	O10	H10_C15_O10	0	15	10	10	0	0
1223	352.043036	0.046418676	-0.030697951	9	O10	H12_C15_O10	0	15	12	10	0	0
1240	354.058716	0.065333252	0.053999518	8	O10	H14_C15_O10	0	15	14	10	0	0
1259	356.074336	0.081533223	-0.030766048	7	O10	H16_C15_O10	0	15	16	10	0	0
1275	358.089986	0.069341304	-0.030799521	6	O10	H18_C15_O10	0	15	18	10	0	0
1295	360.105626	0.032678597	-0.05860225	5	O10	H20_C15_O10	0	15	20	10	0	0
1308	362.027406	0.026184517	0.02559751	11	O10	H10_C16_O10	0	16	10	10	0	0
1326	364.043076	0.054429684	0.08019106	10	O10	H12_C16_O10	0	16	12	10	0	0
1350	366.058706	0.076045693	0.024911305	9	O10	H14_C16_O10	0	16	14	10	0	0
1369	368.074376	0.099366506	0.078910682	8	O10	H16_C16_O10	0	16	16	10	0	0
1386	370.090016	0.107475031	0.051260502	7	O10	H18_C16_O10	0	16	18	10	0	0
1404	372.105636	0.071140072	-0.029838301	6	O10	H20_C16_O10	0	16	20	10	0	0
1418	374.027486	0.022949827	0.238664278	12	O10	H10_C17_O10	0	17	10	10	0	0
1425	374.121326	0.041742419	0.077041853	5	O10	H22_C16_O10	0	16	22	10	0	0
1436	376.043066	0.042703537	0.051039367	11	O10	H12_C17_O10	0	17	12	10	0	0
1455	378.058666	0.063296517	-0.08168309	10	O10	H14_C17_O10	0	17	14	10	0	0
1474	380.074326	0.080558508	-0.055133953	9	O10	H16_C17_O10	0	17	16	10	0	0
1491	382.089976	0.094200993	-0.055036775	8	O10	H18_C17_O10	0	17	18	10	0	0
1507	384.105636	0.096880111	-0.028906111	7	O10	H20_C17_O10	0	17	20	10	0	0
1518	386.027436	0.017793038	0.101720749	13	O10	H10_C18_O10	0	18	10	10	0	0
1524	386.121276	0.085710779	-0.054845463	6	O10	H22_C17_O10	0	17	22	10	0	0
1536	388.043036	0.03272059	-0.027850004	12	O10	H12_C18_O10	0	18	12	10	0	0
1543	388.136936	0.036805787	-0.028987192	5	O10	H24_C17_O10	0	17	24	10	0	0
1556	390.058656	0.059345819	-0.104807314	11	O10	H14_C18_O10	0	18	14	10	0	0
1576	392.074366	0.082089257	0.048574969	10	O10	H16_C18_O10	0	18	16	10	0	0
1595	394.090026	0.095718398	0.073513659	9	O10	H18_C18_O10	0	18	18	10	0	0
1615	396.105696	0.115524203	0.123444324	8	O10	H20_C18_O10	0	18	20	10	0	0
1624	398.027416	0.013123412	0.048406213	14	O10	H10_C19_O10	0	19	10	10	0	0
1631	398.121286	0.128222146	-0.028074359	7	O10	H22_C18_O10	0	18	22	10	0	0
1642	400.043046	0.029273582	-0.002017283	13	O10	H12_C19_O10	0	19	12	10	0	0
1649	400.136986	0.083559277	0.096839336	6	O10	H24_C18_O10	0	18	24	10	0	0
1661	402.058706	0.042214041	0.022680767	12	O10	H14_C19_O10	0	19	14	10	0	0
1668	402.152616	0.029827998	0.046437594	5	O10	H26_C18_O10	0	18	26	10	0	0
1681	404.074376	0.063921176	0.071880331	11	O10	H16_C19_O10	0	19	16	10	0	0
1696	406.089996	0.075412429	-0.002533921	10	O10	H18_C19_O10	0	19	18	10	0	0
1713	408.105686	0.081080988	0.095311096	9	O10	H20_C19_O10	0	19	20	10	0	0
1727	410.121286	0.098997995	-0.027252914	8	O10	H22_C19_O10	0	19	22	10	0	0
1737	412.042966	0.01769403	-0.196113043	14	O10	H12_C20_O10	0	20	12	10	0	0
1743	412.136966	0.112613529	0.045492158	7	O10	H24_C19_O10	0	19	24	10	0	0
1752	414.058716	0.035184706	0.046174611	13	O10	H14_C20_O10	0	20	14	10	0	0
1758	414.152566	0.065511047	-0.075636378	6	O10	H26_C19_O10	0	19	26	10	0	0
1769	416.074336	0.041895581	-0.02632943	12	O10	H16_C20_O10	0	20	16	10	0	0
1776	416.168296	0.02601463	0.116782082	5	O10	H28_C19_O10	0	19	28	10	0	0
1786	418.089956	0.051957023	-0.098134383	11	O10	H18_C20_O10	0	20	18	10	0	0
1800	420.105616	0.063933041	-0.074036144	10	O10	H20_C20_O10	0	20	20	10	0	0
1818	422.121266	0.087082143	-0.073857923	9	O10	H22_C20_O10	0	20	22	10	0	0
1827	424.043066	0.01792138	0.045261912	15	O10	H12_C21_O10	0	21	12	10	0	0
1832	424.136986	0.129312083	0.091359634	8	O10	H24_C20_O10	0	20	24	10	0	0
1840	426.058696	0.021799266	-0.00206779	14	O10	H14_C21_O10	0	21	14	10	0	0
1846	426.152606	0.106916007	0.020356558	7	O10	H26_C20_O10	0	20	26	10	0	0
1857	428.074366	0.035473253	0.044489933	13	O10	H16_C21_O10	0	21	16	10	0	0
1863	428.168226	0.063734108	-0.04997802	6	O10	H28_C20_O10	0	20	28	10	0	0
1875	430.089966	0.049363541	-0.072145371	12	O10	H18_C21_O10	0	21	18	10	0	0
1881	430.183846	0.022833974	-0.119653493	5	O10	H30_C20_O10	0	20	30	10	0	0
1894	432.105586	0.051280636	-0.141407568	11	O10	H20_C21_O10	0	21	20	10	0	0
1909	434.121286	0.068488604	-0.025746261	10	O10	H22_C21_O10	0	21	22	10	0	0
1924	436.136906	0.093604254	-0.094582686	9	O10	H24_C21_O10	0	21	24	10	0	0
1932	438.058696	0.018839974	-0.002011146	15	O10	H14_C22_O10	0	22	14	10	0	0
1937	438.152566	0.110313719	-0.071493362	8	O10	H26_C21_O10	0	21	26	10	0	0
1948	440.074386	0.024241786	0.088723637	14	O10	H16_C22_O10	0	22	16	10	0	0
1953	440.168236	0.087313815	-0.025896916	7	O10	H28_C21_O10	0	21	28	10	0	0
1961	442.090056	0.034682582	0.133391374	13	O10	H18_C22_O10	0	22	18	10	0	0
1966	442.183856	0.037875941	-0.093791303	6	O10	H30_C21_O10	0	21	30	10	0	0
1975	444.105596	0.033130516	-0.11506948	12	O10	H20_C22_O10	0	22	20	10	0	0
1981	444.199556	0.012485842	0.019029735	5	O10	H32_C21_O10	0	21	32	10	0	0
1989	446.121386	0.040738523	0.19910052	11	O10	H22_C22_O10	0	22	22	10	0	0
2002	448.136916	0.059506492	-0.069735384	10	O10	H24_C22_O10	0	22	24	10	0	0
2013	450.152556	0.086352623	-0.091802211	9	O10	H26_C22_O10	0	22	26	10	0	0
2020	452.074326	0.015623655	-0.046352997	15	O10	H16_C23_O10	0	23	16	10	0	0
2024	452.168186	0.09131136	-0.13578797	8	O10	H28_C22_O10	0	22	28	10	0	0
2031	454.089996	0.019631557	-0.002266071	14	O10	H18_C23_O10	0	23	18	10	0	0
2036	454.183846	0.061517844	-0.113330759	7	O10	H30_C22_O10	0	22	30	10	0	0
2044	456.105586	0.024157387	-0.133966787	13	O10	H20_C23_O10	0	23	20	10	0	0
2049	456.199626	0.027947409	0.171970768	6	O10	H32_C22_O10	0	22	32	10	0	0
2055	458.121326	0.030381413	0.062915648	12	O10	H22_C23_O10	0	23	22	10	0	0
2067	460.136916	0.040369093	-0.067916742	11	O10	H24_C23_O10	0	23	24	10	0	0
2079	462.152606	0.061129885	0.018770856	10	O10	H26_C23_O10	0	23	26	10	0	0
2085	464.074256	0.012825503	-0.195992341	16	O10	H16_C24_O10	0	24	16	10	0	0
2089	464.168296	0.084841263	0.104705557	9	O10	H28_C23_O10	0	23	28	10	0	0
2096	466.089886	0.020052481	-0.238213708	15	O10	H18_C24_O10	0	24	18	10	0	0
2100	466.183906	0.083268719	0.018291065	8	O10	H30_C23_O10	0	23	30	10	0	0
2107	468.105596	0.023227155	-0.109169812	14	O10	H20_C24_O10	0	24	20	10	0	0
2112	468.199476	0.053146865	-0.152813071	7	O10	H32_C23_O10	0	23	32	10	0	0
2120	470.121356	0.021372535	0.125123012	13	O10	H22_C24_O10	0	24	22	10	0	0
2126	470.215176	0.021484049	-0.045981076	6	O10	H34_C23_O10	0	23	34	10	0	0
2132	472.136936	0.030533636	-0.023829951	12	O10	H24_C24_O10	0	24	24	10	0	0
2143	474.152576	0.042383054	-0.044974974	11	O10	H26_C24_O10	0	24	26	10	0	0
2155	476.168296	0.065123613	0.102066854	10	O10	H28_C24_O10	0	24	28	10	0	0
2161	478.089956	0.012192841	-0.085818578	16	O10	H18_C25_O10	0	25	18	10	0	0
2164	478.183906	0.07191745	0.017832051	9	O10	H30_C24_O10	0	24	30	10	0	0
2172	480.105686	0.014462282	0.081017578	15	O10	H20_C25_O10	0	25	20	10	0	0
2175	480.199576	0.067564308	0.059252447	8	O10	H32_C24_O10	0	24	32	10	0	0
2181	482.121236	0.022472336	-0.12689132	14	O10	H22_C25_O10	0	25	22	10	0	0
2186	482.215266	0.037782997	0.141801815	7	O10	H34_C24_O10	0	24	34	10	0	0
2192	484.136886	0.019958323	-0.126515871	13	O10	H24_C25_O10	0	25	24	10	0	0
2197	484.230906	0.014499633	0.120407432	6	O10	H36_C24_O10	0	24	36	10	0	0
2202	486.152606	0.027161752	0.017844191	12	O10	H26_C25_O10	0	25	26	10	0	0
2210	488.168166	0.039305841	-0.166743769	11	O10	H28_C25_O10	0	25	28	10	0	0
2217	490.183936	0.054269396	0.078597027	10	O10	H30_C25_O10	0	25	30	10	0	0
2225	492.199546	0.059790794	-0.003143034	9	O10	H32_C25_O10	0	25	32	10	0	0
2230	494.121336	0.01284617	0.07856977	15	O10	H22_C26_O10	0	26	22	10	0	0
